DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-03-30 18:12:53-07:00,13.89,206.074,6.885000000000001,7.182,13.152000000000001,416.82,13.3,57.4,0.0,0.26,0.45,1.2970557503607776
2025-03-30 18:13:53-07:00,13.85,209.88000000000002,6.759,6.804000000000001,12.708,416.93,13.2,57.5,0.0,0.09,0.15,1.2656048326540623
2025-03-30 18:14:53-07:00,13.83,207.449,7.973999999999999,6.111000000000001,13.547999999999998,416.92,13.2,56.8,0.0,0.03,0.05,1.249283041169246
2025-03-30 18:15:54-07:00,13.82,207.086,6.255,6.5625,13.860000000000001,416.97,13.2,57.1,0.0,0.14,0.15,1.25597697204942
2025-03-30 18:16:54-07:00,13.81,205.953,5.8500000000000005,6.678000000000001,13.476,416.99,13.2,57.1,0.0,0.05,0.05,1.257102599850538
2025-03-30 18:17:55-07:00,13.8,206.17300000000003,7.038,6.1845,14.256,416.59,13.1,56.7,0.0,0.02,0.02,1.2574516744398792
2025-03-30 18:18:55-07:00,13.77,220.81400000000002,5.472,7.381500000000001,13.572000000000001,416.21,13.1,57.6,0.0,0.01,0.01,1.2669564920783423
2025-03-30 18:19:55-07:00,13.74,217.657,6.4350000000000005,6.2895,14.568,416.07,13.2,56.8,0.0,0.0,0.0,1.2690037985387088
2025-03-30 18:20:55-07:00,13.73,212.762,7.029,5.5125,15.131999999999998,416.03,13.2,56.9,0.0,0.0,0.0,1.2665845319221196
2025-03-30 18:21:55-07:00,13.72,207.21800000000002,5.994000000000001,4.662000000000001,16.08,416.01,13.1,56.4,0.0,0.0,0.0,1.262419756173318
2025-03-30 18:22:55-07:00,13.72,200.78300000000002,4.986,5.9639999999999995,14.447999999999999,416.0,13.1,57.3,0.0,0.0,0.0,1.261263067058828
2025-03-30 18:23:55-07:00,13.72,201.13500000000002,5.184,6.069000000000001,15.815999999999999,416.0,13.1,57.3,0.0,0.25,0.25,1.2679429544645207
2025-03-30 18:24:56-07:00,13.72,189.662,5.832000000000001,7.213500000000001,15.995999999999999,416.0,13.2,57.1,0.0,0.08,0.08,1.281117610999258
2025-03-30 18:25:56-07:00,13.72,198.869,5.283,7.948500000000001,14.687999999999999,415.63,13.3,57.7,0.0,0.03,0.03,1.2918035977960791
2025-03-30 18:26:56-07:00,13.72,201.33300000000003,8.451,6.2685,16.128,415.87,13.3,55.8,0.0,0.01,0.01,1.2965653102840864
2025-03-30 18:27:58-07:00,13.73,200.60700000000003,7.3260000000000005,4.914,15.611999999999998,415.95,13.3,55.6,0.0,0.0,0.0,1.2918949553391055
2025-03-30 18:28:57-07:00,13.77,198.99,5.553,6.1005,15.347999999999999,415.98,13.4,56.3,0.0,0.0,0.0,1.2928440238967587
2025-03-30 18:29:57-07:00,13.79,205.62300000000002,6.318,4.851,15.623999999999999,415.47,13.3,55.6,0.0,0.45,0.49,1.2898107911765495
2025-03-30 18:30:57-07:00,13.8,204.16,5.3100000000000005,5.5125,15.888,415.16,13.3,56.7,0.0,0.47,0.57,1.2908014181983514
2025-03-30 18:31:57-07:00,13.81,209.869,5.4990000000000006,5.9535,16.404,415.06,13.3,57.0,0.0,0.15,0.23,1.294143402566292
2025-03-30 18:32:58-07:00,13.81,204.853,5.373,6.1425,15.107999999999999,415.02,13.4,56.9,0.0,0.05,0.08,1.294489994335978
2025-03-30 18:33:58-07:00,13.82,201.00300000000001,5.553,6.7095,14.819999999999999,415.01,13.4,57.3,0.0,0.02,0.03,1.2962300568482832
2025-03-30 18:34:58-07:00,13.82,198.462,5.184,7.182,14.543999999999999,415.0,13.5,58.0,0.0,0.01,0.01,1.2989038377998643
2025-03-30 18:35:58-07:00,13.82,203.14800000000002,6.066000000000001,7.3185,14.939999999999998,415.0,13.5,57.3,0.0,0.0,0.0,1.3026731352451633
2025-03-30 18:36:58-07:00,13.85,206.06300000000002,6.399,5.5545,17.34,415.0,13.6,55.9,0.0,0.0,0.0,1.3051956792597534
2025-03-30 18:37:58-07:00,13.88,199.55100000000002,5.571000000000001,7.2555000000000005,15.743999999999998,415.0,13.7,56.7,0.0,0.0,0.03,1.309838586100368
2025-03-30 18:38:57-07:00,13.9,203.22500000000002,5.814,5.649,15.323999999999998,415.0,13.7,55.8,0.0,0.0,0.01,1.3083173466886424
2025-03-30 18:39:58-07:00,13.91,200.244,6.255,5.0295000000000005,16.811999999999998,415.0,13.7,55.3,0.0,0.0,0.0,1.3078079246447352
2025-03-30 18:40:58-07:00,13.92,192.73100000000002,5.409,4.8405000000000005,16.331999999999997,415.0,13.7,55.4,0.0,0.0,0.0,1.305923508484997
2025-03-30 18:41:58-07:00,13.95,206.162,5.409,5.7225,17.772,415.0,13.6,55.5,0.0,0.0,0.0,1.3091391462550952
2025-03-30 18:42:58-07:00,13.98,202.477,5.49,6.867,15.143999999999998,415.0,13.7,55.5,0.0,0.08,0.08,1.31096392032914
2025-03-30 18:43:54-07:00,14.0,203.984,7.317000000000001,4.756500000000001,16.811999999999998,415.0,13.7,54.0,0.0,0.09,0.14,1.309849354351253
2025-03-30 18:44:54-07:00,14.01,211.728,5.67,5.932500000000001,15.828,415.0,13.7,54.7,0.13,0.41,0.46,1.3107048689911311
2025-03-30 18:45:54-07:00,14.02,203.709,5.5440000000000005,5.2185,17.436,415.0,13.7,54.6,0.05,0.32,0.34,1.312080067366392
2025-03-30 18:46:54-07:00,14.02,199.26500000000001,6.813000000000001,4.357500000000001,16.68,415.09,13.6,54.6,0.02,0.14,0.15,1.3099402604147632
2025-03-30 18:47:54-07:00,14.04,199.65,5.337,6.0795,15.024,415.12,13.5,56.1,0.0,0.07,0.07,1.309460847497279
2025-03-30 18:48:56-07:00,14.07,196.229,4.392,5.208,16.884,415.04,13.5,54.9,0.0,0.02,0.02,1.3095781366908075
2025-03-30 18:49:56-07:00,14.08,194.865,4.644,4.809,17.964,415.01,13.5,54.6,0.0,0.01,0.01,1.3102727282158733
2025-03-30 18:50:56-07:00,14.09,199.26500000000001,3.654,7.413,15.924,415.01,13.5,55.9,0.0,0.1,0.1,1.3139378614871124
2025-03-30 18:51:56-07:00,14.1,194.82100000000003,3.978,6.468000000000001,18.18,415.0,13.7,55.4,0.0,0.04,0.04,1.3182970126997795
2025-03-30 18:52:56-07:00,14.1,201.20100000000002,6.102,6.195,16.104,415.0,13.7,55.4,0.0,0.05,0.05,1.319258046153259
2025-03-30 18:53:55-07:00,14.11,204.61100000000002,5.508,7.644000000000001,14.376,415.0,13.8,55.4,0.0,0.15,0.15,1.3210473756842127
2025-03-30 18:54:55-07:00,14.11,207.93300000000002,5.436,5.649,17.831999999999997,415.0,13.8,54.4,0.0,0.05,0.05,1.322923034766153
