DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-20T21:53:28,QAQ,760.3200000000002,598.14,1730.715,1989.84,1196.3,12.6,64.0,0.55,2.38,5.49,0.3593689124342658
2025-04-20T21:54:28,QAQ,760.21,598.59,1730.8200000000002,1989.7199999999998,1196.7,12.6,63.9,0.63,1.92,4.12,0.3485881355709434
2025-04-20T21:55:28,QAQ,759.44,598.3199999999999,1730.8200000000002,1989.84,1197.1,12.6,64.0,0.55,1.87,6.77,0.3442156452706214
2025-04-20T21:56:28,QAQ,759.6600000000001,598.95,1730.6100000000001,1989.6,1196.0,12.6,64.0,0.64,2.65,7.99,0.3511625964895361
2025-04-20T21:57:28,QAQ,760.21,598.23,1731.03,1989.9599999999998,1197.3,12.6,64.0,0.54,1.7,2.94,0.34643512707757457
2025-04-20T21:58:28,QAQ,760.6500000000001,598.5,1730.715,1989.7199999999998,1196.0,12.6,63.9,0.59,2.12,4.28,0.34655833242211226
2025-04-20T21:59:28,QAQ,760.1,598.23,1730.8200000000002,1989.84,1196.6,12.6,63.8,0.6,2.27,8.51,0.34765295083240594
2025-04-20T22:00:28,QAQ,759.5500000000001,598.77,1730.4,1989.84,1194.5,12.6,63.6,0.52,1.51,4.05,0.3440164097283691
2025-04-20T22:01:28,QAQ,759.1100000000001,598.5,1730.715,1989.84,1197.2,12.6,63.6,0.53,1.76,3.3,0.342493038616528
2025-04-20T22:02:28,QAQ,759.6600000000001,599.0400000000001,1730.715,1989.84,1194.8,12.6,63.5,0.55,2.01,3.71,0.3424461766644528
2025-04-20T22:03:28,QAQ,759.33,598.0500000000001,1730.6100000000001,1989.6,1196.9,12.6,63.4,0.57,2.08,7.85,0.342704189665652
2025-04-20T22:04:28,QAQ,759.44,598.77,1730.715,1989.84,1195.3,12.6,63.4,0.54,1.83,3.58,0.34194444827709064
2025-04-20T22:05:28,QAQ,759.0000000000001,598.0500000000001,1730.6100000000001,1989.6,1194.8,12.6,63.2,0.57,2.11,5.55,0.3423095284933623
2025-04-20T22:06:28,QAQ,759.1100000000001,598.77,1730.6100000000001,1989.84,1194.3,12.5,62.9,0.57,1.64,5.74,0.3410497583398688
2025-04-20T22:07:28,QAQ,760.1,598.41,1730.715,1989.7199999999998,1195.1,12.5,62.9,0.56,1.48,4.92,0.33945818014550294
2025-04-20T22:08:28,QAQ,759.6600000000001,598.86,1730.6100000000001,1989.6,1194.5,12.6,62.8,0.54,1.67,3.33,0.33862122573485437
2025-04-20T22:09:28,QAQ,759.0000000000001,598.59,1730.715,1989.7199999999998,1194.9,12.6,62.9,0.56,1.69,2.55,0.3379387676034372
2025-04-20T22:10:28,QAQ,759.0000000000001,598.59,1730.5049999999999,1989.84,1195.0,12.6,62.8,0.55,1.73,3.3,0.33743566498022176
2025-04-20T22:11:28,QAQ,759.0000000000001,598.6800000000001,1730.715,1989.84,1194.6,12.6,62.9,0.55,1.87,5.58,0.3373318107670224
2025-04-20T22:12:28,QAQ,759.44,599.4,1730.715,1989.6,1195.7,12.6,62.9,0.58,1.61,2.29,0.3366284078115678
2025-04-20T22:13:28,QAQ,760.8700000000001,598.41,1730.8200000000002,1989.7199999999998,1194.5,12.5,63.0,0.59,1.95,6.39,0.3367515629438779
2025-04-20T22:14:28,QAQ,760.7600000000001,598.77,1730.715,1989.84,1195.0,12.5,63.1,0.55,1.46,8.01,0.3358194807908366
2025-04-20T22:15:28,QAQ,761.2,598.5,1730.715,1989.6,1194.9,12.5,62.8,0.58,2.13,4.64,0.3363332519784814
2025-04-20T22:16:28,QAQ,760.4300000000001,598.3199999999999,1730.715,1989.84,1195.5,12.5,62.8,0.59,1.88,5.48,0.33631649774569394
2025-04-20T22:17:28,QAQ,760.8700000000001,598.6800000000001,1730.715,1989.6,1195.0,12.5,63.0,0.56,1.53,3.79,0.3356444098944456
2025-04-20T22:18:28,QAQ,761.2,597.87,1730.8200000000002,1989.6,1196.1,12.5,62.9,0.6,1.94,5.51,0.3357634608560986
2025-04-20T22:19:28,QAQ,761.3100000000001,599.0400000000001,1730.715,1989.6,1192.8,12.5,63.1,0.56,1.81,5.75,0.33564769807771827
2025-04-20T22:20:28,QAQ,761.09,598.95,1730.715,1989.7199999999998,1195.1,12.5,63.2,0.56,1.67,4.55,0.33530607786604794
2025-04-20T22:21:28,QAQ,760.7600000000001,598.3199999999999,1730.8200000000002,1989.7199999999998,1198.1,12.5,63.3,0.55,2.16,4.95,0.3357802562569806
2025-04-20T22:22:28,QAQ,760.5400000000001,598.5,1730.715,1989.48,1195.8,12.5,63.5,0.6,2.22,8.52,0.3363158577406578
2025-04-20T22:23:28,QAQ,760.8700000000001,598.77,1730.8200000000002,1989.6,1197.4,12.4,63.7,0.55,1.39,1.89,0.3355624862161344
2025-04-20T22:24:28,QAQ,762.3000000000001,598.3199999999999,1731.03,1989.7199999999998,1195.9,12.4,63.9,0.57,1.84,3.17,0.33551605176008914
2025-04-20T22:25:28,QAQ,761.3100000000001,598.23,1730.9250000000002,1989.9599999999998,1199.9,12.4,64.1,0.56,1.58,3.85,0.3351032656988593
2025-04-20T22:26:28,QAQ,759.88,598.59,1730.9250000000002,1989.48,1196.8,12.4,64.2,0.57,1.63,5.64,0.3347829584114563
2025-04-20T22:27:28,QAQ,759.5500000000001,598.0500000000001,1730.9250000000002,1989.6,1196.1,12.4,64.3,0.57,1.7,2.73,0.3345748708649676
2025-04-20T22:28:28,QAQ,759.88,598.3199999999999,1730.6100000000001,1989.36,1198.1,12.4,64.1,0.6,2.0,7.86,0.3347678419364615
2025-04-20T22:29:28,QAQ,759.5500000000001,598.23,1730.8200000000002,1989.6,1198.6,12.4,64.1,0.53,1.94,6.96,0.3348751895326155
2025-04-20T22:30:28,QAQ,759.33,598.5,1730.8200000000002,1989.36,1198.3,12.3,64.2,0.67,1.86,4.21,0.33487788863208506
2025-04-20T22:31:28,QAQ,759.7700000000001,599.22,1730.715,1989.36,1198.5,12.3,63.9,0.57,1.58,5.47,0.3345437264993341
2025-04-20T22:32:28,QAQ,759.7700000000001,598.41,1730.8200000000002,1989.6,1196.8,12.3,63.8,0.59,1.73,2.76,0.3344025627249251
2025-04-20T22:33:28,QAQ,760.21,598.0500000000001,1731.03,1989.48,1198.4,12.3,63.8,0.56,1.97,8.67,0.3345429190656416
2025-04-20T22:34:28,QAQ,759.6600000000001,598.14,1730.8200000000002,1989.48,1197.1,12.3,63.8,0.55,1.69,3.22,0.3343637117067533
2025-04-20T22:35:28,QAQ,758.89,598.86,1730.8200000000002,1989.48,1196.4,12.3,63.5,0.62,1.43,1.95,0.3339094465200045
2025-04-20T22:36:28,QAQ,759.0000000000001,598.59,1731.03,1989.6,1196.9,12.3,63.7,0.63,1.76,3.71,0.3338278883513243
2025-04-20T22:37:28,QAQ,758.5600000000001,598.59,1730.8200000000002,1989.36,1198.6,12.3,63.5,0.61,1.47,3.01,0.33344724533671627
2025-04-20T22:38:28,QAQ,758.78,598.77,1730.9250000000002,1989.24,1196.2,12.3,63.3,0.66,1.98,7.28,0.3336028397006265
2025-04-20T22:39:28,QAQ,758.89,598.23,1730.715,1989.12,1198.8,12.3,63.0,0.76,1.93,3.16,0.3337014461566397
2025-04-20T22:40:28,QAQ,758.1200000000001,598.77,1730.8200000000002,1989.0,1198.9,12.3,62.6,0.77,2.02,3.97,0.33388387736201697
2025-04-20T22:41:28,QAQ,758.6700000000001,598.86,1730.4,1988.88,1196.8,12.3,62.0,0.88,2.39,4.55,0.3344119259209769
2025-04-20T22:42:28,QAQ,758.1200000000001,599.22,1730.5049999999999,1988.7599999999998,1198.4,12.2,61.4,1.11,2.6,3.94,0.3351157587379412
2025-04-20T22:43:28,QAQ,760.21,599.0400000000001,1730.6100000000001,1988.88,1197.7,12.2,61.3,1.15,3.1,5.95,0.3362517979226521
2025-04-20T22:44:28,QAQ,760.1,598.59,1730.715,1988.88,1197.6,12.2,61.5,1.21,2.97,6.45,0.33722714912448604
2025-04-20T22:45:28,QAQ,759.99,598.41,1730.6100000000001,1989.12,1196.2,12.2,61.6,1.12,2.52,4.68,0.3377678121346389
2025-04-20T22:46:28,QAQ,760.1,598.77,1730.6100000000001,1989.48,1199.0,12.2,61.7,1.21,2.93,4.64,0.33864467089933936
2025-04-20T22:47:28,QAQ,759.6600000000001,597.96,1730.9250000000002,1989.48,1197.3,12.2,62.1,1.2,2.85,5.41,0.3394219550545632
2025-04-20T22:48:28,QAQ,759.6600000000001,598.59,1730.8200000000002,1989.48,1192.8,12.2,62.5,1.23,3.16,5.05,0.3404307974552498
2025-04-20T22:49:28,QAQ,759.5500000000001,598.77,1730.8200000000002,1989.48,1196.1,12.2,62.7,1.12,3.01,5.97,0.3412809033308795
2025-04-20T22:50:28,QAQ,760.5400000000001,598.0500000000001,1730.9250000000002,1989.6,1199.9,12.2,62.9,1.09,2.6,4.87,0.34177061930220115
2025-04-20T22:51:28,QAQ,761.2,598.86,1730.715,1989.6,1199.3,12.2,63.0,1.06,2.81,7.66,0.3424102744260697
2025-04-20T22:52:28,QAQ,761.3100000000001,598.3199999999999,1730.715,1989.48,1200.9,12.2,63.1,1.11,2.84,5.57,0.3430519450156172
2025-04-20T22:53:28,QAQ,760.3200000000002,598.41,1730.715,1989.48,1201.6,12.2,63.2,0.94,2.73,7.98,0.3435880551854218
2025-04-20T22:54:28,QAQ,760.4300000000001,599.0400000000001,1730.8200000000002,1989.36,1199.1,12.2,63.4,0.95,2.19,6.7,0.34369866149062633
2025-04-20T22:55:28,QAQ,759.88,598.3199999999999,1730.6100000000001,1989.6,1198.3,12.1,63.5,0.92,2.36,3.84,0.3439321584838412
2025-04-20T22:56:28,QAQ,758.89,598.41,1730.9250000000002,1989.48,1199.4,12.1,63.7,0.9,2.59,5.06,0.3443271281143685
2025-04-20T22:57:28,QAQ,759.1100000000001,598.41,1730.8200000000002,1989.6,1197.7,12.1,64.0,0.76,1.84,3.3,0.3441690528740565
2025-04-20T22:58:28,QAQ,759.2200000000001,597.7800000000001,1730.8200000000002,1989.6,1198.5,12.1,64.3,0.81,1.98,4.13,0.3441151972765963
2025-04-20T22:59:28,QAQ,759.7700000000001,598.23,1731.03,1989.6,1198.9,12.1,64.5,0.81,2.13,4.32,0.3441681535923391
2025-04-20T23:00:28,QAQ,759.88,597.87,1730.6100000000001,1989.6,1199.6,12.0,64.7,0.7,1.89,3.29,0.3440535973361486
2025-04-20T23:01:28,QAQ,758.89,598.86,1730.8200000000002,1989.7199999999998,1200.3,12.0,64.7,0.71,1.74,2.83,0.34384080750953483
2025-04-20T23:02:28,QAQ,759.1100000000001,598.23,1730.5049999999999,1989.48,1200.0,12.0,64.5,0.72,2.0,4.05,0.3438076451747335
2025-04-20T23:03:28,QAQ,758.78,598.23,1730.295,1989.36,1198.6,12.0,64.5,0.71,1.92,5.2,0.3437222661967221
2025-04-20T23:04:28,QAQ,757.9000000000001,598.0500000000001,1730.5049999999999,1989.24,1200.9,12.0,64.6,0.83,2.2,3.19,0.3438217037180587
2025-04-20T23:05:28,QAQ,759.1100000000001,597.96,1730.5049999999999,1989.36,1199.1,12.0,64.5,0.76,2.21,6.82,0.3439249230494955
2025-04-20T23:06:28,QAQ,758.45,598.86,1730.4,1989.12,1197.7,12.0,64.5,0.66,2.13,3.85,0.3439743917939382
2025-04-20T23:07:28,QAQ,757.7900000000001,598.5,1730.4,1988.88,1199.2,11.9,64.3,0.66,1.94,3.53,0.3439036291964258
2025-04-20T23:08:28,QAQ,757.6800000000001,598.59,1730.19,1989.0,1200.1,11.9,64.2,0.65,1.61,3.41,0.34363104847035825
2025-04-20T23:09:28,QAQ,758.0100000000001,598.3199999999999,1730.295,1989.0,1200.1,11.9,63.8,0.55,1.42,2.69,0.3432500012012357
2025-04-20T23:10:28,QAQ,757.9000000000001,597.69,1730.4,1989.0,1198.6,11.9,63.8,0.63,1.28,1.45,0.3427947073691343
2025-04-20T23:11:28,QAQ,757.0200000000001,598.77,1730.5049999999999,1989.0,1199.5,11.9,63.9,0.55,1.36,3.14,0.34239851980150965
2025-04-20T23:12:28,QAQ,758.23,597.96,1730.5049999999999,1989.0,1198.2,11.9,64.0,0.66,1.85,2.88,0.3422993347303278
2025-04-20T23:13:28,QAQ,758.0100000000001,598.41,1730.4,1988.88,1200.0,11.8,64.2,0.56,1.23,3.56,0.34184363407320395
2025-04-20T23:14:28,QAQ,757.6800000000001,598.59,1730.4,1988.7599999999998,1200.6,11.8,64.0,0.61,1.65,2.94,0.3416390533914498
2025-04-20T23:15:28,QAQ,757.24,598.59,1730.5049999999999,1988.7599999999998,1197.5,11.8,63.8,0.57,1.63,4.11,0.34142821430982884
2025-04-20T23:16:28,QAQ,758.1200000000001,598.5,1730.4,1988.6399999999999,1198.7,11.8,63.7,0.6,1.39,1.92,0.34108829590411965
2025-04-20T23:17:28,QAQ,757.24,598.0500000000001,1730.5049999999999,1989.0,1199.4,11.8,63.8,0.52,1.43,2.35,0.34077875676210906
2025-04-20T23:18:28,QAQ,757.46,598.77,1730.6100000000001,1988.88,1200.5,11.8,63.8,0.59,1.52,2.47,0.34052549959193795
