DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,150,25,-1,-35,2273645799,142,21,-3,-36,1054547194,AQI
2025-03-21 09:26:09-07:00,7.03,180.818,7.569,10.206000000000001,34.644,410.74,8.2,72.6,0.0,0.02,0.03,18.0,0.0,0.0,STAT,,,,,,,6.9448
2025-03-21 09:27:09-07:00,7.02,180.56500000000003,6.4350000000000005,9.880500000000001,37.512,410.26,8.2,72.5,0.0,0.42,0.42,19.0,0.0,0.0,STAT,,,,,,,7.838400000000001
2025-03-21 09:28:10-07:00,7.0,178.651,6.615,10.269,38.256,410.09,8.2,72.5,0.0,0.13,0.14,19.0,0.0,0.0,STAT,,,,,,,7.7552
2025-03-21 09:29:10-07:00,6.96,177.03400000000002,7.425,9.240000000000002,39.66,410.03,8.2,72.3,0.0,0.07,0.07,19.0,0.0,-1.0,STAT,,,,,,,7.9879999999999995
2025-03-21 09:30:10-07:00,6.94,179.817,6.992999999999999,9.597000000000001,40.104,410.58,8.2,72.2,0.0,0.15,0.2,19.0,0.0,-1.0,STAT,,,,,,,8.140799999999999
2025-03-21 09:31:10-07:00,6.93,179.168,6.885000000000001,9.9855,41.58,410.62,8.2,72.0,0.24,0.6,1.11,18.0,0.0,0.0,STAT,,,,,,,8.796000000000001
2025-03-21 09:32:10-07:00,6.91,179.49800000000002,7.460999999999999,9.586500000000001,41.556000000000004,410.22,8.1,71.7,0.08,0.46,0.78,18.0,0.0,-1.0,STAT,,,,,,,8.679200000000002
2025-03-21 09:33:10-07:00,6.91,178.80500000000004,6.633,8.4945,42.852,410.08,8.1,71.5,0.02,0.7,0.97,20.0,-1.0,-1.0,STAT,,,,,,,9.1304
2025-03-21 09:34:10-07:00,6.91,176.66,7.101,9.6495,41.82,410.03,8.1,71.5,0.01,0.49,0.62,19.0,0.0,-1.0,STAT,,,,,,,8.756
2025-03-21 09:35:10-07:00,6.91,179.50900000000001,8.154,10.416,40.356,410.01,8.1,71.4,0.0,0.49,0.94,19.0,0.0,-1.0,STAT,,,,,,,8.4632
2025-03-21 09:36:10-07:00,6.9,179.608,9.270000000000001,10.815000000000001,42.0,410.0,8.1,71.5,0.0,1.24,1.38,17.0,0.0,-1.0,STAT,,,,,,,9.392
2025-03-21 09:37:11-07:00,6.89,177.62800000000001,7.317000000000001,11.739,40.763999999999996,409.62,8.1,71.5,0.0,0.69,0.79,18.0,-1.0,-1.0,STAT,,,,,,,8.704799999999999
2025-03-21 09:38:11-07:00,6.86,181.48900000000003,5.22,11.371500000000001,42.24,409.37,8.1,71.6,0.0,0.73,0.76,18.0,-1.0,-1.0,STAT,,,,,,,9.032
2025-03-21 09:39:11-07:00,6.84,176.935,6.777,11.161500000000002,40.596,409.13,8.1,71.6,0.0,0.5,0.59,18.0,0.0,-1.0,STAT,,,,,,,8.5192
