DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,190,23,-31,375611010,123,36,-23,1837295420,AQI
2025-03-23 17:30:09-07:00,5.49,197.098,9.531,14.868,18.912,425.0,6.5,80.0,0.0,0.0,0.0,11.0,0.0,STAT,,,,,,3.7824
2025-03-23 17:31:09-07:00,5.49,197.604,8.360999999999999,14.416500000000001,19.836000000000002,424.79,6.5,80.0,0.0,0.0,0.0,12.0,0.0,STAT,,,,,,3.9672000000000005
2025-03-23 17:32:05-07:00,5.49,193.93000000000004,8.208,15.477,18.96,424.92,6.5,80.1,0.0,0.0,0.0,12.0,0.0,STAT,,,,,,3.7920000000000003
2025-03-23 17:33:05-07:00,5.49,185.92200000000003,7.497,15.592500000000001,17.22,424.97,6.5,80.3,0.0,0.0,0.0,12.0,0.0,STAT,,,,,,3.444
2025-03-23 17:34:05-07:00,5.49,184.37100000000004,7.5329999999999995,16.149,16.235999999999997,424.99,6.5,80.3,0.0,0.0,0.0,13.0,0.0,STAT,,,,,,3.2471999999999994
2025-03-23 17:35:05-07:00,5.49,188.37500000000003,7.353,16.1175,17.747999999999998,425.0,6.5,80.1,0.0,0.2,0.2,14.0,0.0,STAT,,,,,,3.7096
2025-03-23 17:36:06-07:00,5.49,187.09900000000002,7.965,15.288000000000002,18.48,425.0,6.5,80.1,0.0,0.4,0.4,13.0,0.0,STAT,,,,,,4.016
2025-03-23 17:37:11-07:00,5.49,185.735,9.243,15.645000000000001,17.028,425.0,6.5,80.2,0.0,0.13,0.13,11.0,0.0,STAT,,,,,,3.5096
2025-03-23 17:38:07-07:00,5.5,189.68400000000003,8.397,15.214500000000001,17.064,425.0,6.6,80.2,0.0,0.04,0.04,13.0,0.0,STAT,,,,,,3.4448000000000003
2025-03-23 17:39:07-07:00,5.51,190.38800000000003,7.38,15.2565,18.288,425.0,6.6,80.0,0.0,0.01,0.01,14.0,0.0,STAT,,,,,,3.6656000000000004
2025-03-23 17:40:07-07:00,5.53,190.32200000000003,7.911,14.973,19.104,425.0,6.5,79.9,0.0,0.0,0.0,13.0,0.0,STAT,,,,,,3.8208
2025-03-23 17:41:07-07:00,5.54,186.351,8.955,15.2985,18.564,425.0,6.5,79.8,0.0,0.0,0.0,12.0,0.0,STAT,,,,,,3.7128
2025-03-23 17:42:07-07:00,5.55,187.94600000000003,9.107999999999999,15.7605,18.9,425.0,6.6,80.0,0.0,0.0,0.0,12.0,0.0,STAT,,,,,,3.78
2025-03-23 17:43:08-07:00,5.56,188.29800000000003,8.091000000000001,14.133000000000001,20.436,425.0,6.5,80.2,0.0,0.0,0.0,13.0,0.0,STAT,,,,,,4.0872
2025-03-23 17:44:08-07:00,5.57,189.431,6.885000000000001,15.1725,19.32,425.0,6.5,80.2,0.0,0.0,0.0,14.0,0.0,STAT,,,,,,3.8640000000000003
2025-03-23 17:45:08-07:00,5.57,188.848,8.577,15.361500000000001,18.144,425.0,6.5,80.2,0.0,0.0,0.35,12.0,0.0,STAT,,,,,,3.6288
2025-03-23 17:46:09-07:00,5.57,192.48900000000003,8.1,14.5635,19.62,425.0,6.5,80.3,0.0,0.08,0.19,13.0,0.0,STAT,,,,,,3.9880000000000004
2025-03-23 17:47:09-07:00,5.58,192.181,7.209,14.889000000000001,19.128,425.0,6.5,80.1,0.0,0.03,0.07,13.0,0.0,STAT,,,,,,3.8496
2025-03-23 17:48:09-07:00,5.58,189.59600000000003,8.64,15.592500000000001,17.916,425.0,6.6,80.3,0.0,0.27,0.28,12.0,0.0,STAT,,,,,,3.7992000000000004
2025-03-23 17:49:09-07:00,5.58,195.91,8.379000000000001,13.996500000000001,19.02,425.23,6.6,80.2,0.0,0.12,0.12,12.0,0.0,STAT,,,,,,3.9000000000000004
2025-03-23 17:50:09-07:00,5.58,200.453,9.395999999999999,15.277500000000002,17.964,425.73,6.6,80.2,0.0,0.04,0.04,11.0,0.0,STAT,,,,,,3.6248
2025-03-23 17:51:09-07:00,5.58,191.169,6.957000000000001,15.225000000000001,17.904,425.9,6.6,80.0,0.0,0.06,0.1,13.0,0.0,STAT,,,,,,3.6288
2025-03-23 17:52:09-07:00,5.59,192.83000000000004,7.308,14.6895,19.956,425.97,6.6,80.0,0.0,0.02,0.07,13.0,0.0,STAT,,,,,,4.0072
2025-03-23 17:53:08-07:00,5.58,194.89800000000002,8.658,15.361500000000001,18.528,425.99,6.5,80.1,0.0,0.01,0.02,12.0,0.0,STAT,,,,,,3.7136
2025-03-23 17:54:09-07:00,5.58,195.10700000000003,8.64,14.490000000000002,19.584,426.0,6.5,80.2,0.0,0.0,0.19,12.0,0.0,STAT,,,,,,3.9168000000000003
2025-03-23 17:55:09-07:00,5.59,190.59700000000004,8.064000000000002,15.445500000000001,18.108,425.42,6.5,80.0,0.0,0.0,0.32,13.0,0.0,STAT,,,,,,3.6216000000000004
2025-03-23 17:56:09-07:00,5.59,188.54000000000002,7.8660000000000005,14.826,18.599999999999998,425.18,6.5,80.2,0.0,0.0,0.11,13.0,0.0,STAT,,,,,,3.7199999999999998
2025-03-23 17:57:09-07:00,5.59,190.43200000000002,6.7860000000000005,14.143500000000001,19.26,425.71,6.6,80.4,0.0,0.26,0.3,14.0,-1.0,STAT,,,,,,4.0600000000000005
2025-03-23 17:58:11-07:00,5.59,192.115,7.731,15.246,18.72,425.9,6.6,80.2,0.0,0.09,0.14,13.0,0.0,STAT,,,,,,3.816
2025-03-23 17:59:11-07:00,5.59,190.08000000000004,8.154,14.605500000000001,18.444,425.96,6.6,80.3,0.0,0.03,0.11,13.0,0.0,STAT,,,,,,3.7128
2025-03-23 18:00:11-07:00,5.59,193.83100000000002,6.957000000000001,14.920500000000002,18.288,425.49,6.6,80.1,0.0,0.01,0.03,13.0,0.0,STAT,,,,,,3.6656000000000004
2025-03-23 18:01:11-07:00,5.59,195.75600000000003,7.443,14.2905,19.884,425.17,6.6,79.9,0.0,0.0,0.01,13.0,0.0,STAT,,,,,,3.9768000000000003
2025-03-23 18:02:11-07:00,5.59,212.56400000000002,7.578,14.994,18.864,425.06,6.6,80.1,0.0,0.0,0.0,12.0,0.0,STAT,,,,,,3.7728
2025-03-23 18:03:10-07:00,5.59,231.17600000000002,9.117,15.4875,17.52,425.02,6.6,80.1,0.0,0.0,0.0,12.0,0.0,STAT,,,,,,3.504
2025-03-23 18:04:11-07:00,5.59,213.37800000000001,8.901000000000002,15.445500000000001,17.256,425.41,6.6,80.2,0.0,0.0,0.0,13.0,0.0,STAT,,,,,,3.4512
2025-03-23 18:05:11-07:00,5.61,201.806,7.056,14.595,17.988,425.79,6.6,80.4,0.0,0.0,0.37,14.0,0.0,STAT,,,,,,3.5976
2025-03-23 18:06:11-07:00,5.64,196.94400000000002,7.722,14.4585,18.131999999999998,425.93,6.6,80.2,0.0,0.0,0.13,14.0,0.0,STAT,,,,,,3.6264
2025-03-23 18:07:11-07:00,5.66,190.245,7.245000000000001,14.490000000000002,18.552,425.97,6.6,80.1,0.0,0.0,0.04,13.0,0.0,STAT,,,,,,3.7104
2025-03-23 18:08:12-07:00,5.67,213.312,8.919,14.941500000000001,17.808,425.99,6.6,80.2,0.0,0.31,0.32,11.0,0.0,STAT,,,,,,3.8096000000000005
2025-03-23 18:09:12-07:00,5.67,214.11500000000004,9.009,14.994,18.78,425.95,6.6,80.1,0.0,0.11,0.31,12.0,0.0,STAT,,,,,,3.8440000000000003
2025-03-23 18:10:12-07:00,5.68,202.52100000000004,9.54,15.603,17.676,425.69,6.6,80.1,0.0,0.04,0.11,12.0,0.0,STAT,,,,,,3.5671999999999997
2025-03-23 18:11:12-07:00,5.68,199.595,9.18,16.2855,16.919999999999998,425.89,6.6,80.3,0.0,0.01,0.03,12.0,0.0,STAT,,,,,,3.392
2025-03-23 18:12:13-07:00,5.69,195.987,8.901000000000002,15.645000000000001,18.06,425.96,6.6,80.2,0.0,0.0,0.01,13.0,0.0,STAT,,,,,,3.612
2025-03-23 18:13:13-07:00,5.69,194.436,9.234,16.4325,18.072,425.99,6.6,80.1,0.0,0.0,0.0,13.0,0.0,STAT,,,,,,3.6144
2025-03-23 18:14:13-07:00,5.69,196.911,9.999,16.3485,17.88,426.0,6.6,80.2,0.0,0.05,0.05,12.0,0.0,STAT,,,,,,3.616
2025-03-23 18:15:13-07:00,5.69,196.46,9.297,16.5585,17.436,426.0,6.6,80.2,0.0,0.02,0.02,12.0,0.0,STAT,,,,,,3.5032
2025-03-23 18:16:13-07:00,5.69,192.61,10.251000000000001,15.918000000000001,18.36,426.0,6.6,80.1,0.0,0.01,0.01,11.0,0.0,STAT,,,,,,3.68
2025-03-23 18:17:13-07:00,5.69,193.39100000000002,8.604000000000001,15.687,18.156,426.0,6.6,80.1,0.0,0.0,0.08,13.0,0.0,STAT,,,,,,3.6311999999999998
2025-03-23 18:18:13-07:00,5.69,193.52300000000002,8.172,14.763000000000002,19.584,425.5,6.7,80.1,0.0,0.0,0.06,13.0,0.0,STAT,,,,,,3.9168000000000003
2025-03-23 18:19:09-07:00,5.7,196.42700000000002,7.470000000000001,15.183000000000002,17.88,425.19,6.7,80.5,0.0,0.04,0.06,14.0,-1.0,STAT,,,,,,3.608
2025-03-23 18:20:10-07:00,5.7,221.57300000000004,8.622,15.3195,17.639999999999997,425.23,6.7,80.4,0.35,0.56,1.05,14.0,0.0,STAT,,,,,,3.9759999999999995
2025-03-23 18:21:10-07:00,5.7,230.95600000000002,7.839000000000001,15.309000000000001,18.684,425.69,6.7,80.4,0.12,0.34,0.55,14.0,-1.0,STAT,,,,,,4.008800000000001
2025-03-23 18:22:10-07:00,5.74,216.62300000000002,8.631,16.002000000000002,16.944,425.77,6.7,80.3,0.04,0.12,0.21,13.0,0.0,STAT,,,,,,3.4848
2025-03-23 18:23:10-07:00,5.76,204.237,5.022,15.435,18.552,425.69,6.7,80.1,0.01,0.22,0.25,16.0,0.0,STAT,,,,,,3.8864
2025-03-23 18:24:10-07:00,5.77,198.29700000000003,7.038,15.75,18.048,425.24,6.7,80.1,0.0,0.08,0.09,14.0,0.0,STAT,,,,,,3.6736
2025-03-23 18:25:10-07:00,5.78,198.24200000000002,7.11,15.7185,18.576,425.57,6.7,80.2,0.0,0.3,0.51,15.0,0.0,STAT,,,,,,3.9552000000000005
2025-03-23 18:26:11-07:00,5.78,197.428,7.551000000000001,16.5375,18.072,425.7,6.7,80.3,0.0,0.48,0.58,14.0,0.0,STAT,,,,,,3.9983999999999997
2025-03-23 18:27:11-07:00,5.79,194.83200000000002,8.982000000000001,16.569,17.904,425.9,6.7,80.4,0.1,0.68,1.19,13.0,0.0,STAT,,,,,,4.1248000000000005
2025-03-23 18:28:11-07:00,5.79,195.404,8.307,16.7055,16.968,425.96,6.7,80.4,0.29,0.86,1.06,13.0,0.0,STAT,,,,,,4.0816
2025-03-23 18:29:11-07:00,5.79,191.08100000000002,8.415,18.238500000000002,15.06,426.53,6.7,80.5,0.45,0.95,1.02,13.0,0.0,STAT,,,,,,3.7720000000000002
2025-03-23 18:30:11-07:00,5.8,196.372,7.992000000000001,17.398500000000002,16.08,426.83,6.7,80.4,0.15,0.65,0.78,14.0,0.0,STAT,,,,,,3.7359999999999998
