timestamp_local,co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,url,AQHI
2025-04-04 16:59:31-07:00,910.1070000000001,476.4,"{'lat': None, 'lon': None}","{'rh': 35.4, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.1510000000000002,24.8115,28.236,11.22,20.33,12.58,354935471,35.4,MOD-00631,20.5,2025-04-04T23:59:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354935374,4.160534234522664
2025-04-04 16:58:31-07:00,910.393,476.52,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.1510000000000002,25.305000000000003,28.5,10.6,25.23,12.22,354933122,35.6,MOD-00631,20.5,2025-04-04T23:58:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354933024,4.180093146943487
2025-04-04 16:57:31-07:00,903.133,476.04,"{'lat': None, 'lon': None}","{'rh': 35.8, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.061,25.305000000000003,27.108,8.49,16.13,9.76,354933124,35.8,MOD-00631,20.6,2025-04-04T23:57:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354933026,4.123668477490157
2025-04-04 16:56:31-07:00,908.1820000000001,477.12,"{'lat': None, 'lon': None}","{'rh': 35.7, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.061,25.557000000000002,27.479999999999997,8.54,16.2,9.78,354933123,35.7,MOD-00631,20.6,2025-04-04T23:56:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354933025,4.105967861124168
2025-04-04 16:55:31-07:00,908.38,470.5,"{'lat': None, 'lon': None}","{'rh': 35.6, 'temp': 20.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.124,24.822000000000003,28.212,8.38,19.97,9.64,354933121,35.6,MOD-00631,20.7,2025-04-04T23:55:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354933023,4.08912038873262
2025-04-04 16:54:31-07:00,902.1320000000001,474.71,"{'lat': None, 'lon': None}","{'rh': 35.5, 'temp': 20.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.1510000000000002,25.8195,28.247999999999998,7.38,10.39,8.6,354930861,35.5,MOD-00631,20.7,2025-04-04T23:54:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354930763,4.08427860350265
2025-04-04 16:53:31-07:00,900.3060000000002,473.27,"{'lat': None, 'lon': None}","{'rh': 35.1, 'temp': 20.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.124,23.855999999999998,28.74,8.63,13.14,10.05,354930860,35.1,MOD-00631,20.8,2025-04-04T23:53:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354930762,4.070242039532404
2025-04-04 16:52:31-07:00,901.4720000000001,475.2,"{'lat': None, 'lon': None}","{'rh': 35.5, 'temp': 20.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.124,24.591,28.284,8.93,14.6,10.21,354930859,35.5,MOD-00631,20.9,2025-04-04T23:52:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354930761,4.065533844141455
2025-04-04 16:51:31-07:00,897.105,471.94,"{'lat': None, 'lon': None}","{'rh': 35.3, 'temp': 20.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.124,25.599,28.02,7.84,16.1,9.15,354930862,35.3,MOD-00631,20.9,2025-04-04T23:51:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354930764,4.064378257139362
2025-04-04 16:50:31-07:00,897.6990000000001,474.11,"{'lat': None, 'lon': None}","{'rh': 34.7, 'temp': 21.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.169,24.633000000000003,28.92,9.8,12.11,10.98,354928571,34.7,MOD-00631,21.0,2025-04-04T23:50:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354928473,4.0685152751539535
2025-04-04 16:49:31-07:00,901.0100000000001,472.31,"{'lat': None, 'lon': None}","{'rh': 34.5, 'temp': 21.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.133,24.150000000000002,28.668,9.08,24.15,10.42,354928569,34.5,MOD-00631,21.0,2025-04-04T23:49:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354928471,4.064545295158077
2025-04-04 16:48:31-07:00,904.739,471.7,"{'lat': None, 'lon': None}","{'rh': 34.5, 'temp': 21.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.169,23.9085,29.352,8.34,28.12,9.7,354928568,34.5,MOD-00631,21.1,2025-04-04T23:48:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354928470,4.059679498402028
2025-04-04 16:47:31-07:00,904.8820000000001,470.98,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 21.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.124,24.3915,27.876,7.92,10.61,8.94,354928570,34.9,MOD-00631,21.1,2025-04-04T23:47:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354928472,4.0500389747665055
2025-04-04 16:46:31-07:00,906.433,473.51,"{'lat': None, 'lon': None}","{'rh': 34.8, 'temp': 21.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.124,24.895500000000002,27.276,9.13,13.47,10.43,354926208,34.8,MOD-00631,21.2,2025-04-04T23:46:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354926110,4.047618468370826
2025-04-04 16:45:31-07:00,912.3070000000001,471.82,"{'lat': None, 'lon': None}","{'rh': 34.8, 'temp': 21.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.124,24.150000000000002,26.279999999999998,8.38,13.61,9.35,354926205,34.8,MOD-00631,21.2,2025-04-04T23:45:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354926107,4.034398569386515
2025-04-04 16:44:31-07:00,902.176,471.94,"{'lat': None, 'lon': None}","{'rh': 35.2, 'temp': 21.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,24.633000000000003,26.16,8.74,11.43,9.7,354926206,35.2,MOD-00631,21.3,2025-04-04T23:44:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354926108,4.026051307510983
2025-04-04 16:43:31-07:00,904.2220000000001,468.33,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 21.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,24.402,27.599999999999998,8.89,20.07,9.88,354926207,34.9,MOD-00631,21.3,2025-04-04T23:43:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354926109,4.022461629803165
2025-04-04 16:42:31-07:00,903.3530000000001,472.06,"{'lat': None, 'lon': None}","{'rh': 35.0, 'temp': 21.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,24.906,26.916,9.13,15.59,10.27,354923874,35.0,MOD-00631,21.4,2025-04-04T23:42:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354923776,4.020694789924979
2025-04-04 16:41:31-07:00,894.2450000000001,471.22,"{'lat': None, 'lon': None}","{'rh': 35.1, 'temp': 21.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,24.402,27.215999999999998,7.93,11.29,9.17,354923873,35.1,MOD-00631,21.4,2025-04-04T23:41:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354923775,4.014947211706831
2025-04-04 16:40:31-07:00,903.705,469.9,"{'lat': None, 'lon': None}","{'rh': 34.7, 'temp': 21.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,24.675,26.4,9.05,13.36,10.03,354923875,34.7,MOD-00631,21.5,2025-04-04T23:40:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354923777,4.010827608963237
2025-04-04 16:39:31-07:00,910.2610000000001,470.98,"{'lat': None, 'lon': None}","{'rh': 34.4, 'temp': 21.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.214,23.94,25.512,9.16,13.75,10.21,354923872,34.4,MOD-00631,21.5,2025-04-04T23:39:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354923774,4.0022926588300125
2025-04-04 16:38:31-07:00,932.5690000000001,473.27,"{'lat': None, 'lon': None}","{'rh': 34.9, 'temp': 21.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,25.168499999999998,25.355999999999998,8.93,22.6,10.2,354921597,34.9,MOD-00631,21.6,2025-04-04T23:38:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354921498,3.998919367274781
2025-04-04 16:37:31-07:00,920.282,471.34,"{'lat': None, 'lon': None}","{'rh': 34.6, 'temp': 21.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,25.1895,25.163999999999998,9.38,35.7,10.52,354921595,34.6,MOD-00631,21.7,2025-04-04T23:37:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354921497,3.996135107788802
2025-04-04 16:36:31-07:00,904.255,471.22,"{'lat': None, 'lon': None}","{'rh': 34.3, 'temp': 21.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.214,24.706500000000002,25.272,8.19,20.71,9.42,354921598,34.3,MOD-00631,21.7,2025-04-04T23:36:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354921500,3.9899399793553467
2025-04-04 16:35:31-07:00,900.8450000000001,471.1,"{'lat': None, 'lon': None}","{'rh': 34.2, 'temp': 21.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.214,24.717,25.008,9.28,15.51,10.48,354921596,34.2,MOD-00631,21.8,2025-04-04T23:35:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354921499,3.9857185159853237
2025-04-04 16:34:31-07:00,912.0210000000001,468.69,"{'lat': None, 'lon': None}","{'rh': 34.5, 'temp': 21.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,24.696,23.939999999999998,8.9,15.12,9.92,354919299,34.5,MOD-00631,21.9,2025-04-04T23:34:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354919201,3.9785871941520994
2025-04-04 16:33:31-07:00,908.633,467.25,"{'lat': None, 'lon': None}","{'rh': 34.2, 'temp': 21.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13516, 'co2': 13279, 'no': 13604, 'no2': 13785, 'o3': 13763}, 'pm': {'pm1': 13254, 'pm10': 13256, 'pm25': 13255}}",2.16,25.725,24.384,9.85,13.82,10.77,354919298,34.2,MOD-00631,21.9,2025-04-04T23:33:31,https://api.quant-aq.com/v1/devices/MOD-00631/data/354919200,3.977588859254891
