DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,123,-4,-36,1864131254,165,25,-7,2553925757,AQI
2025-03-22 09:49:11-07:00,4.87,185.812,10.620000000000001,14.248500000000002,17.208,429.07,6.9,78.9,0.67,1.75,1.8,13.0,-1.0,STAT,,,,,,4.8416
2025-03-22 09:50:11-07:00,4.87,185.09700000000004,12.078,14.406,16.452,429.03,7.0,78.8,0.75,1.56,1.57,13.0,-1.0,STAT,,,,,,4.538400000000001
2025-03-22 09:51:11-07:00,4.87,189.497,11.403,14.196,19.139999999999997,429.01,7.0,78.9,0.72,1.62,1.62,12.0,-1.0,STAT,,,,,,5.124
2025-03-22 09:52:11-07:00,4.89,188.595,11.286,13.0935,19.812,429.0,7.0,78.8,0.91,1.73,1.97,12.0,-1.0,STAT,,,,,,5.346400000000001
2025-03-22 09:53:11-07:00,4.92,196.93300000000002,10.638,14.28,20.652,429.0,7.0,78.7,0.93,1.6,1.95,12.0,-1.0,STAT,,,,,,5.410400000000001
2025-03-22 09:54:12-07:00,4.94,196.911,12.177,13.9545,21.204,429.0,7.0,78.7,0.68,1.37,1.56,12.0,-1.0,STAT,,,,,,5.3368
2025-03-22 09:55:12-07:00,4.94,197.758,11.501999999999999,13.5555,21.648,429.0,7.0,78.6,0.52,1.29,1.63,12.0,-1.0,STAT,,,,,,5.3616
2025-03-22 09:56:12-07:00,4.94,204.49,10.665,12.7155,19.871999999999996,429.0,7.0,78.7,0.21,1.18,1.33,13.0,-1.0,STAT,,,,,,4.918399999999999
2025-03-22 09:57:12-07:00,4.95,206.23900000000003,11.475,12.012,19.62,429.23,7.0,78.7,0.74,1.61,1.83,13.0,-2.0,STAT,,,,,,5.212000000000001
2025-03-22 09:58:12-07:00,4.95,202.862,9.639000000000001,11.707500000000001,19.704,429.73,7.0,78.7,0.76,1.59,1.97,14.0,-2.0,STAT,,,,,,5.2128000000000005
2025-03-22 09:59:12-07:00,4.96,209.78100000000003,10.35,13.125,17.639999999999997,429.9,7.0,78.7,0.58,1.7,1.82,13.0,-1.0,STAT,,,,,,4.888
2025-03-22 10:00:12-07:00,4.95,213.466,9.765,12.852,18.828,429.97,7.0,78.6,0.3,1.26,1.3,13.0,-1.0,STAT,,,,,,4.7736
2025-03-22 10:01:12-07:00,4.96,208.85700000000003,9.621,13.0935,20.987999999999996,429.99,7.0,78.7,0.48,1.24,1.25,13.0,-1.0,STAT,,,,,,5.1895999999999995
2025-03-22 10:02:13-07:00,4.96,208.51600000000002,10.395000000000001,13.2825,21.095999999999997,429.45,7.0,78.5,0.44,0.97,1.29,13.0,-1.0,STAT,,,,,,4.9952
2025-03-22 10:03:13-07:00,4.96,206.217,11.448,13.996500000000001,18.3,429.16,7.0,78.6,0.49,1.07,1.23,13.0,-1.0,STAT,,,,,,4.516
2025-03-22 10:04:14-07:00,4.97,203.203,9.729000000000001,13.209000000000001,18.732,429.06,7.0,78.6,0.51,1.27,1.33,14.0,-1.0,STAT,,,,,,4.7623999999999995
2025-03-22 10:05:14-07:00,4.97,199.716,10.134,13.3245,18.432,429.02,7.0,78.4,0.57,1.13,1.15,14.0,-2.0,STAT,,,,,,4.5904
2025-03-22 10:06:14-07:00,4.97,198.869,10.395000000000001,12.831000000000001,19.272,429.01,7.0,78.4,0.43,1.07,1.07,13.0,-1.0,STAT,,,,,,4.7104
2025-03-22 10:07:14-07:00,4.97,196.33900000000003,10.746,13.996500000000001,20.436,429.0,7.0,78.7,0.65,1.47,1.6,13.0,0.0,STAT,,,,,,5.2632
2025-03-22 10:08:14-07:00,4.97,193.622,10.520999999999999,13.6395,21.24,429.0,7.0,78.7,0.51,1.45,1.59,13.0,-1.0,STAT,,,,,,5.408
2025-03-22 10:09:14-07:00,4.97,188.63900000000004,10.836,13.6815,23.604000000000003,429.0,7.0,78.6,0.36,1.43,1.47,13.0,-1.0,STAT,,,,,,5.864800000000001
2025-03-22 10:10:14-07:00,4.97,180.52100000000004,11.754000000000001,13.041,21.779999999999998,428.35,7.0,78.7,0.21,0.95,1.3,12.0,-1.0,STAT,,,,,,5.116
2025-03-22 10:11:15-07:00,4.97,177.22100000000003,9.315,13.429499999999999,20.76,427.54,7.0,78.6,0.3,0.98,1.11,13.0,-1.0,STAT,,,,,,4.936
2025-03-22 10:12:15-07:00,4.97,170.06,10.458,13.461,18.54,427.19,7.0,78.7,0.32,1.19,1.29,12.0,-2.0,STAT,,,,,,4.66
2025-03-22 10:13:15-07:00,4.98,168.77300000000002,11.772,12.894,22.344,426.98,7.0,78.7,0.41,1.06,1.14,12.0,-1.0,STAT,,,,,,5.316800000000001
2025-03-22 10:14:15-07:00,5.0,170.269,11.448,12.600000000000001,22.656,426.35,7.0,78.7,0.41,1.28,1.52,13.0,-1.0,STAT,,,,,,5.5552
2025-03-22 10:15:11-07:00,5.02,171.41300000000004,11.016,14.7315,20.928,426.13,7.0,78.6,0.34,1.12,1.21,12.0,-1.0,STAT,,,,,,5.0816
2025-03-22 10:16:11-07:00,5.04,170.62100000000004,8.559,12.8625,21.648,425.4,7.0,78.5,0.65,1.5,1.53,14.0,-1.0,STAT,,,,,,5.5296
2025-03-22 10:17:11-07:00,5.05,173.052,10.197000000000001,13.576500000000001,20.16,425.14,7.0,78.6,0.22,1.21,1.22,13.0,-2.0,STAT,,,,,,5.0
2025-03-22 10:18:11-07:00,5.06,174.383,10.242,13.125,18.816,425.05,7.0,78.6,0.61,1.48,1.6,13.0,-1.0,STAT,,,,,,4.9472
2025-03-22 10:19:11-07:00,5.06,174.22899999999998,9.378,13.020000000000001,21.179999999999996,425.6,7.0,78.7,0.6,1.55,1.58,14.0,-1.0,STAT,,,,,,5.476
2025-03-22 10:20:12-07:00,5.06,176.89100000000002,9.216000000000001,14.248500000000002,22.679999999999996,425.86,7.0,78.6,0.56,1.19,1.42,14.0,-1.0,STAT,,,,,,5.4879999999999995
2025-03-22 10:21:13-07:00,5.07,177.68300000000002,8.442,12.6735,26.471999999999998,425.95,7.1,78.5,0.34,1.02,1.15,14.0,-2.0,STAT,,,,,,6.110399999999999
2025-03-22 10:22:13-07:00,5.07,183.733,10.404,13.5135,26.4,425.98,7.0,78.6,0.37,1.14,1.31,14.0,-1.0,STAT,,,,,,6.192
2025-03-22 10:23:13-07:00,5.07,175.65900000000002,10.998000000000001,13.503,24.66,425.99,7.0,78.4,0.12,0.77,1.02,13.0,-1.0,STAT,,,,,,5.548
2025-03-22 10:24:13-07:00,5.07,176.81400000000002,8.424,13.9335,23.916,425.42,7.1,78.5,0.54,0.8,1.11,14.0,-1.0,STAT,,,,,,5.4232
2025-03-22 10:25:13-07:00,5.07,178.178,8.928,14.574000000000002,24.456,424.99,7.1,78.5,0.48,0.91,1.26,14.0,-2.0,STAT,,,,,,5.6192
2025-03-22 10:26:14-07:00,5.07,179.762,11.061,12.5475,24.131999999999998,424.35,7.1,78.5,0.64,0.97,1.26,13.0,-2.0,STAT,,,,,,5.602399999999999
2025-03-22 10:27:15-07:00,5.11,178.54100000000003,13.167000000000002,13.4715,22.272,423.83,7.0,78.5,0.36,0.99,1.17,11.0,-2.0,STAT,,,,,,5.2463999999999995
2025-03-22 10:28:16-07:00,5.14,182.556,10.215,13.5975,23.279999999999998,423.29,7.1,78.5,0.18,0.99,1.07,14.0,-1.0,STAT,,,,,,5.4479999999999995
2025-03-22 10:29:12-07:00,5.15,185.735,8.226,13.041,25.656,423.11,7.1,78.5,-1.0,-1.0,-1.0,16.0,-1.0,STAT,,,,,,4.3312
2025-03-22 10:30:17-07:00,5.16,177.70500000000004,11.529,11.098500000000001,23.676,423.04,7.1,78.6,0.27,1.11,1.17,13.0,-2.0,STAT,,,,,,5.6232
2025-03-22 10:31:14-07:00,5.16,173.327,10.683,12.0015,23.195999999999998,423.01,7.1,78.6,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,3.8392
2025-03-22 10:32:14-07:00,5.17,172.997,9.171,12.243,27.479999999999997,423.0,7.1,78.6,-1.0,-1.0,-1.0,14.0,-1.0,STAT,,,,,,4.696
2025-03-22 10:33:14-07:00,5.17,176.77,8.577,12.3375,28.848,422.71,7.1,78.6,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,4.969600000000001
2025-03-22 10:34:14-07:00,5.18,182.46800000000002,10.215,12.054,26.532,422.25,7.1,78.6,-1.0,-1.0,-1.0,13.0,-2.0,STAT,,,,,,4.5064
2025-03-22 10:35:14-07:00,5.18,180.64200000000002,10.125,11.655,26.436,422.09,7.1,78.6,-1.0,-1.0,-1.0,13.0,-2.0,STAT,,,,,,4.4872000000000005
2025-03-22 10:36:15-07:00,5.18,181.95100000000002,8.577,13.1355,26.471999999999998,422.03,7.1,78.5,-1.0,-1.0,-1.0,14.0,-1.0,STAT,,,,,,4.4944
2025-03-22 10:37:15-07:00,5.2,185.20700000000002,10.170000000000002,12.778500000000001,28.715999999999998,422.01,7.1,78.5,-1.0,-1.0,-1.0,13.0,-2.0,STAT,,,,,,4.9432
2025-03-22 10:38:15-07:00,5.24,181.918,10.458,12.169500000000001,28.487999999999996,421.94,7.1,78.5,-1.0,-1.0,-1.0,13.0,-1.0,STAT,,,,,,4.8976
2025-03-22 10:39:15-07:00,5.25,182.86400000000003,9.9,11.193000000000001,30.587999999999997,421.36,7.1,78.5,-1.0,-1.0,-1.0,14.0,0.0,STAT,,,,,,5.3176
2025-03-22 10:40:15-07:00,5.26,187.26400000000004,10.593,11.4765,29.04,421.13,7.1,78.5,-1.0,-1.0,-1.0,13.0,-1.0,STAT,,,,,,5.008
2025-03-22 10:41:16-07:00,5.27,184.42600000000002,10.152,11.770500000000002,27.768,421.05,7.1,78.9,0.67,1.42,1.69,14.0,-1.0,STAT,,,,,,6.6896
2025-03-22 10:42:17-07:00,5.27,182.45700000000002,9.297,11.655,28.884,421.02,7.1,79.0,0.88,1.67,1.99,14.0,-1.0,STAT,,,,,,7.112800000000001
2025-03-22 10:43:18-07:00,5.28,177.89200000000002,9.801,10.395000000000001,31.272,421.01,7.1,78.9,0.87,1.92,2.31,13.0,-2.0,STAT,,,,,,7.7904
2025-03-22 10:44:15-07:00,5.28,178.02400000000003,10.332,12.474000000000002,28.08,421.0,7.1,78.8,0.95,2.25,2.41,13.0,-2.0,STAT,,,,,,7.4159999999999995
2025-03-22 10:45:15-07:00,5.28,176.616,9.873000000000001,11.6655,28.692,421.0,7.1,79.0,1.24,2.37,2.72,14.0,-2.0,STAT,,,,,,7.6344
2025-03-22 10:46:17-07:00,5.29,180.57600000000002,10.197000000000001,11.6865,30.12,421.0,7.1,78.9,-1.0,-1.0,-1.0,13.0,-2.0,STAT,,,,,,5.224000000000001
2025-03-22 10:47:17-07:00,5.33,178.60700000000003,8.001000000000001,12.201,28.536,421.0,7.1,78.9,-1.0,-1.0,-1.0,15.0,-2.0,STAT,,,,,,4.9072000000000005
2025-03-22 10:48:17-07:00,5.35,191.169,10.341000000000001,12.5265,28.476,421.0,7.1,78.9,-1.0,-1.0,-1.0,13.0,-2.0,STAT,,,,,,4.8952
2025-03-22 10:49:17-07:00,5.36,209.561,9.395999999999999,12.096,29.339999999999996,421.0,7.1,78.9,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,5.068
2025-03-22 10:50:17-07:00,5.37,204.49,10.674,11.634,29.939999999999998,421.0,7.1,78.9,-1.0,-1.0,-1.0,13.0,-2.0,STAT,,,,,,5.188
2025-03-22 10:51:19-07:00,5.37,192.115,10.674,11.865000000000002,30.192,421.0,7.1,78.8,1.24,2.4,2.6,13.0,-1.0,STAT,,,,,,7.9584
2025-03-22 10:52:15-07:00,5.38,183.55700000000002,10.71,11.4555,28.631999999999998,421.0,7.1,78.9,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,4.9264
2025-03-22 10:53:15-07:00,5.38,182.71,11.412,12.6735,27.576,421.0,7.1,78.9,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,4.7152
2025-03-22 10:54:15-07:00,5.39,183.52400000000003,10.269,12.7575,26.795999999999996,421.0,7.1,78.9,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,4.5592
2025-03-22 10:55:15-07:00,5.41,185.65800000000002,9.702,12.495000000000001,26.724,421.23,7.1,78.9,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,4.5448
2025-03-22 10:56:16-07:00,5.45,184.41500000000002,9.036,11.886000000000001,23.376,422.14,7.1,78.9,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,3.8752000000000004
2025-03-22 10:57:17-07:00,5.46,187.06600000000003,9.315,11.949000000000002,24.36,423.69,7.2,79.1,1.74,3.53,3.59,14.0,-2.0,STAT,,,,,,7.696
2025-03-22 10:58:17-07:00,5.46,189.88200000000003,9.558,12.936000000000002,21.228,425.54,7.2,79.2,2.04,4.04,4.43,14.0,-2.0,STAT,,,,,,7.477600000000001
2025-03-22 10:59:17-07:00,5.47,184.151,10.232999999999999,14.091000000000001,19.679999999999996,427.1,7.2,79.3,2.2,4.6,4.73,15.0,-1.0,STAT,,,,,,7.616
2025-03-22 11:00:17-07:00,5.48,191.202,9.549,14.3745,17.639999999999997,428.56,7.2,79.3,2.1,4.37,4.41,16.0,-2.0,STAT,,,,,,7.024
2025-03-22 11:01:17-07:00,5.48,187.84700000000004,10.44,13.5975,18.78,430.14,7.2,79.4,2.1,3.88,3.89,15.0,-1.0,STAT,,,,,,6.86
2025-03-22 11:02:17-07:00,5.48,186.967,10.467,12.684000000000001,19.355999999999998,430.7,7.2,79.3,2.57,4.6,4.61,15.0,-1.0,STAT,,,,,,7.5512
2025-03-22 11:03:18-07:00,5.49,185.88900000000004,10.332,14.584500000000002,14.723999999999998,430.89,7.2,79.5,2.36,4.26,4.37,14.0,-1.0,STAT,,,,,,6.3528
2025-03-22 11:04:18-07:00,5.48,189.937,10.008,14.133000000000001,15.768,430.96,7.2,79.4,2.23,4.09,4.12,14.0,-1.0,STAT,,,,,,6.425600000000001
2025-03-22 11:05:18-07:00,5.49,187.143,8.577,15.5085,15.647999999999998,430.99,7.2,79.4,2.25,4.52,4.53,16.0,-1.0,STAT,,,,,,6.7456
2025-03-22 11:06:18-07:00,5.49,184.88800000000003,9.216000000000001,14.0175,17.976,431.0,7.2,79.5,2.17,4.36,4.68,15.0,-1.0,STAT,,,,,,7.083200000000001
2025-03-22 11:07:18-07:00,5.49,184.008,8.046,14.0175,18.456,431.0,7.2,79.4,2.06,4.1,4.62,15.0,-1.0,STAT,,,,,,6.9712
2025-03-22 11:08:18-07:00,5.49,190.90500000000003,9.549,15.057,16.56,431.16,7.2,79.5,2.14,3.93,4.09,15.0,-1.0,STAT,,,,,,6.4559999999999995
2025-03-22 11:09:18-07:00,5.49,198.74800000000002,9.747,14.8785,19.128,432.21,7.3,79.5,2.25,4.39,4.45,15.0,-1.0,STAT,,,,,,7.3376
2025-03-22 11:10:19-07:00,5.49,200.519,10.548,16.359,17.088,433.22,7.2,79.4,2.33,4.3,4.49,13.0,-1.0,STAT,,,,,,6.8576
2025-03-22 11:11:19-07:00,5.49,209.06600000000003,10.674,15.519,19.715999999999998,433.73,7.3,79.4,2.24,3.88,3.96,14.0,-1.0,STAT,,,,,,7.0472
2025-03-22 11:12:19-07:00,5.49,208.692,10.404,13.734,21.768,433.29,7.3,79.4,2.08,4.03,4.05,14.0,-1.0,STAT,,,,,,7.5776
2025-03-22 11:13:19-07:00,5.49,203.59900000000002,9.909,13.912500000000001,23.124,431.77,7.3,78.9,1.98,3.66,3.87,15.0,-1.0,STAT,,,,,,7.5527999999999995
2025-03-22 11:14:19-07:00,5.49,202.554,10.863000000000001,13.4925,23.471999999999998,430.0,7.3,78.6,1.82,3.33,3.61,14.0,-1.0,STAT,,,,,,7.3584
2025-03-22 11:15:19-07:00,5.49,200.54100000000003,10.746,12.3375,24.192,428.7,7.3,78.6,1.6,3.05,3.33,14.0,-1.0,STAT,,,,,,7.2783999999999995
2025-03-22 11:16:19-07:00,5.49,202.29000000000002,10.71,12.222000000000001,27.479999999999997,428.02,7.3,78.1,1.53,2.61,2.7,13.0,-1.0,STAT,,,,,,7.584
2025-03-22 11:17:19-07:00,5.49,190.212,10.998000000000001,12.043500000000002,27.671999999999997,426.5,7.3,77.9,1.35,2.05,2.28,14.0,-1.0,STAT,,,,,,7.1743999999999994
2025-03-22 11:18:20-07:00,5.49,193.66600000000003,10.773000000000001,12.778500000000001,25.212,424.87,7.3,78.1,1.4,2.4,2.47,14.0,-1.0,STAT,,,,,,6.962400000000001
2025-03-22 11:19:20-07:00,5.49,199.199,10.845,12.453,26.4,423.25,7.3,77.8,1.22,2.42,2.8,14.0,-1.0,STAT,,,,,,7.216
2025-03-22 11:20:20-07:00,5.51,213.98300000000003,11.043,12.2955,27.479999999999997,422.09,7.2,77.7,1.09,2.1,2.37,13.0,-1.0,STAT,,,,,,7.176
2025-03-22 11:21:20-07:00,5.53,210.16600000000003,9.72,12.138000000000002,27.695999999999998,421.3,7.2,77.3,1.07,1.89,2.23,14.0,-1.0,STAT,,,,,,7.0512
2025-03-22 11:22:20-07:00,5.56,198.341,11.151000000000002,11.2665,29.339999999999996,420.46,7.2,77.2,1.39,2.29,2.55,13.0,-2.0,STAT,,,,,,7.699999999999999
2025-03-22 11:23:20-07:00,5.56,189.508,10.215,11.277000000000001,29.544,419.66,7.1,77.1,1.16,2.21,2.78,14.0,-2.0,STAT,,,,,,7.6768
2025-03-22 11:24:21-07:00,5.57,186.483,10.053,11.0775,29.363999999999997,419.23,7.1,77.0,-1.0,-1.0,-1.0,14.0,-2.0,STAT,,,,,,5.0728
2025-03-22 11:25:21-07:00,5.57,202.961,10.737,10.8885,30.06,419.08,7.1,77.0,-1.0,-1.0,-1.0,14.0,-1.0,STAT,,,,,,5.212000000000001
2025-03-22 11:26:21-07:00,5.57,206.17300000000003,10.539000000000001,11.0355,29.639999999999997,418.41,7.1,77.0,-1.0,-1.0,-1.0,14.0,-1.0,STAT,,,,,,5.128
2025-03-22 11:27:21-07:00,5.57,196.27300000000002,10.917000000000002,10.4475,29.7,417.6,7.2,76.6,1.11,2.02,2.4,14.0,-1.0,STAT,,,,,,7.556000000000001
2025-03-22 11:28:22-07:00,5.58,190.025,9.864,11.3295,28.86,417.21,7.2,76.8,1.04,2.14,2.64,15.0,-1.0,STAT,,,,,,7.484
2025-03-22 11:29:22-07:00,5.58,181.66500000000002,11.673,12.369,27.516,417.07,7.2,76.8,1.38,2.2,2.43,14.0,-1.0,STAT,,,,,,7.263199999999999
2025-03-22 11:30:22-07:00,5.58,181.81900000000002,11.115,11.865000000000002,27.0,417.03,7.2,76.8,1.15,2.07,2.16,14.0,-1.0,STAT,,,,,,7.056
2025-03-22 11:31:18-07:00,5.58,191.97200000000004,10.161,11.413499999999999,27.671999999999997,417.01,7.1,76.6,1.05,2.03,2.14,15.0,-1.0,STAT,,,,,,7.158399999999999
2025-03-22 11:32:18-07:00,5.58,195.151,10.232999999999999,12.474000000000002,26.855999999999998,417.0,7.1,76.6,-1.0,-1.0,-1.0,14.0,-1.0,STAT,,,,,,4.5712
2025-03-22 11:33:19-07:00,5.58,188.21,10.332,12.852,25.668,417.0,7.1,76.7,0.98,1.82,1.96,14.0,-2.0,STAT,,,,,,6.589600000000001
2025-03-22 11:34:20-07:00,5.58,180.42200000000003,11.25,12.043500000000002,25.104000000000003,417.0,7.1,76.9,0.99,2.1,2.15,13.0,-1.0,STAT,,,,,,6.700800000000001
2025-03-22 11:35:22-07:00,5.58,177.73800000000003,11.223,12.138000000000002,25.728,417.08,7.1,76.8,0.92,2.06,2.08,13.0,-1.0,STAT,,,,,,6.793600000000001
2025-03-22 11:36:18-07:00,5.58,178.77200000000002,9.936,12.0015,27.0,417.15,7.1,76.7,-1.0,-1.0,-1.0,15.0,-1.0,STAT,,,,,,4.6000000000000005
2025-03-22 11:37:19-07:00,5.58,183.89800000000002,8.469000000000001,10.962,28.812,417.34,7.1,76.7,-1.0,-1.0,-1.0,15.0,-2.0,STAT,,,,,,4.962400000000001
2025-03-22 11:38:20-07:00,5.58,195.008,9.378,11.466000000000001,29.352,417.51,7.1,76.8,0.96,1.82,1.93,15.0,0.0,STAT,,,,,,7.3264000000000005
2025-03-22 11:39:20-07:00,5.58,194.63400000000001,9.954,12.18,27.863999999999997,417.53,7.1,76.9,0.99,1.63,1.66,15.0,-1.0,STAT,,,,,,6.8768
2025-03-22 11:40:21-07:00,5.58,194.568,11.645999999999999,13.167,25.308,417.84,7.0,76.9,1.09,2.37,2.48,14.0,-1.0,STAT,,,,,,6.9576
2025-03-22 11:41:22-07:00,5.58,186.967,10.926,12.127500000000001,27.048,417.94,7.1,76.9,-1.0,-1.0,-1.0,14.0,-1.0,STAT,,,,,,4.6096
2025-03-22 11:42:22-07:00,5.58,182.73200000000003,10.161,11.161500000000002,29.639999999999997,417.98,7.1,76.9,-1.0,-1.0,-1.0,14.0,-1.0,STAT,,,,,,5.128
2025-03-22 11:43:22-07:00,5.58,178.77200000000002,8.847,11.6865,28.487999999999996,417.99,7.0,77.1,1.06,2.17,2.24,15.0,-1.0,STAT,,,,,,7.433599999999999
2025-03-22 11:44:22-07:00,5.58,180.037,8.874,12.589500000000001,28.955999999999996,418.32,7.1,77.3,0.92,1.97,2.04,15.0,0.0,STAT,,,,,,7.3672
2025-03-22 11:45:22-07:00,5.58,177.793,9.450000000000001,12.043500000000002,27.648,418.46,7.0,77.5,0.97,1.93,2.01,15.0,-1.0,STAT,,,,,,7.073600000000001
2025-03-22 11:46:22-07:00,5.57,179.157,10.143,11.591999999999999,29.232,418.6,7.0,77.5,0.82,1.32,1.48,13.0,-1.0,STAT,,,,,,6.9024
2025-03-22 11:47:22-07:00,5.58,176.594,10.593,11.6445,28.032,418.21,7.0,77.5,0.9,1.16,1.21,13.0,-1.0,STAT,,,,,,6.534400000000001
2025-03-22 11:48:23-07:00,5.58,177.33100000000002,11.124,12.3585,27.323999999999998,418.52,7.1,77.6,0.74,1.79,1.81,13.0,-1.0,STAT,,,,,,6.896800000000001
2025-03-22 11:49:23-07:00,5.58,175.79100000000003,11.601,12.652500000000002,25.907999999999998,418.69,7.1,77.7,0.78,1.73,2.15,13.0,-1.0,STAT,,,,,,6.5656
2025-03-22 11:50:23-07:00,5.58,180.57600000000002,10.134,12.663,27.0,418.89,7.1,77.5,0.75,1.38,1.65,14.0,-1.0,STAT,,,,,,6.5040000000000004
2025-03-22 11:51:24-07:00,5.58,179.28900000000002,10.701,11.109,30.048,418.96,7.0,77.5,0.3,1.04,1.12,14.0,-1.0,STAT,,,,,,6.8416
2025-03-22 11:52:24-07:00,5.57,174.702,10.35,11.6865,29.46,418.99,7.0,77.6,0.1,0.86,0.89,15.0,-1.0,STAT,,,,,,6.58
2025-03-22 11:53:24-07:00,5.57,174.07500000000002,10.116,11.6445,30.24,418.91,7.0,77.6,0.15,1.25,1.26,14.0,-1.0,STAT,,,,,,7.048
2025-03-22 11:54:24-07:00,5.57,172.55700000000002,9.864,11.781,31.055999999999997,418.32,7.0,77.4,0.05,0.53,0.53,14.0,-1.0,STAT,,,,,,6.6352
2025-03-22 11:55:24-07:00,5.56,173.41500000000002,9.504000000000001,10.773,32.52,418.11,6.9,77.5,0.02,0.31,0.31,15.0,-1.0,STAT,,,,,,6.752000000000002
