DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-03-25 17:29:45-07:00,12.62,334.26800000000003,21.267,21.199500000000004,-0.864,453.6,13.9,71.6,4.65,8.3,8.63,2.1367992595209144
2025-03-25 17:30:45-07:00,12.63,351.63700000000006,20.727,21.042,-0.264,453.86,13.9,71.7,4.83,7.81,8.01,2.13404733551471
2025-03-25 17:31:45-07:00,12.68,347.98500000000007,21.141,21.052500000000002,-0.312,453.95,13.9,71.7,4.5,8.23,8.3,2.1391851053288615
2025-03-25 17:32:45-07:00,12.71,346.236,22.05,21.168000000000003,-0.888,453.98,14.0,71.5,4.83,8.42,8.61,2.1390170388382654
2025-03-25 17:33:46-07:00,12.75,341.715,21.501,21.399,-0.168,454.61,14.0,71.4,4.87,8.11,8.24,2.1473758092039947
2025-03-25 17:34:46-07:00,12.8,339.40500000000003,21.132,20.485500000000002,0.8160000000000001,454.58,14.1,71.7,4.7,8.18,8.32,2.148975661837881
2025-03-25 17:35:46-07:00,12.83,333.641,19.602,19.677,1.296,453.98,14.1,71.2,4.26,7.46,8.02,2.1389737544541005
2025-03-25 17:36:47-07:00,12.89,325.633,18.720000000000002,19.614,1.344,452.33,14.1,71.6,4.29,7.38,7.66,2.1306434964212078
2025-03-25 17:37:47-07:00,12.93,318.91200000000003,17.811,19.1415,0.756,450.82,14.2,71.4,3.67,5.93,6.02,2.1087429891203593
2025-03-25 17:38:47-07:00,12.99,318.18600000000004,17.199,19.960500000000003,1.344,449.14,14.2,71.9,4.18,6.43,6.82,2.1035940413169576
2025-03-25 17:39:47-07:00,13.04,317.845,17.64,19.603500000000004,-0.6839999999999999,448.4,14.3,71.1,4.26,8.02,8.3,2.093887756705881
2025-03-25 17:40:47-07:00,13.1,309.815,16.731,18.5745,1.2,447.91,14.3,70.5,4.08,7.08,7.33,2.082915940598519
2025-03-25 17:41:47-07:00,13.16,312.64200000000005,16.569,19.3515,-0.636,447.32,14.3,70.7,4.95,8.17,8.25,2.07537517909537
