DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,120,17,-11,-39,275004749,170,21,-13,-32,2782599961,AQI
2025-03-22 11:26:46-07:00,5.79,195.41500000000002,9.198,14.994,22.464,426.65,7.2,74.3,0.88,1.33,1.33,14.0,-1.0,-2.0,STAT,,,,,,,5.5568
2025-03-22 11:27:46-07:00,5.79,186.02100000000004,9.387,14.448,23.304000000000002,426.23,7.2,74.6,0.98,1.88,1.88,15.0,-1.0,-1.0,STAT,,,,,,,6.164800000000001
2025-03-22 11:28:47-07:00,5.79,182.97400000000002,8.946,13.807500000000001,22.848,426.08,7.2,74.8,0.93,1.98,2.01,15.0,-2.0,-2.0,STAT,,,,,,,6.153600000000001
2025-03-22 11:29:47-07:00,5.8,178.47500000000002,7.929,13.786500000000002,21.54,426.03,7.3,74.8,0.97,1.34,1.51,16.0,-2.0,-2.0,STAT,,,,,,,5.38
2025-03-22 11:30:47-07:00,5.8,185.65800000000002,8.973,15.403500000000001,19.247999999999998,426.01,7.2,74.4,0.85,1.22,1.27,14.0,-1.0,-3.0,STAT,,,,,,,4.8256
2025-03-22 11:31:47-07:00,5.8,187.29700000000003,7.029,14.5005,22.176,426.0,7.2,74.6,0.95,1.63,1.65,16.0,-1.0,-2.0,STAT,,,,,,,5.7392
2025-03-22 11:32:47-07:00,5.8,189.167,7.497,15.771,21.264,426.0,7.2,74.6,1.12,1.7,1.76,15.0,-1.0,-1.0,STAT,,,,,,,5.6128
2025-03-22 11:33:53-07:00,5.8,182.303,9.0,15.624000000000002,20.52,426.0,7.2,74.8,0.97,1.63,1.72,16.0,0.0,-1.0,STAT,,,,,,,5.408
2025-03-22 11:34:48-07:00,5.79,178.27700000000002,8.154,15.7815,20.136,426.0,7.2,74.7,0.99,1.59,1.97,16.0,-1.0,-1.0,STAT,,,,,,,5.2992
2025-03-22 11:35:48-07:00,5.79,176.30800000000002,8.504999999999999,15.9495,19.344,426.0,7.2,74.5,1.0,1.81,1.94,15.0,-1.0,-2.0,STAT,,,,,,,5.316800000000001
2025-03-22 11:36:48-07:00,5.8,175.43900000000002,8.676,15.855,20.568,426.0,7.2,74.7,0.76,1.51,1.55,14.0,0.0,-1.0,STAT,,,,,,,5.321600000000001
2025-03-22 11:37:49-07:00,5.8,185.40500000000003,6.588,16.5795,19.944,426.0,7.1,74.7,0.52,1.34,1.35,16.0,0.0,-1.0,STAT,,,,,,,5.0608
2025-03-22 11:38:49-07:00,5.79,188.40800000000002,6.822,14.952000000000002,22.2,426.0,7.1,74.8,0.48,1.02,1.12,20.0,0.0,-1.0,STAT,,,,,,,5.256
2025-03-22 11:39:51-07:00,5.79,190.35500000000002,8.126999999999999,16.842,19.295999999999996,426.0,7.1,74.8,0.77,1.24,1.41,16.0,0.0,-2.0,STAT,,,,,,,4.8511999999999995
2025-03-22 11:40:52-07:00,5.79,186.879,9.063,15.918000000000001,19.787999999999997,426.0,7.1,75.1,0.69,1.19,1.25,15.0,0.0,-2.0,STAT,,,,,,,4.909599999999999
2025-03-22 11:41:52-07:00,5.79,182.776,9.495000000000001,15.0675,21.887999999999998,426.0,7.1,75.1,-1.0,-1.0,-1.0,15.0,-1.0,-2.0,STAT,,,,,,,3.5776000000000003
2025-03-22 11:42:52-07:00,5.79,181.15900000000002,8.811,14.763000000000002,20.244,426.0,7.1,75.1,-1.0,-1.0,-1.0,15.0,0.0,-2.0,STAT,,,,,,,3.2488
2025-03-22 11:43:52-07:00,5.79,177.386,9.027,15.729000000000001,20.304000000000002,426.0,7.1,75.1,-1.0,-1.0,-1.0,14.0,-1.0,-2.0,STAT,,,,,,,3.2608000000000006
2025-03-22 11:44:49-07:00,5.79,177.782,8.586,15.771,20.447999999999997,426.0,7.1,75.5,0.8,1.14,1.18,15.0,0.0,-2.0,STAT,,,,,,,5.0016
2025-03-22 11:45:51-07:00,5.79,178.70600000000002,7.335000000000001,15.792,21.204,426.0,7.1,75.5,-1.0,-1.0,-1.0,16.0,-1.0,-2.0,STAT,,,,,,,3.4408000000000003
2025-03-22 11:46:51-07:00,5.79,179.71800000000002,7.515,16.17,20.004,426.0,7.1,75.5,-1.0,-1.0,-1.0,16.0,0.0,-2.0,STAT,,,,,,,3.200800000000001
2025-03-22 11:47:51-07:00,5.79,179.883,4.572,14.931000000000001,21.168,426.0,7.1,75.5,-1.0,-1.0,-1.0,19.0,-1.0,-2.0,STAT,,,,,,,3.4336
2025-03-22 11:48:51-07:00,5.79,174.57,7.632000000000001,14.8785,21.012,426.0,7.1,75.5,-1.0,-1.0,-1.0,16.0,0.0,-1.0,STAT,,,,,,,3.4024
2025-03-22 11:49:52-07:00,5.79,172.38100000000003,8.199,15.3195,20.436,426.0,7.1,75.3,0.57,1.02,1.28,16.0,0.0,-1.0,STAT,,,,,,,4.9032
