DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,207,16,-9,-23,4217612860,148,29,-13,-24,3890503463,AQI
2025-03-14 07:24:07-07:00,2.75,281.446,7.398000000000001,22.1655,10.452,432.59,4.8,72.2,1.01,2.05,2.22,13.0,0.0,0.0,STAT,,,,,,,3.7304000000000004
2025-03-14 07:25:07-07:00,2.73,294.42600000000004,7.6049999999999995,22.974,9.468,432.85,4.8,72.3,0.91,1.71,2.01,13.0,0.0,0.0,STAT,,,,,,,3.2616000000000005
2025-03-14 07:26:08-07:00,2.68,268.125,8.307,24.6855,8.244,433.24,4.8,72.3,0.95,1.53,1.63,12.0,0.0,1.0,STAT,,,,,,,2.8728000000000002
2025-03-14 07:27:08-07:00,2.66,250.77800000000002,9.54,24.36,8.94,434.81,4.7,72.4,0.93,1.81,2.57,12.0,1.0,1.0,STAT,,,,,,,3.236
2025-03-14 07:28:08-07:00,2.65,236.786,7.857,24.36,8.88,436.16,4.7,72.6,0.98,1.63,1.9,12.0,0.0,0.0,STAT,,,,,,,3.08
2025-03-14 07:29:08-07:00,2.61,233.18900000000002,10.809,24.171,7.404,436.16,4.7,72.6,0.99,1.82,1.93,10.0,0.0,0.0,STAT,,,,,,,2.9368000000000003
2025-03-14 07:30:08-07:00,2.57,234.57500000000002,8.433,24.706500000000002,7.9559999999999995,435.9,4.7,72.7,1.36,2.25,2.55,12.0,0.0,0.0,STAT,,,,,,,3.3912
2025-03-14 07:31:08-07:00,2.55,225.324,9.243,24.044999999999998,7.74,435.02,4.7,72.8,1.3,1.97,2.4,11.0,0.0,0.0,STAT,,,,,,,3.124
2025-03-14 07:32:08-07:00,2.54,223.26700000000002,5.958,21.924,9.528,434.36,4.7,72.9,1.19,1.78,2.04,13.0,0.0,0.0,STAT,,,,,,,3.3296
2025-03-14 07:33:08-07:00,2.5,226.86400000000003,7.047000000000001,22.102500000000003,9.815999999999999,434.13,4.6,73.0,1.72,2.93,3.3,12.0,0.0,0.0,STAT,,,,,,,4.3072
2025-03-14 07:34:08-07:00,2.46,229.79000000000002,7.722,24.8325,8.208,434.04,4.6,73.2,1.29,2.52,2.64,11.0,0.0,0.0,STAT,,,,,,,3.6576000000000004
2025-03-14 07:35:09-07:00,2.44,232.74900000000002,8.901000000000002,24.7485,9.036,434.66,4.6,73.3,1.75,2.81,3.04,11.0,0.0,1.0,STAT,,,,,,,4.0552
2025-03-14 07:36:09-07:00,2.44,234.91600000000003,10.134,23.803500000000003,10.116,435.29,4.5,73.6,2.05,3.6,3.67,10.0,0.0,0.0,STAT,,,,,,,4.9032
2025-03-14 07:37:10-07:00,2.42,235.532,11.331,24.9375,8.771999999999998,435.18,4.5,73.7,2.3,4.19,4.55,10.0,1.0,1.0,STAT,,,,,,,5.1064
2025-03-14 07:38:10-07:00,2.37,232.89200000000002,9.342,26.481,8.04,434.71,4.5,73.9,2.72,4.77,5.3,9.0,1.0,0.0,STAT,,,,,,,5.4239999999999995
2025-03-14 07:39:10-07:00,2.35,233.98100000000002,9.279,24.9795,8.723999999999998,433.63,4.5,74.0,2.82,4.87,5.16,10.0,0.0,0.0,STAT,,,,,,,5.6408000000000005
2025-03-14 07:40:10-07:00,2.34,232.804,8.064000000000002,25.011000000000003,9.324,433.14,4.5,74.1,2.96,5.18,5.47,12.0,1.0,0.0,STAT,,,,,,,6.0088
2025-03-14 07:41:10-07:00,2.32,227.37,9.243,25.8195,7.295999999999999,432.4,4.5,74.1,2.68,5.61,6.24,11.0,1.0,0.0,STAT,,,,,,,5.9472000000000005
2025-03-14 07:42:10-07:00,2.31,226.68800000000005,11.295000000000002,23.8455,8.196,432.14,4.5,74.2,2.49,5.24,5.69,9.0,0.0,0.0,STAT,,,,,,,5.8312
2025-03-14 07:43:10-07:00,2.3,223.685,8.172,23.824500000000004,10.331999999999999,432.05,4.5,74.2,2.71,5.52,5.89,12.0,0.0,1.0,STAT,,,,,,,6.482399999999999
2025-03-14 07:44:10-07:00,2.25,224.44400000000002,9.225,24.36,9.251999999999999,432.02,4.5,74.2,2.87,5.18,5.92,10.0,0.0,0.0,STAT,,,,,,,5.9944
2025-03-14 07:45:12-07:00,2.23,227.10600000000002,10.134,25.462500000000002,8.459999999999999,432.01,4.5,74.3,2.86,5.08,5.58,10.0,0.0,0.0,STAT,,,,,,,5.756
2025-03-14 07:46:12-07:00,2.22,226.699,10.152,25.567500000000003,9.299999999999999,432.0,4.5,74.5,2.95,5.32,5.89,11.0,0.0,0.0,STAT,,,,,,,6.116
2025-03-14 07:47:12-07:00,2.22,232.67200000000003,10.206,24.78,11.088,432.08,4.4,74.6,2.81,5.93,6.29,11.0,0.0,1.0,STAT,,,,,,,6.9616
