DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,46,3,2341516188,131,51,2484309195,AQI
2025-03-18 12:22:25-07:00,22.19,219.01000000000002,10.773000000000001,8.736,17.904,421.41,21.1,27.0,0.0,0.09,0.09,2.0,4,,,,,3.6528
2025-03-18 12:23:25-07:00,22.19,261.415,12.726,10.100999999999999,15.707999999999998,421.79,21.2,26.9,0.0,0.41,0.41,2.0,3,,,,,3.4696
2025-03-18 12:24:25-07:00,22.19,261.25,12.303,10.4055,15.984,421.52,21.1,26.9,0.0,0.3,0.3,1.0,3,,,,,3.4368
2025-03-18 12:25:25-07:00,22.19,258.61,11.475,9.702,17.208,421.18,21.1,26.9,0.0,0.55,0.55,2.0,4,,,,,3.8815999999999997
2025-03-18 12:26:25-07:00,22.19,253.50600000000003,10.998000000000001,10.6995,15.443999999999999,421.06,21.2,26.9,0.0,0.29,0.29,1.0,3,,,,,3.3208
2025-03-18 12:27:25-07:00,22.19,258.368,11.016,10.489500000000001,16.74,421.02,21.1,26.8,0.0,0.19,0.19,2.0,3,,,,,3.5
2025-03-18 12:28:25-07:00,22.19,255.31,11.664000000000001,9.975,16.056,421.01,21.1,26.8,0.0,0.1,0.1,1.0,3,,,,,3.2912000000000003
2025-03-18 12:29:25-07:00,22.19,254.50700000000003,12.411,11.2875,14.819999999999999,421.0,21.1,26.9,0.0,0.15,0.15,2.0,3,,,,,3.084
2025-03-18 12:30:25-07:00,22.19,252.98900000000003,11.403,11.235,13.68,421.0,21.1,26.9,0.0,0.09,0.09,1.0,3,,,,,2.8080000000000003
2025-03-18 12:31:27-07:00,22.19,260.15000000000003,11.322000000000001,11.0775,14.627999999999998,421.0,21.1,26.9,0.0,0.03,0.03,2.0,3,,,,,2.9495999999999998
2025-03-18 12:32:27-07:00,22.19,262.68,11.853,10.521,16.572,420.85,21.1,26.9,0.0,0.01,0.01,2.0,3,,,,,3.3224
2025-03-18 12:33:27-07:00,22.19,257.09200000000004,12.051,10.08,17.4,420.91,21.1,26.9,0.0,0.03,0.03,1.0,4,,,,,3.504
2025-03-18 12:34:27-07:00,22.19,256.168,10.638,11.361,15.216,421.17,21.1,26.9,0.0,0.46,0.46,2.0,3,,,,,3.4112
2025-03-18 12:35:27-07:00,22.19,251.229,9.531,12.012,14.604,421.12,21.2,26.9,0.0,0.37,0.37,2.0,4,,,,,3.2167999999999997
2025-03-18 12:36:27-07:00,22.19,261.06300000000005,8.469000000000001,11.1195,14.508,421.59,21.1,26.9,0.0,0.27,0.39,1.0,3,,,,,3.1176000000000004
2025-03-18 12:37:27-07:00,22.19,258.324,10.376999999999999,10.479000000000001,15.6,421.27,21.1,26.9,0.0,0.17,0.21,2.0,3,,,,,3.2560000000000002
2025-03-18 12:38:27-07:00,22.19,261.415,11.142000000000001,11.151,15.276,421.36,21.1,26.9,0.0,0.14,0.15,2.0,3,,,,,3.1672000000000002
2025-03-18 12:39:27-07:00,22.19,240.54800000000003,11.295000000000002,10.006499999999999,16.104,421.18,21.1,26.9,0.0,0.16,0.17,3.0,3,,,,,3.3488
2025-03-18 12:40:27-07:00,22.19,255.95900000000003,10.926,11.0565,15.156,421.1,21.1,26.9,0.0,0.05,0.06,2.0,3,,,,,3.0712
2025-03-18 12:41:29-07:00,22.19,251.33900000000003,11.898000000000001,9.9225,17.364,421.04,21.1,26.9,0.01,0.28,0.28,1.0,3,,,,,3.6968000000000005
2025-03-18 12:42:29-07:00,22.19,259.831,11.952,10.416,17.076,421.01,21.1,26.9,0.0,0.12,0.12,2.0,3,,,,,3.5112000000000005
2025-03-18 12:43:29-07:00,22.19,262.636,10.485000000000001,10.111500000000001,16.224,421.0,21.1,26.9,0.0,0.04,0.04,2.0,3,,,,,3.2768
2025-03-18 12:44:29-07:00,22.19,255.26600000000002,12.114,11.046,15.491999999999999,421.0,21.2,26.9,0.0,0.18,0.18,1.0,3,,,,,3.2424
2025-03-18 12:45:29-07:00,22.19,254.342,11.727,11.277000000000001,14.676,421.0,21.1,26.8,0.0,0.06,0.06,2.0,3,,,,,2.9832
2025-03-18 12:46:29-07:00,22.19,253.38500000000002,11.223,11.434500000000002,14.531999999999998,421.0,21.1,26.8,0.0,0.12,0.12,2.0,3,,,,,3.0023999999999997
2025-03-18 12:47:29-07:00,22.18,227.425,11.501999999999999,11.0565,15.0,421.0,21.1,26.8,0.0,0.26,0.4,2.0,3,,,,,3.208
2025-03-18 12:48:29-07:00,22.19,255.91500000000002,11.286,11.4975,15.395999999999999,421.0,21.1,26.9,0.0,0.22,0.34,1.0,4,,,,,3.2552000000000003
2025-03-18 12:49:30-07:00,22.18,259.50100000000003,10.674,10.1745,16.404,421.0,21.1,26.9,0.0,0.21,0.25,2.0,3,,,,,3.4488000000000003
2025-03-18 12:50:30-07:00,22.18,257.30100000000004,10.872,10.332,16.476,421.0,21.1,26.9,0.0,0.07,0.12,2.0,3,,,,,3.3512
2025-03-18 12:51:29-07:00,22.18,260.38100000000003,10.197000000000001,11.3925,14.856,421.0,21.1,27.0,0.0,0.02,0.19,2.0,3,,,,,2.9872
2025-03-18 12:52:29-07:00,22.18,252.50500000000002,10.989,10.5945,16.896,421.0,21.1,26.9,0.0,0.07,0.13,2.0,4,,,,,3.4352000000000005
2025-03-18 12:53:29-07:00,22.18,254.04500000000002,12.177,10.5945,17.676,421.0,21.1,26.8,0.0,0.15,0.17,1.0,4,,,,,3.6552
2025-03-18 12:54:29-07:00,22.18,256.67400000000004,11.501999999999999,10.458000000000002,16.488,421.0,21.1,26.9,0.03,0.33,0.34,1.0,3,,,,,3.5616000000000003
2025-03-18 12:55:29-07:00,22.18,261.99800000000005,11.889000000000001,10.8885,16.247999999999998,421.0,21.1,26.8,0.01,0.11,0.14,1.0,4,,,,,3.3375999999999997
2025-03-18 12:56:30-07:00,22.17,259.545,11.583,10.962,16.932,421.0,21.1,26.8,0.0,0.31,0.45,2.0,4,,,,,3.6344000000000003
2025-03-18 12:57:30-07:00,22.17,262.581,11.223,10.4475,16.523999999999997,421.0,21.1,26.9,0.0,0.12,0.17,1.0,3,,,,,3.4008
2025-03-18 12:58:31-07:00,22.17,254.18800000000005,12.105,11.697000000000001,15.252,421.0,21.1,26.8,0.0,0.08,0.09,2.0,3,,,,,3.1144000000000003
2025-03-18 12:59:31-07:00,22.18,261.55800000000005,12.231,10.521,16.704,421.0,21.1,26.8,0.0,0.22,0.23,2.0,3,,,,,3.5168000000000004
2025-03-18 13:00:31-07:00,22.17,258.17,10.179,10.731000000000002,15.36,421.0,21.1,26.8,0.0,0.36,0.36,2.0,3,,,,,3.36
2025-03-18 13:01:31-07:00,22.17,252.241,10.728,10.668000000000001,16.872,421.19,21.1,26.8,0.0,0.49,0.49,2.0,3,,,,,3.7664
2025-03-18 13:02:31-07:00,22.17,257.62,10.520999999999999,11.76,15.192,421.07,21.1,26.8,0.0,0.29,0.29,2.0,4,,,,,3.2704000000000004
2025-03-18 13:03:31-07:00,22.17,252.78000000000003,11.493,11.2875,15.732,421.02,21.1,26.8,0.07,0.5,0.5,1.0,3,,,,,3.5463999999999998
2025-03-18 13:04:32-07:00,22.16,234.553,11.196,12.033000000000001,14.76,421.01,21.1,26.9,0.02,0.17,0.17,2.0,3,,,,,3.088
2025-03-18 13:05:32-07:00,22.17,255.76100000000002,10.44,12.075000000000001,15.431999999999999,421.0,21.1,26.8,0.01,0.06,0.41,2.0,3,,,,,3.1344
2025-03-18 13:06:32-07:00,22.16,257.22400000000005,10.917000000000002,10.552500000000002,15.588,421.0,21.1,26.9,0.0,0.02,0.14,2.0,3,,,,,3.1336
2025-03-18 13:07:27-07:00,22.15,251.85600000000002,11.124,11.0145,15.096,421.0,21.1,26.8,0.0,0.32,0.36,2.0,3,,,,,3.2752
2025-03-18 13:08:27-07:00,22.13,251.735,10.944,10.8885,15.719999999999999,421.0,21.1,26.8,0.0,0.16,0.17,2.0,3,,,,,3.2720000000000002
2025-03-18 13:09:27-07:00,22.12,252.93400000000003,11.151000000000002,11.896500000000001,15.864,421.0,21.1,26.8,0.0,0.23,0.24,2.0,3,,,,,3.3568000000000007
2025-03-18 13:10:27-07:00,22.11,248.08300000000003,12.321,12.033000000000001,14.712,421.0,21.1,26.8,0.0,0.08,0.08,2.0,3,,,,,3.0064
2025-03-18 13:11:27-07:00,22.1,256.454,11.754000000000001,11.0145,15.984,420.86,21.1,26.8,0.0,0.07,0.07,2.0,3,,,,,3.2528
2025-03-18 13:12:30-07:00,22.1,233.02400000000003,11.187,11.298,15.299999999999999,420.95,21.1,26.8,0.0,0.62,0.71,2.0,3,,,,,3.556
2025-03-18 13:13:30-07:00,22.1,253.96800000000002,12.06,10.458000000000002,16.343999999999998,420.98,21.1,26.8,0.0,0.29,0.32,2.0,3,,,,,3.5008
2025-03-18 13:14:30-07:00,22.09,260.10600000000005,12.492,10.636500000000002,17.483999999999998,420.99,21.1,26.8,0.0,0.4,0.41,2.0,3,,,,,3.8167999999999997
2025-03-18 13:15:30-07:00,22.09,257.14700000000005,12.087,10.815000000000001,18.468,421.0,21.1,26.8,0.0,0.19,0.19,1.0,4,,,,,3.8456
2025-03-18 13:16:30-07:00,22.09,254.22100000000003,11.259,10.9305,17.724,421.0,21.1,26.8,0.0,0.14,0.15,2.0,4,,,,,3.6568000000000005
2025-03-18 13:17:30-07:00,22.09,253.63800000000003,11.628,10.825500000000002,17.112,421.0,21.1,26.9,0.0,0.05,0.13,2.0,3,,,,,3.4623999999999997
2025-03-18 13:18:30-07:00,22.09,259.45700000000005,11.205,10.8465,16.38,421.0,21.1,26.9,0.0,0.02,0.13,2.0,3,,,,,3.292
2025-03-18 13:19:30-07:00,22.09,255.87100000000004,11.925,10.909500000000001,15.12,421.35,21.1,26.9,0.0,0.18,0.21,1.0,3,,,,,3.168
2025-03-18 13:20:30-07:00,22.09,258.753,11.898000000000001,10.815000000000001,15.684,421.12,21.1,26.8,0.0,0.19,0.21,1.0,3,,,,,3.2888
2025-03-18 13:21:31-07:00,22.09,251.07500000000002,11.313,10.8675,16.439999999999998,421.04,21.0,26.8,0.0,0.07,0.08,2.0,4,,,,,3.344
2025-03-18 13:22:31-07:00,22.09,255.84900000000002,10.368,11.067,15.239999999999998,421.02,21.1,26.8,0.0,0.02,0.03,2.0,3,,,,,3.064
2025-03-18 13:23:31-07:00,22.09,257.03700000000003,10.845,10.899000000000001,15.288,421.09,21.1,26.8,0.0,0.01,0.01,1.0,3,,,,,3.0656000000000003
2025-03-18 13:24:31-07:00,22.09,251.17400000000004,12.753,10.248,16.704,421.68,21.1,26.8,0.0,0.19,0.19,2.0,3,,,,,3.4928000000000003
2025-03-18 13:25:31-07:00,22.09,254.40800000000002,13.698,11.340000000000002,14.604,421.24,21.1,26.9,0.0,0.13,0.13,2.0,3,,,,,3.0248
2025-03-18 13:26:31-07:00,22.09,253.05500000000004,11.664000000000001,11.4975,15.504,421.08,21.1,26.9,0.23,0.5,0.5,2.0,3,,,,,3.5008
2025-03-18 13:27:33-07:00,22.09,251.48200000000003,11.799,11.046,15.6,420.52,21.1,26.8,0.08,0.48,0.48,2.0,3,,,,,3.504
2025-03-18 13:28:31-07:00,22.09,252.74700000000004,11.556000000000001,11.4975,15.935999999999998,420.39,21.1,26.8,0.03,0.22,0.22,2.0,3,,,,,3.3632
2025-03-18 13:29:31-07:00,22.09,237.73200000000003,10.773000000000001,11.7285,14.184,420.63,21.0,26.8,0.01,0.14,0.14,2.0,3,,,,,2.9488000000000003
2025-03-18 13:30:31-07:00,22.09,259.06100000000004,13.023000000000001,11.9385,14.76,420.74,21.1,26.8,0.0,0.07,0.07,1.0,3,,,,,3.008
2025-03-18 13:31:32-07:00,22.09,260.172,10.314000000000002,11.8545,14.196,420.91,21.1,26.8,0.12,0.27,0.27,2.0,3,,,,,3.0552
2025-03-18 13:32:32-07:00,22.09,259.127,10.404,11.886000000000001,15.623999999999999,420.97,21.1,26.8,0.04,0.26,0.26,2.0,3,,,,,3.3328
2025-03-18 13:33:32-07:00,22.09,257.785,11.637,10.962,17.639999999999997,420.99,21.1,26.8,0.01,0.17,0.17,2.0,4,,,,,3.6639999999999997
2025-03-18 13:34:32-07:00,22.09,249.98600000000002,10.674,11.602500000000001,15.456,421.0,21.0,26.8,0.0,0.07,0.1,2.0,3,,,,,3.1472
2025-03-18 13:35:32-07:00,22.09,254.69400000000002,11.394,11.2875,15.168,421.0,21.0,26.8,0.0,0.02,0.05,2.0,3,,,,,3.0496
2025-03-18 13:36:32-07:00,22.09,253.53900000000004,9.387,10.4685,16.043999999999997,421.0,21.1,26.8,0.0,0.02,0.03,1.0,3,,,,,3.2247999999999997
2025-03-18 13:37:32-07:00,22.09,253.06600000000003,11.556000000000001,11.172,16.656,421.0,21.1,26.9,0.0,0.01,0.01,2.0,4,,,,,3.3392
2025-03-18 13:38:34-07:00,22.09,244.28800000000004,10.863000000000001,11.5395,16.356,421.0,21.1,26.8,0.0,0.15,0.15,2.0,4,,,,,3.3912000000000004
2025-03-18 13:39:34-07:00,22.09,248.34700000000004,11.007000000000001,11.318999999999999,17.256,421.0,21.0,26.8,0.0,0.05,0.05,2.0,4,,,,,3.4912
2025-03-18 13:40:34-07:00,22.09,253.88000000000002,11.295000000000002,10.962,17.412,421.0,21.0,26.8,0.0,0.26,0.26,2.0,3,,,,,3.6904000000000003
2025-03-18 13:41:34-07:00,22.09,263.857,11.466000000000001,11.518500000000001,15.456,421.0,21.0,26.8,0.0,0.15,0.15,2.0,3,,,,,3.2112000000000003
2025-03-18 13:42:34-07:00,22.09,265.98,12.276000000000002,11.403,15.227999999999998,421.0,21.1,26.8,0.0,0.5,0.5,2.0,3,,,,,3.4455999999999998
2025-03-18 13:43:30-07:00,22.09,256.894,12.105,10.689,16.368,421.0,21.0,26.8,0.0,0.41,0.41,2.0,3,,,,,3.6016
2025-03-18 13:44:30-07:00,22.09,251.02,12.681000000000001,11.4765,15.96,421.0,21.0,26.8,0.09,0.33,0.33,2.0,3,,,,,3.4560000000000004
2025-03-18 13:45:30-07:00,22.09,250.88800000000003,11.313,11.2665,15.347999999999999,421.0,21.0,26.8,0.05,0.26,0.26,2.0,3,,,,,3.2776
2025-03-18 13:46:31-07:00,22.09,235.93900000000002,9.963000000000001,9.555,17.232,421.12,21.0,26.9,0.02,0.09,0.09,2.0,4,,,,,3.5184
2025-03-18 13:47:31-07:00,22.09,256.17900000000003,9.81,11.5395,15.131999999999998,421.59,21.0,26.8,0.01,0.18,0.18,1.0,4,,,,,3.1704
2025-03-18 13:48:30-07:00,22.09,254.74900000000002,10.791,11.0565,16.343999999999998,421.62,21.1,26.8,0.0,0.11,0.11,1.0,3,,,,,3.3568
2025-03-18 13:49:30-07:00,22.09,257.004,9.981,11.0775,16.427999999999997,421.22,21.0,26.8,0.0,0.2,0.2,2.0,3,,,,,3.4455999999999998
2025-03-18 13:50:30-07:00,22.09,247.35700000000003,8.838000000000001,10.836,17.28,421.08,21.0,26.8,0.0,0.43,0.43,1.0,3,,,,,3.8000000000000003
2025-03-18 13:51:30-07:00,22.09,245.157,10.98,10.762500000000001,17.04,421.03,21.0,26.8,0.0,0.15,0.15,2.0,3,,,,,3.528
2025-03-18 13:52:30-07:00,22.09,249.45800000000003,9.801,11.781,15.984,421.01,21.0,26.8,0.03,0.18,0.18,2.0,3,,,,,3.3408
2025-03-18 13:53:32-07:00,22.08,248.83100000000002,10.926,11.949000000000002,13.643999999999998,421.0,21.0,26.8,0.01,0.06,0.06,2.0,3,,,,,2.7767999999999997
2025-03-18 13:54:32-07:00,22.08,242.37400000000002,10.296,10.815000000000001,16.452,420.58,21.0,26.8,0.0,0.02,0.21,2.0,3,,,,,3.3064000000000004
2025-03-18 13:55:32-07:00,22.08,256.663,10.917000000000002,11.1195,15.203999999999999,420.85,21.0,26.8,0.0,0.01,0.14,1.0,3,,,,,3.0488
2025-03-18 13:56:32-07:00,22.08,253.836,10.764000000000001,11.802000000000001,15.084,420.95,21.0,26.9,0.0,0.37,0.42,2.0,3,,,,,3.3127999999999997
2025-03-18 13:57:32-07:00,22.09,247.73100000000002,11.357999999999999,11.7495,15.48,420.98,21.0,26.8,0.0,0.13,0.15,2.0,3,,,,,3.2
2025-03-18 13:58:32-07:00,22.08,252.58200000000002,12.654,11.529000000000002,15.48,420.99,21.0,26.8,0.0,0.11,0.12,2.0,3,,,,,3.184
2025-03-18 13:59:33-07:00,22.08,257.499,11.943,11.161500000000002,15.972,421.0,21.0,26.8,0.0,0.17,0.27,2.0,3,,,,,3.3304
2025-03-18 14:00:33-07:00,22.08,259.97400000000005,11.457,12.022499999999999,14.783999999999999,421.0,21.0,26.8,0.0,0.12,0.16,2.0,3,,,,,3.0528
2025-03-18 14:01:33-07:00,22.08,256.344,11.511,11.424000000000001,15.035999999999998,421.0,21.0,26.8,0.0,0.04,0.23,2.0,3,,,,,3.0391999999999997
2025-03-18 14:02:33-07:00,22.08,253.07700000000003,12.222,12.589500000000001,13.931999999999999,421.0,21.0,26.8,0.0,0.15,0.24,2.0,3,,,,,2.9064
2025-03-18 14:03:33-07:00,22.07,254.936,11.727,12.505500000000001,14.927999999999999,420.54,21.0,26.8,0.0,0.1,0.13,2.0,3,,,,,3.0656
2025-03-18 14:04:33-07:00,22.07,243.54000000000002,11.501999999999999,11.8755,14.723999999999998,420.84,21.0,26.8,0.0,0.18,0.33,1.0,3,,,,,3.0888
2025-03-18 14:05:34-07:00,22.07,250.42600000000002,12.24,11.602500000000001,15.12,420.94,21.0,26.8,0.0,0.17,0.22,1.0,3,,,,,3.16
2025-03-18 14:06:34-07:00,22.07,253.31900000000002,12.789000000000001,10.563,15.347999999999999,420.98,21.0,26.8,0.0,0.06,0.38,2.0,3,,,,,3.1176
2025-03-18 14:07:34-07:00,22.08,258.92900000000003,11.232000000000001,11.3295,15.0,420.99,21.0,26.8,0.0,0.05,0.16,2.0,3,,,,,3.04
2025-03-18 14:08:34-07:00,22.07,254.353,11.43,11.371500000000001,15.252,421.0,21.0,26.8,0.0,0.08,0.19,2.0,3,,,,,3.1144000000000003
2025-03-18 14:09:34-07:00,22.07,252.87900000000002,10.520999999999999,11.046,16.068,421.0,21.0,26.8,0.0,0.03,0.1,1.0,3,,,,,3.2376000000000005
2025-03-18 14:10:34-07:00,22.07,249.304,10.215,10.332,17.16,421.0,21.0,26.8,0.0,0.01,0.24,2.0,3,,,,,3.4400000000000004
2025-03-18 14:11:35-07:00,22.06,223.34400000000002,11.052,10.216500000000002,16.884,421.0,21.0,26.8,0.0,0.17,0.25,2.0,4,,,,,3.5128000000000004
2025-03-18 14:12:35-07:00,22.07,253.979,11.061,10.605,16.727999999999998,421.0,21.0,26.8,0.0,0.26,0.29,1.0,3,,,,,3.5536
2025-03-18 14:13:35-07:00,22.07,246.46600000000004,11.691,10.584000000000001,16.404,421.0,21.0,26.7,0.0,0.09,0.1,2.0,3,,,,,3.3528000000000002
2025-03-18 14:14:36-07:00,22.06,241.637,10.692,11.76,14.7,421.0,21.0,26.8,0.0,0.43,0.54,2.0,3,,,,,3.284
2025-03-18 14:15:36-07:00,22.05,245.04700000000003,9.629999999999999,11.161500000000002,15.96,421.15,21.0,26.8,0.0,0.53,0.57,2.0,3,,,,,3.616
2025-03-18 14:16:36-07:00,22.04,251.55900000000003,10.701,11.76,15.143999999999998,421.7,21.0,26.8,0.0,0.17,0.18,2.0,4,,,,,3.1648
2025-03-18 14:17:36-07:00,22.03,251.119,10.269,10.7835,17.364,421.31,21.0,26.8,0.0,0.21,0.22,2.0,4,,,,,3.6408000000000005
2025-03-18 14:18:37-07:00,22.02,254.10000000000002,11.142000000000001,11.109,16.919999999999998,420.76,21.0,26.7,0.0,0.07,0.07,2.0,4,,,,,3.44
2025-03-18 14:19:33-07:00,22.02,238.227,11.214,11.2245,15.072,420.91,21.0,26.7,0.0,0.02,0.02,2.0,3,,,,,3.0304
2025-03-18 14:20:33-07:00,22.01,257.19100000000003,11.124,12.453,13.764000000000001,420.56,21.0,26.7,0.0,0.05,0.05,1.0,3,,,,,2.7928000000000006
2025-03-18 14:21:33-07:00,22.0,247.67600000000002,10.467,12.3585,13.739999999999998,420.78,21.0,26.7,0.0,0.11,0.11,2.0,3,,,,,2.836
2025-03-18 14:22:33-07:00,22.0,249.34800000000004,11.412,12.631499999999999,13.296,420.92,21.0,26.8,0.0,0.07,0.07,2.0,3,,,,,2.7152000000000003
2025-03-18 14:23:33-07:00,21.99,255.10100000000003,10.422,11.823,15.768,421.15,21.0,26.8,0.0,0.24,0.24,1.0,3,,,,,3.3456000000000006
2025-03-18 14:24:33-07:00,21.99,252.15300000000002,11.34,10.437,15.888,421.05,21.0,26.7,0.0,0.2,0.2,2.0,3,,,,,3.3376
2025-03-18 14:25:34-07:00,21.99,254.44100000000003,12.663,10.636500000000002,15.839999999999998,421.02,21.0,26.7,0.0,0.07,0.07,1.0,3,,,,,3.2239999999999998
2025-03-18 14:26:34-07:00,21.99,245.85000000000002,11.718,11.445,15.384,421.01,21.0,26.8,0.0,0.02,0.06,1.0,3,,,,,3.0928000000000004
2025-03-18 14:27:34-07:00,21.99,249.78800000000004,11.97,11.025,16.2,421.0,21.0,26.7,0.0,0.18,0.47,2.0,3,,,,,3.3840000000000003
2025-03-18 14:28:34-07:00,21.99,246.46600000000004,10.754999999999999,10.489500000000001,17.676,421.0,21.0,26.8,0.0,0.06,0.23,2.0,3,,,,,3.5831999999999997
2025-03-18 14:29:34-07:00,21.99,257.11400000000003,11.664000000000001,11.277000000000001,15.672,421.0,21.0,26.8,0.0,0.02,0.08,1.0,3,,,,,3.1504000000000003
2025-03-18 14:30:34-07:00,21.99,258.64300000000003,11.421,10.8465,16.224,421.0,21.0,26.8,0.0,0.01,0.03,2.0,3,,,,,3.2528
2025-03-18 14:31:34-07:00,21.99,264.319,9.747,10.479000000000001,16.608,421.0,21.0,26.7,0.0,0.0,0.18,2.0,3,,,,,3.3216
2025-03-18 14:32:34-07:00,21.99,252.84600000000003,11.124,11.1195,15.815999999999999,421.0,21.0,26.8,0.0,0.01,0.07,2.0,3,,,,,3.1712
2025-03-18 14:33:34-07:00,21.99,247.70900000000003,10.620000000000001,11.602500000000001,14.868,421.0,21.0,26.8,0.0,0.0,0.02,1.0,3,,,,,2.9736000000000002
2025-03-18 14:34:34-07:00,21.99,248.479,10.971,11.6865,15.876,421.0,21.0,26.8,0.0,0.33,0.33,2.0,4,,,,,3.4392000000000005
2025-03-18 14:35:35-07:00,21.99,251.41600000000003,9.963000000000001,11.718,15.491999999999999,421.05,21.0,26.8,0.0,0.32,0.48,2.0,3,,,,,3.3544
2025-03-18 14:36:35-07:00,21.99,236.04900000000004,11.187,11.088000000000001,15.468,421.6,21.0,26.7,0.0,0.12,0.18,3.0,3,,,,,3.1896000000000004
2025-03-18 14:37:35-07:00,21.99,252.41700000000003,10.926,11.1405,15.696,421.81,21.0,26.7,0.0,0.04,0.09,2.0,3,,,,,3.1712000000000002
2025-03-18 14:38:35-07:00,21.99,255.42000000000002,9.702,11.445,15.6,421.48,21.0,26.7,0.0,0.01,0.18,2.0,3,,,,,3.128
2025-03-18 14:39:35-07:00,21.99,253.561,11.619,12.0015,13.488,421.82,21.0,26.7,0.0,0.05,0.11,2.0,3,,,,,2.7376
2025-03-18 14:40:34-07:00,21.99,251.251,10.224,11.109,14.988,422.54,21.0,26.8,0.0,0.02,0.04,2.0,3,,,,,3.0136000000000003
2025-03-18 14:41:34-07:00,21.99,257.91700000000003,11.034,11.298,14.988,422.8,21.0,26.7,0.0,0.01,0.01,2.0,3,,,,,3.0056000000000003
2025-03-18 14:42:34-07:00,21.99,259.11600000000004,10.125,10.920000000000002,16.644,422.93,21.0,26.8,0.0,0.0,0.0,2.0,4,,,,,3.3287999999999998
2025-03-18 14:43:35-07:00,21.99,256.124,10.773000000000001,10.5105,17.291999999999998,422.98,21.0,26.8,0.04,0.36,0.57,1.0,4,,,,,3.7463999999999995
2025-03-18 14:44:35-07:00,21.99,248.83100000000002,10.44,11.1195,16.224,423.34,21.0,26.8,0.01,0.4,0.46,1.0,3,,,,,3.5648
2025-03-18 14:45:35-07:00,21.99,245.78400000000002,10.116,11.591999999999999,13.692,423.27,21.0,26.8,0.0,0.14,0.17,1.0,3,,,,,2.8504000000000005
2025-03-18 14:46:35-07:00,21.99,257.103,10.314000000000002,10.8885,16.152,423.74,21.0,26.8,0.0,0.05,0.06,1.0,4,,,,,3.2704000000000004
2025-03-18 14:47:35-07:00,21.99,258.25800000000004,10.017000000000001,11.4975,15.792,423.91,21.0,26.8,0.0,0.14,0.14,2.0,3,,,,,3.2704000000000004
2025-03-18 14:48:35-07:00,21.99,256.63000000000005,10.872,11.6445,15.312,423.97,21.0,26.8,0.0,0.04,0.05,2.0,3,,,,,3.0944000000000003
2025-03-18 14:49:35-07:00,21.99,253.187,13.05,12.2535,15.072,424.07,21.0,26.8,0.0,0.23,0.23,1.0,3,,,,,3.1984000000000004
2025-03-18 14:50:36-07:00,21.99,254.46300000000002,12.357000000000001,12.327,14.831999999999999,424.6,21.0,26.8,0.0,0.17,0.17,2.0,3,,,,,3.1024000000000003
2025-03-18 14:51:37-07:00,21.99,256.773,11.547,12.201,14.388,424.86,21.0,26.8,0.0,0.26,0.26,1.0,4,,,,,3.0856000000000003
2025-03-18 14:52:37-07:00,21.99,248.479,10.746,11.424000000000001,15.78,424.95,21.0,26.8,0.0,0.08,0.08,2.0,4,,,,,3.22
2025-03-18 14:53:37-07:00,21.99,230.769,10.017000000000001,10.773,16.68,424.98,21.0,26.9,0.0,0.24,0.24,3.0,3,,,,,3.5280000000000005
2025-03-18 14:54:37-07:00,21.99,259.55600000000004,10.35,12.054,15.527999999999999,424.99,21.0,26.8,0.0,0.16,0.36,2.0,4,,,,,3.2336
2025-03-18 14:55:38-07:00,21.99,250.437,10.935,11.655,13.956000000000001,425.45,21.0,26.7,0.0,0.05,0.12,1.0,3,,,,,2.8312000000000004
2025-03-18 14:56:38-07:00,21.99,252.67000000000002,11.07,10.605,16.439999999999998,425.42,21.0,26.8,0.0,0.02,0.04,2.0,3,,,,,3.304
2025-03-18 14:57:38-07:00,21.99,257.14700000000005,11.088000000000001,11.298,15.696,425.15,21.0,26.7,0.0,0.01,0.01,1.0,3,,,,,3.1472
2025-03-18 14:58:38-07:00,21.99,255.04600000000005,9.612,11.655,15.372,425.35,21.0,26.8,0.0,0.13,0.14,1.0,3,,,,,3.1784000000000003
2025-03-18 14:59:39-07:00,21.99,258.401,11.124,11.529000000000002,15.047999999999998,425.77,21.0,26.8,0.0,0.15,0.16,2.0,3,,,,,3.1296
2025-03-18 15:00:39-07:00,21.99,255.32100000000003,10.782,11.235,15.839999999999998,425.46,21.0,26.8,0.0,0.05,0.05,1.0,3,,,,,3.2079999999999997
2025-03-18 15:01:40-07:00,21.99,262.35,10.764000000000001,11.445,16.056,425.16,21.0,26.8,0.0,0.02,0.02,2.0,4,,,,,3.2272000000000003
2025-03-18 15:02:40-07:00,21.99,258.48900000000003,11.754000000000001,11.844,15.78,425.48,21.0,26.8,0.0,0.07,0.07,2.0,4,,,,,3.212
2025-03-18 15:03:40-07:00,21.99,266.057,12.078,11.088000000000001,16.884,425.82,21.0,26.7,0.04,0.33,0.33,2.0,3,,,,,3.6408000000000005
2025-03-18 15:04:40-07:00,21.99,262.581,10.251000000000001,11.591999999999999,17.003999999999998,425.94,21.0,26.7,0.01,0.11,0.11,1.0,4,,,,,3.4888
2025-03-18 15:05:40-07:00,21.99,261.96500000000003,10.629000000000001,12.211500000000001,15.156,425.98,21.0,26.8,0.0,0.05,0.12,1.0,3,,,,,3.0712
