DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,147,22,-2,-37,1247682025,138,18,-3,-39,618015603,AQI
2025-03-21 16:25:01-07:00,7.34,233.959,7.875,13.482000000000001,22.907999999999998,419.08,8.5,71.5,0.71,1.42,1.48,16.0,0.0,-4.0,STAT,,,,,,,5.7176
2025-03-21 16:26:01-07:00,7.34,218.27300000000002,8.424,12.663,23.04,419.76,8.5,70.9,0.36,1.08,1.17,15.0,0.0,-4.0,STAT,,,,,,,5.4719999999999995
2025-03-21 16:27:01-07:00,7.34,216.348,7.155,13.7655,22.992,420.56,8.5,71.2,0.12,1.03,1.21,16.0,0.0,-3.0,STAT,,,,,,,5.4224000000000006
2025-03-21 16:28:01-07:00,7.35,209.26400000000004,7.973999999999999,13.8495,22.8,421.49,8.5,71.2,0.04,1.25,1.31,16.0,0.0,-3.0,STAT,,,,,,,5.5600000000000005
2025-03-21 16:29:01-07:00,7.36,205.337,7.317000000000001,13.314,24.252,421.82,8.5,71.5,0.2,1.08,1.55,16.0,0.0,-3.0,STAT,,,,,,,5.7144
2025-03-21 16:30:02-07:00,7.36,202.653,7.893,12.831000000000001,24.9,421.94,8.5,71.2,0.21,0.99,1.21,16.0,0.0,-3.0,STAT,,,,,,,5.772
2025-03-21 16:31:02-07:00,7.36,201.608,7.5329999999999995,14.427000000000001,22.704,422.14,8.4,71.6,0.12,0.91,1.05,16.0,0.0,-3.0,STAT,,,,,,,5.2688
2025-03-21 16:32:02-07:00,7.37,196.43800000000002,7.209,15.162,21.828,422.7,8.4,71.4,0.04,1.0,1.04,16.0,0.0,-3.0,STAT,,,,,,,5.1655999999999995
2025-03-21 16:33:02-07:00,7.36,195.62400000000002,6.803999999999999,15.036000000000001,22.428,422.89,8.4,71.5,0.01,0.94,1.01,16.0,0.0,-3.0,STAT,,,,,,,5.2376000000000005
2025-03-21 16:34:03-07:00,7.35,206.668,5.805000000000001,15.078,22.128,422.96,8.4,71.2,0.14,1.26,1.28,17.0,0.0,-3.0,STAT,,,,,,,5.4336
2025-03-21 16:35:03-07:00,7.34,203.412,6.759,14.721,22.584,422.99,8.4,71.3,0.38,1.22,1.23,16.0,0.0,-3.0,STAT,,,,,,,5.4928
2025-03-21 16:36:03-07:00,7.34,198.154,5.949000000000001,14.322000000000001,23.16,422.64,8.3,71.0,0.46,1.07,1.07,17.0,0.0,-3.0,STAT,,,,,,,5.488
2025-03-21 16:37:04-07:00,7.34,189.87100000000004,5.769,14.07,22.008,422.23,8.3,71.1,0.28,1.39,1.57,17.0,0.0,-3.0,STAT,,,,,,,5.5136
2025-03-21 16:38:04-07:00,7.34,186.835,8.163,14.322000000000001,22.979999999999997,422.08,8.3,71.5,0.09,0.99,1.21,15.0,0.0,-3.0,STAT,,,,,,,5.387999999999999
2025-03-21 16:39:05-07:00,7.34,185.328,6.255,14.752500000000001,23.028000000000002,422.03,8.2,71.2,0.03,0.7,0.81,17.0,0.0,-3.0,STAT,,,,,,,5.1656
2025-03-21 16:40:06-07:00,7.33,181.43400000000003,6.768,15.372000000000002,21.287999999999997,422.01,8.2,71.2,0.05,1.08,1.3,16.0,0.0,-3.0,STAT,,,,,,,5.121599999999999
2025-03-21 16:41:06-07:00,7.33,189.002,6.912,15.3195,21.876,422.0,8.2,71.4,0.39,1.27,1.52,16.0,0.0,-3.0,STAT,,,,,,,5.3912
2025-03-21 16:42:06-07:00,7.33,190.92700000000002,6.516,16.2435,21.54,422.0,8.2,71.9,0.13,1.09,1.55,16.0,0.0,-3.0,STAT,,,,,,,5.18
2025-03-21 16:43:06-07:00,7.32,193.76500000000001,8.352,16.191,21.768,422.75,8.2,71.7,0.22,0.83,1.3,15.0,0.0,-3.0,STAT,,,,,,,5.0176
2025-03-21 16:44:06-07:00,7.31,198.594,5.949000000000001,15.540000000000001,23.087999999999997,423.56,8.2,72.0,0.12,0.93,1.27,17.0,0.0,-2.0,STAT,,,,,,,5.361599999999999
2025-03-21 16:45:06-07:00,7.29,202.895,8.360999999999999,16.548000000000002,21.192,423.85,8.1,72.3,0.17,0.94,1.49,15.0,0.0,-3.0,STAT,,,,,,,4.9904
2025-03-21 16:46:06-07:00,7.25,200.48600000000002,7.965,16.674000000000003,21.947999999999997,423.95,8.1,72.6,0.58,1.25,1.58,16.0,0.0,-3.0,STAT,,,,,,,5.3896
2025-03-21 16:47:07-07:00,7.24,201.212,6.6240000000000006,17.0835,20.087999999999997,423.98,8.1,72.9,0.7,1.44,1.55,16.0,0.0,-2.0,STAT,,,,,,,5.1696
2025-03-21 16:48:07-07:00,7.24,199.661,6.264,16.8735,18.791999999999998,424.21,8.2,73.1,0.9,1.49,1.74,16.0,0.0,-3.0,STAT,,,,,,,4.9504
2025-03-21 16:49:04-07:00,7.23,216.18300000000002,8.865,16.2855,17.34,424.7,8.2,73.3,0.94,1.7,1.78,15.0,0.0,-2.0,STAT,,,,,,,4.828
2025-03-21 16:50:04-07:00,7.23,228.75600000000003,7.38,18.2175,17.376,424.89,8.2,73.2,0.91,1.25,1.67,16.0,0.0,-3.0,STAT,,,,,,,4.475200000000001
2025-03-21 16:51:04-07:00,7.22,226.93000000000004,8.1,18.669,18.552,424.96,8.2,73.2,0.29,1.04,1.36,16.0,0.0,-2.0,STAT,,,,,,,4.5424
2025-03-21 16:52:04-07:00,7.22,220.31900000000002,7.272,19.32,18.503999999999998,424.99,8.2,73.3,0.59,1.43,1.54,17.0,0.0,-3.0,STAT,,,,,,,4.844799999999999
2025-03-21 16:53:04-07:00,7.21,221.03400000000002,6.6690000000000005,19.173000000000002,18.48,425.69,8.1,73.4,0.68,1.52,1.56,17.0,0.0,-3.0,STAT,,,,,,,4.912000000000001
