DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,92,23,-1,-27,2684860687,86,18,2618862233,AQI
2025-03-17 09:32:09-07:00,2.03,229.36100000000002,12.177,30.481500000000004,0.096,456.0,4.3,79.1,1.95,4.3,4.33,10.0,0.0,0.0,STAT,,,,,3.4592
2025-03-17 09:33:09-07:00,2.02,220.81400000000002,16.245,30.334500000000002,-0.6839999999999999,456.0,4.3,79.3,1.33,2.99,3.67,6.0,0.0,-1.0,STAT,,,,,2.2552000000000003
2025-03-17 09:34:09-07:00,2.01,218.15200000000002,14.895000000000001,30.933000000000003,-2.376,456.0,4.3,79.4,1.06,2.1,2.32,8.0,0.0,-1.0,STAT,,,,,1.2048
2025-03-17 09:35:09-07:00,2.0,217.36,13.770000000000001,31.689,-2.688,456.65,4.3,79.4,1.23,2.52,2.6,9.0,0.0,-1.0,STAT,,,,,1.4784
2025-03-17 09:36:09-07:00,1.99,215.204,13.950000000000001,31.479000000000003,-3.216,457.17,4.3,79.2,1.21,2.52,2.55,10.0,1.0,0.0,STAT,,,,,1.3727999999999998
2025-03-17 09:37:09-07:00,1.95,213.56500000000003,14.121,29.0115,0.372,457.94,4.2,79.1,1.12,1.94,1.95,9.0,0.0,0.0,STAT,,,,,1.6264
2025-03-17 09:38:09-07:00,1.92,214.258,13.572000000000001,30.1875,-2.136,458.71,4.2,78.9,1.15,2.26,2.26,10.0,0.0,0.0,STAT,,,,,1.3807999999999998
2025-03-17 09:39:10-07:00,1.9,211.574,14.103,30.471,0.06,459.55,4.2,78.8,0.87,1.83,1.83,12.0,0.0,0.0,STAT,,,,,1.4760000000000002
2025-03-17 09:40:10-07:00,1.89,214.66500000000002,14.688,33.159,-2.7479999999999998,460.3,4.2,78.7,0.96,2.07,2.07,10.0,1.0,0.0,STAT,,,,,1.1063999999999998
2025-03-17 09:41:10-07:00,1.88,214.379,16.740000000000002,32.6865,-3.0599999999999996,460.75,4.2,78.6,0.96,2.25,3.02,10.0,1.0,-1.0,STAT,,,,,1.1880000000000002
2025-03-17 09:42:10-07:00,1.83,215.22600000000003,14.453999999999999,32.739000000000004,-4.896,461.49,4.1,78.5,0.99,2.19,2.53,12.0,1.0,0.0,STAT,,,,,0.7727999999999999
2025-03-17 09:43:10-07:00,1.81,213.98300000000003,16.515,31.3425,-2.064,461.82,4.1,78.5,1.0,2.04,2.15,11.0,0.0,0.0,STAT,,,,,1.2192
2025-03-17 09:44:11-07:00,1.79,218.36100000000002,17.1,32.770500000000006,-2.256,461.94,4.1,78.5,0.98,1.99,2.03,11.0,1.0,0.0,STAT,,,,,1.1408
2025-03-17 09:45:11-07:00,1.78,222.28800000000004,17.658,33.18,-2.7119999999999997,462.27,4.1,78.5,0.68,1.73,1.74,10.0,1.0,-1.0,STAT,,,,,0.8416000000000001
2025-03-17 09:46:11-07:00,1.77,226.31400000000002,16.721999999999998,31.857000000000003,-1.8599999999999999,462.97,4.1,78.4,0.8,2.16,2.58,10.0,0.0,-1.0,STAT,,,,,1.3560000000000003
2025-03-17 09:47:12-07:00,1.72,230.428,15.642,31.374,-2.304,463.64,4.0,78.3,0.69,1.59,1.87,9.0,0.0,-1.0,STAT,,,,,0.8112000000000003
2025-03-17 09:48:12-07:00,1.7,236.28000000000003,17.577,31.8255,-3.408,464.4,4.0,78.3,0.86,1.95,2.04,10.0,0.0,0.0,STAT,,,,,0.8784000000000001
2025-03-17 09:49:13-07:00,1.69,248.52300000000002,19.899,29.9985,-2.088,465.87,4.0,78.3,0.95,2.11,2.14,10.0,0.0,0.0,STAT,,,,,1.2704
2025-03-17 09:50:13-07:00,1.67,257.68600000000004,21.159000000000002,31.668000000000003,-3.0119999999999996,467.87,4.0,78.3,1.05,2.11,2.3,10.0,0.0,0.0,STAT,,,,,1.0856
2025-03-17 09:51:13-07:00,1.67,261.06300000000005,24.093,33.768,-2.7359999999999998,470.25,3.9,78.3,1.01,2.19,2.28,9.0,0.0,-1.0,STAT,,,,,1.2048
2025-03-17 09:52:13-07:00,1.62,265.65000000000003,24.102,34.083000000000006,-0.9959999999999999,471.84,4.0,78.3,1.04,2.69,2.73,9.0,0.0,0.0,STAT,,,,,1.9528
2025-03-17 09:53:13-07:00,1.59,268.521,20.358,34.786500000000004,-0.49199999999999994,472.45,3.9,78.5,1.01,2.53,2.94,10.0,0.0,0.0,STAT,,,,,1.9256
2025-03-17 09:54:14-07:00,1.58,266.904,19.827,34.986000000000004,-3.348,472.8,3.9,78.7,1.01,2.85,3.21,10.0,0.0,0.0,STAT,,,,,1.6104000000000003
2025-03-17 09:55:14-07:00,1.57,261.96500000000003,17.838,32.224500000000006,-0.22799999999999998,472.52,3.9,78.6,1.0,2.8,2.91,9.0,0.0,-1.0,STAT,,,,,2.1944
2025-03-17 09:56:14-07:00,1.56,260.66700000000003,18.639000000000003,30.723000000000003,1.5,472.18,3.9,78.6,0.8,2.36,2.4,9.0,0.0,-1.0,STAT,,,,,2.1879999999999997
2025-03-17 09:57:15-07:00,1.56,258.77500000000003,17.469,33.0225,0.20400000000000001,472.07,3.9,78.7,0.89,2.24,2.25,12.0,0.0,-1.0,STAT,,,,,1.8328000000000002
2025-03-17 09:58:15-07:00,1.54,259.336,20.457,34.524,-3.36,472.67,3.9,78.8,1.0,2.3,2.72,9.0,0.0,0.0,STAT,,,,,1.1679999999999997
2025-03-17 09:59:16-07:00,1.5,252.692,18.720000000000002,32.151,-2.496,472.88,3.9,78.7,1.0,2.05,2.18,8.0,0.0,0.0,STAT,,,,,1.1407999999999998
2025-03-17 10:00:16-07:00,1.48,248.90800000000002,19.728,31.699500000000004,-5.28,473.4,3.9,78.6,0.87,2.08,2.35,9.0,1.0,-1.0,STAT,,,,,0.6080000000000001
2025-03-17 10:01:16-07:00,1.47,248.38000000000002,18.27,31.794000000000004,-5.784,473.29,3.8,78.6,0.93,1.8,1.91,9.0,1.0,-1.0,STAT,,,,,0.2832000000000001
2025-03-17 10:02:16-07:00,1.46,242.407,17.325,29.106,-2.832,473.1,3.8,78.5,0.83,1.41,1.44,10.0,0.0,-1.0,STAT,,,,,0.5615999999999999
2025-03-17 10:03:16-07:00,1.45,239.811,17.712,31.038,-3.792,473.04,3.8,78.4,0.82,1.61,1.62,10.0,1.0,0.0,STAT,,,,,0.5296000000000003
2025-03-17 10:04:11-07:00,1.45,237.71,17.874,31.9935,-3.996,473.01,3.8,78.4,0.92,1.97,1.97,8.0,1.0,-1.0,STAT,,,,,0.7768
2025-03-17 10:05:11-07:00,1.42,229.95500000000004,17.235,30.534,-2.6999999999999997,473.0,3.8,78.4,0.86,1.9,1.9,10.0,1.0,-1.0,STAT,,,,,0.9800000000000001
2025-03-17 10:06:11-07:00,1.38,227.78800000000004,15.525,30.607499999999998,-2.7479999999999998,472.77,3.7,78.4,0.8,1.96,1.96,9.0,1.0,0.0,STAT,,,,,1.0184000000000002
2025-03-17 10:07:11-07:00,1.37,222.92600000000002,19.242,30.261000000000003,-1.9919999999999998,472.3,3.7,78.4,0.68,1.47,1.47,6.0,0.0,0.0,STAT,,,,,0.7776
2025-03-17 10:08:12-07:00,1.36,222.56300000000005,16.721999999999998,28.192500000000003,-1.464,472.11,3.7,78.3,0.87,1.65,1.91,8.0,0.0,-1.0,STAT,,,,,1.0272000000000001
2025-03-17 10:09:12-07:00,1.35,221.16600000000003,16.371000000000002,29.505000000000003,-2.292,471.68,3.7,78.3,0.81,1.69,1.78,8.0,0.0,0.0,STAT,,,,,0.8936000000000002
2025-03-17 10:10:12-07:00,1.34,219.186,17.622,31.101000000000003,-3.516,470.89,3.7,78.3,0.68,1.51,1.71,7.0,1.0,-1.0,STAT,,,,,0.5048000000000001
2025-03-17 10:11:12-07:00,1.31,216.83200000000002,15.246000000000002,29.673000000000002,-3.504,469.77,3.7,78.3,0.34,1.24,1.31,10.0,0.0,-1.0,STAT,,,,,0.2911999999999999
2025-03-17 10:12:12-07:00,1.27,216.23800000000003,17.136,26.544000000000004,-3.408,469.27,3.6,78.3,0.58,1.29,1.43,7.0,0.0,-1.0,STAT,,,,,0.35040000000000004
2025-03-17 10:13:12-07:00,1.26,219.53800000000004,15.318,27.9195,-2.82,468.15,3.6,78.2,0.78,1.26,1.6,9.0,1.0,0.0,STAT,,,,,0.44400000000000006
2025-03-17 10:14:12-07:00,1.25,217.459,17.253000000000004,26.4075,-1.008,467.41,3.6,78.3,0.55,1.35,1.46,7.0,0.0,-1.0,STAT,,,,,0.8784000000000001
