DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,126,20,1308663380,113,-3,4156406037,AQI
2025-03-11 03:58:49-07:00,4.64,214.709,10.692,14.973,25.284,410.82,6.3,78.7,2.29,3.41,3.51,13.0,0.0,,,,,7.784800000000001
2025-03-11 03:59:49-07:00,4.64,218.19600000000003,7.389000000000001,13.713000000000001,26.976,410.94,6.3,78.6,1.88,3.09,3.34,15.0,-1.0,,,,,7.8672
2025-03-11 04:00:49-07:00,4.64,218.54800000000003,8.388,14.994,25.116,410.98,6.3,78.6,1.45,2.55,2.75,15.0,0.0,,,,,7.0632
2025-03-11 04:01:49-07:00,4.63,216.887,7.452,14.973,24.192,410.99,6.3,78.7,1.16,2.57,2.64,15.0,0.0,,,,,6.8944
2025-03-11 04:02:49-07:00,4.63,216.18300000000002,8.496,13.818000000000001,26.124,411.0,6.3,78.7,1.27,2.64,2.66,14.0,0.0,,,,,7.3368
2025-03-11 04:03:48-07:00,4.63,218.55900000000003,8.226,14.3535,25.452,411.0,6.3,78.6,1.29,2.57,2.58,14.0,0.0,,,,,7.146400000000001
2025-03-11 04:04:48-07:00,4.63,219.879,7.2989999999999995,14.574000000000002,23.868,411.0,6.3,78.6,1.09,2.26,2.39,15.0,0.0,,,,,6.5816
2025-03-11 04:05:49-07:00,4.63,221.67200000000003,7.263000000000001,16.2225,23.904,411.0,6.3,78.5,1.07,1.86,1.91,14.0,0.0,,,,,6.268800000000001
2025-03-11 04:06:49-07:00,4.62,222.32100000000003,8.622,15.435,25.836000000000002,411.0,6.3,78.5,1.13,2.19,2.59,14.0,0.0,,,,,6.919200000000001
2025-03-11 04:07:49-07:00,4.6,216.75500000000002,9.117,15.3195,25.068,411.5,6.3,78.6,1.19,2.31,2.48,14.0,0.0,,,,,6.8616
2025-03-11 04:08:50-07:00,4.57,216.07300000000004,8.847,15.834000000000001,23.34,411.82,6.3,78.6,1.66,2.63,2.97,14.0,0.0,,,,,6.772
2025-03-11 04:09:50-07:00,4.56,221.199,8.514000000000001,14.794500000000001,25.776,411.94,6.3,78.5,1.8,2.42,2.91,16.0,0.0,,,,,7.091200000000001
2025-03-11 04:10:50-07:00,4.56,217.23900000000003,9.144,14.469,23.688,411.98,6.3,78.5,1.68,3.09,3.33,15.0,0.0,,,,,7.2096
2025-03-11 04:11:50-07:00,4.56,213.78500000000003,7.479000000000001,14.028,25.331999999999997,411.99,6.3,78.4,2.03,3.38,3.48,15.0,-1.0,,,,,7.7704
2025-03-11 04:12:50-07:00,4.55,217.37100000000004,11.088000000000001,13.9335,24.144000000000002,412.0,6.3,78.5,2.15,3.97,4.39,13.0,0.0,,,,,8.004800000000001
2025-03-11 04:13:52-07:00,4.55,220.693,10.8,15.1095,23.220000000000002,412.0,6.3,78.4,2.25,3.58,4.86,12.0,0.0,,,,,7.508000000000001
2025-03-11 04:14:52-07:00,4.55,218.41600000000003,10.989,15.414,22.416,412.65,6.3,78.5,2.09,3.69,4.13,13.0,0.0,,,,,7.4352
2025-03-11 04:15:52-07:00,4.55,220.06600000000003,10.232999999999999,15.162,20.255999999999997,413.46,6.3,78.5,2.14,3.3,3.92,14.0,0.0,,,,,6.6912
2025-03-11 04:16:52-07:00,4.55,217.393,9.918,14.238000000000001,20.76,413.81,6.3,78.5,2.27,3.54,3.87,15.0,-1.0,,,,,6.984
2025-03-11 04:17:52-07:00,4.54,220.57200000000003,8.622,14.8995,23.58,413.93,6.3,78.5,2.38,3.48,3.63,15.0,0.0,,,,,7.5
2025-03-11 04:18:48-07:00,4.54,225.14800000000002,8.478,14.584500000000002,24.936,413.97,6.3,78.4,2.65,4.04,4.09,14.0,0.0,,,,,8.2192
2025-03-11 04:19:48-07:00,4.54,230.64800000000002,8.748000000000001,14.700000000000001,25.163999999999998,413.99,6.2,78.4,2.58,4.45,4.63,15.0,0.0,,,,,8.5928
2025-03-11 04:20:48-07:00,4.53,229.95500000000004,8.037,15.9915,21.179999999999996,414.0,6.2,78.5,2.38,4.22,4.75,15.0,0.0,,,,,7.612
2025-03-11 04:21:48-07:00,4.53,234.12400000000002,7.875,15.739500000000001,21.312,414.0,6.2,78.6,2.5,4.06,5.71,14.0,0.0,,,,,7.510400000000001
2025-03-11 04:22:48-07:00,4.52,229.328,7.02,15.876,22.752,414.23,6.2,78.6,2.22,3.98,4.56,15.0,0.0,,,,,7.7344
2025-03-11 04:23:49-07:00,4.5,229.87800000000001,7.7940000000000005,15.582,22.331999999999997,414.31,6.2,78.6,2.44,4.96,5.15,15.0,0.0,,,,,8.4344
2025-03-11 04:24:49-07:00,4.47,233.49700000000004,7.839000000000001,16.233,22.968,414.76,6.2,78.6,2.86,4.59,4.65,15.0,0.0,,,,,8.265600000000001
2025-03-11 04:25:49-07:00,4.46,238.92000000000002,9.864,16.296,24.444,414.91,6.2,78.6,2.95,4.77,4.79,13.0,0.0,,,,,8.704799999999999
2025-03-11 04:26:49-07:00,4.45,235.62,8.829,16.7895,22.32,415.13,6.2,78.8,2.98,5.97,6.57,14.0,0.0,,,,,9.24
2025-03-11 04:27:49-07:00,4.45,232.353,11.214,16.3905,20.939999999999998,416.2,6.1,78.9,3.27,5.71,6.75,12.0,0.0,,,,,8.756
2025-03-11 04:28:51-07:00,4.45,229.40500000000003,8.928,17.556,19.008,416.88,6.2,79.0,3.29,6.21,6.77,13.0,0.0,,,,,8.7696
2025-03-11 04:29:51-07:00,4.44,229.603,7.857,16.978500000000004,22.979999999999997,417.6,6.1,79.1,3.36,6.66,6.85,14.0,0.0,,,,,9.924
2025-03-11 04:30:51-07:00,4.44,229.79000000000002,9.468,15.7815,24.06,417.44,6.1,79.2,3.59,6.82,7.35,13.0,0.0,,,,,10.268
2025-03-11 04:31:51-07:00,4.44,227.48000000000002,9.81,16.527,21.395999999999997,417.8,6.1,79.3,3.88,7.09,7.39,14.0,0.0,,,,,9.9512
2025-03-11 04:32:51-07:00,4.43,223.80600000000004,10.944,16.989,21.095999999999997,417.93,6.1,79.4,3.79,7.11,7.21,13.0,0.0,,,,,9.9072
2025-03-11 04:33:51-07:00,4.43,219.41700000000003,10.035,17.052,19.812,417.98,6.1,79.3,3.64,6.47,6.5,13.0,0.0,,,,,9.1384
2025-03-11 04:34:51-07:00,4.43,220.99000000000004,9.297,15.141,22.128,417.99,6.1,79.3,3.78,6.38,6.59,13.0,0.0,,,,,9.5296
2025-03-11 04:35:51-07:00,4.42,230.15300000000002,9.819,15.592500000000001,21.228,418.0,6.1,79.3,3.69,6.83,6.94,13.0,0.0,,,,,9.709600000000002
2025-03-11 04:36:51-07:00,4.41,237.985,7.857,16.065,21.828,418.0,6.1,79.3,3.8,7.02,7.05,14.0,0.0,,,,,9.9816
2025-03-11 04:37:52-07:00,4.38,236.36800000000002,8.181000000000001,17.387999999999998,21.479999999999997,418.0,6.1,79.3,3.91,6.86,7.62,14.0,0.0,,,,,9.783999999999999
2025-03-11 04:38:52-07:00,4.36,236.06,9.738000000000001,16.716,21.612000000000002,418.5,6.0,79.5,3.42,6.14,6.47,14.0,0.0,,,,,9.2344
2025-03-11 04:39:53-07:00,4.35,232.12200000000004,9.612,16.023,21.587999999999997,418.82,6.0,79.6,3.25,6.48,6.59,14.0,0.0,,,,,9.5016
2025-03-11 04:40:54-07:00,4.35,226.93000000000004,10.674,17.178,18.599999999999998,418.94,6.0,79.6,4.05,6.72,6.76,13.0,0.0,,,,,9.096
2025-03-11 04:41:54-07:00,4.34,225.137,7.8660000000000005,16.548000000000002,21.695999999999998,418.98,6.0,79.6,4.32,7.18,7.45,14.0,0.0,,,,,10.0832
2025-03-11 04:42:54-07:00,4.34,222.99200000000002,8.802,16.4955,23.328,418.99,6.0,79.5,4.78,7.02,7.24,14.0,-1.0,,,,,10.281600000000001
2025-03-11 04:43:54-07:00,4.34,221.848,8.037,15.928500000000001,23.34,419.0,6.0,79.5,4.93,7.37,7.73,14.0,0.0,,,,,10.564
2025-03-11 04:44:55-07:00,4.33,221.81500000000003,8.775,16.6845,21.804000000000002,418.65,6.0,79.5,5.08,7.73,8.18,13.0,0.0,,,,,10.544800000000002
2025-03-11 04:45:55-07:00,4.32,223.39900000000003,9.395999999999999,16.9575,20.004,418.23,6.0,79.5,4.79,7.17,7.42,13.0,0.0,,,,,9.736800000000002
2025-03-11 04:46:55-07:00,4.32,221.452,10.242,16.5585,19.836000000000002,418.08,6.0,79.5,4.49,7.06,7.15,13.0,0.0,,,,,9.6152
2025-03-11 04:47:55-07:00,4.29,224.57600000000002,11.232000000000001,15.75,20.279999999999998,418.03,6.0,79.5,4.38,6.92,7.01,12.0,0.0,,,,,9.592
2025-03-11 04:48:56-07:00,4.26,223.80600000000004,7.884,15.8655,20.04,418.01,6.0,79.5,4.03,6.41,6.48,15.0,0.0,,,,,9.136
2025-03-11 04:49:56-07:00,4.25,220.85800000000003,6.885000000000001,15.2985,20.4,418.0,6.0,79.4,3.84,6.54,6.56,14.0,0.0,,,,,9.312000000000001
2025-03-11 04:50:52-07:00,4.24,223.70700000000002,9.513,16.485,18.468,418.41,6.0,79.4,3.62,6.09,6.1,13.0,0.0,,,,,8.5656
2025-03-11 04:51:52-07:00,4.24,223.00300000000001,9.873000000000001,17.1885,15.947999999999999,418.79,6.0,79.5,3.53,6.5,6.5,13.0,0.0,,,,,8.3896
2025-03-11 04:52:52-07:00,4.24,222.78300000000002,9.405,17.493000000000002,16.727999999999998,418.93,6.0,79.4,3.63,6.49,6.7,13.0,0.0,,,,,8.5376
2025-03-11 04:53:52-07:00,4.24,224.752,8.712,16.653,19.464,418.97,6.0,79.4,4.55,6.61,6.75,15.0,0.0,,,,,9.1808
2025-03-11 04:54:53-07:00,4.23,224.45500000000004,10.520999999999999,15.939,20.087999999999997,418.99,5.9,79.5,4.64,7.4,7.57,13.0,0.0,,,,,9.9376
2025-03-11 04:55:53-07:00,4.22,220.935,9.999,15.9915,20.616,419.0,5.9,79.5,4.03,6.66,6.71,13.0,0.0,,,,,9.4512
2025-03-11 04:56:53-07:00,4.22,223.234,10.512,15.7815,20.028000000000002,419.0,5.9,79.5,3.73,6.34,6.36,13.0,0.0,,,,,9.0776
2025-03-11 04:57:53-07:00,4.22,219.27400000000003,8.874,16.9995,19.092,419.0,5.9,79.6,3.74,6.38,6.73,14.0,0.0,,,,,8.9224
2025-03-11 04:58:53-07:00,4.21,220.44000000000003,8.676,16.8735,21.336000000000002,418.5,5.9,79.6,4.25,6.84,7.21,14.0,0.0,,,,,9.7392
2025-03-11 04:59:53-07:00,4.2,232.63900000000004,8.244,16.9365,20.844,418.18,5.9,79.7,4.4,7.41,7.63,14.0,0.0,,,,,10.096800000000002
2025-03-11 05:00:53-07:00,4.17,230.51600000000002,7.362,16.369500000000002,20.592,417.98,5.9,79.8,4.29,7.37,7.74,14.0,0.0,,,,,10.014400000000002
2025-03-11 05:01:53-07:00,4.16,243.24300000000002,8.622,15.4245,24.804000000000002,417.99,5.9,80.0,3.69,6.76,6.98,14.0,0.0,,,,,10.3688
2025-03-11 05:02:53-07:00,4.14,259.29200000000003,10.232999999999999,15.9915,24.048,418.0,5.9,79.9,4.02,6.42,6.53,13.0,0.0,,,,,9.945599999999999
2025-03-11 05:03:53-07:00,4.14,250.151,7.731,16.296,23.784,418.0,5.9,79.8,3.98,6.45,6.64,14.0,0.0,,,,,9.9168
2025-03-11 05:04:54-07:00,4.14,248.31400000000002,8.883,16.5795,24.179999999999996,418.0,5.9,79.9,4.94,6.97,7.1,14.0,0.0,,,,,10.411999999999999
2025-03-11 05:05:54-07:00,4.14,242.79200000000003,8.955,17.524500000000003,22.139999999999997,418.25,5.9,79.9,4.21,6.65,6.69,13.0,0.0,,,,,9.748000000000001
2025-03-11 05:06:54-07:00,4.14,236.36800000000002,10.610999999999999,14.7315,24.084,418.26,5.9,79.9,3.72,6.25,6.53,13.0,0.0,,,,,9.8168
2025-03-11 05:07:55-07:00,4.14,231.187,11.322000000000001,16.107,19.848,418.09,5.9,79.9,3.55,6.23,6.4,12.0,0.0,,,,,8.953600000000002
2025-03-11 05:08:55-07:00,4.14,229.35000000000002,10.917000000000002,16.3275,22.715999999999998,418.37,5.9,79.8,3.14,5.7,5.81,12.0,0.0,,,,,9.103200000000001
2025-03-11 05:09:57-07:00,4.14,228.51400000000004,9.243,14.227500000000001,26.16,418.13,5.9,79.8,3.05,5.13,5.31,13.0,-1.0,,,,,9.336
2025-03-11 05:10:57-07:00,4.14,228.217,9.801,16.233,22.895999999999997,418.05,5.9,79.7,3.02,5.0,5.54,13.0,0.0,,,,,8.5792
2025-03-11 05:11:57-07:00,4.14,230.58200000000002,9.378,16.0335,23.063999999999997,418.02,5.9,79.7,3.38,6.28,6.56,14.0,0.0,,,,,9.636800000000001
2025-03-11 05:12:57-07:00,4.14,228.393,8.595,15.592500000000001,23.784,418.01,5.9,79.7,3.52,6.25,6.42,13.0,-1.0,,,,,9.7568
2025-03-11 05:13:57-07:00,4.14,226.29200000000003,8.595,16.4115,22.679999999999996,418.0,5.9,79.7,3.54,6.54,6.83,14.0,0.0,,,,,9.768
2025-03-11 05:14:57-07:00,4.16,220.37400000000002,9.207,16.863,20.412000000000003,418.0,5.9,79.7,3.72,7.1,7.68,13.0,0.0,,,,,9.7624
2025-03-11 05:15:56-07:00,4.18,225.08200000000002,9.918,15.6135,21.3,417.65,6.0,79.8,3.55,6.32,6.53,14.0,0.0,,,,,9.316000000000003
2025-03-11 05:16:57-07:00,4.2,228.327,9.018,16.59,20.928,417.28,6.0,79.8,4.52,6.95,7.02,14.0,-1.0,,,,,9.7456
2025-03-11 05:17:57-07:00,4.21,226.17100000000002,9.009,16.674000000000003,22.8,417.1,6.0,79.9,5.51,8.13,8.31,13.0,0.0,,,,,11.064000000000002
2025-03-11 05:18:57-07:00,4.21,242.24200000000002,7.893,17.556,21.215999999999998,417.03,6.0,80.0,6.78,8.92,9.5,14.0,0.0,,,,,11.3792
2025-03-11 05:19:57-07:00,4.21,305.514,9.459,16.464,21.54,417.01,6.0,80.0,6.93,9.54,9.94,13.0,0.0,,,,,11.94
2025-03-11 05:20:57-07:00,4.22,301.598,9.468,17.367,21.336000000000002,417.0,6.0,80.0,7.03,10.37,10.92,13.0,0.0,,,,,12.5632
2025-03-11 05:21:57-07:00,4.22,280.33500000000004,10.089,16.369500000000002,24.755999999999997,417.0,6.0,79.9,6.96,10.91,11.59,13.0,-2.0,,,,,13.6792
2025-03-11 05:22:58-07:00,4.22,265.78200000000004,10.638,17.167500000000004,21.732,417.65,6.0,80.0,7.2,10.76,11.2,13.0,-1.0,,,,,12.9544
2025-03-11 05:23:58-07:00,4.23,279.851,10.08,16.978500000000004,22.704,418.38,6.1,80.0,7.02,10.5,10.68,13.0,0.0,,,,,12.9408
2025-03-11 05:24:58-07:00,4.23,304.524,9.629999999999999,18.186,19.86,419.28,6.1,80.1,7.46,11.45,11.71,14.0,0.0,,,,,13.132
2025-03-11 05:25:59-07:00,4.24,318.329,9.009,18.4695,18.936,419.75,6.1,80.1,7.49,11.58,11.66,13.0,-1.0,,,,,13.051200000000001
2025-03-11 05:26:59-07:00,4.24,301.58700000000005,9.936,18.228,18.516,419.99,6.1,80.1,7.66,11.32,11.48,13.0,0.0,,,,,12.7592
2025-03-11 05:27:59-07:00,4.24,308.869,9.819,18.1755,18.288,420.65,6.1,80.2,7.79,12.3,13.03,14.0,0.0,,,,,13.497600000000002
2025-03-11 05:28:59-07:00,4.24,310.46400000000006,8.244,19.9815,16.128,420.88,6.1,80.2,7.77,12.72,13.34,14.0,0.0,,,,,13.401600000000002
2025-03-11 05:29:59-07:00,4.24,322.3,7.65,20.8215,16.152,421.6,6.1,80.3,8.81,13.77,14.65,14.0,0.0,,,,,14.246400000000001
2025-03-11 05:30:55-07:00,4.25,324.995,8.073,20.454,18.156,421.85,6.1,80.3,9.76,15.04,15.9,14.0,-1.0,,,,,15.6632
2025-03-11 05:31:55-07:00,4.29,326.293,8.235000000000001,20.4225,16.488,421.95,6.2,80.3,9.92,15.36,16.08,15.0,-1.0,,,,,15.5856
2025-03-11 05:32:55-07:00,4.31,317.05300000000005,8.424,21.5775,13.068,421.98,6.2,80.4,9.62,15.43,15.81,15.0,0.0,,,,,14.957600000000001
2025-03-11 05:33:55-07:00,4.32,305.86600000000004,8.604000000000001,20.5905,15.239999999999998,422.69,6.2,80.5,9.14,14.71,14.86,15.0,-1.0,,,,,14.816
2025-03-11 05:34:55-07:00,4.32,280.20300000000003,8.973,19.792500000000004,16.104,423.54,6.2,80.5,9.07,14.45,15.03,15.0,-1.0,,,,,14.780800000000001
2025-03-11 05:35:55-07:00,4.33,263.857,9.891,19.4355,16.176,424.58,6.2,80.5,8.51,13.76,14.26,15.0,-1.0,,,,,14.243200000000002
2025-03-11 05:36:55-07:00,4.33,260.93100000000004,9.828,20.023500000000002,14.495999999999999,426.04,6.2,80.5,8.48,13.4,13.86,15.0,-1.0,,,,,13.619200000000001
2025-03-11 05:37:55-07:00,4.34,256.67400000000004,8.685,22.0185,14.58,427.28,6.2,80.5,9.18,15.5,16.71,15.0,-1.0,,,,,15.316
2025-03-11 05:38:56-07:00,4.34,256.19000000000005,9.629999999999999,23.079,11.88,427.7,6.2,80.4,9.44,15.64,16.14,15.0,-1.0,,,,,14.888000000000002
2025-03-11 05:40:01-07:00,4.34,258.753,10.782,22.585500000000003,13.368,427.9,6.2,80.4,9.84,15.2,15.8,13.0,-1.0,,,,,14.8336
2025-03-11 05:40:57-07:00,4.34,261.195,11.205,21.021,15.527999999999999,427.76,6.2,80.3,10.09,15.88,16.26,14.0,-2.0,,,,,15.8096
2025-03-11 05:41:57-07:00,4.34,269.92900000000003,8.46,23.0685,13.692,427.52,6.2,80.3,9.13,14.21,14.63,16.0,-1.0,,,,,14.106400000000002
2025-03-11 05:42:57-07:00,4.36,274.252,9.558,24.895500000000002,12.431999999999999,427.18,6.2,80.3,9.42,15.29,15.86,15.0,-1.0,,,,,14.718399999999999
2025-03-11 05:43:57-07:00,4.4,273.966,9.342,24.7485,12.084,427.61,6.2,80.3,9.48,14.94,15.22,16.0,-1.0,,,,,14.3688
2025-03-11 05:44:57-07:00,4.42,274.50500000000005,8.694,24.612000000000002,13.452,427.86,6.2,80.3,9.23,15.25,15.51,16.0,-1.0,,,,,14.890400000000001
2025-03-11 05:45:58-07:00,4.43,274.153,8.622,23.9295,14.783999999999999,427.95,6.2,80.3,9.13,14.95,15.2,15.0,-2.0,,,,,14.9168
2025-03-11 05:46:58-07:00,4.43,272.61300000000006,11.223,24.0135,12.636,427.98,6.2,80.4,9.08,14.42,14.68,14.0,0.0,,,,,14.063200000000002
2025-03-11 05:47:59-07:00,4.44,272.547,10.305,23.499,13.728,427.54,6.2,80.2,8.58,13.41,13.49,15.0,0.0,,,,,13.473600000000001
2025-03-11 05:48:59-07:00,4.44,276.562,11.556000000000001,22.942500000000003,15.192,427.19,6.3,80.2,8.49,13.87,13.89,13.0,-1.0,,,,,14.1344
2025-03-11 05:49:59-07:00,4.45,273.43800000000005,9.954,23.415000000000003,12.672,427.07,6.3,80.2,8.39,13.44,13.66,15.0,-1.0,,,,,13.2864
2025-03-11 05:50:59-07:00,4.45,269.39000000000004,11.052,23.4465,13.284,426.73,6.3,80.2,8.03,12.47,13.15,13.0,-1.0,,,,,12.632800000000001
2025-03-11 05:51:59-07:00,4.45,275.253,9.81,23.1735,14.088,426.26,6.3,80.2,8.25,11.95,12.42,15.0,-1.0,,,,,12.377600000000001
2025-03-11 05:52:59-07:00,4.47,287.99100000000004,10.098,22.3545,14.328,426.09,6.3,80.2,7.95,12.28,12.82,14.0,-1.0,,,,,12.6896
2025-03-11 05:53:59-07:00,4.51,287.51800000000003,10.926,21.6825,13.511999999999999,426.03,6.3,80.2,8.51,13.21,13.56,14.0,-1.0,,,,,13.270400000000002
2025-03-11 05:54:59-07:00,4.52,290.334,10.008,21.9555,14.7,426.01,6.3,80.0,8.15,13.24,13.59,15.0,-2.0,,,,,13.532
2025-03-11 05:55:59-07:00,4.53,281.402,10.89,21.808500000000002,16.032,425.3,6.3,80.0,7.9,12.67,12.86,14.0,-2.0,,,,,13.342400000000001
2025-03-11 05:57:00-07:00,4.54,276.60600000000005,8.316,21.913500000000003,16.512,424.46,6.3,80.1,7.91,11.71,12.18,15.0,-2.0,,,,,12.6704
2025-03-11 05:58:00-07:00,4.55,268.466,11.529,22.0395,14.7,424.16,6.3,80.2,7.72,11.38,11.55,13.0,-2.0,,,,,12.044
2025-03-11 05:59:00-07:00,4.55,262.559,10.071,22.05,15.011999999999999,424.06,6.3,80.1,7.94,11.92,12.32,14.0,-2.0,,,,,12.5384
2025-03-11 06:00:00-07:00,4.55,264.253,11.511,22.3335,14.843999999999998,424.02,6.3,80.0,7.39,10.7,10.91,13.0,-1.0,,,,,11.5288
2025-03-11 06:01:00-07:00,4.55,259.644,9.495000000000001,22.637999999999998,12.252,424.01,6.3,80.0,7.02,9.91,10.37,15.0,0.0,,,,,10.378400000000001
2025-03-11 06:01:59-07:00,4.55,260.337,8.928,22.701,12.252,424.0,6.3,80.0,6.9,10.57,11.3,15.0,-1.0,,,,,10.906400000000001
2025-03-11 06:03:00-07:00,4.56,260.30400000000003,7.470000000000001,22.543499999999998,13.991999999999999,424.0,6.3,79.9,6.66,10.46,10.8,16.0,-1.0,,,,,11.1664
2025-03-11 06:04:00-07:00,4.6,258.5,9.702,21.378,15.12,424.0,6.3,80.0,6.84,10.1,10.41,14.0,-1.0,,,,,11.104
2025-03-11 06:05:00-07:00,4.62,256.036,9.306000000000001,19.887,16.116,424.0,6.3,80.0,6.91,9.97,10.41,16.0,-1.0,,,,,11.199200000000001
2025-03-11 06:06:00-07:00,4.63,255.98100000000002,9.828,21.608999999999998,14.447999999999999,423.77,6.3,79.9,6.7,9.89,10.04,15.0,-1.0,,,,,10.8016
2025-03-11 06:07:00-07:00,4.63,261.96500000000003,10.782,21.4935,15.143999999999998,423.27,6.4,80.0,6.14,9.49,9.54,14.0,-2.0,,,,,10.620800000000001
2025-03-11 06:08:00-07:00,4.65,262.64700000000005,12.105,22.0395,13.368,423.71,6.4,79.9,6.18,9.76,10.15,13.0,-1.0,,,,,10.4816
2025-03-11 06:09:00-07:00,4.64,259.11600000000004,13.239,21.4935,14.339999999999998,423.71,6.4,79.9,6.1,9.89,10.6,13.0,-1.0,,,,,10.780000000000001
2025-03-11 06:10:00-07:00,4.65,265.012,12.321,22.081500000000002,14.027999999999999,423.9,6.4,80.0,6.39,10.31,10.54,14.0,0.0,,,,,11.053600000000001
2025-03-11 06:11:01-07:00,4.65,260.20500000000004,10.368,21.147000000000002,14.531999999999998,423.96,6.4,79.9,6.63,10.97,11.33,15.0,-1.0,,,,,11.682400000000001
2025-03-11 06:12:02-07:00,4.66,259.083,9.333,22.3545,13.596,423.99,6.4,79.8,6.68,10.23,10.6,15.0,0.0,,,,,10.903200000000002
2025-03-11 06:13:02-07:00,4.66,260.23800000000006,9.288,21.0,14.484,424.0,6.4,79.8,5.95,10.3,10.63,16.0,-1.0,,,,,11.136800000000001
2025-03-11 06:14:02-07:00,4.66,261.60200000000003,10.044,21.273000000000003,14.447999999999999,424.0,6.4,79.9,6.35,9.86,10.16,15.0,0.0,,,,,10.7776
2025-03-11 06:15:02-07:00,4.66,261.074,12.15,20.506500000000003,15.611999999999998,424.0,6.4,79.8,6.77,10.43,10.53,13.0,-2.0,,,,,11.4664
2025-03-11 06:16:02-07:00,4.67,256.608,10.647,21.178500000000003,12.852,423.84,6.4,79.8,6.89,10.56,10.85,15.0,-2.0,,,,,11.0184
2025-03-11 06:17:02-07:00,4.69,254.38600000000002,11.484,21.189,13.104,423.3,6.4,79.8,6.81,10.15,10.3,13.0,-1.0,,,,,10.7408
2025-03-11 06:18:02-07:00,4.72,259.094,9.468,21.6405,12.431999999999999,423.33,6.5,79.8,6.66,10.54,10.72,14.0,-1.0,,,,,10.9184
2025-03-11 06:19:02-07:00,4.73,261.78900000000004,7.029,21.7875,13.788,423.77,6.4,79.8,6.83,10.95,11.18,16.0,-1.0,,,,,11.5176
2025-03-11 06:20:02-07:00,4.73,265.1,7.965,21.3885,14.016,423.92,6.4,79.9,6.53,10.24,10.51,14.0,-1.0,,,,,10.9952
2025-03-11 06:21:02-07:00,4.74,271.909,8.658,21.9765,13.104,424.47,6.4,79.9,6.76,9.99,10.49,15.0,0.0,,,,,10.6128
2025-03-11 06:22:04-07:00,4.74,269.20300000000003,9.288,21.546,14.352,424.28,6.4,79.8,5.84,9.43,9.72,15.0,0.0,,,,,10.4144
2025-03-11 06:23:04-07:00,4.74,267.036,8.883,21.724500000000003,13.547999999999998,424.1,6.4,79.7,6.36,9.85,10.54,15.0,-1.0,,,,,10.5896
2025-03-11 06:24:04-07:00,4.75,263.868,9.909,21.315,14.52,424.03,6.4,79.7,6.84,10.52,11.18,14.0,-1.0,,,,,11.32
2025-03-11 06:25:04-07:00,4.74,266.497,10.754999999999999,21.441000000000003,13.427999999999999,423.56,6.4,79.7,6.33,11.09,11.57,14.0,0.0,,,,,11.5576
2025-03-11 06:26:04-07:00,4.75,264.946,10.296,20.265,16.788,423.2,6.4,79.7,6.66,9.78,10.39,14.0,-1.0,,,,,11.1816
2025-03-11 06:27:04-07:00,4.75,260.634,11.511,21.178500000000003,14.687999999999999,423.07,6.4,79.8,5.75,9.35,9.88,13.0,-1.0,,,,,10.4176
2025-03-11 06:28:05-07:00,4.75,260.01800000000003,9.729000000000001,19.8555,17.436,423.67,6.4,79.9,6.71,9.56,9.75,15.0,-1.0,,,,,11.135200000000001
2025-03-11 06:29:05-07:00,4.76,260.656,10.125,20.538,16.535999999999998,423.88,6.4,79.8,6.93,10.17,10.65,14.0,0.0,,,,,11.443200000000001
2025-03-11 06:30:05-07:00,4.76,258.236,10.35,21.052500000000002,15.047999999999998,423.96,6.4,79.8,6.37,9.41,9.67,13.0,-1.0,,,,,10.537600000000001
2025-03-11 06:31:05-07:00,4.76,261.844,10.116,20.496,15.047999999999998,423.99,6.4,79.8,6.29,9.18,9.75,14.0,-1.0,,,,,10.3536
2025-03-11 06:32:05-07:00,4.76,266.01300000000003,11.511,20.685,16.656,423.67,6.4,79.6,5.29,8.41,9.05,14.0,-1.0,,,,,10.0592
2025-03-11 06:33:01-07:00,4.76,264.605,10.476,22.291500000000003,13.415999999999999,423.87,6.4,79.6,4.93,8.38,8.65,14.0,0.0,,,,,9.3872
2025-03-11 06:34:01-07:00,4.76,272.877,11.466000000000001,21.0945,14.975999999999999,423.96,6.4,79.5,5.33,8.82,8.91,13.0,-1.0,,,,,10.051200000000001
2025-03-11 06:35:01-07:00,4.76,295.636,9.945,20.853,14.508,423.34,6.4,79.4,4.89,8.13,8.3,15.0,-1.0,,,,,9.405600000000002
2025-03-11 06:36:01-07:00,4.76,292.17100000000005,10.827,20.9265,14.712,422.5,6.3,79.2,4.71,8.3,8.75,14.0,-1.0,,,,,9.5824
2025-03-11 06:37:01-07:00,4.76,299.87100000000004,10.809,20.485500000000002,17.172,421.88,6.3,79.2,4.21,8.13,8.31,14.0,-1.0,,,,,9.938400000000001
2025-03-11 06:38:02-07:00,4.76,303.98500000000007,11.025,20.464499999999997,14.543999999999999,421.7,6.4,79.2,4.42,7.8,8.31,15.0,-1.0,,,,,9.1488
2025-03-11 06:39:02-07:00,4.76,302.863,10.575000000000001,21.745500000000003,13.739999999999998,421.83,6.4,79.2,4.78,7.86,8.24,14.0,0.0,,,,,9.036
2025-03-11 06:40:02-07:00,4.76,292.754,11.187,21.042,14.868,421.29,6.4,79.2,5.18,8.09,8.39,14.0,-1.0,,,,,9.4456
