DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-09T19:56:14,QAQ,761.2,601.47,1729.7700000000002,1985.88,1323.5,15.2,48.0,0.5,1.95,4.24,0.33892813965485935
2025-04-09T19:57:14,QAQ,761.53,601.47,1730.085,1986.6,1323.6,15.2,48.5,0.52,1.87,7.14,0.33708512019161924
2025-04-09T19:58:14,QAQ,761.9700000000001,600.5699999999999,1730.6100000000001,1987.8,1323.8,15.1,49.6,0.48,1.6,3.83,0.3322879175342617
2025-04-09T19:59:14,QAQ,762.3000000000001,601.92,1730.085,1986.36,1324.6,15.1,49.2,0.53,1.85,5.48,0.33278902026709567
2025-04-09T20:00:14,QAQ,762.19,601.2,1730.19,1985.7599999999998,1327.0,15.0,48.8,0.49,1.85,4.82,0.33308524182785904
2025-04-09T20:01:14,QAQ,762.4100000000001,600.5699999999999,1730.715,1986.6,1325.3,15.0,49.2,0.55,2.2,5.28,0.3360313417591994
2025-04-09T20:02:14,QAQ,762.4100000000001,601.3800000000001,1730.5049999999999,1986.24,1325.6,15.0,49.4,0.54,1.64,3.21,0.3343809730013478
2025-04-09T20:03:14,QAQ,763.1800000000001,601.02,1730.715,1986.84,1327.5,14.9,49.6,0.52,1.72,7.81,0.3336179802586432
2025-04-09T20:04:14,QAQ,762.4100000000001,601.02,1730.19,1986.36,1326.4,14.9,49.8,0.52,2.1,5.04,0.3349958085787342
2025-04-09T20:05:14,QAQ,762.85,600.48,1730.085,1986.36,1325.6,14.8,49.9,0.55,2.03,3.89,0.33576911535371656
2025-04-09T20:06:14,QAQ,762.85,601.83,1730.4,1986.12,1326.9,14.8,49.8,0.53,1.91,5.5,0.3358917903444165
2025-04-09T20:07:14,QAQ,763.1800000000001,601.11,1730.4,1986.0,1328.4,14.7,49.8,0.52,1.42,3.16,0.3340796655172566
2025-04-09T20:08:14,QAQ,762.96,601.11,1730.8200000000002,1986.48,1322.0,14.7,49.8,0.5,1.66,2.88,0.3334162383996983
2025-04-09T20:09:14,QAQ,762.96,600.5699999999999,1730.8200000000002,1986.6,1327.6,14.7,50.0,0.53,2.01,7.13,0.33401975078747653
2025-04-09T20:10:14,QAQ,762.96,600.66,1731.03,1988.28,1327.2,14.6,51.5,0.49,1.66,3.46,0.33345615207682666
2025-04-09T20:11:14,QAQ,763.0700000000002,600.48,1730.4,1986.12,1324.8,14.6,50.4,0.51,1.58,3.37,0.3327183832498133
2025-04-09T20:12:14,QAQ,763.0700000000002,601.65,1730.295,1986.0,1328.5,14.5,50.4,0.53,1.94,6.65,0.3330590370773955
2025-04-09T20:13:14,QAQ,762.96,600.75,1730.9250000000002,1987.1999999999998,1328.0,14.5,50.9,0.59,2.07,6.48,0.3337067196431803
2025-04-09T20:14:14,QAQ,762.96,600.3000000000001,1730.9250000000002,1987.08,1328.5,14.5,51.3,0.54,1.62,5.41,0.3331758508899927
2025-04-09T20:15:14,QAQ,763.2900000000001,600.75,1730.715,1986.9599999999998,1330.0,14.4,51.5,0.51,1.38,8.61,0.33213446237042926
2025-04-09T20:16:14,QAQ,763.5100000000001,599.85,1731.24,1988.5199999999998,1331.0,14.4,52.7,0.53,2.05,7.73,0.332693511355611
2025-04-09T20:17:14,QAQ,764.39,600.0300000000001,1730.9250000000002,1988.04,1330.2,14.3,53.4,0.59,2.1,4.84,0.3333059312510694
2025-04-09T20:18:14,QAQ,764.7200000000001,600.5699999999999,1731.1350000000002,1987.8,1332.4,14.3,53.8,0.53,1.81,4.5,0.33327437326157855
2025-04-09T20:19:14,QAQ,765.6,599.76,1731.24,1988.28,1334.8,14.3,54.4,0.6,1.71,4.62,0.3330515602820588
2025-04-09T20:20:14,QAQ,766.8100000000001,600.5699999999999,1731.03,1987.8,1339.0,14.2,55.3,0.72,2.26,7.63,0.333875985947209
2025-04-09T20:21:14,QAQ,767.2500000000001,600.5699999999999,1731.24,1987.8,1339.5,14.2,55.5,0.64,2.18,5.78,0.33449346492513665
2025-04-09T20:22:14,QAQ,767.03,600.3000000000001,1730.9250000000002,1987.1999999999998,1344.1,14.1,55.5,0.6,1.64,2.28,0.33412569617583626
2025-04-09T20:23:14,QAQ,766.0400000000001,599.85,1730.715,1986.9599999999998,1345.3,14.1,55.9,0.62,2.45,7.16,0.3351389840590306
2025-04-09T20:24:14,QAQ,765.8200000000002,600.21,1731.03,1986.36,1348.0,14.1,55.5,0.62,2.21,11.32,0.33569435264747705
2025-04-09T20:25:14,QAQ,766.59,599.85,1731.03,1986.9599999999998,1348.5,14.0,56.4,0.69,2.21,4.19,0.3362137333486379
2025-04-09T20:26:14,QAQ,765.9300000000001,600.75,1730.8200000000002,1986.12,1343.4,14.0,55.6,0.65,1.97,3.53,0.3363347734428462
2025-04-09T20:27:14,QAQ,765.49,600.3000000000001,1730.715,1985.5199999999998,1334.4,14.0,55.0,0.78,2.47,5.4,0.33717935305119023
2025-04-09T20:28:14,QAQ,765.1600000000001,600.12,1731.24,1986.12,1340.5,13.9,54.8,0.76,2.74,5.1,0.33835851685676266
2025-04-09T20:29:14,QAQ,765.71,599.76,1731.555,1986.6,1340.7,13.9,55.2,0.69,2.03,5.39,0.33849105347724456
2025-04-09T20:30:14,QAQ,766.59,600.21,1731.45,1986.24,1341.9,13.9,55.3,0.67,2.25,6.75,0.338909852855242
2025-04-09T20:31:14,QAQ,767.9100000000001,599.67,1731.9750000000001,1986.9599999999998,1343.3,13.8,55.5,0.76,2.08,4.08,0.3390863067145012
