DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,138,17,-9,-39,2541407520,188,23,-12,-34,1131030131,AQI
2025-03-22 10:50:11-07:00,5.8,221.39700000000002,8.577,17.913,17.568,424.0,7.4,73.5,1.22,2.17,2.17,18.0,-1.0,-2.0,STAT,,,,,,,5.2496
2025-03-22 10:51:12-07:00,5.8,212.157,7.398000000000001,17.073000000000004,17.916,424.0,7.4,73.4,1.23,2.6,2.61,19.0,-1.0,-1.0,STAT,,,,,,,5.6632
2025-03-22 10:52:12-07:00,5.8,203.14800000000002,7.74,17.745,16.176,424.0,7.4,73.2,0.9,1.89,1.89,18.0,-1.0,-2.0,STAT,,,,,,,4.747199999999999
2025-03-22 10:53:12-07:00,5.8,199.056,7.460999999999999,18.511499999999998,15.935999999999998,424.0,7.4,73.2,0.61,1.62,1.83,19.0,0.0,-1.0,STAT,,,,,,,4.4832
2025-03-22 10:54:13-07:00,5.8,200.22200000000004,10.539000000000001,19.362000000000002,15.072,424.0,7.4,73.3,0.83,1.63,1.71,14.0,0.0,-2.0,STAT,,,,,,,4.3184000000000005
2025-03-22 10:55:13-07:00,5.8,201.14600000000004,9.279,19.2255,13.703999999999999,424.81,7.4,73.6,1.13,2.35,2.55,16.0,0.0,-2.0,STAT,,,,,,,4.6208
2025-03-22 10:56:13-07:00,5.8,201.90500000000003,8.514000000000001,18.312,11.219999999999999,426.42,7.4,73.8,1.16,2.46,3.31,16.0,-1.0,-3.0,STAT,,,,,,,4.212
2025-03-22 10:57:13-07:00,5.8,205.887,9.675,18.889499999999998,11.339999999999998,427.99,7.4,73.9,1.7,3.76,4.16,16.0,-1.0,-2.0,STAT,,,,,,,5.276
2025-03-22 10:58:13-07:00,5.8,201.86100000000002,9.522,19.477500000000003,7.823999999999999,429.48,7.4,74.1,1.86,3.95,4.07,17.0,0.0,-3.0,STAT,,,,,,,4.7248
2025-03-22 10:59:10-07:00,5.8,204.71,10.737,19.656,7.164,430.42,7.4,74.2,1.95,3.63,3.73,15.0,0.0,-3.0,STAT,,,,,,,4.3368
2025-03-22 11:00:11-07:00,5.8,206.91,9.729000000000001,20.181,8.7,430.79,7.4,74.1,1.98,3.94,4.17,16.0,0.0,-3.0,STAT,,,,,,,4.892
2025-03-22 11:01:11-07:00,5.8,209.803,9.144,20.7165,7.56,432.03,7.4,74.1,2.07,3.58,3.94,16.0,0.0,-3.0,STAT,,,,,,,4.376
2025-03-22 11:02:11-07:00,5.8,207.36100000000002,9.378,19.782,7.404,433.92,7.5,74.1,2.13,3.44,3.56,15.0,0.0,-2.0,STAT,,,,,,,4.2328
2025-03-22 11:03:11-07:00,5.8,208.769,11.007000000000001,20.727,6.419999999999999,434.24,7.5,74.1,1.91,4.32,4.79,14.0,0.0,-2.0,STAT,,,,,,,4.74
2025-03-22 11:04:10-07:00,5.8,208.109,10.224,19.7715,7.548,434.09,7.4,74.1,1.96,4.0,4.3,15.0,-1.0,-2.0,STAT,,,,,,,4.7096
2025-03-22 11:05:10-07:00,5.8,213.136,9.216000000000001,21.9555,7.4159999999999995,434.03,7.4,74.2,1.99,4.06,4.16,16.0,0.0,-2.0,STAT,,,,,,,4.731199999999999
2025-03-22 11:06:10-07:00,5.8,212.64100000000002,8.451,21.273000000000003,9.828,434.01,7.5,74.2,2.2,4.53,4.56,16.0,-1.0,-2.0,STAT,,,,,,,5.589600000000001
2025-03-22 11:07:10-07:00,5.8,211.728,8.973,20.6115,8.376,434.0,7.5,74.1,1.61,4.14,4.31,17.0,0.0,-2.0,STAT,,,,,,,4.9872
2025-03-22 11:08:11-07:00,5.8,212.69600000000003,10.692,22.197000000000003,7.008,434.81,7.5,74.3,1.86,4.19,4.74,15.0,-1.0,-2.0,STAT,,,,,,,4.7536000000000005
2025-03-22 11:09:12-07:00,5.8,222.585,9.144,19.992,9.299999999999999,435.92,7.5,74.4,1.92,3.64,4.23,17.0,-2.0,-3.0,STAT,,,,,,,4.772
2025-03-22 11:10:12-07:00,5.8,232.08900000000003,7.668,21.0945,10.02,436.62,7.5,74.2,1.91,3.28,3.88,19.0,-1.0,-2.0,STAT,,,,,,,4.628
2025-03-22 11:11:12-07:00,5.8,238.018,9.045000000000002,21.871499999999997,9.647999999999998,436.87,7.5,74.2,1.82,3.17,3.37,17.0,0.0,-2.0,STAT,,,,,,,4.4656
2025-03-22 11:12:12-07:00,5.8,228.97600000000003,9.909,19.908,11.016,436.87,7.5,74.1,1.85,3.63,3.84,16.0,-1.0,-2.0,STAT,,,,,,,5.107200000000001
2025-03-22 11:13:12-07:00,5.8,228.77800000000002,9.693,20.706,12.719999999999999,435.76,7.5,73.7,1.49,2.93,3.01,15.0,-1.0,-2.0,STAT,,,,,,,4.888
2025-03-22 11:14:13-07:00,5.8,225.56600000000003,10.728,19.645500000000002,11.915999999999999,434.69,7.5,73.4,1.41,3.29,3.55,15.0,-1.0,-3.0,STAT,,,,,,,5.0152
2025-03-22 11:15:14-07:00,5.82,228.811,8.541,19.95,11.328,433.74,7.5,73.3,1.14,3.33,3.42,16.0,-1.0,-3.0,STAT,,,,,,,4.929600000000001
2025-03-22 11:16:14-07:00,5.85,225.48900000000003,5.067,18.5955,13.788,432.68,7.5,72.8,0.93,2.36,2.39,20.0,-1.0,-2.0,STAT,,,,,,,4.6456
2025-03-22 11:17:14-07:00,5.86,214.104,7.901999999999999,18.1755,14.808,429.95,7.5,72.7,0.98,2.03,2.04,18.0,-2.0,-3.0,STAT,,,,,,,4.5856
2025-03-22 11:18:14-07:00,5.87,216.89800000000002,8.649,18.983999999999998,14.147999999999998,428.34,7.5,72.6,1.19,2.56,2.57,17.0,-1.0,-3.0,STAT,,,,,,,4.877599999999999
2025-03-22 11:19:14-07:00,5.88,213.466,10.520999999999999,18.3435,15.18,427.44,7.5,72.5,1.06,2.16,2.3,15.0,-1.0,-3.0,STAT,,,,,,,4.764
2025-03-22 11:20:14-07:00,5.89,231.22,9.684,18.669,13.98,426.86,7.5,72.4,0.98,1.85,1.9,16.0,0.0,-4.0,STAT,,,,,,,4.276000000000001
2025-03-22 11:21:14-07:00,5.88,230.45000000000002,9.603,18.1545,14.975999999999999,426.22,7.5,72.1,0.99,2.01,2.08,16.0,0.0,-3.0,STAT,,,,,,,4.6032
2025-03-22 11:22:14-07:00,5.89,216.99700000000004,10.296,18.6795,15.6,425.2,7.4,72.0,1.0,1.95,1.99,14.0,-1.0,-3.0,STAT,,,,,,,4.68
2025-03-22 11:23:14-07:00,5.89,206.27200000000002,8.46,18.543,16.764,424.42,7.4,71.9,0.77,1.73,1.74,17.0,-1.0,-2.0,STAT,,,,,,,4.736800000000001
2025-03-22 11:24:15-07:00,5.89,204.842,9.216000000000001,18.648000000000003,16.092,424.15,7.4,71.8,0.88,1.37,1.62,16.0,-1.0,-3.0,STAT,,,,,,,4.3144
2025-03-22 11:25:15-07:00,5.89,223.828,11.061,17.503500000000003,16.896,424.05,7.4,71.9,0.9,1.65,1.73,15.0,-1.0,-3.0,STAT,,,,,,,4.6992
