DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,186,16,-8,-24,2154505995,138,27,-14,-27,4116865519,AQI
2025-03-14 03:55:42-07:00,4.0,293.54600000000005,5.265,16.359,15.696,409.55,5.9,69.5,0.03,0.2,0.2,16.0,0.0,0.0,STAT,,,,,,,3.2992000000000004
2025-03-14 03:56:42-07:00,3.98,326.1940000000001,5.274,16.9995,14.591999999999999,409.84,5.9,69.1,0.01,0.1,0.1,16.0,0.0,0.0,STAT,,,,,,,2.9984
2025-03-14 03:57:42-07:00,3.94,332.684,6.273,16.8945,13.68,409.94,5.9,69.3,0.0,0.31,0.31,15.0,0.0,0.0,STAT,,,,,,,2.984
2025-03-14 03:58:42-07:00,3.93,306.218,5.643,17.724,13.656,410.06,5.9,69.8,0.0,0.12,0.12,15.0,0.0,0.0,STAT,,,,,,,2.8272000000000004
2025-03-14 03:59:42-07:00,3.93,273.02,6.849,17.472,14.747999999999998,411.02,5.9,69.7,0.09,0.52,0.52,14.0,0.0,0.0,STAT,,,,,,,3.3655999999999997
2025-03-14 04:00:43-07:00,3.92,259.743,8.270999999999999,15.834000000000001,15.672,411.66,5.9,69.5,0.08,0.46,0.57,13.0,0.0,0.0,STAT,,,,,,,3.5024
2025-03-14 04:01:38-07:00,3.91,247.15900000000002,8.289000000000001,16.611,14.639999999999999,411.87,5.8,69.5,0.03,0.61,0.77,12.0,0.0,0.0,STAT,,,,,,,3.416
2025-03-14 04:02:38-07:00,3.9,240.317,7.956,17.787000000000003,14.268,411.82,5.9,69.4,0.2,0.49,0.55,14.0,0.0,0.0,STAT,,,,,,,3.2456
2025-03-14 04:03:38-07:00,3.88,232.04500000000002,6.705,17.933999999999997,14.004,411.94,5.8,69.6,0.07,0.17,0.57,15.0,0.0,0.0,STAT,,,,,,,2.9368000000000003
2025-03-14 04:04:38-07:00,3.84,229.37200000000004,5.625,16.2645,15.515999999999998,411.98,5.8,69.7,0.03,0.58,0.74,16.0,0.0,0.0,STAT,,,,,,,3.5671999999999997
2025-03-14 04:05:38-07:00,3.83,224.71900000000002,4.977,16.779,15.0,411.99,5.8,70.0,0.01,0.27,0.39,15.0,0.0,0.0,STAT,,,,,,,3.216
2025-03-14 04:06:40-07:00,3.82,219.912,7.2989999999999995,16.989,14.243999999999998,412.61,5.8,70.3,0.0,0.36,0.54,13.0,0.0,0.0,STAT,,,,,,,3.1367999999999996
2025-03-14 04:07:40-07:00,3.81,218.37200000000004,6.561,17.7345,14.292,413.51,5.8,70.1,0.0,0.63,0.69,14.0,0.0,0.0,STAT,,,,,,,3.3624
