DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,97,-2,-31,3370740356,148,20,-3,-33,3395569894,AQI
2025-03-17 18:13:57-07:00,12.45,,,,,436.66,13.9,47.7,3.25,4.59,4.63,30.0,-4.0,STAT,,,,,,,
2025-03-17 18:29:37-07:00,12.44,,,,,436.86,13.9,47.7,3.25,4.59,4.63,30.0,-4.0,STAT,,,,,,,
2025-03-17 18:30:37-07:00,12.36,,,,,437.03,12.9,51.3,3.35,4.5,4.53,30.0,-3.0,STAT,,,,,,,
2025-03-17 18:31:03-07:00,12.29,,,,,436.86,12.9,52.0,3.5,5.0,5.28,30.0,-3.0,STAT,,,,,,,
2025-03-17 18:41:23-07:00,12.18,,,,,435.13,12.8,50.3,2.51,3.73,3.92,29.0,-2.0,STAT,,,,,,,
2025-03-17 18:42:13-07:00,12.09,,,,,432.44,12.9,50.8,1.48,2.06,2.14,31.0,-2.0,STAT,,,,,,,
2025-03-17 18:43:13-07:00,12.06,,,,,430.5,13.0,50.9,1.11,1.5,1.98,30.0,-3.0,STAT,,,,,,,
2025-03-17 18:43:28-07:00,12.06,,,,,430.16,13.0,50.4,0.91,1.35,1.9,30.0,-3.0,STAT,,,,,,,
2025-03-17 18:43:28-07:00,12.05,,,,,430.16,13.0,50.4,0.9,1.34,1.9,30.0,-3.0,STAT,,,,,,,
2025-03-17 18:43:28-07:00,12.0,,,,,430.16,13.0,50.4,0.9,1.34,1.9,30.0,-3.0,STAT,,,,,,,
2025-03-17 19:20:14-07:00,11.9,,,,,429.9,11.3,55.2,0.88,1.34,1.89,30.0,-3.0,STAT,,,,,,,
2025-03-17 19:21:20-07:00,11.33,,,,,428.44,11.4,55.1,0.76,1.19,1.49,29.0,-1.0,STAT,,,,,,,
2025-03-17 19:22:11-07:00,11.02,,,,,427.6,11.6,54.6,0.35,1.07,1.35,27.0,-1.0,STAT,,,,,,,
2025-03-17 19:23:11-07:00,10.9,,,,,426.67,11.6,53.6,0.52,1.23,1.44,28.0,-2.0,STAT,,,,,,,
2025-03-17 19:24:11-07:00,10.86,,,,,426.24,11.6,53.5,0.55,1.07,1.3,29.0,-2.0,STAT,,,,,,,
2025-03-17 19:25:11-07:00,10.85,,,,,426.08,11.6,54.4,0.54,1.05,1.13,26.0,-1.0,STAT,,,,,,,
2025-03-17 19:26:11-07:00,10.85,,,,,426.03,11.7,54.1,0.48,1.09,1.12,25.0,-1.0,STAT,,,,,,,
2025-03-17 19:27:12-07:00,10.85,,,,,426.01,11.9,55.3,0.56,1.12,1.13,26.0,-2.0,STAT,,,,,,,
2025-03-17 19:28:12-07:00,10.88,,,,,426.0,12.1,52.9,0.7,1.07,1.07,27.0,-3.0,STAT,,,,,,,
2025-03-17 19:29:12-07:00,10.92,,,,,426.0,12.1,52.1,0.44,1.17,1.17,26.0,-3.0,STAT,,,,,,,
2025-03-17 19:30:11-07:00,10.94,,,,,425.5,12.2,51.6,0.17,0.83,0.83,26.0,-3.0,STAT,,,,,,,
2025-03-17 19:31:11-07:00,10.97,,,,,424.96,12.3,51.7,0.58,1.23,1.39,28.0,-3.0,STAT,,,,,,,
2025-03-17 19:32:11-07:00,11.01,,,,,424.34,12.3,50.7,0.36,0.95,1.18,27.0,-3.0,STAT,,,,,,,
2025-03-17 19:33:11-07:00,11.04,,,,,424.62,12.4,50.2,0.28,0.97,1.04,27.0,-3.0,STAT,,,,,,,
2025-03-17 19:34:11-07:00,11.07,,,,,424.87,12.5,51.5,0.15,0.91,0.93,27.0,-2.0,STAT,,,,,,,
2025-03-17 19:35:12-07:00,11.12,,,,,424.79,12.5,50.8,0.07,0.97,0.98,28.0,-2.0,STAT,,,,,,,
2025-03-17 19:36:12-07:00,11.14,,,,,424.28,12.4,50.4,0.02,0.99,1.5,29.0,-2.0,STAT,,,,,,,
2025-03-17 19:37:12-07:00,11.16,,,,,424.1,12.5,51.2,0.01,1.0,1.28,29.0,-2.0,STAT,,,,,,,
2025-03-17 19:38:12-07:00,11.21,,,,,424.03,12.6,50.0,0.0,0.74,0.83,28.0,-2.0,STAT,,,,,,,
2025-03-17 19:39:13-07:00,11.24,,,,,423.61,12.6,51.5,0.0,0.73,0.94,28.0,-2.0,STAT,,,,,,,
2025-03-17 19:40:14-07:00,11.26,,,,,422.6,12.7,51.2,0.14,0.74,0.83,29.0,-3.0,STAT,,,,,,,
2025-03-17 19:41:14-07:00,11.3,,,,,422.21,12.7,49.7,0.08,0.41,0.6,28.0,-3.0,STAT,,,,,,,
2025-03-17 19:42:15-07:00,11.33,,,,,422.07,12.7,49.2,0.03,0.38,0.45,28.0,-3.0,STAT,,,,,,,
2025-03-17 19:43:15-07:00,11.35,,,,,421.57,12.6,49.3,0.01,0.22,0.24,27.0,-2.0,STAT,,,,,,,
2025-03-17 19:44:15-07:00,11.4,,,,,421.2,12.7,49.6,0.0,0.07,0.32,30.0,-2.0,STAT,,,,,,,
2025-03-17 19:45:16-07:00,11.43,,,,,421.07,12.7,50.0,0.0,0.02,0.16,28.0,-2.0,STAT,,,,,,,
2025-03-17 19:46:16-07:00,11.44,,,,,421.02,12.7,50.3,0.0,0.01,0.05,28.0,-2.0,STAT,,,,,,,
2025-03-17 19:47:16-07:00,11.48,,,,,420.71,12.7,49.8,0.0,0.0,0.28,29.0,-3.0,STAT,,,,,,,
2025-03-17 19:48:16-07:00,11.51,,,,,420.25,12.6,49.3,0.0,0.0,0.09,28.0,-2.0,STAT,,,,,,,
2025-03-17 19:49:16-07:00,11.54,,,,,420.09,12.6,49.2,0.0,0.0,0.03,30.0,-2.0,STAT,,,,,,,
2025-03-17 19:50:17-07:00,11.55,,,,,420.44,12.5,49.1,0.0,0.0,0.23,31.0,-2.0,STAT,,,,,,,
2025-03-17 19:51:12-07:00,11.57,,,,,421.33,12.4,48.9,0.0,0.02,0.35,30.0,-2.0,STAT,,,,,,,
2025-03-17 19:52:12-07:00,11.61,,,,,421.76,12.4,49.0,0.0,0.02,0.18,28.0,-1.0,STAT,,,,,,,
2025-03-17 19:53:12-07:00,11.63,,,,,421.92,12.3,48.9,0.0,0.01,0.06,29.0,-2.0,STAT,,,,,,,
2025-03-17 19:54:13-07:00,11.63,,,,,421.97,12.2,49.8,0.0,0.0,0.02,28.0,-1.0,STAT,,,,,,,
2025-03-17 19:55:13-07:00,11.63,,,,,421.99,12.2,50.2,0.0,0.0,0.01,29.0,-1.0,STAT,,,,,,,
2025-03-17 19:56:13-07:00,11.62,,,,,421.79,12.3,50.8,0.0,0.0,0.0,29.0,0.0,STAT,,,,,,,
2025-03-17 19:57:13-07:00,11.61,,,,,421.41,12.2,50.0,0.0,0.0,0.0,29.0,-1.0,STAT,,,,,,,
2025-03-17 19:58:13-07:00,11.57,,,,,421.14,12.1,50.2,0.0,0.0,0.0,28.0,-1.0,STAT,,,,,,,
2025-03-17 19:59:13-07:00,11.56,,,,,420.97,12.0,49.5,0.0,0.0,0.0,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:00:13-07:00,11.55,,,,,420.92,11.9,48.9,0.0,0.0,0.0,28.0,-1.0,STAT,,,,,,,
2025-03-17 20:01:13-07:00,11.53,,,,,420.97,11.9,50.1,0.0,0.0,0.0,28.0,0.0,STAT,,,,,,,
2025-03-17 20:02:13-07:00,11.49,,,,,420.99,11.9,51.2,0.0,0.0,0.0,28.0,0.0,STAT,,,,,,,
2025-03-17 20:03:13-07:00,11.47,,,,,421.0,11.9,49.3,0.0,0.02,0.02,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:04:13-07:00,11.46,,,,,420.93,11.9,49.9,0.0,0.01,0.01,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:05:14-07:00,11.45,,,,,420.98,11.9,50.6,0.0,0.0,0.04,29.0,0.0,STAT,,,,,,,
2025-03-17 20:06:15-07:00,11.44,,,,,420.99,11.9,50.6,0.0,0.04,0.09,30.0,0.0,STAT,,,,,,,
2025-03-17 20:07:15-07:00,11.44,,,,,421.0,11.9,50.5,0.0,0.06,0.3,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:08:15-07:00,11.44,,,,,421.0,11.9,49.6,0.0,0.27,0.44,28.0,-1.0,STAT,,,,,,,
2025-03-17 20:09:15-07:00,11.44,,,,,421.0,11.9,49.5,0.0,0.09,0.14,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:10:15-07:00,11.45,,,,,421.0,11.8,49.4,0.0,0.03,0.05,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:11:14-07:00,11.45,,,,,421.0,11.9,50.0,0.0,0.15,0.15,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:12:14-07:00,11.45,,,,,421.0,11.8,50.1,0.0,0.05,0.4,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:13:15-07:00,11.45,,,,,421.0,11.7,50.3,0.0,0.01,0.14,29.0,0.0,STAT,,,,,,,
2025-03-17 20:14:15-07:00,11.45,,,,,421.62,11.7,48.8,0.0,0.0,0.05,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:15:15-07:00,11.45,,,,,421.28,11.7,49.0,0.0,0.0,0.02,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:16:17-07:00,11.45,,,,,421.1,11.6,49.4,0.0,0.0,0.01,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:17:17-07:00,11.45,,,,,421.04,11.6,51.0,0.0,0.0,0.0,31.0,0.0,STAT,,,,,,,
2025-03-17 20:18:18-07:00,11.45,,,,,421.01,11.5,52.0,0.0,0.0,0.02,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:19:18-07:00,11.45,,,,,421.07,11.5,51.8,0.0,0.0,0.19,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:20:18-07:00,11.45,,,,,421.03,11.5,49.2,0.0,0.04,0.11,28.0,-1.0,STAT,,,,,,,
2025-03-17 20:21:18-07:00,11.45,,,,,421.01,11.5,50.1,0.0,0.24,0.26,29.0,0.0,STAT,,,,,,,
2025-03-17 20:22:18-07:00,11.45,,,,,421.0,11.5,50.7,0.0,0.09,0.09,28.0,-1.0,STAT,,,,,,,
2025-03-17 20:23:19-07:00,11.45,,,,,421.0,11.6,51.9,0.0,0.03,0.03,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:24:19-07:00,11.48,,,,,420.74,11.6,51.3,0.0,0.12,0.12,29.0,-2.0,STAT,,,,,,,
2025-03-17 20:25:20-07:00,11.51,,,,,420.64,11.8,50.6,0.0,0.05,0.05,29.0,-2.0,STAT,,,,,,,
2025-03-17 20:26:20-07:00,11.54,,,,,420.87,11.8,47.0,0.0,0.02,0.02,30.0,-2.0,STAT,,,,,,,
2025-03-17 20:27:20-07:00,11.54,,,,,420.96,11.7,48.2,0.0,0.01,0.01,31.0,-1.0,STAT,,,,,,,
2025-03-17 20:28:20-07:00,11.55,,,,,420.98,11.7,47.0,0.0,0.0,0.0,30.0,0.0,STAT,,,,,,,
2025-03-17 20:29:15-07:00,11.55,,,,,421.54,11.7,47.6,0.0,0.0,0.0,31.0,0.0,STAT,,,,,,,
2025-03-17 20:30:15-07:00,11.55,,,,,421.34,11.7,47.9,0.0,0.0,0.0,31.0,-1.0,STAT,,,,,,,
2025-03-17 20:31:15-07:00,11.55,,,,,421.41,11.8,48.1,0.0,0.0,0.0,31.0,-1.0,STAT,,,,,,,
2025-03-17 20:32:16-07:00,11.55,,,,,421.14,11.8,49.0,0.0,0.0,0.0,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:33:16-07:00,11.55,,,,,421.13,11.9,47.8,0.0,0.0,0.0,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:34:16-07:00,11.55,,,,,421.29,11.9,46.9,0.0,0.0,0.0,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:35:16-07:00,11.55,,,,,421.13,11.9,47.1,0.0,0.0,0.0,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:36:16-07:00,11.55,,,,,421.39,11.8,48.0,0.0,0.0,0.14,29.0,-1.0,STAT,,,,,,,
2025-03-17 20:37:16-07:00,11.55,,,,,421.14,11.9,48.3,0.0,0.0,0.41,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:38:16-07:00,11.55,,,,,421.05,11.9,47.8,0.0,0.0,0.13,29.0,0.0,STAT,,,,,,,
2025-03-17 20:39:16-07:00,11.55,,,,,421.42,11.9,48.8,0.0,0.0,0.04,30.0,0.0,STAT,,,,,,,
2025-03-17 20:40:16-07:00,11.55,,,,,421.8,11.9,48.2,0.0,0.0,0.02,29.0,0.0,STAT,,,,,,,
2025-03-17 20:41:16-07:00,11.55,,,,,422.33,11.9,48.0,0.0,0.0,0.01,28.0,-1.0,STAT,,,,,,,
2025-03-17 20:42:17-07:00,11.55,,,,,422.76,11.9,47.7,0.0,0.0,0.0,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:43:17-07:00,11.55,,,,,422.46,11.9,48.2,0.0,0.0,0.17,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:44:17-07:00,11.55,,,,,421.95,11.9,47.7,0.0,0.0,0.18,30.0,-1.0,STAT,,,,,,,
2025-03-17 20:45:17-07:00,11.56,,,,,421.48,11.9,48.4,0.0,0.0,0.06,31.0,-1.0,STAT,,,,,,,
2025-03-17 20:46:17-07:00,11.58,,,,,421.79,11.8,47.8,0.0,0.0,0.02,30.0,0.0,STAT,,,,,,,
2025-03-17 20:47:19-07:00,11.6,,,,,421.92,11.8,48.5,0.0,0.0,0.01,29.0,0.0,STAT,,,,,,,
2025-03-17 20:48:19-07:00,11.62,,,,,421.97,11.7,49.0,0.0,0.0,0.0,30.0,0.0,STAT,,,,,,,
2025-03-17 20:49:19-07:00,11.63,,,,,422.57,11.7,48.7,0.0,0.0,0.04,31.0,0.0,STAT,,,,,,,
2025-03-17 20:50:19-07:00,11.64,,,,,422.69,11.8,49.0,0.0,0.0,0.01,32.0,-1.0,STAT,,,,,,,
2025-03-17 20:51:19-07:00,11.64,,,,,422.24,11.8,49.7,0.0,0.0,0.0,32.0,-1.0,STAT,,,,,,,
2025-03-17 20:52:18-07:00,11.65,,,,,422.09,11.9,49.1,0.0,0.0,0.0,31.0,-1.0,STAT,,,,,,,
2025-03-17 20:53:18-07:00,11.65,,,,,421.62,12.0,49.7,0.0,0.0,0.0,31.0,-2.0,STAT,,,,,,,
2025-03-17 20:54:18-07:00,11.7,,,,,421.22,12.0,49.5,0.0,0.0,0.0,32.0,-2.0,STAT,,,,,,,
2025-03-17 20:55:19-07:00,11.73,,,,,421.02,12.2,50.7,0.0,0.24,0.24,31.0,-2.0,STAT,,,,,,,
2025-03-17 20:56:19-07:00,11.76,,,,,420.39,12.2,47.7,0.0,0.08,0.15,33.0,-2.0,STAT,,,,,,,
2025-03-17 20:57:20-07:00,11.81,,,,,420.14,12.3,47.7,0.0,0.03,0.05,35.0,-2.0,STAT,,,,,,,
2025-03-17 20:58:20-07:00,11.83,,,,,420.05,12.3,46.8,0.0,0.01,0.16,32.0,-2.0,STAT,,,,,,,
2025-03-17 20:59:20-07:00,11.88,,,,,420.02,12.3,47.9,0.0,0.0,0.05,32.0,-1.0,STAT,,,,,,,
2025-03-17 21:00:21-07:00,11.92,,,,,420.01,12.3,47.0,0.0,0.0,0.02,34.0,-1.0,STAT,,,,,,,
2025-03-17 21:01:21-07:00,11.94,,,,,420.5,12.3,46.8,0.0,0.0,0.01,33.0,0.0,STAT,,,,,,,
2025-03-17 21:02:21-07:00,11.94,,,,,420.83,12.4,47.1,0.0,0.0,0.0,33.0,0.0,STAT,,,,,,,
2025-03-17 21:03:21-07:00,11.94,,,,,420.94,12.3,46.5,0.0,0.12,0.3,33.0,-1.0,STAT,,,,,,,
2025-03-17 21:04:22-07:00,11.95,,,,,421.14,12.3,46.3,0.0,0.18,0.25,33.0,0.0,STAT,,,,,,,
2025-03-17 21:05:22-07:00,11.95,,,,,421.05,12.3,46.0,0.1,0.4,0.43,34.0,0.0,STAT,,,,,,,
2025-03-17 21:06:22-07:00,11.95,,,,,421.02,12.2,46.0,0.03,0.13,0.14,33.0,0.0,STAT,,,,,,,
2025-03-17 21:07:22-07:00,11.95,,,,,421.17,12.2,46.0,0.01,0.09,0.09,32.0,0.0,STAT,,,,,,,
2025-03-17 21:08:21-07:00,11.95,,,,,421.17,12.1,45.3,0.0,0.1,0.1,32.0,0.0,STAT,,,,,,,
2025-03-17 21:09:21-07:00,11.95,,,,,421.06,12.1,45.6,0.0,0.03,0.03,34.0,0.0,STAT,,,,,,,
2025-03-17 21:10:21-07:00,11.95,,,,,421.56,12.0,45.8,0.0,0.01,0.01,32.0,0.0,STAT,,,,,,,
2025-03-17 21:11:21-07:00,11.94,,,,,421.85,11.9,47.1,0.0,0.07,0.21,32.0,0.0,STAT,,,,,,,
2025-03-17 21:12:22-07:00,11.93,,,,,421.95,11.9,47.3,0.0,0.02,0.67,31.0,0.0,STAT,,,,,,,
2025-03-17 21:13:23-07:00,11.91,,,,,421.98,11.9,47.9,0.0,0.01,0.22,33.0,0.0,STAT,,,,,,,
2025-03-17 21:14:23-07:00,11.88,,,,,421.99,11.9,48.0,0.0,0.0,0.07,32.0,0.0,STAT,,,,,,,
2025-03-17 21:15:23-07:00,11.86,,,,,421.91,11.9,46.4,0.0,0.0,0.02,31.0,0.0,STAT,,,,,,,
2025-03-17 21:16:23-07:00,11.85,,,,,421.32,11.9,46.7,0.0,0.0,0.01,33.0,-1.0,STAT,,,,,,,
2025-03-17 21:17:23-07:00,11.85,,,,,421.11,11.9,46.4,0.0,0.0,0.32,32.0,0.0,STAT,,,,,,,
2025-03-17 21:18:22-07:00,11.85,,,,,421.04,11.9,46.6,0.0,0.0,0.11,35.0,0.0,STAT,,,,,,,
2025-03-17 21:19:22-07:00,11.84,,,,,421.01,12.0,47.4,0.0,0.0,0.03,34.0,0.0,STAT,,,,,,,
2025-03-17 21:20:23-07:00,11.84,,,,,421.01,11.9,45.3,0.0,0.0,0.01,32.0,0.0,STAT,,,,,,,
2025-03-17 21:21:23-07:00,11.84,,,,,421.0,11.9,46.0,0.0,0.0,0.0,31.0,0.0,STAT,,,,,,,
2025-03-17 21:22:23-07:00,11.84,,,,,421.0,11.9,45.5,0.0,0.0,0.05,32.0,-1.0,STAT,,,,,,,
2025-03-17 21:23:23-07:00,11.85,,,,,421.0,11.9,44.2,0.0,0.0,0.02,33.0,0.0,STAT,,,,,,,
2025-03-17 21:24:23-07:00,11.85,,,,,421.0,12.0,44.2,0.0,0.0,0.01,34.0,-1.0,STAT,,,,,,,
2025-03-17 21:25:23-07:00,11.87,,,,,421.0,12.1,45.5,0.0,0.0,0.0,32.0,-1.0,STAT,,,,,,,
2025-03-17 21:26:24-07:00,11.91,,,,,421.23,12.1,44.7,0.0,0.0,0.0,34.0,-2.0,STAT,,,,,,,
2025-03-17 21:27:24-07:00,11.93,,,,,421.08,12.2,44.8,0.0,0.0,0.0,35.0,-1.0,STAT,,,,,,,
2025-03-17 21:28:24-07:00,11.95,,,,,421.03,12.3,45.2,0.0,0.04,0.04,37.0,-2.0,STAT,,,,,,,
2025-03-17 21:29:24-07:00,12.01,,,,,421.01,12.4,45.3,0.0,0.01,0.01,36.0,-2.0,STAT,,,,,,,
2025-03-17 21:30:24-07:00,12.04,,,,,421.62,12.6,43.7,0.0,0.0,0.34,35.0,-2.0,STAT,,,,,,,
2025-03-17 21:31:24-07:00,12.1,,,,,421.41,12.6,42.6,0.0,0.0,0.12,35.0,-2.0,STAT,,,,,,,
2025-03-17 21:32:24-07:00,12.13,,,,,421.14,12.6,42.2,0.0,0.0,0.04,35.0,-1.0,STAT,,,,,,,
2025-03-17 21:33:25-07:00,12.17,,,,,421.51,12.6,42.5,0.0,0.0,0.01,36.0,-1.0,STAT,,,,,,,
2025-03-17 21:34:25-07:00,12.21,,,,,421.21,12.6,42.7,0.0,0.0,0.01,36.0,-1.0,STAT,,,,,,,
2025-03-17 21:35:25-07:00,12.23,,,,,421.07,12.7,42.1,0.0,0.0,0.0,37.0,-1.0,STAT,,,,,,,
2025-03-17 21:36:25-07:00,12.27,,,,,421.03,12.7,41.1,0.0,0.0,0.0,36.0,-1.0,STAT,,,,,,,
2025-03-17 21:37:25-07:00,12.31,,,,,421.01,12.7,41.1,0.0,0.0,0.0,35.0,-1.0,STAT,,,,,,,
2025-03-17 21:38:25-07:00,12.33,,,,,421.41,12.8,41.2,0.0,0.0,0.0,35.0,-1.0,STAT,,,,,,,
2025-03-17 21:39:21-07:00,12.34,,,,,421.77,12.9,40.3,0.0,0.0,0.0,36.0,-1.0,STAT,,,,,,,
2025-03-17 21:40:21-07:00,12.4,,,,,422.21,12.9,39.9,0.0,0.0,0.0,35.0,-1.0,STAT,,,,,,,
2025-03-17 21:41:21-07:00,12.42,,,,,422.72,13.0,40.1,0.0,0.0,0.38,36.0,-2.0,STAT,,,,,,,
2025-03-17 21:42:21-07:00,12.44,,,,,422.9,13.0,37.9,0.0,0.0,0.15,36.0,-1.0,STAT,,,,,,,
2025-03-17 21:43:21-07:00,12.49,,,,,422.97,13.0,38.4,0.0,0.0,0.05,37.0,-1.0,STAT,,,,,,,
2025-03-17 21:44:21-07:00,12.52,,,,,422.99,13.0,37.6,0.0,0.18,0.2,37.0,-1.0,STAT,,,,,,,
2025-03-17 21:45:21-07:00,12.53,,,,,423.0,13.0,39.0,0.0,0.06,0.07,36.0,-1.0,STAT,,,,,,,
2025-03-17 21:46:22-07:00,12.54,,,,,423.0,13.1,37.6,0.0,0.02,0.02,37.0,-1.0,STAT,,,,,,,
2025-03-17 21:47:22-07:00,12.59,,,,,423.0,13.1,38.4,0.0,0.01,0.01,37.0,0.0,STAT,,,,,,,
2025-03-17 21:48:22-07:00,12.61,,,,,423.0,13.1,37.4,0.0,0.0,0.0,38.0,0.0,STAT,,,,,,,
2025-03-17 21:49:23-07:00,12.63,,,,,423.0,13.1,38.1,0.0,0.0,0.0,39.0,0.0,STAT,,,,,,,
2025-03-17 21:50:23-07:00,12.63,,,,,423.0,13.1,38.2,0.0,0.0,0.17,37.0,0.0,STAT,,,,,,,
2025-03-17 21:51:23-07:00,12.64,,,,,423.0,13.2,38.3,0.0,0.0,0.17,40.0,-1.0,STAT,,,,,,,
2025-03-17 21:52:23-07:00,12.69,,,,,423.0,13.4,38.6,0.0,0.0,0.05,38.0,-1.0,STAT,,,,,,,
2025-03-17 21:53:23-07:00,12.72,,,,,423.08,13.5,37.8,0.0,0.06,0.18,41.0,-2.0,STAT,,,,,,,
2025-03-17 21:54:23-07:00,12.75,,,,,423.68,13.5,38.2,0.0,0.02,0.2,40.0,-1.0,STAT,,,,,,,
2025-03-17 21:55:24-07:00,12.8,,,,,423.89,13.5,37.2,0.0,0.01,0.07,40.0,-1.0,STAT,,,,,,,
2025-03-17 21:56:24-07:00,12.82,,,,,423.96,13.5,37.6,0.0,0.0,0.11,42.0,0.0,STAT,,,,,,,
2025-03-17 21:57:24-07:00,12.88,,,,,423.99,13.6,36.8,0.0,0.0,0.03,40.0,-1.0,STAT,,,,,,,
2025-03-17 21:58:24-07:00,12.91,,,,,424.0,13.6,38.4,0.0,0.0,0.01,40.0,-1.0,STAT,,,,,,,
2025-03-17 21:59:24-07:00,12.93,,,,,424.0,13.6,38.9,0.0,0.0,0.0,41.0,-1.0,STAT,,,,,,,
2025-03-17 22:00:24-07:00,12.98,,,,,424.0,13.6,38.8,0.0,0.0,0.0,39.0,-1.0,STAT,,,,,,,
2025-03-17 22:01:24-07:00,13.01,,,,,424.0,13.6,38.6,0.0,0.0,0.0,40.0,-1.0,STAT,,,,,,,
2025-03-17 22:02:24-07:00,13.03,,,,,424.0,13.7,38.9,0.0,0.0,0.0,41.0,-1.0,STAT,,,,,,,
2025-03-17 22:03:25-07:00,13.08,,,,,424.0,13.8,37.5,0.0,0.0,0.0,39.0,-2.0,STAT,,,,,,,
2025-03-17 22:04:26-07:00,13.11,,,,,424.0,13.8,36.9,0.0,0.0,0.0,41.0,-2.0,STAT,,,,,,,
2025-03-17 22:05:26-07:00,13.12,,,,,424.27,13.7,36.8,0.0,0.0,0.0,41.0,-1.0,STAT,,,,,,,
2025-03-17 22:06:26-07:00,13.12,,,,,424.39,13.6,37.1,0.0,0.0,0.0,40.0,0.0,STAT,,,,,,,
2025-03-17 22:07:26-07:00,13.13,,,,,424.78,13.5,36.2,0.0,0.0,0.0,40.0,0.0,STAT,,,,,,,
