DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,134,23,-4,-30,998230603,162,29,-24,1147535367,AQI
2025-03-12 15:25:09-07:00,5.78,287.111,10.593,22.6905,21.648,409.71,7.0,77.9,0.61,1.33,1.33,17.0,-2.0,-2.0,STAT,,,,,,5.3936
2025-03-12 15:26:09-07:00,5.78,283.624,11.501999999999999,24.139499999999998,19.487999999999996,410.44,6.9,77.8,0.35,1.11,1.11,17.0,-2.0,-2.0,STAT,,,,,,4.7856
2025-03-12 15:27:09-07:00,5.78,298.584,12.609,26.040000000000003,18.744,410.8,7.0,78.0,0.12,0.65,0.65,16.0,-1.0,-2.0,STAT,,,,,,4.268800000000001
2025-03-12 15:28:09-07:00,5.78,303.952,12.897,27.405,17.892,410.93,7.0,77.8,0.04,0.78,0.78,18.0,-2.0,-2.0,STAT,,,,,,4.202400000000001
2025-03-12 15:29:09-07:00,5.78,280.06,12.123000000000001,28.434,15.312,410.98,6.9,77.9,0.52,1.24,1.39,18.0,-2.0,-2.0,STAT,,,,,,4.0544
2025-03-12 15:30:09-07:00,5.78,272.73400000000004,12.24,28.497000000000003,15.924,410.99,7.0,77.9,0.41,1.14,1.29,18.0,-1.0,-2.0,STAT,,,,,,4.0968
2025-03-12 15:31:09-07:00,5.79,278.784,11.223,28.476000000000003,15.227999999999998,411.0,6.9,77.9,0.61,1.34,1.55,18.0,-1.0,-2.0,STAT,,,,,,4.1175999999999995
2025-03-12 15:32:12-07:00,5.79,267.70700000000005,12.132000000000001,27.405,16.548,411.0,6.9,77.8,0.51,1.41,1.48,17.0,-2.0,-2.0,STAT,,,,,,4.4376
2025-03-12 15:33:12-07:00,5.79,257.048,12.366,26.3655,18.096,411.0,6.9,77.8,0.16,0.86,0.88,17.0,-2.0,-2.0,STAT,,,,,,4.3072
2025-03-12 15:34:12-07:00,5.79,255.43100000000004,13.599,27.0375,15.984,411.0,6.9,77.8,0.14,0.52,0.53,17.0,-1.0,-2.0,STAT,,,,,,3.6128
2025-03-12 15:35:12-07:00,5.79,260.007,11.907,25.462500000000002,19.584,411.0,6.9,77.8,0.55,1.18,1.48,17.0,-3.0,-2.0,STAT,,,,,,4.8608
2025-03-12 15:36:12-07:00,5.79,267.619,10.917000000000002,25.6725,20.028000000000002,411.0,6.9,77.8,0.82,1.56,1.71,18.0,-2.0,-2.0,STAT,,,,,,5.2536000000000005
2025-03-12 15:37:11-07:00,5.79,293.799,12.537,26.019000000000002,18.672,411.0,6.9,77.9,0.86,1.59,1.64,17.0,-1.0,-1.0,STAT,,,,,,5.006400000000001
2025-03-12 15:38:11-07:00,5.79,296.76900000000006,11.501999999999999,23.0685,20.483999999999998,411.0,7.0,77.6,0.59,1.25,1.26,17.0,-2.0,-2.0,STAT,,,,,,5.0968
2025-03-12 15:39:11-07:00,5.79,294.261,10.683,21.3885,22.139999999999997,411.0,7.0,77.4,0.5,1.1,1.11,17.0,-2.0,-2.0,STAT,,,,,,5.308
2025-03-12 15:40:11-07:00,5.79,296.23,8.370000000000001,21.892500000000002,22.355999999999998,411.0,7.0,77.6,0.6,0.87,1.08,19.0,-2.0,-2.0,STAT,,,,,,5.167199999999999
2025-03-12 15:41:12-07:00,5.79,293.35900000000004,7.749,20.2545,24.54,411.0,7.0,77.4,0.2,0.82,0.88,18.0,-3.0,-2.0,STAT,,,,,,5.564
2025-03-12 15:42:14-07:00,5.79,292.622,8.901000000000002,18.994500000000002,25.044,411.0,7.0,77.4,0.19,0.95,0.97,19.0,-2.0,-2.0,STAT,,,,,,5.768800000000001
2025-03-12 15:43:14-07:00,5.79,282.315,7.722,19.11,25.404,411.0,7.0,77.1,0.16,0.78,0.79,19.0,-2.0,-2.0,STAT,,,,,,5.7048000000000005
2025-03-12 15:44:14-07:00,5.8,270.952,10.944,17.661,27.095999999999997,411.0,7.0,77.2,0.3,0.98,1.02,18.0,-3.0,-2.0,STAT,,,,,,6.2032
2025-03-12 15:45:14-07:00,5.8,260.05100000000004,8.577,17.2305,26.184,410.84,7.0,77.2,0.13,0.99,1.05,18.0,-2.0,-2.0,STAT,,,,,,6.0288
2025-03-12 15:46:14-07:00,5.8,249.32600000000002,8.64,15.519,27.432,410.4,7.0,77.1,0.18,0.84,0.86,18.0,-2.0,-2.0,STAT,,,,,,6.158399999999999
2025-03-12 15:47:15-07:00,5.8,242.704,7.245000000000001,15.918000000000001,28.416,410.14,7.0,76.9,0.06,0.52,0.55,19.0,-2.0,-2.0,STAT,,,,,,6.099200000000001
2025-03-12 15:48:15-07:00,5.8,240.592,7.029,16.38,27.755999999999997,410.05,7.0,76.9,0.15,0.73,0.92,19.0,-2.0,-2.0,STAT,,,,,,6.135199999999999
2025-03-12 15:49:16-07:00,5.8,245.28900000000002,8.469000000000001,16.695,26.88,410.02,7.0,76.9,0.14,0.76,0.83,19.0,-2.0,-2.0,STAT,,,,,,5.984
2025-03-12 15:50:16-07:00,5.8,249.612,8.55,17.860500000000002,25.956,410.01,7.0,76.9,0.06,0.92,0.94,19.0,-3.0,-2.0,STAT,,,,,,5.9272
2025-03-12 15:51:16-07:00,5.8,263.571,8.469000000000001,16.5795,26.987999999999996,410.0,7.0,76.8,0.02,0.83,0.84,18.0,-3.0,-2.0,STAT,,,,,,6.061599999999999
2025-03-12 15:52:16-07:00,5.81,268.279,9.657,15.466500000000002,28.392,410.0,7.1,76.7,0.01,0.76,0.76,18.0,-2.0,-2.0,STAT,,,,,,6.2864
2025-03-12 15:53:11-07:00,5.84,268.84000000000003,9.936,16.947000000000003,25.92,409.84,7.1,76.7,0.0,0.77,0.77,17.0,-2.0,-2.0,STAT,,,,,,5.800000000000001
2025-03-12 15:54:12-07:00,5.86,274.208,9.270000000000001,16.8,26.220000000000002,409.5,7.1,76.7,-1.0,-1.0,-1.0,18.0,-2.0,-2.0,STAT,,,,,,4.444000000000001
2025-03-12 15:55:12-07:00,5.87,283.855,10.754999999999999,15.7815,26.82,409.34,7.1,76.7,-1.0,-1.0,-1.0,18.0,-2.0,-3.0,STAT,,,,,,4.564000000000001
2025-03-12 15:56:12-07:00,5.88,307.50500000000005,12.042000000000002,16.359,26.784,409.16,7.1,76.7,-1.0,-1.0,-1.0,17.0,-2.0,-2.0,STAT,,,,,,4.5568
2025-03-12 15:57:12-07:00,5.88,312.224,9.972,16.0125,25.944,409.06,7.1,76.7,-1.0,-1.0,-1.0,17.0,-1.0,-2.0,STAT,,,,,,4.388800000000001
2025-03-12 15:58:16-07:00,5.89,307.39500000000004,7.146000000000001,16.3905,26.447999999999997,409.31,7.1,76.7,0.0,0.86,0.86,19.0,-2.0,-2.0,STAT,,,,,,5.9776
2025-03-12 15:59:17-07:00,5.89,311.15700000000004,6.561,16.369500000000002,26.652,409.35,7.2,76.6,0.0,0.86,0.86,20.0,-2.0,-2.0,STAT,,,,,,6.018400000000001
