DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,110,31,-36,1723289264,124,-9,-38,1210444717,AQI
2025-03-20 20:28:16-07:00,10.84,190.278,5.193,13.083000000000002,29.268,420.01,10.6,59.8,0.16,0.45,0.45,29.0,0.0,STAT,,,,,,6.2136000000000005
2025-03-20 20:29:16-07:00,10.84,188.419,2.034,13.167,28.715999999999998,420.0,10.6,60.4,0.05,0.61,0.8,30.0,0.0,STAT,,,,,,6.231199999999999
2025-03-20 20:30:16-07:00,10.84,188.793,3.591,12.820500000000001,28.512,420.0,10.6,60.2,0.02,0.74,0.9,30.0,0.0,STAT,,,,,,6.2944
2025-03-20 20:31:16-07:00,10.84,192.962,4.401,13.377,28.715999999999998,420.0,10.6,61.3,0.01,0.54,0.6,29.0,0.0,STAT,,,,,,6.1752
2025-03-20 20:32:16-07:00,10.83,193.501,3.375,14.1015,26.483999999999998,419.35,10.6,60.9,0.0,0.56,0.57,30.0,0.0,STAT,,,,,,5.744800000000001
2025-03-20 20:33:17-07:00,10.83,193.58900000000003,2.826,13.86,26.808,419.12,10.7,61.3,0.0,0.38,0.39,30.0,0.0,STAT,,,,,,5.6656
2025-03-20 20:34:17-07:00,10.84,198.858,2.583,12.474000000000002,30.144,419.58,10.6,60.6,0.0,0.22,0.22,30.0,0.0,STAT,,,,,,6.2048000000000005
2025-03-20 20:35:17-07:00,10.84,197.824,2.799,11.9595,30.695999999999998,419.85,10.6,60.3,0.0,0.14,0.14,31.0,0.0,STAT,,,,,,6.2512
2025-03-20 20:36:14-07:00,10.84,196.328,3.186,11.025,31.259999999999998,419.94,10.6,60.1,0.0,0.32,0.32,30.0,-1.0,STAT,,,,,,6.508
2025-03-20 20:37:14-07:00,10.84,190.35500000000002,3.861,10.9305,31.512,419.48,10.6,60.4,0.0,0.11,0.11,30.0,0.0,STAT,,,,,,6.3904000000000005
2025-03-20 20:38:14-07:00,10.84,186.747,4.41,11.6445,29.687999999999995,419.75,10.6,60.4,0.0,0.13,0.32,29.0,0.0,STAT,,,,,,6.0416
2025-03-20 20:39:14-07:00,10.83,190.69600000000003,4.4910000000000005,12.820500000000001,27.828,419.91,10.7,60.0,0.0,0.2,0.26,30.0,0.0,STAT,,,,,,5.7256
2025-03-20 20:40:15-07:00,10.84,191.851,5.949000000000001,12.348,29.663999999999998,419.97,10.7,59.5,0.0,0.06,0.09,28.0,0.0,STAT,,,,,,5.9808
2025-03-20 20:41:15-07:00,10.85,194.72200000000004,5.391,12.369,28.764,419.99,10.8,59.4,0.05,0.4,0.53,29.0,0.0,STAT,,,,,,6.072800000000001
2025-03-20 20:42:15-07:00,10.84,197.615,5.517,12.936000000000002,28.104000000000003,420.0,10.8,59.6,0.02,0.38,0.43,28.0,0.0,STAT,,,,,,5.924800000000001
2025-03-20 20:43:15-07:00,10.85,202.169,4.95,12.579,28.704,420.0,10.8,59.5,0.01,0.42,0.44,29.0,-1.0,STAT,,,,,,6.0768
2025-03-20 20:44:15-07:00,10.85,199.67200000000003,7.956,11.6235,29.663999999999998,420.0,10.8,59.0,0.0,0.2,0.21,27.0,-1.0,STAT,,,,,,6.0928
2025-03-20 20:45:15-07:00,10.85,196.68000000000004,6.705,12.558000000000002,28.5,420.0,10.8,59.4,0.0,0.07,0.23,27.0,-1.0,STAT,,,,,,5.756
2025-03-20 20:46:15-07:00,10.85,196.9,4.851,11.886000000000001,28.416,420.0,10.8,59.1,0.0,0.27,0.47,29.0,0.0,STAT,,,,,,5.8992
2025-03-20 20:47:16-07:00,10.85,195.943,5.067,11.8755,29.736,419.38,10.8,59.3,0.0,0.13,0.2,29.0,0.0,STAT,,,,,,6.051200000000001
2025-03-20 20:48:16-07:00,10.85,194.07300000000004,5.517,10.521,30.804000000000002,419.14,10.8,58.4,0.0,0.5,0.52,29.0,0.0,STAT,,,,,,6.560800000000001
2025-03-20 20:49:16-07:00,10.86,195.62400000000002,5.319,10.185,31.476,419.05,10.8,57.8,0.0,0.39,0.45,29.0,0.0,STAT,,,,,,6.607200000000001
2025-03-20 20:50:16-07:00,10.86,188.925,3.411,10.720500000000001,32.448,419.02,10.8,57.8,-1.0,-1.0,-1.0,32.0,0.0,STAT,,,,,,5.6896
2025-03-20 20:51:16-07:00,10.86,190.53100000000003,4.797000000000001,11.361,30.491999999999997,419.01,10.7,58.3,0.0,0.36,0.42,30.0,0.0,STAT,,,,,,6.3864
2025-03-20 20:52:16-07:00,10.85,209.154,4.365,12.516,29.291999999999998,419.0,10.7,59.1,0.0,0.31,0.33,29.0,0.0,STAT,,,,,,6.1064
2025-03-20 20:53:17-07:00,10.85,202.80700000000002,3.078,11.791500000000001,29.471999999999998,419.0,10.7,58.6,0.0,0.4,0.41,32.0,-1.0,STAT,,,,,,6.2144
2025-03-20 20:54:17-07:00,10.85,190.05800000000002,3.321,13.146,28.055999999999997,419.0,10.7,59.0,0.0,0.6,0.6,31.0,0.0,STAT,,,,,,6.091200000000001
2025-03-20 20:55:17-07:00,10.85,189.88200000000003,3.591,12.0855,31.331999999999997,419.0,10.7,59.1,0.0,0.6,0.6,29.0,0.0,STAT,,,,,,6.7463999999999995
2025-03-20 20:56:17-07:00,10.85,190.01400000000004,2.853,12.400500000000001,28.584,419.0,10.6,59.6,0.1,0.3,0.3,29.0,0.0,STAT,,,,,,5.9568
2025-03-20 20:57:18-07:00,10.84,189.01300000000003,2.331,12.9885,28.764,419.0,10.6,60.6,0.2,0.72,0.72,29.0,-1.0,STAT,,,,,,6.3288
2025-03-20 20:58:18-07:00,10.83,184.49200000000002,2.565,13.198500000000001,28.704,419.0,10.6,60.4,0.07,0.79,0.79,29.0,0.0,STAT,,,,,,6.3728
2025-03-20 20:59:18-07:00,10.83,190.91600000000003,2.6550000000000002,13.7445,28.452,419.32,10.7,60.7,0.1,0.41,0.41,30.0,0.0,STAT,,,,,,6.018400000000001
2025-03-20 21:00:18-07:00,10.83,196.636,3.69,13.188,28.787999999999997,419.69,10.7,60.1,0.08,0.42,0.42,30.0,0.0,STAT,,,,,,6.0936
2025-03-20 21:01:19-07:00,10.82,201.234,-0.198,12.642,29.844,419.89,10.7,60.6,1.33,1.8,1.8,34.0,0.0,STAT,,,,,,7.408800000000001
2025-03-20 21:02:19-07:00,10.8,196.537,4.644,13.398,27.720000000000002,419.96,10.7,60.2,0.66,1.08,1.18,30.0,0.0,STAT,,,,,,6.408
2025-03-20 21:03:19-07:00,10.78,186.087,5.274,12.116999999999999,29.255999999999997,419.99,10.6,59.9,0.22,0.64,0.71,28.0,0.0,STAT,,,,,,6.363199999999999
2025-03-20 21:04:19-07:00,10.76,189.80500000000004,2.763,12.432,29.412,420.0,10.6,60.2,0.07,0.61,0.63,30.0,0.0,STAT,,,,,,6.3704
2025-03-20 21:05:19-07:00,10.76,186.912,3.9869999999999997,12.18,30.204,419.35,10.6,60.3,0.02,0.5,0.71,28.0,0.0,STAT,,,,,,6.440800000000001
2025-03-20 21:06:19-07:00,10.76,187.44000000000003,5.9399999999999995,12.4635,30.455999999999996,419.12,10.6,60.3,0.01,0.97,1.3,28.0,0.0,STAT,,,,,,6.8671999999999995
2025-03-20 21:07:18-07:00,10.76,191.103,6.093,13.0935,29.339999999999996,419.04,10.5,60.5,0.0,0.41,0.85,28.0,0.0,STAT,,,,,,6.196
