DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,296,35,-16,-25,6,0,0.00000,0.00000.1,0.1,3300753157,129,29,-7,865887624,AQI
2025-03-07 17:56:45-08:00,8.03,210.26500000000001,9.117,15.350999999999999,9.347999999999999,391.65,8.8,67.8,6.37,10.77,11.18,0.0,0.0,1,13.7,1.61,39.04,1,-17,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.4856
2025-03-07 17:57:51-08:00,8.04,204.237,10.8,15.4245,8.676,391.46,8.8,67.8,6.54,10.51,10.86,0.0,0.0,1,13.95,69.44,37.65,1,-12,19.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.1432
2025-03-07 17:58:46-08:00,8.04,202.12500000000003,10.107000000000001,14.9835,10.692,391.63,8.8,67.7,7.68,10.79,10.91,0.0,0.0,1,13.84,80.43,38.38,1,-17,20.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,10.7704
2025-03-07 17:59:46-08:00,8.05,201.11300000000003,10.341000000000001,15.350999999999999,8.963999999999999,391.37,8.8,67.8,7.34,11.16,11.2,0.0,0.0,1,13.77,22.72,38.03,1,-16,20.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.7208
2025-03-07 18:00:46-08:00,8.05,205.667,9.954,15.823500000000001,7.74,391.13,8.8,68.0,8.28,12.14,12.32,0.0,0.0,1,13.73,6.42,33.99,1,-15,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.260000000000002
2025-03-07 18:01:46-08:00,8.05,208.47200000000004,11.997,16.002000000000002,8.616,391.05,8.8,67.8,8.41,12.19,12.96,0.0,0.0,1,13.7,1.81,32.78,1,-16,19.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.475200000000001
2025-03-07 18:02:47-08:00,8.05,206.55800000000002,10.269,15.634500000000001,9.395999999999999,391.02,8.8,68.0,8.6,12.41,13.2,0.0,0.0,1,13.95,66.0,32.84,1,-12,19.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,11.807200000000002
2025-03-07 18:03:47-08:00,8.05,213.136,9.045000000000002,15.477,9.132,391.01,8.9,68.0,8.61,12.78,13.44,0.0,0.0,1,13.84,71.09,39.82,1,-15,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.0504
2025-03-07 18:04:47-08:00,8.08,207.46,10.989,14.521500000000001,9.78,391.0,8.8,68.0,8.82,13.24,13.73,0.0,0.0,1,13.77,20.08,37.73,1,-17,18.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.548
2025-03-07 18:05:48-08:00,8.11,206.38200000000003,10.593,12.6735,12.228,391.16,8.9,67.7,9.62,14.41,15.6,0.0,0.0,1,13.73,5.67,35.81,1,-15,19.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.973600000000001
2025-03-07 18:06:48-08:00,8.12,201.542,9.198,14.1015,10.116,391.7,8.8,67.7,10.64,15.98,16.94,0.0,0.0,1,13.7,1.6,35.37,1,-16,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.807200000000002
2025-03-07 18:07:48-08:00,8.13,194.31500000000003,11.295000000000002,13.524000000000001,10.764000000000001,391.44,8.8,67.8,10.33,16.46,16.89,0.0,0.0,1,13.98,101.42,35.89,1,-14,18.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.320800000000002
2025-03-07 18:08:49-08:00,8.14,193.03900000000002,8.757000000000001,13.818000000000001,9.18,391.15,8.8,67.8,9.93,16.3,16.9,0.0,0.0,1,13.77,58.55,39.95,1,-15,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.876000000000001
2025-03-07 18:09:49-08:00,8.14,191.026,10.143,14.6265,9.107999999999999,391.05,8.8,67.9,10.36,16.17,16.57,0.0,0.0,1,13.73,16.54,33.5,1,-16,20.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,14.757600000000002
2025-03-07 18:10:49-08:00,8.14,189.354,10.188,15.2985,7.5,391.08,8.9,68.0,10.78,16.5,17.3,0.0,0.0,1,13.7,4.67,36.92,1,-17,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.700000000000001
2025-03-07 18:11:49-08:00,8.15,189.959,10.53,14.385,9.768,391.68,8.9,68.0,10.55,16.92,18.08,0.0,0.0,1,13.7,1.32,34.42,1,-18,20.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.489600000000001
2025-03-07 18:12:50-08:00,8.15,192.59900000000002,10.656,15.435,6.552,391.89,8.9,67.8,10.45,17.34,18.85,0.0,0.0,1,13.91,142.18,35.55,1,-13,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.1824
2025-03-07 18:13:50-08:00,8.15,191.961,8.937,14.952000000000002,7.4399999999999995,391.96,8.9,67.8,10.46,16.25,17.09,0.0,0.0,1,13.77,40.16,41.95,1,-16,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.488
2025-03-07 18:14:50-08:00,8.15,191.235,10.161,15.1095,7.5,392.28,8.9,67.9,10.83,16.84,17.58,0.0,0.0,1,13.73,11.34,38.62,1,-17,20.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.972000000000001
2025-03-07 18:15:50-08:00,8.15,194.04000000000002,9.468,15.214500000000001,7.728,392.98,8.9,67.6,10.64,17.18,18.08,0.0,0.0,1,13.7,3.2,34.65,1,-16,21.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.2896
2025-03-07 18:16:50-08:00,8.15,199.29800000000003,10.494,15.372000000000002,8.219999999999999,393.64,8.9,67.6,10.98,18.64,19.61,0.0,0.0,1,13.66,0.9,37.28,1,-17,19.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,16.556
2025-03-07 18:17:50-08:00,8.15,193.633,8.424,15.540000000000001,7.319999999999999,393.87,8.9,67.5,10.83,17.87,18.64,0.0,0.0,1,13.84,90.85,34.94,1,-16,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.760000000000002
2025-03-07 18:18:46-08:00,8.15,196.394,7.757999999999999,14.3745,8.376,393.62,8.9,67.6,10.93,17.9,18.62,0.0,0.0,1,13.77,28.51,35.99,1,-16,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.9952
2025-03-07 18:19:46-08:00,8.15,199.62800000000001,7.6049999999999995,13.839,8.844,393.87,8.9,67.6,10.89,17.95,18.92,0.0,0.0,1,13.73,8.05,35.03,1,-16,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,16.1288
2025-03-07 18:20:46-08:00,8.15,211.453,9.351,15.141,7.967999999999999,393.76,8.9,67.9,10.73,17.47,17.99,0.0,0.0,1,13.7,2.27,34.75,1,-17,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.5696
2025-03-07 18:21:46-08:00,8.15,210.122,7.587,14.584500000000002,8.123999999999999,393.27,8.9,67.8,10.27,16.84,17.02,0.0,0.0,1,13.95,139.03,35.3,1,-14,23.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.096800000000002
2025-03-07 18:22:46-08:00,8.14,218.43800000000005,8.793,13.996500000000001,8.832,393.68,8.9,67.8,10.8,17.24,17.73,0.0,0.0,1,13.8,85.82,34.41,1,-15,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.5584
2025-03-07 18:23:47-08:00,8.14,222.376,9.711,15.0885,7.74,393.89,8.9,67.8,11.13,17.52,18.34,0.0,0.0,1,13.73,24.24,38.27,1,-16,20.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.564
2025-03-07 18:24:47-08:00,8.14,217.14000000000001,9.621,14.668500000000002,7.4159999999999995,393.96,8.9,68.0,10.81,17.18,18.24,0.0,0.0,1,13.73,6.85,35.97,1,-15,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.2272
2025-03-07 18:25:47-08:00,8.14,205.062,11.673,15.246,7.116,393.99,8.8,68.1,10.95,17.43,18.25,0.0,0.0,1,13.7,1.93,35.52,1,-15,19.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.3672
2025-03-07 18:26:47-08:00,8.13,199.46300000000002,9.918,15.8655,8.436,394.0,8.8,68.1,11.08,17.96,18.56,0.0,0.0,1,13.98,157.34,35.92,1,-14,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,16.055200000000003
2025-03-07 18:27:47-08:00,8.13,200.67300000000003,9.945,15.834000000000001,7.896,394.0,8.9,68.3,11.11,17.99,18.66,0.0,0.0,1,13.8,52.03,34.58,1,-16,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.9712
2025-03-07 18:28:48-08:00,8.13,197.26300000000003,10.701,15.918000000000001,7.667999999999999,394.0,8.8,68.4,11.0,17.37,18.38,0.0,0.0,1,13.77,14.7,32.97,1,-17,20.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.4296
2025-03-07 18:29:48-08:00,8.12,193.72100000000003,12.321,16.044,7.704,394.0,8.9,68.2,11.18,17.46,18.51,0.0,0.0,1,13.7,4.15,36.32,1,-16,18.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.5088
2025-03-07 18:30:48-08:00,8.12,209.528,11.259,16.884,6.228000000000001,394.0,8.9,68.4,11.48,18.07,18.58,0.0,0.0,1,13.7,1.17,33.86,1,-14,19.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.701600000000001
2025-03-07 18:31:48-08:00,8.12,204.45700000000002,9.864,17.325,6.215999999999999,394.0,8.9,68.1,11.26,17.84,18.06,0.0,0.0,1,13.91,139.92,33.0,1,-13,20.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.5152
2025-03-07 18:32:48-08:00,8.12,197.494,9.531,15.687,7.704,394.0,8.9,68.0,10.97,17.28,18.15,0.0,0.0,1,13.8,39.52,33.23,1,-17,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.364800000000002
2025-03-07 18:33:48-08:00,8.12,192.72,9.495000000000001,14.868,9.395999999999999,393.71,8.9,68.1,10.69,16.27,17.16,0.0,0.0,1,13.73,11.16,34.24,1,-16,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.895199999999999
2025-03-07 18:34:48-08:00,8.12,189.54100000000003,9.369,15.267,9.276,393.25,8.9,68.1,10.6,16.85,17.3,0.0,0.0,1,13.7,3.15,39.2,1,-16,21.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.335200000000002
2025-03-07 18:35:48-08:00,8.12,189.78300000000002,8.721,15.372000000000002,8.963999999999999,393.09,8.9,68.3,10.76,16.42,16.98,0.0,0.0,1,13.66,0.89,36.12,1,-17,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,14.928800000000003
2025-03-07 18:36:48-08:00,8.12,187.90200000000002,9.360000000000001,15.9495,7.811999999999999,393.03,8.8,68.3,11.36,18.07,18.89,0.0,0.0,1,13.84,90.04,35.8,1,-17,20.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,16.0184
2025-03-07 18:37:49-08:00,8.11,186.01000000000002,9.09,15.876,8.556,393.01,8.9,68.2,10.64,16.81,17.31,0.0,0.0,1,13.77,25.43,33.15,1,-14,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.1592
2025-03-07 18:38:49-08:00,8.09,188.727,9.54,15.2355,8.952,393.0,8.8,68.3,10.53,16.69,17.92,0.0,0.0,1,13.73,7.18,34.95,1,-19,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.142400000000002
2025-03-07 18:39:50-08:00,8.08,190.53100000000003,8.919,16.086000000000002,8.088,393.0,8.9,68.5,10.6,16.21,16.81,0.0,0.0,1,13.7,2.03,42.48,1,-17,21.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,14.585600000000001
2025-03-07 18:40:50-08:00,8.06,194.17200000000003,9.702,16.180500000000002,8.004,393.0,8.8,68.6,10.31,15.85,16.89,0.0,0.0,1,13.95,76.06,35.24,1,-12,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,14.2808
2025-03-07 18:41:50-08:00,8.05,190.70700000000002,7.920000000000001,16.443,9.096,393.0,8.8,68.4,9.96,15.58,16.41,0.0,0.0,1,13.84,76.82,33.35,1,-17,21.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,14.2832
2025-03-07 18:42:50-08:00,8.05,206.404,8.586,15.5085,8.723999999999998,393.0,8.9,68.6,9.84,15.06,15.71,0.0,0.0,1,13.77,21.69,34.42,1,-18,22.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,13.792800000000002
2025-03-07 18:43:50-08:00,8.05,251.13000000000002,10.269,16.0335,10.08,393.0,8.9,68.5,10.29,15.38,16.11,0.0,0.0,1,13.73,6.13,33.4,1,-16,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,14.320000000000002
2025-03-07 18:44:50-08:00,8.05,221.199,9.621,16.0125,8.52,392.84,8.9,68.5,10.16,15.25,15.95,0.0,0.0,1,13.98,112.02,39.44,1,-15,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.904000000000002
2025-03-07 18:45:51-08:00,8.05,201.56400000000002,9.225,16.6635,8.148,392.3,8.8,68.8,9.94,15.62,15.94,0.0,0.0,1,13.84,62.28,34.7,1,-18,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.1256
2025-03-07 18:46:51-08:00,8.05,193.25900000000001,10.026000000000002,15.813,9.155999999999999,392.1,8.8,69.0,10.44,16.74,17.03,0.0,0.0,1,13.77,17.59,36.69,1,-17,20.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.223199999999999
2025-03-07 18:47:51-08:00,8.05,192.973,10.98,16.3065,9.011999999999999,392.04,8.8,69.0,10.42,16.78,17.44,0.0,0.0,1,13.73,4.97,37.93,1,-17,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.226400000000002
2025-03-07 18:48:51-08:00,8.05,193.67700000000002,8.343,15.435,9.684,392.22,8.8,69.1,10.7,17.91,18.56,0.0,0.0,1,13.7,1.4,35.91,1,-18,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,16.2648
2025-03-07 18:49:52-08:00,8.05,194.227,9.576,16.3485,8.123999999999999,392.61,8.8,69.1,10.99,17.23,17.55,0.0,0.0,1,13.98,176.67,50.27,1,-11,20.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,15.408800000000001
2025-03-07 18:50:52-08:00,8.05,192.87400000000002,9.972,16.7265,8.16,392.86,8.9,69.1,11.03,16.64,17.09,0.0,0.0,1,13.8,57.89,39.28,1,-17,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.944
2025-03-07 18:51:52-08:00,8.06,194.282,10.467,17.587500000000002,7.68,392.95,8.9,69.0,10.4,16.0,16.7,0.0,0.0,1,13.73,16.35,35.64,1,-16,21.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,14.336
2025-03-07 18:52:52-08:00,8.1,196.65800000000002,11.655,17.409,8.628,392.98,8.9,69.2,9.33,14.53,14.88,0.0,0.0,1,13.73,4.62,32.99,1,-18,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.3496
2025-03-07 18:53:52-08:00,8.12,196.54800000000003,11.691,17.367,8.16,392.93,8.9,69.2,8.95,13.88,13.99,0.0,0.0,1,13.7,1.3,33.5,1,-19,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.736
2025-03-07 18:54:52-08:00,8.13,197.65900000000002,11.511,15.855,9.708,392.98,9.0,69.2,8.95,13.65,14.26,0.0,0.0,1,13.95,115.76,37.62,1,-15,20.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.861600000000003
2025-03-07 18:55:52-08:00,8.14,198.726,11.106,15.876,8.64,392.99,9.1,69.0,9.12,13.07,13.54,0.0,0.0,1,13.84,65.59,34.47,1,-20,22.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.184000000000001
2025-03-07 18:56:52-08:00,8.17,204.358,10.719000000000001,16.0125,9.54,392.59,9.1,68.7,8.78,13.55,13.98,0.0,0.0,1,13.77,18.52,36.15,1,-22,22.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,12.748000000000001
2025-03-07 18:57:53-08:00,8.21,204.65500000000003,10.152,14.668500000000002,11.604,392.45,9.2,68.3,8.79,13.38,13.92,0.0,0.0,1,13.73,5.23,32.94,1,-20,24.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,13.0248
2025-03-07 18:58:53-08:00,8.24,202.983,10.359,16.3275,10.092,392.16,9.2,68.1,8.26,12.78,13.32,0.0,0.0,1,13.7,1.48,33.32,1,-17,23.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,12.2424
2025-03-07 18:59:53-08:00,8.27,201.223,11.565,15.0675,10.799999999999999,392.06,9.3,68.0,8.09,12.32,12.5,0.0,0.0,1,13.95,0.42,34.39,1,-17,22.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,12.016000000000002
2025-03-07 19:00:53-08:00,8.32,196.449,10.494,15.666,10.812,392.02,9.3,67.7,7.43,11.8,12.13,0.0,0.0,1,13.84,76.6,36.25,1,-16,22.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.602400000000001
2025-03-07 19:01:53-08:00,8.34,195.99800000000002,10.503,16.0335,10.235999999999999,392.01,9.3,67.7,6.99,11.41,11.73,0.0,0.0,1,13.77,21.63,35.37,1,-17,22.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.1752
2025-03-07 19:02:53-08:00,8.37,194.12800000000001,10.782,16.947000000000003,9.42,392.0,9.4,67.8,7.46,11.84,12.22,0.0,0.0,1,13.73,6.11,35.48,1,-17,23.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.356
2025-03-07 19:03:53-08:00,8.41,193.435,10.881,17.472,7.9079999999999995,392.0,9.3,67.7,7.87,12.13,12.34,0.0,0.0,1,13.7,1.73,33.49,1,-16,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.2856
2025-03-07 19:04:54-08:00,8.43,190.278,10.602,16.653,9.491999999999999,392.0,9.4,67.6,8.17,12.33,12.4,0.0,0.0,1,13.66,0.49,36.15,1,-15,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.762400000000001
2025-03-07 19:05:54-08:00,8.44,190.762,9.936,16.107,8.819999999999999,392.0,9.4,67.6,8.09,12.16,12.27,0.0,0.0,1,13.84,103.27,37.85,1,-15,22.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.492
2025-03-07 19:06:54-08:00,8.46,189.53000000000003,10.467,15.130500000000001,8.819999999999999,392.54,9.4,67.7,7.65,12.45,12.74,0.0,0.0,1,13.77,29.17,34.48,1,-16,22.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.724
2025-03-07 19:07:54-08:00,8.5,193.369,11.799,15.970500000000001,9.408,392.38,9.3,67.6,7.96,12.18,12.48,0.0,0.0,1,13.73,8.24,33.91,1,-18,20.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.6256
2025-03-07 19:08:54-08:00,8.53,190.59700000000004,11.484,15.130500000000001,9.072,392.13,9.3,67.6,8.1,13.79,13.89,0.0,0.0,1,13.7,2.33,34.1,1,-16,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.8464
2025-03-07 19:09:54-08:00,8.54,193.40200000000002,10.395000000000001,15.6765,9.696,392.05,9.3,67.8,8.39,13.29,13.61,0.0,0.0,1,13.7,0.66,33.98,1,-17,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.5712
2025-03-07 19:10:54-08:00,8.55,194.44700000000003,10.818,15.162,10.092,392.02,9.4,67.6,7.63,12.52,12.94,0.0,0.0,1,13.84,102.29,43.86,1,-18,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.0344
2025-03-07 19:11:54-08:00,8.58,193.65500000000003,8.28,13.0725,11.58,392.01,9.3,67.6,7.9,12.82,13.25,0.0,0.0,1,13.77,28.89,35.14,1,-17,24.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.572000000000001
2025-03-07 19:12:54-08:00,8.62,191.411,8.829,13.167,11.496,392.0,9.4,67.7,7.73,12.68,13.32,0.0,0.0,1,13.73,8.16,36.69,1,-18,23.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.443200000000001
2025-03-07 19:13:55-08:00,8.64,191.45500000000004,9.342,13.986,12.132,392.0,9.4,67.6,8.19,12.86,13.53,0.0,0.0,1,13.7,2.3,33.26,1,-18,23.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.714400000000001
2025-03-07 19:14:55-08:00,8.66,191.532,7.992000000000001,12.7155,12.18,392.0,9.4,67.3,7.56,12.38,12.86,0.0,0.0,1,13.7,0.65,32.63,1,-19,24.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,12.340000000000002
2025-03-07 19:15:55-08:00,8.7,193.644,8.721,12.516,13.572000000000001,392.0,9.5,67.2,7.53,12.25,12.41,0.0,0.0,1,13.87,118.13,42.11,1,-19,23.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.514400000000002
2025-03-07 19:16:55-08:00,8.73,188.32,8.298,12.568500000000002,13.488,392.0,9.4,67.5,8.34,13.17,13.39,0.0,0.0,1,13.8,33.36,38.38,1,-17,23.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.233600000000001
2025-03-07 19:17:55-08:00,8.75,190.08000000000004,9.351,11.844,14.147999999999998,392.0,9.5,67.1,8.3,12.92,13.19,0.0,0.0,1,13.73,9.42,36.0,1,-16,23.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.1656
2025-03-07 19:18:55-08:00,8.79,190.344,7.938000000000001,12.852,14.172,392.0,9.4,67.1,6.95,11.91,12.26,0.0,0.0,1,13.7,2.66,38.35,1,-15,24.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,12.362400000000001
2025-03-07 19:19:55-08:00,8.82,183.76600000000002,9.485999999999999,14.721,10.296,392.0,9.5,67.0,7.03,11.53,11.97,0.0,0.0,1,13.7,0.75,33.02,1,-17,23.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.2832
2025-03-07 19:20:55-08:00,8.84,187.26400000000004,9.846,12.9465,13.031999999999998,391.59,9.5,66.8,7.3,12.14,12.45,0.0,0.0,1,13.87,118.9,42.54,1,-18,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.3184
2025-03-07 19:21:55-08:00,8.85,188.67200000000003,10.232999999999999,13.755,13.188,391.21,9.5,67.1,7.14,12.22,12.9,0.0,0.0,1,13.77,33.58,36.5,1,-17,22.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.413600000000002
2025-03-07 19:22:56-08:00,8.87,186.72500000000002,10.701,14.196,11.796,391.07,9.6,66.9,7.46,12.62,13.02,0.0,0.0,1,13.73,9.48,35.11,1,-17,22.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.4552
2025-03-07 19:23:56-08:00,8.92,189.64000000000001,10.557,14.6895,9.839999999999998,391.03,9.6,66.6,7.69,13.34,13.57,0.0,0.0,1,13.7,2.68,34.21,1,-19,23.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,12.64
2025-03-07 19:24:56-08:00,8.94,200.101,10.692,12.81,12.203999999999999,391.01,9.7,66.4,7.72,13.02,13.2,0.0,0.0,1,13.7,0.76,34.13,1,-17,24.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,12.8568
2025-03-07 19:25:56-08:00,8.97,205.19400000000002,7.677,12.789,12.672,391.0,9.8,66.3,6.95,12.37,12.73,0.0,0.0,1,13.87,167.68,39.93,1,-17,26.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.4304
2025-03-07 19:26:56-08:00,9.02,195.50300000000001,10.359,11.6865,13.908,390.74,9.8,65.9,6.46,11.44,11.57,0.0,0.0,1,13.77,47.36,37.32,1,-18,24.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.933599999999998
2025-03-07 19:27:56-08:00,9.04,190.99300000000002,10.152,12.432,12.743999999999998,390.32,9.9,65.6,6.32,11.75,12.3,0.0,0.0,1,13.73,13.38,34.46,1,-18,24.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.9488
2025-03-07 19:28:56-08:00,9.1,188.73800000000003,9.603,11.718,13.931999999999999,390.11,9.9,64.8,5.58,9.45,9.63,0.0,0.0,1,13.7,3.78,34.55,1,-17,25.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,10.3464
2025-03-07 19:29:56-08:00,9.13,190.157,9.171,12.075000000000001,14.184,390.04,9.9,65.0,5.86,10.03,10.09,0.0,0.0,1,13.7,1.07,34.47,1,-18,25.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.8608
2025-03-07 19:30:56-08:00,9.15,186.37300000000002,11.016,11.896500000000001,14.735999999999999,390.01,9.9,65.4,6.38,10.76,11.08,0.0,0.0,1,13.91,172.04,33.47,1,-16,23.0,-5.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.555200000000001
2025-03-07 19:31:57-08:00,9.21,189.60700000000003,9.107999999999999,11.802000000000001,13.2,390.0,10.0,65.4,6.83,11.8,12.28,0.0,0.0,1,13.8,48.59,35.93,1,-17,24.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,12.080000000000002
2025-03-07 19:32:57-08:00,9.24,205.75500000000002,9.378,12.495000000000001,12.143999999999998,390.26,10.0,65.6,7.0,11.62,11.95,0.0,0.0,1,13.73,13.72,34.57,1,-18,26.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.724799999999998
2025-03-07 19:33:57-08:00,9.29,201.33300000000003,8.019,13.177500000000002,11.508,390.67,10.1,65.2,6.64,11.24,11.44,0.0,0.0,1,13.7,3.88,34.9,1,-16,25.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.293600000000001
2025-03-07 19:34:57-08:00,9.33,193.369,8.181000000000001,12.1485,11.627999999999998,390.59,10.1,65.4,7.08,12.05,12.42,0.0,0.0,1,13.7,1.09,33.02,1,-16,25.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.9656
2025-03-07 19:35:57-08:00,9.36,191.741,9.171,12.495000000000001,10.872,390.82,10.1,64.8,7.27,11.58,11.72,0.0,0.0,1,13.87,136.57,33.31,1,-15,25.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,11.438400000000001
