DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,119,35,-8,-22,3450814661,124,33,-24,1934690919,AQI
2025-03-24 13:26:16-07:00,9.26,251.19600000000003,13.05,18.742500000000003,6.108,451.46,10.8,78.9,0.19,1.13,1.13,24.0,-1.0,-1,STAT,,,,,,2.1256
2025-03-24 13:27:16-07:00,9.26,243.94700000000003,13.104000000000001,19.3515,3.48,451.81,10.8,78.9,0.09,1.19,1.19,24.0,-1.0,-2,STAT,,,,,,1.6480000000000001
2025-03-24 13:28:16-07:00,9.29,236.412,12.24,18.070500000000003,3.9359999999999995,451.93,10.8,78.8,0.49,1.37,1.37,25.0,-1.0,-1,STAT,,,,,,1.8832
2025-03-24 13:29:16-07:00,9.31,232.386,12.591000000000001,18.228,2.184,451.98,10.8,78.7,0.55,1.14,1.45,25.0,-1.0,-2,STAT,,,,,,1.3488
2025-03-24 13:30:16-07:00,9.33,224.268,11.691,17.524500000000003,3.336,451.99,10.8,78.7,0.65,1.32,1.43,26.0,0.0,-1,STAT,,,,,,1.7232
2025-03-24 13:31:16-07:00,9.33,216.425,11.925,17.198999999999998,4.152,452.0,10.8,78.7,0.41,0.95,0.99,26.0,-1.0,-2,STAT,,,,,,1.5904
2025-03-24 13:32:16-07:00,9.34,208.978,11.871,16.926000000000002,3.864,452.0,10.8,78.6,0.28,1.06,1.07,26.0,-1.0,-2,STAT,,,,,,1.6208
2025-03-24 13:33:17-07:00,9.34,204.094,12.285,16.338,3.888,452.0,10.8,78.5,0.66,1.33,1.34,25.0,-2.0,-2,STAT,,,,,,1.8416000000000001
2025-03-24 13:34:17-07:00,9.34,203.984,13.131,14.1015,6.696,452.65,10.8,78.3,0.52,1.11,1.11,24.0,-2.0,-1,STAT,,,,,,2.2272
2025-03-24 13:35:17-07:00,9.34,201.28900000000002,11.691,15.75,5.688,453.33,10.8,78.5,0.25,0.75,1.11,27.0,-1.0,-1,STAT,,,,,,1.7376
2025-03-24 13:36:17-07:00,9.34,201.553,12.312,17.209500000000002,3.948,453.77,10.8,78.6,0.4,1.22,1.64,25.0,-1.0,-2,STAT,,,,,,1.7656
2025-03-24 13:37:17-07:00,9.34,202.334,12.465,18.396,3.2279999999999998,453.92,10.8,78.6,0.53,1.52,1.66,25.0,-2.0,-2,STAT,,,,,,1.8616000000000001
2025-03-24 13:38:17-07:00,9.34,217.36,12.618,18.1965,4.296,454.26,10.8,78.7,0.34,1.26,1.31,24.0,-2.0,-2,STAT,,,,,,1.8672
2025-03-24 13:39:17-07:00,9.34,229.15200000000002,12.438,18.501,3.2279999999999998,455.36,10.8,78.7,0.67,1.3,1.31,25.0,-1.0,-1,STAT,,,,,,1.6856
2025-03-24 13:40:17-07:00,9.34,229.33900000000003,12.087,17.8185,3.024,456.55,10.7,78.7,0.49,1.05,1.06,26.0,-2.0,-2,STAT,,,,,,1.4448
2025-03-24 13:41:17-07:00,9.34,229.911,11.835,17.0625,3.2039999999999997,457.99,10.7,78.7,0.66,1.38,1.38,26.0,-1.0,-1,STAT,,,,,,1.7448
2025-03-24 13:42:18-07:00,9.33,228.33800000000002,12.717,16.506,4.212,459.26,10.7,78.6,0.76,1.13,1.13,24.0,-1.0,-1,STAT,,,,,,1.7464
2025-03-24 13:43:18-07:00,9.34,231.30800000000002,12.870000000000001,19.1835,3.6119999999999997,460.39,10.7,78.7,0.47,1.03,1.04,24.0,0.0,-1,STAT,,,,,,1.5464
2025-03-24 13:44:18-07:00,9.33,232.21,12.807,19.194000000000003,3.072,461.37,10.7,78.7,0.56,1.29,1.29,25.0,-1.0,-1,STAT,,,,,,1.6464
2025-03-24 13:45:19-07:00,9.33,240.24000000000004,12.24,19.960500000000003,2.448,462.13,10.7,78.8,0.73,1.46,1.46,25.0,-1.0,-1,STAT,,,,,,1.6576
2025-03-24 13:46:19-07:00,9.33,249.68900000000002,12.681000000000001,19.698000000000004,4.26,463.73,10.7,78.9,0.73,1.36,1.36,25.0,-1.0,-1,STAT,,,,,,1.94
2025-03-24 13:47:21-07:00,9.33,253.88000000000002,13.032,19.404,2.868,466.77,10.7,78.9,0.26,1.23,1.33,24.0,-1.0,-2,STAT,,,,,,1.5575999999999999
2025-03-24 13:48:16-07:00,9.33,260.43600000000004,12.294,20.1915,2.064,468.64,10.8,79.0,0.3,0.79,0.89,25.0,-1.0,-1,STAT,,,,,,1.0448000000000002
2025-03-24 13:49:16-07:00,9.33,260.95300000000003,13.131,18.900000000000002,3.396,469.52,10.7,79.0,0.31,1.13,1.16,25.0,-1.0,-1,STAT,,,,,,1.5832
2025-03-24 13:50:16-07:00,9.33,259.82,12.915,19.6875,3.6119999999999997,469.1,10.7,78.9,0.51,1.16,1.17,24.0,-1.0,-1,STAT,,,,,,1.6503999999999999
2025-03-24 13:51:16-07:00,9.33,253.52800000000002,13.32,18.805500000000002,4.656,467.89,10.7,79.0,0.45,1.03,1.04,23.0,-1.0,-1,STAT,,,,,,1.7552
2025-03-24 13:52:16-07:00,9.33,250.93200000000002,13.131,18.228,3.6119999999999997,466.77,10.7,79.0,0.35,1.26,1.26,25.0,-1.0,-2,STAT,,,,,,1.7304
2025-03-24 13:53:16-07:00,9.33,247.94000000000003,13.158,17.514,4.26,465.92,10.7,79.0,0.16,1.15,1.15,24.0,-1.0,-1,STAT,,,,,,1.7719999999999998
2025-03-24 13:54:16-07:00,9.33,250.294,13.239,19.11,2.424,465.32,10.7,79.0,0.07,1.17,1.26,24.0,-1.0,-1,STAT,,,,,,1.4207999999999998
2025-03-24 13:55:16-07:00,9.33,256.608,12.699,18.0075,2.424,465.11,10.7,79.0,0.44,1.1,1.13,25.0,-1.0,-2,STAT,,,,,,1.3648000000000002
2025-03-24 13:56:16-07:00,9.33,255.56300000000005,13.077,20.023500000000002,0.8160000000000001,465.04,10.7,79.1,0.48,1.17,1.23,24.0,-1.0,-1,STAT,,,,,,1.0992
2025-03-24 13:57:17-07:00,9.33,255.211,13.004999999999999,17.933999999999997,4.356,465.01,10.7,79.0,0.32,1.37,1.39,24.0,-2.0,-1,STAT,,,,,,1.9672
2025-03-24 13:58:17-07:00,9.33,261.47,12.411,18.8265,3.888,465.0,10.7,79.0,0.55,1.52,1.53,25.0,-2.0,-1,STAT,,,,,,1.9936000000000003
2025-03-24 13:59:17-07:00,9.33,267.641,12.744,18.564,3.9359999999999995,465.0,10.7,79.0,0.18,1.06,1.06,25.0,-1.0,-1,STAT,,,,,,1.6352
