DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-05 22:38:31,,1076.229,1.9440000000000002,33.222,20.052,510.25,17.5,41.7,7.43,8.03,13.27,4.240717229957426
2025-04-05 22:39:31,,1088.1860000000001,1.7009999999999998,34.1565,18.492,516.15,17.4,43.0,7.76,8.21,11.59,4.24453503302043
2025-04-05 22:40:31,,1094.181,2.0160000000000005,33.6105,18.852,521.33,17.4,44.0,8.03,8.44,13.31,4.239982177344247
2025-04-05 22:41:31,,1079.6060000000002,1.692,32.4135,18.852,518.32,17.4,43.0,7.55,8.03,18.31,4.207082796200967
2025-04-05 22:42:31,,1082.631,1.7009999999999998,32.4345,18.983999999999998,512.41,17.4,42.6,7.69,8.09,23.09,4.189650153358135
2025-04-05 22:43:31,,1086.679,1.692,33.4005,18.419999999999998,519.52,17.4,43.2,8.07,8.72,10.55,4.191941359438596
2025-04-05 22:44:31,,1082.664,1.9620000000000002,34.0935,18.384,521.45,17.4,44.3,8.61,9.35,16.09,4.206076817712081
2025-04-05 22:45:31,,1079.815,2.0160000000000005,32.1195,19.26,519.16,17.4,43.9,12.57,13.11,27.88,4.223220437884841
2025-04-05 22:46:31,,1076.372,1.692,32.161500000000004,19.176,517.47,17.4,43.1,13.15,13.5,20.78,4.2385150270861045
2025-04-05 22:47:31,,1073.0720000000001,1.6380000000000001,33.621,17.496,518.44,17.3,43.7,14.17,14.63,24.75,4.259889976853841
2025-04-05 22:48:31,,1072.313,1.9260000000000002,34.0935,18.432,515.06,17.3,44.1,14.32,14.98,24.57,4.287022201829988
2025-04-05 22:49:31,,1071.334,1.9260000000000002,32.0985,18.768,516.39,17.3,44.2,15.72,16.13,26.34,4.301276302569408
2025-04-05 22:50:31,,1078.6380000000001,2.0160000000000005,31.6155,18.804,517.47,17.3,44.1,26.9,27.44,32.74,4.351257573184492
2025-04-05 22:51:31,,1074.722,2.0160000000000005,33.106500000000004,18.503999999999998,518.92,17.3,43.9,20.32,20.89,29.56,4.380142272241982
2025-04-05 22:52:31,,1074.1390000000001,1.6380000000000001,32.13,18.648,518.56,17.3,43.5,18.06,18.54,22.74,4.392688672292917
2025-04-05 22:53:31,,1077.439,2.0160000000000005,33.106500000000004,18.503999999999998,518.56,17.3,43.9,15.78,16.12,22.85,4.4013312436761725
2025-04-05 22:54:31,,1061.632,2.0160000000000005,31.122000000000003,18.876,518.56,17.3,43.9,11.94,12.38,14.32,4.389668531008016
2025-04-05 22:55:31,,1049.103,1.7009999999999998,30.1875,20.412000000000003,509.52,17.3,42.6,8.42,8.83,22.09,4.369984782078242
