DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-06T17:00:27,QAQ,759.6600000000001,599.58,1730.5049999999999,1985.5199999999998,1335.4,13.7,80.7,1.02,3.89,12.97,0.4299446906222842
2025-04-06T17:01:27,QAQ,760.7600000000001,599.58,1730.5049999999999,1985.7599999999998,1337.1,13.7,80.5,1.0,3.43,7.76,0.4191608826704833
2025-04-06T17:02:27,QAQ,762.63,599.58,1730.4,1985.5199999999998,1339.3,13.7,80.4,1.02,4.07,14.86,0.42556718934218996
2025-04-06T17:03:27,QAQ,761.3100000000001,599.22,1730.295,1985.6399999999999,1336.9,13.7,80.2,1.0,3.94,7.99,0.4272451214493583
2025-04-06T17:04:27,QAQ,759.88,599.58,1730.4,1985.6399999999999,1333.3,13.7,80.3,1.11,5.32,15.22,0.44120303746540795
2025-04-06T17:05:27,QAQ,758.78,599.67,1730.4,1985.5199999999998,1336.3,13.7,80.3,0.97,3.69,11.32,0.4377610902086676
2025-04-06T17:06:27,QAQ,759.1100000000001,599.1300000000001,1730.5049999999999,1986.0,1335.7,13.6,80.1,1.02,4.03,9.72,0.43758635147571867
2025-04-06T17:07:27,QAQ,759.99,598.95,1730.6100000000001,1985.7599999999998,1335.9,13.6,80.7,0.95,3.73,11.84,0.43569538739670105
2025-04-06T17:08:27,QAQ,759.99,598.86,1730.6100000000001,1985.7599999999998,1336.5,13.6,80.8,1.07,4.7,12.55,0.4392814921355894
2025-04-06T17:09:27,QAQ,760.7600000000001,599.58,1730.9250000000002,1985.88,1339.0,13.6,81.4,1.03,3.73,13.87,0.4376024409518162
2025-04-06T17:10:27,QAQ,761.4200000000001,599.22,1730.295,1985.3999999999999,1337.0,13.6,80.8,0.96,3.76,9.42,0.43634959468463735
2025-04-06T17:11:27,QAQ,760.1,599.58,1730.6100000000001,1985.7599999999998,1338.0,13.6,81.0,1.07,4.64,19.91,0.43875005963943925
2025-04-06T17:12:27,QAQ,759.5500000000001,599.1300000000001,1730.715,1985.6399999999999,1339.7,13.6,81.2,1.02,3.69,9.08,0.4373526886976393
2025-04-06T17:13:27,QAQ,759.6600000000001,598.95,1730.19,1985.3999999999999,1338.0,13.6,80.8,1.02,4.31,13.52,0.43822877904137186
2025-04-06T17:14:27,QAQ,758.5600000000001,599.22,1730.8200000000002,1985.88,1335.8,13.6,81.1,1.03,4.23,18.17,0.43874300039046327
2025-04-06T17:15:27,QAQ,761.4200000000001,599.31,1730.715,1985.6399999999999,1337.8,13.5,81.3,1.09,4.29,10.89,0.43936757148615996
2025-04-06T17:16:27,QAQ,761.09,599.22,1730.8200000000002,1985.88,1338.0,13.5,81.6,1.11,4.54,10.21,0.4406099256253818
2025-04-06T17:17:27,QAQ,760.5400000000001,598.5,1730.6100000000001,1985.6399999999999,1339.5,13.5,81.8,1.04,3.75,13.1,0.43965327809739263
2025-04-06T17:18:27,QAQ,759.5500000000001,598.86,1730.6100000000001,1985.5199999999998,1337.1,13.5,81.7,1.03,3.91,11.32,0.4391921286932383
2025-04-06T17:19:27,QAQ,760.3200000000002,598.86,1730.4,1985.5199999999998,1333.9,13.5,81.5,1.1,4.32,11.1,0.43973808048363827
2025-04-06T17:20:27,QAQ,758.89,598.6800000000001,1730.715,1985.6399999999999,1337.7,13.5,81.5,1.2,4.79,11.63,0.44128372923598097
2025-04-06T17:21:27,QAQ,759.2200000000001,599.0400000000001,1730.4,1985.7599999999998,1335.7,13.5,81.4,1.08,4.82,16.59,0.4427519514079842
2025-04-06T17:22:27,QAQ,759.88,598.59,1730.5049999999999,1985.7599999999998,1332.2,13.5,81.6,1.18,4.55,15.15,0.44354207557753755
2025-04-06T17:23:27,QAQ,759.6600000000001,598.6800000000001,1730.715,1985.6399999999999,1337.0,13.5,81.9,1.14,4.81,11.8,0.4447751676731487
2025-04-06T17:24:27,QAQ,759.6600000000001,599.31,1730.295,1985.7599999999998,1335.9,13.4,81.6,1.12,4.8,16.49,0.44588969592266836
2025-04-06T17:25:27,QAQ,759.0000000000001,598.59,1730.4,1985.6399999999999,1338.1,13.4,81.5,1.13,4.65,12.71,0.4466478879691008
2025-04-06T17:26:27,QAQ,758.89,598.6800000000001,1730.6100000000001,1985.7599999999998,1337.4,13.4,82.0,1.15,4.66,12.13,0.4473681844030946
2025-04-06T17:27:27,QAQ,760.1,598.59,1730.6100000000001,1985.6399999999999,1339.0,13.4,81.9,1.36,5.0,9.55,0.44860661384395095
2025-04-06T17:28:27,QAQ,760.21,599.31,1730.715,1985.6399999999999,1337.1,13.4,82.1,1.18,4.11,9.91,0.44831983994003244
2025-04-06T17:29:27,QAQ,759.88,599.0400000000001,1730.6100000000001,1985.5199999999998,1339.8,13.4,82.4,1.16,5.03,12.8,0.4494907144087597
2025-04-06T17:30:27,QAQ,759.7700000000001,598.59,1730.8200000000002,1985.6399999999999,1336.9,13.4,82.6,1.31,5.0,9.98,0.450541417736436
2025-04-06T17:31:27,QAQ,761.09,599.1300000000001,1730.715,1985.5199999999998,1338.2,13.3,82.3,1.34,4.84,9.33,0.4512913626203429
2025-04-06T17:32:27,QAQ,759.88,598.41,1730.715,1985.6399999999999,1338.5,13.3,82.2,1.26,4.82,12.12,0.45196760930749513
2025-04-06T17:33:27,QAQ,760.5400000000001,598.6800000000001,1730.715,1985.7599999999998,1336.8,13.3,82.3,1.19,4.65,8.13,0.45236963009723025
2025-04-06T17:34:27,QAQ,760.4300000000001,598.41,1730.9250000000002,1985.88,1336.7,13.3,82.6,1.3,4.88,9.31,0.4530577369979843
2025-04-06T17:35:27,QAQ,760.6500000000001,598.77,1730.6100000000001,1985.6399999999999,1337.5,13.3,82.5,1.15,4.59,10.96,0.4533285171285031
2025-04-06T17:36:27,QAQ,760.7600000000001,599.49,1730.6100000000001,1985.5199999999998,1335.7,13.3,82.2,1.25,4.77,11.6,0.45381278842270106
2025-04-06T17:37:27,QAQ,760.8700000000001,599.22,1730.715,1985.7599999999998,1337.6,13.3,82.5,1.26,4.51,8.27,0.45395104946984216
2025-04-06T17:38:27,QAQ,761.9700000000001,598.41,1730.8200000000002,1985.6399999999999,1337.4,13.3,82.5,1.27,5.48,16.07,0.45524946452057524
