DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,113,-3,4156406037,144,26,-6,-22,657325163,AQI
2025-03-12 21:37:51-07:00,9.25,172.04000000000002,8.568,6.678000000000001,32.604,402.99,10.0,74.3,0.01,0.38,0.38,26.0,-1.0,,,,,,,6.824800000000001
2025-03-12 21:38:51-07:00,9.24,167.211,8.064000000000002,6.657,34.56,402.42,10.0,74.6,0.0,0.42,0.42,26.0,-1.0,,,,,,,7.248000000000001
2025-03-12 21:39:52-07:00,9.24,168.41,6.723,7.245000000000001,34.536,402.15,10.0,74.5,0.0,0.26,0.26,27.0,-1.0,,,,,,,7.115200000000001
2025-03-12 21:40:52-07:00,9.23,170.907,6.831,8.589,31.979999999999997,402.05,10.0,75.4,0.0,0.56,0.56,27.0,-1.0,,,,,,,6.844
2025-03-12 21:41:52-07:00,9.23,169.785,7.893,8.4105,30.455999999999996,402.02,10.0,75.1,0.0,0.29,0.29,26.0,-1.0,,,,,,,6.3232
2025-03-12 21:42:52-07:00,9.22,167.365,8.037,7.948500000000001,29.028,402.01,10.0,75.8,0.0,0.49,0.49,26.0,-2.0,,,,,,,6.1976
2025-03-12 21:43:52-07:00,9.2,166.727,8.064000000000002,7.812000000000001,29.592,402.0,9.9,75.2,0.0,0.52,0.52,27.0,-2.0,,,,,,,6.3344000000000005
2025-03-12 21:44:52-07:00,9.17,164.59300000000002,7.083,8.3265,28.5,401.35,10.0,75.5,0.0,0.32,0.32,27.0,-2.0,,,,,,,5.956
2025-03-12 21:45:53-07:00,9.16,164.43900000000002,6.867,8.148,29.16,401.12,10.0,74.5,0.0,0.28,0.28,28.0,-1.0,,,,,,,6.056000000000001
2025-03-12 21:46:53-07:00,9.16,166.254,8.118,8.106,30.983999999999998,401.04,10.0,75.0,0.02,0.51,0.51,26.0,-1.0,,,,,,,6.6048
2025-03-12 21:47:53-07:00,9.16,172.337,9.189000000000002,8.337000000000002,28.823999999999998,401.02,10.0,76.0,0.01,0.29,0.29,26.0,-2.0,,,,,,,5.9968
2025-03-12 21:48:54-07:00,9.16,173.382,9.107999999999999,8.904000000000002,28.224,401.46,10.0,75.3,0.0,0.12,0.12,26.0,-2.0,,,,,,,5.7408
2025-03-12 21:49:54-07:00,9.16,175.84600000000003,7.236,8.463000000000001,29.915999999999997,401.35,10.0,75.0,0.0,0.23,0.23,26.0,-1.0,,,,,,,6.1672
2025-03-12 21:50:55-07:00,9.18,175.351,8.082,6.678000000000001,33.252,401.12,10.0,75.4,0.0,0.2,0.2,26.0,-1.0,,,,,,,6.810400000000001
2025-03-12 21:51:55-07:00,9.21,176.286,8.163,8.4,29.784,401.04,10.0,75.0,0.0,0.23,0.23,26.0,-1.0,,,,,,,6.1408000000000005
2025-03-12 21:52:55-07:00,9.22,184.943,6.57,8.2845,31.512,401.37,10.1,75.2,0.0,0.49,0.68,28.0,-2.0,,,,,,,6.694400000000001
2025-03-12 21:53:55-07:00,9.23,183.425,6.426,8.526,30.192,401.78,10.1,75.4,0.0,0.3,0.36,28.0,-2.0,,,,,,,6.2784
2025-03-12 21:54:55-07:00,9.24,181.29100000000003,7.182,8.8725,28.679999999999996,401.92,10.1,75.7,0.0,0.17,0.19,27.0,-2.0,,,,,,,5.872
2025-03-12 21:55:56-07:00,9.24,182.83100000000002,6.12,8.2005,29.712,401.97,10.1,75.0,0.0,0.41,0.41,28.0,-2.0,,,,,,,6.2704
2025-03-12 21:56:56-07:00,9.25,181.104,7.785,8.0535,32.004,401.99,10.1,74.9,0.0,0.14,0.14,26.0,-1.0,,,,,,,6.5128
2025-03-12 21:57:57-07:00,9.25,185.174,7.2989999999999995,8.2845,30.407999999999998,402.0,10.2,75.4,0.0,0.33,0.37,27.0,-2.0,,,,,,,6.3456
2025-03-12 21:58:57-07:00,9.25,184.459,8.298,6.027,31.991999999999997,402.0,10.2,74.4,0.0,0.4,0.42,28.0,-2.0,,,,,,,6.7184
2025-03-12 21:59:57-07:00,9.29,182.07200000000003,7.992000000000001,5.9115,32.712,402.0,10.2,73.9,0.0,0.19,0.2,28.0,-2.0,,,,,,,6.694400000000001
2025-03-12 22:00:57-07:00,9.32,180.994,8.01,7.444500000000001,31.571999999999996,402.0,10.2,74.3,0.0,0.07,0.07,27.0,-1.0,,,,,,,6.370399999999999
2025-03-12 22:01:52-07:00,9.33,180.77400000000003,8.397,8.295,29.387999999999998,402.0,10.2,74.6,0.0,0.15,0.15,28.0,-2.0,,,,,,,5.9976
2025-03-12 22:02:52-07:00,9.34,174.86700000000002,7.2989999999999995,7.812000000000001,30.312,401.92,10.3,74.2,0.0,0.1,0.38,29.0,-2.0,,,,,,,6.1424
2025-03-12 22:03:52-07:00,9.35,168.806,8.955,5.5440000000000005,33.3,401.39,10.2,74.1,0.0,0.03,0.12,27.0,-1.0,,,,,,,6.684
2025-03-12 22:04:53-07:00,9.35,162.69000000000003,10.26,5.0925,32.879999999999995,401.14,10.3,73.8,0.0,0.25,0.28,26.0,-2.0,,,,,,,6.776
2025-03-12 22:05:53-07:00,9.38,167.15600000000003,9.954,5.407500000000001,31.5,401.05,10.3,71.6,0.0,0.08,0.09,28.0,-2.0,,,,,,,6.364000000000001
2025-03-12 22:06:53-07:00,9.41,169.15800000000002,10.026000000000002,5.9639999999999995,34.368,401.02,10.3,71.7,0.0,0.02,0.27,27.0,-1.0,,,,,,,6.889600000000001
2025-03-12 22:07:53-07:00,9.43,171.842,10.107000000000001,5.6594999999999995,36.156,401.01,10.2,70.5,0.0,0.01,0.09,26.0,-1.0,,,,,,,7.2392
2025-03-12 22:08:53-07:00,9.44,173.64600000000002,9.162,6.300000000000001,33.839999999999996,401.0,10.2,71.2,0.0,0.0,0.03,26.0,-2.0,,,,,,,6.768
2025-03-12 22:09:53-07:00,9.44,169.103,9.144,4.9875,34.512,401.0,10.2,70.1,0.0,0.0,0.01,27.0,-1.0,,,,,,,6.9024
2025-03-12 22:10:54-07:00,9.45,157.487,9.774,5.229000000000001,33.083999999999996,401.0,10.2,70.1,0.0,0.0,0.0,26.0,-2.0,,,,,,,6.6168
2025-03-12 22:11:54-07:00,9.45,158.532,8.82,7.1085,35.064,401.0,10.2,71.6,0.0,0.0,0.0,26.0,-2.0,,,,,,,7.0128
2025-03-12 22:12:54-07:00,9.46,161.359,9.405,5.670000000000001,36.336,402.03,10.2,70.7,0.0,0.03,0.03,26.0,-2.0,,,,,,,7.2912
2025-03-12 22:13:54-07:00,9.46,156.18900000000002,10.008,5.5440000000000005,35.1,402.01,10.2,69.4,0.0,0.16,0.16,26.0,-2.0,,,,,,,7.148000000000001
2025-03-12 22:14:54-07:00,9.45,150.579,8.199,6.3629999999999995,34.272,401.46,10.2,70.5,0.0,0.14,0.14,26.0,-2.0,,,,,,,6.9664
2025-03-12 22:15:54-07:00,9.46,151.877,7.857,6.9510000000000005,33.395999999999994,401.16,10.1,70.8,0.0,0.06,0.06,27.0,-2.0,,,,,,,6.727199999999999
2025-03-12 22:16:56-07:00,9.46,169.004,8.829,8.757,33.12,400.85,10.1,71.4,0.0,0.28,0.28,26.0,-2.0,,,,,,,6.848
2025-03-12 22:17:56-07:00,9.46,160.941,9.387,8.064,32.279999999999994,400.95,10.1,70.8,0.0,0.09,0.09,27.0,-1.0,,,,,,,6.528
2025-03-12 22:18:56-07:00,9.45,147.29000000000002,9.126000000000001,6.8775,30.936,400.98,10.1,71.6,0.0,0.4,0.4,26.0,-2.0,,,,,,,6.507200000000001
2025-03-12 22:19:56-07:00,9.45,143.561,8.073,6.373500000000001,31.272,400.99,10.1,73.1,0.0,0.15,0.15,27.0,-2.0,,,,,,,6.3744000000000005
2025-03-12 22:20:56-07:00,9.45,172.70000000000002,6.237,6.888,31.451999999999998,400.38,10.1,72.4,0.0,0.14,0.14,28.0,-2.0,,,,,,,6.4024
2025-03-12 22:21:57-07:00,9.45,201.443,9.216000000000001,7.4655000000000005,31.548,400.13,10.1,71.5,0.0,0.05,0.05,27.0,-2.0,,,,,,,6.3496
2025-03-12 22:22:57-07:00,9.44,198.78100000000003,9.603,7.3709999999999996,34.355999999999995,400.7,10.1,71.3,0.19,0.53,0.53,27.0,-1.0,,,,,,,7.2951999999999995
2025-03-12 22:23:57-07:00,9.44,178.662,9.594000000000001,6.5205,35.304,400.81,10.1,69.9,0.06,0.17,0.17,28.0,0.0,,,,,,,7.1968000000000005
2025-03-12 22:24:58-07:00,9.43,159.79700000000003,8.991,6.825,35.76,400.28,10.1,69.7,0.02,0.06,0.06,27.0,0.0,,,,,,,7.2
2025-03-12 22:25:58-07:00,9.41,152.57,9.459,5.1765,39.096,400.1,10.0,69.2,0.1,0.31,0.31,27.0,0.0,,,,,,,8.0672
2025-03-12 22:26:58-07:00,9.38,150.205,11.124,6.174,37.007999999999996,399.42,10.0,69.6,0.05,0.47,0.47,26.0,0.0,,,,,,,7.7776
2025-03-12 22:27:58-07:00,9.36,148.73100000000002,9.207,6.3945,36.047999999999995,398.57,10.0,70.3,0.02,0.52,0.58,26.0,0.0,,,,,,,7.6255999999999995
2025-03-12 22:28:58-07:00,9.36,151.55800000000002,7.551000000000001,7.707,33.06,398.2,9.9,70.6,0.0,0.24,0.28,28.0,0.0,,,,,,,6.804000000000001
2025-03-12 22:29:58-07:00,9.35,153.824,8.28,5.9535,35.352,398.07,9.9,69.8,0.0,0.32,0.33,27.0,-1.0,,,,,,,7.3264
2025-03-12 22:30:58-07:00,9.34,149.86400000000003,9.495000000000001,5.7015,35.568,398.02,9.9,69.0,0.0,0.1,0.11,26.0,-2.0,,,,,,,7.1936
2025-03-12 22:31:57-07:00,9.3,146.157,6.561,5.365500000000001,39.516,398.01,9.8,68.7,0.0,0.03,0.03,29.0,0.0,,,,,,,7.9272
2025-03-12 22:32:57-07:00,9.27,144.936,7.875,6.4995,38.508,398.0,9.8,69.0,0.0,0.03,0.2,27.0,0.0,,,,,,,7.725600000000001
2025-03-12 22:33:58-07:00,9.26,146.20100000000002,8.406,8.1165,36.756,398.0,9.7,69.5,0.0,0.01,0.19,27.0,0.0,,,,,,,7.3592
2025-03-12 22:34:58-07:00,9.25,144.529,10.008,5.25,38.172,397.77,9.7,67.7,0.0,0.0,0.06,27.0,0.0,,,,,,,7.634399999999999
2025-03-12 22:35:58-07:00,9.23,139.304,9.999,5.4915,38.208,397.27,9.6,68.1,0.0,0.0,0.02,26.0,0.0,,,,,,,7.6416
2025-03-12 22:36:58-07:00,9.19,138.88600000000002,7.2540000000000004,6.4365000000000006,38.315999999999995,397.1,9.6,69.3,0.0,0.0,0.01,27.0,0.0,,,,,,,7.6632
2025-03-12 22:37:58-07:00,9.17,136.49900000000002,6.255,6.4575000000000005,34.68,397.03,9.6,70.6,0.0,0.0,0.0,28.0,0.0,,,,,,,6.936
2025-03-12 22:38:58-07:00,9.16,137.258,6.210000000000001,5.4285000000000005,35.58,397.01,9.6,70.4,0.0,0.0,0.16,28.0,0.0,,,,,,,7.116
2025-03-12 22:39:58-07:00,9.15,139.172,8.883,6.321,34.656,396.39,9.6,70.7,0.0,0.0,0.06,26.0,-1.0,,,,,,,6.9312000000000005
2025-03-12 22:40:58-07:00,9.14,141.09700000000004,7.191000000000001,7.077000000000001,36.312,396.14,9.7,71.2,0.0,0.0,0.02,26.0,0.0,,,,,,,7.2623999999999995
2025-03-12 22:42:00-07:00,9.14,141.955,6.803999999999999,6.510000000000001,38.256,396.05,9.7,71.2,0.0,0.0,0.01,27.0,0.0,,,,,,,7.6512
2025-03-12 22:43:00-07:00,9.13,147.95000000000002,6.813000000000001,7.854000000000001,35.628,396.02,9.7,71.2,0.0,0.0,0.25,28.0,-1.0,,,,,,,7.1256
2025-03-12 22:44:00-07:00,9.13,154.60500000000002,6.345,7.938,39.372,396.12,9.7,71.6,0.0,0.0,0.08,27.0,0.0,,,,,,,7.8744000000000005
2025-03-12 22:45:00-07:00,9.13,161.04000000000002,8.343,8.809500000000002,38.232,396.45,9.7,71.4,0.0,0.0,0.03,25.0,0.0,,,,,,,7.6464
2025-03-12 22:46:00-07:00,9.12,155.078,8.694,9.639,34.668,396.81,9.6,71.4,0.0,0.0,0.01,26.0,0.0,,,,,,,6.9336
2025-03-12 22:47:00-07:00,9.09,158.36700000000002,9.711,9.261000000000001,37.404,396.93,9.6,71.2,0.0,0.04,0.05,26.0,0.0,,,,,,,7.512800000000001
2025-03-12 22:48:00-07:00,9.07,182.76500000000001,8.694,9.775500000000001,37.571999999999996,396.98,9.6,72.2,0.0,0.01,0.02,25.0,0.0,,,,,,,7.522399999999999
2025-03-12 22:49:01-07:00,9.06,186.92300000000003,9.909,9.8595,37.931999999999995,397.45,9.6,72.3,0.0,0.0,0.01,25.0,0.0,,,,,,,7.586399999999999
2025-03-12 22:50:01-07:00,9.06,187.82500000000002,10.610999999999999,10.0905,35.556,397.81,9.5,71.8,0.0,0.0,0.0,24.0,0.0,,,,,,,7.1112
2025-03-12 22:51:01-07:00,9.05,189.629,8.334,10.626,35.484,398.01,9.5,72.3,0.0,0.0,0.0,26.0,0.0,,,,,,,7.096800000000001
2025-03-12 22:52:01-07:00,9.05,171.094,8.091000000000001,10.269,37.608,398.12,9.5,72.5,0.0,0.0,0.0,25.0,0.0,,,,,,,7.521599999999999
2025-03-12 22:53:01-07:00,9.04,169.95000000000002,7.749,9.639,38.087999999999994,398.04,9.5,72.7,0.0,0.0,0.26,26.0,0.0,,,,,,,7.6175999999999995
2025-03-12 22:54:01-07:00,9.03,165.209,7.623000000000001,10.5315,36.552,398.01,9.4,72.4,0.0,0.26,0.49,26.0,0.0,,,,,,,7.518400000000001
2025-03-12 22:55:01-07:00,8.98,163.691,6.885000000000001,10.384500000000001,37.379999999999995,398.0,9.5,73.1,0.0,0.15,0.22,26.0,0.0,,,,,,,7.595999999999999
2025-03-12 22:56:01-07:00,8.96,164.219,9.432,9.9855,35.772,398.0,9.4,72.9,0.0,0.14,0.17,25.0,0.0,,,,,,,7.2664
2025-03-12 22:57:02-07:00,8.95,163.00900000000001,7.632000000000001,10.5315,35.507999999999996,398.14,9.4,73.3,0.0,0.08,0.25,26.0,0.0,,,,,,,7.1655999999999995
2025-03-12 22:58:02-07:00,8.94,167.574,8.496,9.586500000000001,36.0,398.05,9.4,73.1,0.0,0.03,0.08,26.0,0.0,,,,,,,7.224
2025-03-12 22:59:02-07:00,8.94,174.504,6.957000000000001,10.122000000000002,37.872,398.66,9.4,73.3,0.0,0.01,0.03,26.0,0.0,,,,,,,7.582400000000001
2025-03-12 23:00:02-07:00,8.93,182.061,7.929,11.676,35.699999999999996,398.88,9.3,73.5,0.0,0.06,0.07,26.0,0.0,,,,,,,7.188
2025-03-12 23:01:02-07:00,8.91,189.40900000000002,6.408,11.823,37.32,399.31,9.4,74.1,0.0,0.02,0.02,26.0,0.0,,,,,,,7.48
2025-03-12 23:02:02-07:00,8.87,185.537,7.434,11.571,36.576,399.76,9.4,74.3,0.0,0.19,0.19,26.0,0.0,,,,,,,7.467200000000001
2025-03-12 23:03:02-07:00,8.86,189.794,6.561,12.558000000000002,33.036,400.21,9.3,75.3,0.0,0.15,0.15,26.0,-1.0,,,,,,,6.727200000000001
2025-03-12 23:04:02-07:00,8.86,186.824,9.036,11.487,33.455999999999996,400.24,9.3,74.7,0.0,0.16,0.43,24.0,0.0,,,,,,,6.8191999999999995
2025-03-12 23:05:02-07:00,8.85,182.633,9.909,10.709999999999999,33.636,400.08,9.3,74.1,0.0,0.15,0.23,24.0,-1.0,,,,,,,6.847200000000001
2025-03-12 23:06:03-07:00,8.84,181.08200000000002,8.487,11.739,31.787999999999997,400.03,9.3,74.6,0.0,0.05,0.29,24.0,-1.0,,,,,,,6.3976
2025-03-12 23:07:03-07:00,8.84,175.57100000000003,8.604000000000001,11.2875,32.424,399.67,9.3,74.6,0.0,0.02,0.09,25.0,0.0,,,,,,,6.5008
2025-03-12 23:08:03-07:00,8.83,177.18800000000002,7.218,10.5105,33.828,399.44,9.3,74.9,0.0,0.01,0.03,26.0,0.0,,,,,,,6.773600000000001
2025-03-12 23:09:03-07:00,8.82,173.82200000000003,7.7940000000000005,10.8885,30.215999999999998,399.16,9.4,74.9,0.0,0.0,0.01,25.0,-1.0,,,,,,,6.0432
2025-03-12 23:10:03-07:00,8.78,175.032,7.695000000000001,11.613000000000001,31.223999999999997,399.06,9.4,74.6,0.0,0.17,0.18,25.0,0.0,,,,,,,6.3808
2025-03-12 23:11:03-07:00,8.76,170.08200000000002,8.262,11.991,30.983999999999998,399.02,9.4,75.0,0.0,0.2,0.2,25.0,0.0,,,,,,,6.3568
2025-03-12 23:12:03-07:00,8.76,166.309,7.515,12.033000000000001,30.407999999999998,399.01,9.4,74.8,0.0,0.33,0.33,26.0,-1.0,,,,,,,6.3456
2025-03-12 23:13:02-07:00,8.75,164.252,8.208,12.285,30.491999999999997,399.0,9.4,74.0,0.0,0.26,0.26,26.0,0.0,,,,,,,6.3064
2025-03-12 23:14:03-07:00,8.75,163.09700000000004,7.695000000000001,11.6865,32.22,398.78,9.3,74.1,0.0,0.7,0.7,26.0,0.0,,,,,,,7.004
2025-03-12 23:15:03-07:00,8.74,160.303,7.416,12.18,31.692,398.27,9.3,74.5,0.0,0.94,0.94,26.0,0.0,,,,,,,7.0904
2025-03-12 23:15:58-07:00,8.74,166.55100000000002,7.236,11.739,30.839999999999996,398.1,9.4,74.4,0.33,1.05,1.05,26.0,-1.0,,,,,,,7.007999999999999
2025-03-12 23:16:59-07:00,8.73,168.43200000000002,8.136,12.0645,29.723999999999997,398.58,9.4,74.0,0.35,0.96,1.23,25.0,-1.0,,,,,,,6.7128
2025-03-12 23:18:02-07:00,8.72,175.769,7.578,12.264,29.147999999999996,398.31,9.3,74.6,0.53,1.19,1.31,25.0,-1.0,,,,,,,6.781599999999999
2025-03-12 23:19:02-07:00,8.69,184.327,7.65,12.369,29.831999999999997,398.11,9.4,74.4,0.22,1.08,1.12,25.0,-1.0,,,,,,,6.8304
2025-03-12 23:20:02-07:00,8.66,199.44100000000003,8.217,10.909500000000001,32.495999999999995,398.04,9.4,73.7,0.74,1.03,1.04,25.0,0.0,,,,,,,7.323199999999999
2025-03-12 23:21:02-07:00,8.66,194.65600000000003,6.9750000000000005,12.243,30.791999999999998,398.01,9.3,74.3,0.3,0.9,0.9,26.0,0.0,,,,,,,6.8784
2025-03-12 23:22:02-07:00,8.65,186.50500000000002,7.02,12.1485,31.74,398.0,9.3,74.3,0.25,1.01,1.19,25.0,0.0,,,,,,,7.156
2025-03-12 23:23:02-07:00,8.65,176.29700000000003,6.714,11.004000000000001,33.912,398.0,9.3,74.1,0.2,0.85,0.97,26.0,-1.0,,,,,,,7.4624
2025-03-12 23:24:02-07:00,8.65,175.736,6.921,11.823,33.168,398.0,9.3,74.4,0.15,0.75,0.79,26.0,0.0,,,,,,,7.233600000000001
2025-03-12 23:25:03-07:00,8.65,179.949,7.524,10.584000000000001,36.18,398.54,9.3,74.1,0.25,0.97,0.99,26.0,0.0,,,,,,,8.012
2025-03-12 23:26:03-07:00,8.64,177.24300000000002,7.632000000000001,11.980500000000001,33.36,399.16,9.4,74.3,0.63,1.03,1.03,24.0,-1.0,,,,,,,7.496
2025-03-12 23:27:03-07:00,8.63,176.29700000000003,8.388,11.245500000000002,33.576,399.71,9.4,74.4,0.8,1.53,1.64,24.0,-1.0,,,,,,,7.9392000000000005
2025-03-12 23:28:03-07:00,8.63,178.05700000000002,7.821,12.243,33.54,399.9,9.4,74.6,0.41,1.29,1.43,25.0,-1.0,,,,,,,7.74
2025-03-12 23:29:03-07:00,8.63,184.074,6.984,12.579,32.364,400.37,9.4,75.1,0.49,1.45,1.52,24.0,-1.0,,,,,,,7.6328
2025-03-12 23:30:03-07:00,8.63,184.91,6.417,12.600000000000001,31.871999999999996,400.94,9.3,75.8,0.86,1.62,1.69,25.0,0.0,,,,,,,7.6704
2025-03-12 23:31:04-07:00,8.62,187.869,7.5600000000000005,11.2035,33.612,401.21,9.4,75.4,0.79,1.63,1.66,25.0,-1.0,,,,,,,8.0264
2025-03-12 23:32:04-07:00,8.61,187.51700000000002,7.434,12.127500000000001,33.936,401.07,9.4,75.1,0.7,1.24,1.37,24.0,0.0,,,,,,,7.7792
2025-03-12 23:33:04-07:00,8.59,184.11800000000002,9.153,10.825500000000002,34.44,401.48,9.4,74.8,0.72,1.4,1.63,26.0,-1.0,,,,,,,8.008
2025-03-12 23:34:06-07:00,8.57,180.79600000000002,7.884,13.2825,31.607999999999997,401.82,9.4,74.8,0.25,1.1,1.48,25.0,0.0,,,,,,,7.2016
2025-03-12 23:35:06-07:00,8.56,182.61100000000002,6.219,13.587,29.291999999999998,401.94,9.4,75.7,0.26,1.01,1.14,26.0,-1.0,,,,,,,6.666399999999999
2025-03-12 23:36:06-07:00,8.56,182.479,5.7330000000000005,11.3505,31.728,401.98,9.4,75.2,0.7,1.16,1.34,27.0,0.0,,,,,,,7.273600000000001
2025-03-12 23:37:06-07:00,8.55,183.90900000000002,7.434,11.434500000000002,31.259999999999998,401.99,9.4,75.2,0.64,1.5,1.56,25.0,-1.0,,,,,,,7.452
2025-03-12 23:38:06-07:00,8.55,193.193,9.063,11.718,32.448,402.0,9.4,74.7,0.25,1.09,1.11,24.0,0.0,,,,,,,7.3616
2025-03-12 23:39:06-07:00,8.55,198.17600000000002,8.019,11.9385,31.955999999999996,402.0,9.4,75.1,0.22,1.03,1.04,24.0,-1.0,,,,,,,7.215199999999999
2025-03-12 23:40:06-07:00,8.55,194.13900000000004,8.946,13.020000000000001,30.084,402.0,9.4,74.5,0.23,1.21,1.53,24.0,-1.0,,,,,,,6.9848
2025-03-12 23:41:06-07:00,8.55,195.28300000000002,8.208,11.886000000000001,33.108,402.0,9.4,75.1,0.13,1.29,1.56,25.0,-1.0,,,,,,,7.6536
2025-03-12 23:42:07-07:00,8.55,212.20100000000002,7.7940000000000005,11.466000000000001,32.676,402.0,9.3,75.3,0.2,1.19,1.28,24.0,-1.0,,,,,,,7.4872000000000005
2025-03-12 23:43:07-07:00,8.55,301.257,7.596,12.642,29.808,402.0,9.3,75.6,0.07,0.87,0.9,25.0,-2.0,,,,,,,6.6576
2025-03-12 23:44:07-07:00,8.55,312.598,7.353,11.424000000000001,31.74,402.0,9.3,75.4,0.43,1.3,1.31,24.0,-1.0,,,,,,,7.388
2025-03-12 23:45:07-07:00,8.55,295.20700000000005,7.407000000000001,11.591999999999999,31.644,402.28,9.4,75.8,0.22,0.88,1.12,25.0,-1.0,,,,,,,7.0328
2025-03-12 23:46:07-07:00,8.55,282.59,6.318,12.1485,31.595999999999997,402.1,9.3,75.8,0.07,0.66,0.74,25.0,0.0,,,,,,,6.847199999999999
2025-03-12 23:47:07-07:00,8.55,286.63800000000003,6.633,12.936000000000002,29.772,402.04,9.3,76.1,0.56,0.8,1.2,26.0,-1.0,,,,,,,6.5944
2025-03-12 23:48:03-07:00,8.55,287.529,8.892000000000001,12.663,31.728,402.63,9.3,76.0,0.69,1.22,1.52,24.0,0.0,,,,,,,7.321600000000001
2025-03-12 23:49:03-07:00,8.55,254.47400000000002,7.038,13.167,32.196,402.87,9.3,75.0,0.21,0.67,0.76,26.0,0.0,,,,,,,6.975199999999999
2025-03-12 23:50:04-07:00,8.55,229.62500000000003,7.281,11.6235,34.332,402.95,9.3,74.6,0.07,0.58,0.72,25.0,0.0,,,,,,,7.330400000000001
2025-03-12 23:51:04-07:00,8.54,242.352,6.6240000000000006,12.558000000000002,33.984,402.98,9.3,75.4,0.53,1.01,1.05,26.0,0.0,,,,,,,7.604800000000001
2025-03-12 23:52:04-07:00,8.54,363.209,6.048,13.4925,30.779999999999998,403.08,9.3,75.8,0.44,1.23,1.24,25.0,0.0,,,,,,,7.14
2025-03-12 23:53:04-07:00,8.54,318.384,7.542000000000001,14.0175,29.171999999999997,403.68,9.3,76.0,0.76,1.47,1.48,24.0,-1.0,,,,,,,7.0104
2025-03-12 23:54:09-07:00,8.53,290.224,8.424,12.7155,33.132,403.9,9.3,76.2,0.89,1.54,1.54,24.0,0.0,,,,,,,7.8584000000000005
2025-03-12 23:55:04-07:00,8.54,256.586,8.181000000000001,13.419,31.163999999999998,403.46,9.3,76.1,0.87,1.37,1.48,24.0,0.0,,,,,,,7.3288
2025-03-12 23:56:04-07:00,8.53,232.32,7.398000000000001,12.9675,31.799999999999997,402.93,9.3,76.0,0.66,1.27,1.43,25.0,0.0,,,,,,,7.3759999999999994
2025-03-12 23:57:04-07:00,8.53,214.66500000000002,8.262,11.098500000000001,33.696,402.98,9.3,75.9,0.32,1.11,1.16,25.0,0.0,,,,,,,7.6272
2025-03-12 23:58:05-07:00,8.52,216.45800000000003,7.901999999999999,12.369,34.716,402.99,9.2,76.2,0.11,1.0,1.02,24.0,0.0,,,,,,,7.743200000000001
2025-03-12 23:59:05-07:00,8.52,246.30100000000002,8.559,12.600000000000001,33.408,403.65,9.2,76.1,0.04,0.99,1.0,24.0,0.0,,,,,,,7.4736
2025-03-13 00:00:06-07:00,8.49,250.30500000000004,9.297,13.839,31.092,403.87,9.3,76.0,0.48,1.1,1.1,24.0,0.0,,,,,,,7.0984
2025-03-13 00:01:06-07:00,8.47,253.187,9.063,14.794500000000001,29.508,404.5,9.2,75.8,0.37,1.16,1.32,23.0,-1.0,,,,,,,6.8296
2025-03-13 00:02:06-07:00,8.46,235.64200000000002,8.667000000000002,14.794500000000001,29.82,404.82,9.2,76.2,0.47,1.07,1.13,24.0,-1.0,,,,,,,6.82
2025-03-13 00:03:06-07:00,8.45,224.01500000000001,7.460999999999999,14.6895,30.131999999999998,404.94,9.2,76.4,0.57,1.11,1.13,24.0,0.0,,,,,,,6.9144
2025-03-13 00:04:06-07:00,8.45,217.28300000000002,6.795,14.143500000000001,30.12,404.98,9.2,77.0,0.39,1.06,1.07,25.0,-1.0,,,,,,,6.872000000000001
2025-03-13 00:05:05-07:00,8.45,202.05900000000003,7.173,12.0015,31.02,404.7,9.2,76.5,0.41,1.27,1.31,25.0,-1.0,,,,,,,7.220000000000001
2025-03-13 00:06:06-07:00,8.45,194.32600000000002,9.324,11.991,30.54,403.95,9.2,76.4,0.48,1.16,1.5,24.0,-1.0,,,,,,,7.0360000000000005
2025-03-13 00:07:06-07:00,8.45,193.80900000000003,8.154,11.571,31.512,402.88,9.2,76.5,0.28,1.09,1.2,24.0,-1.0,,,,,,,7.1744
2025-03-13 00:08:06-07:00,8.45,249.425,6.813000000000001,11.9385,31.692,402.31,9.2,76.5,0.25,1.1,1.13,26.0,0.0,,,,,,,7.2184
2025-03-13 00:09:06-07:00,8.45,289.76200000000006,8.208,11.0775,33.72,402.11,9.2,76.5,0.08,0.85,0.86,25.0,-1.0,,,,,,,7.4239999999999995
2025-03-13 00:10:07-07:00,8.45,280.709,7.226999999999999,11.529000000000002,32.507999999999996,402.04,9.2,76.3,0.06,0.95,0.95,25.0,-1.0,,,,,,,7.2616
2025-03-13 00:11:07-07:00,8.44,261.25,6.992999999999999,11.340000000000002,31.595999999999997,402.01,9.2,76.6,0.02,0.87,0.87,25.0,-1.0,,,,,,,7.015199999999999
2025-03-13 00:12:07-07:00,8.44,264.99,7.389000000000001,12.495000000000001,30.215999999999998,402.0,9.2,77.1,0.32,0.89,0.89,24.0,-1.0,,,,,,,6.755199999999999
2025-03-13 00:13:07-07:00,8.44,263.83500000000004,6.318,11.97,30.384,402.14,9.2,76.8,0.25,0.71,0.71,25.0,-1.0,,,,,,,6.6448
2025-03-13 00:14:07-07:00,8.44,252.109,8.532,11.046,32.724,402.7,9.2,76.3,0.13,0.69,0.69,24.0,-1.0,,,,,,,7.096799999999999
