DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,174,77,2,-6,6,0,0.00000,0.00000.1,0.1,1976569327,153,3,-4,2848035556,AQI
2025-02-28 05:04:59-08:00,23.72,199.287,9.585,9.240000000000002,0.036,472.33,22.6,32.0,0.04,0.4,0.43,0.0,0.0,1,13.95,1.21,27.82,1,-13,54.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.32720000000000005
2025-02-28 05:05:59-08:00,23.71,199.529,10.242,10.3635,-0.108,472.15,22.6,32.0,0.01,0.45,0.46,0.0,0.0,1,13.91,0.34,34.66,1,-14,53.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.33840000000000003
2025-02-28 05:06:59-08:00,23.71,197.78000000000003,9.603,9.6495,0.948,471.82,22.6,32.0,0.0,0.17,0.5,0.0,0.0,1,13.91,0.1,27.97,1,-12,53.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3256
2025-02-28 05:07:59-08:00,23.71,198.94600000000003,9.0,9.355500000000001,-0.024,471.29,22.6,32.0,0.0,0.16,0.27,0.0,0.0,1,13.87,0.03,28.59,1,-14,55.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.1232
2025-02-28 05:09:00-08:00,23.7,195.69000000000003,9.918,9.261000000000001,0.804,470.56,22.6,32.0,0.0,0.45,0.48,0.0,0.0,1,13.87,0.01,30.05,1,-12,53.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5208
2025-02-28 05:10:00-08:00,23.7,193.52300000000002,10.143,9.135,1.188,470.11,22.7,32.0,0.0,0.44,0.45,0.0,0.0,1,13.87,0.0,26.06,1,-10,54.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5896
2025-02-28 05:11:00-08:00,23.7,196.735,10.899,9.2505,-0.36,469.54,22.6,32.0,0.02,0.29,0.3,0.0,0.0,1,14.16,280.17,35.88,1,-12,52.0,4,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.15999999999999998
2025-02-28 05:12:00-08:00,23.69,194.75500000000002,10.116,10.521,0.156,468.96,22.6,32.0,0.01,0.16,0.16,0.0,0.0,1,14.05,79.13,31.35,1,-11,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.1592
2025-02-28 05:13:00-08:00,23.69,192.76400000000004,9.963000000000001,11.0355,-0.756,468.34,22.7,32.0,0.0,0.23,0.23,0.0,0.0,1,13.98,22.35,28.71,1,-11,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.032800000000000024
2025-02-28 05:14:00-08:00,23.69,190.04700000000003,10.071,8.620500000000002,2.244,468.35,22.6,32.0,0.0,0.62,0.62,0.0,0.0,1,13.98,6.31,27.25,1,-9,53.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9448000000000001
2025-02-28 05:15:01-08:00,23.69,195.074,11.106,9.691500000000001,1.092,468.26,22.6,32.0,0.0,0.23,0.43,0.0,0.0,1,13.95,1.78,28.36,1,-11,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4024000000000001
2025-02-28 05:16:03-08:00,23.69,194.44700000000003,10.512,9.0195,1.284,468.09,22.6,32.0,0.01,0.24,0.31,0.0,0.0,1,13.91,0.5,31.9,1,-11,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.44880000000000003
2025-02-28 05:17:03-08:00,23.69,195.393,9.657,8.2215,2.6279999999999997,468.03,22.7,32.0,0.0,0.12,0.14,0.0,0.0,1,13.91,0.14,29.44,1,-12,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6215999999999999
2025-02-28 05:18:03-08:00,23.69,194.75500000000002,10.197000000000001,9.450000000000001,1.608,467.84,22.6,32.0,0.0,0.28,0.45,0.0,0.0,1,13.87,0.04,31.98,1,-12,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5456000000000001
2025-02-28 05:19:03-08:00,23.69,194.601,10.026000000000002,9.870000000000001,1.944,467.37,22.6,32.0,0.0,0.14,0.22,0.0,0.0,1,13.87,0.01,27.15,1,-11,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5008
2025-02-28 05:20:04-08:00,23.69,197.032,9.414000000000001,9.0615,0.36,467.13,22.7,32.0,0.0,0.05,0.08,0.0,0.0,1,13.87,0.0,28.04,1,-13,54.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.112
2025-02-28 05:21:02-08:00,23.69,194.876,10.188,8.977500000000001,1.656,467.63,22.6,32.1,0.0,0.03,0.04,0.0,0.0,1,14.19,277.37,36.88,1,-11,54.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3552
2025-02-28 05:22:02-08:00,23.69,199.485,10.422,8.4525,2.448,467.59,22.6,32.0,0.0,0.51,0.52,0.0,0.0,1,14.05,86.23,29.21,1,-13,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8976000000000001
2025-02-28 05:23:02-08:00,23.69,196.57,10.332,7.518000000000001,2.568,467.21,22.6,32.0,0.0,0.2,0.2,0.0,0.0,1,14.02,24.35,27.83,1,-12,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6736000000000001
2025-02-28 05:24:02-08:00,23.69,196.57,9.972,8.1795,3.0839999999999996,467.07,22.6,32.0,0.0,0.39,0.39,0.0,0.0,1,13.98,6.88,28.4,1,-13,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9288000000000001
2025-02-28 05:25:02-08:00,23.69,195.844,10.404,8.799000000000001,1.404,466.76,22.6,32.0,0.0,0.53,0.53,0.0,0.0,1,13.95,1.94,28.89,1,-12,52.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7048000000000001
2025-02-28 05:26:04-08:00,23.69,194.425,10.746,8.673,2.352,466.27,22.6,32.0,0.0,0.19,0.19,0.0,0.0,1,13.91,0.55,40.68,1,-11,52.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6224000000000001
2025-02-28 05:27:04-08:00,23.69,196.55900000000003,10.062,8.599499999999999,0.756,466.09,22.6,32.0,0.0,0.18,0.24,0.0,0.0,1,13.91,0.15,31.85,1,-12,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.2952
2025-02-28 05:28:04-08:00,23.69,197.967,9.279,9.544500000000001,1.932,466.03,22.6,32.1,0.0,0.06,0.08,0.0,0.0,1,13.91,0.04,32.17,1,-13,54.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4344
2025-02-28 05:29:04-08:00,23.69,198.627,10.296,8.893500000000001,1.668,466.01,22.6,32.1,0.0,0.33,0.33,0.0,0.0,1,13.87,0.01,26.74,1,-14,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5976
2025-02-28 05:30:04-08:00,23.69,194.98600000000002,10.26,8.547,1.776,465.6,22.6,32.1,0.21,0.59,0.82,0.0,0.0,1,13.87,0.0,26.71,1,-11,53.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8271999999999999
2025-02-28 05:31:03-08:00,23.69,193.27,11.664000000000001,8.8305,2.244,465.25,22.6,32.1,0.07,0.42,0.62,0.0,0.0,1,14.09,145.81,34.39,1,-10,51.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7848000000000002
2025-02-28 05:31:58-08:00,23.69,194.19400000000002,9.936,9.387,1.524,465.1,22.6,32.1,0.02,0.42,0.62,0.0,0.0,1,14.09,146.02,30.24,1,-10,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6408
2025-02-28 05:32:59-08:00,23.69,194.54600000000002,11.025,8.148,4.512,464.49,22.6,32.1,0.01,0.18,0.33,0.0,0.0,1,14.02,41.24,28.79,1,-12,52.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0464
2025-02-28 05:33:59-08:00,23.69,194.98600000000002,9.576,7.1295,4.608,464.17,22.6,32.1,0.0,0.12,0.17,0.0,0.0,1,13.98,11.65,27.86,1,-12,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0176
2025-02-28 05:34:59-08:00,23.69,196.702,9.729000000000001,7.476000000000001,5.592,463.25,22.6,32.1,0.0,0.42,0.52,0.0,0.0,1,13.95,3.29,30.63,1,-13,54.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,1.4544000000000001
2025-02-28 05:35:59-08:00,23.69,195.8,9.360000000000001,8.7675,2.148,462.51,22.6,32.1,0.0,0.32,0.45,0.0,0.0,1,13.95,0.93,27.19,1,-12,54.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6856
2025-02-28 05:37:00-08:00,23.69,197.67000000000002,9.891,8.988000000000001,1.524,462.18,22.6,32.1,0.0,0.26,0.48,0.0,0.0,1,13.91,0.26,30.69,1,-13,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5128
2025-02-28 05:38:00-08:00,23.69,198.13200000000003,9.846,8.1585,3.6119999999999997,461.66,22.6,32.1,0.0,0.13,0.31,0.0,0.0,1,13.91,0.07,31.63,1,-14,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8263999999999999
2025-02-28 05:39:00-08:00,23.69,196.27300000000002,9.54,8.547,2.4599999999999995,461.23,22.6,32.1,0.0,0.34,0.4,0.0,0.0,1,13.87,0.02,28.12,1,-13,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.764
2025-02-28 05:40:01-08:00,23.69,194.90900000000002,10.188,8.799000000000001,2.34,461.08,22.6,32.1,0.0,0.12,0.13,0.0,0.0,1,13.87,0.01,27.44,1,-12,52.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.564
2025-02-28 05:41:01-08:00,23.69,197.318,9.945,8.526,2.5079999999999996,460.72,22.6,32.1,0.0,0.2,0.21,0.0,0.0,1,13.87,0.0,28.92,1,-13,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6616
2025-02-28 05:42:02-08:00,23.69,192.88500000000002,10.224,7.7490000000000006,2.028,459.19,22.6,32.1,0.0,0.2,0.35,0.0,0.0,1,14.12,263.81,36.55,1,-11,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5656000000000001
2025-02-28 05:43:02-08:00,23.69,192.55500000000004,10.089,8.4525,2.1,457.77,22.6,32.1,0.0,0.16,0.21,0.0,0.0,1,14.02,74.51,28.26,1,-10,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.548
2025-02-28 05:44:02-08:00,23.69,194.931,10.629000000000001,8.966999999999999,1.128,457.27,22.6,32.1,0.0,0.33,0.43,0.0,0.0,1,13.98,21.04,28.34,1,-13,52.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.48960000000000004
2025-02-28 05:45:02-08:00,23.69,194.90900000000002,10.746,8.379000000000001,1.896,457.1,22.6,32.0,0.0,0.12,0.16,0.0,0.0,1,13.98,5.94,29.3,1,-12,52.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.47519999999999996
2025-02-28 05:46:02-08:00,23.69,192.59900000000002,9.801,7.728000000000001,3.0839999999999996,457.52,22.6,32.1,0.0,0.06,0.23,0.0,0.0,1,13.95,1.68,27.46,1,-11,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6648000000000001
2025-02-28 05:47:02-08:00,23.69,191.88400000000001,10.376999999999999,9.302999999999999,1.728,457.18,22.6,32.1,0.0,0.33,0.39,0.0,0.0,1,13.91,0.47,33.67,1,-11,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6096
2025-02-28 05:48:02-08:00,23.69,192.995,11.295000000000002,8.883000000000001,-0.42,457.06,22.6,32.1,0.0,0.32,0.34,0.0,0.0,1,13.91,0.13,29.76,1,-12,51.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.172
2025-02-28 05:49:02-08:00,23.69,193.556,10.656,9.891,-0.54,457.02,22.6,32.1,0.0,0.5,0.5,0.0,0.0,1,13.87,0.04,30.38,1,-12,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.29200000000000004
2025-02-28 05:50:02-08:00,23.69,196.88900000000004,11.268,8.568000000000001,2.256,457.01,22.6,32.1,0.0,0.33,0.33,0.0,0.0,1,13.87,0.01,27.62,1,-14,52.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7152000000000001
2025-02-28 05:51:02-08:00,23.69,192.775,10.827,8.505,1.08,456.35,22.6,32.1,0.0,0.22,0.34,0.0,0.0,1,13.87,0.0,28.57,1,-12,51.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.392
2025-02-28 05:52:03-08:00,23.68,187.55,9.756,8.9565,1.092,456.12,22.6,32.1,0.0,0.13,0.17,0.0,0.0,1,14.19,325.38,34.53,1,-9,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3224
2025-02-28 05:53:03-08:00,23.69,190.70700000000002,10.566,8.106,2.796,456.45,22.6,32.1,0.0,0.42,0.43,0.0,0.0,1,14.05,99.19,28.37,1,-11,51.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8952
2025-02-28 05:54:03-08:00,23.69,192.14800000000002,10.053,8.148,1.776,456.16,22.6,32.1,0.0,0.16,0.17,0.0,0.0,1,13.98,28.01,28.45,1,-10,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4832
2025-02-28 05:55:03-08:00,23.69,192.39000000000001,10.44,8.904000000000002,0.612,455.7,22.6,32.1,0.0,0.3,0.3,0.0,0.0,1,13.98,7.91,32.07,1,-11,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3624
2025-02-28 05:56:04-08:00,23.68,195.459,10.296,9.009,0.20400000000000001,455.25,22.6,32.1,0.02,0.26,0.26,0.0,0.0,1,13.95,2.23,27.78,1,-13,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.24880000000000002
2025-02-28 05:57:05-08:00,23.68,193.501,11.169,9.177000000000001,0.9239999999999999,454.51,22.6,32.1,0.01,0.14,0.23,0.0,0.0,1,13.91,0.63,36.06,1,-12,51.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.2968
2025-02-28 05:58:05-08:00,23.67,191.35600000000002,9.9,9.418500000000002,0.084,454.18,22.5,32.1,0.0,0.05,0.12,0.0,0.0,1,13.91,0.18,31.28,1,-11,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.05680000000000001
2025-02-28 05:59:05-08:00,23.67,192.39000000000001,9.585,9.282,-0.18,453.9,22.5,32.1,0.0,0.11,0.13,0.0,0.0,1,13.87,0.05,30.54,1,-12,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.05200000000000001
2025-02-28 06:00:05-08:00,23.66,189.695,10.476,8.4945,0.012,453.32,22.5,32.1,0.0,0.11,0.11,0.0,0.0,1,13.87,0.01,27.31,1,-10,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.09040000000000001
2025-02-28 06:01:05-08:00,23.64,194.337,9.936,9.072000000000001,0.54,453.11,22.5,32.2,0.06,0.29,0.29,0.0,0.0,1,13.87,0.0,29.7,1,-12,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.33999999999999997
2025-02-28 06:02:04-08:00,23.62,192.67600000000002,10.152,8.463000000000001,2.232,453.04,22.5,32.2,0.02,0.17,0.17,0.0,0.0,1,14.09,258.77,45.63,1,-10,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5824
2025-02-28 06:03:05-08:00,23.6,194.744,9.198,9.261000000000001,0.768,453.01,22.5,32.1,-1.0,-1.0,-1.0,0.0,0.0,1,14.05,148.65,34.31,1,-12,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.6464000000000001
2025-02-28 06:04:05-08:00,23.6,191.19100000000003,10.206,9.114,1.92,452.39,22.5,32.1,-1.0,-1.0,-1.0,0.0,0.0,1,14.02,41.98,28.91,1,-10,53.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.41600000000000004
2025-02-28 06:05:06-08:00,23.59,195.877,10.71,8.7675,1.02,452.14,22.5,32.1,-1.0,-1.0,-1.0,0.0,0.0,1,13.98,11.86,28.3,1,-13,51.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.5960000000000001
2025-02-28 06:06:06-08:00,23.59,193.52300000000002,11.052,9.429,0.264,451.75,22.5,32.1,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,3.35,30.55,1,-12,51.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.7472000000000001
2025-02-28 06:07:06-08:00,23.59,191.092,10.215,9.491999999999999,1.464,451.27,22.5,32.1,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,0.95,25.86,1,-11,51.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.5072000000000001
2025-02-28 06:08:08-08:00,23.59,190.19000000000003,9.558,9.2085,0.9959999999999999,451.09,22.5,32.1,0.01,0.06,0.1,0.0,0.0,1,13.91,0.27,26.94,1,-10,52.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.24719999999999998
2025-02-28 06:09:08-08:00,23.59,192.192,9.756,8.9565,1.344,451.03,22.5,32.2,0.0,0.07,0.35,0.0,0.0,1,13.91,0.08,27.56,1,-11,52.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.32480000000000003
2025-02-28 06:10:09-08:00,23.59,196.85600000000002,10.017000000000001,9.491999999999999,0.696,450.6,22.5,32.2,0.02,0.32,0.6,0.0,0.0,1,13.87,0.02,30.37,1,-13,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3952
2025-02-28 06:11:04-08:00,23.59,196.71300000000002,9.261,10.0695,0.036,450.23,22.5,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.87,0.01,27.95,1,-12,55.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.7928000000000001
2025-02-28 06:12:04-08:00,23.59,193.578,9.576,9.198,2.112,450.08,22.5,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.84,0.0,31.23,1,-11,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.3776
2025-02-28 06:13:05-08:00,23.59,194.11700000000002,9.945,8.4945,1.524,449.7,22.5,32.2,0.01,0.16,0.3,0.0,0.0,1,14.16,253.42,29.51,1,-11,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4328
2025-02-28 06:14:07-08:00,23.59,199.37500000000003,9.576,8.988000000000001,1.7999999999999998,449.9,22.5,32.2,0.04,0.15,0.29,0.0,0.0,1,14.05,71.57,32.58,1,-14,52.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.48
2025-02-28 06:15:07-08:00,23.59,196.537,10.269,9.345,1.032,449.96,22.5,32.2,0.02,0.05,0.13,0.0,0.0,1,13.98,20.21,27.88,1,-13,52.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.24640000000000004
2025-02-28 06:16:08-08:00,23.59,194.10600000000002,10.449,8.473500000000001,2.4599999999999995,449.99,22.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,5.71,31.9,1,-12,51.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.3080000000000001
2025-02-28 06:17:08-08:00,23.59,194.72200000000004,10.53,8.9145,1.248,450.0,22.4,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,1.61,31.25,1,-12,51.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.5504
2025-02-28 06:18:09-08:00,23.59,195.78900000000002,11.241,9.6285,0.732,450.0,22.5,32.2,0.03,0.25,0.57,0.0,0.0,1,13.91,0.46,30.92,1,-12,51.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.34640000000000004
2025-02-28 06:19:09-08:00,23.59,193.40200000000002,9.873000000000001,9.135,-0.144,450.0,22.4,32.3,0.01,0.23,0.33,0.0,0.0,1,13.91,0.13,30.96,1,-11,52.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.15520000000000003
2025-02-28 06:20:05-08:00,23.59,193.622,9.945,8.6415,1.32,449.77,22.5,32.2,0.05,0.21,0.28,0.0,0.0,1,13.87,0.04,29.26,1,-11,53.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.43200000000000005
2025-02-28 06:21:07-08:00,23.57,192.478,9.864,9.5655,0.384,449.92,22.4,32.2,0.03,0.21,0.28,0.0,0.0,1,13.87,0.01,27.35,1,-10,53.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.24480000000000002
2025-02-28 06:22:07-08:00,23.58,194.469,10.071,9.4605,0.312,449.77,22.4,32.2,0.01,0.21,0.29,0.0,0.0,1,13.87,0.0,31.38,1,-12,52.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.23040000000000002
2025-02-28 06:23:09-08:00,23.57,193.97400000000002,10.962,9.7545,1.092,449.27,22.4,32.2,0.0,0.07,0.1,0.0,0.0,1,14.05,167.74,32.4,1,-11,52.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.27440000000000003
2025-02-28 06:24:09-08:00,23.56,195.11800000000002,11.349,9.408000000000001,2.76,449.74,22.4,32.2,0.0,0.12,0.13,0.0,0.0,1,14.09,170.31,33.65,1,-12,51.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6479999999999999
2025-02-28 06:25:09-08:00,23.54,195.99800000000002,10.737,9.8175,0.744,449.91,22.4,32.2,0.05,0.35,0.35,0.0,0.0,1,14.02,48.1,32.47,1,-11,52.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.42879999999999996
2025-02-28 06:26:10-08:00,23.52,195.70100000000002,10.89,8.778,2.232,449.97,22.4,32.2,0.03,0.37,0.37,0.0,0.0,1,13.98,13.59,30.67,1,-12,51.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7424000000000001
2025-02-28 06:27:10-08:00,23.5,196.449,10.971,8.2425,2.112,449.99,22.4,32.3,0.16,0.44,0.51,0.0,0.0,1,13.95,3.84,30.77,1,-12,50.0,3,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7744000000000001
2025-02-28 06:28:10-08:00,23.49,192.379,10.746,8.757,0.9839999999999999,450.0,22.4,32.2,0.09,0.49,0.51,0.0,0.0,1,13.95,1.08,29.01,1,-10,51.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5888
2025-02-28 06:29:11-08:00,23.49,195.404,10.242,10.143,-1.092,449.7,22.4,32.3,0.03,0.37,0.37,0.0,0.0,1,13.91,0.31,35.99,1,-12,52.0,2,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.07759999999999995
2025-02-28 06:30:11-08:00,23.49,194.59000000000003,9.531,9.429,1.152,449.25,22.4,32.3,0.01,0.14,0.14,0.0,0.0,1,13.91,0.09,32.05,1,-11,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.34240000000000004
2025-02-28 06:31:11-08:00,23.49,197.835,9.774,9.639,0.396,448.63,22.4,32.2,0.0,0.1,0.1,0.0,0.0,1,13.87,0.02,29.07,1,-13,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.1592
2025-02-28 06:32:11-08:00,23.49,198.143,9.936,10.2585,-0.732,448.79,22.4,32.3,0.07,0.11,0.11,0.0,0.0,1,13.87,0.01,29.14,1,-13,52.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.058399999999999994
2025-02-28 06:33:06-08:00,23.49,195.294,11.178,8.7255,2.256,448.42,22.4,32.3,0.06,0.23,0.23,0.0,0.0,1,13.84,0.0,27.77,1,-11,50.0,3,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6352
2025-02-28 06:34:08-08:00,23.49,193.82,9.882000000000001,8.8725,3.372,448.15,22.4,32.2,0.11,0.18,0.25,0.0,0.0,1,14.19,282.01,38.76,1,-11,52.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8184
2025-02-28 06:35:08-08:00,23.49,197.769,9.657,9.240000000000002,3.1559999999999997,448.05,22.4,32.3,0.04,0.26,0.29,0.0,0.0,1,14.05,79.65,29.8,1,-12,53.0,2,2.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8392
