DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,275,78,0,-11,6,0.1,0.00000,0.00000.1,0.2,758574998,148,72,2,-5,1320373942,AQI
2025-02-23 08:50:08-08:00,22.18,176.02200000000002,11.745000000000001,7.2345,-1.6320000000000001,414.09,21.3,36.2,0.0,0.03,0.05,0.0,0.0,1,13.87,0.01,27.23,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.3024
2025-02-23 08:51:08-08:00,22.19,174.68000000000004,11.349,7.098,-0.49199999999999994,414.03,21.3,36.2,0.0,0.22,0.23,0.0,0.0,1,14.09,142.26,38.92,1,-8,,,LAT,,0,CRC,LON,W,,,49.0,1.0,0.0,STAT,,0.07760000000000003
2025-02-23 08:52:08-08:00,22.18,175.054,11.718,7.581,-2.268,414.01,21.3,36.3,0.0,0.11,0.19,0.0,0.0,1,14.09,127.62,33.64,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.3656
2025-02-23 08:53:08-08:00,22.19,177.078,11.142000000000001,8.19,-3.48,414.59,21.3,36.3,0.0,0.07,0.21,0.0,0.0,1,14.02,36.04,29.59,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.64
2025-02-23 08:54:08-08:00,22.19,172.282,10.998000000000001,7.0875,-0.276,414.85,21.3,36.3,0.0,0.02,0.07,0.0,0.0,1,13.98,10.18,28.21,1,-7,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.039200000000000006
2025-02-23 08:55:08-08:00,22.18,176.02200000000002,11.700000000000001,7.644000000000001,-1.716,414.95,21.3,36.3,0.0,0.01,0.02,0.0,0.0,1,13.95,2.88,28.72,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.3352
2025-02-23 08:56:08-08:00,22.18,173.91,11.142000000000001,7.8435,0.072,414.98,21.3,36.3,0.0,0.0,0.01,0.0,0.0,1,13.91,0.81,38.18,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,0.0144
2025-02-23 08:57:08-08:00,22.18,172.645,11.457,7.581,0.0,414.99,21.3,36.2,0.0,0.02,0.02,0.0,0.0,1,13.91,0.23,31.88,1,-7,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.016
2025-02-23 08:58:09-08:00,22.18,175.72500000000002,11.556000000000001,7.024500000000001,-0.096,415.0,21.3,36.2,0.0,0.01,0.01,0.0,0.0,1,13.91,0.06,30.36,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.011200000000000002
2025-02-23 08:59:09-08:00,22.18,176.45100000000002,10.376999999999999,8.1165,-0.552,415.0,21.3,36.2,0.0,0.0,0.0,0.0,0.0,1,13.87,0.02,30.4,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,0.0,0.0,STAT,,-0.11040000000000001
2025-02-23 09:00:09-08:00,22.18,176.12100000000004,11.448,8.2215,-2.424,414.42,21.3,36.3,0.0,0.07,0.07,0.0,0.0,1,13.87,0.01,30.46,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,0.0,0.0,STAT,,-0.4288
2025-02-23 09:01:09-08:00,22.18,171.28100000000003,11.871,6.7515,0.42,414.15,21.3,36.3,0.0,0.02,0.02,0.0,0.0,1,14.05,165.16,33.56,1,-7,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,0.1
2025-02-23 09:02:09-08:00,22.17,175.175,12.924,7.2555000000000005,0.288,414.05,21.3,36.2,0.0,0.01,0.13,0.0,0.0,1,14.09,165.02,33.27,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,0.0,1.0,STAT,,0.06559999999999999
2025-02-23 09:03:09-08:00,22.17,174.295,11.664000000000001,8.0535,-1.428,414.02,21.3,36.2,0.0,0.0,0.12,0.0,0.0,1,14.02,46.61,31.29,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.2856
2025-02-23 09:04:09-08:00,22.17,173.88800000000003,11.268,7.5705,-1.26,414.07,21.3,36.2,0.0,0.0,0.04,0.0,0.0,1,13.98,13.16,27.17,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.252
2025-02-23 09:05:10-08:00,22.17,175.395,11.556000000000001,7.2765,0.48,414.02,21.3,36.3,0.0,0.31,0.42,0.0,0.0,1,13.95,3.72,28.91,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,0.344
2025-02-23 09:06:10-08:00,22.17,176.94600000000003,11.007000000000001,8.043000000000001,-0.252,414.01,21.3,36.2,0.0,0.25,0.29,0.0,0.0,1,13.95,1.05,30.62,1,-10,,,LAT,,0,CRC,LON,W,,,48.0,0.0,0.0,STAT,,0.1496
2025-02-23 09:07:12-08:00,22.17,177.133,11.457,7.0455000000000005,-0.396,414.0,21.3,36.2,0.0,0.29,0.31,0.0,0.0,1,13.91,0.3,42.25,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,0.1528
2025-02-23 09:08:12-08:00,22.17,173.327,11.187,7.665,-2.376,414.0,21.3,36.2,0.0,0.09,0.1,0.0,0.0,1,13.87,0.08,34.71,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.4032
2025-02-23 09:09:12-08:00,22.17,173.866,11.691,6.016500000000001,0.8160000000000001,414.0,21.3,36.2,0.0,0.03,0.03,0.0,0.0,1,13.87,0.02,32.83,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,0.1872
2025-02-23 09:10:12-08:00,22.17,172.502,10.602,6.615,0.372,414.0,21.3,36.2,0.0,0.17,0.2,0.0,0.0,1,13.87,0.01,27.74,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,0.21040000000000003
2025-02-23 09:11:13-08:00,22.17,174.14100000000002,10.746,6.373500000000001,1.56,414.0,21.3,36.2,0.0,0.11,0.12,0.0,0.0,1,14.12,279.45,27.88,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,1.0,1.0,STAT,,0.4000000000000001
2025-02-23 09:12:13-08:00,22.17,178.244,9.855,7.2975,0.46799999999999997,414.0,21.3,36.2,0.0,0.15,0.15,0.0,0.0,1,14.09,163.53,34.29,1,-11,,,LAT,,0,CRC,LON,W,,,49.0,0.0,0.0,STAT,,0.2136
2025-02-23 09:13:13-08:00,22.17,175.06500000000003,10.647,7.875,0.876,414.0,21.3,36.2,0.0,0.06,0.06,0.0,0.0,1,14.02,46.18,28.57,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,0.0,1.0,STAT,,0.2232
2025-02-23 09:14:13-08:00,22.17,173.437,11.538,7.3185,-0.192,414.0,21.3,36.2,0.0,0.02,0.02,0.0,0.0,1,13.98,13.04,27.1,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.022400000000000003
2025-02-23 09:15:13-08:00,22.17,175.67,11.97,8.536500000000002,-2.616,413.42,21.3,36.2,0.0,0.01,0.01,0.0,0.0,1,13.95,3.68,28.94,1,-9,,,LAT,,0,CRC,LON,W,,,45.0,1.0,0.0,STAT,,-0.5152
2025-02-23 09:16:13-08:00,22.16,171.28100000000003,11.187,7.308,0.012,413.69,21.3,36.2,0.0,0.0,0.0,0.0,0.0,1,13.91,1.04,29.86,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.0024000000000000002
2025-02-23 09:17:14-08:00,22.16,173.27200000000002,12.231,8.547,-3.2279999999999998,413.24,21.3,36.2,0.0,0.0,0.0,0.0,0.0,1,13.91,0.29,35.38,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,1.0,0.0,STAT,,-0.6456
2025-02-23 09:18:14-08:00,22.15,173.54700000000003,12.456,8.736,-2.6519999999999997,412.73,21.3,36.2,0.0,0.0,0.05,0.0,0.0,1,13.87,0.08,30.88,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,0.0,0.0,STAT,,-0.5304
2025-02-23 09:19:14-08:00,22.15,174.086,12.15,8.6625,-2.328,412.26,21.3,36.2,0.0,0.03,0.05,0.0,0.0,1,13.87,0.02,32.69,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,0.0,0.0,STAT,,-0.4416
2025-02-23 09:20:14-08:00,22.14,173.42600000000002,11.07,8.484,-2.892,412.16,21.3,36.2,0.0,0.01,0.01,0.0,0.0,1,13.84,0.01,31.02,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,0.0,0.0,STAT,,-0.5704
2025-02-23 09:21:14-08:00,22.13,176.08800000000002,11.088000000000001,8.0745,-1.752,412.66,21.3,36.2,0.0,0.0,0.0,0.0,0.0,1,13.84,0.0,30.2,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.35040000000000004
2025-02-23 09:22:14-08:00,22.13,174.559,11.385,7.7700000000000005,-0.516,413.13,21.3,36.2,0.0,0.0,0.0,0.0,0.0,1,14.12,236.87,31.6,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.10320000000000001
2025-02-23 09:23:14-08:00,22.12,177.056,11.07,6.940500000000001,-0.432,413.05,21.3,36.2,0.0,0.11,0.11,0.0,0.0,1,14.02,66.9,30.47,1,-10,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,0.0016000000000000042
2025-02-23 09:24:10-08:00,22.12,177.10000000000002,10.863000000000001,7.539,-0.49199999999999994,413.02,21.3,36.2,0.0,0.04,0.04,0.0,0.0,1,13.98,20.99,31.39,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.06639999999999999
2025-02-23 09:25:10-08:00,22.12,173.602,11.799,7.434,-0.78,413.01,21.3,36.2,0.0,0.01,0.01,0.0,0.0,1,13.95,5.93,26.31,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.14800000000000002
2025-02-23 09:26:10-08:00,22.11,174.669,11.574,8.0745,-1.104,413.0,21.3,36.2,0.0,0.0,0.0,0.0,0.0,1,13.95,1.67,27.98,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,0.0,0.0,STAT,,-0.22080000000000002
2025-02-23 09:27:12-08:00,22.11,172.76600000000002,11.214,7.413,0.72,413.26,21.3,36.1,0.0,0.06,0.06,0.0,0.0,1,13.91,0.47,42.86,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,0.0,0.0,STAT,,0.192
2025-02-23 09:28:12-08:00,22.11,171.86400000000003,11.493,6.7410000000000005,1.212,413.09,21.3,36.2,0.0,0.02,0.02,0.0,0.0,1,13.87,0.13,33.09,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,0.0,0.0,STAT,,0.2584
2025-02-23 09:29:12-08:00,22.1,174.559,11.07,7.0035,1.164,413.03,21.3,36.2,0.0,0.01,0.16,0.0,0.0,1,13.87,0.04,28.41,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,0.24080000000000001
2025-02-23 09:30:12-08:00,22.1,173.844,11.907,8.536500000000002,-2.388,412.89,21.3,36.2,0.0,0.08,0.13,0.0,0.0,1,13.87,0.01,29.81,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.4136
2025-02-23 09:31:12-08:00,22.1,173.316,10.098,8.0955,-1.452,412.96,21.3,36.2,0.0,0.23,0.39,0.0,0.0,1,13.84,0.0,31.96,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.10639999999999997
2025-02-23 09:32:12-08:00,22.1,174.41600000000003,10.854000000000001,7.9590000000000005,-0.744,412.83,21.3,36.2,0.0,0.12,0.23,0.0,0.0,1,14.16,268.85,35.94,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.052800000000000014
2025-02-23 09:33:12-08:00,22.1,173.987,10.701,7.9065,-0.36,412.68,21.3,36.1,0.0,0.21,0.25,0.0,0.0,1,14.05,93.6,32.02,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,0.09600000000000002
2025-02-23 09:34:13-08:00,22.09,176.0,11.169,8.631,-1.38,412.89,21.3,36.2,0.0,0.07,0.08,0.0,0.0,1,13.98,26.44,30.63,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.21999999999999997
2025-02-23 09:35:13-08:00,22.09,169.80700000000002,11.511,8.1165,-0.20400000000000001,412.96,21.3,36.2,0.01,0.14,0.5,0.0,0.0,1,13.95,7.47,28.99,1,-6,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,0.07120000000000001
2025-02-23 09:36:13-08:00,22.09,171.40200000000002,11.601,9.3765,-1.908,412.99,21.3,36.2,0.0,0.05,0.21,0.0,0.0,1,13.95,2.11,26.98,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,0.0,1.0,STAT,,-0.3416
2025-02-23 09:37:13-08:00,22.09,172.89800000000002,11.313,8.442,-1.296,413.0,21.3,36.2,0.0,0.07,0.15,0.0,0.0,1,13.91,0.6,29.93,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.20320000000000005
2025-02-23 09:38:12-08:00,22.09,174.669,11.934,7.0875,0.504,413.0,21.3,36.2,0.0,0.03,0.13,0.0,0.0,1,13.91,0.17,34.67,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,1.0,0.0,STAT,,0.1248
2025-02-23 09:39:12-08:00,22.09,175.032,10.638,8.127,-2.004,413.0,21.3,36.1,0.0,0.01,0.24,0.0,0.0,1,13.87,0.05,28.38,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.39280000000000004
2025-02-23 09:40:13-08:00,22.09,173.602,9.666,7.6335,-1.7999999999999998,413.0,21.3,36.2,0.0,0.0,0.17,0.0,0.0,1,13.87,0.01,28.28,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.36
2025-02-23 09:41:13-08:00,22.09,174.48200000000003,10.125,7.8435,-0.828,413.0,21.3,36.2,0.0,0.0,0.06,0.0,0.0,1,13.87,0.0,29.83,1,-9,,,LAT,,0,CRC,LON,W,,,49.0,1.0,0.0,STAT,,-0.1656
2025-02-23 09:42:13-08:00,22.09,169.79600000000002,10.485000000000001,7.4025,-1.7999999999999998,413.0,21.3,36.1,0.0,0.0,0.02,0.0,0.0,1,14.12,324.7,29.8,1,-7,,,LAT,,0,CRC,LON,W,,,48.0,0.0,0.0,STAT,,-0.36
2025-02-23 09:43:13-08:00,22.09,171.10500000000002,10.899,7.6754999999999995,-2.112,413.0,21.3,36.2,0.0,0.0,0.01,0.0,0.0,1,14.05,146.99,30.32,1,-7,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.42240000000000005
2025-02-23 09:44:13-08:00,22.09,173.217,10.44,8.589,-2.496,413.0,21.3,36.1,0.0,0.0,0.0,0.0,0.0,1,14.02,41.52,29.5,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.49920000000000003
2025-02-23 09:45:14-08:00,22.09,170.59900000000002,11.052,7.8645000000000005,-1.524,413.0,21.3,36.1,0.0,0.04,0.05,0.0,0.0,1,13.98,11.73,30.02,1,-6,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.27280000000000004
2025-02-23 09:46:14-08:00,22.09,173.679,11.133,6.3420000000000005,-0.444,413.0,21.3,36.2,0.0,0.01,0.01,0.0,0.0,1,13.95,3.31,27.69,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.08080000000000001
2025-02-23 09:47:14-08:00,22.09,173.602,11.511,7.3395,-1.26,413.0,21.3,36.1,0.0,0.0,0.83,0.0,0.0,1,13.91,0.94,28.28,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,0.0,0.0,STAT,,-0.252
2025-02-23 09:48:15-08:00,22.09,171.45700000000002,11.799,7.4865,-1.392,413.0,21.3,36.2,0.0,0.0,0.31,0.0,0.0,1,13.91,0.26,33.9,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,0.0,0.0,STAT,,-0.2784
2025-02-23 09:49:15-08:00,22.09,173.76700000000002,11.538,7.9799999999999995,0.552,412.81,21.3,36.2,0.0,0.34,0.45,0.0,0.0,1,13.87,0.07,29.78,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.3824
2025-02-23 09:50:15-08:00,22.09,170.45600000000002,10.638,7.6965,-0.49199999999999994,412.48,21.3,36.2,0.0,0.11,0.14,0.0,0.0,1,13.87,0.02,28.76,1,-7,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.010399999999999979
2025-02-23 09:51:16-08:00,22.09,172.502,10.746,6.8355,0.48,412.82,21.3,36.2,0.0,0.03,0.04,0.0,0.0,1,13.87,0.01,30.67,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,0.12
2025-02-23 09:52:16-08:00,22.09,175.824,9.972,7.381500000000001,-0.948,412.94,21.3,36.2,0.0,0.01,0.01,0.0,0.0,1,13.84,0.0,26.27,1,-9,,,LAT,,0,CRC,LON,W,,,49.0,1.0,0.0,STAT,,-0.18159999999999998
2025-02-23 09:53:16-08:00,22.09,172.601,10.764000000000001,9.114,-1.764,412.98,21.3,36.1,0.0,0.0,0.13,0.0,0.0,1,14.09,204.69,38.41,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,2.0,0.0,STAT,,-0.3528
2025-02-23 09:54:16-08:00,22.09,172.876,10.512,8.536500000000002,-0.888,412.99,21.3,36.2,0.0,0.0,0.05,0.0,0.0,1,14.02,57.81,29.82,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.1776
2025-02-23 09:55:16-08:00,22.09,171.24800000000002,11.322000000000001,8.883000000000001,-1.728,413.0,21.3,36.1,0.0,0.0,0.11,0.0,0.0,1,13.98,16.33,28.06,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,0.0,0.0,STAT,,-0.3456
2025-02-23 09:56:16-08:00,22.09,174.691,10.818,8.316,-1.452,413.0,21.3,36.1,0.0,0.45,0.49,0.0,0.0,1,13.95,4.61,29.86,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,0.06960000000000005
2025-02-23 09:57:17-08:00,22.09,171.45700000000002,11.466000000000001,7.2555000000000005,-0.708,412.42,21.3,36.1,0.0,0.15,0.16,0.0,0.0,1,13.95,1.3,31.26,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.021600000000000008
2025-02-23 09:58:18-08:00,22.09,174.15200000000002,11.088000000000001,7.8645000000000005,-0.552,412.15,21.3,36.2,0.0,0.05,0.06,0.0,0.0,1,13.91,0.37,29.78,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.0704
2025-02-23 09:59:18-08:00,22.09,173.10700000000003,12.087,9.03,-1.476,412.05,21.3,36.1,0.0,0.02,0.02,0.0,0.0,1,13.91,0.1,28.89,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.2792
2025-02-23 10:00:18-08:00,22.09,174.625,11.331,7.812000000000001,-1.116,412.02,21.3,36.1,0.0,0.01,0.01,0.0,0.0,1,13.87,0.03,31.49,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,1.0,0.0,STAT,,-0.21520000000000003
2025-02-23 10:01:19-08:00,22.09,169.983,11.637,8.368500000000001,-1.416,412.01,21.3,36.1,0.0,0.0,0.0,0.0,0.0,1,13.87,0.01,26.55,1,-7,,,LAT,,0,CRC,LON,W,,,47.0,2.0,0.0,STAT,,-0.2832
2025-02-23 10:02:19-08:00,22.09,170.52200000000002,11.835,7.7595,-0.9839999999999999,412.0,21.3,36.1,0.0,0.0,0.24,0.0,0.0,1,13.84,0.0,27.41,1,-7,,,LAT,,0,CRC,LON,W,,,46.0,1.0,0.0,STAT,,-0.19679999999999997
2025-02-23 10:03:19-08:00,22.09,172.711,12.06,8.064,-0.84,412.0,21.3,36.2,0.0,0.0,0.08,0.0,0.0,1,14.16,275.16,41.77,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,1.0,0.0,STAT,,-0.168
2025-02-23 10:04:19-08:00,22.09,172.337,12.447000000000001,8.757,-2.76,412.0,21.3,36.1,0.0,0.0,0.03,0.0,0.0,1,14.02,77.71,31.64,1,-8,,,LAT,,0,CRC,LON,W,,,45.0,1.0,0.0,STAT,,-0.5519999999999999
2025-02-23 10:05:19-08:00,22.09,173.712,11.898000000000001,6.8355,0.348,412.0,21.3,36.1,0.0,0.0,0.01,0.0,0.0,1,13.98,21.95,28.11,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,0.0,0.0,STAT,,0.0696
2025-02-23 10:06:19-08:00,22.09,167.80500000000004,10.224,7.518000000000001,-0.864,412.0,21.3,36.1,0.0,0.0,0.0,0.0,0.0,1,13.95,6.2,28.37,1,-6,,,LAT,,0,CRC,LON,W,,,49.0,0.0,0.0,STAT,,-0.1728
2025-02-23 10:07:19-08:00,22.09,172.942,11.034,8.736,-1.512,412.2,21.3,36.1,0.0,0.0,0.0,0.0,0.0,1,13.95,1.75,32.1,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,2.0,0.0,STAT,,-0.3024
2025-02-23 10:08:20-08:00,22.09,175.329,11.943,8.809500000000002,-1.32,412.11,21.3,36.1,0.0,0.13,0.4,0.0,0.0,1,13.91,0.49,35.31,1,-10,,,LAT,,0,CRC,LON,W,,,46.0,1.0,0.0,STAT,,-0.16
2025-02-23 10:09:21-08:00,22.09,176.143,11.34,7.2555000000000005,1.272,412.69,21.3,36.1,0.0,0.09,0.17,0.0,0.0,1,13.91,0.14,32.07,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,0.3264
2025-02-23 10:10:21-08:00,22.09,172.27100000000002,10.818,8.925,-0.144,412.89,21.3,36.1,0.0,0.04,0.07,0.0,0.0,1,13.87,0.04,29.53,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,1.0,STAT,,0.0032000000000000015
2025-02-23 10:11:21-08:00,22.09,171.237,11.052,9.156,-0.804,412.55,21.3,36.1,0.0,0.02,0.02,0.0,0.0,1,13.87,0.01,28.59,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,1.0,1.0,STAT,,-0.14480000000000004
2025-02-23 10:12:21-08:00,22.09,170.764,10.512,6.8775,1.32,412.43,21.3,36.1,0.0,0.01,0.01,0.0,0.0,1,13.84,0.0,28.53,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,0.0,0.0,STAT,,0.272
2025-02-23 10:13:21-08:00,22.09,169.04800000000003,11.493,6.321,1.7999999999999998,412.33,21.3,36.1,0.0,0.0,0.0,0.0,0.0,1,14.19,350.6,36.76,1,-6,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,0.36
2025-02-23 10:14:17-08:00,22.09,169.785,10.998000000000001,7.948500000000001,-1.752,412.74,21.3,36.1,0.0,0.29,0.52,0.0,0.0,1,14.05,119.69,32.81,1,-7,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.11840000000000006
2025-02-23 10:15:17-08:00,22.09,170.247,10.836,8.536500000000002,-2.16,412.76,21.3,36.1,0.0,0.09,0.25,0.0,0.0,1,14.02,33.81,31.58,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,2.0,0.0,STAT,,-0.36000000000000004
2025-02-23 10:16:17-08:00,22.09,169.44400000000002,10.917000000000002,8.799000000000001,-2.4,412.51,21.3,36.1,0.0,0.03,0.08,0.0,0.0,1,13.98,9.55,33.06,1,-6,,,LAT,,0,CRC,LON,W,,,48.0,2.0,0.0,STAT,,-0.45599999999999996
2025-02-23 10:17:17-08:00,22.09,176.19800000000004,11.205,8.82,-1.8479999999999999,412.76,21.3,36.1,0.0,0.01,0.17,0.0,0.0,1,13.95,2.7,28.43,1,-10,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.3616
2025-02-23 10:18:17-08:00,22.09,173.03000000000003,10.431000000000001,8.8515,-1.908,412.76,21.2,36.1,0.0,0.02,0.12,0.0,0.0,1,13.91,0.76,27.69,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.3656
2025-02-23 10:19:16-08:00,22.09,171.633,11.16,6.867,0.432,412.27,21.3,36.1,0.0,0.24,0.27,0.0,0.0,1,13.91,0.22,34.66,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,0.2784
2025-02-23 10:20:16-08:00,22.09,170.258,10.305,7.413,0.96,412.09,21.3,36.0,0.0,0.07,0.35,0.0,0.0,1,13.87,0.06,32.05,1,-7,,,LAT,,0,CRC,LON,W,,,49.0,1.0,0.0,STAT,,0.248
2025-02-23 10:21:17-08:00,22.09,170.95100000000002,10.593,7.413,-1.248,412.03,21.3,36.1,0.0,0.02,0.12,0.0,0.0,1,13.87,0.02,28.25,1,-8,,,LAT,,0,CRC,LON,W,,,49.0,0.0,0.0,STAT,,-0.23360000000000003
2025-02-23 10:22:17-08:00,22.09,172.77700000000002,10.08,8.3895,-0.66,412.01,21.3,36.0,0.0,0.01,0.04,0.0,0.0,1,13.87,0.0,28.88,1,-9,,,LAT,,0,CRC,LON,W,,,48.0,1.0,0.0,STAT,,-0.124
2025-02-23 10:23:17-08:00,22.09,170.07100000000003,10.782,7.4865,-1.392,411.55,21.3,36.1,0.0,0.09,0.1,0.0,0.0,1,14.09,143.87,31.46,1,-7,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.20639999999999997
2025-02-23 10:24:18-08:00,22.09,170.401,11.061,7.581,0.276,411.19,21.3,36.1,0.0,0.03,0.03,0.0,0.0,1,14.09,143.77,31.79,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,0.0792
2025-02-23 10:25:18-08:00,22.09,171.677,10.494,8.557500000000001,-1.548,411.07,21.3,36.1,0.0,0.01,0.01,0.0,0.0,1,14.02,40.6,30.26,1,-8,,,LAT,,0,CRC,LON,W,,,48.0,0.0,0.0,STAT,,-0.30160000000000003
2025-02-23 10:26:18-08:00,22.09,173.34900000000002,10.98,8.0325,-1.92,411.24,21.3,36.1,0.0,0.0,0.0,0.0,0.0,1,13.98,11.47,27.86,1,-9,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.384
2025-02-23 10:27:18-08:00,22.09,171.31400000000002,11.403,8.295,-1.152,411.63,21.3,36.1,0.0,0.0,0.11,0.0,0.0,1,13.95,3.24,28.72,1,-8,,,LAT,,0,CRC,LON,W,,,46.0,0.0,0.0,STAT,,-0.2304
2025-02-23 10:28:18-08:00,22.09,170.62100000000004,10.818,8.0535,-1.3679999999999999,411.78,21.3,36.0,0.0,0.0,0.09,0.0,0.0,1,13.91,0.91,31.6,1,-8,,,LAT,,0,CRC,LON,W,,,47.0,1.0,0.0,STAT,,-0.2736
2025-02-23 10:29:19-08:00,22.09,175.13100000000003,11.151000000000002,8.893500000000001,-1.932,411.92,21.3,36.0,0.0,0.0,0.03,0.0,0.0,1,13.91,0.26,36.14,1,-9,,,LAT,,0,CRC,LON,W,,,46.0,1.0,0.0,STAT,,-0.3864
