DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,122,-10,-26,1443415030,130,30,-27,734562680,AQI
2025-03-24 14:53:04-07:00,9.34,312.60900000000004,8.631,21.8295,-4.608,463.35,10.5,78.7,2.37,4.65,4.77,26.0,-3.0,STAT,,,,,,2.798400000000001
2025-03-24 14:54:04-07:00,9.35,355.89400000000006,7.425,21.483,-4.656,463.77,10.5,78.7,2.2,4.24,4.28,27.0,-3.0,STAT,,,,,,2.4608000000000003
2025-03-24 14:55:05-07:00,9.35,347.237,8.397,21.273000000000003,-5.712,463.92,10.5,78.7,2.46,4.69,4.7,25.0,-4.0,STAT,,,,,,2.6096000000000004
2025-03-24 14:56:05-07:00,9.35,331.584,8.208,21.882,-5.3999999999999995,463.97,10.5,78.7,2.35,4.84,4.84,26.0,-3.0,STAT,,,,,,2.792
2025-03-24 14:57:05-07:00,9.35,326.997,9.585,22.417500000000004,-7.056,463.99,10.6,78.6,2.64,4.25,4.29,27.0,-3.0,STAT,,,,,,1.9888000000000003
2025-03-24 14:58:05-07:00,9.36,333.872,9.450000000000001,21.514499999999998,-6.3,464.0,10.6,78.6,2.42,4.26,4.33,26.0,-4.0,STAT,,,,,,2.1479999999999997
2025-03-24 14:59:05-07:00,9.36,335.69800000000004,9.045000000000002,21.4935,-5.832,464.0,10.6,78.6,2.95,4.8,4.82,26.0,-3.0,STAT,,,,,,2.6735999999999995
2025-03-24 15:00:05-07:00,9.36,323.92800000000005,10.278,21.588,-7.188,464.0,10.6,78.6,2.75,4.52,4.63,25.0,-4.0,STAT,,,,,,2.1784
2025-03-24 15:01:06-07:00,9.36,323.76300000000003,9.107999999999999,21.1155,-6.864,464.0,10.6,78.6,2.53,4.68,4.72,25.0,-5.0,STAT,,,,,,2.3712
2025-03-24 15:02:06-07:00,9.36,344.34400000000005,8.649,21.514499999999998,-7.584,464.0,10.6,78.5,2.48,4.73,4.83,25.0,-4.0,STAT,,,,,,2.2672000000000008
2025-03-24 15:03:07-07:00,9.36,359.01800000000003,12.186,21.021,-5.976,464.35,10.6,78.6,2.81,5.33,5.37,23.0,-3.0,STAT,,,,,,3.0688000000000004
2025-03-24 15:04:07-07:00,9.36,356.884,12.681000000000001,21.693,-7.656,465.0,10.6,78.6,2.88,5.09,5.24,23.0,-5.0,STAT,,,,,,2.5408
2025-03-24 15:05:07-07:00,9.36,352.022,10.296,21.525000000000002,-6.5280000000000005,466.0,10.6,78.5,2.63,4.96,5.42,27.0,-4.0,STAT,,,,,,2.6624
2025-03-24 15:06:07-07:00,9.37,332.94800000000004,8.586,23.163,-5.892,466.42,10.6,78.6,2.25,5.0,5.41,29.0,-4.0,STAT,,,,,,2.8216
2025-03-24 15:07:07-07:00,9.39,317.493,9.378,23.142,-7.428,465.83,10.6,78.6,2.66,4.91,5.35,26.0,-4.0,STAT,,,,,,2.4424
2025-03-24 15:08:07-07:00,9.41,326.766,9.549,23.7615,-5.4959999999999996,465.29,10.6,78.6,2.8,5.08,5.24,27.0,-3.0,STAT,,,,,,2.9648000000000003
2025-03-24 15:09:07-07:00,9.42,339.163,9.918,24.0765,-7.811999999999999,465.17,10.6,78.5,2.63,4.73,4.79,28.0,-4.0,STAT,,,,,,2.2216000000000005
2025-03-24 15:10:07-07:00,9.43,388.036,12.042000000000002,22.963500000000003,-6.732,465.06,10.6,78.5,2.69,4.77,4.79,25.0,-4.0,STAT,,,,,,2.4696
2025-03-24 15:11:07-07:00,9.43,407.033,11.943,23.079,-5.351999999999999,465.02,10.6,78.5,2.31,5.13,5.21,26.0,-5.0,STAT,,,,,,3.0336
2025-03-24 15:12:07-07:00,9.44,452.21000000000004,10.917000000000002,22.155,-6.384,465.01,10.6,78.5,2.11,4.22,4.25,26.0,-4.0,STAT,,,,,,2.0991999999999997
2025-03-24 15:13:03-07:00,9.44,436.54600000000005,11.277,22.428,-5.388,465.62,10.7,78.5,2.24,4.36,4.69,26.0,-3.0,STAT,,,,,,2.4104
2025-03-24 15:14:03-07:00,9.44,414.83200000000005,10.728,23.0475,-7.3919999999999995,465.87,10.6,78.5,2.08,4.24,4.54,26.0,-4.0,STAT,,,,,,1.9136000000000004
2025-03-24 15:15:03-07:00,9.44,380.21500000000003,9.765,23.2785,-5.015999999999999,465.95,10.7,78.5,2.21,4.26,4.36,27.0,-3.0,STAT,,,,,,2.4048
2025-03-24 15:16:03-07:00,9.44,352.297,8.514000000000001,23.835,-4.572,465.63,10.6,78.3,2.24,4.26,4.3,25.0,-3.0,STAT,,,,,,2.4936
2025-03-24 15:17:04-07:00,9.45,318.20799999999997,10.8,24.57,-4.032,465.06,10.6,78.4,2.1,4.21,4.47,23.0,-4.0,STAT,,,,,,2.5616000000000003
2025-03-24 15:18:09-07:00,9.45,297.572,9.513,24.108,-3.948,464.34,10.6,78.5,2.03,4.3,4.38,24.0,-4.0,STAT,,,,,,2.6504
2025-03-24 15:19:05-07:00,9.45,288.89300000000003,10.746,24.150000000000002,-3.6239999999999997,463.68,10.6,78.4,2.62,4.28,4.4,24.0,-4.0,STAT,,,,,,2.6992000000000003
2025-03-24 15:20:05-07:00,9.45,296.79100000000005,11.628,23.9085,-4.596,463.24,10.6,78.5,2.52,4.59,4.63,24.0,-4.0,STAT,,,,,,2.7528
2025-03-24 15:21:05-07:00,9.45,318.89,8.163,23.9085,-3.516,463.08,10.6,78.6,2.07,3.58,4.26,26.0,-4.0,STAT,,,,,,2.1608
2025-03-24 15:22:05-07:00,9.45,310.54100000000005,10.305,23.625,-2.04,463.03,10.6,78.6,2.35,3.74,3.97,25.0,-3.0,STAT,,,,,,2.5840000000000005
2025-03-24 15:23:06-07:00,9.46,327.481,12.438,23.4465,-2.316,463.59,10.6,78.6,2.43,4.94,5.2,24.0,-4.0,STAT,,,,,,3.4888000000000003
2025-03-24 15:24:06-07:00,9.46,308.836,8.451,23.183999999999997,-2.316,464.47,10.6,78.6,2.15,4.13,4.23,27.0,-3.0,STAT,,,,,,2.8408
2025-03-24 15:25:06-07:00,9.46,295.13000000000005,10.520999999999999,22.8165,-3.6719999999999997,464.81,10.6,78.6,1.86,3.78,3.97,24.0,-4.0,STAT,,,,,,2.2896
2025-03-24 15:26:06-07:00,9.46,286.704,8.28,22.449,-2.448,465.34,10.6,78.7,1.78,3.27,3.52,26.0,-4.0,STAT,,,,,,2.1264000000000003
2025-03-24 15:27:06-07:00,9.48,282.07300000000004,9.819,22.0395,-3.1079999999999997,465.77,10.6,78.8,1.84,3.25,3.39,24.0,-4.0,STAT,,,,,,1.9784000000000002
2025-03-24 15:28:06-07:00,9.51,299.9920000000001,9.261,22.323000000000004,-2.796,465.92,10.5,78.8,1.87,3.63,3.74,24.0,-4.0,STAT,,,,,,2.3447999999999998
2025-03-24 15:29:07-07:00,9.53,285.868,5.769,22.9845,-3.6479999999999997,465.56,10.6,78.8,1.7,3.23,3.36,29.0,-5.0,STAT,,,,,,1.8544
2025-03-24 15:30:07-07:00,9.54,273.30600000000004,5.328,22.008000000000003,-2.5559999999999996,464.66,10.6,78.9,1.74,3.53,3.7,28.0,-4.0,STAT,,,,,,2.3127999999999997
2025-03-24 15:31:07-07:00,9.54,265.045,7.911,21.693,-1.548,462.83,10.6,78.8,1.78,3.2,3.25,26.0,-3.0,STAT,,,,,,2.2504000000000004
2025-03-24 15:32:07-07:00,9.54,264.66,8.19,21.147000000000002,0.336,461.35,10.6,79.0,1.58,3.09,3.11,27.0,-3.0,STAT,,,,,,2.5392
2025-03-24 15:33:07-07:00,9.54,275.968,6.327,21.0945,-0.636,460.48,10.6,78.9,1.78,3.06,3.07,29.0,-3.0,STAT,,,,,,2.3208
2025-03-24 15:34:07-07:00,9.55,258.797,6.075,20.265,1.068,460.01,10.6,78.9,1.35,3.47,3.64,26.0,-3.0,STAT,,,,,,2.9896000000000003
2025-03-24 15:35:08-07:00,9.55,244.22200000000004,7.839000000000001,19.95,0.528,458.9,10.6,78.7,1.26,2.88,3.02,25.0,-4.0,STAT,,,,,,2.4095999999999997
2025-03-24 15:36:08-07:00,9.55,246.52100000000004,7.443,20.811,-0.708,458.02,10.6,78.7,1.06,2.66,3.07,27.0,-4.0,STAT,,,,,,1.9864000000000002
2025-03-24 15:37:08-07:00,9.56,249.72200000000004,7.11,20.2755,0.372,457.36,10.6,78.8,1.08,2.21,2.4,27.0,-4.0,STAT,,,,,,1.8424
2025-03-24 15:38:08-07:00,9.56,249.359,6.705,20.201999999999998,-1.26,457.13,10.6,78.8,1.11,2.22,2.38,27.0,-5.0,STAT,,,,,,1.5240000000000002
2025-03-24 15:39:08-07:00,9.56,255.02400000000003,8.235000000000001,21.0945,-1.884,457.13,10.6,78.9,0.97,2.01,2.79,25.0,-4.0,STAT,,,,,,1.2311999999999999
2025-03-24 15:40:08-07:00,9.59,261.25,9.153,20.664,0.624,457.78,10.6,78.8,1.04,2.8,3.2,26.0,-3.0,STAT,,,,,,2.3648
2025-03-24 15:41:08-07:00,9.62,252.15300000000002,8.370000000000001,20.685,-1.476,458.08,10.6,78.8,1.24,2.67,2.8,26.0,-4.0,STAT,,,,,,1.8408000000000002
2025-03-24 15:42:08-07:00,9.63,247.09300000000002,7.515,20.097,-0.348,457.09,10.6,78.8,1.35,2.38,2.73,25.0,-4.0,STAT,,,,,,1.8344
2025-03-24 15:43:08-07:00,9.64,244.02400000000003,7.677,20.464499999999997,-1.38,456.38,10.6,78.8,1.17,2.21,2.32,26.0,-4.0,STAT,,,,,,1.492
2025-03-24 15:44:08-07:00,9.64,237.80900000000003,8.613000000000001,19.3935,-1.764,456.13,10.6,78.8,1.26,2.57,2.6,24.0,-4.0,STAT,,,,,,1.7032
2025-03-24 15:45:09-07:00,9.65,240.06400000000002,7.929,20.5695,-0.852,456.05,10.6,78.7,1.29,2.66,2.67,26.0,-5.0,STAT,,,,,,1.9576000000000002
2025-03-24 15:46:09-07:00,9.65,244.36500000000004,8.01,19.677,0.156,456.63,10.6,78.7,1.2,2.41,2.41,24.0,-4.0,STAT,,,,,,1.9592
2025-03-24 15:47:09-07:00,9.65,239.085,8.514000000000001,19.047,-1.3679999999999999,456.87,10.7,78.9,1.09,2.41,2.41,25.0,-4.0,STAT,,,,,,1.6544
2025-03-24 15:48:09-07:00,9.65,234.34400000000002,7.848000000000001,18.396,0.8999999999999999,455.36,10.7,78.8,0.95,2.24,2.48,26.0,-5.0,STAT,,,,,,1.9720000000000002
2025-03-24 15:49:09-07:00,9.65,228.76700000000002,9.198,17.724,0.8999999999999999,453.93,10.7,78.7,0.98,2.08,2.16,24.0,-4.0,STAT,,,,,,1.844
2025-03-24 15:50:09-07:00,9.66,233.67300000000003,6.8580000000000005,18.049500000000002,0.9839999999999999,453.33,10.7,78.7,1.01,2.23,2.25,26.0,-4.0,STAT,,,,,,1.9808
2025-03-24 15:51:09-07:00,9.66,241.109,3.096,19.005000000000003,0.18,453.12,10.7,78.6,1.0,1.99,2.26,33.0,-4.0,STAT,,,,,,1.6280000000000001
2025-03-24 15:52:09-07:00,9.66,241.80200000000002,7.920000000000001,18.081,-0.36,453.04,10.7,78.7,1.0,1.84,1.93,26.0,-5.0,STAT,,,,,,1.4000000000000001
2025-03-24 15:53:09-07:00,9.69,238.77700000000002,10.224,18.228,0.156,453.01,10.7,78.7,1.0,2.07,2.1,25.0,-5.0,STAT,,,,,,1.6871999999999998
2025-03-24 15:54:10-07:00,9.72,238.39200000000002,7.092,19.078500000000002,-0.504,453.16,10.7,78.7,1.07,2.07,2.19,25.0,-4.0,STAT,,,,,,1.5552
2025-03-24 15:55:12-07:00,9.73,239.97600000000003,5.859,18.165000000000003,0.9239999999999999,453.33,10.7,78.7,1.03,2.08,2.39,27.0,-4.0,STAT,,,,,,1.8488000000000002
2025-03-24 15:56:12-07:00,9.73,241.824,7.335000000000001,18.7215,1.068,453.76,10.7,78.5,1.01,2.1,2.36,25.0,-4.0,STAT,,,,,,1.8936000000000002
2025-03-24 15:57:12-07:00,9.74,235.93900000000002,7.8660000000000005,18.522000000000002,0.348,453.87,10.7,78.7,1.1,2.55,3.02,24.0,-4.0,STAT,,,,,,2.1096
2025-03-24 15:58:12-07:00,9.74,236.22500000000002,10.503,19.278,-0.372,453.95,10.7,78.4,1.19,2.37,2.53,25.0,-4.0,STAT,,,,,,1.8216
2025-03-24 15:59:12-07:00,9.75,234.3,6.057,18.438,0.756,453.64,10.7,78.6,0.92,2.48,2.88,26.0,-4.0,STAT,,,,,,2.1352
2025-03-24 16:00:07-07:00,9.75,237.41300000000004,7.515,18.700499999999998,0.276,453.4,10.7,78.6,1.01,2.35,2.48,25.0,-4.0,STAT,,,,,,1.9352
2025-03-24 16:01:08-07:00,9.75,246.52100000000004,9.018,18.249,0.144,453.79,10.7,78.8,1.01,2.32,2.44,23.0,-4.0,STAT,,,,,,1.8847999999999998
2025-03-24 16:02:08-07:00,9.75,252.23000000000005,-8.55,18.238500000000002,-0.9359999999999999,453.93,10.7,78.9,0.98,1.93,1.97,45.0,-4.0,STAT,,,,,,1.3568
2025-03-24 16:03:08-07:00,9.76,251.57000000000002,-2.466,17.85,0.396,454.43,10.7,78.8,1.2,2.49,2.65,35.0,-4.0,STAT,,,,,,2.0712
2025-03-24 16:04:08-07:00,9.76,251.41600000000003,6.66,19.5405,0.22799999999999998,454.22,10.7,78.6,1.09,2.28,2.33,21.0,-4.0,STAT,,,,,,1.8696
2025-03-24 16:05:08-07:00,9.77,252.28500000000003,14.337,19.908,-0.20400000000000001,454.3,10.7,78.7,1.03,1.6,1.83,16.0,-4.0,STAT,,,,,,1.2392000000000003
2025-03-24 16:06:08-07:00,9.8,253.06600000000003,13.734,20.464499999999997,-1.152,454.75,10.8,78.7,1.01,2.79,2.9,20.0,-4.0,STAT,,,,,,2.0016000000000003
2025-03-24 16:07:08-07:00,9.82,261.39300000000003,14.004000000000001,21.4725,-1.9679999999999997,454.98,10.8,78.6,1.16,2.38,2.41,24.0,-3.0,STAT,,,,,,1.5104
2025-03-24 16:08:08-07:00,9.83,260.337,3.258,22.459500000000002,-2.6999999999999997,454.99,10.8,78.7,1.07,2.18,2.2,32.0,-4.0,STAT,,,,,,1.2040000000000002
2025-03-24 16:09:08-07:00,9.84,252.81300000000005,10.134,21.840000000000003,-0.9119999999999999,455.61,10.8,78.7,1.22,2.25,2.26,29.0,-4.0,STAT,,,,,,1.6176
2025-03-24 16:10:09-07:00,9.84,250.31600000000003,13.068,22.449,-1.704,455.86,10.8,78.6,1.59,2.99,3.25,23.0,-5.0,STAT,,,,,,2.0512000000000006
2025-03-24 16:11:09-07:00,9.85,254.078,11.556000000000001,22.9845,-3.432,456.53,10.8,78.6,1.62,2.68,2.99,25.0,-4.0,STAT,,,,,,1.4576000000000002
2025-03-24 16:12:09-07:00,9.85,252.54900000000004,14.139000000000001,22.785,-3.348,456.84,10.8,78.6,1.35,2.48,2.58,23.0,-4.0,STAT,,,,,,1.3144
2025-03-24 16:13:09-07:00,9.85,250.39300000000003,14.031,22.176000000000002,-4.452,457.09,10.8,78.7,1.56,2.59,2.62,24.0,-4.0,STAT,,,,,,1.1816
2025-03-24 16:14:09-07:00,9.85,244.01300000000003,7.3260000000000005,21.3885,-3.48,456.49,10.8,78.7,1.18,2.39,2.45,28.0,-4.0,STAT,,,,,,1.2160000000000002
2025-03-24 16:15:09-07:00,9.86,247.67600000000002,10.008,22.008000000000003,-4.212,455.98,10.9,78.7,1.47,2.96,3.32,23.0,-4.0,STAT,,,,,,1.5255999999999998
2025-03-24 16:16:10-07:00,9.86,246.56500000000003,8.126999999999999,21.693,-4.74,455.99,10.9,78.7,1.6,2.65,2.77,24.0,-5.0,STAT,,,,,,1.1720000000000002
2025-03-24 16:17:10-07:00,9.87,245.894,9.09,21.399,-3.42,456.32,10.9,78.8,1.64,2.38,2.42,26.0,-5.0,STAT,,,,,,1.2199999999999998
2025-03-24 16:18:10-07:00,9.91,253.24200000000002,2.358,21.273000000000003,-2.256,456.2,10.9,78.6,1.86,2.79,2.92,31.0,-4.0,STAT,,,,,,1.7808000000000002
2025-03-24 16:19:10-07:00,9.93,257.081,5.904,21.2835,-4.044,456.07,10.9,78.4,1.47,2.89,3.01,29.0,-5.0,STAT,,,,,,1.5032000000000003
2025-03-24 16:20:11-07:00,9.94,261.06300000000005,11.088000000000001,20.454,-2.4,456.02,10.9,78.4,1.52,2.46,2.5,24.0,-4.0,STAT,,,,,,1.488
2025-03-24 16:21:11-07:00,9.94,259.149,12.384,20.538,-3.7199999999999998,456.01,11.0,78.7,1.63,2.96,2.97,27.0,-4.0,STAT,,,,,,1.6239999999999999
2025-03-24 16:22:11-07:00,9.95,259.27,13.527,20.874,-3.384,456.0,11.0,78.5,1.23,2.48,2.48,22.0,-5.0,STAT,,,,,,1.3072
2025-03-24 16:23:11-07:00,9.95,268.378,11.097,20.790000000000003,-0.288,456.0,10.9,78.3,1.28,2.5,2.6,25.0,-4.0,STAT,,,,,,1.9424
2025-03-24 16:24:12-07:00,9.95,257.74100000000004,5.193,20.307000000000002,-1.344,455.59,11.0,78.3,1.16,2.07,2.14,28.0,-5.0,STAT,,,,,,1.3872
2025-03-24 16:25:11-07:00,9.96,249.66700000000003,4.104,19.026000000000003,0.444,455.21,11.0,78.5,1.05,2.0,2.02,32.0,-4.0,STAT,,,,,,1.6888
2025-03-24 16:26:12-07:00,9.96,248.17100000000005,-10.089,18.9735,1.392,455.07,11.0,78.3,0.93,2.1,2.11,46.0,-4.0,STAT,,,,,,1.9584000000000001
2025-03-24 16:27:12-07:00,10.0,252.362,1.773,18.1965,2.352,455.03,11.0,78.2,1.48,2.16,2.38,33.0,-4.0,STAT,,,,,,2.1984000000000004
2025-03-24 16:28:12-07:00,10.02,253.67100000000005,5.454,18.354000000000003,-0.252,454.8,11.0,78.3,1.09,2.03,2.1,25.0,-5.0,STAT,,,,,,1.5735999999999999
2025-03-24 16:29:12-07:00,10.03,244.18900000000002,9.405,18.1755,1.212,454.31,11.0,78.3,1.32,2.38,2.48,16.0,-4.0,STAT,,,,,,2.1464
2025-03-24 16:30:12-07:00,10.04,260.161,13.644,17.860500000000002,0.732,453.57,11.0,78.3,1.11,2.13,2.16,23.0,-4.0,STAT,,,,,,1.8504
2025-03-24 16:31:13-07:00,10.04,272.99800000000005,8.802,18.8265,1.92,453.49,11.0,78.3,1.03,2.37,2.76,26.0,-4.0,STAT,,,,,,2.2800000000000002
2025-03-24 16:32:13-07:00,10.05,263.879,5.994000000000001,18.732,-0.552,453.82,11.1,78.2,1.08,2.4,2.54,29.0,-4.0,STAT,,,,,,1.8095999999999999
2025-03-24 16:33:14-07:00,10.05,262.13000000000005,9.162,19.099500000000003,-2.64,453.94,11.1,78.3,1.35,2.91,2.96,27.0,-4.0,STAT,,,,,,1.8000000000000003
2025-03-24 16:34:14-07:00,10.05,251.70200000000003,12.501000000000001,19.0365,-1.32,453.98,11.1,78.2,1.11,2.27,2.29,22.0,-4.0,STAT,,,,,,1.552
2025-03-24 16:35:14-07:00,10.06,250.70100000000002,15.912,19.5825,0.504,453.99,11.1,77.9,1.04,1.71,1.71,15.0,-5.0,STAT,,,,,,1.4688
2025-03-24 16:36:16-07:00,10.07,246.90600000000003,14.031,20.076,0.216,454.0,11.1,77.9,1.07,1.98,1.98,21.0,-4.0,STAT,,,,,,1.6272
2025-03-24 16:37:16-07:00,10.1,251.06400000000002,19.377000000000002,18.942,0.732,454.0,11.1,78.0,1.25,2.25,2.25,20.0,-4.0,STAT,,,,,,1.9464000000000001
2025-03-24 16:38:16-07:00,10.12,244.651,14.202,19.9395,-0.288,454.0,11.1,78.0,1.0,1.95,1.95,21.0,-5.0,STAT,,,,,,1.5024
2025-03-24 16:39:16-07:00,10.13,237.60000000000002,13.788,18.9525,-1.464,454.0,11.1,77.9,1.07,2.16,2.16,25.0,-5.0,STAT,,,,,,1.4352000000000003
2025-03-24 16:40:16-07:00,10.13,239.162,6.498,18.249,-0.42,454.0,11.0,78.1,1.27,2.86,2.86,29.0,-5.0,STAT,,,,,,2.2039999999999997
2025-03-24 16:41:16-07:00,10.14,283.184,8.748000000000001,19.4145,-1.188,453.89,11.1,78.0,1.11,2.56,2.56,28.0,-4.0,STAT,,,,,,1.8104
2025-03-24 16:42:16-07:00,10.15,325.65500000000003,17.982,20.2545,-1.056,453.96,11.0,78.1,1.27,3.15,3.43,26.0,-4.0,STAT,,,,,,2.3088
2025-03-24 16:43:16-07:00,10.15,306.61400000000003,11.142000000000001,19.005000000000003,-1.944,453.99,11.0,78.1,1.68,3.28,3.37,26.0,-5.0,STAT,,,,,,2.2352
2025-03-24 16:44:16-07:00,10.15,275.242,12.375,18.480000000000004,-2.208,454.0,11.0,78.1,1.66,2.9,2.93,24.0,-5.0,STAT,,,,,,1.8783999999999998
2025-03-24 16:45:16-07:00,10.15,253.704,17.343,17.829,-0.8160000000000001,454.0,11.0,78.1,1.21,2.51,2.52,28.0,-4.0,STAT,,,,,,1.8448
2025-03-24 16:46:12-07:00,10.15,243.55100000000002,11.457,18.018,-2.7119999999999997,454.0,11.1,78.2,1.59,3.09,3.09,26.0,-4.0,STAT,,,,,,1.9296
2025-03-24 16:47:13-07:00,10.15,242.077,7.083,18.585,-5.652,454.0,11.1,78.3,1.72,3.29,3.46,27.0,-6.0,STAT,,,,,,1.5016
2025-03-24 16:48:13-07:00,10.16,233.91500000000002,4.212,18.396,-1.344,454.0,11.1,78.1,1.28,2.98,3.14,28.0,-4.0,STAT,,,,,,2.1151999999999997
2025-03-24 16:49:13-07:00,10.16,232.848,10.683,18.6585,-1.7999999999999998,453.42,11.2,78.1,1.26,2.93,3.03,18.0,-5.0,STAT,,,,,,1.9840000000000004
2025-03-24 16:50:13-07:00,10.16,226.061,6.651,18.794999999999998,-1.524,453.18,11.2,78.1,1.11,2.64,2.84,24.0,-4.0,STAT,,,,,,1.8072000000000001
2025-03-24 16:51:13-07:00,10.18,227.711,-1.872,19.467,-3.168,452.98,11.2,78.1,1.4,2.68,2.75,36.0,-4.0,STAT,,,,,,1.5104000000000002
2025-03-24 16:52:13-07:00,10.21,222.84900000000002,5.6160000000000005,19.719,-3.5999999999999996,452.96,11.2,78.0,1.15,2.63,2.65,27.0,-4.0,STAT,,,,,,1.3840000000000001
