DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,115,26,-4,-30,1935902049,96,23,-27,3288944182,AQI
2025-03-16 04:23:10-07:00,6.42,189.31,9.549,15.813,30.107999999999997,414.08,7.9,70.1,0.18,1.23,1.28,18.0,0.0,-1.0,STAT,,,,,,7.005599999999999
2025-03-16 04:24:10-07:00,6.42,188.98000000000002,7.956,15.561000000000002,32.412,414.16,7.9,69.9,0.18,0.99,1.04,19.0,0.0,0.0,STAT,,,,,,7.2744
2025-03-16 04:25:11-07:00,6.42,192.577,7.7940000000000005,13.692,36.336,414.06,7.9,69.9,0.06,1.02,1.03,20.0,0.0,0.0,STAT,,,,,,8.0832
2025-03-16 04:26:11-07:00,6.41,190.619,8.388,14.847000000000001,32.784,414.02,7.9,70.1,0.02,0.96,1.03,19.0,0.0,0.0,STAT,,,,,,7.3248
2025-03-16 04:27:11-07:00,6.42,191.52100000000004,9.918,16.0335,30.384,414.01,8.0,70.2,0.03,0.99,1.01,17.0,0.0,0.0,STAT,,,,,,6.8688
2025-03-16 04:28:11-07:00,6.41,190.091,8.676,15.708000000000002,31.451999999999998,414.0,8.0,70.0,0.27,1.2,1.21,18.0,0.0,0.0,STAT,,,,,,7.2504
2025-03-16 04:29:11-07:00,6.42,191.477,8.352,14.3745,31.848,414.0,8.0,70.1,0.26,1.23,1.23,18.0,0.0,0.0,STAT,,,,,,7.3536
2025-03-16 04:30:11-07:00,6.42,189.83800000000002,9.135,14.721,32.172,414.0,8.0,69.8,0.11,1.08,1.21,20.0,0.0,0.0,STAT,,,,,,7.2984
2025-03-16 04:31:11-07:00,6.41,187.836,9.819,14.185500000000001,33.587999999999994,413.38,8.0,69.7,0.72,1.9,2.19,18.0,0.0,0.0,STAT,,,,,,8.237599999999999
2025-03-16 04:32:11-07:00,6.41,193.86400000000003,8.937,15.309000000000001,31.08,412.75,7.9,69.8,0.85,2.58,2.97,18.0,0.0,0.0,STAT,,,,,,8.280000000000001
2025-03-16 04:33:12-07:00,6.41,199.903,8.226,15.634500000000001,30.768,412.91,8.0,70.0,1.05,2.76,3.3,18.0,0.0,0.0,STAT,,,,,,8.361600000000001
2025-03-16 04:34:12-07:00,6.41,198.75900000000001,8.01,15.025500000000001,31.5,412.97,8.0,70.0,1.02,2.64,3.05,19.0,0.0,0.0,STAT,,,,,,8.412
2025-03-16 04:35:12-07:00,6.42,197.769,8.019,16.1175,30.228,412.99,8.0,70.0,1.41,3.36,3.93,19.0,0.0,-1.0,STAT,,,,,,8.733600000000001
2025-03-16 04:36:12-07:00,6.41,196.42700000000002,9.261,15.582,31.955999999999996,413.0,8.0,69.9,0.97,2.46,2.71,18.0,0.0,0.0,STAT,,,,,,8.3592
2025-03-16 04:37:12-07:00,6.41,193.24800000000002,9.207,14.6265,30.995999999999995,413.29,8.0,70.0,0.99,2.58,3.11,18.0,0.0,0.0,STAT,,,,,,8.2632
2025-03-16 04:38:07-07:00,6.42,189.97,8.270999999999999,13.9335,32.4,413.73,8.0,70.1,0.95,2.59,2.85,18.0,0.0,0.0,STAT,,,,,,8.552
