DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,32,-32,3231686381,137,25,-2,-36,3829631441,AQI
2025-03-20 12:22:30-07:00,6.61,202.543,8.703,18.4905,36.0,420.52,7.7,72.4,0.14,1.46,1.51,0.0,STAT,,,,,,,8.368
2025-03-20 12:23:31-07:00,6.61,199.584,9.522,19.078500000000002,35.772,421.33,7.7,72.4,0.05,1.09,1.36,-1.0,STAT,,,,,,,8.0264
2025-03-20 12:24:31-07:00,6.61,196.27300000000002,8.676,21.052500000000002,33.612,422.34,7.8,72.6,0.09,1.1,1.3,0.0,STAT,,,,,,,7.6024
2025-03-20 12:25:31-07:00,6.61,202.18000000000004,8.901000000000002,20.727,34.86,423.43,7.8,72.4,0.45,1.31,1.66,0.0,STAT,,,,,,,8.02
2025-03-20 12:26:31-07:00,6.61,475.81600000000003,9.288,20.464499999999997,37.236,423.8,7.7,72.1,0.39,1.13,1.24,0.0,STAT,,,,,,,8.351199999999999
2025-03-20 12:27:31-07:00,6.62,535.128,8.784,20.769000000000002,38.568,423.58,7.7,72.1,0.21,1.04,1.08,0.0,STAT,,,,,,,8.5456
2025-03-20 12:28:31-07:00,6.62,450.252,7.767000000000001,21.052500000000002,36.263999999999996,423.78,7.7,72.3,0.07,1.01,1.03,0.0,STAT,,,,,,,8.0608
2025-03-20 12:29:33-07:00,6.61,357.379,7.614000000000001,20.706,35.076,423.92,7.7,72.3,0.39,1.36,1.82,0.0,STAT,,,,,,,8.103200000000001
2025-03-20 12:30:33-07:00,6.61,285.97800000000007,9.315,20.695500000000003,36.779999999999994,423.97,7.7,72.2,0.13,1.38,1.89,0.0,STAT,,,,,,,8.459999999999999
2025-03-20 12:31:33-07:00,6.61,245.86100000000002,8.082,21.357,36.372,423.99,7.7,72.3,0.28,1.65,1.82,0.0,STAT,,,,,,,8.5944
2025-03-20 12:32:33-07:00,6.61,227.44700000000003,11.718,22.302,34.68,423.54,7.7,72.3,0.1,1.12,1.27,0.0,STAT,,,,,,,7.832
2025-03-20 12:33:33-07:00,6.62,216.72200000000004,7.587,21.147000000000002,37.428,423.19,7.7,72.6,0.11,1.57,1.62,0.0,STAT,,,,,,,8.7416
2025-03-20 12:34:33-07:00,6.61,213.818,6.057,21.252,36.912,423.2,7.7,72.3,0.06,1.33,1.77,0.0,STAT,,,,,,,8.4464
2025-03-20 12:35:33-07:00,6.61,213.58700000000002,7.002000000000001,23.562,34.763999999999996,423.07,7.7,72.3,0.18,1.27,1.67,-1.0,STAT,,,,,,,7.9688
2025-03-20 12:36:33-07:00,6.61,218.229,7.947,24.6855,33.384,423.02,7.7,72.5,0.43,1.09,1.31,0.0,STAT,,,,,,,7.5488
2025-03-20 12:37:34-07:00,6.62,212.64100000000002,5.760000000000001,24.2025,32.315999999999995,423.01,7.7,72.8,0.29,1.22,1.95,0.0,STAT,,,,,,,7.4392
2025-03-20 12:38:34-07:00,6.62,210.21,7.317000000000001,23.7615,31.355999999999998,423.0,7.7,72.8,0.12,1.25,1.49,0.0,STAT,,,,,,,7.2712
2025-03-20 12:39:34-07:00,6.62,208.98900000000003,8.586,22.008000000000003,34.98,423.5,7.7,73.1,0.52,1.57,1.69,0.0,STAT,,,,,,,8.251999999999999
2025-03-20 12:40:34-07:00,6.62,211.64000000000001,6.66,23.247,32.087999999999994,423.82,7.7,73.3,0.25,1.31,1.85,0.0,STAT,,,,,,,7.465599999999999
2025-03-20 12:41:34-07:00,6.62,217.11800000000002,8.901000000000002,24.633000000000003,33.108,423.94,7.8,73.2,0.3,1.24,1.44,0.0,STAT,,,,,,,7.6136
2025-03-20 12:42:34-07:00,6.61,215.39100000000002,10.836,22.029,35.916,423.98,7.8,72.7,0.11,1.2,1.52,0.0,STAT,,,,,,,8.1432
2025-03-20 12:43:34-07:00,6.62,219.41700000000003,10.188,21.777,36.408,423.99,7.8,73.0,0.35,1.48,2.1,-1.0,STAT,,,,,,,8.4656
2025-03-20 12:44:34-07:00,6.61,218.735,9.333,23.9715,34.944,424.0,7.7,72.9,0.33,1.34,1.6,0.0,STAT,,,,,,,8.0608
2025-03-20 12:45:35-07:00,6.61,217.536,9.360000000000001,25.567500000000003,31.451999999999998,424.08,7.7,73.3,0.14,1.19,1.27,0.0,STAT,,,,,,,7.2424
2025-03-20 12:46:35-07:00,6.62,220.75900000000001,7.893,23.898000000000003,33.984,424.6,7.8,73.2,0.05,1.13,1.25,0.0,STAT,,,,,,,7.700800000000001
2025-03-20 12:47:35-07:00,6.61,218.13000000000002,7.317000000000001,23.635500000000004,32.891999999999996,424.86,7.7,73.1,0.37,1.76,1.8,-1.0,STAT,,,,,,,7.9864
2025-03-20 12:48:35-07:00,6.62,211.20000000000002,7.829999999999999,25.357499999999998,33.3,424.95,7.7,73.2,0.13,1.29,1.31,0.0,STAT,,,,,,,7.692
2025-03-20 12:49:35-07:00,6.61,213.675,6.732,23.583000000000002,34.199999999999996,424.98,7.8,73.4,0.6,1.41,1.41,0.0,STAT,,,,,,,7.968
2025-03-20 12:50:35-07:00,6.61,214.00500000000002,6.192,22.47,35.147999999999996,425.08,7.7,73.0,0.42,1.71,1.71,0.0,STAT,,,,,,,8.397599999999999
2025-03-20 12:51:35-07:00,6.62,212.036,5.22,23.509500000000003,34.007999999999996,425.52,7.7,72.9,0.39,1.25,1.44,0.0,STAT,,,,,,,7.8016
2025-03-20 12:52:35-07:00,6.61,208.681,7.659,21.819000000000003,35.879999999999995,425.18,7.7,72.9,0.2,1.0,1.11,0.0,STAT,,,,,,,7.975999999999999
2025-03-20 12:53:36-07:00,6.61,208.06500000000003,9.432,21.315,35.123999999999995,425.06,7.7,73.1,0.33,1.49,1.82,-1.0,STAT,,,,,,,8.2168
2025-03-20 12:54:36-07:00,6.61,214.56600000000003,9.531,22.7955,34.355999999999995,425.64,7.7,73.2,0.11,1.53,2.15,-1.0,STAT,,,,,,,8.095199999999998
2025-03-20 12:55:36-07:00,6.61,210.15500000000003,9.378,23.4255,34.824,425.83,7.7,73.0,0.42,1.33,1.69,0.0,STAT,,,,,,,8.0288
2025-03-20 12:56:36-07:00,6.61,206.8,9.621,22.648500000000002,35.484,425.94,7.7,73.2,0.46,1.47,1.91,0.0,STAT,,,,,,,8.2728
2025-03-20 12:57:37-07:00,6.61,204.237,9.018,22.596,34.656,425.98,7.8,73.2,0.29,1.62,2.31,-1.0,STAT,,,,,,,8.2272
2025-03-20 12:58:37-07:00,6.61,207.911,9.855,24.108,33.324,425.99,7.8,73.2,0.23,1.47,2.04,-1.0,STAT,,,,,,,7.8408
2025-03-20 12:59:37-07:00,6.61,208.604,7.829999999999999,23.688,32.868,426.0,7.8,73.4,0.19,1.36,1.73,0.0,STAT,,,,,,,7.661600000000001
2025-03-20 13:00:32-07:00,6.61,205.612,9.945,25.116000000000003,29.16,426.0,7.8,73.7,0.29,1.4,1.62,0.0,STAT,,,,,,,6.952000000000001
2025-03-20 13:01:32-07:00,6.61,205.78800000000004,9.702,25.0005,30.06,426.41,7.8,73.5,0.43,1.8,2.21,-1.0,STAT,,,,,,,7.452000000000001
2025-03-20 13:02:32-07:00,6.61,204.21500000000003,8.559,23.7615,31.752,426.5,7.8,73.6,0.37,2.26,2.66,0.0,STAT,,,,,,,8.1584
2025-03-20 13:03:33-07:00,6.61,205.75500000000002,8.01,23.509500000000003,33.18,426.18,7.8,73.5,0.25,1.78,2.09,0.0,STAT,,,,,,,8.06
2025-03-20 13:04:33-07:00,6.62,209.627,8.64,22.6695,32.471999999999994,426.06,7.8,73.5,0.24,1.38,1.53,0.0,STAT,,,,,,,7.598399999999999
2025-03-20 13:05:34-07:00,6.62,217.228,8.208,23.7825,34.872,426.6,7.8,73.5,0.08,1.46,1.62,0.0,STAT,,,,,,,8.1424
2025-03-20 13:06:34-07:00,6.62,235.345,8.478,23.625,33.312,426.86,7.8,73.6,0.2,1.54,1.59,0.0,STAT,,,,,,,7.8944
2025-03-20 13:07:34-07:00,6.62,234.77300000000002,8.424,21.567,34.716,426.95,7.8,73.5,0.56,1.49,1.5,-1.0,STAT,,,,,,,8.135200000000001
2025-03-20 13:08:34-07:00,6.62,231.44000000000003,9.234,20.023500000000002,38.736,426.98,7.8,73.4,0.24,1.57,1.96,0.0,STAT,,,,,,,9.0032
2025-03-20 13:09:34-07:00,6.62,227.78800000000004,9.468,20.454,35.436,426.99,7.8,73.3,0.19,1.32,2.13,0.0,STAT,,,,,,,8.1432
2025-03-20 13:10:35-07:00,6.62,220.81400000000002,9.774,19.551000000000002,36.696,427.0,7.9,73.3,0.24,1.66,2.57,-1.0,STAT,,,,,,,8.6672
2025-03-20 13:11:35-07:00,6.62,230.40600000000003,8.685,19.068,32.436,427.0,7.9,73.4,0.24,1.23,1.84,0.0,STAT,,,,,,,7.4712000000000005
2025-03-20 13:12:35-07:00,6.62,229.328,7.632000000000001,17.860500000000002,32.495999999999995,427.0,7.9,73.5,0.11,1.23,1.43,0.0,STAT,,,,,,,7.483199999999999
2025-03-20 13:13:35-07:00,6.62,221.144,7.74,16.6005,37.752,427.0,7.9,73.2,0.04,1.18,1.24,0.0,STAT,,,,,,,8.4944
2025-03-20 13:14:35-07:00,6.62,221.067,8.064000000000002,16.863,39.791999999999994,426.42,7.9,72.9,0.06,1.06,1.15,0.0,STAT,,,,,,,8.8064
2025-03-20 13:15:36-07:00,6.62,220.79200000000003,9.153,17.7345,38.544,425.57,7.8,73.2,0.32,1.21,1.41,0.0,STAT,,,,,,,8.6768
2025-03-20 13:16:36-07:00,6.62,217.162,10.548,17.776500000000002,37.571999999999996,424.97,7.8,73.3,0.1,1.04,1.17,-1.0,STAT,,,,,,,8.3464
2025-03-20 13:17:36-07:00,6.62,218.812,10.053,17.0625,36.252,424.57,7.8,73.5,0.44,1.25,1.29,-1.0,STAT,,,,,,,8.2504
2025-03-20 13:18:36-07:00,6.62,220.429,9.522,17.398500000000002,39.312,424.85,7.8,73.6,0.29,1.55,1.56,-1.0,STAT,,,,,,,9.1024
2025-03-20 13:19:36-07:00,6.62,215.41300000000004,8.766,17.955000000000002,38.076,424.95,7.8,73.7,0.09,1.2,1.4,0.0,STAT,,,,,,,8.5752
2025-03-20 13:20:37-07:00,6.62,220.45100000000002,8.270999999999999,15.414,40.572,425.56,7.8,73.6,0.03,1.16,1.44,-1.0,STAT,,,,,,,9.0424
2025-03-20 13:21:38-07:00,6.62,225.88500000000002,8.469000000000001,18.448500000000003,36.912,425.85,7.8,73.6,0.41,1.43,1.83,0.0,STAT,,,,,,,8.5264
2025-03-20 13:22:38-07:00,6.62,224.90600000000003,7.785,19.614,37.739999999999995,425.95,7.8,73.5,0.41,1.6,2.05,0.0,STAT,,,,,,,8.828
2025-03-20 13:23:38-07:00,6.62,221.199,8.469000000000001,21.514499999999998,34.116,425.98,7.8,73.6,0.28,1.29,1.55,0.0,STAT,,,,,,,7.8552
2025-03-20 13:24:38-07:00,6.62,218.15200000000002,7.578,20.643,36.275999999999996,425.99,7.8,73.8,0.09,1.35,1.44,0.0,STAT,,,,,,,8.3352
2025-03-20 13:25:38-07:00,6.62,217.89900000000003,7.65,21.4725,34.488,426.08,7.8,73.8,0.03,1.11,1.19,0.0,STAT,,,,,,,7.7856000000000005
2025-03-20 13:26:38-07:00,6.62,215.90800000000002,9.162,23.94,35.208,426.03,7.8,74.0,0.12,1.52,1.7,0.0,STAT,,,,,,,8.2576
2025-03-20 13:27:38-07:00,6.62,216.359,8.145000000000001,23.289,35.424,426.01,7.8,73.9,0.18,1.64,2.0,-1.0,STAT,,,,,,,8.3968
2025-03-20 13:28:38-07:00,6.62,216.579,9.450000000000001,21.703500000000002,37.08,426.0,7.8,74.1,0.4,2.06,2.18,-1.0,STAT,,,,,,,9.064
2025-03-20 13:29:38-07:00,6.62,211.31,6.651,21.546,34.032,426.0,7.8,74.3,0.3,1.57,1.61,0.0,STAT,,,,,,,8.0624
2025-03-20 13:30:39-07:00,6.62,207.16300000000004,7.425,16.9995,38.136,426.0,7.8,74.4,0.59,1.45,1.6,0.0,STAT,,,,,,,8.7872
2025-03-20 13:31:39-07:00,6.62,201.245,7.218,18.616500000000002,38.688,426.0,7.7,74.5,0.41,1.56,1.71,0.0,STAT,,,,,,,8.985600000000002
2025-03-20 13:32:39-07:00,6.62,204.45700000000002,7.911,17.325,38.244,425.6,7.7,74.7,0.29,1.26,1.31,-1.0,STAT,,,,,,,8.6568
2025-03-20 13:33:39-07:00,6.62,205.37,9.243,18.511499999999998,37.116,425.3,7.7,74.7,0.41,1.61,1.74,0.0,STAT,,,,,,,8.711200000000002
2025-03-20 13:34:39-07:00,6.62,201.168,7.164,16.8,37.224,425.1,7.7,74.7,0.14,1.87,2.02,-1.0,STAT,,,,,,,8.9408
2025-03-20 13:35:35-07:00,6.62,198.60500000000002,8.811,16.989,37.895999999999994,425.04,7.7,74.8,0.32,1.32,1.36,-1.0,STAT,,,,,,,8.6352
2025-03-20 13:36:35-07:00,6.62,198.209,7.596,17.8185,36.779999999999994,425.01,7.8,74.7,0.33,1.14,1.15,0.0,STAT,,,,,,,8.267999999999999
2025-03-20 13:37:35-07:00,6.62,197.175,7.218,15.6975,39.516,425.0,7.7,74.5,0.13,1.16,1.16,0.0,STAT,,,,,,,8.831199999999999
2025-03-20 13:38:36-07:00,6.62,199.661,7.2540000000000004,15.5085,37.955999999999996,425.0,7.7,74.6,0.08,1.43,1.47,0.0,STAT,,,,,,,8.735199999999999
2025-03-20 13:39:36-07:00,6.62,197.252,9.756,16.821,35.304,424.85,7.8,74.7,0.27,1.37,1.7,0.0,STAT,,,,,,,8.1568
2025-03-20 13:40:36-07:00,6.62,198.209,8.847,19.215,35.184,424.95,7.8,74.5,0.08,1.7,2.58,0.0,STAT,,,,,,,8.396799999999999
2025-03-20 13:41:37-07:00,6.62,197.13100000000003,8.712,16.695,35.687999999999995,424.98,7.8,74.4,0.03,1.47,1.93,0.0,STAT,,,,,,,8.3136
2025-03-20 13:42:37-07:00,6.62,198.64900000000003,9.405,17.682000000000002,38.604,424.99,7.8,74.1,0.09,1.32,1.53,0.0,STAT,,,,,,,8.776800000000001
2025-03-20 13:43:37-07:00,6.61,200.42000000000002,8.721,16.096500000000002,41.291999999999994,424.38,7.7,74.1,0.4,1.7,1.86,0.0,STAT,,,,,,,9.6184
2025-03-20 13:44:37-07:00,6.61,202.092,9.603,15.876,38.315999999999995,424.13,7.7,73.9,0.49,1.75,2.14,0.0,STAT,,,,,,,9.0632
2025-03-20 13:45:37-07:00,6.61,202.466,9.027,15.33,40.98,424.05,7.7,74.1,0.57,1.37,1.52,0.0,STAT,,,,,,,9.292
2025-03-20 13:46:38-07:00,6.61,200.81600000000003,10.323,17.587500000000002,38.64,424.02,7.7,74.3,0.66,1.7,1.75,0.0,STAT,,,,,,,9.088000000000001
2025-03-20 13:47:38-07:00,6.6,203.412,9.018,16.8735,40.47599999999999,424.01,7.6,74.1,0.61,1.49,1.52,0.0,STAT,,,,,,,9.287199999999999
2025-03-20 13:48:38-07:00,6.6,201.32200000000003,8.811,16.5585,38.832,424.0,7.6,74.1,0.26,1.77,1.78,0.0,STAT,,,,,,,9.182400000000001
2025-03-20 13:49:39-07:00,6.6,206.27200000000002,9.855,17.094,37.644,424.0,7.6,74.1,0.12,1.55,1.56,0.0,STAT,,,,,,,8.7688
2025-03-20 13:50:39-07:00,6.6,229.40500000000003,10.170000000000002,17.4615,38.004,424.0,7.6,74.2,0.04,1.07,1.1,0.0,STAT,,,,,,,8.4568
2025-03-20 13:51:39-07:00,6.57,246.37800000000001,9.234,17.430000000000003,39.216,424.23,7.6,74.4,0.05,1.25,1.62,0.0,STAT,,,,,,,8.8432
2025-03-20 13:52:39-07:00,6.54,238.18300000000002,9.315,21.2625,35.616,425.02,7.6,74.6,0.35,1.45,1.94,0.0,STAT,,,,,,,8.2832
2025-03-20 13:53:39-07:00,6.53,227.27100000000004,11.673,20.685,34.68,426.27,7.6,74.8,0.14,1.75,2.09,0.0,STAT,,,,,,,8.336
2025-03-20 13:54:39-07:00,6.52,220.29700000000003,10.728,24.244500000000002,31.595999999999997,427.58,7.6,75.0,0.26,1.35,1.79,0.0,STAT,,,,,,,7.3991999999999996
2025-03-20 13:55:39-07:00,6.52,219.21900000000002,9.81,25.231500000000004,24.996,429.12,7.7,75.0,0.27,1.96,2.26,0.0,STAT,,,,,,,6.5672
2025-03-20 13:56:41-07:00,6.51,221.276,7.685999999999999,25.210500000000003,26.808,429.69,7.7,74.9,0.75,2.32,2.65,0.0,STAT,,,,,,,7.2176
2025-03-20 13:57:41-07:00,6.51,227.96400000000003,8.631,24.423000000000002,28.284,429.89,7.7,74.9,0.34,1.5,1.87,0.0,STAT,,,,,,,6.856800000000001
2025-03-20 13:58:41-07:00,6.51,229.74600000000004,7.803,24.233999999999998,26.46,429.96,7.7,75.0,0.69,1.74,2.22,0.0,STAT,,,,,,,6.684000000000001
2025-03-20 13:59:41-07:00,6.51,226.644,7.965,24.066000000000003,29.16,429.99,7.7,74.7,0.35,1.57,2.26,0.0,STAT,,,,,,,7.088000000000001
2025-03-20 14:00:41-07:00,6.5,230.53800000000004,8.064000000000002,22.543499999999998,29.82,429.77,7.7,74.5,0.3,1.59,2.21,0.0,STAT,,,,,,,7.236000000000001
2025-03-20 14:01:42-07:00,6.5,233.20000000000002,6.453,22.407,32.376,429.27,7.7,74.2,0.11,1.54,2.02,0.0,STAT,,,,,,,7.7072
2025-03-20 14:02:42-07:00,6.48,234.817,9.09,24.612000000000002,31.932,428.51,7.7,74.2,0.04,1.26,1.43,0.0,STAT,,,,,,,7.3944
2025-03-20 14:03:43-07:00,6.45,229.04200000000003,9.657,22.848000000000003,33.336,427.82,7.7,74.1,0.31,1.51,1.66,0.0,STAT,,,,,,,7.8752
2025-03-20 14:04:43-07:00,6.43,230.604,8.748000000000001,21.840000000000003,30.695999999999998,427.6,7.7,74.2,0.34,1.53,1.58,0.0,STAT,,,,,,,7.3632
2025-03-20 14:05:43-07:00,6.42,231.37400000000002,9.675,21.525000000000002,31.823999999999998,427.83,7.6,74.2,0.16,1.24,1.25,0.0,STAT,,,,,,,7.3568
2025-03-20 14:06:37-07:00,6.42,229.71300000000002,9.270000000000001,21.871499999999997,30.24,427.93,7.7,74.1,0.48,1.2,1.2,0.0,STAT,,,,,,,7.008
2025-03-20 14:07:38-07:00,6.41,236.786,10.197000000000001,21.063,27.671999999999997,427.33,7.6,74.2,0.49,1.45,1.45,0.0,STAT,,,,,,,6.6944
2025-03-20 14:08:38-07:00,6.4,258.445,8.946,20.5275,31.644,427.35,7.6,74.1,0.39,1.41,1.55,0.0,STAT,,,,,,,7.4568
2025-03-20 14:09:38-07:00,6.4,291.434,9.549,20.5485,31.128,427.54,7.6,74.1,0.14,0.82,0.99,0.0,STAT,,,,,,,6.8816
2025-03-20 14:10:38-07:00,6.39,279.19100000000003,7.65,21.651000000000003,30.131999999999998,427.84,7.6,74.1,0.16,1.29,1.57,0.0,STAT,,,,,,,7.0584
2025-03-20 14:11:39-07:00,6.38,255.937,9.684,21.2835,30.9,427.94,7.6,74.0,0.23,1.52,1.61,0.0,STAT,,,,,,,7.396
2025-03-20 14:12:39-07:00,6.34,241.758,10.754999999999999,19.383000000000003,34.908,427.98,7.6,73.8,0.07,0.8,1.0,0.0,STAT,,,,,,,7.621600000000001
2025-03-20 14:13:39-07:00,6.32,227.76600000000002,9.747,20.128500000000003,31.74,427.99,7.6,73.8,0.22,1.02,1.29,0.0,STAT,,,,,,,7.164
2025-03-20 14:14:40-07:00,6.32,221.485,9.144,20.863500000000002,33.516,428.0,7.5,74.0,0.23,0.89,1.17,0.0,STAT,,,,,,,7.4152
2025-03-20 14:15:40-07:00,6.31,222.29900000000004,11.313,20.128500000000003,34.56,428.0,7.5,74.1,0.2,1.24,1.49,0.0,STAT,,,,,,,7.904000000000001
2025-03-20 14:16:42-07:00,6.3,227.27100000000004,9.729000000000001,20.685,32.532,428.0,7.5,74.3,0.14,0.97,1.32,0.0,STAT,,,,,,,7.282399999999999
2025-03-20 14:17:42-07:00,6.3,221.76000000000002,9.395999999999999,22.3965,29.531999999999996,428.0,7.5,74.3,0.09,1.03,1.65,0.0,STAT,,,,,,,6.7303999999999995
2025-03-20 14:18:42-07:00,6.29,220.473,10.566,21.4935,31.907999999999998,428.0,7.5,74.4,0.03,1.46,1.68,0.0,STAT,,,,,,,7.5496
2025-03-20 14:19:42-07:00,6.25,217.591,9.981,21.871499999999997,31.044,428.15,7.5,74.4,0.09,1.25,1.32,0.0,STAT,,,,,,,7.2088
2025-03-20 14:20:42-07:00,6.23,215.435,10.134,22.5015,32.855999999999995,428.62,7.4,74.4,0.03,1.17,1.38,0.0,STAT,,,,,,,7.507199999999999
2025-03-20 14:21:42-07:00,6.22,213.48800000000003,10.395000000000001,21.126,30.612000000000002,428.83,7.4,74.6,0.01,1.17,1.43,0.0,STAT,,,,,,,7.058400000000001
2025-03-20 14:22:43-07:00,6.2,212.091,10.35,22.8795,28.536,428.94,7.5,74.6,0.0,1.02,1.12,0.0,STAT,,,,,,,6.5232
2025-03-20 14:23:43-07:00,6.2,217.93200000000002,8.865,23.2155,29.652,428.98,7.4,74.6,0.03,1.02,1.33,0.0,STAT,,,,,,,6.7464
2025-03-20 14:24:43-07:00,6.19,216.876,8.838000000000001,23.299500000000002,27.3,428.99,7.4,74.7,0.15,1.08,1.78,0.0,STAT,,,,,,,6.324000000000001
2025-03-20 14:25:43-07:00,6.17,216.60100000000003,7.767000000000001,22.344,28.907999999999998,429.0,7.4,74.7,0.29,2.0,2.25,0.0,STAT,,,,,,,7.381600000000001
2025-03-20 14:26:43-07:00,6.13,218.10800000000003,8.109,22.826999999999998,28.979999999999997,429.23,7.4,74.8,0.35,2.59,3.43,0.0,STAT,,,,,,,7.867999999999999
2025-03-20 14:27:44-07:00,6.12,228.42600000000002,8.631,22.932000000000002,28.32,429.81,7.4,75.0,0.61,1.96,2.27,0.0,STAT,,,,,,,7.232000000000001
2025-03-20 14:28:44-07:00,6.11,232.23200000000003,10.647,26.838,22.2,430.89,7.4,75.1,0.77,1.33,2.01,0.0,STAT,,,,,,,5.5040000000000004
2025-03-20 14:29:44-07:00,6.1,239.591,9.738000000000001,26.785500000000003,26.099999999999998,432.51,7.4,75.1,0.82,1.46,1.91,0.0,STAT,,,,,,,6.388
2025-03-20 14:30:44-07:00,6.1,240.09700000000004,9.054,26.7435,28.631999999999998,432.83,7.3,75.3,0.85,2.15,2.48,0.0,STAT,,,,,,,7.4464
2025-03-20 14:31:44-07:00,6.09,233.442,8.793,26.019000000000002,30.971999999999998,432.78,7.3,75.5,0.67,2.06,2.99,0.0,STAT,,,,,,,7.8424
2025-03-20 14:32:43-07:00,6.09,232.353,9.621,23.7825,33.492,431.98,7.3,75.6,0.59,1.97,2.54,0.0,STAT,,,,,,,8.2744
2025-03-20 14:33:44-07:00,6.09,235.49900000000002,8.082,24.727500000000003,31.308,431.35,7.3,75.9,0.73,1.73,2.12,0.0,STAT,,,,,,,7.645600000000001
2025-03-20 14:34:44-07:00,6.09,240.42700000000002,8.343,24.496499999999997,29.676,431.12,7.3,76.0,0.49,1.83,2.71,0.0,STAT,,,,,,,7.3992
2025-03-20 14:35:44-07:00,6.08,235.97200000000004,10.881,24.528,26.4,431.04,7.3,76.2,0.46,1.68,2.13,0.0,STAT,,,,,,,6.6240000000000006
2025-03-20 14:36:44-07:00,6.08,233.15600000000003,10.620000000000001,24.349500000000003,31.02,431.01,7.3,76.2,0.37,1.36,1.5,0.0,STAT,,,,,,,7.292000000000001
2025-03-20 14:37:40-07:00,6.07,231.31900000000002,9.711,24.738,31.715999999999998,430.5,7.3,76.1,0.36,1.47,1.58,0.0,STAT,,,,,,,7.5192
2025-03-20 14:38:40-07:00,6.05,233.97,8.865,23.131500000000003,33.936,430.09,7.3,76.0,0.12,1.04,1.15,0.0,STAT,,,,,,,7.6192
2025-03-20 14:39:40-07:00,6.03,244.46400000000003,10.395000000000001,23.898000000000003,31.368,429.16,7.3,76.1,0.22,1.27,1.3,0.0,STAT,,,,,,,7.2896
2025-03-20 14:40:40-07:00,6.02,266.475,8.856,22.5015,32.147999999999996,429.05,7.3,76.2,0.45,1.54,1.55,0.0,STAT,,,,,,,7.6616
2025-03-20 14:41:40-07:00,6.01,255.81600000000003,9.378,21.189,30.528,429.02,7.3,76.3,0.71,1.99,2.01,0.0,STAT,,,,,,,7.6975999999999996
2025-03-20 14:42:42-07:00,6.01,252.71400000000003,8.703,21.808500000000002,33.047999999999995,429.01,7.3,76.1,0.6,1.92,2.21,-1.0,STAT,,,,,,,8.1456
2025-03-20 14:43:43-07:00,6.01,251.62500000000003,8.793,21.21,33.455999999999996,429.0,7.3,76.2,0.57,1.71,1.91,0.0,STAT,,,,,,,8.059199999999999
2025-03-20 14:44:43-07:00,6.01,242.79200000000003,9.945,22.9005,30.336,429.0,7.2,76.2,0.81,1.6,1.67,0.0,STAT,,,,,,,7.3472
2025-03-20 14:45:43-07:00,6.01,235.66400000000002,10.610999999999999,23.3415,28.26,429.08,7.3,76.2,0.7,1.33,1.35,0.0,STAT,,,,,,,6.716000000000001
2025-03-20 14:46:43-07:00,6.01,236.786,8.406,20.9265,33.083999999999996,429.27,7.2,75.9,0.33,1.01,1.31,0.0,STAT,,,,,,,7.424799999999999
2025-03-20 14:47:43-07:00,6.01,225.14800000000002,10.791,18.3645,34.344,429.1,7.3,75.8,0.14,0.87,1.03,0.0,STAT,,,,,,,7.5648
2025-03-20 14:48:43-07:00,6.01,219.95600000000002,9.513,18.4065,33.168,428.42,7.3,75.6,0.09,0.95,1.01,-1.0,STAT,,,,,,,7.3936
2025-03-20 14:49:43-07:00,6.01,271.612,12.51,18.543,30.912,428.15,7.3,75.6,0.03,0.87,0.89,-1.0,STAT,,,,,,,6.8784
2025-03-20 14:50:43-07:00,6.01,351.76900000000006,11.25,20.265,31.836,428.05,7.3,75.5,0.22,1.01,1.02,0.0,STAT,,,,,,,7.1752
2025-03-20 14:51:43-07:00,6.01,300.322,13.158,18.616500000000002,32.796,427.67,7.3,75.4,0.07,1.14,1.21,-1.0,STAT,,,,,,,7.4712000000000005
2025-03-20 14:52:45-07:00,6.02,388.72900000000004,17.676000000000002,19.929000000000002,32.663999999999994,427.23,7.3,75.3,0.17,1.15,1.72,-1.0,STAT,,,,,,,7.452799999999999
2025-03-20 14:53:45-07:00,6.04,515.339,13.23,18.9735,33.779999999999994,427.08,7.3,75.2,0.21,1.47,1.91,0.0,STAT,,,,,,,7.9319999999999995
2025-03-20 14:54:45-07:00,6.07,396.704,9.207,18.5745,34.872,427.03,7.3,75.1,0.07,1.12,1.35,-1.0,STAT,,,,,,,7.8704
2025-03-20 14:55:45-07:00,6.08,323.059,9.693,18.732,35.328,426.69,7.2,75.2,0.19,1.33,1.76,-1.0,STAT,,,,,,,8.1296
2025-03-20 14:56:45-07:00,6.09,269.764,9.648000000000001,15.75,37.152,426.24,7.2,74.9,0.07,1.12,1.26,-1.0,STAT,,,,,,,8.326400000000001
2025-03-20 14:57:46-07:00,6.09,241.978,8.235000000000001,16.2435,36.024,426.09,7.2,75.0,0.02,0.73,0.78,-1.0,STAT,,,,,,,7.7888
2025-03-20 14:58:46-07:00,6.09,227.55700000000002,11.349,14.574000000000002,39.611999999999995,426.03,7.2,75.1,0.01,0.83,1.19,-2.0,STAT,,,,,,,8.5864
2025-03-20 14:59:46-07:00,6.1,222.28800000000004,9.324,14.7735,37.5,426.01,7.2,75.1,0.0,0.91,1.13,-1.0,STAT,,,,,,,8.228
2025-03-20 15:00:47-07:00,6.1,218.24000000000004,9.423,14.385,39.647999999999996,425.65,7.2,75.0,0.0,0.5,0.57,-1.0,STAT,,,,,,,8.3296
