DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,129,59,3,-2,6,0,0.00000,0.00000.1,0.1,2350273011,108,51,1781195690,AQI
2025-03-02 15:06:37-08:00,22.19,290.55400000000003,11.709,9.7125,7.608,416.0,21.5,33.6,2.42,4.07,4.73,0.0,0.0,1,13.98,185.33,30.62,1,-19,33.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.7776000000000005
2025-03-02 15:07:37-08:00,22.19,281.699,11.844000000000001,9.691500000000001,8.808,416.0,21.5,33.6,2.09,3.62,3.98,0.0,0.0,1,13.91,52.34,31.36,1,-16,33.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.6576
2025-03-02 15:08:37-08:00,22.19,289.28900000000004,10.629000000000001,9.691500000000001,8.34,416.0,21.5,33.5,2.48,3.97,4.22,0.0,0.0,1,13.87,14.78,30.61,1,-18,33.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,4.844
2025-03-02 15:09:37-08:00,22.19,290.224,10.620000000000001,9.429,8.532,416.0,21.5,33.6,2.48,4.71,4.8,0.0,0.0,1,13.84,4.18,39.37,1,-19,34.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.4744
2025-03-02 15:10:37-08:00,22.19,286.77000000000004,12.546,8.620500000000002,9.756,416.08,21.5,33.5,2.38,4.4,4.42,0.0,0.0,1,13.8,1.18,33.8,1,-19,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.4712000000000005
2025-03-02 15:11:37-08:00,22.19,289.278,11.376000000000001,9.177000000000001,9.888,416.06,21.5,33.5,2.5,4.22,4.23,0.0,0.0,1,13.8,0.33,31.51,1,-18,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.3536
2025-03-02 15:12:38-08:00,22.19,291.06000000000006,11.997,8.505,9.552,416.18,21.5,33.6,2.25,3.87,3.87,0.0,0.0,1,13.77,0.09,31.73,1,-18,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.0064
2025-03-02 15:13:38-08:00,22.19,292.78700000000003,12.897,8.883000000000001,8.148,416.1,21.5,33.5,2.24,4.03,4.03,0.0,0.0,1,13.77,0.03,32.7,1,-18,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.8536
2025-03-02 15:14:38-08:00,22.19,284.26200000000006,12.753,9.429,7.476,416.03,21.5,33.5,2.34,4.18,4.18,0.0,0.0,1,13.77,0.01,29.29,1,-16,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.8392
2025-03-02 15:15:38-08:00,22.19,289.322,11.529,8.9565,10.127999999999998,416.01,21.5,33.6,2.72,4.08,4.08,0.0,0.0,1,13.98,142.75,32.7,1,-18,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.2896
2025-03-02 15:16:38-08:00,22.19,300.531,12.474,9.282,8.7,416.55,21.5,33.6,2.6,4.18,4.18,0.0,0.0,1,13.91,40.32,33.3,1,-20,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.084
2025-03-02 15:17:38-08:00,22.19,292.05,11.547,8.799000000000001,9.54,416.75,21.5,33.5,2.84,4.32,4.81,0.0,0.0,1,13.87,11.39,32.34,1,-17,33.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.364000000000001
2025-03-02 15:18:38-08:00,22.19,287.55100000000004,11.889000000000001,8.736,10.223999999999998,416.91,21.5,33.5,2.91,4.51,4.67,0.0,0.0,1,13.84,3.22,30.53,1,-15,33.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.6528
2025-03-02 15:19:38-08:00,22.19,288.904,12.816,8.883000000000001,9.276,416.97,21.5,33.5,2.8,4.24,4.34,0.0,0.0,1,13.84,0.91,31.65,1,-15,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.2472
2025-03-02 15:20:39-08:00,22.19,295.625,13.842,8.3055,10.02,416.99,21.4,33.6,3.01,4.52,4.67,0.0,0.0,1,13.8,0.26,38.22,1,-17,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.619999999999999
2025-03-02 15:21:39-08:00,22.19,292.64400000000006,11.709,8.8305,9.408,417.0,21.5,33.5,2.93,4.26,4.64,0.0,0.0,1,13.77,0.07,31.47,1,-17,33.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.2896
2025-03-02 15:22:39-08:00,22.19,292.24800000000005,12.312,8.7045,9.336,417.0,21.5,33.5,2.76,4.34,4.46,0.0,0.0,1,13.77,0.02,30.85,1,-17,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.3392
2025-03-02 15:23:39-08:00,22.19,299.14500000000004,13.383,8.6625,10.452,417.0,21.5,33.5,2.86,4.73,4.78,0.0,0.0,1,13.77,0.01,32.97,1,-18,31.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.874400000000001
2025-03-02 15:24:39-08:00,22.19,292.43500000000006,13.293,8.841000000000001,10.464,417.0,21.4,33.6,2.73,4.36,4.37,0.0,0.0,1,13.98,188.07,32.95,1,-15,33.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.5808
2025-03-02 15:25:38-08:00,22.19,292.98500000000007,13.194,9.4395,9.804,417.08,21.4,33.6,2.08,3.94,3.94,0.0,0.0,1,13.91,53.12,35.09,1,-15,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.1128
2025-03-02 15:26:38-08:00,22.19,294.613,13.59,9.1875,9.12,417.03,21.4,33.6,1.95,3.84,3.84,0.0,0.0,1,13.87,15.0,32.27,1,-16,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,4.896
2025-03-02 15:27:38-08:00,22.19,295.119,12.789000000000001,9.082500000000001,10.452,417.01,21.4,33.5,2.08,3.46,3.68,0.0,0.0,1,13.84,4.24,32.58,1,-15,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,4.8584000000000005
2025-03-02 15:28:38-08:00,22.19,298.55100000000004,13.131,9.5655,8.723999999999998,417.2,21.5,33.6,2.23,3.43,3.68,0.0,0.0,1,13.8,1.2,34.06,1,-16,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,4.4887999999999995
2025-03-02 15:29:39-08:00,22.19,292.49,12.807,9.502500000000001,7.788,417.72,21.5,33.5,2.4,3.87,4.13,0.0,0.0,1,13.8,0.34,30.68,1,-15,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.6536
2025-03-02 15:30:40-08:00,22.19,293.007,12.015,9.450000000000001,7.512,417.74,21.4,33.6,2.66,4.08,4.26,0.0,0.0,1,13.77,0.1,41.53,1,-15,33.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.7664
2025-03-02 15:31:40-08:00,22.19,294.349,12.717,9.302999999999999,8.424,418.14,21.4,33.5,2.42,3.67,3.94,0.0,0.0,1,13.77,0.03,33.98,1,-16,32.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.6208
2025-03-02 15:32:40-08:00,22.19,289.25600000000003,13.751999999999999,8.6415,10.632,418.47,21.4,33.5,2.5,3.89,4.01,0.0,0.0,1,14.05,232.85,31.5,1,-13,31.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.2384
2025-03-02 15:33:40-08:00,22.19,294.855,11.907,8.925,8.664,418.81,21.4,33.5,2.51,3.99,4.04,0.0,0.0,1,13.95,99.13,30.34,1,-15,33.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.9248
2025-03-02 15:34:41-08:00,22.19,286.80300000000005,12.6,8.484,10.632,418.59,21.5,33.6,2.49,3.95,3.97,0.0,0.0,1,13.91,28.0,34.52,1,-13,33.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.2864
2025-03-02 15:35:37-08:00,22.19,289.124,13.887,8.893500000000001,7.548,418.84,21.5,33.5,2.42,3.85,3.86,0.0,0.0,1,13.84,8.79,35.24,1,-13,31.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.5896
2025-03-02 15:36:37-08:00,22.19,287.70500000000004,13.869,8.862,8.58,418.94,21.4,33.5,2.29,4.04,4.04,0.0,0.0,1,13.84,2.48,37.05,1,-13,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.948
2025-03-02 15:37:37-08:00,22.19,292.127,12.807,9.114,8.472,418.98,21.5,33.5,2.67,4.33,4.33,0.0,0.0,1,13.8,0.7,31.0,1,-15,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.1584
2025-03-02 15:38:37-08:00,22.19,286.264,12.114,9.082500000000001,9.155999999999999,418.99,21.5,33.5,2.53,4.27,4.76,0.0,0.0,1,13.8,0.2,33.14,1,-13,33.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.247199999999999
2025-03-02 15:39:37-08:00,22.19,290.70799999999997,13.293,9.261000000000001,9.12,419.0,21.4,33.5,2.46,3.68,4.27,0.0,0.0,1,13.77,0.06,31.82,1,-13,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.768000000000001
2025-03-02 15:40:40-08:00,22.19,286.099,15.021,8.946,8.784,419.0,21.4,33.5,2.17,3.56,4.1,0.0,0.0,1,13.77,0.02,33.33,1,-12,30.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.604800000000001
2025-03-02 15:41:37-08:00,22.18,290.64200000000005,12.888,9.282,9.24,419.0,21.4,33.5,2.23,3.65,3.95,0.0,0.0,1,14.02,177.75,36.53,1,-13,33.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.768
2025-03-02 15:42:38-08:00,22.18,290.4440000000001,14.139000000000001,9.114,10.943999999999999,419.0,21.4,33.5,2.19,3.33,3.61,0.0,0.0,1,13.91,50.2,32.69,1,-13,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,4.8528
2025-03-02 15:43:38-08:00,22.19,289.13500000000005,15.174,8.631,10.511999999999999,419.0,21.4,33.5,2.36,3.76,3.93,0.0,0.0,1,13.87,14.18,32.23,1,-13,30.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.1104
2025-03-02 15:44:38-08:00,22.19,293.634,13.725,9.4605,9.48,419.0,21.5,33.5,2.7,4.11,4.17,0.0,0.0,1,13.84,4.0,31.64,1,-14,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.184
2025-03-02 15:45:38-08:00,22.19,293.06200000000007,14.499,9.397499999999999,8.232,419.0,21.4,33.6,2.82,4.54,5.06,0.0,0.0,1,13.84,1.13,30.09,1,-13,30.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.2783999999999995
2025-03-02 15:46:37-08:00,22.19,291.62100000000004,14.490000000000002,9.6285,9.12,419.0,21.4,33.5,2.75,4.64,4.83,0.0,0.0,1,13.8,0.32,36.22,1,-12,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.536
2025-03-02 15:47:37-08:00,22.19,297.374,14.391,9.240000000000002,9.059999999999999,419.0,21.4,33.5,3.24,5.47,5.61,0.0,0.0,1,13.8,0.09,34.6,1,-13,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,6.188000000000001
2025-03-02 15:48:37-08:00,22.19,291.841,14.364,9.544500000000001,9.708,419.0,21.4,33.5,3.2,4.87,5.13,0.0,0.0,1,13.77,0.03,31.46,1,-12,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.8376
2025-03-02 15:49:37-08:00,22.19,293.029,14.085,9.397499999999999,9.228,419.65,21.5,33.5,3.06,4.91,5.24,0.0,0.0,1,13.77,0.01,29.79,1,-13,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.7736
2025-03-02 15:50:37-08:00,22.18,289.718,14.157,9.691500000000001,8.58,419.88,21.4,33.5,2.86,4.81,4.97,0.0,0.0,1,14.05,279.05,33.84,1,-12,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.564
2025-03-02 15:51:40-08:00,22.18,294.118,13.446,8.599499999999999,9.059999999999999,419.96,21.4,33.5,2.83,4.39,5.16,0.0,0.0,1,13.91,78.81,37.57,1,-13,33.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.324
2025-03-02 15:52:40-08:00,22.18,292.831,15.786,8.337000000000002,10.092,419.98,21.4,33.5,2.91,4.37,4.62,0.0,0.0,1,13.87,22.26,34.41,1,-13,30.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.5144
2025-03-02 15:53:40-08:00,22.18,296.956,16.317,8.82,9.107999999999999,419.99,21.4,33.5,3.3,5.04,5.12,0.0,0.0,1,13.84,6.29,32.92,1,-13,30.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.8536
2025-03-02 15:54:40-08:00,22.18,297.572,15.345,8.778,8.664,420.0,21.5,33.5,3.51,4.85,4.88,0.0,0.0,1,13.84,1.78,31.09,1,-12,32.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.6128
2025-03-02 15:55:40-08:00,22.18,290.30100000000004,14.373000000000001,7.833,12.072000000000001,420.0,21.4,33.5,3.31,4.71,5.1,0.0,0.0,1,13.8,0.5,31.15,1,-10,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,6.182400000000001
2025-03-02 15:56:40-08:00,22.18,296.252,13.635,8.001000000000001,9.708,420.0,21.4,33.4,3.11,4.94,5.41,0.0,0.0,1,13.77,0.14,43.71,1,-12,33.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.893600000000001
2025-03-02 15:57:40-08:00,22.18,296.648,14.22,9.302999999999999,9.036,420.0,21.4,33.5,3.07,4.78,5.22,0.0,0.0,1,13.77,0.04,36.08,1,-12,32.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.6312
2025-03-02 15:58:41-08:00,22.18,287.815,14.247,9.575999999999999,7.919999999999999,420.0,21.4,33.5,2.98,4.94,5.18,0.0,0.0,1,13.77,0.01,31.28,1,-9,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.5360000000000005
2025-03-02 15:59:41-08:00,22.18,293.07300000000004,15.282,9.681000000000001,8.952,420.0,21.4,33.5,3.26,5.92,6.11,0.0,0.0,1,13.98,205.33,31.66,1,-11,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,6.5264
2025-03-02 16:00:41-08:00,22.18,296.37300000000005,14.337,8.652000000000001,10.956000000000001,420.0,21.4,33.5,2.89,5.19,5.29,0.0,0.0,1,13.91,57.99,34.41,1,-12,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,6.3432
2025-03-02 16:01:40-08:00,22.17,289.586,14.238000000000001,8.736,9.647999999999998,420.54,21.4,33.5,2.64,4.82,4.85,0.0,0.0,1,13.84,16.38,41.51,1,-10,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.7856000000000005
2025-03-02 16:02:40-08:00,22.17,297.77000000000004,14.652000000000001,8.599499999999999,10.248,420.84,21.4,33.5,2.59,4.78,4.79,0.0,0.0,1,13.84,4.63,34.13,1,-12,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.8736
2025-03-02 16:03:40-08:00,22.17,294.349,15.165000000000001,9.555,9.408,420.94,21.4,33.5,2.7,4.53,4.72,0.0,0.0,1,13.8,1.31,32.07,1,-11,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.5056
2025-03-02 16:04:40-08:00,22.17,302.379,13.743,9.1035,10.38,420.33,21.4,33.5,2.85,4.62,4.68,0.0,0.0,1,13.8,0.37,33.95,1,-13,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.772
2025-03-02 16:05:40-08:00,22.17,292.06100000000004,14.013,9.870000000000001,8.304,420.12,21.4,33.5,2.72,4.63,5.0,0.0,0.0,1,13.77,0.1,29.76,1,-10,31.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.364800000000001
2025-03-02 16:06:40-08:00,22.17,291.13700000000006,15.309000000000001,9.387,9.036,420.04,21.4,33.5,2.48,4.22,4.52,0.0,0.0,1,13.77,0.03,44.63,1,-10,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.183199999999999
2025-03-02 16:07:41-08:00,22.17,294.47,14.877,8.9145,10.043999999999999,420.19,21.4,33.5,2.95,4.61,4.92,0.0,0.0,1,13.98,177.2,38.79,1,-11,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.6968000000000005
2025-03-02 16:08:41-08:00,22.17,292.105,15.434999999999999,9.0195,10.031999999999998,420.07,21.4,33.5,2.55,4.36,4.64,0.0,0.0,1,13.91,50.05,34.66,1,-10,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.494400000000001
2025-03-02 16:09:41-08:00,22.17,291.225,15.228000000000002,10.2585,8.532,420.64,21.4,33.5,3.0,4.85,5.18,0.0,0.0,1,13.87,14.13,30.57,1,-10,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.5864
2025-03-02 16:10:41-08:00,22.17,298.01200000000006,15.659999999999998,10.08,8.94,420.58,21.4,33.5,2.93,4.81,5.06,0.0,0.0,1,13.84,3.99,30.86,1,-12,30.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.636
2025-03-02 16:11:41-08:00,22.17,296.14200000000005,15.453000000000001,9.7965,8.856,420.2,21.4,33.5,2.68,4.22,4.43,0.0,0.0,1,13.84,1.13,33.1,1,-12,30.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.1472
2025-03-02 16:12:41-08:00,22.17,288.16700000000003,14.067,9.1035,9.768,420.07,21.4,33.5,2.92,4.33,4.67,0.0,0.0,1,13.8,0.32,39.88,1,-9,33.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.4176
2025-03-02 16:13:41-08:00,22.17,291.40100000000007,15.507000000000001,9.996,8.808,420.03,21.4,33.4,2.91,4.51,4.74,0.0,0.0,1,13.8,0.09,31.83,1,-10,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.3696
2025-03-02 16:14:41-08:00,22.17,289.83900000000006,14.013,9.1875,11.184,420.01,21.4,33.5,2.83,4.58,4.78,0.0,0.0,1,13.77,0.03,32.84,1,-10,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.9008
2025-03-02 16:15:41-08:00,22.16,292.72100000000006,15.120000000000001,9.282,9.924,420.0,21.4,33.4,2.77,4.28,4.48,0.0,0.0,1,13.77,0.01,32.41,1,-10,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.4088
2025-03-02 16:16:41-08:00,22.15,285.35100000000006,14.625,9.145500000000002,10.139999999999999,420.0,21.4,33.4,2.62,4.48,4.63,0.0,0.0,1,14.09,314.93,30.78,1,-8,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.612
2025-03-02 16:17:43-08:00,22.14,286.979,15.065999999999999,8.9145,10.02,420.0,21.4,33.5,2.74,4.46,4.72,0.0,0.0,1,13.91,88.95,36.24,1,-9,32.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.572
2025-03-02 16:18:43-08:00,22.13,287.529,14.453999999999999,8.358,9.024,420.0,21.4,33.4,2.53,3.79,3.88,0.0,0.0,1,13.87,25.12,32.95,1,-9,32.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.8368
2025-03-02 16:19:43-08:00,22.12,291.83000000000004,15.021,9.3765,9.516,420.0,21.4,33.5,2.65,4.47,4.5,0.0,0.0,1,13.84,7.09,32.34,1,-10,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.4792000000000005
2025-03-02 16:20:43-08:00,22.12,291.48900000000003,16.011,8.3475,11.639999999999999,420.0,21.4,33.4,2.49,4.27,4.54,0.0,0.0,1,13.84,2.0,29.11,1,-10,30.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.744
2025-03-02 16:21:43-08:00,22.12,295.757,15.659999999999998,8.988000000000001,10.703999999999999,420.0,21.4,33.5,2.5,4.03,4.38,0.0,0.0,1,13.8,0.57,31.9,1,-11,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.364800000000001
2025-03-02 16:22:42-08:00,22.11,297.264,14.877,9.4395,9.839999999999998,420.0,21.4,33.4,2.59,4.16,4.29,0.0,0.0,1,13.77,0.16,38.13,1,-12,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.296
2025-03-02 16:23:42-08:00,22.1,292.369,15.399,9.8595,7.74,420.0,21.4,33.5,2.62,4.3,4.34,0.0,0.0,1,13.77,0.05,33.91,1,-11,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.9879999999999995
2025-03-02 16:24:42-08:00,22.1,286.66,15.201,9.4605,9.756,420.0,21.4,33.5,2.48,4.45,4.46,0.0,0.0,1,13.77,0.01,30.7,1,-10,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.5112000000000005
2025-03-02 16:25:43-08:00,22.1,290.3670000000001,16.092,9.282,10.524,420.0,21.4,33.4,2.7,4.61,5.29,0.0,0.0,1,14.02,179.93,30.91,1,-11,30.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.792800000000001
2025-03-02 16:26:43-08:00,22.09,283.97600000000006,15.309000000000001,9.5655,9.324,420.0,21.4,33.4,2.65,4.53,4.75,0.0,0.0,1,13.91,50.82,32.79,1,-9,30.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.4888
2025-03-02 16:27:44-08:00,22.09,288.904,14.724,8.946,10.2,420.0,21.4,33.5,2.78,4.88,5.17,0.0,0.0,1,13.87,14.35,35.93,1,-10,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.944
2025-03-02 16:28:44-08:00,22.09,288.629,13.464,9.6495,7.68,420.0,21.4,33.5,2.87,4.93,5.27,0.0,0.0,1,13.84,4.05,32.23,1,-11,33.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.48
2025-03-02 16:29:44-08:00,22.09,289.663,13.941,8.9985,8.892,420.0,21.4,33.4,3.2,5.05,5.16,0.0,0.0,1,13.8,1.14,31.32,1,-11,32.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.8184000000000005
2025-03-02 16:30:44-08:00,22.09,281.32500000000005,14.787,8.3475,10.524,420.0,21.4,33.4,3.01,4.36,5.04,0.0,0.0,1,13.8,0.32,32.9,1,-8,31.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.5928
2025-03-02 16:31:44-08:00,22.09,283.21700000000004,14.427000000000001,9.1035,8.915999999999999,419.75,21.4,33.4,2.96,4.77,5.35,0.0,0.0,1,13.77,0.09,29.29,1,-9,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.5992
2025-03-02 16:32:44-08:00,22.09,293.084,15.012,9.166500000000001,9.947999999999999,419.91,21.4,33.4,2.73,4.63,4.82,0.0,0.0,1,13.77,0.03,44.73,1,-12,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.6936
2025-03-02 16:33:44-08:00,22.09,287.49600000000004,15.624,9.828,9.155999999999999,419.97,21.4,33.4,3.24,5.4,5.66,0.0,0.0,1,14.02,125.49,36.28,1,-10,30.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,6.1512
2025-03-02 16:34:44-08:00,22.09,294.195,15.813,10.279499999999999,8.604,419.99,21.4,33.4,2.83,4.57,5.0,0.0,0.0,1,13.98,119.6,33.84,1,-12,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.3768
2025-03-02 16:35:45-08:00,22.09,284.73500000000007,15.939000000000002,9.575999999999999,9.036,420.0,21.4,33.4,2.43,4.15,4.53,0.0,0.0,1,13.91,33.78,28.89,1,-10,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.1272
2025-03-02 16:36:45-08:00,22.09,291.038,14.715000000000002,9.093,9.564,420.0,21.4,33.4,2.78,4.73,5.11,0.0,0.0,1,13.87,9.54,29.91,1,-11,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.6968000000000005
2025-03-02 16:37:45-08:00,22.09,288.27700000000004,14.670000000000002,8.652000000000001,9.839999999999998,419.84,21.4,33.4,2.38,3.82,4.02,0.0,0.0,1,13.8,2.69,37.39,1,-11,31.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.024
2025-03-02 16:38:45-08:00,22.09,283.074,15.057,8.946,9.516,419.8,21.4,33.4,2.41,4.0,4.06,0.0,0.0,1,13.8,0.76,34.27,1,-10,30.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,5.1032
2025-03-02 16:39:45-08:00,22.09,288.38700000000006,13.626000000000001,10.164,8.844,419.82,21.4,33.4,2.29,3.81,4.02,0.0,0.0,1,13.8,0.21,30.56,1,-12,33.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,4.8168
2025-03-02 16:40:45-08:00,22.09,286.132,13.968,10.143,9.036,419.29,21.4,33.5,2.43,4.22,4.29,0.0,0.0,1,13.77,0.06,30.8,1,-11,32.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.183199999999999
2025-03-02 16:41:45-08:00,22.09,291.00500000000005,14.787,9.355500000000001,8.771999999999998,419.1,21.4,33.4,2.28,3.99,4.01,0.0,0.0,1,13.77,0.02,32.89,1,-12,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.9464
2025-03-02 16:42:45-08:00,22.09,288.53000000000003,15.129,9.9855,7.271999999999999,419.04,21.4,33.4,2.31,3.83,4.04,0.0,0.0,1,13.73,0.0,30.57,1,-11,31.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.5184
2025-03-02 16:43:45-08:00,22.09,289.90500000000003,15.606,9.387,9.516,419.01,21.4,33.5,2.66,4.34,4.45,0.0,0.0,1,13.98,158.36,37.14,1,-12,31.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.3751999999999995
2025-03-02 16:44:45-08:00,22.09,287.232,14.544,8.568000000000001,10.764000000000001,419.0,21.4,33.5,2.64,4.44,4.48,0.0,0.0,1,13.91,44.73,33.6,1,-11,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.7048000000000005
2025-03-02 16:45:45-08:00,22.09,282.315,15.434999999999999,9.2505,10.272,419.0,21.4,33.4,2.65,4.21,4.36,0.0,0.0,1,13.87,12.63,33.03,1,-10,31.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.4224000000000006
2025-03-02 16:46:45-08:00,22.09,284.856,14.715000000000002,9.555,8.196,419.0,21.4,33.4,2.74,4.18,4.33,0.0,0.0,1,13.84,3.57,28.92,1,-11,32.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,4.9832
2025-03-02 16:47:45-08:00,22.09,289.641,14.859000000000002,9.828,9.347999999999999,419.0,21.4,33.4,2.87,4.43,4.48,0.0,0.0,1,13.8,1.01,30.15,1,-12,31.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.4136
2025-03-02 16:48:45-08:00,22.09,282.56800000000004,14.067,9.7125,8.292,419.0,21.4,33.4,2.38,4.09,4.1,0.0,0.0,1,13.8,0.28,36.61,1,-11,32.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,4.930400000000001
2025-03-02 16:49:45-08:00,22.09,272.42600000000004,15.075000000000001,9.786000000000001,8.604,419.0,21.4,33.4,2.41,4.58,4.58,0.0,0.0,1,13.77,0.08,33.12,1,-8,31.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,5.3848
