DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,107,31,-31,156923880,125,25,-1,-33,2547741774,AQI
2025-03-20 20:54:30-07:00,10.75,188.056,5.49,8.778,35.304,420.01,10.8,58.8,0.0,0.53,0.61,30.0,0.0,STAT,,,,,,,7.484800000000001
2025-03-20 20:55:30-07:00,10.75,184.78900000000002,6.9479999999999995,9.282,35.448,420.0,10.8,59.0,0.0,0.63,0.66,28.0,0.0,STAT,,,,,,,7.5936
2025-03-20 20:56:30-07:00,10.75,183.96400000000003,5.8229999999999995,10.027500000000002,34.848,420.0,10.8,59.3,0.0,0.62,0.78,29.0,0.0,STAT,,,,,,,7.4656
2025-03-20 20:57:30-07:00,10.75,182.31400000000002,5.625,10.1745,35.076,420.0,10.8,60.1,0.06,0.64,0.69,28.0,0.0,STAT,,,,,,,7.527200000000001
2025-03-20 20:58:30-07:00,10.74,180.675,4.734,10.038,35.16,419.82,10.8,60.1,0.06,0.7,0.72,30.0,0.0,STAT,,,,,,,7.592
2025-03-20 20:59:31-07:00,10.74,188.33100000000002,6.615,9.5655,34.596,419.94,10.8,60.3,0.02,0.45,0.71,28.0,-1.0,STAT,,,,,,,7.2792
2025-03-20 21:00:31-07:00,10.73,191.477,7.3709999999999996,8.946,37.452,419.98,10.8,60.1,0.01,0.51,0.79,28.0,-1.0,STAT,,,,,,,7.8984000000000005
2025-03-20 21:01:31-07:00,10.73,195.129,8.226,9.6075,36.696,419.99,10.8,60.3,1.5,2.25,2.51,28.0,0.0,STAT,,,,,,,9.1392
2025-03-20 21:02:31-07:00,10.71,190.586,8.631,8.1795,38.62799999999999,419.38,10.8,60.0,0.53,1.73,1.82,28.0,-1.0,STAT,,,,,,,9.109599999999999
2025-03-20 21:03:31-07:00,10.68,185.02,7.685999999999999,9.082500000000001,36.54,419.13,10.7,59.9,0.19,1.58,1.61,28.0,0.0,STAT,,,,,,,8.572
2025-03-20 21:04:31-07:00,10.66,187.044,6.291,9.1875,37.368,419.38,10.7,60.0,0.06,0.74,0.75,29.0,0.0,STAT,,,,,,,8.065600000000002
2025-03-20 21:05:31-07:00,10.66,184.954,7.460999999999999,9.765,35.964,419.78,10.7,60.0,0.02,0.56,0.57,27.0,0.0,STAT,,,,,,,7.6408000000000005
2025-03-20 21:06:31-07:00,10.65,182.71,7.875,9.2085,35.568,419.92,10.7,60.1,0.01,0.33,0.52,26.0,0.0,STAT,,,,,,,7.3776
