DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,180,21,-14,-31,4132522354,119,35,-8,-22,3450814661,AQI
2025-03-23 06:14:27-07:00,6.89,254.77100000000004,13.212,22.417500000000004,12.431999999999999,443.0,8.6,74.6,3.85,6.44,6.75,16.0,0.0,-1.0,STAT,,,,,,,7.638400000000001
2025-03-23 06:15:27-07:00,6.88,256.916,12.654,21.9555,13.62,443.0,8.5,74.8,4.27,6.72,7.33,17.0,-1.0,-1.0,STAT,,,,,,,8.100000000000001
2025-03-23 06:16:27-07:00,6.88,261.195,13.032,22.2075,12.456000000000001,443.0,8.6,74.8,4.39,6.96,7.16,17.0,0.0,-1.0,STAT,,,,,,,8.0592
2025-03-23 06:17:27-07:00,6.88,261.305,12.078,20.223000000000003,14.123999999999999,443.0,8.5,74.9,4.48,7.41,7.57,17.0,-2.0,-1.0,STAT,,,,,,,8.7528
2025-03-23 06:18:29-07:00,6.88,261.591,12.105,21.630000000000003,13.728,443.46,8.6,75.0,4.52,6.63,7.24,18.0,-1.0,0.0,STAT,,,,,,,8.0496
2025-03-23 06:19:29-07:00,6.89,260.95300000000003,12.24,21.840000000000003,13.404,443.81,8.6,75.0,5.56,9.12,9.42,18.0,0.0,-1.0,STAT,,,,,,,9.976799999999999
2025-03-23 06:20:29-07:00,6.9,257.97200000000004,12.717,21.294,12.804,443.93,8.6,74.8,5.2,8.79,9.21,17.0,0.0,0.0,STAT,,,,,,,9.5928
2025-03-23 06:21:29-07:00,6.9,254.55100000000002,12.753,21.5775,12.372,443.98,8.6,74.7,4.89,8.36,8.77,17.0,0.0,-1.0,STAT,,,,,,,9.1624
2025-03-23 06:22:29-07:00,6.9,250.10700000000003,11.592,20.0445,13.991999999999999,443.99,8.6,74.8,4.96,8.41,8.77,19.0,-1.0,-1.0,STAT,,,,,,,9.5264
2025-03-23 06:23:29-07:00,6.9,255.904,11.304,21.052500000000002,13.872,444.0,8.6,74.7,5.05,8.42,8.66,19.0,0.0,-1.0,STAT,,,,,,,9.5104
2025-03-23 06:24:29-07:00,6.9,255.86,11.259,21.052500000000002,13.68,444.0,8.6,74.6,4.77,8.68,8.85,20.0,0.0,-1.0,STAT,,,,,,,9.68
2025-03-23 06:25:29-07:00,6.9,253.693,11.979000000000001,20.664,13.847999999999999,443.38,8.5,74.6,4.86,8.24,8.55,19.0,-1.0,0.0,STAT,,,,,,,9.361600000000001
2025-03-23 06:26:30-07:00,6.9,250.51400000000004,11.925,20.0865,14.052000000000001,443.13,8.5,74.6,4.93,7.75,7.85,18.0,-1.0,0.0,STAT,,,,,,,9.0104
2025-03-23 06:27:30-07:00,6.9,252.21900000000002,12.114,19.887,14.508,443.05,8.5,74.6,4.82,7.79,8.72,18.0,-1.0,0.0,STAT,,,,,,,9.133600000000001
2025-03-23 06:28:32-07:00,6.9,249.612,12.672,20.558999999999997,13.284,443.02,8.5,75.0,5.01,7.24,8.06,17.0,0.0,-1.0,STAT,,,,,,,8.448800000000002
2025-03-23 06:29:32-07:00,6.9,252.02100000000004,12.582,21.010500000000004,12.372,443.01,8.5,75.0,5.09,7.5,8.11,17.0,0.0,-1.0,STAT,,,,,,,8.4744
2025-03-23 06:30:32-07:00,6.9,250.99800000000002,12.528,21.777,12.372,443.0,8.5,74.9,5.02,8.58,9.25,17.0,0.0,-1.0,STAT,,,,,,,9.3384
2025-03-23 06:31:32-07:00,6.9,251.36100000000002,12.132000000000001,21.861,12.42,443.0,8.5,74.9,5.13,8.93,9.61,19.0,-1.0,-1.0,STAT,,,,,,,9.628
2025-03-23 06:32:32-07:00,6.9,252.81300000000005,12.087,21.672,12.491999999999999,443.0,8.5,74.9,4.76,9.08,9.31,18.0,0.0,-1.0,STAT,,,,,,,9.7624
