DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,147,27,-31,2305028482,122,23,-1,1413214699,AQI
2025-03-16 15:25:58-07:00,5.49,181.73100000000002,10.232999999999999,7.896,35.052,401.46,7.3,72.4,0.08,1.19,1.59,15.0,-3.0,STAT,,,,,,7.962400000000001
2025-03-16 15:26:58-07:00,5.53,184.49200000000002,9.693,9.4605,34.14,400.93,7.4,72.2,0.03,0.61,0.75,16.0,-2.0,STAT,,,,,,7.316000000000001
2025-03-16 15:27:58-07:00,5.56,181.53300000000002,9.567,7.917000000000001,37.32,400.33,7.4,71.9,0.01,0.68,0.72,17.0,-2.0,STAT,,,,,,8.008000000000001
2025-03-16 15:28:58-07:00,5.57,179.443,8.586,7.224,37.692,400.12,7.4,72.1,0.0,0.88,1.07,17.0,-2.0,STAT,,,,,,8.2424
2025-03-16 15:29:58-07:00,5.58,176.19800000000004,9.927,7.5285,37.596,400.04,7.5,71.9,0.0,0.41,0.47,15.0,-2.0,STAT,,,,,,7.8472
2025-03-16 15:30:58-07:00,5.59,172.11700000000002,8.613000000000001,7.6754999999999995,37.284,400.01,7.5,72.0,0.0,0.35,0.41,17.0,-2.0,STAT,,,,,,7.736800000000001
2025-03-16 15:32:00-07:00,5.59,174.48200000000003,8.775,7.7595,37.992,400.01,7.5,71.8,0.02,0.69,0.71,17.0,-2.0,STAT,,,,,,8.1504
2025-03-16 15:33:00-07:00,5.59,172.744,6.939,6.7095,39.083999999999996,399.66,7.5,71.6,0.01,0.68,0.69,18.0,-2.0,STAT,,,,,,8.3608
2025-03-16 15:34:00-07:00,5.63,174.636,7.7940000000000005,7.948500000000001,37.14,399.41,7.5,71.5,0.0,0.68,0.68,18.0,-2.0,STAT,,,,,,7.972000000000001
2025-03-16 15:35:00-07:00,5.66,170.21400000000003,9.369,9.03,36.012,399.14,7.5,71.6,0.0,0.67,0.67,16.0,-2.0,STAT,,,,,,7.7384
2025-03-16 15:36:00-07:00,5.67,173.217,7.164,9.177000000000001,36.263999999999996,399.09,7.5,71.6,0.04,0.87,0.92,18.0,-2.0,STAT,,,,,,7.948799999999999
2025-03-16 15:37:01-07:00,5.68,175.769,8.226,7.9695,36.12,399.03,7.6,71.4,0.01,0.94,0.95,17.0,-2.0,STAT,,,,,,7.976
2025-03-16 15:38:02-07:00,5.69,175.153,7.614000000000001,7.7175,39.348,399.01,7.6,71.4,0.0,0.89,0.95,16.0,-2.0,STAT,,,,,,8.5816
2025-03-16 15:39:02-07:00,5.69,178.48600000000002,7.460999999999999,7.8855,36.168,399.0,7.6,71.5,0.18,1.13,1.15,18.0,-2.0,STAT,,,,,,8.137599999999999
2025-03-16 15:40:02-07:00,5.69,176.50600000000003,6.192,8.4525,34.068,399.3,7.6,71.5,0.37,1.06,1.07,18.0,-2.0,STAT,,,,,,7.6616
2025-03-16 15:41:02-07:00,5.7,177.001,8.883,7.8855,32.328,399.75,7.6,71.3,0.12,0.58,0.75,18.0,-1.0,STAT,,,,,,6.929600000000001
2025-03-16 15:42:01-07:00,5.7,177.584,8.784,7.6335,31.392,399.91,7.6,71.2,0.04,0.7,0.83,17.0,-2.0,STAT,,,,,,6.8384
2025-03-16 15:43:01-07:00,5.73,171.699,8.865,8.977500000000001,29.82,399.97,7.6,71.2,0.14,1.2,1.28,16.0,-1.0,STAT,,,,,,6.924
2025-03-16 15:44:01-07:00,5.76,176.528,9.459,8.788499999999999,34.176,399.99,7.6,71.3,0.05,0.7,0.72,16.0,-2.0,STAT,,,,,,7.3952
2025-03-16 15:45:01-07:00,5.77,179.14600000000004,9.395999999999999,9.366,31.62,400.0,7.6,71.3,0.02,0.98,1.09,16.0,-2.0,STAT,,,,,,7.1080000000000005
2025-03-16 15:46:01-07:00,5.78,182.094,8.307,8.4,34.464,400.0,7.6,71.2,0.01,0.9,0.93,17.0,-2.0,STAT,,,,,,7.6128
2025-03-16 15:47:03-07:00,5.78,180.202,9.945,9.775500000000001,32.4,400.0,7.7,71.0,0.05,1.02,1.03,17.0,-2.0,STAT,,,,,,7.296
2025-03-16 15:48:04-07:00,5.78,181.69800000000004,8.298,10.4475,29.183999999999997,400.0,7.6,71.3,0.02,1.23,1.45,18.0,-2.0,STAT,,,,,,6.8208
2025-03-16 15:49:04-07:00,5.79,181.83000000000004,9.018,9.177000000000001,30.816,400.25,7.7,71.0,0.29,0.91,1.23,17.0,-2.0,STAT,,,,,,6.8911999999999995
2025-03-16 15:50:04-07:00,5.79,180.279,7.757999999999999,9.4815,34.62,400.71,7.7,70.7,0.18,0.9,1.07,18.0,-2.0,STAT,,,,,,7.643999999999999
2025-03-16 15:51:04-07:00,5.8,178.84900000000002,9.189000000000002,11.0145,32.04,400.9,7.7,71.0,0.16,0.99,1.16,16.0,-2.0,STAT,,,,,,7.2
2025-03-16 15:52:04-07:00,5.8,181.08200000000002,9.629999999999999,9.786000000000001,33.024,400.96,7.7,70.9,0.05,0.8,0.97,16.0,-2.0,STAT,,,,,,7.2448000000000015
2025-03-16 15:53:03-07:00,5.8,180.80700000000002,8.397,10.395000000000001,31.968,400.99,7.7,71.1,0.49,1.75,1.9,18.0,-2.0,STAT,,,,,,7.7936000000000005
2025-03-16 15:54:03-07:00,5.8,176.36300000000003,7.452,9.9225,30.263999999999996,400.91,7.7,71.3,0.18,1.28,1.34,18.0,-1.0,STAT,,,,,,7.0767999999999995
2025-03-16 15:55:03-07:00,5.85,179.97100000000003,7.443,9.418500000000002,33.096,400.47,7.8,71.5,0.26,1.12,1.19,18.0,-3.0,STAT,,,,,,7.515199999999999
2025-03-16 15:56:03-07:00,5.88,182.96300000000002,6.426,7.098,38.940000000000005,399.76,7.9,70.7,0.09,0.99,1.02,19.0,-4.0,STAT,,,,,,8.580000000000002
2025-03-16 15:57:04-07:00,5.94,182.90800000000002,7.38,6.1845,40.12799999999999,399.27,8.0,71.1,0.03,1.02,1.03,18.0,-4.0,STAT,,,,,,8.8416
2025-03-16 15:58:05-07:00,6.01,178.92600000000002,6.813000000000001,9.198,34.56,399.03,8.1,71.9,0.06,0.87,0.96,18.0,-4.0,STAT,,,,,,7.6080000000000005
2025-03-16 15:59:05-07:00,6.1,183.337,5.958,6.699,36.552,398.36,8.3,71.3,0.11,0.96,1.21,19.0,-5.0,STAT,,,,,,8.0784
2025-03-16 16:00:06-07:00,6.2,202.004,6.7410000000000005,4.7459999999999996,38.940000000000005,398.13,8.5,70.4,0.36,0.86,1.17,20.0,-5.0,STAT,,,,,,8.476
2025-03-16 16:01:06-07:00,6.32,522.027,6.471,5.985,37.931999999999995,398.04,8.6,69.8,0.36,0.82,0.95,20.0,-6.0,STAT,,,,,,8.2424
2025-03-16 16:02:06-07:00,6.44,387.959,7.191000000000001,4.389,39.72,398.02,8.8,68.9,0.12,0.95,1.0,21.0,-6.0,STAT,,,,,,8.704
2025-03-16 16:03:01-07:00,6.57,278.399,8.838000000000001,4.7145,38.904,398.01,8.9,68.1,0.13,0.87,0.88,20.0,-6.0,STAT,,,,,,8.4768
2025-03-16 16:04:01-07:00,6.71,225.04900000000004,7.776000000000001,4.3365,40.332,398.0,9.1,67.6,0.17,0.75,0.76,20.0,-7.0,STAT,,,,,,8.6664
2025-03-16 16:05:01-07:00,6.84,200.02400000000003,8.622,3.3495,39.348,398.0,9.2,66.4,0.18,0.67,0.85,20.0,-7.0,STAT,,,,,,8.4056
2025-03-16 16:06:01-07:00,6.97,193.336,6.5520000000000005,2.8350000000000004,40.788000000000004,398.0,9.3,66.1,0.06,0.24,0.51,22.0,-7.0,STAT,,,,,,8.3496
2025-03-16 16:07:01-07:00,7.09,189.827,8.937,3.3390000000000004,38.724000000000004,398.0,9.4,65.6,0.02,0.35,0.69,20.0,-6.0,STAT,,,,,,8.0248
2025-03-16 16:08:02-07:00,7.2,187.836,8.919,4.8195,38.904,398.0,9.6,65.1,0.01,0.48,0.74,21.0,-7.0,STAT,,,,,,8.164800000000001
2025-03-16 16:09:02-07:00,7.33,188.925,7.884,5.25,38.112,398.0,9.7,65.2,0.26,1.18,1.27,21.0,-7.0,STAT,,,,,,8.566400000000002
2025-03-16 16:10:02-07:00,7.45,185.69100000000003,8.532,5.082,38.232,398.34,9.8,65.4,0.09,1.0,1.03,21.0,-7.0,STAT,,,,,,8.4464
2025-03-16 16:11:02-07:00,7.58,186.13100000000003,11.133,2.5095,42.3,398.4,9.9,63.8,0.03,0.95,1.01,19.0,-8.0,STAT,,,,,,9.219999999999999
2025-03-16 16:12:02-07:00,7.72,193.44600000000003,10.242,0.2205,44.111999999999995,398.43,10.1,63.2,0.01,0.87,0.89,21.0,-8.0,STAT,,,,,,9.5184
2025-03-16 16:13:02-07:00,7.85,190.91600000000003,9.360000000000001,2.5515000000000003,41.4,398.15,10.2,63.5,0.0,0.49,0.49,20.0,-8.0,STAT,,,,,,8.671999999999999
2025-03-16 16:14:03-07:00,7.98,190.036,9.783,4.483499999999999,42.132,398.67,10.3,62.7,0.0,0.42,0.64,21.0,-8.0,STAT,,,,,,8.7624
2025-03-16 16:15:03-07:00,8.09,193.292,9.558,2.583,44.136,399.53,10.2,61.6,0.0,0.23,0.31,23.0,-8.0,STAT,,,,,,9.0112
2025-03-16 16:16:03-07:00,8.18,191.80700000000002,8.622,1.785,45.204,399.84,10.1,61.1,0.0,0.34,0.42,23.0,-7.0,STAT,,,,,,9.312800000000001
2025-03-16 16:17:03-07:00,8.27,188.43000000000004,7.848000000000001,2.961,43.188,399.94,10.0,60.7,0.0,0.76,1.11,24.0,-6.0,STAT,,,,,,9.245600000000001
2025-03-16 16:18:04-07:00,8.34,186.51600000000002,8.289000000000001,3.654,42.9,399.98,10.0,61.2,0.0,0.51,0.68,24.0,-5.0,STAT,,,,,,8.988
2025-03-16 16:19:04-07:00,8.41,187.84700000000004,8.973,4.6095,42.083999999999996,400.21,10.1,62.0,0.0,0.52,0.58,22.0,-6.0,STAT,,,,,,8.8328
2025-03-16 16:20:04-07:00,8.5,184.162,9.306000000000001,3.6854999999999998,41.64,400.72,10.0,61.3,0.0,0.57,0.58,23.0,-6.0,STAT,,,,,,8.784
2025-03-16 16:21:04-07:00,8.58,183.216,10.449,1.9949999999999999,43.416,400.9,10.1,61.2,0.0,0.63,0.64,24.0,-6.0,STAT,,,,,,9.187199999999999
2025-03-16 16:22:04-07:00,8.65,185.48200000000003,9.243,2.52,42.036,400.97,10.2,61.6,0.0,0.4,0.4,25.0,-7.0,STAT,,,,,,8.727200000000002
2025-03-16 16:23:04-07:00,8.72,201.608,10.413,1.9215000000000002,45.876,400.99,10.2,61.2,0.0,0.69,0.78,24.0,-7.0,STAT,,,,,,9.7272
2025-03-16 16:24:04-07:00,8.8,194.62300000000002,8.892000000000001,2.4675000000000002,46.02,401.0,10.2,60.8,0.0,0.22,0.25,25.0,-7.0,STAT,,,,,,9.38
2025-03-16 16:25:04-07:00,8.87,188.001,8.415,4.1265,41.856,401.0,10.2,61.2,0.0,0.42,0.43,25.0,-7.0,STAT,,,,,,8.7072
2025-03-16 16:26:04-07:00,8.95,184.25000000000003,6.66,3.6225000000000005,40.308,401.0,10.3,61.2,0.0,0.54,0.54,27.0,-7.0,STAT,,,,,,8.4936
2025-03-16 16:27:04-07:00,9.02,181.841,6.939,4.305,39.18,401.0,10.5,61.6,0.0,0.18,0.18,25.0,-7.0,STAT,,,,,,7.98
2025-03-16 16:28:06-07:00,9.1,181.687,10.017000000000001,1.1969999999999998,41.663999999999994,401.29,10.7,60.7,0.0,0.33,0.41,24.0,-7.0,STAT,,,,,,8.596799999999998
2025-03-16 16:29:06-07:00,9.18,177.46300000000002,7.083,1.7325,43.727999999999994,401.75,10.8,60.4,0.0,0.11,0.14,26.0,-7.0,STAT,,,,,,8.833599999999999
2025-03-16 16:30:06-07:00,9.26,181.478,9.009,1.9845,42.348,402.07,10.8,59.2,0.0,0.31,0.32,26.0,-7.0,STAT,,,,,,8.7176
2025-03-16 16:31:06-07:00,9.33,184.129,9.107999999999999,0.315,44.208000000000006,402.67,10.8,58.6,0.0,0.32,0.41,26.0,-7.0,STAT,,,,,,9.097600000000002
2025-03-16 16:32:06-07:00,9.41,186.51600000000002,12.393,2.6985,41.256,402.89,10.7,58.2,0.0,0.5,0.55,25.0,-6.0,STAT,,,,,,8.651200000000001
2025-03-16 16:33:07-07:00,9.48,181.50000000000003,10.062,4.011,41.459999999999994,403.37,10.7,59.0,0.0,0.46,0.61,25.0,-5.0,STAT,,,,,,8.66
2025-03-16 16:34:06-07:00,9.53,175.285,7.569,4.221,39.35999999999999,403.78,10.9,59.7,0.0,0.16,0.31,26.0,-5.0,STAT,,,,,,7.999999999999999
2025-03-16 16:35:06-07:00,9.61,176.66,7.506,4.095,36.948,404.08,11.0,59.9,0.0,0.4,0.45,26.0,-7.0,STAT,,,,,,7.709600000000001
2025-03-16 16:36:06-07:00,9.67,178.233,6.759,3.0975,39.312,404.68,11.2,59.2,0.0,0.29,0.31,28.0,-6.0,STAT,,,,,,8.0944
2025-03-16 16:37:06-07:00,9.73,177.82600000000002,7.659,2.3415,40.09199999999999,404.89,11.3,58.8,0.0,0.23,0.24,27.0,-7.0,STAT,,,,,,8.202399999999997
2025-03-16 16:38:07-07:00,9.81,188.54000000000002,11.43,2.0475,41.448,405.46,11.2,57.6,0.0,0.24,0.25,25.0,-8.0,STAT,,,,,,8.4816
2025-03-16 16:39:04-07:00,9.87,192.192,11.907,2.1525,41.784,405.55,11.2,57.0,0.0,0.08,0.35,25.0,-7.0,STAT,,,,,,8.4208
2025-03-16 16:40:04-07:00,9.93,186.758,11.592,4.389,40.440000000000005,405.55,11.3,57.0,0.0,0.34,0.42,25.0,-6.0,STAT,,,,,,8.360000000000001
2025-03-16 16:41:04-07:00,10.01,186.747,12.528,4.977,38.58,405.84,11.3,56.6,0.0,0.38,0.74,26.0,-6.0,STAT,,,,,,8.02
2025-03-16 16:42:04-07:00,10.07,183.72200000000004,12.006,6.7410000000000005,35.916,405.94,11.3,57.3,0.0,0.12,0.24,26.0,-6.0,STAT,,,,,,7.2791999999999994
2025-03-16 16:43:05-07:00,10.12,180.62,10.746,5.166,36.455999999999996,406.21,11.5,57.2,0.0,0.04,0.08,27.0,-7.0,STAT,,,,,,7.3232
2025-03-16 16:44:04-07:00,10.18,185.24,10.520999999999999,6.604500000000001,35.891999999999996,406.72,11.5,56.7,0.0,0.23,0.24,27.0,-6.0,STAT,,,,,,7.3624
2025-03-16 16:45:04-07:00,10.22,183.403,8.874,5.365500000000001,37.056,406.9,11.5,55.9,0.0,0.25,0.38,29.0,-6.0,STAT,,,,,,7.6112
2025-03-16 16:46:04-07:00,10.24,182.21500000000003,8.91,5.197500000000001,37.187999999999995,406.97,11.5,56.3,0.0,0.17,0.22,29.0,-6.0,STAT,,,,,,7.5736
2025-03-16 16:47:04-07:00,10.25,178.91500000000002,9.216000000000001,8.043000000000001,33.587999999999994,406.99,11.5,56.7,0.0,0.3,0.32,27.0,-6.0,STAT,,,,,,6.957599999999999
2025-03-16 16:48:04-07:00,10.3,178.09000000000003,10.476,4.704000000000001,35.16,407.0,11.5,56.2,0.0,0.58,0.59,28.0,-6.0,STAT,,,,,,7.496
2025-03-16 16:49:04-07:00,10.32,180.70800000000003,9.009,4.6305000000000005,33.779999999999994,407.0,11.6,55.8,0.0,0.21,0.21,28.0,-6.0,STAT,,,,,,6.9239999999999995
2025-03-16 16:50:04-07:00,10.34,189.695,8.73,4.588500000000001,35.352,407.08,11.7,56.3,0.0,0.26,0.26,28.0,-6.0,STAT,,,,,,7.2783999999999995
2025-03-16 16:51:04-07:00,10.4,185.735,8.604000000000001,3.549,35.471999999999994,407.49,11.8,56.5,0.0,0.25,0.25,28.0,-7.0,STAT,,,,,,7.2943999999999996
2025-03-16 16:52:05-07:00,10.44,183.579,8.613000000000001,0.9345000000000001,38.22,407.17,11.9,55.8,0.0,0.08,0.21,31.0,-7.0,STAT,,,,,,7.708
2025-03-16 16:53:05-07:00,10.51,184.877,7.5600000000000005,1.8375000000000001,37.428,407.06,12.0,56.6,0.0,0.09,0.25,30.0,-8.0,STAT,,,,,,7.5576
2025-03-16 16:54:06-07:00,10.58,190.39900000000003,10.692,1.3965,36.72,407.02,12.0,53.9,0.0,0.08,0.13,29.0,-7.0,STAT,,,,,,7.408
2025-03-16 16:55:06-07:00,10.65,188.43000000000004,8.937,4.221,35.052,407.3,12.0,54.7,0.0,0.02,0.35,29.0,-5.0,STAT,,,,,,7.026400000000001
2025-03-16 16:56:06-07:00,10.71,186.351,9.819,4.998,36.132,407.75,12.1,55.2,0.0,0.01,0.12,28.0,-5.0,STAT,,,,,,7.2344
2025-03-16 16:57:06-07:00,10.79,210.67200000000003,9.981,3.549,36.431999999999995,407.91,12.1,54.1,0.0,0.0,0.04,29.0,-5.0,STAT,,,,,,7.2863999999999995
2025-03-16 16:58:06-07:00,10.87,200.18900000000002,6.822,4.0635,37.931999999999995,407.97,12.1,54.4,0.0,0.04,0.05,30.0,-5.0,STAT,,,,,,7.618399999999999
2025-03-16 16:59:07-07:00,10.93,191.477,7.506,3.8430000000000004,36.18,407.84,12.1,53.8,0.0,0.01,0.02,32.0,-5.0,STAT,,,,,,7.244000000000001
2025-03-16 17:00:07-07:00,11.0,186.47200000000004,8.181000000000001,3.9375,36.12,407.3,12.2,53.7,0.0,0.36,0.36,31.0,-5.0,STAT,,,,,,7.5120000000000005
2025-03-16 17:01:07-07:00,11.06,187.011,7.929,4.000500000000001,38.916,407.59,12.2,53.6,0.0,0.12,0.12,32.0,-5.0,STAT,,,,,,7.8792
2025-03-16 17:02:07-07:00,11.12,182.86400000000003,9.297,4.704000000000001,36.804,407.86,12.2,53.5,0.0,0.4,0.4,32.0,-5.0,STAT,,,,,,7.680800000000001
2025-03-16 17:03:07-07:00,11.17,196.526,9.251999999999999,4.0635,36.779999999999994,407.95,12.2,53.1,0.0,0.22,0.4,31.0,-5.0,STAT,,,,,,7.531999999999999
2025-03-16 17:04:07-07:00,11.22,197.30700000000002,11.061,3.8745000000000003,37.644,408.4,12.1,53.0,0.0,0.35,0.41,30.0,-4.0,STAT,,,,,,7.808800000000001
2025-03-16 17:05:07-07:00,11.28,193.479,10.206,6.373500000000001,35.484,408.14,12.0,53.8,0.0,0.14,0.17,29.0,-4.0,STAT,,,,,,7.208800000000001
2025-03-16 17:06:07-07:00,11.32,187.869,10.197000000000001,5.6385000000000005,34.176,408.4,12.1,53.9,0.0,0.05,0.05,31.0,-4.0,STAT,,,,,,6.8752
