DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,128,42,-1,-27,6,0,0.00000,0.00000.1,0.1,1891820385,131,24,-4,-30,3954134893,AQI
2025-03-09 07:50:42-07:00,10.44,168.04700000000003,6.84,9.618,22.848,404.0,11.0,67.1,0.9,2.66,3.61,0.0,0.0,1,13.87,14.38,29.62,1,-11,31.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6976
2025-03-09 07:51:42-07:00,10.45,167.64000000000001,4.905,11.172,21.395999999999997,404.0,11.0,66.9,0.66,2.17,2.5,0.0,0.0,1,13.84,4.06,34.8,1,-9,33.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.015199999999999
2025-03-09 07:52:42-07:00,10.45,167.09000000000003,4.446000000000001,9.975,21.636,404.0,11.0,66.7,1.03,2.16,2.46,0.0,0.0,1,13.84,1.15,32.62,1,-9,33.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.055200000000001
2025-03-09 07:53:43-07:00,10.45,168.11300000000003,4.005,8.778,24.528000000000002,404.0,11.0,66.7,0.9,2.44,2.57,0.0,0.0,1,14.09,146.37,42.0,1,-7,34.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.857600000000001
2025-03-09 07:54:43-07:00,10.46,170.08200000000002,6.021000000000001,7.7490000000000006,25.272,404.0,11.0,66.3,0.91,2.14,2.36,0.0,0.0,1,13.95,59.68,32.74,1,-14,32.0,-5.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.766400000000001
2025-03-09 07:55:43-07:00,10.46,167.59600000000003,5.589,7.9799999999999995,25.02,404.0,11.0,66.3,1.11,2.11,2.55,0.0,0.0,1,13.91,16.86,31.07,1,-13,33.0,-5.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.692
2025-03-09 07:56:43-07:00,10.49,165.95700000000002,6.426,9.8385,22.355999999999998,404.0,11.1,66.2,1.04,2.58,3.12,0.0,0.0,1,13.87,4.76,35.47,1,-8,32.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5352
2025-03-09 07:57:43-07:00,10.52,165.264,5.805000000000001,9.418500000000002,22.476,404.0,11.0,66.0,0.89,2.04,2.46,0.0,0.0,1,13.84,1.34,34.84,1,-8,33.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1272
2025-03-09 07:58:45-07:00,10.53,163.911,7.173,8.599499999999999,24.744,404.0,11.0,65.8,0.96,2.33,2.76,0.0,0.0,1,14.09,135.28,39.13,1,-6,32.0,-3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.8128
2025-03-09 07:59:45-07:00,10.54,163.41600000000003,6.426,9.4395,22.979999999999997,404.0,11.0,65.8,0.97,2.23,2.46,0.0,0.0,1,13.95,74.45,35.28,1,-10,33.0,-4.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.379999999999999
2025-03-09 08:00:45-07:00,10.54,165.17600000000002,7.209,9.051,23.063999999999997,404.0,11.1,65.7,0.87,1.98,2.52,0.0,0.0,1,13.91,21.03,33.02,1,-10,32.0,-4.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1968
2025-03-09 08:01:45-07:00,10.55,169.862,6.075,9.744,21.876,404.0,11.1,65.7,0.97,2.26,2.47,0.0,0.0,1,13.87,5.94,31.2,1,-10,32.0,-4.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1832
2025-03-09 08:02:45-07:00,10.55,167.64000000000001,6.381,10.3215,21.587999999999997,404.0,11.1,65.6,0.99,2.16,2.41,0.0,0.0,1,13.84,1.68,29.65,1,-8,31.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0456
2025-03-09 08:03:46-07:00,10.56,167.244,6.885000000000001,9.387,24.215999999999998,404.0,11.1,65.4,1.0,2.1,2.34,0.0,0.0,1,13.8,0.47,32.72,1,-9,32.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.523199999999999
2025-03-09 08:04:45-07:00,10.56,167.145,5.6610000000000005,9.3135,23.028000000000002,404.0,11.1,65.4,1.17,2.24,2.53,0.0,0.0,1,13.95,79.29,33.58,1,-11,32.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.397600000000001
2025-03-09 08:05:46-07:00,10.56,167.948,6.9750000000000005,8.988000000000001,23.688,404.0,11.1,65.1,0.98,2.19,2.72,0.0,0.0,1,13.91,22.39,31.83,1,-11,31.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.489599999999999
2025-03-09 08:06:46-07:00,10.58,161.77700000000002,7.092,8.505,23.987999999999996,404.0,11.1,65.1,0.82,2.19,2.54,0.0,0.0,1,13.87,6.32,30.63,1,-7,32.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.549599999999999
2025-03-09 08:07:46-07:00,10.61,165.528,8.073,8.7255,24.156,404.0,11.1,65.0,0.82,2.27,3.35,0.0,0.0,1,13.84,1.79,31.75,1,-10,32.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6472
2025-03-09 08:08:46-07:00,10.62,167.42,7.002000000000001,9.051,23.639999999999997,404.0,11.1,65.2,0.88,2.64,3.03,0.0,0.0,1,13.8,0.5,31.28,1,-12,32.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.84
2025-03-09 08:09:42-07:00,10.63,165.462,5.742,8.547,23.88,404.0,11.1,64.9,0.55,2.09,2.44,0.0,0.0,1,13.98,115.38,40.99,1,-12,33.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4479999999999995
2025-03-09 08:10:42-07:00,10.64,165.143,5.337,8.6415,23.555999999999997,403.77,11.1,65.0,0.74,2.21,2.59,0.0,0.0,1,13.91,32.59,36.09,1,-10,33.0,-4.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4792
2025-03-09 08:11:42-07:00,10.64,164.219,5.678999999999999,8.0325,25.188,403.27,11.1,65.0,0.92,2.29,2.59,0.0,0.0,1,13.87,9.2,29.57,1,-9,32.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.8696
2025-03-09 08:12:42-07:00,10.65,163.427,4.896000000000001,8.8515,24.695999999999998,403.1,11.1,64.9,0.51,2.39,2.97,0.0,0.0,1,13.84,2.6,31.8,1,-7,33.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.8511999999999995
2025-03-09 08:13:42-07:00,10.65,165.12100000000004,6.048,9.534,22.368,403.03,11.1,64.9,0.82,2.58,2.97,0.0,0.0,1,13.84,0.73,31.35,1,-9,33.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5376
2025-03-09 08:14:43-07:00,10.65,165.60500000000002,6.912,9.093,23.016,403.01,11.1,64.7,0.35,2.07,2.3,0.0,0.0,1,14.02,122.33,36.69,1,-11,32.0,-3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2592
2025-03-09 08:15:43-07:00,10.65,165.803,6.174,9.765,22.812,403.0,11.1,64.6,0.46,1.65,1.93,0.0,0.0,1,13.91,34.55,33.82,1,-12,32.0,-3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.8824000000000005
2025-03-09 08:16:43-07:00,10.65,163.94400000000002,6.453,9.828,24.023999999999997,403.0,11.1,64.7,0.54,2.1,2.45,0.0,0.0,1,13.87,9.76,30.76,1,-8,33.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4848
2025-03-09 08:17:43-07:00,10.65,164.769,7.3709999999999996,8.862,23.471999999999998,403.0,11.1,64.5,0.67,1.51,1.98,0.0,0.0,1,13.84,2.76,32.97,1,-8,32.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.9024
2025-03-09 08:18:43-07:00,10.65,166.705,6.183,9.450000000000001,22.812,403.0,11.1,64.6,0.54,1.62,1.77,0.0,0.0,1,13.84,0.78,33.21,1,-10,32.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.8584000000000005
2025-03-09 08:19:43-07:00,10.65,166.98000000000002,7.398000000000001,9.355500000000001,24.252,403.58,11.1,64.6,0.76,1.89,1.94,0.0,0.0,1,14.02,144.94,37.74,1,-8,32.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.362400000000001
2025-03-09 08:20:43-07:00,10.66,166.287,6.957000000000001,10.0485,23.88,403.85,11.1,64.4,0.77,1.62,1.83,0.0,0.0,1,13.95,40.93,30.87,1,-11,32.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.072
2025-03-09 08:21:43-07:00,10.66,165.02200000000002,7.2989999999999995,9.009,26.34,403.95,11.1,64.2,0.76,1.55,1.61,0.0,0.0,1,13.87,11.56,31.78,1,-12,31.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.508000000000001
2025-03-09 08:22:43-07:00,10.66,164.758,5.867999999999999,9.366,24.804000000000002,403.98,11.1,64.4,0.65,1.86,2.22,0.0,0.0,1,13.84,3.27,31.06,1,-10,32.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.448800000000001
2025-03-09 08:23:44-07:00,10.66,164.58200000000002,6.3,8.778,24.612000000000002,403.76,11.1,64.3,0.59,2.2,2.39,0.0,0.0,1,13.84,0.92,34.41,1,-10,32.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.682400000000001
2025-03-09 08:24:44-07:00,10.66,163.09700000000004,4.824000000000001,10.6575,24.54,403.92,11.1,64.3,0.84,1.99,2.25,0.0,0.0,1,14.05,170.71,37.09,1,-5,34.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5
2025-03-09 08:25:44-07:00,10.66,166.08900000000003,5.678999999999999,9.975,24.432,403.97,11.1,64.3,0.8,2.32,2.41,0.0,0.0,1,13.95,48.21,31.61,1,-9,33.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7424
2025-03-09 08:26:44-07:00,10.66,163.966,5.967,9.975,23.076,403.99,11.1,64.2,1.11,2.6,3.11,0.0,0.0,1,13.87,13.62,32.72,1,-10,33.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.695200000000001
2025-03-09 08:27:44-07:00,10.66,164.747,4.914,9.051,25.464,404.0,11.1,64.0,1.03,2.52,2.79,0.0,0.0,1,13.84,3.85,35.57,1,-11,34.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.1088000000000005
2025-03-09 08:28:44-07:00,10.66,165.011,5.994000000000001,9.691500000000001,25.224,404.0,11.1,64.0,1.04,2.12,2.22,0.0,0.0,1,13.84,1.09,32.1,1,-11,33.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7408
2025-03-09 08:29:45-07:00,10.66,165.02200000000002,5.319,9.502500000000001,24.84,404.0,11.1,64.1,0.7,1.64,1.84,0.0,0.0,1,14.12,158.51,38.58,1,-8,34.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.28
2025-03-09 08:30:45-07:00,10.66,161.77700000000002,5.49,9.1245,24.192,404.0,11.1,64.0,0.99,2.28,2.34,0.0,0.0,1,13.95,52.26,35.74,1,-9,32.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6624
2025-03-09 08:31:46-07:00,10.66,165.03300000000002,5.913,9.618,24.084,403.92,11.1,63.8,0.92,1.96,1.98,0.0,0.0,1,13.91,14.76,29.82,1,-11,32.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.3848
2025-03-09 08:32:46-07:00,10.67,165.44000000000003,6.939,9.66,23.964,403.57,11.1,63.8,1.03,2.08,2.28,0.0,0.0,1,13.87,4.17,34.42,1,-12,32.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.456799999999999
2025-03-09 08:33:46-07:00,10.69,162.37100000000004,5.274,8.841000000000001,24.552,403.2,11.1,63.9,0.94,2.19,2.35,0.0,0.0,1,13.84,1.18,33.2,1,-11,33.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6624
2025-03-09 08:34:47-07:00,10.71,160.677,5.076,8.3265,24.791999999999998,403.61,11.1,64.0,0.83,2.07,2.78,0.0,0.0,1,14.09,114.46,33.97,1,-6,33.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6144
2025-03-09 08:35:48-07:00,10.72,166.144,6.534,9.4815,23.952,403.92,11.1,63.9,0.94,2.28,2.78,0.0,0.0,1,13.95,64.18,32.08,1,-11,33.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.614400000000001
2025-03-09 08:36:48-07:00,10.73,163.427,7.362,9.261000000000001,25.08,403.97,11.1,63.8,0.79,2.07,2.36,0.0,0.0,1,13.91,18.13,32.9,1,-10,33.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.672
2025-03-09 08:37:48-07:00,10.73,165.869,6.633,8.809500000000002,25.272,403.99,11.1,63.7,0.67,1.82,2.1,0.0,0.0,1,13.87,5.12,32.66,1,-12,33.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.510400000000001
2025-03-09 08:38:48-07:00,10.73,164.032,6.759,9.355500000000001,24.684,404.0,11.1,63.8,0.79,1.92,2.01,0.0,0.0,1,13.84,1.45,30.68,1,-10,32.0,-4.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.472800000000001
2025-03-09 08:39:48-07:00,10.73,163.27300000000002,4.8149999999999995,8.9145,24.528000000000002,404.35,11.1,63.8,0.94,2.18,2.25,0.0,0.0,1,14.05,88.8,32.6,1,-6,35.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.649600000000001
2025-03-09 08:40:48-07:00,10.73,161.84300000000002,5.256,9.7125,23.987999999999996,404.16,11.1,63.7,0.63,1.81,1.92,0.0,0.0,1,13.98,84.69,31.68,1,-11,34.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2456
2025-03-09 08:41:48-07:00,10.73,162.03000000000003,4.6979999999999995,11.193000000000001,21.791999999999998,404.05,11.1,63.8,0.88,2.04,2.46,0.0,0.0,1,13.91,23.92,32.19,1,-8,34.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.990399999999999
2025-03-09 08:42:48-07:00,10.73,162.151,5.535,9.7545,23.195999999999998,404.02,11.1,63.8,0.98,1.87,2.44,0.0,0.0,1,13.87,6.76,29.27,1,-10,33.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1352
2025-03-09 08:43:48-07:00,10.73,163.845,7.083,10.153500000000001,23.04,404.01,11.1,63.6,0.99,2.47,3.07,0.0,0.0,1,13.84,1.91,29.31,1,-10,33.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.584
2025-03-09 08:44:48-07:00,10.73,159.852,6.039,10.825500000000002,23.268,404.0,11.1,63.5,0.94,2.66,3.0,0.0,0.0,1,13.84,0.54,31.13,1,-9,33.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7816
2025-03-09 08:45:45-07:00,10.73,162.195,6.705,10.899000000000001,23.016,404.0,11.1,63.5,0.8,2.04,2.15,0.0,0.0,1,13.98,112.83,34.26,1,-10,33.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.235200000000001
2025-03-09 08:46:45-07:00,10.73,162.58,6.678,10.0905,24.84,404.0,11.1,63.6,0.81,1.52,1.55,0.0,0.0,1,13.91,31.87,32.85,1,-11,33.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.184
2025-03-09 08:47:45-07:00,10.73,162.118,6.3,9.870000000000001,25.02,403.84,11.1,63.4,0.73,1.74,1.75,0.0,0.0,1,13.87,9.0,32.7,1,-9,33.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.396000000000001
2025-03-09 08:48:45-07:00,10.73,163.262,5.526,8.883000000000001,25.584,403.6,11.1,63.3,0.82,1.95,2.03,0.0,0.0,1,13.84,2.54,32.54,1,-9,34.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6768
2025-03-09 08:49:45-07:00,10.73,161.19400000000002,5.211,9.2295,25.679999999999996,403.75,11.1,63.5,0.61,1.53,1.67,0.0,0.0,1,13.84,0.72,32.01,1,-9,34.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.359999999999999
2025-03-09 08:50:46-07:00,10.73,161.90900000000002,5.454,10.143,25.764,403.91,11.1,63.6,0.85,1.77,1.82,0.0,0.0,1,14.02,132.56,39.08,1,-9,33.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5688
2025-03-09 08:51:46-07:00,10.73,165.407,4.455,10.825500000000002,22.92,403.39,11.1,63.6,0.61,1.75,2.23,0.0,0.0,1,13.95,37.44,31.35,1,-11,34.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.984000000000001
2025-03-09 08:52:47-07:00,10.73,160.336,4.86,10.573500000000001,23.639999999999997,403.14,11.1,63.4,0.76,2.09,2.25,0.0,0.0,1,13.87,10.57,31.19,1,-9,34.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.3999999999999995
2025-03-09 08:53:47-07:00,10.73,162.58,5.283,9.723,24.804000000000002,403.05,11.1,63.3,0.88,2.32,2.37,0.0,0.0,1,13.84,2.99,31.2,1,-11,33.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.816800000000001
2025-03-09 08:54:47-07:00,10.73,161.75500000000002,4.104,9.051,24.732,403.02,11.1,63.3,0.55,1.99,2.33,0.0,0.0,1,13.84,0.84,32.58,1,-11,34.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.538400000000001
2025-03-09 08:55:48-07:00,10.73,160.14900000000003,6.9479999999999995,7.623,27.144000000000002,403.01,11.1,63.2,0.84,2.18,3.18,0.0,0.0,1,14.05,151.81,37.57,1,-8,31.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.1728000000000005
2025-03-09 08:56:48-07:00,10.73,162.591,5.877000000000001,8.841000000000001,25.212,403.0,11.1,63.4,0.8,2.42,2.75,0.0,0.0,1,13.95,42.87,33.37,1,-9,32.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.978400000000001
2025-03-09 08:57:48-07:00,10.73,162.294,6.984,9.355500000000001,24.432,403.0,11.1,63.4,0.91,2.16,2.48,0.0,0.0,1,13.87,12.11,33.59,1,-8,32.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6144
2025-03-09 08:58:48-07:00,10.73,160.094,6.129,10.279499999999999,23.352,403.0,11.1,63.2,0.89,2.22,2.36,0.0,0.0,1,13.87,3.42,29.4,1,-8,33.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.446400000000001
2025-03-09 08:59:48-07:00,10.73,162.657,4.968,9.450000000000001,25.32,403.0,11.1,63.5,0.9,2.19,3.04,0.0,0.0,1,13.84,0.97,29.08,1,-11,34.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.816
2025-03-09 09:00:50-07:00,10.73,164.65900000000002,6.273,10.038,23.939999999999998,403.0,11.1,63.6,0.97,1.84,2.2,0.0,0.0,1,14.12,190.14,44.84,1,-6,32.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.26
2025-03-09 09:01:50-07:00,10.73,163.71300000000002,4.6080000000000005,11.0145,23.555999999999997,403.0,11.1,63.9,1.03,2.28,2.58,0.0,0.0,1,13.95,53.7,33.51,1,-9,33.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5352
2025-03-09 09:02:50-07:00,10.73,166.067,5.274,12.0645,21.12,403.0,11.2,64.0,0.94,2.05,2.44,0.0,0.0,1,13.91,15.17,31.59,1,-11,33.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.864
2025-03-09 09:03:50-07:00,10.72,166.55100000000002,4.248,11.0145,23.268,403.25,11.1,64.1,0.98,2.14,3.27,0.0,0.0,1,13.84,4.28,33.08,1,-10,34.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.365600000000001
2025-03-09 09:04:50-07:00,10.7,165.341,4.671,10.0905,23.987999999999996,403.09,11.1,64.0,1.03,2.19,2.79,0.0,0.0,1,13.84,1.21,33.7,1,-11,32.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.549599999999999
2025-03-09 09:05:46-07:00,10.67,161.76600000000002,4.437,10.521,23.016,403.08,11.1,64.2,1.2,2.07,2.66,0.0,0.0,1,14.09,114.51,35.77,1,-7,32.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2592
2025-03-09 09:06:46-07:00,10.66,165.352,5.085000000000001,11.382,22.787999999999997,403.03,11.1,64.3,1.11,3.16,3.69,0.0,0.0,1,13.95,63.88,35.25,1,-10,32.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.0856
2025-03-09 09:07:46-07:00,10.66,164.219,6.201,11.791500000000001,22.668,403.01,11.1,64.4,1.48,3.06,3.55,0.0,0.0,1,13.91,18.04,31.09,1,-9,31.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.9816
2025-03-09 09:08:46-07:00,10.66,162.811,5.292,12.495000000000001,21.755999999999997,403.58,11.1,64.6,1.59,3.29,3.64,0.0,0.0,1,13.87,5.1,31.88,1,-8,32.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.9832
2025-03-09 09:09:47-07:00,10.66,165.187,4.176,11.1195,22.956,403.85,11.1,64.5,0.99,2.57,3.08,0.0,0.0,1,13.84,1.44,31.71,1,-9,34.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6472
2025-03-09 09:10:47-07:00,10.66,163.757,3.6,10.7835,23.483999999999998,403.95,11.0,64.6,1.22,2.45,2.72,0.0,0.0,1,14.05,83.31,39.47,1,-8,35.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6568
2025-03-09 09:11:47-07:00,10.65,164.85700000000003,3.087,11.76,22.487999999999996,403.98,11.0,64.7,1.08,2.79,2.87,0.0,0.0,1,13.98,83.3,40.55,1,-12,34.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7296
2025-03-09 09:12:47-07:00,10.64,164.758,3.24,10.384500000000001,23.052,403.99,11.0,64.8,1.09,2.28,2.65,0.0,0.0,1,13.91,23.53,31.44,1,-14,34.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4344
2025-03-09 09:13:47-07:00,10.64,164.13100000000003,5.967,11.655,23.099999999999998,404.0,11.0,64.8,0.97,2.18,2.65,0.0,0.0,1,13.87,6.64,30.43,1,-11,33.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.364000000000001
2025-03-09 09:14:47-07:00,10.63,162.129,3.5730000000000004,11.2035,23.928,404.0,11.0,64.8,0.99,2.37,2.74,0.0,0.0,1,13.84,1.88,33.82,1,-10,33.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6816
2025-03-09 09:15:50-07:00,10.59,162.459,5.391,11.214,23.939999999999998,404.0,10.9,64.6,1.0,2.18,2.53,0.0,0.0,1,13.84,0.53,32.29,1,-12,32.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.532
