DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,134,21,-2,-32,3946283300,147,16,-4,-31,470444153,AQI
2025-03-10 09:52:15-07:00,3.61,230.30700000000002,8.883,14.647499999999999,11.676,434.8,5.7,78.3,0.0,0.02,0.18,13.0,-2.0,-5.0,STAT,,,,,,,2.3512
2025-03-10 09:53:15-07:00,3.66,241.37300000000002,9.333,15.078,12.084,435.58,5.7,78.2,0.0,0.38,0.51,13.0,-3.0,-5.0,STAT,,,,,,,2.7208000000000006
2025-03-10 09:54:16-07:00,3.69,234.11300000000003,9.387,14.805,14.543999999999999,436.5,5.8,78.2,0.0,0.7,0.75,13.0,-2.0,-5.0,STAT,,,,,,,3.4688
2025-03-10 09:55:16-07:00,3.7,219.61500000000004,9.954,14.07,12.66,437.16,5.8,78.1,0.0,0.34,0.38,12.0,-2.0,-5.0,STAT,,,,,,,2.8040000000000003
2025-03-10 09:56:16-07:00,3.75,210.012,10.395000000000001,13.870500000000002,10.632,437.71,5.8,77.9,0.0,0.39,0.41,12.0,-2.0,-5.0,STAT,,,,,,,2.4383999999999997
2025-03-10 09:57:16-07:00,3.78,201.59700000000004,9.675,13.3245,11.328,437.9,5.8,77.9,0.0,0.13,0.13,12.0,-2.0,-5.0,STAT,,,,,,,2.3696
2025-03-10 09:58:16-07:00,3.81,198.12100000000004,10.962,12.936000000000002,10.728,438.12,5.9,77.8,0.0,0.26,0.26,12.0,-3.0,-5.0,STAT,,,,,,,2.3536
2025-03-10 09:59:16-07:00,3.85,188.69400000000002,12.159,11.718,12.996,438.19,5.9,77.7,0.0,0.1,0.1,12.0,-3.0,-5.0,STAT,,,,,,,2.6792000000000002
2025-03-10 10:00:16-07:00,3.88,187.704,10.881,13.188,10.584,438.07,6.0,77.5,0.0,0.22,0.22,13.0,-2.0,-5.0,STAT,,,,,,,2.2928
2025-03-10 10:01:16-07:00,3.91,189.33200000000002,11.709,13.629000000000001,10.991999999999999,438.02,6.0,77.3,0.0,0.07,0.11,12.0,-1.0,-5.0,STAT,,,,,,,2.2544
2025-03-10 10:02:16-07:00,3.92,184.37100000000004,11.34,12.3585,9.647999999999998,438.01,6.0,77.1,0.0,0.15,0.17,12.0,-2.0,-4.0,STAT,,,,,,,2.0496
2025-03-10 10:03:16-07:00,3.95,180.587,9.261,12.999,10.656,437.55,6.0,77.0,0.0,0.2,0.2,13.0,-1.0,-4.0,STAT,,,,,,,2.2912000000000003
2025-03-10 10:04:16-07:00,3.99,183.63400000000001,8.424,12.0015,11.388,436.53,6.0,76.9,0.0,0.28,0.58,13.0,-2.0,-5.0,STAT,,,,,,,2.5016000000000003
2025-03-10 10:05:17-07:00,4.0,179.04700000000003,8.406,11.518500000000001,10.127999999999998,434.96,6.0,76.8,0.0,0.18,0.27,13.0,-2.0,-5.0,STAT,,,,,,,2.1696
2025-03-10 10:06:17-07:00,4.01,178.64000000000001,10.188,11.9175,8.64,433.72,6.0,76.7,0.0,0.06,0.09,12.0,-1.0,-4.0,STAT,,,,,,,1.7760000000000002
2025-03-10 10:07:17-07:00,4.02,177.94700000000003,6.66,12.516,9.036,433.02,6.0,76.5,0.0,0.02,0.03,14.0,-1.0,-3.0,STAT,,,,,,,1.8232
2025-03-10 10:08:17-07:00,4.02,176.13200000000003,9.297,12.778500000000001,6.096,432.36,6.0,76.3,0.0,0.01,0.01,13.0,-1.0,-4.0,STAT,,,,,,,1.2272
2025-03-10 10:09:19-07:00,4.03,171.754,10.107000000000001,12.400500000000001,3.7319999999999998,432.13,6.0,76.0,0.0,0.0,0.35,12.0,-1.0,-4.0,STAT,,,,,,,0.7464
2025-03-10 10:10:19-07:00,4.02,177.62800000000001,8.622,12.8625,9.384,432.04,6.0,75.8,0.0,0.15,0.28,12.0,-1.0,-4.0,STAT,,,,,,,1.9968000000000004
2025-03-10 10:11:19-07:00,4.02,186.054,10.53,14.3115,9.684,432.37,6.0,75.7,0.0,0.2,0.25,11.0,-1.0,-4.0,STAT,,,,,,,2.0968
2025-03-10 10:12:19-07:00,4.02,188.859,10.232999999999999,13.608000000000002,8.616,432.13,5.9,75.7,0.0,0.07,0.08,11.0,-2.0,-4.0,STAT,,,,,,,1.7792000000000001
2025-03-10 10:13:20-07:00,4.01,188.02300000000002,10.854000000000001,13.723500000000001,4.716,432.05,5.9,75.5,0.0,0.15,0.16,11.0,0.0,-4.0,STAT,,,,,,,1.0632000000000001
2025-03-10 10:14:20-07:00,4.01,187.67100000000002,10.503,14.595,3.7079999999999997,432.02,5.9,75.2,0.0,0.2,0.2,12.0,0.0,-3.0,STAT,,,,,,,0.9016000000000001
2025-03-10 10:15:21-07:00,4.01,188.529,9.395999999999999,13.6605,3.444,432.3,5.9,75.2,0.0,0.07,0.07,12.0,0.0,-3.0,STAT,,,,,,,0.7448000000000001
2025-03-10 10:16:21-07:00,3.99,198.88000000000002,9.251999999999999,12.243,3.768,432.75,5.8,75.0,0.0,0.02,0.02,12.0,-1.0,-3.0,STAT,,,,,,,0.7696000000000001
2025-03-10 10:17:21-07:00,3.95,222.70600000000002,9.594000000000001,13.125,2.4839999999999995,432.99,5.8,74.9,0.0,0.01,0.26,12.0,-1.0,-3.0,STAT,,,,,,,0.5047999999999999
2025-03-10 10:18:21-07:00,3.93,230.29600000000002,10.314000000000002,13.0305,3.3,433.45,5.8,74.8,0.0,0.0,0.42,12.0,-1.0,-2.0,STAT,,,,,,,0.66
2025-03-10 10:19:17-07:00,3.92,236.34600000000003,11.727,13.776,2.988,433.79,5.8,74.7,0.0,0.34,0.49,11.0,0.0,-2.0,STAT,,,,,,,0.8696
2025-03-10 10:20:17-07:00,3.91,231.495,10.89,13.818000000000001,1.608,433.93,5.7,74.6,0.0,0.18,0.42,11.0,0.0,-3.0,STAT,,,,,,,0.4656
2025-03-10 10:21:17-07:00,3.91,221.452,10.520999999999999,13.9755,0.84,433.97,5.7,74.6,0.0,0.27,0.45,10.0,0.0,-3.0,STAT,,,,,,,0.384
2025-03-10 10:22:17-07:00,3.88,216.55700000000002,9.666,13.776,1.3559999999999999,434.15,5.7,74.5,0.0,0.22,0.43,11.0,0.0,-3.0,STAT,,,,,,,0.44720000000000004
2025-03-10 10:23:18-07:00,3.84,208.758,9.468,14.741999999999999,1.3679999999999999,434.7,5.6,74.6,0.0,0.21,0.3,11.0,0.0,-3.0,STAT,,,,,,,0.4416
2025-03-10 10:24:17-07:00,3.82,208.824,10.386,13.870500000000002,1.656,434.89,5.6,74.7,0.0,0.1,0.14,12.0,0.0,-3.0,STAT,,,,,,,0.4112
2025-03-10 10:25:17-07:00,3.81,211.88200000000003,10.746,14.794500000000001,1.536,434.96,5.6,74.6,0.0,0.03,0.05,12.0,0.0,-2.0,STAT,,,,,,,0.33120000000000005
2025-03-10 10:26:17-07:00,3.8,213.56500000000003,8.253,16.296,4.823999999999999,435.35,5.6,74.9,0.0,0.13,0.27,13.0,0.0,-2.0,STAT,,,,,,,1.0688
2025-03-10 10:27:18-07:00,3.8,210.419,9.513,16.296,6.5760000000000005,435.77,5.5,75.4,0.0,0.35,0.47,11.0,0.0,-2.0,STAT,,,,,,,1.5952000000000002
2025-03-10 10:28:18-07:00,3.77,214.28000000000003,9.072000000000001,15.7815,6.744,435.92,5.6,75.6,0.0,0.14,0.53,11.0,0.0,-2.0,STAT,,,,,,,1.4608
2025-03-10 10:29:18-07:00,3.74,215.21500000000003,10.008,14.574000000000002,6.119999999999999,436.18,5.5,75.8,0.0,0.06,0.19,12.0,-1.0,-3.0,STAT,,,,,,,1.272
2025-03-10 10:30:19-07:00,3.73,210.95800000000003,5.904,14.469,8.256,436.25,5.6,76.2,0.0,0.34,0.39,14.0,-1.0,-3.0,STAT,,,,,,,1.9232000000000002
2025-03-10 10:31:19-07:00,3.72,213.57600000000002,6.6690000000000005,14.332500000000001,9.468,436.73,5.6,76.2,0.0,0.11,0.13,13.0,0.0,-3.0,STAT,,,,,,,1.9816000000000003
2025-03-10 10:32:19-07:00,3.72,210.17700000000002,7.587,13.062,9.552,437.14,5.6,76.1,0.0,0.49,0.5,13.0,-1.0,-3.0,STAT,,,,,,,2.3024
