DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,141,18,-10,-30,1588784553,124,25,-7,4061057892,AQI
2025-03-11 07:07:55-07:00,4.95,252.626,10.539000000000001,24.381,11.376,430.92,6.7,75.9,3.06,4.65,5.12,12.0,0.0,-2.0,STAT,,,,,,5.9952000000000005
2025-03-11 07:08:55-07:00,4.96,245.377,9.504000000000001,22.543499999999998,11.964,430.97,6.7,75.9,2.93,4.18,4.52,14.0,0.0,-2.0,STAT,,,,,,5.736800000000001
2025-03-11 07:09:55-07:00,4.96,246.12500000000003,9.99,22.974,12.876,430.45,6.7,75.7,2.53,4.42,4.56,13.0,0.0,-2.0,STAT,,,,,,6.1112
2025-03-11 07:10:55-07:00,4.96,244.56300000000005,9.324,23.2785,12.935999999999998,430.16,6.7,75.7,2.57,4.14,4.19,13.0,0.0,-1.0,STAT,,,,,,5.8991999999999996
2025-03-11 07:11:55-07:00,4.96,238.73300000000003,8.73,22.848000000000003,11.964,430.06,6.7,75.6,2.58,4.22,4.24,14.0,0.0,-2.0,STAT,,,,,,5.768800000000001
2025-03-11 07:12:56-07:00,4.96,236.02700000000002,6.381,22.0395,14.676,430.02,6.7,75.5,2.21,3.74,3.84,17.0,0.0,-1.0,STAT,,,,,,5.927200000000001
2025-03-11 07:13:56-07:00,4.96,234.56400000000002,8.289000000000001,22.155,13.547999999999998,430.01,6.7,75.6,2.07,3.64,3.95,15.0,0.0,-2.0,STAT,,,,,,5.621600000000001
2025-03-11 07:14:56-07:00,4.96,230.59300000000002,8.217,21.882,15.288,429.71,6.7,75.4,1.76,3.13,3.59,14.0,0.0,-2.0,STAT,,,,,,5.5616
2025-03-11 07:15:56-07:00,4.96,231.03300000000002,9.450000000000001,21.1575,14.952,429.25,6.7,75.6,1.93,3.19,3.34,14.0,-1.0,-2.0,STAT,,,,,,5.542400000000001
2025-03-11 07:16:56-07:00,4.97,228.10700000000003,10.728,21.273000000000003,13.788,429.09,6.7,75.7,1.92,3.41,3.52,12.0,-1.0,-2.0,STAT,,,,,,5.4856
2025-03-11 07:17:56-07:00,4.96,228.50300000000001,7.911,21.7875,13.931999999999999,429.03,6.7,75.6,2.04,3.37,3.62,15.0,0.0,-2.0,STAT,,,,,,5.4824
2025-03-11 07:18:56-07:00,4.96,225.73100000000002,7.029,23.142,11.088,429.01,6.7,75.6,1.9,3.18,3.27,15.0,0.0,-2.0,STAT,,,,,,4.7616000000000005
2025-03-11 07:19:56-07:00,4.96,226.512,8.046,22.302,12.636,429.0,6.7,75.7,2.08,3.71,3.81,13.0,0.0,-2.0,STAT,,,,,,5.4952000000000005
2025-03-11 07:20:56-07:00,4.96,231.38500000000002,8.379000000000001,21.882,13.812,429.0,6.7,75.7,1.76,3.19,3.22,13.0,0.0,-2.0,STAT,,,,,,5.3144
2025-03-11 07:21:57-07:00,4.96,234.245,7.551000000000001,20.097,14.723999999999998,428.71,6.7,75.6,1.93,3.06,3.29,16.0,0.0,-2.0,STAT,,,,,,5.3928
2025-03-11 07:22:57-07:00,4.96,251.27300000000002,11.529,21.199500000000004,14.843999999999998,428.25,6.7,75.5,1.98,2.94,3.33,12.0,0.0,-2.0,STAT,,,,,,5.3208
2025-03-11 07:23:58-07:00,4.97,261.75600000000003,7.722,21.5985,12.756,428.09,6.7,75.7,1.71,2.87,3.01,15.0,0.0,-2.0,STAT,,,,,,4.847200000000001
2025-03-11 07:24:58-07:00,4.96,257.09200000000004,7.506,21.1155,12.216,428.03,6.7,75.7,1.98,3.25,3.29,15.0,0.0,-3.0,STAT,,,,,,5.043200000000001
2025-03-11 07:25:58-07:00,4.97,246.56500000000003,7.757999999999999,22.3545,12.12,428.01,6.7,75.6,1.6,3.12,3.35,15.0,0.0,-2.0,STAT,,,,,,4.92
2025-03-11 07:26:53-07:00,4.97,239.51400000000004,6.399,20.8215,14.687999999999999,427.46,6.7,75.5,1.51,2.89,3.14,15.0,0.0,-2.0,STAT,,,,,,5.2496
2025-03-11 07:27:53-07:00,4.97,235.88400000000001,6.984,20.5905,14.772,427.16,6.7,75.4,1.24,2.22,3.11,17.0,0.0,-2.0,STAT,,,,,,4.7304
2025-03-11 07:28:55-07:00,4.96,235.609,9.261,20.16,16.212,426.59,6.7,75.5,1.2,2.16,2.68,13.0,-1.0,-2.0,STAT,,,,,,4.9704
2025-03-11 07:29:55-07:00,4.97,229.37200000000004,8.199,20.622,14.472,426.21,6.7,75.4,1.75,2.63,2.86,14.0,-1.0,-2.0,STAT,,,,,,4.9984
2025-03-11 07:30:55-07:00,4.97,225.76400000000004,5.688000000000001,20.937,14.664,425.72,6.7,75.3,1.4,2.71,2.87,16.0,0.0,-2.0,STAT,,,,,,5.1008000000000004
2025-03-11 07:31:55-07:00,4.97,226.42400000000004,8.586,21.2205,15.252,425.25,6.7,75.2,1.34,2.38,2.43,15.0,0.0,-2.0,STAT,,,,,,4.9544
2025-03-11 07:32:55-07:00,4.97,221.529,8.451,19.6875,15.732,425.09,6.7,75.0,1.56,2.76,2.78,15.0,0.0,-3.0,STAT,,,,,,5.3544
2025-03-11 07:33:55-07:00,4.97,220.99000000000004,9.405,19.2255,15.156,425.03,6.7,75.2,1.53,2.68,3.09,15.0,0.0,-3.0,STAT,,,,,,5.1752
2025-03-11 07:34:56-07:00,4.97,218.735,8.307,19.603500000000004,16.188,425.01,6.7,75.0,1.36,2.56,2.94,14.0,0.0,-2.0,STAT,,,,,,5.2856000000000005
2025-03-11 07:35:57-07:00,4.97,221.73800000000003,9.251999999999999,20.265,17.304,425.0,6.6,74.9,1.31,2.23,2.99,13.0,0.0,-2.0,STAT,,,,,,5.2448
