DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,155,21,-8,-32,772260811,90,38,-4,-23,4255279815,AQI
2025-03-23 15:26:08-07:00,5.27,175.626,9.072000000000001,26.061,19.344,430.99,6.6,81.2,0.01,0.83,0.83,13.0,0.0,-2.0,STAT,,,,,,,4.5328
2025-03-23 15:27:08-07:00,5.28,175.98900000000003,12.087,24.633000000000003,21.395999999999997,430.92,6.6,81.0,0.0,0.7,0.7,12.0,0.0,-2.0,STAT,,,,,,,4.839199999999999
2025-03-23 15:28:08-07:00,5.28,167.53000000000003,12.015,25.998,20.928,430.68,6.6,81.0,0.14,0.72,0.72,11.0,0.0,-1.0,STAT,,,,,,,4.7616
2025-03-23 15:29:08-07:00,5.28,171.226,10.791,23.7405,22.692,430.24,6.6,80.9,0.05,0.56,0.56,12.0,0.0,-2.0,STAT,,,,,,,4.986400000000001
2025-03-23 15:30:08-07:00,5.28,173.943,10.251000000000001,22.659,25.679999999999996,429.73,6.6,81.0,0.02,0.64,0.64,14.0,0.0,-1.0,STAT,,,,,,,5.648
2025-03-23 15:31:04-07:00,5.28,172.491,10.053,22.081500000000002,23.483999999999998,429.55,6.6,81.1,0.06,0.72,1.11,14.0,0.0,-2.0,STAT,,,,,,,5.272799999999999
2025-03-23 15:32:04-07:00,5.28,175.736,10.278,22.753500000000003,22.26,429.59,6.6,81.0,0.02,0.46,0.72,13.0,0.0,-2.0,STAT,,,,,,,4.820000000000001
2025-03-23 15:33:04-07:00,5.28,174.16300000000004,9.72,23.0895,24.048,429.24,6.6,80.9,0.01,0.42,0.51,13.0,0.0,-2.0,STAT,,,,,,,5.1456
2025-03-23 15:34:04-07:00,5.28,172.579,12.123000000000001,23.131500000000003,23.952,429.17,6.6,80.9,0.0,0.51,0.54,12.0,0.0,-2.0,STAT,,,,,,,5.198400000000001
2025-03-23 15:35:04-07:00,5.28,174.00900000000001,9.0,23.604000000000003,22.704,429.13,6.6,80.9,0.0,0.81,0.82,13.0,0.0,-2.0,STAT,,,,,,,5.1888000000000005
2025-03-23 15:36:04-07:00,5.28,169.43300000000002,9.954,23.31,23.028000000000002,429.34,6.6,81.0,0.0,0.45,0.46,14.0,-1.0,-2.0,STAT,,,,,,,4.965600000000001
2025-03-23 15:37:05-07:00,5.28,173.404,9.485999999999999,22.491000000000003,22.907999999999998,429.36,6.6,80.9,0.05,0.33,0.35,14.0,-1.0,-3.0,STAT,,,,,,,4.8456
2025-03-23 15:38:05-07:00,5.28,175.087,11.151000000000002,22.89,23.831999999999997,429.13,6.6,80.8,0.02,0.63,0.63,13.0,-1.0,-2.0,STAT,,,,,,,5.2704
2025-03-23 15:39:05-07:00,5.28,172.63400000000001,9.783,23.541000000000004,23.592,429.04,6.6,80.8,0.0,0.76,0.84,13.0,0.0,-2.0,STAT,,,,,,,5.3264
2025-03-23 15:40:05-07:00,5.29,168.993,8.46,22.8585,24.947999999999997,429.02,6.6,80.9,0.0,0.66,0.69,13.0,0.0,-2.0,STAT,,,,,,,5.5176
2025-03-23 15:41:05-07:00,5.28,169.719,9.882000000000001,23.226000000000003,24.3,429.01,6.6,80.9,0.0,0.45,0.46,13.0,-1.0,-2.0,STAT,,,,,,,5.220000000000001
2025-03-23 15:42:05-07:00,5.28,166.26500000000001,11.592,22.239,23.352,429.0,6.6,81.0,0.02,0.52,0.52,11.0,-1.0,-2.0,STAT,,,,,,,5.0864
2025-03-23 15:43:05-07:00,5.29,169.56500000000003,10.539000000000001,21.735,22.992,429.0,6.5,81.1,0.01,0.34,0.34,14.0,0.0,-2.0,STAT,,,,,,,4.870400000000001
2025-03-23 15:44:05-07:00,5.3,175.01000000000002,9.198,22.081500000000002,23.784,429.0,6.6,81.0,0.0,0.39,0.39,12.0,0.0,-2.0,STAT,,,,,,,5.0688
2025-03-23 15:45:05-07:00,5.3,173.47,11.484,22.3335,22.907999999999998,428.65,6.5,80.8,0.0,0.16,0.16,11.0,0.0,-2.0,STAT,,,,,,,4.7096
2025-03-23 15:46:07-07:00,5.31,174.603,10.341000000000001,20.884500000000003,24.983999999999998,428.23,6.5,81.0,0.0,0.05,0.05,12.0,0.0,-2.0,STAT,,,,,,,5.0368
2025-03-23 15:47:07-07:00,5.31,180.64200000000002,8.55,21.252,25.956,428.08,6.5,80.9,0.0,0.02,0.02,14.0,0.0,-1.0,STAT,,,,,,,5.2072
2025-03-23 15:48:07-07:00,5.31,180.87300000000002,8.397,20.0865,26.112000000000002,427.57,6.5,80.9,0.0,0.01,0.01,14.0,0.0,-2.0,STAT,,,,,,,5.2304
2025-03-23 15:49:07-07:00,5.31,181.87400000000002,10.754999999999999,21.147000000000002,23.255999999999997,427.2,6.5,81.2,0.0,0.0,0.0,12.0,0.0,-3.0,STAT,,,,,,,4.651199999999999
2025-03-23 15:50:07-07:00,5.31,180.169,9.513,19.3725,24.348,426.98,6.5,81.3,0.0,0.05,0.05,14.0,-1.0,-3.0,STAT,,,,,,,4.9096
2025-03-23 15:51:07-07:00,5.32,179.872,11.277,19.131,24.095999999999997,426.99,6.6,81.3,0.0,0.32,0.32,13.0,-1.0,-2.0,STAT,,,,,,,5.0752
2025-03-23 15:52:07-07:00,5.33,176.352,8.937,19.7295,25.668,427.5,6.5,81.2,0.0,0.19,0.19,15.0,-1.0,-2.0,STAT,,,,,,,5.2856000000000005
2025-03-23 15:53:07-07:00,5.33,177.595,8.073,20.643,25.236,427.82,6.5,81.2,0.0,0.06,0.06,14.0,0.0,-2.0,STAT,,,,,,,5.0952
2025-03-23 15:54:07-07:00,5.34,175.30700000000002,9.153,22.071,22.512,427.94,6.5,81.3,0.0,0.02,0.02,16.0,0.0,-3.0,STAT,,,,,,,4.518400000000001
2025-03-23 15:55:08-07:00,5.34,174.636,9.351,21.2625,23.316,427.75,6.6,81.3,0.0,0.18,0.18,16.0,0.0,-2.0,STAT,,,,,,,4.8072
2025-03-23 15:56:09-07:00,5.35,171.86400000000003,10.376999999999999,19.53,25.692,427.91,6.5,81.3,0.0,0.28,0.28,15.0,-1.0,-2.0,STAT,,,,,,,5.362400000000001
2025-03-23 15:57:10-07:00,5.35,170.06,9.954,20.6325,24.852,427.97,6.5,81.2,0.0,0.14,0.14,13.0,0.0,-2.0,STAT,,,,,,,5.082400000000001
2025-03-23 15:58:10-07:00,5.36,169.686,10.602,20.622,24.887999999999998,427.99,6.5,81.2,0.0,0.04,0.04,12.0,0.0,-2.0,STAT,,,,,,,5.0096
2025-03-23 15:59:10-07:00,5.35,168.57500000000002,8.451,20.5485,23.831999999999997,428.0,6.5,81.3,0.0,0.01,0.01,14.0,1.0,-2.0,STAT,,,,,,,4.7744
2025-03-23 16:00:10-07:00,5.36,172.425,12.222,19.9395,24.42,428.24,6.5,81.5,0.0,0.0,0.0,11.0,0.0,-2.0,STAT,,,,,,,4.884
2025-03-23 16:01:10-07:00,5.36,171.842,12.168,19.656,24.599999999999998,428.39,6.6,81.5,0.0,0.0,0.0,12.0,-1.0,-2.0,STAT,,,,,,,4.92
