DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,326,40,-11,-25,6,0,0.00000,0.00000.1,0.1,3696719684,154,33,-4,350388288,AQI
2025-03-07 11:44:13-08:00,3.44,235.22400000000002,11.313,19.8975,12.036,340.2,5.4,76.0,1.83,3.48,3.5,0.0,0.0,1,13.73,4.23,35.28,1,-9,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,5.1912
2025-03-07 11:45:13-08:00,3.46,234.56400000000002,11.466000000000001,18.3015,13.5,340.07,5.5,75.9,1.9,3.7,3.71,0.0,0.0,1,13.7,1.19,33.08,1,-8,14.0,-3.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,5.66
2025-03-07 11:46:14-08:00,3.47,229.17400000000004,12.501000000000001,17.7555,13.212,340.02,5.5,75.9,1.96,4.33,4.81,0.0,0.0,1,13.98,186.46,45.83,1,-1,14.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,6.106400000000001
2025-03-07 11:47:14-08:00,3.48,231.704,11.610000000000001,18.207,13.248,340.14,5.5,75.9,1.93,4.14,4.64,0.0,0.0,1,13.8,52.66,42.76,1,-10,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,5.9616
2025-03-07 11:48:14-08:00,3.49,233.211,11.934,19.215,13.056000000000001,340.05,5.5,75.8,2.07,3.93,5.09,0.0,0.0,1,13.77,14.87,36.25,1,-11,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,5.7552
2025-03-07 11:49:14-08:00,3.49,229.55900000000003,14.184,19.7085,11.411999999999999,340.02,5.5,75.9,1.87,3.75,4.82,0.0,0.0,1,13.73,4.2,33.76,1,-7,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,5.2824
2025-03-07 11:50:14-08:00,3.49,230.318,12.708,19.3305,11.7,340.01,5.5,75.9,1.72,3.82,4.4,0.0,0.0,1,13.7,1.19,33.93,1,-9,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,5.396
2025-03-07 11:51:15-08:00,3.5,227.90900000000002,11.34,18.417,13.799999999999999,340.0,5.5,75.9,2.18,4.72,5.25,0.0,0.0,1,13.8,120.66,34.51,1,-10,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.536
2025-03-07 11:52:15-08:00,3.5,224.19100000000003,10.107000000000001,20.338500000000003,11.892,340.0,5.5,76.0,2.16,4.81,5.23,0.0,0.0,1,13.77,34.08,35.24,1,-8,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.2264
2025-03-07 11:53:16-08:00,3.5,224.71900000000002,12.672,20.412000000000003,10.524,339.59,5.5,75.9,2.43,5.1,5.33,0.0,0.0,1,13.73,9.62,35.93,1,-7,11.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.1848
2025-03-07 11:54:16-08:00,3.5,228.92100000000002,10.674,19.782,11.604,339.21,5.5,75.9,2.11,4.16,4.35,0.0,0.0,1,13.7,2.72,34.24,1,-9,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,5.6488
2025-03-07 11:55:16-08:00,3.51,228.92100000000002,10.422,20.212500000000002,12.18,339.07,5.5,75.9,2.32,4.16,4.21,0.0,0.0,1,13.91,123.11,36.5,1,-6,13.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,5.764
2025-03-07 11:56:16-08:00,3.52,223.52,10.872,18.732,12.78,339.03,5.5,75.9,2.17,4.07,4.56,0.0,0.0,1,13.8,34.77,35.85,1,-7,14.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,5.812
2025-03-07 11:57:16-08:00,3.56,229.768,13.176,19.488,11.064,339.01,5.5,75.9,2.57,4.78,5.02,0.0,0.0,1,13.73,9.82,32.86,1,-9,11.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.0368
2025-03-07 11:58:16-08:00,3.57,229.75700000000003,11.871,18.605999999999998,11.688,339.0,5.5,76.0,2.36,4.49,4.58,0.0,0.0,1,13.7,2.77,35.31,1,-10,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,5.929600000000001
2025-03-07 11:59:16-08:00,3.59,229.06400000000002,11.718,18.0075,11.844,339.0,5.6,76.0,2.32,4.92,5.16,0.0,0.0,1,13.7,0.78,34.42,1,-7,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.3048
2025-03-07 12:00:16-08:00,3.59,227.78800000000004,13.455,17.430000000000003,13.98,339.0,5.6,76.0,2.26,4.34,4.42,0.0,0.0,1,13.84,58.61,37.14,1,-8,12.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.268000000000001
2025-03-07 12:01:16-08:00,3.6,229.537,16.308,18.8475,11.927999999999999,339.0,5.6,76.0,2.15,4.82,4.97,0.0,0.0,1,13.77,16.55,35.96,1,-8,11.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.2416
2025-03-07 12:02:17-08:00,3.6,227.83200000000002,12.069,17.745,13.547999999999998,339.0,5.6,76.0,2.15,5.3,5.41,0.0,0.0,1,13.7,4.68,41.15,1,-8,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.9496
2025-03-07 12:03:17-08:00,3.61,225.35700000000003,10.395000000000001,17.7345,13.547999999999998,339.0,5.6,75.9,2.06,4.88,5.17,0.0,0.0,1,13.7,1.32,35.37,1,-7,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.6136
2025-03-07 12:04:18-08:00,3.62,227.27100000000004,10.854000000000001,19.1415,13.752,339.0,5.6,76.0,2.52,5.24,5.5,0.0,0.0,1,13.84,83.89,33.34,1,-10,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.942400000000001
2025-03-07 12:05:18-08:00,3.66,225.29100000000003,11.061,18.4695,12.696,338.38,5.6,76.0,2.2,5.08,5.28,0.0,0.0,1,13.77,23.69,33.67,1,-9,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.6032
2025-03-07 12:06:18-08:00,3.68,224.35600000000002,11.052,19.572000000000003,13.452,338.14,5.7,76.1,2.11,4.69,4.75,0.0,0.0,1,13.73,6.69,36.62,1,-7,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.442400000000001
2025-03-07 12:07:14-08:00,3.69,227.579,11.277,18.5745,13.331999999999999,338.05,5.7,76.0,2.26,4.54,5.22,0.0,0.0,1,13.91,138.57,45.84,1,-5,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.2984
2025-03-07 12:08:14-08:00,3.7,226.76500000000001,11.610000000000001,17.241000000000003,14.639999999999999,338.02,5.7,76.0,2.18,4.76,4.99,0.0,0.0,1,13.8,39.14,35.57,1,-9,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.736
2025-03-07 12:09:14-08:00,3.71,229.99900000000002,9.395999999999999,17.997,13.235999999999999,338.01,5.7,75.9,2.22,4.65,4.73,0.0,0.0,1,13.77,11.05,33.73,1,-9,14.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.3672
2025-03-07 12:10:14-08:00,3.72,229.317,11.511,19.5195,13.331999999999999,338.0,5.7,75.9,2.09,4.26,4.69,0.0,0.0,1,13.73,3.12,35.86,1,-7,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.0744
2025-03-07 12:11:14-08:00,3.76,230.879,11.718,19.173000000000002,11.016,338.28,5.8,75.8,2.45,5.86,6.14,0.0,0.0,1,13.7,0.88,35.61,1,-8,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.891200000000001
2025-03-07 12:12:15-08:00,3.78,228.745,11.385,20.7165,9.852,338.75,5.8,75.7,2.09,5.4,5.91,0.0,0.0,1,13.87,137.88,52.92,1,-7,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.2904
2025-03-07 12:13:15-08:00,3.8,226.58900000000003,11.637,20.475,11.735999999999999,338.41,5.8,75.8,2.11,5.0,5.41,0.0,0.0,1,13.8,38.94,37.77,1,-9,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.3472
2025-03-07 12:14:15-08:00,3.81,228.09600000000003,10.314000000000002,18.931500000000003,12.395999999999999,338.42,5.8,75.7,2.06,4.48,4.66,0.0,0.0,1,13.73,11.0,34.31,1,-8,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.0632
2025-03-07 12:15:15-08:00,3.81,226.952,11.628,18.522000000000002,13.176,338.65,5.9,75.8,2.22,4.72,5.2,0.0,0.0,1,13.7,3.11,32.96,1,-9,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.4112
2025-03-07 12:16:15-08:00,3.83,225.775,10.809,17.619000000000003,15.264,338.63,5.9,75.7,2.36,4.92,5.15,0.0,0.0,1,13.7,0.88,36.45,1,-9,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.9887999999999995
2025-03-07 12:17:15-08:00,3.86,225.39000000000001,11.664000000000001,19.5195,13.02,338.42,5.9,75.7,2.39,4.79,4.99,0.0,0.0,1,13.8,103.01,47.61,1,-7,13.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,6.436
2025-03-07 12:18:15-08:00,3.89,225.30200000000002,12.123000000000001,19.1625,13.908,338.61,5.9,75.7,2.32,5.25,5.67,0.0,0.0,1,13.77,29.09,39.68,1,-9,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.9816
2025-03-07 12:19:15-08:00,3.91,221.61700000000002,12.663,19.908,10.872,338.78,5.9,75.7,2.25,5.21,5.46,0.0,0.0,1,13.73,8.22,35.16,1,-6,12.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.3424
2025-03-07 12:20:15-08:00,3.92,225.80800000000002,10.656,18.5325,14.208,338.92,5.9,75.7,2.18,4.94,5.06,0.0,0.0,1,13.7,2.32,33.93,1,-9,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.7936000000000005
2025-03-07 12:21:15-08:00,3.92,227.359,10.539000000000001,17.2305,15.312,338.97,5.9,75.7,2.08,4.08,4.39,0.0,0.0,1,13.98,174.98,33.35,1,-4,15.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,6.3264000000000005
2025-03-07 12:22:16-08:00,3.95,223.64100000000002,11.997,17.293499999999998,15.588,338.99,5.9,75.6,2.21,4.45,4.94,0.0,0.0,1,13.77,49.42,36.93,1,-10,14.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.6776
2025-03-07 12:23:16-08:00,3.98,230.80200000000002,11.357999999999999,19.005000000000003,12.54,339.0,6.0,75.6,2.08,4.83,5.3,0.0,0.0,1,13.73,13.96,38.32,1,-10,15.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,6.372
2025-03-07 12:24:16-08:00,4.01,231.44000000000003,13.464,19.1415,12.756,339.0,6.0,75.6,1.9,4.31,4.65,0.0,0.0,1,13.7,3.94,34.35,1,-8,14.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,5.9992
2025-03-07 12:25:16-08:00,4.02,232.05600000000004,10.971,18.333000000000002,14.027999999999999,339.54,6.0,75.5,2.24,4.75,4.86,0.0,0.0,1,13.95,64.34,32.41,1,-7,14.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.605600000000001
2025-03-07 12:26:16-08:00,4.03,230.879,11.529,16.7265,17.364,339.84,6.0,75.5,2.27,5.71,5.75,0.0,0.0,1,13.8,68.33,32.19,1,-9,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.0408
2025-03-07 12:27:17-08:00,4.06,228.723,11.952,16.0125,17.099999999999998,339.94,6.0,75.4,2.31,4.87,5.12,0.0,0.0,1,13.77,19.3,33.16,1,-8,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.316000000000001
2025-03-07 12:28:16-08:00,4.1,232.77100000000004,11.304,16.978500000000004,15.66,339.98,6.1,75.4,2.24,4.35,5.06,0.0,0.0,1,13.7,5.45,40.88,1,-9,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.612
2025-03-07 12:29:16-08:00,4.12,230.45000000000002,12.006,17.241000000000003,14.915999999999999,339.99,6.1,75.4,2.43,5.03,5.45,0.0,0.0,1,13.7,1.54,34.15,1,-9,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.0072
2025-03-07 12:30:16-08:00,4.13,229.86700000000002,10.494,17.209500000000002,15.456,340.0,6.1,75.4,2.7,5.63,5.88,0.0,0.0,1,13.84,108.15,35.62,1,-9,14.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.5952
2025-03-07 12:31:16-08:00,4.13,234.27800000000002,9.945,16.453500000000002,14.052000000000001,340.0,6.1,75.4,2.54,5.55,5.77,0.0,0.0,1,13.77,30.54,34.99,1,-8,15.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.250400000000001
2025-03-07 12:32:16-08:00,4.17,232.859,10.413,16.7475,14.364,340.0,6.1,75.4,2.45,5.25,5.32,0.0,0.0,1,13.73,8.63,35.91,1,-8,15.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.072800000000001
2025-03-07 12:33:19-08:00,4.2,233.67300000000003,9.756,15.582,16.715999999999998,340.65,6.1,75.4,2.43,5.3,5.5,0.0,0.0,1,13.7,2.44,36.18,1,-9,16.0,-4.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.5832
2025-03-07 12:34:19-08:00,4.22,234.83900000000003,9.954,17.073000000000004,13.812,341.09,6.1,75.4,2.19,5.22,5.29,0.0,0.0,1,13.98,121.98,35.55,1,-6,16.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.9384
2025-03-07 12:35:19-08:00,4.23,232.68300000000002,10.323,16.7895,15.239999999999998,341.41,6.1,75.4,2.39,4.43,4.73,0.0,0.0,1,13.8,43.16,34.01,1,-7,16.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,6.5920000000000005
2025-03-07 12:36:19-08:00,4.24,228.723,10.520999999999999,17.1885,14.243999999999998,341.14,6.2,75.4,2.51,5.51,5.61,0.0,0.0,1,13.77,12.19,36.78,1,-6,15.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.2568
2025-03-07 12:37:19-08:00,4.26,227.97500000000002,11.367,18.396,14.147999999999998,341.05,6.2,75.3,2.72,5.76,5.79,0.0,0.0,1,13.7,3.44,35.89,1,-8,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.4376
2025-03-07 12:38:19-08:00,4.3,226.83100000000002,9.423,19.7505,12.743999999999998,341.02,6.2,75.3,2.57,5.78,5.8,0.0,0.0,1,13.87,96.3,40.92,1,-7,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.1728000000000005
2025-03-07 12:39:19-08:00,4.32,228.03000000000003,8.955,20.2545,13.284,340.97,6.2,75.3,2.5,5.6,5.93,0.0,0.0,1,13.8,27.2,36.2,1,-10,14.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.1368
2025-03-07 12:40:19-08:00,4.33,229.54800000000003,9.657,19.0155,14.484,340.99,6.2,75.3,2.38,5.98,6.4,0.0,0.0,1,13.77,7.68,34.67,1,-8,15.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.680800000000001
2025-03-07 12:41:20-08:00,4.34,226.952,10.656,18.018,14.76,340.64,6.2,75.3,2.58,5.55,5.86,0.0,0.0,1,13.73,2.17,35.76,1,-9,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.392
2025-03-07 12:42:20-08:00,4.35,227.24900000000002,10.017000000000001,20.317500000000003,13.404,340.77,6.2,75.3,3.04,5.48,5.82,0.0,0.0,1,13.7,0.61,35.09,1,-9,15.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.0648
2025-03-07 12:43:21-08:00,4.39,230.81300000000005,10.827,19.341,14.952,340.92,6.2,75.3,3.33,5.97,6.09,0.0,0.0,1,13.87,124.51,40.64,1,-10,14.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.7664
2025-03-07 12:44:21-08:00,4.42,229.845,9.954,19.215,15.684,340.97,6.2,75.3,3.05,5.75,5.85,0.0,0.0,1,13.8,35.16,37.01,1,-10,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.736800000000001
2025-03-07 12:45:21-08:00,4.43,228.61300000000003,11.295000000000002,19.120500000000003,14.735999999999999,340.99,6.3,75.3,2.86,5.76,5.86,0.0,0.0,1,13.73,9.93,34.74,1,-8,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.555199999999999
2025-03-07 12:46:21-08:00,4.44,227.59000000000003,10.845,20.307000000000002,14.147999999999998,341.0,6.2,75.2,2.74,5.75,5.79,0.0,0.0,1,13.7,2.8,35.76,1,-7,15.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.429600000000001
2025-03-07 12:47:21-08:00,4.45,233.178,13.023000000000001,19.3305,13.116,341.0,6.3,75.2,2.64,6.08,6.09,0.0,0.0,1,13.7,0.79,32.86,1,-10,14.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,7.487200000000001
2025-03-07 12:48:17-08:00,4.47,235.25700000000003,11.43,21.0945,12.047999999999998,341.0,6.3,75.2,2.23,5.84,5.84,0.0,0.0,1,13.87,124.9,39.88,1,-8,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.0816
2025-03-07 12:49:17-08:00,4.51,235.14700000000002,10.467,18.039,16.416,341.0,6.3,75.2,2.65,5.62,5.62,0.0,0.0,1,13.77,35.27,39.74,1,-12,15.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.779200000000001
2025-03-07 12:50:18-08:00,4.52,229.49300000000002,10.197000000000001,18.3645,14.352,341.0,6.3,75.2,2.76,5.38,5.98,0.0,0.0,1,13.73,9.96,35.53,1,-8,15.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.1744
2025-03-07 12:51:18-08:00,4.54,230.98900000000003,9.504000000000001,18.963,13.524,341.0,6.3,75.2,2.63,5.58,6.17,0.0,0.0,1,13.7,2.81,33.53,1,-7,16.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.168800000000001
2025-03-07 12:52:18-08:00,4.55,232.661,10.368,19.645500000000002,14.052000000000001,341.0,6.4,75.1,2.69,5.59,6.08,0.0,0.0,1,13.7,0.79,32.45,1,-8,15.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.282400000000001
2025-03-07 12:53:17-08:00,4.55,232.94700000000003,10.395000000000001,17.293499999999998,17.16,341.0,6.3,75.1,2.96,5.85,6.18,0.0,0.0,1,13.84,127.12,39.22,1,-10,15.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.112
2025-03-07 12:54:17-08:00,4.59,231.84700000000004,10.881,18.879,14.232,341.0,6.4,75.0,2.57,4.84,5.03,0.0,0.0,1,13.77,35.9,36.62,1,-9,14.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.7184
2025-03-07 12:55:17-08:00,4.62,232.62800000000001,8.352,18.742500000000003,14.556000000000001,341.0,6.4,75.0,2.43,5.4,5.77,0.0,0.0,1,13.73,10.14,35.34,1,-8,17.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.231200000000001
2025-03-07 12:56:17-08:00,4.64,232.078,10.143,20.16,13.104,341.0,6.4,74.9,2.32,5.66,5.91,0.0,0.0,1,13.7,2.86,37.27,1,-8,16.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.1488000000000005
2025-03-07 12:57:17-08:00,4.65,234.05800000000002,10.35,17.7345,15.143999999999998,340.71,6.4,75.0,2.58,5.79,6.09,0.0,0.0,1,13.66,0.81,35.09,1,-7,15.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,7.6608
2025-03-07 12:58:20-08:00,4.65,233.05700000000002,10.602,19.5405,13.643999999999998,340.66,6.4,75.0,2.61,6.42,6.67,0.0,0.0,1,13.8,92.74,38.49,1,-9,16.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,7.8648
2025-03-07 12:59:20-08:00,4.66,236.07100000000003,10.944,20.4225,11.543999999999999,340.88,6.4,74.9,2.93,6.02,6.32,0.0,0.0,1,13.77,26.19,38.18,1,-8,16.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,7.1248
2025-03-07 13:00:20-08:00,4.68,236.577,9.504000000000001,20.139,13.296,340.96,6.4,74.8,2.7,4.69,4.79,0.0,0.0,1,13.73,7.4,34.88,1,-9,16.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.411200000000001
2025-03-07 13:01:20-08:00,4.72,230.37300000000002,10.08,20.685,12.456000000000001,340.98,6.4,74.8,2.73,5.86,5.92,0.0,0.0,1,13.7,2.09,32.49,1,-9,16.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.179200000000002
2025-03-07 13:02:20-08:00,4.73,231.17600000000002,9.864,20.8425,11.808,340.99,6.5,74.7,2.6,5.71,5.72,0.0,0.0,1,13.98,151.51,32.5,1,-5,16.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.929600000000001
2025-03-07 13:03:21-08:00,4.74,232.43000000000004,12.699,20.863500000000002,11.868,341.0,6.5,74.6,2.44,5.71,6.02,0.0,0.0,1,13.8,62.63,34.39,1,-10,15.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,6.941600000000001
2025-03-07 13:04:20-08:00,4.75,232.793,12.843,20.811,11.88,341.0,6.5,74.5,2.48,5.78,6.47,0.0,0.0,1,13.73,17.69,37.96,1,-11,15.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.000000000000001
2025-03-07 13:05:20-08:00,4.75,230.59300000000002,14.283,20.433000000000003,11.484,341.0,6.5,74.5,3.1,5.99,6.51,0.0,0.0,1,13.73,5.0,35.84,1,-8,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.088800000000001
2025-03-07 13:06:20-08:00,4.75,233.27700000000002,13.572000000000001,20.9895,11.243999999999998,341.0,6.5,74.5,3.18,6.4,6.8,0.0,0.0,1,13.7,1.41,36.89,1,-5,13.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.3688
2025-03-07 13:07:20-08:00,4.75,237.754,12.177,20.695500000000003,12.516,341.0,6.5,74.6,2.58,5.69,6.49,0.0,0.0,1,13.87,142.32,32.67,1,-5,15.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.055200000000001
2025-03-07 13:08:21-08:00,4.76,244.84900000000002,13.563,20.695500000000003,13.476,341.0,6.5,74.6,2.83,5.41,6.01,0.0,0.0,1,13.8,40.2,35.33,1,-8,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.023200000000001
2025-03-07 13:09:21-08:00,4.76,240.99900000000002,11.268,20.034,12.911999999999999,341.0,6.5,74.6,3.03,6.09,6.53,0.0,0.0,1,13.73,11.35,38.17,1,-10,15.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.4544
2025-03-07 13:10:21-08:00,4.76,236.577,10.242,19.456500000000002,11.28,341.0,6.5,74.6,2.95,6.38,6.82,0.0,0.0,1,13.7,3.21,36.01,1,-9,16.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.359999999999999
2025-03-07 13:11:21-08:00,4.76,236.00500000000002,9.585,19.173000000000002,13.476,341.0,6.5,74.5,2.84,6.68,7.13,0.0,0.0,1,13.7,0.91,36.66,1,-9,16.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.039200000000001
2025-03-07 13:12:21-08:00,4.76,234.091,10.53,19.845,13.524,341.0,6.5,74.5,2.51,5.49,6.64,0.0,0.0,1,13.87,111.69,34.97,1,-10,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.0968
2025-03-07 13:13:22-08:00,4.76,233.88200000000003,9.279,19.456500000000002,12.047999999999998,341.0,6.5,74.6,2.57,5.72,6.61,0.0,0.0,1,13.8,31.54,33.65,1,-10,16.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,6.9856
2025-03-07 13:14:23-08:00,4.78,235.56500000000003,9.549,19.551000000000002,12.96,341.0,6.5,74.5,2.66,5.91,6.54,0.0,0.0,1,13.73,8.91,42.83,1,-11,16.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.320000000000001
2025-03-07 13:15:23-08:00,4.82,235.24600000000004,10.368,17.524500000000003,17.34,341.0,6.5,74.6,2.44,5.37,5.77,0.0,0.0,1,13.7,2.52,39.48,1,-11,15.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,7.764
2025-03-07 13:16:23-08:00,4.83,265.68300000000005,11.709,18.123,14.712,341.0,6.5,74.5,2.82,5.91,6.12,0.0,0.0,1,13.66,0.71,34.67,1,-9,14.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.670400000000001
2025-03-07 13:17:23-08:00,4.84,280.52200000000005,11.610000000000001,18.9525,14.411999999999999,341.0,6.5,74.5,2.86,5.99,6.7,0.0,0.0,1,13.84,100.35,34.36,1,-10,13.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.6744
2025-03-07 13:18:23-08:00,4.85,278.28900000000004,12.177,18.8475,12.42,341.0,6.5,74.5,2.76,6.34,6.63,0.0,0.0,1,13.77,28.34,33.82,1,-9,14.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,7.556
2025-03-07 13:19:23-08:00,4.86,255.39800000000002,9.9,19.6245,13.860000000000001,341.0,6.5,74.5,2.52,6.29,6.48,0.0,0.0,1,13.73,8.0,42.88,1,-6,16.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.804
2025-03-07 13:20:23-08:00,4.86,246.037,9.261,18.7215,15.276,341.0,6.5,74.5,2.4,5.82,6.31,0.0,0.0,1,13.7,2.26,38.96,1,-9,16.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.711200000000001
2025-03-07 13:21:23-08:00,4.86,270.083,11.889000000000001,17.6295,13.127999999999998,341.0,6.6,74.5,2.64,6.22,6.51,0.0,0.0,1,13.66,0.64,36.99,1,-8,15.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.6015999999999995
2025-03-07 13:22:24-08:00,4.87,286.814,10.44,17.892,14.76,341.0,6.6,74.3,2.49,5.06,5.68,0.0,0.0,1,13.84,94.81,33.66,1,-5,17.0,-3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,7.0
