DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,167,50,3,1973479744,93,43,1,-2,480185926,AQI
2025-03-15 15:42:58-07:00,21.97,277.651,11.538,9.324000000000002,16.596,401.93,21.0,28.7,4.01,5.52,5.57,26.0,1.0,3.0,,,,,,,7.7352
2025-03-15 15:43:58-07:00,21.97,285.29600000000005,10.269,10.489500000000001,14.975999999999999,401.97,21.0,28.7,4.37,6.24,6.26,28.0,1.0,2.0,,,,,,,7.987200000000001
2025-03-15 15:44:59-07:00,21.97,283.36000000000007,9.729000000000001,11.0775,13.799999999999999,401.99,21.0,28.7,4.16,5.85,5.86,28.0,1.0,2.0,,,,,,,7.4399999999999995
2025-03-15 15:45:59-07:00,21.96,254.419,10.584,10.416,14.915999999999999,402.0,21.0,28.7,4.42,5.87,5.87,27.0,2.0,2.0,,,,,,,7.679200000000001
2025-03-15 15:46:59-07:00,21.96,281.413,10.035,11.3925,14.328,402.0,21.0,28.8,3.96,5.49,5.49,27.0,1.0,2.0,,,,,,,7.2576
2025-03-15 15:48:00-07:00,21.95,281.86400000000003,9.954,10.804499999999999,14.772,402.0,21.0,28.7,4.13,5.48,5.48,28.0,1.0,2.0,,,,,,,7.3384
2025-03-15 15:49:00-07:00,21.95,279.499,9.675,10.909500000000001,15.564,402.0,21.0,28.7,4.19,5.55,5.83,28.0,2.0,3.0,,,,,,,7.5528
2025-03-15 15:50:00-07:00,21.94,285.71400000000006,10.620000000000001,10.7835,15.096,402.41,21.0,28.7,3.6,4.93,5.23,27.0,2.0,3.0,,,,,,,6.9632000000000005
2025-03-15 15:51:00-07:00,21.93,285.52700000000004,10.386,10.825500000000002,14.831999999999999,402.79,21.0,28.7,3.49,5.29,5.4,28.0,2.0,3.0,,,,,,,7.1984
2025-03-15 15:52:00-07:00,21.92,278.927,10.665,10.100999999999999,16.116,402.93,21.0,28.7,3.66,5.15,5.19,27.0,2.0,2.0,,,,,,,7.3432
2025-03-15 15:53:00-07:00,21.92,281.91900000000004,11.610000000000001,10.3215,15.696,402.39,21.0,28.7,3.7,4.98,5.11,27.0,1.0,2.0,,,,,,,7.123200000000001
2025-03-15 15:54:00-07:00,21.9,281.49,10.359,9.2925,18.204,402.14,20.9,28.7,4.02,5.24,5.32,27.0,1.0,3.0,,,,,,,7.832800000000001
2025-03-15 15:55:00-07:00,21.9,281.567,9.162,10.584000000000001,15.792,402.05,21.0,28.7,3.57,4.97,5.0,28.0,1.0,3.0,,,,,,,7.1344
2025-03-15 15:56:00-07:00,21.9,286.17600000000004,9.54,10.2375,15.792,402.02,21.0,28.7,3.42,4.88,4.89,28.0,1.0,3.0,,,,,,,7.0624
2025-03-15 15:57:00-07:00,21.9,283.107,8.955,10.206000000000001,14.304,402.01,20.9,28.7,3.46,5.35,5.36,28.0,1.0,2.0,,,,,,,7.1408000000000005
2025-03-15 15:57:56-07:00,21.9,285.615,9.306000000000001,10.206000000000001,15.395999999999999,402.0,21.0,28.7,3.59,5.28,5.28,28.0,1.0,2.0,,,,,,,7.3032
2025-03-15 15:58:56-07:00,21.9,287.49600000000004,9.774,9.4815,17.639999999999997,401.81,21.0,28.7,3.53,5.08,5.37,28.0,1.0,3.0,,,,,,,7.592
2025-03-15 15:59:57-07:00,21.9,284.13000000000005,10.998000000000001,10.1745,16.476,401.93,21.0,28.7,3.46,4.71,4.8,27.0,1.0,3.0,,,,,,,7.0632
2025-03-15 16:00:57-07:00,21.9,286.82500000000005,11.403,10.920000000000002,15.564,401.98,20.9,28.8,3.43,4.89,5.15,27.0,1.0,3.0,,,,,,,7.0248
2025-03-15 16:01:57-07:00,21.9,282.62300000000005,9.999,10.552500000000002,15.408,401.99,21.0,28.7,3.53,4.76,5.01,28.0,1.0,3.0,,,,,,,6.8896
2025-03-15 16:02:57-07:00,21.9,263.076,10.899,10.332,16.5,402.0,21.0,28.8,3.77,5.39,5.47,28.0,2.0,3.0,,,,,,,7.612
2025-03-15 16:03:56-07:00,21.9,283.008,9.747,11.0355,14.076,402.0,20.9,28.8,3.76,5.09,5.16,28.0,1.0,2.0,,,,,,,6.8872
2025-03-15 16:04:56-07:00,21.9,295.658,10.134,10.9305,14.424,402.0,20.9,28.8,3.4,5.09,5.12,28.0,1.0,2.0,,,,,,,6.9568
2025-03-15 16:05:56-07:00,21.9,292.84200000000004,10.610999999999999,10.300500000000001,15.515999999999998,402.0,20.9,28.7,3.78,5.4,5.62,27.0,1.0,2.0,,,,,,,7.4232
2025-03-15 16:06:56-07:00,21.9,283.613,11.385,10.4265,14.58,402.0,20.9,28.8,4.2,5.55,5.62,27.0,1.0,2.0,,,,,,,7.356000000000001
2025-03-15 16:07:56-07:00,21.9,284.504,11.997,10.216500000000002,14.52,402.0,20.9,28.8,4.08,5.55,5.57,27.0,1.0,2.0,,,,,,,7.344
2025-03-15 16:08:57-07:00,21.9,282.22700000000003,11.124,10.153500000000001,14.939999999999998,402.0,21.0,28.7,3.74,5.19,5.31,28.0,1.0,2.0,,,,,,,7.14
2025-03-15 16:09:58-07:00,21.9,280.31300000000005,9.738000000000001,9.597000000000001,16.128,402.0,20.9,28.8,3.89,5.79,5.97,28.0,2.0,3.0,,,,,,,7.857600000000001
2025-03-15 16:10:58-07:00,21.9,285.824,11.718,9.702,16.764,402.14,20.9,28.7,3.17,4.7,4.98,26.0,1.0,3.0,,,,,,,7.1128
2025-03-15 16:11:58-07:00,21.9,266.04600000000005,11.034,9.4395,16.68,402.45,20.9,28.8,3.01,4.88,4.97,27.0,2.0,2.0,,,,,,,7.24
2025-03-15 16:12:58-07:00,21.9,289.19,9.54,9.807,16.68,402.24,20.9,28.8,3.41,4.99,5.03,28.0,1.0,2.0,,,,,,,7.328000000000001
2025-03-15 16:13:58-07:00,21.9,289.85,9.306000000000001,10.2585,15.576,402.17,20.9,28.8,3.62,5.4,5.41,28.0,1.0,2.0,,,,,,,7.4352
2025-03-15 16:14:58-07:00,21.89,282.095,10.224,9.807,16.056,402.06,20.9,28.8,3.05,4.54,4.54,28.0,1.0,3.0,,,,,,,6.8432
2025-03-15 16:15:58-07:00,21.89,279.345,10.548,9.6495,15.792,401.73,20.9,28.8,2.86,4.38,4.38,27.0,1.0,2.0,,,,,,,6.6624
2025-03-15 16:16:58-07:00,21.89,285.0760000000001,9.324,10.185,15.443999999999999,401.69,20.9,28.8,2.85,4.6,4.6,28.0,1.0,2.0,,,,,,,6.7688
2025-03-15 16:17:58-07:00,21.9,280.577,9.225,10.300500000000001,14.927999999999999,401.39,21.0,28.8,3.01,4.7,4.7,28.0,1.0,2.0,,,,,,,6.7456
2025-03-15 16:18:59-07:00,21.9,288.574,12.726,10.752,13.847999999999999,401.14,20.9,28.8,3.02,4.56,4.56,26.0,1.0,2.0,,,,,,,6.4176
2025-03-15 16:19:59-07:00,21.9,264.902,10.125,9.9015,15.408,401.05,20.9,28.8,3.5,5.06,5.06,29.0,2.0,3.0,,,,,,,7.1296
2025-03-15 16:20:59-07:00,21.9,283.30500000000006,10.854000000000001,11.382,14.1,401.02,20.9,28.8,3.46,4.59,4.59,27.0,1.0,3.0,,,,,,,6.492000000000001
2025-03-15 16:21:59-07:00,21.9,284.05300000000005,11.592,11.298,13.895999999999999,401.01,20.9,28.8,3.49,4.93,4.93,26.0,1.0,3.0,,,,,,,6.7232
2025-03-15 16:22:59-07:00,21.9,283.08500000000004,9.495000000000001,11.109,13.92,401.0,20.9,28.8,3.08,4.54,4.64,28.0,1.0,3.0,,,,,,,6.416
2025-03-15 16:23:59-07:00,21.9,284.90000000000003,10.278,9.786000000000001,16.476,401.0,20.9,28.8,3.11,4.84,4.93,27.0,1.0,2.0,,,,,,,7.167199999999999
2025-03-15 16:24:59-07:00,21.9,291.72,10.692,9.513000000000002,16.932,401.0,20.9,28.8,3.13,4.74,4.96,27.0,1.0,2.0,,,,,,,7.1784
2025-03-15 16:25:59-07:00,21.89,285.12,11.277,9.9855,16.308,401.0,20.9,28.8,3.15,4.56,4.82,27.0,1.0,2.0,,,,,,,6.909599999999999
2025-03-15 16:26:59-07:00,21.89,284.636,11.754000000000001,9.828,17.472,401.0,20.9,28.8,3.04,4.54,4.63,27.0,2.0,3.0,,,,,,,7.1264
2025-03-15 16:27:59-07:00,21.89,277.66200000000003,9.972,9.418500000000002,16.848,401.0,20.9,28.8,3.07,4.69,4.99,28.0,1.0,3.0,,,,,,,7.121600000000001
2025-03-15 16:29:00-07:00,21.89,266.16700000000003,11.007000000000001,9.1245,17.088,401.0,20.9,28.8,3.1,4.51,4.66,28.0,2.0,3.0,,,,,,,7.025600000000001
2025-03-15 16:30:00-07:00,21.89,293.535,9.936,10.111500000000001,13.26,401.0,20.9,28.9,3.72,4.91,4.96,28.0,1.0,2.0,,,,,,,6.58
2025-03-15 16:31:00-07:00,21.89,296.472,11.088000000000001,10.017,14.892,401.0,20.9,28.8,3.44,4.88,5.12,26.0,1.0,2.0,,,,,,,6.8824000000000005
2025-03-15 16:32:00-07:00,21.89,279.103,9.441,10.311,14.652000000000001,401.0,20.9,28.8,3.3,4.55,4.63,28.0,1.0,2.0,,,,,,,6.570400000000001
2025-03-15 16:33:00-07:00,21.89,282.975,10.341000000000001,9.544500000000001,16.68,401.0,20.9,28.8,3.97,5.64,6.02,27.0,1.0,2.0,,,,,,,7.848
2025-03-15 16:34:01-07:00,21.89,277.156,10.476,9.366,16.247999999999998,401.0,20.9,28.8,3.73,5.26,5.4,27.0,1.0,2.0,,,,,,,7.457599999999999
2025-03-15 16:35:02-07:00,21.89,285.71400000000006,10.485000000000001,10.143,15.408,401.0,20.9,28.9,3.63,5.09,5.3,27.0,1.0,3.0,,,,,,,7.1536
2025-03-15 16:36:02-07:00,21.89,285.593,9.909,10.08,15.276,401.0,20.9,28.8,3.55,5.25,5.54,27.0,2.0,2.0,,,,,,,7.2552
2025-03-15 16:37:02-07:00,21.89,286.74800000000005,9.351,9.964500000000001,14.856,401.0,20.9,28.8,3.24,4.79,4.88,28.0,1.0,2.0,,,,,,,6.8032
2025-03-15 16:38:02-07:00,21.89,281.688,9.684,9.964500000000001,15.276,401.0,20.9,28.8,3.57,5.42,5.44,28.0,2.0,2.0,,,,,,,7.3912
2025-03-15 16:39:02-07:00,21.89,293.20500000000004,10.926,10.731000000000002,13.98,401.0,20.9,28.9,3.54,4.85,4.86,26.0,1.0,2.0,,,,,,,6.676
2025-03-15 16:40:03-07:00,21.89,287.93600000000004,10.881,10.4265,14.232,401.0,20.9,28.9,3.44,4.79,4.79,27.0,1.0,2.0,,,,,,,6.6784
2025-03-15 16:41:03-07:00,21.89,289.465,11.421,10.804499999999999,15.107999999999999,401.0,20.9,28.9,3.4,4.8,4.8,27.0,1.0,3.0,,,,,,,6.861599999999999
2025-03-15 16:42:03-07:00,21.89,287.243,9.0,9.765,15.924,401.0,20.9,28.9,3.29,4.6,5.01,28.0,1.0,2.0,,,,,,,6.8648
2025-03-15 16:43:04-07:00,21.89,286.836,9.18,9.639,16.272,401.0,20.9,28.9,3.7,5.1,5.52,28.0,1.0,3.0,,,,,,,7.3344000000000005
2025-03-15 16:44:04-07:00,21.89,284.32800000000003,11.124,9.8175,15.096,401.0,20.9,28.9,3.69,5.19,5.33,26.0,1.0,2.0,,,,,,,7.171200000000001
2025-03-15 16:45:04-07:00,21.89,284.625,11.178,10.458000000000002,14.664,401.0,20.9,28.9,3.51,5.4,6.03,26.0,1.0,2.0,,,,,,,7.252800000000001
2025-03-15 16:46:04-07:00,21.88,262.053,10.53,8.904000000000002,16.752,401.0,20.9,28.9,3.42,5.46,5.7,28.0,2.0,3.0,,,,,,,7.718400000000001
2025-03-15 16:47:04-07:00,21.88,286.396,10.098,9.828,16.343999999999998,401.0,20.9,28.9,3.47,5.22,5.38,27.0,1.0,3.0,,,,,,,7.4448
2025-03-15 16:48:04-07:00,21.89,287.815,9.387,10.059000000000001,16.272,401.0,20.9,28.9,3.31,5.46,5.7,28.0,1.0,3.0,,,,,,,7.622400000000001
2025-03-15 16:49:04-07:00,21.89,282.43600000000004,10.368,9.786000000000001,15.947999999999999,401.0,20.9,29.0,3.76,5.42,5.65,27.0,1.0,2.0,,,,,,,7.525600000000001
2025-03-15 16:50:04-07:00,21.89,287.98,11.07,10.909500000000001,14.783999999999999,401.0,20.9,28.9,3.85,5.65,5.79,27.0,1.0,2.0,,,,,,,7.476800000000001
2025-03-15 16:51:05-07:00,21.89,290.279,9.864,9.933000000000002,16.392,401.0,20.9,29.0,4.3,6.38,6.42,27.0,1.0,3.0,,,,,,,8.3824
2025-03-15 16:52:05-07:00,21.88,288.65100000000007,10.287,9.911999999999999,16.26,401.0,20.9,28.9,4.09,5.7,5.71,27.0,2.0,3.0,,,,,,,7.812000000000001
2025-03-15 16:53:05-07:00,21.88,289.25600000000003,9.909,9.355500000000001,16.56,401.0,20.9,28.9,3.97,5.36,5.41,28.0,1.0,3.0,,,,,,,7.6
2025-03-15 16:54:05-07:00,21.88,295.922,10.908,10.153500000000001,17.556,401.0,20.9,28.9,3.72,4.99,5.0,27.0,1.0,3.0,,,,,,,7.503200000000001
2025-03-15 16:55:01-07:00,21.88,270.303,9.549,9.471,16.692,401.0,20.9,28.9,3.79,5.8,5.8,29.0,1.0,3.0,,,,,,,7.9784
2025-03-15 16:56:01-07:00,21.88,284.8670000000001,11.088000000000001,9.691500000000001,16.752,401.0,20.9,28.9,3.76,5.52,5.54,27.0,1.0,3.0,,,,,,,7.766399999999999
2025-03-15 16:57:01-07:00,21.88,279.675,9.756,10.4265,15.216,401.0,20.9,29.0,3.79,5.44,5.51,28.0,1.0,3.0,,,,,,,7.395200000000001
2025-03-15 16:58:01-07:00,21.88,283.4920000000001,10.467,9.702,16.788,401.23,20.9,28.9,3.2,4.86,4.88,28.0,1.0,3.0,,,,,,,7.2456000000000005
2025-03-15 16:59:02-07:00,21.88,290.73,11.106,10.206000000000001,15.552,401.7,20.9,29.0,3.4,4.82,4.82,27.0,1.0,2.0,,,,,,,6.9664
2025-03-15 17:00:02-07:00,21.88,283.7010000000001,11.133,10.6575,15.54,401.28,20.9,28.9,2.86,4.17,4.17,26.0,1.0,3.0,,,,,,,6.444000000000001
2025-03-15 17:01:02-07:00,21.89,283.69,11.232000000000001,9.575999999999999,15.504,401.08,20.9,29.0,2.7,4.35,4.48,27.0,1.0,2.0,,,,,,,6.5808
2025-03-15 17:02:02-07:00,21.88,289.454,10.881,9.828,16.164,400.7,20.9,29.0,3.23,4.88,4.94,27.0,1.0,2.0,,,,,,,7.136800000000001
2025-03-15 17:03:02-07:00,21.88,287.93600000000004,9.117,9.618,16.464,400.89,20.9,28.9,3.36,5.22,5.47,28.0,1.0,3.0,,,,,,,7.4688
2025-03-15 17:04:02-07:00,21.87,285.681,10.863000000000001,10.6785,15.984,400.96,20.9,28.9,2.99,5.05,5.21,27.0,1.0,3.0,,,,,,,7.236800000000001
2025-03-15 17:05:02-07:00,21.88,289.91600000000005,10.386,10.6575,15.252,400.99,20.9,29.0,3.02,4.87,4.92,27.0,1.0,2.0,,,,,,,6.946400000000001
2025-03-15 17:06:02-07:00,21.88,290.906,10.503,10.4685,14.783999999999999,400.59,20.9,28.9,2.72,4.01,4.03,28.0,1.0,2.0,,,,,,,6.1648
2025-03-15 17:07:02-07:00,21.87,288.09,10.296,10.353,15.252,400.66,20.9,29.0,3.18,4.64,4.64,29.0,1.0,3.0,,,,,,,6.7623999999999995
2025-03-15 17:08:02-07:00,21.87,288.10100000000006,11.501999999999999,10.027500000000002,15.564,400.88,20.9,29.0,3.22,4.72,4.77,27.0,1.0,2.0,,,,,,,6.8888
2025-03-15 17:09:03-07:00,21.87,280.48900000000003,11.574,9.691500000000001,15.216,400.96,20.9,29.0,3.21,4.97,5.06,27.0,1.0,3.0,,,,,,,7.0192
2025-03-15 17:10:03-07:00,21.87,285.21900000000005,11.007000000000001,10.374,15.527999999999999,400.99,20.9,29.0,2.89,4.88,4.91,26.0,1.0,3.0,,,,,,,7.0096
2025-03-15 17:11:03-07:00,21.87,286.11000000000007,10.539000000000001,9.9225,15.623999999999999,400.99,20.9,29.0,3.25,4.93,4.94,26.0,1.0,2.0,,,,,,,7.0687999999999995
2025-03-15 17:12:03-07:00,21.87,272.536,10.764000000000001,9.702,16.043999999999997,400.65,20.9,29.0,3.42,4.97,4.98,26.0,1.0,2.0,,,,,,,7.184799999999999
2025-03-15 17:13:03-07:00,21.87,291.75300000000004,9.9,10.332,16.212,400.23,20.9,29.0,3.66,5.36,5.36,28.0,1.0,2.0,,,,,,,7.5304
2025-03-15 17:14:03-07:00,21.87,289.31100000000004,9.306000000000001,10.458000000000002,15.0,400.63,20.9,29.0,3.91,6.05,6.05,28.0,1.0,2.0,,,,,,,7.84
2025-03-15 17:15:03-07:00,21.87,289.597,8.919,10.395000000000001,15.696,400.87,20.9,29.0,3.73,5.95,5.99,28.0,1.0,2.0,,,,,,,7.8992
2025-03-15 17:16:03-07:00,21.87,288.42,10.458,10.709999999999999,14.747999999999998,400.89,20.9,29.0,4.4,6.03,6.04,27.0,1.0,2.0,,,,,,,7.7736
2025-03-15 17:17:04-07:00,21.87,282.06200000000007,9.981,10.752,14.292,400.96,20.9,29.0,4.12,5.93,5.93,27.0,1.0,2.0,,,,,,,7.602399999999999
2025-03-15 17:18:04-07:00,21.86,289.74,9.72,9.4395,16.2,400.69,20.9,29.0,4.04,5.73,5.8,28.0,1.0,3.0,,,,,,,7.824000000000001
2025-03-15 17:19:04-07:00,21.86,291.5,10.692,10.3635,14.58,400.79,20.9,29.0,3.96,5.68,6.01,27.0,1.0,2.0,,,,,,,7.46
2025-03-15 17:20:04-07:00,21.85,288.079,9.954,9.681000000000001,15.935999999999998,400.92,20.9,29.0,3.99,5.67,5.94,28.0,1.0,3.0,,,,,,,7.7232
2025-03-15 17:21:04-07:00,21.84,289.47600000000006,8.91,10.626,14.904,400.97,20.9,29.0,3.95,5.7,5.94,28.0,1.0,2.0,,,,,,,7.540800000000001
2025-03-15 17:22:04-07:00,21.83,294.877,9.666,10.626,15.66,400.99,20.9,29.1,3.85,5.37,5.99,28.0,1.0,3.0,,,,,,,7.428000000000001
2025-03-15 17:23:05-07:00,21.82,286.2420000000001,9.576,10.878,14.411999999999999,401.08,20.9,29.0,3.9,5.11,5.36,28.0,1.0,2.0,,,,,,,6.9704
2025-03-15 17:24:05-07:00,21.82,285.439,10.503,9.996,16.38,401.03,20.9,29.1,3.95,5.38,5.79,27.0,1.0,3.0,,,,,,,7.58
2025-03-15 17:25:05-07:00,21.82,287.661,9.648000000000001,10.122000000000002,15.227999999999998,401.01,20.9,29.0,3.94,5.27,5.62,28.0,1.0,2.0,,,,,,,7.2616
2025-03-15 17:26:06-07:00,21.81,287.793,10.008,10.269,16.235999999999997,401.0,20.9,29.0,3.88,5.64,5.77,28.0,1.0,3.0,,,,,,,7.759199999999999
2025-03-15 17:27:06-07:00,21.8,291.29100000000005,8.982000000000001,9.9855,16.068,401.0,20.9,29.0,3.93,5.47,5.51,29.0,1.0,3.0,,,,,,,7.589600000000001
2025-03-15 17:28:06-07:00,21.8,286.72600000000006,10.098,9.964500000000001,15.264,401.0,20.9,29.1,3.93,5.86,5.88,27.0,1.0,2.0,,,,,,,7.7408
2025-03-15 17:29:06-07:00,21.8,279.576,9.485999999999999,9.8385,16.152,401.0,20.9,29.0,3.63,5.28,5.62,28.0,1.0,2.0,,,,,,,7.454400000000001
2025-03-15 17:30:07-07:00,21.8,294.42600000000004,8.694,9.544500000000001,16.512,401.0,20.9,29.1,3.2,5.07,5.5,28.0,1.0,2.0,,,,,,,7.3584000000000005
2025-03-15 17:31:08-07:00,21.8,284.988,9.657,10.353,15.911999999999999,401.0,20.9,29.1,3.49,5.38,5.53,27.0,1.0,3.0,,,,,,,7.4864
2025-03-15 17:32:08-07:00,21.8,284.82300000000004,10.359,10.993500000000001,16.512,401.0,20.9,29.1,3.26,5.09,5.14,28.0,1.0,3.0,,,,,,,7.3744000000000005
2025-03-15 17:33:08-07:00,21.8,285.494,9.801,11.151,14.808,401.0,20.9,29.1,3.37,5.36,5.38,28.0,1.0,2.0,,,,,,,7.249600000000001
2025-03-15 17:34:08-07:00,21.8,289.641,9.342,9.4395,16.631999999999998,401.0,20.9,29.1,3.63,5.25,5.25,28.0,1.0,2.0,,,,,,,7.5264
2025-03-15 17:35:08-07:00,21.8,285.63700000000006,10.854000000000001,10.122000000000002,15.491999999999999,401.5,20.9,29.0,3.34,5.15,5.16,26.0,1.0,2.0,,,,,,,7.2184
2025-03-15 17:36:08-07:00,21.8,283.65700000000004,9.513,10.206000000000001,15.839999999999998,401.82,20.9,29.0,3.13,4.84,4.92,28.0,1.0,2.0,,,,,,,7.039999999999999
2025-03-15 17:37:08-07:00,21.8,292.65500000000003,11.556000000000001,10.647,14.112,401.94,20.9,29.1,3.21,4.81,4.91,26.0,2.0,2.0,,,,,,,6.6704
2025-03-15 17:38:08-07:00,21.8,292.30300000000005,11.808,10.0485,14.952,401.98,20.9,29.1,3.41,4.65,4.84,26.0,1.0,2.0,,,,,,,6.710400000000001
2025-03-15 17:39:08-07:00,21.8,287.27600000000007,11.052,10.300500000000001,14.088,401.99,20.9,29.1,3.17,4.62,4.68,26.0,1.0,2.0,,,,,,,6.5136
2025-03-15 17:40:08-07:00,21.8,289.058,10.107000000000001,10.353,15.468,402.0,20.9,29.2,3.45,4.91,4.97,27.0,1.0,3.0,,,,,,,7.021600000000001
2025-03-15 17:41:08-07:00,21.8,282.898,10.899,9.786000000000001,17.22,402.0,20.9,29.2,3.0,4.46,4.65,27.0,2.0,3.0,,,,,,,7.0120000000000005
2025-03-15 17:42:04-07:00,21.8,284.988,10.754999999999999,9.491999999999999,17.496,402.0,20.9,29.1,3.05,4.18,4.46,27.0,1.0,3.0,,,,,,,6.8431999999999995
2025-03-15 17:43:04-07:00,21.8,288.574,9.279,10.542,15.756,402.41,20.9,29.2,2.76,4.02,4.13,28.0,1.0,3.0,,,,,,,6.3672
2025-03-15 17:44:05-07:00,21.8,286.67100000000005,10.827,10.542,15.491999999999999,402.87,20.9,29.2,2.99,4.36,4.48,27.0,1.0,2.0,,,,,,,6.5864
2025-03-15 17:45:05-07:00,21.8,288.17800000000005,11.133,10.353,14.484,403.6,20.9,29.1,2.88,4.55,4.62,26.0,1.0,2.0,,,,,,,6.5368
2025-03-15 17:46:05-07:00,21.8,275.297,11.601,9.7545,15.756,403.86,20.9,29.1,3.09,4.52,4.55,27.0,2.0,3.0,,,,,,,6.7672
2025-03-15 17:47:05-07:00,21.8,289.55300000000005,11.142000000000001,9.6285,15.647999999999998,403.95,20.9,29.2,3.11,5.08,5.37,27.0,2.0,2.0,,,,,,,7.1936
2025-03-15 17:48:05-07:00,21.8,298.716,10.8,9.639,16.056,403.98,20.8,29.2,2.62,4.0,4.43,28.0,2.0,2.0,,,,,,,6.411200000000001
2025-03-15 17:49:05-07:00,21.8,293.64500000000004,10.692,9.681000000000001,16.464,404.45,20.9,29.2,2.54,4.23,4.55,27.0,1.0,2.0,,,,,,,6.6768
2025-03-15 17:50:05-07:00,21.8,289.597,11.349,9.471,16.512,404.81,20.9,29.2,2.41,4.09,4.25,26.0,1.0,2.0,,,,,,,6.574400000000001
2025-03-15 17:51:05-07:00,21.8,296.043,12.258,9.964500000000001,16.692,405.23,20.9,29.2,2.64,4.15,4.3,26.0,1.0,3.0,,,,,,,6.6584
2025-03-15 17:52:07-07:00,21.8,291.324,10.404,10.384500000000001,14.735999999999999,405.73,20.9,29.2,2.76,4.43,4.69,27.0,1.0,2.0,,,,,,,6.4912
2025-03-15 17:53:07-07:00,21.8,295.658,10.566,11.0355,13.776,405.9,20.8,29.3,2.79,4.27,4.35,26.0,1.0,2.0,,,,,,,6.171200000000001
2025-03-15 17:54:07-07:00,21.8,280.962,9.756,10.458000000000002,14.735999999999999,406.58,20.9,29.2,2.83,4.83,5.09,27.0,1.0,2.0,,,,,,,6.8112
2025-03-15 17:55:07-07:00,21.8,295.80100000000004,9.918,10.195500000000001,13.931999999999999,406.94,20.9,29.2,2.85,4.23,4.32,28.0,1.0,1.0,,,,,,,6.170400000000001
2025-03-15 17:56:07-07:00,21.8,290.53200000000004,10.548,9.775500000000001,15.588,407.63,20.8,29.2,2.29,3.76,3.79,27.0,1.0,2.0,,,,,,,6.1256
2025-03-15 17:57:07-07:00,21.8,292.633,10.584,10.3635,15.395999999999999,408.03,20.8,29.3,2.42,4.16,4.3,27.0,1.0,2.0,,,,,,,6.4072000000000005
2025-03-15 17:58:07-07:00,21.8,295.66900000000004,10.692,9.775500000000001,16.776,408.66,20.9,29.2,2.36,3.86,3.91,28.0,1.0,3.0,,,,,,,6.4432
2025-03-15 17:59:07-07:00,21.8,291.96200000000005,10.53,9.828,16.523999999999997,408.88,20.9,29.3,2.42,3.82,3.83,28.0,1.0,3.0,,,,,,,6.360799999999999
2025-03-15 18:00:07-07:00,21.8,285.802,9.468,10.143,15.576,408.96,20.9,29.3,2.31,3.65,3.78,29.0,1.0,3.0,,,,,,,6.0352
2025-03-15 18:01:08-07:00,21.8,287.375,9.882000000000001,9.7335,16.212,408.99,20.9,29.3,2.61,3.92,4.09,27.0,1.0,2.0,,,,,,,6.3784
2025-03-15 18:02:08-07:00,21.8,289.795,11.691,10.437,16.32,408.99,20.9,29.4,2.59,3.4,3.64,25.0,2.0,3.0,,,,,,,5.984
2025-03-15 18:03:08-07:00,21.8,297.891,11.619,9.828,15.66,409.7,20.9,29.3,2.54,3.8,4.06,26.0,1.0,2.0,,,,,,,6.172000000000001
2025-03-15 18:04:08-07:00,21.8,288.33200000000005,10.512,9.7125,15.504,410.89,20.9,29.3,2.55,3.82,4.02,27.0,1.0,2.0,,,,,,,6.1568000000000005
2025-03-15 18:05:08-07:00,21.8,295.81200000000007,9.891,8.7675,17.052,411.61,20.8,29.3,2.87,4.32,4.39,29.0,0.0,2.0,,,,,,,6.8664000000000005
2025-03-15 18:06:08-07:00,21.8,291.786,9.774,9.933000000000002,16.188,411.86,20.9,29.4,2.61,4.35,4.71,29.0,1.0,3.0,,,,,,,6.7176
2025-03-15 18:07:08-07:00,21.8,295.856,11.547,10.3635,15.36,411.95,20.9,29.3,2.38,3.49,3.61,27.0,2.0,2.0,,,,,,,5.864000000000001
2025-03-15 18:08:09-07:00,21.8,292.58900000000006,11.574,9.8595,16.2,412.49,20.8,29.4,2.13,3.42,3.46,27.0,1.0,2.0,,,,,,,5.976000000000001
2025-03-15 18:09:09-07:00,21.8,295.493,11.376000000000001,10.290000000000001,13.799999999999999,412.82,20.9,29.3,2.55,4.09,4.11,27.0,1.0,1.0,,,,,,,6.032
2025-03-15 18:10:09-07:00,21.8,296.39500000000004,12.276000000000002,10.815000000000001,14.208,412.94,20.8,29.3,2.46,4.31,4.32,25.0,1.0,2.0,,,,,,,6.2896
2025-03-15 18:11:09-07:00,21.8,271.70000000000005,10.395000000000001,9.828,16.296,413.44,20.9,29.4,2.66,4.34,4.46,26.0,1.0,2.0,,,,,,,6.731199999999999
2025-03-15 18:12:10-07:00,21.8,297.80300000000005,11.349,11.0145,13.92,414.51,20.9,29.4,2.82,4.22,4.27,27.0,0.0,2.0,,,,,,,6.16
2025-03-15 18:13:10-07:00,21.8,296.461,12.501000000000001,10.489500000000001,14.735999999999999,415.47,20.8,29.4,2.66,3.94,3.96,25.0,1.0,2.0,,,,,,,6.0992
2025-03-15 18:14:10-07:00,21.8,303.94100000000003,10.719000000000001,10.3425,14.435999999999998,415.81,20.9,29.3,2.46,3.91,3.92,27.0,1.0,2.0,,,,,,,6.0152
