DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-05 22:08:32,,1120.075,2.034,26.2395,38.616,637.1,17.4,40.1,9.72,10.26,13.16,4.719248954828285
2025-04-05 22:09:32,,1107.029,2.322,27.489,37.992,648.66,17.4,41.2,9.21,9.88,13.93,4.747408473593079
2025-04-05 22:10:32,,1111.3850000000002,2.3129999999999997,26.2395,36.876,650.71,17.4,41.4,9.72,10.34,25.03,4.708705823001411
2025-04-05 22:11:32,,1106.798,2.3129999999999997,26.985,37.199999999999996,646.61,17.4,41.5,9.04,9.73,27.25,4.702424939632261
2025-04-05 22:12:32,,1107.623,2.3040000000000003,26.733,36.815999999999995,649.14,17.4,41.6,9.23,9.66,24.28,4.689631507830395
2025-04-05 22:13:32,,1111.836,2.3129999999999997,26.2395,36.876,646.25,17.4,41.4,9.53,9.96,31.7,4.676932143459233
2025-04-05 22:14:32,,1098.152,2.3129999999999997,25.756500000000003,38.4,639.03,17.4,41.0,8.95,9.5,22.73,4.670325388176547
2025-04-05 22:15:32,,1094.2030000000002,2.484,25.262999999999998,38.112,634.81,17.3,40.7,8.3,8.94,13.22,4.654894695772387
2025-04-05 22:16:32,,1097.03,1.953,27.216000000000005,38.22,643.72,17.3,41.7,8.45,9.01,16.16,4.662488611947162
2025-04-05 22:17:32,,1100.9460000000001,1.9440000000000002,25.462500000000002,36.732,642.76,17.3,41.9,8.05,8.59,21.52,4.643720479839002
2025-04-05 22:18:32,,1093.499,2.3040000000000003,25.4835,37.524,637.82,17.3,41.6,9.04,9.52,13.72,4.636300116659877
2025-04-05 22:19:32,,1093.2020000000002,2.3129999999999997,25.9875,37.931999999999995,637.94,17.3,41.4,7.75,8.4,16.62,4.631116187975933
2025-04-05 22:20:32,,1096.5790000000002,2.3040000000000003,25.9665,37.86,638.06,17.3,41.7,8.63,9.07,23.99,4.628724275302941
2025-04-05 22:21:32,,1096.7990000000002,1.9440000000000002,26.208000000000002,37.788,639.15,17.3,42.0,8.58,9.28,18.03,4.6285868533523695
2025-04-05 22:22:32,,1093.345,2.3040000000000003,24.969,37.836,639.27,17.3,41.8,8.34,8.92,10.8,4.620429983384078
2025-04-05 22:23:32,,1086.063,2.3129999999999997,24.496499999999997,38.315999999999995,630.59,17.3,41.3,8.79,9.46,20.65,4.61393151246146
2025-04-05 22:24:32,,1083.236,1.728,26.680500000000002,38.004,638.78,17.3,42.6,9.22,9.84,29.71,4.61928879562515
2025-04-05 22:25:32,,1082.411,1.9440000000000002,26.439,36.948,636.01,17.3,42.5,8.66,9.19,12.17,4.6181114987672
2025-04-05 22:26:32,,1082.2130000000002,2.3040000000000003,24.727500000000003,38.244,634.93,17.3,41.6,8.62,9.04,12.14,4.612563390172434
2025-04-05 22:27:32,,1085.6670000000001,1.953,25.221,38.196,632.52,17.3,41.8,8.54,8.99,11.26,4.609440217187694
2025-04-05 22:28:32,,1091.0130000000001,1.9440000000000002,25.7145,38.891999999999996,631.8,17.3,41.9,8.69,9.22,13.95,4.610889348281299
2025-04-05 22:29:32,,1095.303,2.3040000000000003,24.727500000000003,38.244,627.7,17.3,41.6,10.97,11.59,17.93,4.611879285192184
2025-04-05 22:30:32,,1100.4180000000001,1.9440000000000002,25.7145,39.227999999999994,631.44,17.3,42.0,10.04,10.61,31.61,4.61670938210449
2025-04-05 22:31:32,,1093.444,1.9440000000000002,25.945500000000003,38.472,629.63,17.2,42.1,9.16,9.59,14.63,4.618302258023112
2025-04-05 22:32:32,,1096.4470000000001,1.9440000000000002,24.9375,37.704,628.19,17.2,42.3,9.46,9.9,12.81,4.61527842589748
2025-04-05 22:33:32,,1088.087,1.728,26.1765,38.352,629.27,17.2,42.6,8.68,9.21,26.76,4.616634073748165
2025-04-05 22:34:32,,1088.692,2.07,25.431,37.68,624.21,17.2,42.4,8.91,9.42,14.2,4.614578518696459
2025-04-05 22:35:32,,1086.14,1.9440000000000002,24.948000000000004,38.087999999999994,626.26,17.2,42.2,8.72,9.24,23.97,4.611657660787245
2025-04-05 22:36:32,,1078.7590000000002,1.935,25.1895,38.76,630.47,17.2,42.4,8.94,9.51,32.22,4.611310716877767
2025-04-05 22:37:32,,1078.011,1.9440000000000002,25.200000000000003,38.087999999999994,629.87,17.2,42.2,8.73,9.36,15.89,4.609601290993952
2025-04-05 22:38:32,,1078.363,2.088,25.914,39.732,628.91,17.2,42.9,8.72,9.19,30.0,4.612511659643812
2025-04-05 22:39:32,,1088.8020000000001,2.052,26.858999999999998,37.656,632.88,17.2,44.0,9.91,10.47,17.45,4.616232595070319
2025-04-05 22:40:32,,1094.28,2.052,26.0925,36.083999999999996,636.86,17.2,44.5,9.57,9.97,20.27,4.614515409543919
2025-04-05 22:41:32,,1088.351,2.043,25.368000000000002,36.564,634.57,17.2,44.0,8.32,8.85,17.13,4.610268324235222
2025-04-05 22:42:32,,1081.883,2.052,25.8825,37.752,631.44,17.2,43.6,9.42,9.8,29.0,4.6105886625165935
2025-04-05 22:43:32,,1085.854,2.052,26.3445,37.583999999999996,634.81,17.2,44.3,10.38,10.91,21.93,4.613195105716176
2025-04-05 22:44:32,,1088.9560000000001,2.295,26.565,36.36,636.62,17.1,44.8,11.22,11.58,14.13,4.615279905845887
2025-04-05 22:45:32,,1089.352,2.052,25.095,36.852,631.56,17.1,44.3,14.79,15.31,29.35,4.619241998168663
