DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,3023022787,AQI
2025-03-10 14:21:31-07:00,1.23,577.863,34.533,24.381,0.132,542.04,4.4,80.3,3.93,5.67,5.68,,4.5624
2025-03-10 14:22:31-07:00,1.25,565.169,33.345,23.8455,-0.132,542.66,4.4,80.2,4.4,6.56,7.04,,5.2216000000000005
2025-03-10 14:23:32-07:00,1.25,558.9870000000001,33.426,23.247,0.276,542.88,4.4,80.1,3.82,6.11,6.26,,4.943200000000001
2025-03-10 14:24:32-07:00,1.25,557.04,33.111,23.205000000000002,-0.54,542.96,4.3,80.0,3.91,5.73,5.78,,4.476000000000001
2025-03-10 14:25:32-07:00,1.25,563.5960000000001,33.632999999999996,20.9055,3.6239999999999997,542.99,4.4,79.9,3.97,6.27,6.75,,5.7408
2025-03-10 14:26:32-07:00,1.25,561.759,32.589,21.504,1.428,542.49,4.4,79.9,4.06,7.07,7.23,,5.9416
2025-03-10 14:27:32-07:00,1.25,593.758,38.034,19.918499999999998,2.6999999999999997,542.17,4.4,79.9,3.62,5.98,6.26,,5.324000000000001
2025-03-10 14:28:32-07:00,1.25,616.616,38.331,22.617,1.104,542.06,4.3,79.8,3.94,5.99,6.08,,5.0128
2025-03-10 14:29:32-07:00,1.25,624.8000000000001,37.583999999999996,21.4935,1.404,542.02,4.3,79.7,3.9,5.71,5.74,,4.848800000000001
2025-03-10 14:30:32-07:00,1.25,618.8710000000001,35.496,21.9975,0.6,542.3,4.3,79.6,3.92,5.98,6.23,,4.904000000000001
2025-03-10 14:31:33-07:00,1.25,627.9350000000001,35.766000000000005,22.8165,1.08,544.09,4.3,79.6,3.5,5.54,5.93,,4.648000000000001
2025-03-10 14:32:33-07:00,1.25,641.355,34.92,23.1735,1.14,546.52,4.3,79.6,3.8,6.04,6.68,,5.0600000000000005
2025-03-10 14:33:34-07:00,1.25,643.7090000000001,36.135,21.6825,2.34,547.48,4.3,79.8,4.42,7.32,8.01,,6.324000000000001
2025-03-10 14:34:34-07:00,1.26,645.7770000000002,37.566,23.142,2.796,548.87,4.3,79.7,4.7,7.67,7.91,,6.6952
2025-03-10 14:35:34-07:00,1.26,775.016,42.84,26.271,7.247999999999999,553.83,4.2,79.9,4.79,7.27,7.35,,7.2656
2025-03-10 14:36:31-07:00,1.28,891.9240000000001,44.604000000000006,28.455000000000002,6.492,564.51,4.2,80.2,5.59,7.91,8.2,,7.6264
2025-03-10 14:37:31-07:00,1.31,907.7860000000001,45.486,31.647000000000002,1.9919999999999998,574.21,4.2,80.4,5.68,9.78,10.14,,8.2224
2025-03-10 14:38:31-07:00,1.33,877.855,44.730000000000004,31.8045,1.008,577.31,4.2,80.5,5.88,9.74,10.28,,7.993600000000001
2025-03-10 14:39:31-07:00,1.34,855.162,47.718,31.185000000000002,1.548,578.91,4.2,80.6,5.77,9.06,9.23,,7.557600000000001
2025-03-10 14:40:31-07:00,1.35,843.2710000000001,52.065000000000005,31.563,0.8999999999999999,579.06,4.2,80.4,6.14,9.71,9.77,,7.948
2025-03-10 14:41:30-07:00,1.35,844.822,52.695,29.841000000000005,2.496,579.67,4.2,80.4,5.69,8.96,9.28,,7.667200000000001
2025-03-10 14:42:30-07:00,1.36,849.519,53.01,28.759500000000003,3.468,579.22,4.2,80.2,5.59,8.99,9.09,,7.8856
2025-03-10 14:43:30-07:00,1.36,850.9710000000001,50.148,28.528500000000005,1.8719999999999999,577.93,4.2,80.2,5.8,8.67,8.93,,7.3104
2025-03-10 14:44:31-07:00,1.38,858.616,51.714,29.001,1.344,577.33,4.3,80.1,6.05,9.4,9.55,,7.7888
2025-03-10 14:45:31-07:00,1.42,862.4990000000001,49.941,25.872000000000003,1.6320000000000001,577.15,4.2,80.1,6.19,9.55,9.6,,7.9664
2025-03-10 14:46:32-07:00,1.44,854.7770000000002,47.34,26.491500000000002,1.692,576.65,4.2,80.0,5.8,10.11,10.25,,8.4264
2025-03-10 14:47:32-07:00,1.45,890.076,47.655,26.3445,4.176,575.87,4.3,80.0,5.74,10.41,10.46,,9.163200000000002
2025-03-10 14:48:32-07:00,1.46,906.5980000000001,45.522,26.974500000000003,3.78,573.65,4.3,80.1,6.64,11.75,11.77,,10.156
2025-03-10 14:49:32-07:00,1.47,911.35,46.422,25.6725,3.2640000000000002,570.95,4.3,80.2,6.3,11.45,12.07,,9.8128
2025-03-10 14:50:32-07:00,1.47,939.4770000000001,45.855000000000004,24.528,3.588,569.72,4.3,80.3,6.27,10.25,10.56,,8.9176
2025-03-10 14:51:36-07:00,1.47,982.3770000000002,45.54,25.746000000000002,2.928,570.08,4.3,80.4,6.39,10.22,11.18,,8.7616
2025-03-10 14:52:32-07:00,1.49,988.4270000000001,45.936,25.084500000000002,4.512,570.65,4.4,80.5,6.06,9.44,10.16,,8.4544
2025-03-10 14:53:32-07:00,1.53,990.407,45.585,26.2185,2.04,571.28,4.4,80.6,6.67,10.75,11.03,,9.008
2025-03-10 14:54:32-07:00,1.55,951.7200000000001,44.523,26.9325,3.6359999999999997,571.34,4.4,80.7,10.04,15.21,15.43,,12.8952
2025-03-10 14:55:32-07:00,1.56,984.5550000000001,45.558,26.3865,2.172,571.2,4.4,80.8,9.42,13.54,13.78,,11.2664
2025-03-10 14:56:32-07:00,1.57,1026.575,46.683,28.2555,5.1,570.94,4.4,80.8,9.19,13.7,13.87,,11.98
2025-03-10 14:57:33-07:00,1.58,1010.3060000000002,48.501000000000005,29.967,6.84,569.83,4.5,80.8,9.17,13.0,13.51,,11.768
2025-03-10 14:58:33-07:00,1.58,998.283,48.438,28.644000000000002,1.908,569.29,4.5,80.8,9.15,13.93,14.28,,11.5256
2025-03-10 14:59:34-07:00,1.63,1001.1100000000001,45.269999999999996,26.2815,1.308,569.1,4.5,80.7,7.43,11.6,12.08,,9.541599999999999
2025-03-10 15:00:34-07:00,1.66,953.7,45.243,23.8455,4.2,568.53,4.5,80.7,6.56,10.53,10.95,,9.264
2025-03-10 15:01:34-07:00,1.67,935.6490000000001,45.531000000000006,24.990000000000002,4.764,567.3,4.5,80.7,6.29,9.8,10.5,,8.792800000000002
2025-03-10 15:02:35-07:00,1.68,942.546,45.009,26.103,2.5559999999999996,565.09,4.6,80.7,6.31,9.1,9.42,,7.7912
2025-03-10 15:03:35-07:00,1.69,977.1960000000001,47.322,25.641000000000002,2.7119999999999997,564.35,4.6,80.6,6.42,9.68,9.9,,8.2864
2025-03-10 15:04:35-07:00,1.72,1018.6220000000001,48.195,25.977,2.544,564.92,4.6,80.6,6.01,9.98,10.4,,8.4928
2025-03-10 15:05:36-07:00,1.76,1048.179,47.681999999999995,24.192,4.128,565.62,4.6,80.6,6.47,10.18,10.46,,8.9696
2025-03-10 15:06:36-07:00,1.77,1033.89,46.593,24.591,3.6839999999999997,565.78,4.6,80.7,6.97,10.82,11.12,,9.392800000000001
2025-03-10 15:07:35-07:00,1.79,1011.5710000000001,46.548,25.1895,4.092,564.92,4.7,80.7,6.57,10.52,10.89,,9.2344
2025-03-10 15:08:36-07:00,1.79,1005.6970000000001,46.593,25.872000000000003,2.316,563.28,4.7,80.6,6.7,11.07,11.36,,9.3192
2025-03-10 15:09:36-07:00,1.82,1026.1570000000002,47.187,22.764,3.1559999999999997,562.03,4.7,80.7,6.99,10.55,10.91,,9.071200000000001
2025-03-10 15:10:36-07:00,1.86,1049.279,44.693999999999996,23.415000000000003,3.0839999999999996,563.09,4.7,80.7,6.67,10.46,10.99,,8.9848
2025-03-10 15:11:36-07:00,1.88,1059.916,44.505,23.950499999999998,3.1799999999999997,563.68,4.7,80.6,6.49,10.13,10.37,,8.74
2025-03-10 15:12:37-07:00,1.89,1043.9,45.936,24.906,2.4119999999999995,563.8,4.8,80.6,6.51,10.02,10.24,,8.4984
2025-03-10 15:13:37-07:00,1.9,994.4330000000001,47.16,24.864,4.608,563.83,4.8,80.6,6.53,10.01,10.08,,8.9296
2025-03-10 15:14:37-07:00,1.91,928.2790000000001,45.603,24.087000000000003,7.247999999999999,562.9,4.8,80.7,7.29,10.57,10.59,,9.905600000000002
2025-03-10 15:15:37-07:00,1.96,874.423,43.956,25.011000000000003,6.3,561.51,4.8,80.8,8.01,11.07,11.07,,10.116
2025-03-10 15:16:37-07:00,1.98,847.3190000000001,44.586,27.9195,3.048,560.18,4.8,80.8,7.1,10.69,10.74,,9.1616
2025-03-10 15:17:37-07:00,2.0,834.339,44.298,25.5045,3.996,558.8,4.8,80.8,7.29,10.64,10.88,,9.311200000000001
2025-03-10 15:18:37-07:00,2.01,816.354,43.65,25.2945,4.608,558.28,4.9,80.9,7.13,10.52,10.91,,9.3376
2025-03-10 15:19:37-07:00,2.03,815.6500000000001,44.05500000000001,25.578,3.384,557.84,4.9,80.9,6.48,9.95,10.08,,8.636800000000001
2025-03-10 15:20:37-07:00,2.07,812.1520000000002,42.498,25.515,2.52,557.0,4.9,80.9,6.64,9.78,10.32,,8.328
2025-03-10 15:21:37-07:00,2.09,823.8560000000001,43.074,24.5805,3.6839999999999997,556.35,4.9,80.9,7.2,10.27,10.45,,8.9528
2025-03-10 15:22:39-07:00,2.11,834.933,44.271,23.7825,2.568,555.89,5.0,80.9,6.67,9.86,10.1,,8.4016
2025-03-10 15:23:39-07:00,2.12,842.1490000000001,42.885,23.1735,3.9839999999999995,555.31,5.0,80.9,6.34,9.73,10.16,,8.5808
2025-03-10 15:24:39-07:00,2.14,839.5970000000001,41.967000000000006,24.654,4.188,555.11,5.0,81.0,6.73,10.4,10.7,,9.1576
2025-03-10 15:25:39-07:00,2.18,833.7450000000001,42.498,24.591,4.704,554.73,5.1,81.0,7.12,10.82,10.97,,9.5968
2025-03-10 15:26:40-07:00,2.2,829.7080000000001,41.85,23.352,6.4079999999999995,552.66,5.1,81.1,7.0,11.2,11.26,,10.241599999999998
2025-03-10 15:27:40-07:00,2.22,829.84,43.416000000000004,24.706500000000002,4.212,551.04,5.1,81.0,7.03,10.72,11.02,,9.4184
2025-03-10 15:28:34-07:00,2.22,826.6170000000001,43.434,23.183999999999997,5.4239999999999995,549.9,5.1,81.1,7.11,10.4,10.5,,9.4048
2025-03-10 15:29:34-07:00,2.26,823.339,41.940000000000005,22.218,7.308,549.09,5.1,81.0,7.01,10.45,10.48,,9.8216
2025-03-10 15:30:34-07:00,2.3,854.0290000000001,43.019999999999996,25.105500000000003,3.792,549.23,5.2,81.0,6.85,10.41,10.57,,9.086400000000001
2025-03-10 15:31:35-07:00,2.32,859.3420000000001,42.804,25.1265,4.248,549.73,5.2,81.0,7.06,10.82,11.27,,9.505600000000001
2025-03-10 15:32:35-07:00,2.33,872.9490000000001,39.672,27.1005,6.311999999999999,546.73,5.2,81.1,7.51,11.15,11.3,,10.1824
2025-03-10 15:33:36-07:00,2.35,854.2600000000001,41.103,27.468,6.384,543.66,5.2,81.1,7.68,11.8,12.23,,10.716800000000001
2025-03-10 15:34:36-07:00,2.39,825.4950000000001,41.31,27.2685,6.5280000000000005,542.13,5.2,81.2,8.06,11.8,12.28,,10.745600000000001
2025-03-10 15:35:36-07:00,2.42,762.1350000000001,36.504000000000005,28.707,8.411999999999999,539.92,5.3,81.3,8.22,12.41,13.05,,11.6104
2025-03-10 15:36:36-07:00,2.43,712.657,33.632999999999996,27.72,9.9,533.33,5.3,81.4,8.84,13.44,13.77,,12.732000000000001
2025-03-10 15:37:36-07:00,2.48,684.244,32.877,28.686,9.78,527.03,5.4,81.5,9.04,12.78,13.4,,12.18
2025-03-10 15:38:36-07:00,2.51,667.5240000000001,31.203000000000003,29.148000000000003,9.395999999999999,522.22,5.4,81.6,9.37,13.38,13.7,,12.583200000000001
2025-03-10 15:39:36-07:00,2.53,640.783,27.081,28.4865,6.288,516.3,5.4,81.7,9.53,13.71,13.82,,12.225600000000002
2025-03-10 15:40:37-07:00,2.57,625.7020000000001,27.261,28.980000000000004,6.215999999999999,511.15,5.4,81.7,9.46,13.95,14.4,,12.4032
2025-03-10 15:41:37-07:00,2.62,633.6,29.574,27.489,8.244,508.01,5.5,81.8,9.67,14.02,14.58,,12.8648
2025-03-10 15:42:37-07:00,2.64,672.782,29.268000000000004,28.7805,6.624,506.71,5.5,81.8,8.95,13.15,13.35,,11.844800000000001
2025-03-10 15:43:38-07:00,2.69,686.6090000000002,29.016000000000002,28.7805,8.448,506.25,5.5,81.9,8.4,12.36,13.36,,11.5776
2025-03-10 15:44:38-07:00,2.73,670.45,26.244,27.0165,10.931999999999999,506.0,5.6,81.9,9.02,12.46,13.16,,12.154400000000003
2025-03-10 15:45:38-07:00,2.75,640.8380000000001,24.003000000000004,27.489,11.435999999999998,504.9,5.6,81.9,9.06,13.16,13.47,,12.8152
2025-03-10 15:46:38-07:00,2.81,614.5260000000001,22.113,26.449500000000004,12.804,503.65,5.7,82.0,8.81,12.74,12.84,,12.7528
2025-03-10 15:47:39-07:00,2.85,580.7560000000001,20.52,26.775000000000002,12.588,505.71,5.7,82.0,7.82,12.45,12.61,,12.4776
2025-03-10 15:48:41-07:00,2.89,539.066,20.133000000000003,26.880000000000003,10.968,511.65,5.7,82.1,8.11,11.96,12.48,,11.761600000000001
2025-03-10 15:49:41-07:00,2.94,520.399,20.196,25.221,11.027999999999999,518.84,5.8,82.0,8.21,12.43,12.99,,12.149600000000001
2025-03-10 15:50:41-07:00,2.98,476.663,17.694,26.5335,13.404,524.64,5.8,82.1,7.02,11.25,11.64,,11.6808
2025-03-10 15:51:41-07:00,3.04,474.28700000000003,17.964000000000002,26.712000000000003,12.072000000000001,530.19,5.8,82.1,7.71,11.97,12.16,,11.990400000000001
2025-03-10 15:52:41-07:00,3.08,483.34000000000003,19.665000000000003,25.494000000000003,13.104,543.66,5.8,82.1,8.32,12.41,12.84,,12.5488
2025-03-10 15:53:42-07:00,3.13,482.141,19.340999999999998,23.0055,14.256,550.94,5.9,82.2,7.73,12.36,13.06,,12.7392
2025-03-10 15:54:42-07:00,3.17,475.54100000000005,17.378999999999998,24.7905,12.456000000000001,554.54,5.9,82.1,7.87,13.82,14.31,,13.547200000000002
2025-03-10 15:55:42-07:00,3.24,490.072,16.839000000000002,26.124,14.591999999999999,555.96,6.0,82.0,7.57,13.26,13.44,,13.5264
2025-03-10 15:56:43-07:00,3.27,492.008,16.659000000000002,26.523000000000003,13.452,557.79,6.0,82.1,7.83,13.97,14.35,,13.866400000000002
2025-03-10 15:57:43-07:00,3.33,492.415,15.651000000000002,27.5625,13.008,563.18,6.0,82.0,7.96,13.5,13.9,,13.4016
2025-03-10 15:58:43-07:00,3.37,509.93800000000005,16.11,25.389,13.476,570.73,6.1,82.0,7.26,12.8,13.53,,12.935200000000002
2025-03-10 15:59:39-07:00,3.41,503.88800000000003,15.651000000000002,25.231500000000004,14.639999999999999,578.24,6.1,82.0,7.82,12.77,13.4,,13.144000000000002
2025-03-10 16:00:39-07:00,3.47,509.0690000000001,16.245,24.6435,12.588,587.82,6.1,82.0,8.49,12.89,13.21,,12.829600000000001
2025-03-10 16:01:39-07:00,3.5,502.07300000000004,16.371000000000002,23.835,13.427999999999999,600.99,6.1,81.9,7.91,11.86,12.09,,12.1736
2025-03-10 16:02:39-07:00,3.56,499.47700000000003,17.172,25.168499999999998,12.78,611.53,6.2,81.9,7.14,11.27,11.61,,11.572
2025-03-10 16:03:39-07:00,3.59,486.09000000000003,16.83,23.142,15.672,615.79,6.2,81.7,7.07,11.77,12.01,,12.5504
2025-03-10 16:04:39-07:00,3.64,486.12300000000005,16.245,23.0685,15.024,618.0,6.2,81.7,7.22,11.96,12.04,,12.5728
2025-03-10 16:05:39-07:00,3.68,480.26000000000005,15.93,24.381,16.176,619.86,6.3,81.6,7.05,11.34,11.37,,12.307200000000002
2025-03-10 16:06:40-07:00,3.71,473.418,15.57,24.6645,14.939999999999998,624.16,6.3,81.6,7.14,12.66,12.83,,13.116
2025-03-10 16:07:40-07:00,3.77,449.31700000000006,15.219000000000001,23.2575,13.895999999999999,630.74,6.3,81.6,7.1,11.77,11.83,,12.1952
2025-03-10 16:08:40-07:00,3.8,607.1780000000001,17.235,22.942500000000003,15.203999999999999,638.36,6.3,81.5,6.99,12.13,12.15,,12.744800000000001
2025-03-10 16:09:40-07:00,3.84,602.0630000000001,15.876000000000001,22.848000000000003,16.919999999999998,643.75,6.4,81.6,7.04,11.17,11.57,,12.32
2025-03-10 16:10:40-07:00,3.89,510.63100000000003,14.688,22.0395,15.06,652.24,6.4,81.6,6.53,10.29,10.83,,11.244
2025-03-10 16:11:41-07:00,3.92,470.668,14.652000000000001,21.7875,17.076,665.56,6.4,81.5,6.32,10.99,12.25,,12.2072
2025-03-10 16:12:41-07:00,3.98,423.08200000000005,14.22,21.3885,17.532,680.06,6.5,81.6,6.18,10.71,11.4,,12.0744
2025-03-10 16:13:41-07:00,4.01,406.725,15.110999999999999,20.3595,17.232,691.76,6.5,81.6,6.29,11.28,11.5,,12.4704
2025-03-10 16:14:42-07:00,4.06,375.32,13.968,19.53,18.636,697.05,6.5,81.6,5.97,10.86,11.14,,12.4152
2025-03-10 16:15:43-07:00,4.11,354.93700000000007,12.051,18.06,16.427999999999997,701.67,6.6,81.6,6.27,11.15,11.33,,12.2056
2025-03-10 16:16:43-07:00,4.13,343.66200000000003,11.889000000000001,17.892,17.447999999999997,706.49,6.6,81.5,5.6,10.19,10.45,,11.641599999999999
2025-03-10 16:17:44-07:00,4.19,341.05500000000006,11.016,17.619000000000003,20.436,711.68,6.6,81.3,6.2,10.14,10.22,,12.199200000000001
2025-03-10 16:18:44-07:00,4.22,335.236,12.933,17.2515,20.447999999999997,715.14,6.7,81.3,6.76,11.16,11.68,,13.017600000000002
2025-03-10 16:19:41-07:00,4.25,326.75500000000005,12.915,17.766000000000002,19.968,719.46,6.7,81.3,6.87,11.39,11.58,,13.1056
2025-03-10 16:20:41-07:00,4.3,320.01200000000006,12.626999999999999,17.241000000000003,22.02,724.79,6.7,81.3,6.93,11.6,11.71,,13.684
2025-03-10 16:21:41-07:00,4.33,317.889,14.076,17.6085,19.764,729.8,6.8,81.3,5.85,11.05,11.5,,12.792800000000002
2025-03-10 16:22:41-07:00,4.39,326.029,12.33,18.2805,19.32,733.87,6.8,81.1,5.57,10.86,11.08,,12.552000000000001
2025-03-10 16:23:41-07:00,4.43,343.695,12.087,17.933999999999997,20.255999999999997,737.35,6.8,81.0,6.32,11.41,11.64,,13.1792
2025-03-10 16:24:42-07:00,4.47,354.64,12.042000000000002,17.22,20.964,738.84,6.9,81.0,6.03,10.95,11.46,,12.9528
2025-03-10 16:25:42-07:00,4.52,368.12600000000003,11.592,19.047,19.308,739.6,6.9,81.0,6.58,10.81,10.99,,12.509600000000002
2025-03-10 16:26:42-07:00,4.54,368.709,12.555,17.6505,20.376,739.86,7.0,80.8,6.29,10.76,10.81,,12.683200000000001
2025-03-10 16:27:42-07:00,4.59,356.79600000000005,13.257000000000001,17.472,20.376,739.37,7.0,80.8,6.05,10.98,11.04,,12.859200000000001
2025-03-10 16:28:42-07:00,4.63,342.639,12.573,17.9655,19.56,738.51,7.0,80.7,5.97,11.65,12.1,,13.232
2025-03-10 16:29:43-07:00,4.65,340.62600000000003,12.888,15.7815,21.779999999999998,735.26,7.1,80.6,5.73,10.35,10.53,,12.636
2025-03-10 16:30:45-07:00,4.69,376.80500000000006,13.383,17.157,16.284,730.62,7.1,80.8,6.47,11.58,11.89,,12.520800000000001
2025-03-10 16:31:41-07:00,4.73,354.48600000000005,12.753,15.3825,17.843999999999998,727.73,7.1,80.6,6.07,11.32,11.65,,12.6248
2025-03-10 16:32:42-07:00,4.75,329.41700000000003,13.599,16.9995,16.38,723.21,7.2,80.6,6.03,10.89,11.81,,11.988000000000001
2025-03-10 16:33:43-07:00,4.81,326.04,12.609,16.2645,18.96,717.4,7.2,80.5,5.89,10.24,11.37,,11.984
2025-03-10 16:34:43-07:00,4.84,328.702,11.187,15.813,19.188,710.52,7.2,80.2,5.94,11.36,12.44,,12.9256
2025-03-10 16:35:43-07:00,4.86,343.365,12.482999999999999,14.427000000000001,21.24,702.89,7.2,80.0,6.03,10.86,11.27,,12.936
2025-03-10 16:36:43-07:00,4.91,340.538,12.681000000000001,14.395500000000002,21.168,694.67,7.3,79.9,5.93,10.18,10.49,,12.377600000000001
2025-03-10 16:37:44-07:00,4.94,321.156,14.157,14.647499999999999,21.887999999999998,684.76,7.3,79.8,5.99,10.68,11.03,,12.921600000000002
2025-03-10 16:38:44-07:00,4.96,307.71400000000006,11.763,14.3745,22.116,674.63,7.3,79.8,6.3,11.19,11.32,,13.3752
2025-03-10 16:39:44-07:00,4.97,302.511,12.105,17.178,19.968,663.72,7.3,79.6,6.17,10.7,10.74,,12.553600000000001
2025-03-10 16:40:45-07:00,5.02,301.24600000000004,13.860000000000001,17.198999999999998,20.328,652.12,7.3,79.7,6.06,9.81,9.82,,11.9136
2025-03-10 16:41:45-07:00,5.05,301.02600000000007,13.797,15.729000000000001,17.831999999999997,639.81,7.4,79.7,6.24,10.77,10.78,,12.1824
2025-03-10 16:42:45-07:00,5.07,293.172,13.293,15.970500000000001,17.291999999999998,622.29,7.4,79.7,6.41,11.6,11.95,,12.738399999999999
2025-03-10 16:43:45-07:00,5.08,286.231,12.726,17.9025,19.523999999999997,605.22,7.5,79.5,6.25,11.16,11.55,,12.8328
2025-03-10 16:44:45-07:00,5.13,276.122,11.385,17.052,19.284,587.62,7.5,79.4,6.35,11.18,11.31,,12.8008
2025-03-10 16:45:46-07:00,5.15,271.095,12.591000000000001,17.01,20.663999999999998,561.22,7.5,79.2,6.16,11.58,11.63,,13.3968
2025-03-10 16:46:46-07:00,5.17,267.861,12.726,17.472,19.752,534.48,7.5,79.3,6.2,10.4,10.53,,12.2704
2025-03-10 16:47:46-07:00,5.18,270.908,13.032,18.3015,20.483999999999998,508.21,7.5,79.3,6.8,11.93,12.03,,13.6408
2025-03-10 16:48:46-07:00,5.22,270.853,13.194,18.8685,21.395999999999997,481.91,7.5,79.2,6.53,10.56,10.86,,12.7272
2025-03-10 16:49:46-07:00,5.25,269.00500000000005,13.239,17.724,22.272,461.34,7.5,78.9,5.89,10.36,10.46,,12.7424
2025-03-10 16:50:46-07:00,5.27,266.321,12.735000000000001,16.989,21.576,451.08,7.5,79.0,5.65,10.76,10.91,,12.923200000000001
2025-03-10 16:51:46-07:00,5.28,265.903,13.437,16.821,21.563999999999997,447.09,7.5,79.2,6.0,11.22,11.5,,13.2888
2025-03-10 16:52:42-07:00,5.29,279.466,12.393,16.191,20.412000000000003,445.8,7.5,79.2,6.85,10.98,11.88,,12.866400000000002
2025-03-10 16:53:42-07:00,5.33,296.648,13.167000000000002,17.398500000000002,19.272,445.28,7.5,79.4,6.55,10.91,11.67,,12.5824
2025-03-10 16:54:42-07:00,5.36,300.15700000000004,12.420000000000002,17.535,19.043999999999997,445.29,7.6,79.4,6.06,9.74,10.32,,11.6008
2025-03-10 16:55:43-07:00,5.37,305.778,12.285,15.886500000000002,20.52,444.87,7.6,79.4,6.21,10.28,11.19,,12.328
2025-03-10 16:56:43-07:00,5.38,309.6940000000001,12.393,16.3905,19.056,444.01,7.6,79.3,6.45,11.03,11.48,,12.635200000000001
2025-03-10 16:57:43-07:00,5.42,303.886,12.231,16.0335,21.228,443.36,7.6,79.1,6.08,10.63,11.0,,12.749600000000001
2025-03-10 16:58:44-07:00,5.45,299.9920000000001,13.077,17.766000000000002,17.304,442.83,7.7,79.0,5.86,10.58,11.22,,11.924800000000001
2025-03-10 16:59:44-07:00,5.47,303.17100000000005,12.069,15.634500000000001,19.331999999999997,442.25,7.7,79.2,6.13,11.28,11.7,,12.8904
2025-03-10 17:00:44-07:00,5.48,300.993,13.428,16.674000000000003,18.108,440.67,7.7,78.9,5.86,11.22,11.51,,12.597600000000002
2025-03-10 17:01:45-07:00,5.49,296.50500000000005,11.574,15.403500000000001,18.576,440.05,7.8,78.8,5.76,10.02,10.11,,11.731200000000001
2025-03-10 17:02:45-07:00,5.54,294.613,12.681000000000001,15.025500000000001,21.395999999999997,438.98,7.8,78.5,6.49,11.61,11.79,,13.5672
2025-03-10 17:03:45-07:00,5.56,294.78900000000004,12.168,16.737000000000002,17.976,437.88,7.8,78.6,6.7,10.58,11.15,,12.0592
2025-03-10 17:04:45-07:00,5.58,283.536,12.663,15.3405,19.439999999999998,437.31,7.8,78.4,6.12,10.12,11.14,,11.984
2025-03-10 17:05:45-07:00,5.59,260.48,11.412,14.322000000000001,20.76,437.11,7.8,78.2,6.63,11.41,12.47,,13.280000000000001
2025-03-10 17:06:45-07:00,5.59,254.71600000000004,12.411,16.2225,20.904,437.04,7.8,78.2,6.75,11.9,12.8,,13.700800000000001
2025-03-10 17:07:45-07:00,5.63,251.75700000000003,12.654,16.1595,21.204,437.01,7.9,78.1,6.57,11.63,11.93,,13.5448
2025-03-10 17:08:46-07:00,5.66,250.26100000000002,12.249,16.2225,19.776,437.22,7.8,78.2,6.79,11.51,11.61,,13.1632
2025-03-10 17:09:46-07:00,5.68,246.12500000000003,11.07,16.180500000000002,21.492,437.57,7.8,77.8,6.89,11.36,12.52,,13.386399999999998
2025-03-10 17:10:46-07:00,5.69,244.49700000000004,12.564000000000002,16.1385,22.055999999999997,437.85,7.8,77.8,6.84,12.41,13.02,,14.339200000000002
2025-03-10 17:11:47-07:00,5.69,244.47500000000002,13.824,16.4325,19.368,437.95,7.8,77.8,7.15,12.72,12.99,,14.049600000000002
2025-03-10 17:12:47-07:00,5.7,240.21800000000002,12.762,18.0075,17.88,437.98,7.9,78.0,7.18,12.78,13.44,,13.8
2025-03-10 17:13:47-07:00,5.7,240.229,12.843,17.136000000000003,17.064,437.99,7.9,77.8,6.31,11.66,12.22,,12.740800000000002
2025-03-10 17:14:47-07:00,5.73,237.61100000000002,12.537,17.157,18.564,438.0,7.9,77.5,6.32,9.77,10.63,,11.5288
2025-03-10 17:15:47-07:00,5.76,238.97500000000002,11.727,15.666,19.86,438.0,7.9,77.7,6.64,10.27,10.84,,12.187999999999999
2025-03-10 17:16:47-07:00,5.78,234.04700000000003,11.943,14.5425,19.907999999999998,438.0,7.9,77.6,6.62,11.74,12.48,,13.373600000000001
2025-03-10 17:17:47-07:00,5.79,234.77300000000002,11.879999999999999,14.2695,19.62,438.0,7.9,77.8,6.53,10.69,11.07,,12.475999999999999
2025-03-10 17:18:47-07:00,5.79,249.678,11.907,15.603,20.028000000000002,438.0,7.9,77.7,6.63,11.97,12.36,,13.581600000000002
2025-03-10 17:19:47-07:00,5.8,263.54900000000004,11.871,15.1725,19.956,438.0,8.0,77.7,6.57,11.24,11.56,,12.9832
2025-03-10 17:20:47-07:00,5.8,263.428,12.375,17.713500000000003,20.052,438.0,8.0,77.2,6.16,10.15,10.74,,12.130400000000002
2025-03-10 17:21:48-07:00,5.8,277.244,11.898000000000001,17.64,19.968,438.0,8.0,77.2,6.27,11.85,12.36,,13.473600000000001
2025-03-10 17:22:48-07:00,5.8,296.79100000000005,11.637,18.0285,19.068,438.0,8.0,77.3,6.32,11.4,12.45,,12.933600000000002
2025-03-10 17:23:48-07:00,5.8,286.06600000000003,10.413,16.947000000000003,19.92,438.13,7.9,77.1,6.71,10.66,11.05,,12.512
2025-03-10 17:24:48-07:00,5.82,257.807,11.547,17.2725,21.252,438.05,7.9,76.8,6.24,9.93,10.06,,12.1944
2025-03-10 17:25:48-07:00,5.85,259.413,10.206,16.5585,20.724,438.02,7.9,77.1,6.08,9.39,9.52,,11.6568
2025-03-10 17:26:49-07:00,5.87,260.41400000000004,10.610999999999999,17.409,16.548,438.01,7.9,77.2,6.59,11.64,12.24,,12.6216
2025-03-10 17:27:49-07:00,5.88,251.07500000000002,11.124,16.9365,18.503999999999998,438.09,8.0,77.1,7.32,12.79,13.15,,13.932799999999999
