DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,165,25,-7,2553925757,97,36,-2,-20,301931952,AQI
2025-03-23 17:56:19-07:00,5.48,196.75700000000003,8.946,13.377,24.36,423.0,6.6,82.8,0.0,0.23,0.25,15.0,-2.0,-2.0,,,,,,,5.056
2025-03-23 17:57:19-07:00,5.48,193.578,9.891,13.167,24.215999999999998,423.0,6.6,82.9,0.0,0.39,0.4,14.0,-1.0,-1.0,,,,,,,5.1552
2025-03-23 17:58:19-07:00,5.48,194.24900000000002,11.313,12.116999999999999,26.04,423.0,6.7,82.8,0.0,0.14,0.14,14.0,-2.0,-2.0,,,,,,,5.32
2025-03-23 17:59:19-07:00,5.48,200.42000000000002,10.188,13.1355,23.795999999999996,423.0,6.6,83.0,0.0,0.4,0.48,14.0,-2.0,-2.0,,,,,,,5.079199999999999
2025-03-23 18:00:19-07:00,5.49,200.728,12.186,13.4715,24.468,423.0,6.7,82.8,0.0,0.18,0.25,12.0,-1.0,-2.0,,,,,,,5.0376
2025-03-23 18:01:19-07:00,5.49,199.55100000000002,11.511,11.0145,28.247999999999998,422.59,6.7,82.5,0.0,0.06,0.08,13.0,-2.0,-2.0,,,,,,,5.6975999999999996
2025-03-23 18:02:19-07:00,5.49,232.83700000000002,12.069,13.419,25.548,422.54,6.7,82.6,0.0,0.02,0.03,12.0,-1.0,-1.0,,,,,,,5.1256
2025-03-23 18:03:19-07:00,5.49,242.16500000000002,10.782,12.768,25.656,422.84,6.6,82.8,0.0,0.01,0.01,13.0,-1.0,-1.0,,,,,,,5.1392
2025-03-23 18:04:20-07:00,5.49,220.869,11.745000000000001,13.345500000000001,25.308,422.94,6.7,82.8,0.0,0.07,0.24,13.0,-1.0,-1.0,,,,,,,5.1176
2025-03-23 18:05:20-07:00,5.49,212.00300000000001,10.701,12.127500000000001,27.671999999999997,422.98,6.7,83.0,0.0,0.03,0.08,14.0,-2.0,-1.0,,,,,,,5.5584
2025-03-23 18:06:20-07:00,5.49,203.43400000000003,11.043,11.907,26.747999999999998,422.99,6.7,82.8,0.0,0.01,0.21,13.0,-2.0,-2.0,,,,,,,5.3576
2025-03-23 18:07:20-07:00,5.49,197.043,9.918,12.789,26.532,423.0,6.7,82.8,0.0,0.0,0.07,15.0,-2.0,-1.0,,,,,,,5.3064
2025-03-23 18:08:20-07:00,5.51,233.28800000000004,11.357999999999999,12.789,26.244,423.0,6.7,82.8,0.0,0.0,0.03,14.0,-2.0,-1.0,,,,,,,5.2488
2025-03-23 18:09:20-07:00,5.53,220.75900000000001,10.773000000000001,12.432,26.652,422.71,6.7,82.6,0.0,0.24,0.25,14.0,-2.0,-1.0,,,,,,,5.522400000000001
2025-03-23 18:10:21-07:00,5.55,209.627,10.332,13.429499999999999,23.964,422.32,6.7,82.7,0.0,0.09,0.09,14.0,-2.0,-2.0,,,,,,,4.8648
2025-03-23 18:11:21-07:00,5.56,200.27700000000002,8.694,13.713000000000001,23.987999999999996,422.11,6.7,82.8,0.0,0.18,0.19,15.0,-2.0,-2.0,,,,,,,4.941599999999999
2025-03-23 18:12:21-07:00,5.57,203.192,8.757000000000001,13.429499999999999,23.676,422.09,6.7,82.7,0.0,0.47,0.53,15.0,-2.0,-3.0,,,,,,,5.1112
2025-03-23 18:13:21-07:00,5.57,202.345,10.872,13.398,23.4,422.03,6.7,82.7,0.0,0.56,0.58,14.0,-2.0,-2.0,,,,,,,5.128
2025-03-23 18:14:21-07:00,5.58,203.643,10.359,13.534500000000001,24.384,422.01,6.7,82.8,0.0,0.35,0.52,15.0,-2.0,-2.0,,,,,,,5.1568000000000005
2025-03-23 18:15:22-07:00,5.58,204.512,9.999,14.721,23.255999999999997,422.54,6.7,82.7,0.0,0.43,0.49,14.0,-2.0,-2.0,,,,,,,4.9952
2025-03-23 18:16:22-07:00,5.58,196.88900000000004,8.658,14.763000000000002,22.992,422.84,6.7,82.8,0.0,0.21,0.23,15.0,-1.0,-2.0,,,,,,,4.766400000000001
2025-03-23 18:17:22-07:00,5.58,197.84600000000003,10.566,15.792,22.404,422.86,6.7,82.7,0.0,0.58,0.59,15.0,0.0,-2.0,,,,,,,4.944800000000001
2025-03-23 18:18:22-07:00,5.59,199.87,11.808,13.5555,24.12,422.3,6.7,82.8,0.0,0.22,0.22,14.0,-2.0,-2.0,,,,,,,5.000000000000001
2025-03-23 18:19:22-07:00,5.59,202.43300000000002,11.097,13.65,23.7,422.11,6.7,83.1,0.0,0.12,0.12,14.0,-1.0,-2.0,,,,,,,4.836
2025-03-23 18:20:23-07:00,5.59,238.27100000000004,10.341000000000001,15.1095,22.247999999999998,422.58,6.8,83.0,0.32,0.39,0.39,15.0,0.0,-2.0,,,,,,,4.7616
2025-03-23 18:21:22-07:00,5.59,237.919,10.458,15.204,22.008,422.85,6.8,83.0,0.11,0.39,0.39,14.0,-1.0,-2.0,,,,,,,4.7136000000000005
