DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,121,47,5,-28,6,0,0.00000,0.00000.1,0.1,3259473118,123,23,-29,0.2,1139840710,AQI
2025-03-09 05:12:28-07:00,10.63,164.494,5.67,9.3345,20.304000000000002,406.02,11.0,70.8,1.0,2.29,2.78,0.0,0.0,1,13.95,26.37,36.89,1,-6,32.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.8928
2025-03-09 05:13:28-07:00,10.63,170.10399999999998,7.829999999999999,9.954,18.516,406.01,11.1,70.9,0.93,2.58,3.06,0.0,0.0,1,13.91,7.45,35.88,1,-8,30.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.7672
2025-03-09 05:14:29-07:00,10.63,169.37800000000001,8.541,10.185,18.876,406.0,11.1,70.8,1.18,2.48,2.72,0.0,0.0,1,13.87,2.1,38.22,1,-7,30.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.7592
2025-03-09 05:15:29-07:00,10.63,166.342,7.884,10.489500000000001,17.387999999999998,406.0,11.1,70.9,1.06,2.69,3.4,0.0,0.0,1,13.87,0.59,43.24,1,-6,29.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.6296
2025-03-09 05:16:29-07:00,10.64,163.13000000000002,6.048,10.227,17.639999999999997,406.21,11.1,71.0,0.95,2.51,3.0,0.0,0.0,1,13.84,0.17,36.39,1,-7,31.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.536
2025-03-09 05:17:29-07:00,10.63,160.82,6.444,10.8465,17.904,406.72,11.1,70.8,0.99,2.47,2.7,0.0,0.0,1,14.02,102.13,36.11,1,-5,29.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5568
2025-03-09 05:18:29-07:00,10.63,167.178,6.992999999999999,11.2875,17.472,406.9,11.1,70.8,0.93,2.26,2.34,0.0,0.0,1,13.95,28.84,35.32,1,-7,29.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.3024000000000004
2025-03-09 05:19:29-07:00,10.63,166.94700000000003,5.787,11.602500000000001,16.572,406.97,11.1,70.9,1.09,2.38,2.65,0.0,0.0,1,13.91,8.15,37.56,1,-5,31.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.2184
2025-03-09 05:20:26-07:00,10.63,169.653,5.922000000000001,11.0355,17.099999999999998,406.99,11.1,70.9,0.98,2.06,2.47,0.0,0.0,1,13.87,2.56,46.11,1,-6,31.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.068
2025-03-09 05:21:26-07:00,10.63,172.942,7.335000000000001,11.256000000000002,16.523999999999997,407.0,11.1,71.0,0.99,2.02,2.26,0.0,0.0,1,13.87,0.72,34.8,1,-7,30.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.9208
2025-03-09 05:22:26-07:00,10.62,172.535,6.831,10.9725,16.74,407.0,11.1,70.8,1.0,2.22,3.23,0.0,0.0,1,14.09,97.62,35.28,1,-1,31.0,4.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.1240000000000006
2025-03-09 05:23:26-07:00,10.6,171.93000000000004,6.813000000000001,11.3295,16.523999999999997,407.0,11.1,70.8,1.13,2.73,3.23,0.0,0.0,1,14.02,105.93,36.04,1,-6,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.4887999999999995
2025-03-09 05:24:26-07:00,10.58,165.74800000000002,6.345,10.909500000000001,16.932,407.39,11.0,70.8,1.05,2.56,3.03,0.0,0.0,1,13.95,29.92,35.25,1,-8,29.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.4344
2025-03-09 05:25:27-07:00,10.56,168.00300000000001,7.128,10.878,17.688,407.79,11.0,70.9,1.02,2.38,2.66,0.0,0.0,1,13.91,8.45,40.29,1,-7,30.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.441599999999999
2025-03-09 05:26:27-07:00,10.56,170.258,7.011,11.2245,18.492,407.92,11.0,70.8,1.01,2.12,3.1,0.0,0.0,1,13.87,2.39,36.16,1,-8,30.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.394400000000001
2025-03-09 05:27:27-07:00,10.56,166.133,6.6690000000000005,10.5105,19.692,407.91,11.0,70.8,1.26,2.04,2.82,0.0,0.0,1,13.87,0.67,39.4,1,-6,30.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5704
2025-03-09 05:28:27-07:00,10.56,164.89000000000001,6.723,10.2375,19.32,407.56,11.0,70.7,1.09,1.78,2.04,0.0,0.0,1,14.12,132.32,33.4,1,-3,31.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.288
2025-03-09 05:29:27-07:00,10.56,165.94600000000003,6.7410000000000005,11.1195,18.552,407.2,11.0,70.6,0.91,1.74,2.09,0.0,0.0,1,14.02,84.43,33.81,1,-9,31.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.1024
2025-03-09 05:30:28-07:00,10.56,163.845,5.697,10.489500000000001,19.38,407.07,11.0,70.8,1.05,1.96,2.65,0.0,0.0,1,13.95,23.85,34.62,1,-8,31.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.444
2025-03-09 05:31:28-07:00,10.56,165.044,6.831,10.185,19.02,407.02,10.9,70.8,1.35,2.88,3.24,0.0,0.0,1,13.91,6.73,34.02,1,-8,29.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1080000000000005
2025-03-09 05:32:28-07:00,10.56,167.77200000000002,7.209,10.437,18.887999999999998,407.01,10.9,71.0,1.13,2.89,3.56,0.0,0.0,1,13.87,1.9,36.92,1,-8,30.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0896
2025-03-09 05:33:28-07:00,10.56,163.85600000000002,6.147,10.164,18.576,407.0,10.9,70.9,1.04,2.26,2.48,0.0,0.0,1,13.87,0.54,34.32,1,-5,31.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5232
2025-03-09 05:34:28-07:00,10.56,163.427,5.436,9.954,18.276,406.79,11.0,70.8,1.03,2.12,2.49,0.0,0.0,1,14.12,184.48,34.41,1,-2,32.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.3512
2025-03-09 05:35:28-07:00,10.56,165.473,6.894,10.9515,17.076,406.31,11.0,70.7,1.18,2.41,2.72,0.0,0.0,1,13.98,83.46,42.26,1,-8,30.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.3432
2025-03-09 05:36:28-07:00,10.56,162.943,7.632000000000001,9.964500000000001,19.308,406.11,11.0,70.8,1.42,3.16,3.59,0.0,0.0,1,13.95,23.57,38.47,1,-4,29.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.389600000000001
2025-03-09 05:37:28-07:00,10.56,166.144,7.317000000000001,10.0695,18.744,406.26,11.0,70.8,1.29,3.1,3.43,0.0,0.0,1,13.91,6.66,36.22,1,-4,28.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.228800000000001
2025-03-09 05:38:28-07:00,10.55,169.01500000000001,7.272,10.164,18.936,406.58,11.0,70.7,1.37,3.11,3.22,0.0,0.0,1,13.87,1.88,35.81,1,-5,30.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2752
2025-03-09 05:39:29-07:00,10.56,167.167,8.388,10.122000000000002,18.804,406.43,11.0,70.6,1.36,2.63,2.89,0.0,0.0,1,13.87,0.53,38.63,1,-6,29.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.8648
2025-03-09 05:40:29-07:00,10.56,166.925,6.417,10.185,19.74,406.53,11.0,70.6,1.11,2.18,2.53,0.0,0.0,1,14.16,195.82,46.19,1,-1,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.692
2025-03-09 05:41:29-07:00,10.55,168.025,6.228,9.7125,19.5,406.19,10.9,70.6,1.45,2.93,3.71,0.0,0.0,1,13.98,72.43,38.42,1,-7,31.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.244000000000001
2025-03-09 05:42:29-07:00,10.55,167.211,5.697,10.227,18.84,406.13,11.0,70.6,1.2,2.18,2.45,0.0,0.0,1,13.95,20.46,36.19,1,-8,31.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5120000000000005
2025-03-09 05:43:29-07:00,10.55,167.618,5.535,10.2585,17.747999999999998,406.59,11.0,70.6,1.11,2.19,2.41,0.0,0.0,1,13.91,5.78,33.36,1,-9,31.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.3016
2025-03-09 05:44:29-07:00,10.55,170.049,6.003,10.479000000000001,17.364,406.43,10.9,70.5,1.37,3.04,3.11,0.0,0.0,1,13.87,1.63,32.77,1,-9,30.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.904800000000001
2025-03-09 05:45:29-07:00,10.55,168.06900000000002,7.236,9.870000000000001,18.996,406.6,11.0,70.4,1.67,3.38,3.48,0.0,0.0,1,13.84,0.46,42.73,1,-8,30.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5032
2025-03-09 05:46:29-07:00,10.55,169.11400000000003,7.191000000000001,9.744,18.672,406.32,11.0,70.5,1.28,2.61,2.93,0.0,0.0,1,14.02,94.95,38.59,1,-8,30.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.8224
2025-03-09 05:47:29-07:00,10.55,167.80500000000004,7.209,10.552500000000002,17.916,406.11,11.0,70.6,1.09,2.13,2.36,0.0,0.0,1,13.95,26.82,33.99,1,-8,30.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.2872
2025-03-09 05:48:29-07:00,10.55,166.60600000000002,4.176,10.836,17.052,406.04,11.0,70.5,1.21,2.44,2.52,0.0,0.0,1,13.91,7.57,36.45,1,-8,32.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.3624
2025-03-09 05:49:30-07:00,10.55,165.495,5.6160000000000005,10.521,17.328,406.01,11.0,70.5,1.09,2.42,2.48,0.0,0.0,1,13.91,2.14,38.11,1,-6,31.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.4016
2025-03-09 05:50:30-07:00,10.55,164.318,5.526,10.752,16.188,406.0,11.0,70.5,1.42,2.94,3.22,0.0,0.0,1,13.87,0.6,41.45,1,-5,31.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5896
2025-03-09 05:51:30-07:00,10.56,165.03300000000002,7.191000000000001,9.2505,17.772,406.0,11.0,70.5,1.51,3.25,3.52,0.0,0.0,1,13.84,0.17,40.95,1,-7,30.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1544
2025-03-09 05:52:30-07:00,10.55,163.65800000000002,6.453,9.681000000000001,18.756,406.23,11.0,70.4,1.25,2.73,3.11,0.0,0.0,1,14.05,128.6,37.96,1,-6,30.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.9352
2025-03-09 05:53:30-07:00,10.56,162.745,5.958,9.534,19.404,406.73,11.0,70.4,1.52,2.61,3.61,0.0,0.0,1,13.98,36.32,32.63,1,-7,31.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.9688
2025-03-09 05:54:30-07:00,10.55,163.691,6.867,10.636500000000002,17.483999999999998,406.4,11.0,70.3,1.8,2.89,3.56,0.0,0.0,1,13.95,10.26,33.77,1,-5,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.8088
2025-03-09 05:55:30-07:00,10.56,166.95800000000003,7.839000000000001,9.911999999999999,18.983999999999998,406.14,11.0,70.4,1.46,2.61,2.92,0.0,0.0,1,13.91,2.9,34.97,1,-7,28.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.8848
2025-03-09 05:56:32-07:00,10.55,168.33300000000003,6.561,10.8885,18.348,406.05,10.9,70.5,1.33,2.79,3.32,0.0,0.0,1,13.87,0.82,44.65,1,-7,29.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.9016
2025-03-09 05:57:32-07:00,10.55,171.14900000000003,5.697,10.825500000000002,18.503999999999998,406.47,10.9,70.5,1.27,2.7,3.05,0.0,0.0,1,13.84,0.23,38.18,1,-8,31.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.860799999999999
2025-03-09 05:58:32-07:00,10.56,168.06900000000002,5.678999999999999,10.122000000000002,19.152,406.81,10.9,70.7,1.29,2.72,2.84,0.0,0.0,1,14.09,185.51,35.06,1,-4,31.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.006400000000001
2025-03-09 05:59:32-07:00,10.56,169.092,6.543,9.807,18.684,406.93,10.9,70.7,1.48,2.9,3.55,0.0,0.0,1,13.98,52.39,34.55,1,-5,30.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.056800000000001
2025-03-09 06:00:32-07:00,10.55,168.33300000000003,4.662,10.416,17.808,406.98,10.9,70.7,1.4,3.06,3.28,0.0,0.0,1,13.95,14.8,36.57,1,-5,32.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.009600000000001
2025-03-09 06:01:28-07:00,10.55,170.918,5.625,10.3425,18.108,406.99,10.9,70.7,1.14,2.53,2.65,0.0,0.0,1,13.91,4.64,39.77,1,-5,31.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.6456
2025-03-09 06:02:28-07:00,10.56,166.62800000000001,6.39,10.521,17.904,407.0,10.9,70.7,1.31,3.32,3.69,0.0,0.0,1,13.87,1.31,38.72,1,-5,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.236800000000001
2025-03-09 06:03:28-07:00,10.55,168.78400000000002,7.398000000000001,9.891,18.336,407.0,10.9,70.8,1.34,2.98,3.28,0.0,0.0,1,13.84,0.37,33.91,1,-7,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0512
2025-03-09 06:04:29-07:00,10.55,171.10500000000002,5.814,10.332,18.503999999999998,407.41,10.9,70.6,1.36,2.84,3.31,0.0,0.0,1,14.16,258.46,32.92,1,-2,30.0,3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.972799999999999
2025-03-09 06:05:29-07:00,10.55,170.929,6.696000000000001,10.552500000000002,18.54,407.79,10.9,70.8,1.6,2.96,3.48,0.0,0.0,1,13.98,73.0,37.12,1,-7,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0760000000000005
2025-03-09 06:06:30-07:00,10.55,168.96,6.723,10.6575,19.068,407.78,10.9,70.7,1.39,2.58,2.92,0.0,0.0,1,13.95,20.62,41.57,1,-5,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.877600000000001
2025-03-09 06:07:30-07:00,10.55,169.202,6.264,10.3425,19.355999999999998,407.28,10.8,71.0,1.49,2.67,2.93,0.0,0.0,1,13.91,5.82,36.46,1,-8,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0072
2025-03-09 06:08:30-07:00,10.55,164.79100000000003,6.318,11.6445,17.604,407.1,10.9,71.0,1.65,2.73,3.02,0.0,0.0,1,13.87,1.64,36.08,1,-6,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.7048000000000005
2025-03-09 06:09:30-07:00,10.54,165.33,6.237,11.161500000000002,17.976,407.03,10.8,70.9,1.56,2.97,3.21,0.0,0.0,1,13.87,0.46,36.3,1,-6,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.9712000000000005
2025-03-09 06:10:30-07:00,10.54,165.737,6.084,10.709999999999999,19.008,407.01,10.8,71.1,1.6,3.03,3.56,0.0,0.0,1,14.16,223.81,34.33,1,-3,31.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2256
2025-03-09 06:11:30-07:00,10.54,164.26300000000003,6.777,10.3425,18.624,407.0,10.8,71.1,1.61,3.07,3.26,0.0,0.0,1,13.98,63.21,39.84,1,-8,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1808
2025-03-09 06:12:30-07:00,10.54,161.535,6.921,10.584000000000001,18.744,407.0,10.9,71.1,1.61,2.83,3.56,0.0,0.0,1,13.95,17.85,37.08,1,-8,28.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0128
2025-03-09 06:13:30-07:00,10.53,164.07600000000002,6.579,11.403,17.796,407.0,10.9,71.2,1.26,2.53,3.13,0.0,0.0,1,13.91,5.04,34.96,1,-7,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5832
2025-03-09 06:14:31-07:00,10.52,161.24900000000002,6.39,11.560500000000001,16.692,407.35,10.9,71.2,1.25,2.55,3.21,0.0,0.0,1,13.87,1.42,33.6,1,-6,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.3784
2025-03-09 06:15:31-07:00,10.49,160.556,6.48,11.6445,16.872,407.77,10.9,71.1,1.52,2.68,2.93,0.0,0.0,1,13.87,0.4,35.38,1,-6,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5184
2025-03-09 06:16:30-07:00,10.47,161.15,6.354,11.8545,17.483999999999998,407.92,10.9,71.1,1.39,3.0,3.32,0.0,0.0,1,14.16,210.16,48.93,1,-2,30.0,3.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.896800000000001
2025-03-09 06:17:30-07:00,10.46,164.84600000000003,7.092,11.7285,16.535999999999998,407.39,10.9,71.3,1.6,3.55,3.98,0.0,0.0,1,13.98,59.36,37.87,1,-10,28.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1472
2025-03-09 06:18:30-07:00,10.46,166.10000000000002,4.014,11.76,17.652,407.3,10.8,71.1,1.71,3.26,3.81,0.0,0.0,1,13.95,16.76,34.46,1,-9,31.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.138400000000001
2025-03-09 06:19:30-07:00,10.46,164.78000000000003,6.255,11.2245,18.072,407.19,10.8,71.0,1.99,3.17,3.94,0.0,0.0,1,13.91,4.73,39.76,1,-10,29.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.150399999999999
2025-03-09 06:20:30-07:00,10.45,168.08,7.263000000000001,10.8465,18.288,407.07,10.8,71.1,1.93,2.65,3.14,0.0,0.0,1,13.87,1.34,38.5,1,-9,28.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.7776000000000005
2025-03-09 06:21:31-07:00,10.45,169.04800000000003,6.228,11.739,17.148,407.02,10.8,71.1,1.64,2.95,3.12,0.0,0.0,1,13.84,0.38,48.39,1,-8,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.7896
2025-03-09 06:22:31-07:00,10.45,166.89200000000002,4.761,11.487,18.24,407.01,10.8,71.2,1.74,2.76,3.31,0.0,0.0,1,14.02,82.46,38.23,1,-9,31.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.856
2025-03-09 06:23:31-07:00,10.45,166.46300000000002,5.04,11.371500000000001,17.904,407.0,10.8,71.3,1.55,3.17,3.72,0.0,0.0,1,13.95,23.29,35.54,1,-9,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1168
2025-03-09 06:24:31-07:00,10.44,213.95000000000002,5.598,11.6865,18.035999999999998,407.58,10.8,71.2,1.84,3.86,4.18,0.0,0.0,1,13.91,6.58,34.76,1,-7,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6952
2025-03-09 06:25:31-07:00,10.44,205.97500000000002,7.011,10.773,18.887999999999998,407.85,10.8,71.1,1.59,3.16,3.34,0.0,0.0,1,13.91,1.86,36.32,1,-6,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.3056
2025-03-09 06:26:33-07:00,10.44,182.31400000000002,5.886,10.794,19.284,407.7,10.8,71.1,1.87,3.92,4.27,0.0,0.0,1,13.87,0.52,39.02,1,-7,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.9928
2025-03-09 06:27:33-07:00,10.43,169.466,6.264,11.865000000000002,17.747999999999998,407.89,10.8,71.3,1.45,3.2,3.74,0.0,0.0,1,13.84,0.15,44.01,1,-7,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1096
2025-03-09 06:28:33-07:00,10.42,167.33200000000002,4.5,10.8885,18.84,407.35,10.8,71.1,1.16,2.9,3.69,0.0,0.0,1,14.02,103.49,38.78,1,-7,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.088
2025-03-09 06:29:33-07:00,10.4,165.50600000000003,5.931,10.059000000000001,19.344,407.12,10.8,71.1,1.38,3.1,3.68,0.0,0.0,1,13.98,29.23,37.17,1,-10,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.348800000000001
2025-03-09 06:30:33-07:00,10.38,164.626,5.8500000000000005,9.870000000000001,19.2,407.04,10.8,71.0,1.56,3.36,3.9,0.0,0.0,1,13.95,8.25,35.74,1,-10,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5280000000000005
2025-03-09 06:31:33-07:00,10.36,163.053,5.598,10.7835,19.092,407.01,10.8,71.0,1.18,2.67,3.32,0.0,0.0,1,13.91,2.33,34.7,1,-9,29.0,3.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.9544
2025-03-09 06:32:33-07:00,10.36,164.747,6.4350000000000005,10.111500000000001,20.268,407.01,10.8,70.9,1.23,2.94,3.75,0.0,0.0,1,13.87,0.66,39.26,1,-8,30.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4056
2025-03-09 06:33:33-07:00,10.36,163.394,5.571000000000001,10.279499999999999,20.7,407.0,10.8,71.0,1.94,3.73,4.3,0.0,0.0,1,13.84,0.19,39.11,1,-8,30.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.124
2025-03-09 06:34:33-07:00,10.36,164.37300000000002,4.464,10.153500000000001,20.352,407.0,10.8,71.1,1.81,3.77,4.44,0.0,0.0,1,14.05,170.04,36.33,1,-9,30.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.0864
2025-03-09 06:35:34-07:00,10.36,164.12,6.6240000000000006,10.300500000000001,19.595999999999997,407.0,10.8,71.1,1.91,3.25,3.49,0.0,0.0,1,13.98,48.02,33.06,1,-8,29.0,2.0,-5.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5192
2025-03-09 06:36:35-07:00,10.36,164.362,6.453,9.9435,20.304000000000002,407.0,10.8,70.9,2.05,3.48,3.8,0.0,0.0,1,13.95,13.56,34.29,1,-10,29.0,2.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.844800000000001
2025-03-09 06:37:35-07:00,10.36,164.824,5.634,10.3425,19.871999999999996,407.0,10.8,70.9,1.62,3.57,3.83,0.0,0.0,1,13.91,3.83,39.63,1,-10,29.0,3.0,-4.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.830399999999999
