DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,156,49,-3,2906857780,162,47,1,-1,1652925454,AQI
2025-03-13 16:35:10-07:00,21.79,435.182,12.15,13.587,13.296,397.41,20.9,31.3,6.03,9.46,9.63,27.0,1.0,STAT,,,,,,,10.227200000000002
2025-03-13 16:36:10-07:00,21.79,433.25700000000006,13.05,13.461,12.924,397.79,20.8,31.3,6.68,9.42,9.73,28.0,1.0,STAT,,,,,,,10.120800000000001
2025-03-13 16:37:10-07:00,21.79,437.481,13.104000000000001,14.0175,12.54,397.93,20.9,31.3,6.56,9.44,9.69,27.0,1.0,STAT,,,,,,,10.059999999999999
2025-03-13 16:38:10-07:00,21.79,423.92900000000003,11.592,13.3665,12.876,397.97,20.9,31.3,6.55,9.09,9.36,29.0,1.0,STAT,,,,,,,9.8472
2025-03-13 16:39:10-07:00,21.79,436.524,11.862,13.839,12.815999999999999,397.99,20.9,31.3,6.62,9.34,9.52,28.0,1.0,STAT,,,,,,,10.0352
2025-03-13 16:40:10-07:00,21.79,438.427,11.97,13.482000000000001,12.491999999999999,398.27,20.9,31.3,6.25,8.78,8.84,28.0,1.0,STAT,,,,,,,9.522400000000001
2025-03-13 16:41:11-07:00,21.79,432.42100000000005,11.043,13.009500000000001,14.892,398.74,20.9,31.3,5.58,8.51,8.86,28.0,1.0,STAT,,,,,,,9.7864
2025-03-13 16:42:11-07:00,21.8,434.599,11.574,13.7655,13.008,399.2,20.9,31.3,5.06,8.26,8.43,28.0,1.0,STAT,,,,,,,9.2096
2025-03-13 16:43:11-07:00,21.8,439.96700000000004,12.231,13.177500000000002,13.596,399.88,20.9,31.3,5.28,8.55,8.61,27.0,1.0,STAT,,,,,,,9.5592
2025-03-13 16:44:11-07:00,21.8,434.7420000000001,12.141,12.9675,13.739999999999998,400.61,20.9,31.3,5.96,9.02,9.19,28.0,1.0,STAT,,,,,,,9.964
2025-03-13 16:45:12-07:00,21.8,437.404,12.438,13.104000000000001,13.812,400.86,20.9,31.3,5.95,9.17,9.87,28.0,1.0,STAT,,,,,,,10.0984
2025-03-13 16:46:12-07:00,21.8,414.26000000000005,14.04,11.76,15.18,400.95,20.9,31.3,5.83,8.4,9.17,26.0,2.0,STAT,,,,,,,9.756
2025-03-13 16:47:12-07:00,21.8,435.831,12.645000000000001,13.009500000000001,13.284,400.98,20.9,31.3,6.15,9.0,9.26,27.0,1.0,STAT,,,,,,,9.8568
2025-03-13 16:48:12-07:00,21.8,440.19800000000004,13.329,13.524000000000001,13.284,400.99,20.9,31.3,6.39,8.99,9.07,26.0,1.0,STAT,,,,,,,9.8488
2025-03-13 16:49:12-07:00,21.8,440.77000000000004,12.951,13.965000000000002,12.192,401.0,20.9,31.3,6.63,8.98,9.01,27.0,1.0,STAT,,,,,,,9.6224
2025-03-13 16:50:12-07:00,21.8,441.529,10.827,13.482000000000001,13.62,401.23,20.9,31.3,6.55,9.57,9.76,29.0,1.0,STAT,,,,,,,10.38
2025-03-13 16:51:13-07:00,21.8,426.877,13.338000000000001,13.3035,12.216,401.66,20.9,31.2,6.14,9.38,9.55,27.0,2.0,STAT,,,,,,,9.947200000000002
2025-03-13 16:52:13-07:00,21.8,440.627,13.383,13.461,14.315999999999999,401.88,20.9,31.3,6.44,9.71,9.86,27.0,1.0,STAT,,,,,,,10.6312
2025-03-13 16:53:13-07:00,21.8,436.07300000000004,11.619,13.041,14.064,401.96,20.9,31.2,6.9,9.57,9.8,28.0,1.0,STAT,,,,,,,10.468800000000002
2025-03-13 16:54:13-07:00,21.81,425.04,12.384,14.049000000000001,12.132,401.98,20.9,31.2,6.08,8.73,9.12,27.0,2.0,STAT,,,,,,,9.410400000000001
2025-03-13 16:55:09-07:00,21.83,432.65200000000004,12.276000000000002,14.8155,11.676,401.99,20.9,31.2,6.13,9.07,9.23,27.0,1.0,STAT,,,,,,,9.5912
2025-03-13 16:56:09-07:00,21.85,430.91400000000004,13.014000000000001,13.8285,13.703999999999999,402.0,20.9,31.2,6.61,9.3,9.59,27.0,1.0,STAT,,,,,,,10.180800000000001
2025-03-13 16:57:09-07:00,21.86,426.932,13.635,13.576500000000001,13.235999999999999,402.0,20.9,31.2,6.48,9.58,9.73,26.0,1.0,STAT,,,,,,,10.3112
2025-03-13 16:58:09-07:00,21.87,428.2300000000001,13.968,13.6605,12.839999999999998,402.0,20.9,31.3,6.74,9.64,10.2,26.0,1.0,STAT,,,,,,,10.280000000000001
2025-03-13 16:59:10-07:00,21.88,421.10200000000003,12.906,13.377,14.315999999999999,402.0,20.9,31.2,5.98,8.85,9.13,28.0,1.0,STAT,,,,,,,9.943200000000001
2025-03-13 17:00:12-07:00,21.88,419.386,13.968,13.7445,13.344,402.0,20.9,31.3,6.67,9.76,9.85,26.0,1.0,STAT,,,,,,,10.4768
2025-03-13 17:01:12-07:00,21.88,419.56200000000007,13.527,13.2825,13.931999999999999,402.0,21.0,31.3,6.89,9.84,10.04,26.0,2.0,STAT,,,,,,,10.6584
2025-03-13 17:02:12-07:00,21.88,417.34000000000003,14.031,12.9675,14.364,402.0,21.0,31.2,7.3,10.81,10.98,25.0,1.0,STAT,,,,,,,11.520800000000001
2025-03-13 17:03:12-07:00,21.88,386.93600000000004,12.15,11.067,16.284,402.0,21.0,31.3,7.32,10.73,11.07,28.0,2.0,STAT,,,,,,,11.840800000000002
2025-03-13 17:04:13-07:00,21.88,414.15000000000003,12.987,13.440000000000001,12.216,402.0,21.0,31.2,7.72,11.13,11.37,26.0,1.0,STAT,,,,,,,11.3472
2025-03-13 17:05:13-07:00,21.89,418.3190000000001,11.511,14.1645,11.315999999999999,402.0,20.9,31.2,7.67,11.51,11.59,28.0,1.0,STAT,,,,,,,11.4712
2025-03-13 17:06:13-07:00,21.89,416.845,12.258,14.3115,12.48,402.0,21.0,31.3,7.78,11.22,11.47,27.0,2.0,STAT,,,,,,,11.472000000000001
2025-03-13 17:07:13-07:00,21.89,416.988,11.475,13.4715,12.468,402.0,21.0,31.2,8.08,11.49,11.64,28.0,1.0,STAT,,,,,,,11.6856
2025-03-13 17:08:13-07:00,21.89,411.58700000000005,12.438,13.188,13.956000000000001,402.54,21.0,31.3,8.21,11.76,11.81,27.0,1.0,STAT,,,,,,,12.1992
2025-03-13 17:09:13-07:00,21.89,410.44300000000004,12.303,13.0305,13.764000000000001,402.84,21.0,31.3,8.13,11.06,11.25,27.0,1.0,STAT,,,,,,,11.600800000000001
2025-03-13 17:10:14-07:00,21.89,405.031,13.104000000000001,12.936000000000002,13.847999999999999,402.94,21.0,31.3,7.56,10.8,10.87,27.0,1.0,STAT,,,,,,,11.409600000000001
2025-03-13 17:11:14-07:00,21.89,409.9920000000001,12.591000000000001,13.062,13.835999999999999,402.98,21.0,31.3,8.06,11.34,11.54,27.0,1.0,STAT,,,,,,,11.839200000000002
2025-03-13 17:12:15-07:00,21.89,407.27500000000003,10.818,13.461,13.607999999999999,402.99,21.0,31.2,7.77,10.71,11.17,28.0,0.0,STAT,,,,,,,11.289600000000002
2025-03-13 17:13:15-07:00,21.89,410.949,11.835,13.996500000000001,11.952,403.0,21.0,31.3,8.39,12.28,12.44,28.0,1.0,STAT,,,,,,,12.2144
2025-03-13 17:14:15-07:00,21.9,406.175,13.347,13.261500000000002,13.668000000000001,403.0,21.0,31.2,8.19,12.13,12.19,27.0,1.0,STAT,,,,,,,12.437600000000002
2025-03-13 17:15:15-07:00,21.9,392.843,11.133,13.923,13.043999999999999,403.0,21.0,31.3,8.4,12.4,12.42,28.0,1.0,STAT,,,,,,,12.528800000000002
2025-03-13 17:16:11-07:00,21.9,393.052,11.925,13.440000000000001,14.123999999999999,403.0,21.0,31.2,8.31,12.27,12.55,27.0,1.0,STAT,,,,,,,12.6408
2025-03-13 17:17:11-07:00,21.9,400.543,12.051,12.778500000000001,15.192,403.62,21.0,31.2,8.28,12.39,12.99,28.0,1.0,STAT,,,,,,,12.950400000000002
2025-03-13 17:18:11-07:00,21.9,408.463,11.043,13.125,14.16,403.86,21.0,31.2,8.19,11.67,11.92,28.0,1.0,STAT,,,,,,,12.168000000000001
2025-03-13 17:19:11-07:00,21.9,404.184,12.303,12.505500000000001,15.131999999999998,403.95,21.0,31.2,8.29,12.12,12.24,27.0,1.0,STAT,,,,,,,12.7224
2025-03-13 17:20:11-07:00,21.9,381.293,12.501000000000001,12.453,13.956000000000001,403.98,21.0,31.2,8.56,12.24,12.54,27.0,2.0,STAT,,,,,,,12.583200000000001
2025-03-13 17:21:12-07:00,21.91,407.231,13.239,13.482000000000001,13.127999999999998,404.29,21.0,31.2,8.88,12.26,12.63,26.0,1.0,STAT,,,,,,,12.4336
2025-03-13 17:22:12-07:00,21.94,401.456,12.834,13.8915,13.884,405.0,21.0,31.2,8.67,12.58,12.9,27.0,1.0,STAT,,,,,,,12.8408
2025-03-13 17:23:12-07:00,21.96,396.22,10.53,13.0935,15.084,405.58,21.0,31.2,9.0,13.28,13.54,28.0,1.0,STAT,,,,,,,13.6408
2025-03-13 17:24:12-07:00,21.97,395.16400000000004,11.583,12.4425,15.78,405.92,21.0,31.2,8.87,13.74,14.36,28.0,1.0,STAT,,,,,,,14.148000000000001
2025-03-13 17:25:13-07:00,21.98,389.5760000000001,11.034,13.0515,14.7,406.59,21.1,31.2,8.24,12.61,12.9,28.0,1.0,STAT,,,,,,,13.028
2025-03-13 17:26:15-07:00,21.98,390.038,11.735999999999999,12.7575,14.292,406.85,21.0,31.3,8.85,12.85,12.98,27.0,1.0,STAT,,,,,,,13.1384
2025-03-13 17:27:15-07:00,21.98,385.781,10.026000000000002,12.789,14.388,407.48,21.0,31.2,7.94,11.24,11.68,29.0,1.0,STAT,,,,,,,11.869600000000002
2025-03-13 17:28:15-07:00,21.98,384.90100000000007,10.872,12.568500000000002,14.927999999999999,407.82,21.1,31.2,8.08,12.15,12.81,29.0,1.0,STAT,,,,,,,12.7056
2025-03-13 17:29:15-07:00,21.98,393.11800000000005,11.241,13.8285,13.524,407.94,21.1,31.3,8.62,13.14,13.49,28.0,1.0,STAT,,,,,,,13.216800000000001
2025-03-13 17:30:15-07:00,21.99,401.19200000000006,11.718,13.6605,12.935999999999998,408.38,21.1,31.2,8.3,12.33,12.51,28.0,1.0,STAT,,,,,,,12.4512
2025-03-13 17:31:16-07:00,21.99,387.189,12.15,13.440000000000001,12.864,408.78,21.1,31.2,9.07,13.14,13.38,28.0,1.0,STAT,,,,,,,13.084800000000001
2025-03-13 17:32:16-07:00,21.99,383.273,11.871,12.81,14.76,408.92,21.1,31.2,9.94,14.39,14.76,27.0,1.0,STAT,,,,,,,14.464
2025-03-13 17:33:16-07:00,21.99,386.80400000000003,12.222,12.81,14.856,408.97,21.1,31.2,9.81,14.29,14.74,27.0,1.0,STAT,,,,,,,14.4032
2025-03-13 17:34:16-07:00,21.99,381.183,11.394,13.3245,13.643999999999998,408.99,21.1,31.2,9.97,14.74,14.89,28.0,1.0,STAT,,,,,,,14.520800000000001
2025-03-13 17:35:16-07:00,21.99,383.88900000000007,11.979000000000001,12.999,13.44,409.35,21.1,31.1,9.06,13.59,13.77,28.0,1.0,STAT,,,,,,,13.56
2025-03-13 17:36:16-07:00,21.99,379.995,12.618,13.1565,13.524,409.77,21.1,31.1,9.72,14.45,14.58,27.0,1.0,STAT,,,,,,,14.264800000000001
2025-03-13 17:37:17-07:00,21.99,380.446,13.068,13.251,13.991999999999999,410.42,21.1,31.1,9.32,13.85,14.06,26.0,1.0,STAT,,,,,,,13.8784
2025-03-13 17:38:17-07:00,21.99,379.67600000000004,12.195,12.873000000000001,14.424,410.8,21.1,31.2,9.79,14.03,14.14,28.0,1.0,STAT,,,,,,,14.1088
2025-03-13 17:39:17-07:00,21.99,385.35200000000003,10.764000000000001,12.6105,14.604,411.33,21.1,31.2,9.12,13.1,13.14,29.0,0.0,STAT,,,,,,,13.4008
2025-03-13 17:40:17-07:00,21.99,379.76400000000007,11.493,12.852,15.623999999999999,411.77,21.1,31.1,8.75,13.58,13.76,29.0,1.0,STAT,,,,,,,13.988800000000001
2025-03-13 17:41:18-07:00,21.99,384.50500000000005,11.637,12.631499999999999,14.819999999999999,411.92,21.1,31.2,9.27,13.97,14.53,27.0,1.0,STAT,,,,,,,14.140000000000002
2025-03-13 17:42:13-07:00,21.99,378.40000000000003,10.656,10.573500000000001,16.584,411.97,21.1,31.2,9.77,14.11,14.68,28.0,1.0,STAT,,,,,,,14.604800000000001
2025-03-13 17:43:13-07:00,21.99,382.92100000000005,11.232000000000001,12.012,15.443999999999999,412.4,21.1,31.2,9.14,13.33,13.52,28.0,2.0,STAT,,,,,,,13.7528
2025-03-13 17:44:13-07:00,21.99,378.4440000000001,11.934,11.8545,14.735999999999999,413.33,21.1,31.2,9.16,12.82,12.93,27.0,1.0,STAT,,,,,,,13.2032
2025-03-13 17:45:13-07:00,21.99,363.99,10.215,12.432,16.488,414.22,21.1,31.2,9.37,12.97,13.0,27.0,1.0,STAT,,,,,,,13.6736
2025-03-13 17:46:13-07:00,21.99,385.374,11.853,13.419,13.427999999999999,414.81,21.1,31.2,9.68,13.54,13.55,28.0,1.0,STAT,,,,,,,13.517600000000002
2025-03-13 17:47:14-07:00,22.0,385.5280000000001,12.528,12.747000000000002,14.616,415.58,21.1,31.2,10.42,14.42,14.43,28.0,1.0,STAT,,,,,,,14.459200000000001
2025-03-13 17:48:14-07:00,22.02,382.536,12.708,12.852,13.943999999999999,416.35,21.1,31.2,9.94,14.25,14.51,27.0,1.0,STAT,,,,,,,14.1888
2025-03-13 17:49:14-07:00,22.05,370.07300000000004,11.547,12.7575,14.856,417.18,21.1,31.2,10.14,14.15,14.29,28.0,1.0,STAT,,,,,,,14.2912
2025-03-13 17:50:14-07:00,22.06,373.24100000000004,11.394,12.894,14.112,418.17,21.1,31.2,10.11,14.41,14.61,28.0,1.0,STAT,,,,,,,14.3504
2025-03-13 17:51:14-07:00,22.07,366.4100000000001,11.313,12.3585,13.835999999999999,418.71,21.1,31.3,9.41,13.8,14.38,28.0,1.0,STAT,,,,,,,13.807200000000002
2025-03-13 17:52:14-07:00,22.07,362.494,10.638,13.0305,12.815999999999999,418.99,21.1,31.3,9.9,14.06,14.7,28.0,1.0,STAT,,,,,,,13.811200000000001
2025-03-13 17:53:14-07:00,22.07,370.689,10.728,12.642,14.184,419.0,21.1,31.2,9.59,15.08,15.43,29.0,1.0,STAT,,,,,,,14.9008
2025-03-13 17:54:15-07:00,22.07,376.01300000000003,11.745000000000001,12.1485,14.052000000000001,419.48,21.1,31.2,9.67,14.48,14.71,27.0,1.0,STAT,,,,,,,14.394400000000001
2025-03-13 17:55:15-07:00,22.08,372.02000000000004,11.457,12.222000000000001,14.927999999999999,419.82,21.1,31.2,10.1,14.45,14.92,28.0,1.0,STAT,,,,,,,14.5456
2025-03-13 17:56:15-07:00,22.08,373.98900000000003,10.206,12.348,15.419999999999998,419.94,21.1,31.2,10.22,14.46,14.61,29.0,1.0,STAT,,,,,,,14.652000000000001
2025-03-13 17:57:15-07:00,22.08,374.836,11.106,12.841500000000002,14.7,419.98,21.1,31.2,9.52,13.69,14.0,28.0,1.0,STAT,,,,,,,13.892
2025-03-13 17:58:15-07:00,22.09,375.386,11.718,12.873000000000001,14.687999999999999,419.99,21.1,31.2,9.48,13.53,14.33,29.0,1.0,STAT,,,,,,,13.7616
2025-03-13 17:59:15-07:00,22.09,375.8260000000001,12.33,13.272000000000002,13.98,419.77,21.1,31.1,9.32,13.94,14.46,28.0,1.0,STAT,,,,,,,13.948
2025-03-13 18:00:16-07:00,22.08,369.468,11.601,11.518500000000001,16.043999999999997,419.27,21.1,31.2,9.44,13.92,14.38,29.0,1.0,STAT,,,,,,,14.344800000000001
2025-03-13 18:01:16-07:00,22.09,373.37300000000005,11.178,10.899000000000001,15.732,419.45,21.2,31.2,8.87,12.89,13.07,30.0,1.0,STAT,,,,,,,13.458400000000001
2025-03-13 18:02:17-07:00,22.09,358.00600000000003,12.114,12.306000000000001,14.52,419.81,21.1,31.2,9.16,13.76,13.82,29.0,1.0,STAT,,,,,,,13.912
2025-03-13 18:03:17-07:00,22.09,383.658,11.322000000000001,12.138000000000002,15.696,420.01,21.1,31.2,10.01,14.34,14.67,29.0,1.0,STAT,,,,,,,14.611200000000002
2025-03-13 18:04:18-07:00,22.09,374.17600000000004,10.917000000000002,11.6445,15.276,420.81,21.2,31.1,10.54,15.74,16.04,29.0,1.0,STAT,,,,,,,15.647200000000002
2025-03-13 18:05:18-07:00,22.09,367.95000000000005,11.196,11.718,15.264,421.98,21.1,31.1,11.11,16.22,16.56,28.0,1.0,STAT,,,,,,,16.0288
2025-03-13 18:06:18-07:00,22.09,353.98,11.403,11.97,16.512,422.99,21.2,31.1,11.53,15.84,16.11,28.0,1.0,STAT,,,,,,,15.974400000000001
2025-03-13 18:07:18-07:00,22.09,356.84000000000003,12.636,12.39,14.411999999999999,423.65,21.2,31.1,11.72,16.6,16.79,27.0,1.0,STAT,,,,,,,16.1624
2025-03-13 18:08:18-07:00,22.09,360.31600000000003,10.197000000000001,12.075000000000001,15.623999999999999,424.23,21.2,31.1,10.61,15.19,15.69,29.0,1.0,STAT,,,,,,,15.276800000000001
2025-03-13 18:09:19-07:00,22.09,357.39,11.826,11.518500000000001,15.995999999999999,425.24,21.2,31.1,11.03,15.36,15.82,27.0,1.0,STAT,,,,,,,15.4872
2025-03-13 18:10:19-07:00,22.09,353.57300000000004,11.556000000000001,10.752,17.088,426.38,21.1,31.1,10.01,14.38,14.55,28.0,1.0,STAT,,,,,,,14.921600000000002
2025-03-13 18:11:19-07:00,22.09,337.579,10.656,11.098500000000001,16.584,426.78,21.2,31.0,9.84,14.08,14.25,29.0,2.0,STAT,,,,,,,14.580800000000002
2025-03-13 18:12:19-07:00,22.09,358.01700000000005,11.556000000000001,12.1065,14.543999999999999,426.92,21.2,31.1,10.36,15.06,15.55,28.0,1.0,STAT,,,,,,,14.956800000000001
2025-03-13 18:13:19-07:00,22.09,359.56800000000004,11.565,12.453,14.543999999999999,426.97,21.2,31.1,10.88,15.99,16.2,28.0,1.0,STAT,,,,,,,15.700800000000001
2025-03-13 18:14:19-07:00,22.09,349.624,9.684,12.348,13.895999999999999,426.99,21.2,31.1,10.82,16.14,16.56,30.0,1.0,STAT,,,,,,,15.6912
2025-03-13 18:15:19-07:00,22.09,362.439,9.513,12.8625,14.219999999999999,427.0,21.2,31.1,10.59,15.59,15.84,30.0,1.0,STAT,,,,,,,15.316
2025-03-13 18:16:19-07:00,22.11,361.60300000000007,10.026000000000002,11.781,14.915999999999999,427.08,21.2,31.1,9.81,14.94,15.1,29.0,1.0,STAT,,,,,,,14.9352
2025-03-13 18:17:20-07:00,22.13,360.31600000000003,12.132000000000001,11.949000000000002,14.676,427.68,21.2,31.1,10.21,14.61,15.01,27.0,1.0,STAT,,,,,,,14.6232
2025-03-13 18:18:20-07:00,22.15,350.141,11.466000000000001,11.0355,16.584,428.53,21.2,31.1,10.26,15.11,15.27,28.0,1.0,STAT,,,,,,,15.404800000000002
2025-03-13 18:19:21-07:00,22.16,330.528,11.592,10.993500000000001,16.596,429.13,21.2,31.0,10.96,16.09,16.8,28.0,2.0,STAT,,,,,,,16.191200000000002
2025-03-13 18:20:21-07:00,22.17,357.15900000000005,12.348,11.707500000000001,15.36,430.31,21.2,31.0,10.69,15.67,16.0,27.0,1.0,STAT,,,,,,,15.608
2025-03-13 18:21:21-07:00,22.17,357.797,12.69,12.4845,14.796,430.76,21.2,31.1,10.68,15.68,15.79,26.0,1.0,STAT,,,,,,,15.5032
2025-03-13 18:22:21-07:00,22.17,359.711,12.339,11.172,16.02,430.91,21.2,31.1,10.03,14.4,14.44,28.0,1.0,STAT,,,,,,,14.724000000000002
2025-03-13 18:23:16-07:00,22.17,363.82500000000005,12.06,11.046,15.719999999999999,431.55,21.2,31.1,10.3,14.36,14.77,28.0,1.0,STAT,,,,,,,14.632
2025-03-13 18:24:16-07:00,22.18,365.61800000000005,11.610000000000001,11.6445,15.756,432.0,21.2,31.1,10.1,14.76,15.55,29.0,1.0,STAT,,,,,,,14.9592
2025-03-13 18:25:16-07:00,22.18,356.89500000000004,11.934,11.55,15.984,433.42,21.2,31.1,9.87,14.37,14.68,27.0,1.0,STAT,,,,,,,14.6928
2025-03-13 18:26:16-07:00,22.19,356.543,11.826,11.0565,16.043999999999997,434.78,21.2,31.1,10.2,14.92,15.02,27.0,1.0,STAT,,,,,,,15.1448
2025-03-13 18:27:16-07:00,22.19,360.624,11.556000000000001,12.327,13.643999999999998,436.15,21.2,31.1,9.31,13.85,14.0,27.0,1.0,STAT,,,,,,,13.8088
2025-03-13 18:28:17-07:00,22.19,341.495,11.772,11.487,15.168,436.7,21.2,30.9,9.02,13.1,13.19,27.0,1.0,STAT,,,,,,,13.5136
2025-03-13 18:29:17-07:00,22.19,358.56700000000006,11.817,11.3925,15.839999999999998,437.51,21.2,31.0,8.59,12.68,13.05,27.0,1.0,STAT,,,,,,,13.312
2025-03-13 18:30:17-07:00,22.19,359.39200000000005,12.717,11.770500000000002,13.656,437.79,21.2,31.0,9.38,13.4,13.65,27.0,1.0,STAT,,,,,,,13.4512
2025-03-13 18:31:17-07:00,22.19,360.36000000000007,12.321,11.371500000000001,16.86,437.93,21.3,30.8,9.25,13.41,13.79,27.0,1.0,STAT,,,,,,,14.100000000000001
2025-03-13 18:32:17-07:00,22.19,359.3260000000001,12.267000000000001,11.318999999999999,16.128,437.97,21.2,30.9,9.61,13.61,13.93,28.0,1.0,STAT,,,,,,,14.1136
2025-03-13 18:33:17-07:00,22.19,359.161,13.086,11.655,14.495999999999999,437.99,21.3,30.8,9.1,13.95,14.32,27.0,1.0,STAT,,,,,,,14.0592
2025-03-13 18:34:18-07:00,22.19,357.588,12.276000000000002,11.886000000000001,15.803999999999998,438.0,21.3,30.8,9.15,13.73,14.27,27.0,1.0,STAT,,,,,,,14.144800000000002
2025-03-13 18:35:18-07:00,22.19,358.05,11.403,10.216500000000002,18.756,438.08,21.3,30.7,9.35,13.33,13.77,28.0,1.0,STAT,,,,,,,14.415200000000002
2025-03-13 18:36:18-07:00,22.19,358.754,11.475,10.8465,17.843999999999998,438.68,21.3,30.7,8.79,12.22,12.53,28.0,1.0,STAT,,,,,,,13.344800000000001
2025-03-13 18:37:18-07:00,22.19,348.04,11.304,11.214,16.932,439.05,21.3,30.6,9.0,12.82,13.05,29.0,1.0,STAT,,,,,,,13.6424
2025-03-13 18:38:20-07:00,22.19,357.445,10.782,11.277000000000001,15.384,439.75,21.3,30.6,8.79,12.61,12.84,29.0,1.0,STAT,,,,,,,13.164800000000001
2025-03-13 18:39:18-07:00,22.19,353.463,10.548,11.067,15.803999999999998,440.56,21.3,30.6,8.63,12.27,12.65,29.0,2.0,STAT,,,,,,,12.9768
2025-03-13 18:40:18-07:00,22.19,350.119,11.889000000000001,10.794,16.452,440.75,21.3,30.6,8.21,11.78,12.06,28.0,1.0,STAT,,,,,,,12.7144
2025-03-13 18:41:18-07:00,22.19,358.78700000000003,13.311,10.6785,16.331999999999997,440.91,21.3,30.5,8.15,11.1,11.2,27.0,1.0,STAT,,,,,,,12.1464
2025-03-13 18:42:18-07:00,22.19,349.52500000000003,12.096,10.731000000000002,16.476,440.97,21.3,30.5,8.1,11.86,11.94,27.0,1.0,STAT,,,,,,,12.783199999999999
2025-03-13 18:43:18-07:00,22.21,349.92100000000005,12.231,10.626,16.523999999999997,440.99,21.3,30.5,7.65,11.03,11.11,28.0,1.0,STAT,,,,,,,12.1288
2025-03-13 18:44:19-07:00,22.24,355.2010000000001,12.231,10.6785,17.796,441.0,21.3,30.5,7.84,11.03,11.24,28.0,2.0,STAT,,,,,,,12.3832
2025-03-13 18:45:20-07:00,22.26,336.58900000000006,13.059,11.2245,16.704,441.0,21.3,30.5,7.88,11.07,11.14,27.0,1.0,STAT,,,,,,,12.1968
2025-03-13 18:46:20-07:00,22.27,357.64300000000003,12.303,12.127500000000001,14.568,441.0,21.3,30.5,8.11,11.84,11.91,28.0,1.0,STAT,,,,,,,12.3856
2025-03-13 18:47:20-07:00,22.27,349.88800000000003,11.898000000000001,12.243,14.964,441.54,21.3,30.4,8.07,11.76,12.01,28.0,1.0,STAT,,,,,,,12.4008
2025-03-13 18:48:20-07:00,22.28,344.34400000000005,11.079,11.718,15.0,441.84,21.3,30.4,7.97,11.88,12.28,29.0,2.0,STAT,,,,,,,12.504000000000001
2025-03-13 18:49:21-07:00,22.28,342.254,11.124,10.909500000000001,16.416,441.94,21.3,30.4,7.78,11.6,12.1,28.0,1.0,STAT,,,,,,,12.5632
2025-03-13 18:50:21-07:00,22.28,348.04,12.042000000000002,10.4475,16.416,441.98,21.3,30.3,7.48,11.71,11.88,28.0,1.0,STAT,,,,,,,12.651200000000001
2025-03-13 18:51:22-07:00,22.28,338.5690000000001,11.961,10.0905,17.003999999999998,441.99,21.4,30.3,8.13,12.02,12.26,27.0,1.0,STAT,,,,,,,13.0168
2025-03-13 18:52:22-07:00,22.29,342.76000000000005,12.024,10.731000000000002,16.919999999999998,442.0,21.4,30.3,8.19,12.2,12.46,26.0,1.0,STAT,,,,,,,13.144
2025-03-13 18:53:22-07:00,22.29,336.336,11.43,11.067,16.392,442.0,21.4,30.3,7.69,11.16,11.65,27.0,1.0,STAT,,,,,,,12.2064
2025-03-13 18:54:23-07:00,22.29,342.70500000000004,12.807,12.327,15.096,442.0,21.3,30.3,7.93,11.43,11.76,26.0,2.0,STAT,,,,,,,12.1632
2025-03-13 18:55:19-07:00,22.29,345.32300000000004,10.449,11.76,15.888,442.0,21.4,30.2,8.59,11.64,11.74,30.0,1.0,STAT,,,,,,,12.489600000000001
