DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,131,26,-6,749873152,23,-1,-27,4213849380,AQI
2025-03-16 05:48:05-07:00,6.72,174.93300000000002,9.225,13.996500000000001,24.648,406.0,7.6,74.9,0.04,0.8,0.95,16.0,0.0,-1.0,,,,,,5.569600000000001
2025-03-16 05:49:06-07:00,6.72,174.92200000000003,10.125,14.6265,22.728,406.0,7.7,75.1,0.01,0.87,0.92,16.0,0.0,-1.0,,,,,,5.2416
2025-03-16 05:50:06-07:00,6.72,174.61400000000003,9.81,14.8155,23.255999999999997,406.0,7.7,75.1,0.0,0.68,0.93,16.0,0.0,-1.0,,,,,,5.1952
2025-03-16 05:51:07-07:00,6.71,169.961,8.892000000000001,13.902000000000001,21.612000000000002,406.0,7.7,75.3,0.04,0.96,1.49,17.0,0.0,-1.0,,,,,,5.090400000000001
2025-03-16 05:52:07-07:00,6.7,170.89600000000002,9.360000000000001,13.041,24.023999999999997,406.0,7.7,74.8,0.01,0.88,1.7,16.0,0.0,-1.0,,,,,,5.5088
2025-03-16 05:53:07-07:00,6.7,171.14900000000003,8.496,13.608000000000002,23.496,405.88,7.6,75.1,0.1,0.96,1.5,18.0,0.0,-1.0,,,,,,5.4672
2025-03-16 05:54:07-07:00,6.68,166.65,9.414000000000001,13.2405,23.4,405.96,7.6,75.4,0.17,1.29,1.84,16.0,0.0,0.0,,,,,,5.712
2025-03-16 05:55:08-07:00,6.65,167.02400000000003,8.523000000000001,12.9675,24.228,405.38,7.6,75.4,0.08,1.16,1.59,17.0,0.0,0.0,,,,,,5.773600000000001
2025-03-16 05:56:08-07:00,6.63,169.37800000000001,8.504999999999999,14.511000000000001,21.648,405.49,7.7,75.3,0.03,0.87,1.01,17.0,0.0,0.0,,,,,,5.0256
2025-03-16 05:57:08-07:00,6.62,161.77700000000002,9.495000000000001,13.177500000000002,20.255999999999997,405.82,7.7,75.4,0.19,0.98,1.39,16.0,0.0,-1.0,,,,,,4.8351999999999995
2025-03-16 05:58:08-07:00,6.62,160.90800000000002,9.045000000000002,13.5555,20.496,405.94,7.7,75.4,0.25,0.78,1.1,16.0,0.0,0.0,,,,,,4.7232
2025-03-16 05:59:08-07:00,6.62,161.55700000000002,8.91,13.618500000000001,20.747999999999998,406.27,7.7,75.3,0.08,0.66,0.76,16.0,0.0,-1.0,,,,,,4.6776
2025-03-16 06:00:09-07:00,6.62,165.693,7.785,12.894,21.563999999999997,407.15,7.7,75.3,0.03,0.83,0.87,17.0,0.0,0.0,,,,,,4.976799999999999
2025-03-16 06:01:08-07:00,6.61,164.395,8.1,12.495000000000001,21.42,407.37,7.7,75.4,0.01,0.9,1.06,17.0,-1.0,0.0,,,,,,5.0040000000000004
2025-03-16 06:02:09-07:00,6.61,159.786,8.469000000000001,12.978,20.436,407.13,7.7,75.4,0.0,0.63,0.79,17.0,-1.0,-1.0,,,,,,4.591200000000001
2025-03-16 06:03:09-07:00,6.61,162.162,8.703,13.198500000000001,20.663999999999998,407.2,7.8,75.3,0.0,0.57,0.62,17.0,0.0,-1.0,,,,,,4.588799999999999
2025-03-16 06:04:09-07:00,6.6,170.31300000000002,8.334,13.8495,19.512,407.07,7.7,75.4,0.0,0.75,0.77,18.0,0.0,-1.0,,,,,,4.5024
2025-03-16 06:05:09-07:00,6.6,172.12800000000001,7.443,13.629000000000001,19.487999999999996,407.03,7.8,75.6,0.0,0.43,0.44,18.0,0.0,-1.0,,,,,,4.241599999999999
2025-03-16 06:06:10-07:00,6.57,171.72100000000003,7.515,13.3245,18.72,407.47,7.8,75.6,0.0,0.68,0.99,18.0,0.0,0.0,,,,,,4.288
2025-03-16 06:07:10-07:00,6.54,167.60700000000003,8.541,12.652500000000002,19.392,408.27,7.8,75.6,0.02,0.76,1.14,17.0,0.0,-1.0,,,,,,4.4864
2025-03-16 06:08:10-07:00,6.53,168.685,8.91,14.721,17.52,409.29,7.8,75.6,0.04,0.89,1.02,17.0,0.0,-1.0,,,,,,4.216
2025-03-16 06:09:10-07:00,6.52,171.82,9.09,13.9755,20.532,410.04,7.7,75.8,0.1,1.03,1.44,17.0,-1.0,-2.0,,,,,,4.9304
2025-03-16 06:10:10-07:00,6.52,176.02200000000002,8.172,14.605500000000001,20.82,410.66,7.7,75.8,0.06,1.27,1.74,17.0,-1.0,-1.0,,,,,,5.180000000000001
2025-03-16 06:11:10-07:00,6.52,177.47400000000002,8.901000000000002,16.086000000000002,16.776,410.88,7.7,76.1,0.06,1.29,2.19,17.0,0.0,-1.0,,,,,,4.3872
2025-03-16 06:12:10-07:00,6.52,187.13200000000003,8.451,15.634500000000001,15.911999999999999,410.96,7.7,76.2,0.38,1.39,1.72,18.0,0.0,-1.0,,,,,,4.2943999999999996
2025-03-16 06:13:11-07:00,6.52,192.58800000000002,7.614000000000001,15.099000000000002,17.483999999999998,410.99,7.7,76.2,0.25,0.93,1.08,18.0,0.0,-1.0,,,,,,4.2408
2025-03-16 06:14:11-07:00,6.51,186.329,7.785,14.9625,17.447999999999997,410.99,7.7,76.2,0.65,1.77,1.82,19.0,0.0,-1.0,,,,,,4.9056
2025-03-16 06:15:11-07:00,6.51,176.63800000000003,8.901000000000002,15.2565,19.692,411.0,7.7,76.2,0.43,1.19,1.54,16.0,-1.0,0.0,,,,,,4.8904
2025-03-16 06:16:11-07:00,6.51,178.233,10.188,14.3745,18.456,411.0,7.7,76.3,0.53,1.6,2.31,15.0,0.0,-1.0,,,,,,4.9712000000000005
2025-03-16 06:17:11-07:00,6.5,187.044,9.288,14.836500000000001,20.171999999999997,411.0,7.7,76.4,0.42,1.68,2.33,15.0,0.0,-1.0,,,,,,5.3784
2025-03-16 06:18:12-07:00,6.5,179.92700000000002,9.360000000000001,13.797,19.787999999999997,411.0,7.7,76.6,0.67,1.64,1.87,15.0,0.0,-1.0,,,,,,5.2696
2025-03-16 06:19:12-07:00,6.49,177.26500000000001,8.982000000000001,14.427000000000001,20.712,411.0,7.7,76.6,0.65,1.53,1.78,15.0,0.0,-1.0,,,,,,5.3664000000000005
2025-03-16 06:20:12-07:00,6.48,170.94000000000003,9.495000000000001,14.007,17.856,411.0,7.7,76.7,0.5,1.39,1.5,16.0,0.0,-1.0,,,,,,4.6832
2025-03-16 06:21:13-07:00,6.45,169.235,8.685,13.545000000000002,17.747999999999998,410.69,7.7,76.8,0.63,1.84,1.88,16.0,0.0,-1.0,,,,,,5.0216
2025-03-16 06:22:08-07:00,6.43,170.73100000000002,7.677,13.0935,21.204,410.3,7.7,76.7,0.24,1.64,1.65,17.0,0.0,-1.0,,,,,,5.5528
2025-03-16 06:23:07-07:00,6.42,174.98800000000003,7.218,14.448,21.576,409.55,7.6,76.9,0.39,1.66,1.86,18.0,0.0,0.0,,,,,,5.6432
2025-03-16 06:24:07-07:00,6.42,178.794,7.695000000000001,14.217,21.468,409.19,7.6,77.0,0.13,1.26,1.39,17.0,0.0,0.0,,,,,,5.3016000000000005
2025-03-16 06:25:08-07:00,6.42,180.25700000000003,7.757999999999999,14.133000000000001,22.044,409.07,7.6,77.0,0.61,1.86,1.9,17.0,0.0,-1.0,,,,,,5.896800000000001
2025-03-16 06:26:08-07:00,6.42,180.51000000000002,7.5329999999999995,13.9545,21.516,409.02,7.6,76.9,0.54,1.85,2.23,17.0,0.0,-1.0,,,,,,5.7832
2025-03-16 06:27:08-07:00,6.42,176.286,7.911,13.8915,21.384,408.43,7.6,76.9,0.57,1.42,1.62,17.0,-1.0,-1.0,,,,,,5.412800000000001
2025-03-16 06:28:08-07:00,6.42,177.276,8.073,15.403500000000001,19.956,408.31,7.6,77.2,0.28,1.52,1.59,17.0,0.0,-1.0,,,,,,5.2072
2025-03-16 06:29:08-07:00,6.42,175.06500000000003,8.703,16.8,17.592,408.65,7.6,77.1,0.21,1.17,1.19,16.0,0.0,-1.0,,,,,,4.4544
2025-03-16 06:30:08-07:00,6.42,184.88800000000003,8.91,14.112,21.828,408.88,7.6,77.0,0.7,1.61,1.81,17.0,0.0,0.0,,,,,,5.6536
2025-03-16 06:31:08-07:00,6.42,188.562,9.054,14.07,21.108,408.78,7.6,77.1,0.9,2.06,2.12,17.0,0.0,-1.0,,,,,,5.8696
2025-03-16 06:32:08-07:00,6.42,190.344,8.964,14.7315,21.816,408.92,7.6,77.2,0.52,2.23,2.76,17.0,0.0,-1.0,,,,,,6.1472
2025-03-16 06:33:09-07:00,6.41,194.293,9.306000000000001,13.450500000000002,23.244,408.97,7.6,77.2,0.96,2.34,2.81,17.0,-1.0,-1.0,,,,,,6.5208
2025-03-16 06:34:10-07:00,6.42,192.467,8.559,15.2565,20.916,408.99,7.6,77.3,1.17,2.79,2.98,17.0,0.0,-1.0,,,,,,6.4152000000000005
2025-03-16 06:35:10-07:00,6.41,190.443,6.57,14.794500000000001,19.895999999999997,409.0,7.6,77.4,0.97,1.82,1.88,19.0,0.0,0.0,,,,,,5.4352
2025-03-16 06:36:10-07:00,6.41,187.60500000000002,8.064000000000002,15.5295,19.871999999999996,409.0,7.6,77.3,0.9,2.0,2.31,17.0,0.0,-1.0,,,,,,5.574399999999999
2025-03-16 06:37:10-07:00,6.41,182.38000000000002,8.109,14.3745,22.74,408.93,7.6,77.0,1.16,2.33,2.61,17.0,0.0,-1.0,,,,,,6.412
2025-03-16 06:38:10-07:00,6.42,183.26000000000002,9.405,15.897000000000002,20.279999999999998,408.98,7.5,77.2,0.79,1.97,2.32,16.0,0.0,-1.0,,,,,,5.632
2025-03-16 06:39:10-07:00,6.42,184.18400000000003,10.692,16.611,19.416,408.99,7.6,77.3,0.93,2.42,2.57,15.0,0.0,-1.0,,,,,,5.8192
2025-03-16 06:40:10-07:00,6.42,182.424,9.576,16.2855,18.96,409.0,7.6,77.4,0.8,2.02,2.15,15.0,0.0,-2.0,,,,,,5.408
2025-03-16 06:41:10-07:00,6.41,186.30700000000002,9.414000000000001,15.540000000000001,20.568,409.16,7.6,77.1,1.17,2.58,2.76,16.0,0.0,-1.0,,,,,,6.177600000000001
2025-03-16 06:42:11-07:00,6.42,182.67700000000002,9.018,15.876,18.419999999999998,409.06,7.6,77.3,1.05,1.97,2.03,16.0,0.0,-1.0,,,,,,5.26
2025-03-16 06:43:13-07:00,6.42,182.27,8.586,15.7185,17.772,409.56,7.6,77.3,1.02,2.01,2.03,17.0,0.0,-1.0,,,,,,5.1624
2025-03-16 06:44:13-07:00,6.42,180.345,7.839000000000001,15.445500000000001,17.52,409.85,7.7,77.2,1.06,2.54,2.62,17.0,0.0,-1.0,,,,,,5.536
2025-03-16 06:45:13-07:00,6.42,184.91,7.704000000000001,15.897000000000002,16.08,409.95,7.7,77.3,1.16,2.8,2.93,17.0,0.0,-1.0,,,,,,5.4559999999999995
2025-03-16 06:46:13-07:00,6.42,190.311,9.027,15.361500000000001,16.512,410.08,7.7,77.2,1.06,2.14,2.53,16.0,0.0,-2.0,,,,,,5.0144
2025-03-16 06:47:13-07:00,6.43,197.02100000000004,9.846,14.448,17.7,410.42,7.7,77.3,1.5,2.75,3.03,16.0,-1.0,-2.0,,,,,,5.74
2025-03-16 06:48:14-07:00,6.45,193.578,8.577,13.345500000000001,16.188,410.79,7.7,77.5,1.18,2.51,3.02,18.0,-1.0,-1.0,,,,,,5.2456
2025-03-16 06:49:14-07:00,6.48,194.81,9.693,13.576500000000001,15.636,410.93,7.8,77.5,1.06,2.09,2.67,16.0,0.0,-1.0,,,,,,4.7992
2025-03-16 06:50:14-07:00,6.49,190.234,7.226999999999999,14.6265,16.488,411.42,7.8,77.6,1.02,2.23,2.45,20.0,0.0,0.0,,,,,,5.0816
2025-03-16 06:51:14-07:00,6.49,195.31600000000003,8.172,15.981000000000002,16.644,411.8,7.8,77.3,1.18,2.42,2.93,19.0,0.0,-2.0,,,,,,5.264799999999999
2025-03-16 06:52:14-07:00,6.49,195.745,8.649,14.1225,17.556,411.93,7.8,77.3,1.36,3.15,3.61,17.0,-1.0,-2.0,,,,,,6.0312
2025-03-16 06:53:14-07:00,6.49,192.53300000000002,9.513,13.755,15.984,411.97,7.8,77.2,1.22,2.81,3.27,17.0,-1.0,-1.0,,,,,,5.444800000000001
2025-03-16 06:54:10-07:00,6.49,188.73800000000003,10.296,14.616,14.424,411.99,7.8,77.7,1.07,2.61,3.04,16.0,0.0,-1.0,,,,,,4.9728
2025-03-16 06:55:10-07:00,6.49,197.626,10.422,16.768500000000003,13.824,412.0,7.8,77.5,1.02,2.29,2.83,17.0,0.0,-1.0,,,,,,4.5968
2025-03-16 06:56:11-07:00,6.5,205.20500000000004,9.918,16.674000000000003,11.964,412.0,7.8,77.7,1.02,2.22,2.78,16.0,0.0,-2.0,,,,,,4.168800000000001
2025-03-16 06:57:11-07:00,6.5,205.095,7.335000000000001,15.1095,14.939999999999998,412.35,7.8,77.4,0.83,1.84,2.47,18.0,-1.0,-2.0,,,,,,4.46
2025-03-16 06:58:11-07:00,6.5,205.161,8.298,15.981000000000002,15.024,412.77,7.8,77.7,1.17,2.12,2.32,17.0,-1.0,-1.0,,,,,,4.7008
2025-03-16 06:59:11-07:00,6.51,198.143,8.109,15.981000000000002,14.339999999999998,412.92,7.9,77.9,1.56,2.6,2.67,17.0,0.0,-2.0,,,,,,4.948
2025-03-16 07:00:11-07:00,6.51,201.14600000000004,7.839000000000001,16.044,15.323999999999998,412.97,7.9,77.8,1.33,2.9,3.0,17.0,0.0,-1.0,,,,,,5.3848
2025-03-16 07:01:11-07:00,6.51,195.657,8.199,14.605500000000001,13.991999999999999,412.99,7.9,77.9,1.37,3.04,3.07,17.0,0.0,-2.0,,,,,,5.2304
2025-03-16 07:02:11-07:00,6.51,197.901,8.802,13.8495,16.128,413.0,7.9,77.8,1.47,2.48,2.67,17.0,0.0,-1.0,,,,,,5.2096
2025-03-16 07:03:11-07:00,6.51,195.75600000000003,7.641,13.261500000000002,15.227999999999998,412.35,7.9,77.6,1.24,2.09,2.19,18.0,0.0,-1.0,,,,,,4.7176
2025-03-16 07:04:13-07:00,6.52,193.76500000000001,7.092,15.6975,14.52,412.12,7.9,77.5,1.21,2.1,2.26,18.0,-1.0,-1.0,,,,,,4.584
2025-03-16 07:05:13-07:00,6.52,197.58200000000002,7.722,15.8655,14.856,412.45,7.9,77.5,1.07,2.41,2.67,17.0,-1.0,-1.0,,,,,,4.8992
2025-03-16 07:06:13-07:00,6.52,193.358,7.785,15.350999999999999,13.872,412.81,7.9,77.5,1.4,2.81,2.9,17.0,-1.0,-2.0,,,,,,5.0224
2025-03-16 07:07:13-07:00,6.52,194.678,9.288,16.3905,13.356,412.93,7.9,77.7,1.15,2.53,2.56,16.0,0.0,-1.0,,,,,,4.6952
2025-03-16 07:08:13-07:00,6.52,194.07300000000004,7.641,17.9655,14.208,413.43,7.9,78.0,1.18,2.66,3.04,17.0,0.0,-2.0,,,,,,4.9696
2025-03-16 07:09:13-07:00,6.52,193.03900000000002,8.541,18.049500000000002,14.399999999999999,413.8,8.0,78.1,1.51,2.79,3.25,16.0,-1.0,-2.0,,,,,,5.112
2025-03-16 07:10:13-07:00,6.52,201.3,8.352,14.616,16.668,415.56,8.0,77.9,1.65,2.72,3.07,17.0,-2.0,-2.0,,,,,,5.509600000000001
2025-03-16 07:11:13-07:00,6.52,223.366,9.684,15.477,16.224,419.21,8.0,77.8,1.77,3.55,3.76,17.0,-2.0,-2.0,,,,,,6.0847999999999995
2025-03-16 07:12:13-07:00,6.54,222.02400000000003,10.152,16.9155,13.739999999999998,421.25,8.0,77.6,1.24,2.64,2.8,17.0,-2.0,-2.0,,,,,,4.859999999999999
2025-03-16 07:13:13-07:00,6.57,214.34600000000003,9.629999999999999,18.889499999999998,12.299999999999999,421.77,8.0,77.4,1.16,2.67,2.73,17.0,-1.0,-2.0,,,,,,4.596
2025-03-16 07:14:14-07:00,6.59,204.74300000000002,8.811,17.136000000000003,12.18,421.76,8.0,77.5,1.24,2.25,2.44,17.0,-1.0,-1.0,,,,,,4.236
2025-03-16 07:15:14-07:00,6.6,197.461,10.89,16.758000000000003,11.388,421.52,8.0,77.5,1.04,2.37,2.44,16.0,-1.0,-2.0,,,,,,4.1736
2025-03-16 07:16:14-07:00,6.61,198.60500000000002,10.107000000000001,17.745,10.392,422.13,8.0,77.5,1.07,2.52,2.77,17.0,0.0,-2.0,,,,,,4.0944
2025-03-16 07:17:14-07:00,6.61,195.679,9.873000000000001,16.5375,10.127999999999998,423.69,8.0,77.6,0.97,2.13,2.21,18.0,-1.0,-2.0,,,,,,3.7295999999999996
2025-03-16 07:18:14-07:00,6.62,192.43400000000003,9.027,15.456000000000001,10.895999999999999,425.19,8.0,77.8,0.99,2.47,2.53,17.0,0.0,-2.0,,,,,,4.1552
2025-03-16 07:19:15-07:00,6.62,191.785,9.0,14.868,10.776,425.63,8.0,77.7,1.0,2.29,2.55,17.0,0.0,-2.0,,,,,,3.9872000000000005
2025-03-16 07:20:15-07:00,6.62,189.09000000000003,8.91,16.2435,10.488,425.22,8.0,77.7,0.74,1.74,1.94,17.0,0.0,-2.0,,,,,,3.4896000000000003
2025-03-16 07:21:15-07:00,6.62,189.035,9.567,15.918000000000001,10.464,423.98,8.0,77.6,1.1,2.54,2.85,16.0,0.0,-2.0,,,,,,4.1248000000000005
2025-03-16 07:22:15-07:00,6.62,186.428,9.567,16.3485,10.068,422.7,8.0,77.8,1.03,2.2,2.67,17.0,0.0,-2.0,,,,,,3.7736
2025-03-16 07:23:15-07:00,6.62,184.28300000000002,8.352,16.821,9.984,422.2,7.9,77.7,0.94,2.07,2.27,17.0,-1.0,-2.0,,,,,,3.6528
2025-03-16 07:24:16-07:00,6.61,186.52700000000002,7.551000000000001,16.044,12.228,421.76,8.0,77.6,0.98,2.61,2.84,18.0,0.0,-1.0,,,,,,4.5336
2025-03-16 07:25:16-07:00,6.61,186.43900000000002,8.154,14.1645,13.56,420.62,8.0,77.6,0.72,2.32,2.5,17.0,0.0,-1.0,,,,,,4.568
2025-03-16 07:26:16-07:00,6.61,182.46800000000002,9.234,15.0045,11.94,420.22,7.9,77.7,0.89,2.1,2.35,16.0,-1.0,-1.0,,,,,,4.068
2025-03-16 07:27:16-07:00,6.6,186.637,7.308,15.33,12.708,420.08,7.9,77.6,0.48,1.73,2.0,18.0,-1.0,-1.0,,,,,,3.9256
2025-03-16 07:28:16-07:00,6.6,186.043,9.837,13.9545,12.996,419.59,7.9,77.6,0.83,1.89,2.18,15.0,-1.0,-1.0,,,,,,4.1112
2025-03-16 07:29:17-07:00,6.59,188.001,8.270999999999999,14.385,13.008,419.21,7.9,77.7,0.8,1.92,2.43,17.0,0.0,-1.0,,,,,,4.1376
2025-03-16 07:30:17-07:00,6.56,186.626,9.234,16.4325,11.376,419.07,7.9,77.7,1.91,3.95,4.11,16.0,0.0,-1.0,,,,,,5.4352
2025-03-16 07:31:17-07:00,6.54,192.467,9.495000000000001,15.918000000000001,11.592,419.03,7.9,77.8,2.84,5.24,5.65,14.0,-1.0,-1.0,,,,,,6.510400000000001
2025-03-16 07:32:17-07:00,6.53,191.851,8.343,15.099000000000002,11.268,419.01,7.8,77.9,2.56,4.42,5.01,17.0,-1.0,-1.0,,,,,,5.7896
2025-03-16 07:33:18-07:00,6.52,184.75600000000003,7.767000000000001,16.38,10.176,419.0,7.9,77.9,2.02,3.4,3.93,18.0,0.0,-1.0,,,,,,4.7552
2025-03-16 07:34:17-07:00,6.52,186.153,9.639000000000001,14.574000000000002,11.784,419.0,7.8,78.0,1.51,3.11,3.29,16.0,0.0,-1.0,,,,,,4.8448
2025-03-16 07:35:17-07:00,6.52,186.351,9.09,16.212,11.016,419.0,7.8,77.9,1.17,2.71,2.87,16.0,0.0,-1.0,,,,,,4.3712
2025-03-16 07:36:17-07:00,6.52,182.74300000000002,8.937,15.267,12.6,419.0,7.8,77.8,1.46,2.98,3.3,17.0,0.0,-1.0,,,,,,4.904
2025-03-16 07:37:17-07:00,6.52,185.07500000000002,8.82,15.592500000000001,14.52,418.65,7.8,77.6,1.16,2.14,2.26,17.0,0.0,-1.0,,,,,,4.616
2025-03-16 07:38:18-07:00,6.51,185.735,8.721,14.521500000000001,16.512,418.26,7.8,77.4,0.92,2.08,2.22,16.0,-1.0,-1.0,,,,,,4.9664
2025-03-16 07:39:18-07:00,6.51,176.341,8.307,13.587,17.652,416.74,7.8,77.2,0.97,1.73,2.39,16.0,0.0,-1.0,,,,,,4.9144000000000005
2025-03-16 07:40:20-07:00,6.51,178.31,9.18,13.7655,17.424,415.16,7.8,77.2,0.79,1.68,2.03,16.0,-1.0,-1.0,,,,,,4.8288
2025-03-16 07:41:20-07:00,6.5,175.681,8.433,15.204,15.024,414.41,7.7,77.5,0.63,1.66,2.07,17.0,0.0,-1.0,,,,,,4.3328
2025-03-16 07:42:20-07:00,6.5,178.167,9.270000000000001,14.007,16.668,414.06,7.7,77.7,0.83,2.36,2.49,17.0,-1.0,-1.0,,,,,,5.2216000000000005
2025-03-16 07:43:20-07:00,6.5,173.184,8.334,14.143500000000001,14.52,413.37,7.7,77.9,0.68,1.74,1.88,17.0,0.0,-1.0,,,,,,4.296
2025-03-16 07:44:21-07:00,6.49,170.764,8.712,13.398,14.304,413.13,7.7,77.8,0.85,1.95,2.15,17.0,0.0,-1.0,,,,,,4.4208
2025-03-16 07:45:17-07:00,6.47,171.10500000000002,10.485000000000001,14.3535,13.895999999999999,413.05,7.7,77.8,0.69,1.98,2.15,15.0,0.0,0.0,,,,,,4.3632
2025-03-16 07:46:17-07:00,6.44,168.19000000000003,10.467,13.020000000000001,12.911999999999999,413.02,7.7,77.9,0.85,2.23,2.9,15.0,-1.0,-1.0,,,,,,4.3664
2025-03-16 07:47:17-07:00,6.42,168.06900000000002,8.199,13.209000000000001,12.347999999999999,413.01,7.7,77.9,0.54,1.9,2.33,18.0,-1.0,-1.0,,,,,,3.9896
2025-03-16 07:48:17-07:00,6.42,171.41300000000004,8.01,12.936000000000002,13.872,413.0,7.7,77.8,0.81,1.65,1.93,18.0,-1.0,-1.0,,,,,,4.0944
2025-03-16 07:49:17-07:00,6.42,176.71500000000003,8.901000000000002,13.566,13.739999999999998,413.0,7.7,77.7,0.62,1.93,2.2,17.0,0.0,-1.0,,,,,,4.292
2025-03-16 07:50:17-07:00,6.42,179.85000000000002,8.892000000000001,13.618500000000001,13.716,413.0,7.7,77.7,0.86,2.13,2.43,16.0,-1.0,-1.0,,,,,,4.4472
2025-03-16 07:51:17-07:00,6.42,176.528,9.612,13.314,13.943999999999999,413.0,7.7,77.8,0.95,2.19,2.53,17.0,-1.0,-2.0,,,,,,4.5408
2025-03-16 07:52:17-07:00,6.42,180.719,8.775,13.923,11.688,413.0,7.7,77.9,0.78,2.1,2.39,17.0,-1.0,-2.0,,,,,,4.0176
2025-03-16 07:53:17-07:00,6.42,180.11400000000003,8.307,13.6605,12.372,413.5,7.7,78.1,0.92,1.65,1.86,17.0,-1.0,-2.0,,,,,,3.7944000000000004
2025-03-16 07:54:17-07:00,6.42,182.86400000000003,8.208,14.395500000000002,11.868,413.82,7.7,78.0,1.09,2.14,2.34,18.0,0.0,-1.0,,,,,,4.0856
2025-03-16 07:55:20-07:00,6.42,189.365,9.450000000000001,15.75,13.476,413.94,7.7,78.0,1.06,2.12,2.18,15.0,0.0,-2.0,,,,,,4.3912
2025-03-16 07:56:20-07:00,6.41,193.16,9.234,13.943999999999999,14.975999999999999,414.06,7.7,78.1,0.69,1.62,1.76,16.0,-1.0,-2.0,,,,,,4.2912
2025-03-16 07:57:20-07:00,6.41,193.05,8.316,14.490000000000002,13.703999999999999,414.67,7.7,78.2,1.26,2.23,2.31,17.0,-1.0,-1.0,,,,,,4.5248
2025-03-16 07:58:20-07:00,6.41,196.06400000000002,8.208,14.5425,13.356,414.88,7.7,78.3,1.15,2.27,2.3,17.0,0.0,-1.0,,,,,,4.4872000000000005
2025-03-16 07:59:20-07:00,6.42,197.79100000000003,8.964,14.28,13.92,414.96,7.7,78.2,0.66,1.92,1.93,17.0,-1.0,-2.0,,,,,,4.32
