DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,121,46,0,-29,6,0.1,0.00000,0.00000.1,0.2,1258820380,128,24,-5,-30,338285450,AQI
2025-03-09 18:57:46-07:00,9.36,183.601,5.769,13.912500000000001,24.12,414.0,10.1,75.0,1.0,2.18,2.85,0.0,0.0,1,13.91,11.33,39.27,1.0,-8.0,28.0,0.0,-1,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.568000000000001
2025-03-09 18:58:46-07:00,9.36,179.377,5.607,14.049000000000001,21.924,414.0,10.1,75.2,0.97,2.18,2.7,0.0,0.0,1,13.87,3.2,35.94,1.0,-7.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.1288
2025-03-09 18:59:46-07:00,9.36,181.511,3.744,14.647499999999999,21.684,414.46,10.1,75.2,0.99,2.66,3.1,0.0,0.0,1,14.05,142.63,33.19,1.0,-5.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.4648
2025-03-09 19:00:46-07:00,9.36,184.536,2.817,14.521500000000001,21.96,414.81,10.1,74.8,0.79,2.21,2.39,0.0,0.0,1,13.98,40.28,32.72,1.0,-5.0,32.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.16
2025-03-09 19:01:46-07:00,9.36,194.59000000000003,4.266,14.175,22.812,414.93,10.2,74.8,0.9,2.16,2.44,0.0,0.0,1,13.91,11.38,29.8,1.0,-8.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.2904
2025-03-09 19:02:47-07:00,9.39,192.08200000000002,5.031,14.574000000000002,22.104000000000003,414.98,10.2,74.6,0.94,2.32,3.05,0.0,0.0,1,14.09,62.57,32.05,1.0,-5.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.276800000000001
2025-03-09 19:03:47-07:00,9.42,192.73100000000002,5.04,13.912500000000001,21.576,414.45,10.2,74.8,1.27,2.79,3.02,0.0,0.0,1,14.02,52.11,34.66,1.0,-9.0,29.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.5472
2025-03-09 19:04:47-07:00,9.43,189.959,5.678999999999999,13.9545,21.684,414.51,10.2,74.8,1.09,2.25,2.45,0.0,0.0,1,13.95,14.72,33.63,1.0,-8.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.1368
2025-03-09 19:05:47-07:00,9.44,188.859,6.309,12.9675,23.171999999999997,414.79,10.2,74.7,1.03,1.93,2.18,0.0,0.0,1,13.87,4.16,29.25,1.0,-5.0,27.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.1784
2025-03-09 19:06:47-07:00,9.44,187.95700000000002,6.192,12.558000000000002,23.724,414.52,10.2,74.5,1.01,2.72,3.13,0.0,0.0,1,13.87,1.17,31.63,1.0,-6.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.920800000000001
2025-03-09 19:07:46-07:00,9.44,181.76400000000004,2.502,12.684000000000001,24.432,414.18,10.1,75.1,1.02,2.41,3.19,0.0,0.0,1,13.95,95.84,43.54,1.0,-4.0,30.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.8144
2025-03-09 19:08:46-07:00,9.44,182.061,4.014,14.059500000000002,20.844,414.06,10.2,75.5,0.92,1.83,2.22,0.0,0.0,1,13.95,27.07,38.51,1.0,-7.0,29.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.6328000000000005
2025-03-09 19:09:46-07:00,9.44,179.50900000000001,6.102,15.1725,19.62,414.52,10.2,75.4,0.97,2.43,2.84,0.0,0.0,1,13.87,7.65,31.73,1.0,-6.0,27.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.868
2025-03-09 19:10:47-07:00,9.44,186.087,4.680000000000001,15.183000000000002,21.552,414.83,10.2,75.3,1.06,2.59,3.17,0.0,0.0,1,14.05,83.13,29.3,1.0,-6.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.3824000000000005
2025-03-09 19:11:47-07:00,9.45,184.05200000000002,6.03,15.5085,19.128,414.94,10.2,74.8,1.2,2.68,3.21,0.0,0.0,1,14.02,78.52,30.15,1.0,-6.0,27.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.9696
2025-03-09 19:12:47-07:00,9.45,185.768,6.813000000000001,14.574000000000002,21.095999999999997,414.98,10.2,75.0,1.13,2.61,3.24,0.0,0.0,1,13.91,22.18,30.07,1.0,-6.0,27.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.3072
2025-03-09 19:13:48-07:00,9.45,193.80900000000003,6.8580000000000005,14.574000000000002,19.776,414.99,10.2,75.4,1.46,3.22,3.98,0.0,0.0,1,13.87,6.26,34.35,1.0,-7.0,27.0,0.0,-4,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.5312
2025-03-09 19:14:48-07:00,9.45,188.65,5.643,13.965000000000002,20.652,415.0,10.2,75.2,1.42,2.93,3.27,0.0,0.0,1,14.12,111.48,32.12,1.0,-5.0,27.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.474400000000001
2025-03-09 19:15:48-07:00,9.45,185.79000000000002,5.355,15.162,21.587999999999997,415.45,10.2,75.4,1.38,2.88,3.17,0.0,0.0,1,14.02,52.81,29.27,1.0,-6.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.621599999999999
2025-03-09 19:16:48-07:00,9.45,186.967,7.056,14.259,21.504,415.81,10.2,75.4,1.03,2.63,3.06,0.0,0.0,1,13.95,14.92,30.35,1.0,-8.0,27.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.404800000000001
2025-03-09 19:17:48-07:00,9.45,184.20600000000002,6.822,13.671,21.012,415.93,10.2,75.6,1.06,3.27,3.84,0.0,0.0,1,13.87,4.21,32.34,1.0,-7.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.8184000000000005
2025-03-09 19:18:48-07:00,9.45,183.32600000000002,6.822,14.532,19.871999999999996,415.98,10.2,75.6,1.02,3.13,3.32,0.0,0.0,1,14.05,93.4,37.09,1.0,-7.0,28.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.478399999999999
2025-03-09 19:19:49-07:00,9.45,181.115,6.7410000000000005,14.07,20.844,415.99,10.2,75.6,0.76,2.43,2.7,0.0,0.0,1,13.95,26.38,32.51,1.0,-7.0,28.0,-1.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.1128
2025-03-09 19:20:49-07:00,9.45,182.358,4.734,13.912500000000001,21.348,416.0,10.2,75.6,1.28,2.85,3.35,0.0,0.0,1,13.91,7.45,32.65,1.0,-6.0,28.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.5496
2025-03-09 19:21:49-07:00,9.45,176.407,6.75,14.4375,19.692,416.0,10.2,76.0,1.63,3.11,3.38,0.0,0.0,1,13.87,2.1,30.96,1.0,-8.0,25.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.4264
2025-03-09 19:22:49-07:00,9.45,172.90900000000002,6.768,14.1225,21.479999999999997,416.0,10.2,75.7,1.21,3.56,4.17,0.0,0.0,1,14.12,126.35,31.16,1.0,-5.0,26.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.144
2025-03-09 19:23:50-07:00,9.45,172.04000000000002,5.382000000000001,14.847000000000001,19.715999999999998,416.0,10.2,76.1,1.07,3.12,3.79,0.0,0.0,1,13.98,43.78,39.09,1.0,-6.0,26.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.4392
2025-03-09 19:24:50-07:00,9.45,173.019,6.678,15.0045,19.644000000000002,416.0,10.2,75.7,1.11,3.21,3.65,0.0,0.0,1,13.91,12.37,33.44,1.0,-7.0,26.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.4968
2025-03-09 19:25:50-07:00,9.45,175.51600000000002,6.7860000000000005,15.025500000000001,21.3,416.0,10.2,75.6,1.0,2.59,3.2,0.0,0.0,1,13.87,3.49,33.52,1.0,-6.0,27.0,0.0,-1,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.332000000000001
2025-03-09 19:26:50-07:00,9.45,183.568,6.803999999999999,13.461,22.176,416.0,10.2,76.0,1.0,2.67,3.43,0.0,0.0,1,14.16,175.74,34.69,1.0,-5.0,26.0,0.0,-1,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.5712
2025-03-09 19:27:50-07:00,9.45,179.39900000000003,7.488,14.584500000000002,20.904,416.0,10.2,75.5,1.09,2.4,2.93,0.0,0.0,1,13.98,49.63,30.41,1.0,-5.0,26.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.1008000000000004
2025-03-09 19:28:51-07:00,9.45,180.62,6.147,15.393,21.54,416.0,10.2,75.3,0.98,2.84,3.47,0.0,0.0,1,13.91,14.02,38.71,1.0,-8.0,27.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.58
2025-03-09 19:29:51-07:00,9.45,179.91600000000003,5.652,14.521500000000001,21.012,416.0,10.2,75.7,1.6,3.78,4.47,0.0,0.0,1,13.87,3.96,36.83,1.0,-9.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.2264
2025-03-09 19:30:51-07:00,9.45,175.16400000000002,3.9240000000000004,14.301,22.464,416.0,10.2,75.7,1.82,3.52,4.13,0.0,0.0,1,14.16,187.86,36.12,1.0,-5.0,29.0,0.0,-1,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.3088
2025-03-09 19:31:52-07:00,9.45,178.508,3.357,14.994,22.02,416.0,10.2,75.7,1.72,3.31,4.01,0.0,0.0,1,13.98,53.06,31.44,1.0,-5.0,30.0,0.0,-1,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.052
2025-03-09 19:32:52-07:00,9.45,210.859,6.165,13.440000000000001,22.704,416.0,10.2,75.8,1.22,3.2,3.55,0.0,0.0,1,13.91,14.98,32.64,1.0,-5.0,28.0,-1.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.1008000000000004
2025-03-09 19:33:52-07:00,9.45,215.03900000000002,5.652,13.104000000000001,21.624,416.0,10.2,76.0,1.26,3.24,3.68,0.0,0.0,1,13.87,4.23,35.36,1.0,-5.0,29.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.9168
2025-03-09 19:34:52-07:00,9.45,203.324,7.245000000000001,14.4375,19.464,416.0,10.2,76.2,1.09,3.13,3.77,0.0,0.0,1,14.05,151.42,34.99,1.0,-7.0,27.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.3968
2025-03-09 19:35:52-07:00,9.45,193.41300000000004,6.543,13.734,21.312,416.0,10.2,76.2,1.03,2.56,3.22,0.0,0.0,1,13.98,42.77,30.59,1.0,-6.0,27.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.3104000000000005
2025-03-09 19:36:52-07:00,9.45,185.537,5.634,13.996500000000001,21.384,416.0,10.2,76.3,1.01,2.73,3.13,0.0,0.0,1,13.91,12.08,32.8,1.0,-5.0,27.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.460800000000001
2025-03-09 19:37:52-07:00,9.45,182.45700000000002,3.609,14.91,20.136,416.0,10.2,76.6,1.0,2.68,3.34,0.0,0.0,1,13.87,3.41,33.35,1.0,-4.0,30.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.1712
2025-03-09 19:38:52-07:00,9.45,183.45800000000003,4.716,13.7025,21.168,416.0,10.1,76.3,1.26,2.76,3.09,0.0,0.0,1,14.09,131.47,50.67,1.0,-3.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.441599999999999
2025-03-09 19:39:52-07:00,9.46,199.17700000000002,4.968,13.9335,22.152,415.35,10.1,76.5,1.09,2.62,2.81,0.0,0.0,1,13.98,37.13,37.31,1.0,-6.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.526400000000001
2025-03-09 19:40:53-07:00,9.46,194.59000000000003,4.851,14.385,21.924,415.12,10.1,76.6,1.22,3.06,3.52,0.0,0.0,1,13.91,10.49,33.62,1.0,-6.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.832800000000001
2025-03-09 19:41:53-07:00,9.45,183.48000000000002,4.356,14.2695,22.428,415.04,10.1,76.9,1.12,2.76,3.22,0.0,0.0,1,13.87,2.96,30.66,1.0,-3.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.6936
2025-03-09 19:42:53-07:00,9.45,180.63100000000003,5.706,14.1645,21.947999999999997,415.02,10.1,76.8,1.35,3.02,3.18,0.0,0.0,1,14.09,138.26,31.89,1.0,-5.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.8056
2025-03-09 19:43:53-07:00,9.45,175.67,4.689,15.466500000000002,20.544,415.01,10.2,76.9,1.12,2.32,2.38,0.0,0.0,1,13.95,39.05,43.42,1.0,-7.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.9648
2025-03-09 19:44:54-07:00,9.45,177.62800000000001,6.138000000000001,15.540000000000001,18.624,415.0,10.2,76.8,1.04,2.44,2.59,0.0,0.0,1,13.91,11.03,36.39,1.0,-7.0,28.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.6768
2025-03-09 19:45:54-07:00,9.45,175.84600000000003,7.2989999999999995,15.5715,19.272,415.0,10.2,77.0,1.21,3.51,3.84,0.0,0.0,1,13.87,3.11,33.25,1.0,-5.0,26.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.6624
2025-03-09 19:46:54-07:00,9.46,177.60600000000002,5.6160000000000005,16.086000000000002,19.656,415.0,10.2,77.2,1.23,3.26,3.68,0.0,0.0,1,14.09,168.55,34.71,1.0,-5.0,27.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.5392
2025-03-09 19:47:54-07:00,9.45,178.33200000000002,5.706,17.4405,17.904,415.0,10.3,77.1,1.12,3.03,3.61,0.0,0.0,1,13.98,47.6,33.05,1.0,-9.0,26.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.0047999999999995
2025-03-09 19:48:54-07:00,9.46,178.47500000000002,4.77,16.779,19.464,415.0,10.3,77.0,1.31,3.01,3.2,0.0,0.0,1,13.87,13.44,39.46,1.0,-6.0,29.0,0.0,-1,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.3008
2025-03-09 19:49:54-07:00,9.46,197.186,5.8229999999999995,15.939,19.512,415.0,10.3,76.8,1.2,2.75,3.01,0.0,0.0,1,13.87,3.8,30.56,1.0,-4.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.1024
2025-03-09 19:50:54-07:00,9.46,196.21800000000002,6.255,15.361500000000001,20.4,415.0,10.3,76.6,1.09,2.68,3.08,0.0,0.0,1,14.05,121.98,31.49,1.0,-4.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.224
2025-03-09 19:51:54-07:00,9.46,184.54700000000003,4.977,15.4875,21.252,415.0,10.3,76.9,1.05,2.57,3.41,0.0,0.0,1,13.98,34.45,31.35,1.0,-6.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.3064
2025-03-09 19:52:54-07:00,9.47,179.817,5.463,15.928500000000001,19.331999999999997,415.0,10.3,76.9,1.21,2.67,3.84,0.0,0.0,1,13.91,9.73,34.5,1.0,-7.0,29.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.0024
2025-03-09 19:53:54-07:00,9.5,180.88400000000001,5.382000000000001,15.3405,20.34,415.0,10.3,77.0,1.24,2.65,3.43,0.0,0.0,1,13.87,2.75,33.1,1.0,-8.0,29.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.188000000000001
2025-03-09 19:54:51-07:00,9.52,182.17100000000002,5.931,14.952000000000002,22.212,415.0,10.3,76.5,1.67,3.61,4.11,0.0,0.0,1,14.02,77.57,35.55,1.0,-8.0,27.0,-1.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.3304
2025-03-09 19:55:51-07:00,9.53,180.279,5.148,15.477,20.7,415.0,10.3,76.7,1.89,4.27,4.71,0.0,0.0,1,13.95,21.91,34.29,1.0,-6.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.555999999999999
2025-03-09 19:56:51-07:00,9.54,176.836,6.795,15.036000000000001,20.436,415.57,10.3,77.0,2.41,4.88,5.38,0.0,0.0,1,13.91,6.19,32.52,1.0,-5.0,27.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.9912
2025-03-09 19:57:51-07:00,9.54,182.01700000000002,6.309,14.889000000000001,22.284,415.85,10.3,76.8,2.13,4.48,4.79,0.0,0.0,1,13.87,1.75,29.75,1.0,-6.0,27.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,8.0408
2025-03-09 19:58:51-07:00,9.54,188.254,4.383,14.857500000000002,20.124,415.95,10.3,76.9,1.96,4.35,4.68,0.0,0.0,1,14.05,112.89,29.89,1.0,-5.0,28.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.5047999999999995
2025-03-09 19:59:51-07:00,9.55,187.84700000000004,3.8520000000000003,15.7815,18.72,415.98,10.3,77.3,1.83,3.41,4.24,0.0,0.0,1,13.95,31.88,39.41,1.0,-6.0,30.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.4719999999999995
2025-03-09 20:00:51-07:00,9.55,179.52,5.634,14.6265,21.624,415.99,10.3,77.1,1.63,3.48,4.12,0.0,0.0,1,13.91,9.01,33.02,1.0,-6.0,28.0,0.0,-1,STAT,0.0,LAT,LON,W,CRC,,,,,,,7.1088000000000005
2025-03-09 20:01:51-07:00,9.56,178.39800000000002,4.833,14.847000000000001,21.720000000000002,416.0,10.3,77.0,1.38,3.1,3.71,0.0,0.0,1,13.87,2.54,32.32,1.0,-7.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.824000000000001
2025-03-09 20:02:51-07:00,9.55,176.19800000000004,4.644,14.427000000000001,21.432,416.0,10.3,76.9,1.32,3.33,3.95,0.0,0.0,1,14.05,85.63,30.6,1.0,-8.0,28.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.9504
2025-03-09 20:03:51-07:00,9.55,170.73100000000002,4.455,13.755,22.548,416.0,10.2,77.1,1.22,2.83,3.18,0.0,0.0,1,13.95,24.18,32.35,1.0,-9.0,28.0,-1.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.7736
2025-03-09 20:04:52-07:00,9.55,169.69700000000003,5.4990000000000006,14.616,22.692,416.0,10.2,77.0,1.04,2.47,2.65,0.0,0.0,1,13.87,6.83,41.46,1.0,-6.0,26.0,0.0,-1,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.5144
2025-03-09 20:05:52-07:00,9.55,170.918,5.031,14.637,21.156,416.0,10.2,77.3,1.01,3.09,3.5,0.0,0.0,1,14.05,83.86,31.8,1.0,-8.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.703200000000001
2025-03-09 20:06:53-07:00,9.56,169.90600000000003,6.885000000000001,14.700000000000001,20.016,416.0,10.2,77.3,1.0,2.98,3.29,0.0,0.0,1,14.02,78.61,29.79,1.0,-8.0,25.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.3872
2025-03-09 20:07:53-07:00,9.56,170.14800000000002,4.05,14.7105,20.616,416.0,10.2,77.5,0.98,2.19,2.46,0.0,0.0,1,13.95,22.2,30.51,1.0,-7.0,29.0,0.0,-3,STAT,0.0,LAT,LON,W,CRC,,,,,,,5.8751999999999995
2025-03-09 20:08:53-07:00,9.55,174.779,5.013000000000001,14.752500000000001,21.576,416.0,10.2,77.6,0.98,2.35,2.79,0.0,0.0,1,13.87,6.27,32.73,1.0,-4.0,29.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.1952
2025-03-09 20:09:52-07:00,9.55,179.454,5.742,14.763000000000002,21.179999999999996,416.0,10.3,77.5,0.89,2.61,2.75,0.0,0.0,1,14.05,121.99,39.77,1.0,-5.0,28.0,0.0,-2,STAT,0.0,LAT,LON,W,CRC,,,,,,,6.324
