DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,112,46,1,-29,6,0,0.00000,0.00000.1,0.1,83518769,129,26,-2,-32,3608670044,AQI
2025-03-09 20:29:58-07:00,9.31,173.04100000000003,7.029,11.991,30.96,419.99,9.5,77.2,0.0,0.35,0.68,0.0,0.0,1,13.95,1.95,31.87,1,-10,27.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.472
2025-03-09 20:30:59-07:00,9.28,172.90900000000002,7.497,12.474000000000002,32.147999999999996,419.96,9.5,77.0,0.0,0.26,0.48,0.0,0.0,1,13.91,0.55,33.16,1,-7,26.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6376
2025-03-09 20:32:01-07:00,9.26,175.85700000000003,7.218,11.3505,34.692,419.99,9.5,77.2,0.0,0.29,0.37,0.0,0.0,1,14.09,114.0,35.89,1,-10,26.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.170400000000001
2025-03-09 20:33:01-07:00,9.25,179.3,8.028,11.823,34.524,420.0,9.4,77.3,0.0,0.32,0.58,0.0,0.0,1,14.02,32.2,32.09,1,-12,25.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.160800000000001
2025-03-09 20:34:01-07:00,9.23,177.584,7.65,12.2745,33.828,420.0,9.4,77.5,0.0,0.39,0.48,0.0,0.0,1,13.98,9.09,31.76,1,-11,26.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.077600000000001
2025-03-09 20:35:01-07:00,9.18,174.85600000000002,8.253,12.432,31.212,420.0,9.4,77.7,0.0,0.13,0.15,0.0,0.0,1,13.95,2.57,32.51,1,-10,25.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.3464
2025-03-09 20:36:01-07:00,9.16,176.286,7.731,11.613000000000001,32.904,420.08,9.4,77.6,0.0,0.46,0.47,0.0,0.0,1,13.91,0.73,30.16,1,-9,25.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.948800000000001
2025-03-09 20:37:00-07:00,9.15,204.90800000000002,7.901999999999999,10.5105,34.428,420.42,9.4,77.8,0.0,0.16,0.16,0.0,0.0,1,14.12,83.18,35.58,1,-9,24.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.0136
2025-03-09 20:38:00-07:00,9.14,208.56,9.963000000000001,9.450000000000001,33.288,420.21,9.3,77.5,0.0,0.05,0.05,0.0,0.0,1,14.02,23.49,35.73,1,-10,22.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6975999999999996
2025-03-09 20:39:01-07:00,9.13,194.17200000000003,9.738000000000001,10.636500000000002,35.784,419.53,9.2,77.2,0.0,0.02,0.05,0.0,0.0,1,13.98,6.64,34.01,1,-10,23.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.1728000000000005
2025-03-09 20:40:01-07:00,9.08,181.69800000000004,8.73,10.6575,35.328,418.61,9.3,77.3,0.0,0.01,0.3,0.0,0.0,1,13.95,1.87,33.67,1,-10,23.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.073600000000001
2025-03-09 20:41:01-07:00,9.06,166.375,8.163,11.0355,35.087999999999994,418.21,9.3,77.5,0.0,0.0,0.09,0.0,0.0,1,13.91,0.53,30.2,1,-10,24.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.017599999999999
2025-03-09 20:42:03-07:00,9.05,172.095,7.3709999999999996,10.227,34.728,418.08,9.3,77.7,0.0,0.0,0.03,0.0,0.0,1,14.12,91.92,40.43,1,-10,24.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.945600000000001
2025-03-09 20:43:03-07:00,9.04,170.88500000000002,8.568,9.66,32.699999999999996,418.03,9.3,77.9,0.0,0.0,0.01,0.0,0.0,1,14.05,25.96,30.25,1,-11,24.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.539999999999999
2025-03-09 20:44:03-07:00,9.03,176.91300000000004,8.46,10.615499999999999,31.752,418.17,9.3,78.1,0.0,0.0,0.0,0.0,0.0,1,13.98,7.33,31.07,1,-11,24.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.3504000000000005
2025-03-09 20:45:03-07:00,8.98,180.334,8.703,12.831000000000001,32.4,418.71,9.3,77.8,0.0,0.0,0.0,0.0,0.0,1,13.95,2.07,33.1,1,-11,25.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.48
2025-03-09 20:46:03-07:00,8.96,176.02200000000002,9.054,10.9725,34.02,419.55,9.3,77.7,0.0,0.0,0.0,0.0,0.0,1,13.91,0.58,32.98,1,-9,24.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.804000000000001
2025-03-09 20:47:04-07:00,8.95,174.93300000000002,7.587,11.697000000000001,33.408,419.84,9.3,77.8,0.0,0.0,0.09,0.0,0.0,1,14.12,184.31,38.7,1,-10,24.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.6816
2025-03-09 20:48:04-07:00,8.95,172.82100000000003,6.894,10.122000000000002,35.964,419.94,9.2,77.8,0.0,0.18,0.39,0.0,0.0,1,14.05,52.05,32.51,1,-11,24.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.3368
2025-03-09 20:49:04-07:00,8.94,170.74200000000002,6.849,10.709999999999999,34.32,419.98,9.2,77.9,0.0,0.11,0.19,0.0,0.0,1,13.98,14.7,34.04,1,-9,26.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.952000000000001
2025-03-09 20:50:04-07:00,8.94,172.029,7.434,10.017,34.355999999999995,419.99,9.3,78.0,0.0,0.04,0.06,0.0,0.0,1,13.95,4.15,35.96,1,-12,24.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.903199999999999
2025-03-09 20:51:04-07:00,8.92,172.227,8.919,10.0695,34.895999999999994,419.7,9.3,77.9,0.0,0.01,0.02,0.0,0.0,1,13.91,1.17,36.2,1,-10,24.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.987199999999999
2025-03-09 20:52:00-07:00,8.89,174.14100000000002,8.649,11.1195,31.631999999999998,419.27,9.3,77.9,0.0,0.0,0.01,0.0,0.0,1,14.12,126.97,40.83,1,-6,24.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.3264
2025-03-09 20:53:00-07:00,8.87,177.50700000000003,8.577,10.552500000000002,31.62,419.1,9.3,78.0,0.0,0.0,0.0,0.0,0.0,1,14.05,35.86,35.17,1,-8,25.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.324000000000001
2025-03-09 20:54:00-07:00,8.86,181.445,9.387,12.642,28.032,418.83,9.3,78.1,0.0,0.0,0.0,0.0,0.0,1,13.98,10.13,32.59,1,-9,24.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.606400000000001
2025-03-09 20:55:00-07:00,8.85,177.18800000000002,7.848000000000001,12.0015,30.695999999999998,418.83,9.3,77.8,0.0,0.0,0.0,0.0,0.0,1,13.95,2.86,35.61,1,-7,25.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1392
2025-03-09 20:56:00-07:00,8.85,178.519,7.173,11.0355,30.852,418.62,9.4,77.7,0.0,0.0,0.0,0.0,0.0,1,13.91,0.81,30.6,1,-8,25.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.170400000000001
2025-03-09 20:57:01-07:00,8.85,175.40600000000003,7.11,12.2955,30.371999999999996,418.95,9.4,77.8,0.0,0.03,0.21,0.0,0.0,1,14.16,190.84,39.41,1,-6,25.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0984
2025-03-09 20:58:01-07:00,8.85,175.53800000000004,7.5329999999999995,9.2715,32.448,419.13,9.4,77.3,0.0,0.01,0.13,0.0,0.0,1,14.05,53.9,34.58,1,-11,25.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4976
2025-03-09 20:59:01-07:00,8.85,177.936,6.138000000000001,6.993,37.476,419.05,9.4,76.8,0.0,0.0,0.04,0.0,0.0,1,13.98,15.22,31.29,1,-12,26.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.4952000000000005
2025-03-09 21:00:01-07:00,8.85,176.12100000000004,8.631,8.809500000000002,36.876,419.02,9.4,77.1,0.0,0.0,0.17,0.0,0.0,1,13.95,4.3,29.95,1,-11,24.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.3751999999999995
2025-03-09 21:01:02-07:00,8.85,174.251,7.272,9.408000000000001,34.763999999999996,419.01,9.4,76.9,0.0,0.0,0.06,0.0,0.0,1,13.91,1.21,31.91,1,-11,25.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.9528
2025-03-09 21:02:03-07:00,8.84,171.127,8.451,9.0615,32.628,418.39,9.4,76.6,0.0,0.0,0.02,0.0,0.0,1,14.12,136.95,33.61,1,-7,25.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.525600000000001
2025-03-09 21:03:03-07:00,8.84,169.686,7.65,9.345,32.279999999999994,418.68,9.4,76.8,0.0,0.09,0.09,0.0,0.0,1,14.05,38.68,33.91,1,-6,25.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.528
2025-03-09 21:04:03-07:00,8.84,172.77700000000002,7.443,9.586500000000001,31.187999999999995,418.89,9.4,77.1,0.0,0.03,0.24,0.0,0.0,1,13.98,10.92,31.8,1,-10,25.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2616
2025-03-09 21:05:03-07:00,8.84,173.877,6.174,10.521,31.715999999999998,418.96,9.4,77.2,0.0,0.08,0.15,0.0,0.0,1,13.95,3.09,31.35,1,-9,26.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4072
2025-03-09 21:06:03-07:00,8.83,176.0,6.129,11.5395,28.644000000000002,418.99,9.5,77.1,0.0,0.02,0.05,0.0,0.0,1,13.91,0.87,31.57,1,-10,26.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.744800000000001
2025-03-09 21:07:04-07:00,8.83,175.59300000000002,6.318,11.6865,29.195999999999998,418.7,9.5,77.1,0.0,0.07,0.08,0.0,0.0,1,14.12,108.72,31.16,1,-11,25.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.8952
2025-03-09 21:08:04-07:00,8.84,173.64600000000002,6.606,9.5655,29.868,418.25,9.5,76.8,0.0,0.03,0.03,0.0,0.0,1,14.02,30.71,37.12,1,-11,26.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.9976
2025-03-09 21:09:04-07:00,8.84,197.98900000000003,7.443,9.954,29.855999999999998,418.09,9.6,77.1,0.0,0.01,0.01,0.0,0.0,1,13.98,8.67,34.83,1,-10,25.0,-1.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.9792
2025-03-09 21:10:04-07:00,8.84,561.2420000000001,7.029,8.862,33.636,418.57,9.6,76.9,0.0,0.0,0.07,0.0,0.0,1,13.95,2.45,33.6,1,-7,26.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.727200000000001
2025-03-09 21:11:04-07:00,8.85,422.55400000000003,5.841,9.4815,31.355999999999998,418.85,9.6,76.7,0.0,0.0,0.03,0.0,0.0,1,13.91,0.69,30.21,1,-6,27.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2712
2025-03-09 21:12:05-07:00,8.85,293.05100000000004,6.201,10.017,33.804,418.95,9.6,76.7,0.0,0.0,0.08,0.0,0.0,1,14.12,111.49,31.21,1,-8,26.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.760800000000001
2025-03-09 21:13:06-07:00,8.85,232.47400000000002,8.46,9.387,31.74,418.98,9.6,76.7,0.0,0.0,0.03,0.0,0.0,1,14.02,31.49,41.0,1,-11,25.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.348
2025-03-09 21:14:06-07:00,8.85,210.26500000000001,7.829999999999999,10.857000000000001,30.0,419.2,9.6,76.5,0.0,0.0,0.01,0.0,0.0,1,13.98,8.89,35.08,1,-10,26.0,-1.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0
2025-03-09 21:15:06-07:00,8.85,198.58300000000003,7.317000000000001,11.0775,31.223999999999997,419.63,9.6,76.5,0.0,0.08,0.33,0.0,0.0,1,13.91,2.51,36.98,1,-7,25.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.3088
2025-03-09 21:16:06-07:00,8.89,187.429,8.46,9.114,32.004,419.38,9.7,76.1,0.0,0.03,0.11,0.0,0.0,1,13.87,0.71,34.91,1,-8,25.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4248
2025-03-09 21:17:06-07:00,8.91,180.77400000000003,7.460999999999999,9.3765,33.744,419.65,9.6,76.3,0.0,0.01,0.04,0.0,0.0,1,14.09,84.19,35.81,1,-6,26.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7568
2025-03-09 21:18:02-07:00,8.92,181.81900000000002,7.173,9.2085,32.544,419.65,9.6,76.2,0.0,0.0,0.01,0.0,0.0,1,14.02,26.42,39.46,1,-10,25.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5088
2025-03-09 21:19:02-07:00,8.93,181.544,7.281,7.612500000000001,35.256,419.88,9.7,76.2,0.0,0.0,0.14,0.0,0.0,1,13.95,7.46,36.39,1,-10,25.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.051200000000001
2025-03-09 21:20:02-07:00,8.94,177.925,6.48,8.1795,33.036,419.96,9.6,76.1,0.0,0.0,0.05,0.0,0.0,1,13.91,2.11,33.98,1,-8,26.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.607200000000001
2025-03-09 21:21:03-07:00,8.94,175.71400000000003,5.193,9.639,27.863999999999997,419.98,9.7,76.3,0.0,0.0,0.02,0.0,0.0,1,14.16,201.95,31.98,1,-6,27.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5728
2025-03-09 21:22:03-07:00,8.94,173.404,7.551000000000001,9.0195,30.479999999999997,419.7,9.7,75.9,0.0,0.0,0.01,0.0,0.0,1,14.09,80.92,30.91,1,-8,25.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.096
2025-03-09 21:23:03-07:00,8.94,179.92700000000002,8.667000000000002,8.211,32.916,419.25,9.7,75.7,0.0,0.0,0.28,0.0,0.0,1,14.02,22.85,45.54,1,-12,25.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5832
2025-03-09 21:24:03-07:00,8.95,179.97100000000003,7.362,10.1745,30.983999999999998,419.09,9.7,75.9,0.0,0.0,0.11,0.0,0.0,1,13.95,6.45,36.5,1,-11,26.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1968
2025-03-09 21:25:03-07:00,8.95,181.07100000000003,6.165,10.9725,32.339999999999996,419.26,9.7,76.1,0.0,0.0,0.03,0.0,0.0,1,13.91,1.82,34.35,1,-11,26.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.468
2025-03-09 21:26:03-07:00,8.95,185.06400000000002,7.074000000000001,9.1245,34.547999999999995,419.74,9.6,76.0,0.0,0.0,0.01,0.0,0.0,1,14.19,232.01,32.05,1,-6,27.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.909599999999999
2025-03-09 21:27:03-07:00,8.95,186.12,7.137,8.946,34.836,419.49,9.6,76.3,0.0,0.0,0.0,0.0,0.0,1,14.05,65.53,32.0,1,-10,26.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.9672
2025-03-09 21:28:03-07:00,8.95,183.10600000000002,7.821,10.384500000000001,33.372,419.44,9.7,76.5,0.0,0.08,0.22,0.0,0.0,1,13.98,18.51,41.51,1,-8,25.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7384
2025-03-09 21:29:04-07:00,8.95,186.967,6.363,10.962,33.744,419.61,9.7,76.7,0.0,0.34,0.39,0.0,0.0,1,13.95,5.23,38.16,1,-7,26.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.0208
2025-03-09 21:30:04-07:00,8.96,186.912,6.156,10.3635,33.071999999999996,419.86,9.7,76.6,0.0,0.11,0.12,0.0,0.0,1,13.91,1.48,30.69,1,-9,27.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7024
2025-03-09 21:31:04-07:00,8.99,189.48600000000002,7.713,11.371500000000001,33.467999999999996,420.49,9.7,76.5,0.0,0.04,0.04,0.0,0.0,1,14.12,120.36,31.14,1,-9,26.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7256
2025-03-09 21:32:04-07:00,9.02,190.14600000000004,6.803999999999999,9.9225,34.908,420.82,9.7,76.3,0.0,0.01,0.01,0.0,0.0,1,14.05,33.99,30.27,1,-11,27.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.9896
2025-03-09 21:33:03-07:00,9.03,188.804,7.038,10.332,37.128,420.94,9.7,76.2,0.0,0.0,0.0,0.0,0.0,1,13.98,9.6,45.76,1,-9,26.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.4256
2025-03-09 21:34:03-07:00,9.03,188.529,8.145000000000001,11.109,35.268,420.98,9.6,76.5,0.0,0.0,0.0,0.0,0.0,1,13.95,2.71,37.43,1,-10,26.0,-1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.0536
2025-03-09 21:35:03-07:00,9.03,190.542,7.5329999999999995,12.789,30.312,420.99,9.7,76.4,0.0,0.29,0.29,0.0,0.0,1,13.91,0.77,31.79,1,-9,26.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2944
2025-03-09 21:36:03-07:00,9.04,184.734,7.101,14.112,29.471999999999998,421.0,9.7,76.8,0.0,0.15,0.15,0.0,0.0,1,14.09,85.17,34.19,1,-8,26.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.0144
2025-03-09 21:37:03-07:00,9.04,190.25600000000003,9.243,12.8625,31.055999999999997,421.0,9.7,76.8,0.0,0.05,0.05,0.0,0.0,1,14.05,24.06,31.83,1,-9,25.0,-1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2512
2025-03-09 21:38:04-07:00,9.04,212.90500000000003,6.489,14.217,29.195999999999998,421.0,9.7,77.0,0.0,0.41,0.62,0.0,0.0,1,13.98,6.79,35.64,1,-8,26.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.1672
2025-03-09 21:39:05-07:00,9.05,220.704,5.787,14.784,29.868,421.19,9.7,76.9,0.0,0.31,0.38,0.0,0.0,1,13.95,1.92,34.18,1,-9,27.0,-1.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.2216000000000005
2025-03-09 21:40:05-07:00,9.05,212.883,8.586,12.4635,32.196,421.57,9.6,76.8,0.0,0.1,0.12,0.0,0.0,1,13.87,0.54,33.79,1,-8,25.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5192
2025-03-09 21:41:05-07:00,9.05,209.17600000000002,8.136,10.6575,32.784,421.85,9.6,76.8,0.0,0.3,0.3,0.0,0.0,1,14.09,69.54,36.13,1,-11,24.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.7968
2025-03-09 21:42:05-07:00,9.05,205.645,8.739,11.739,34.212,421.95,9.6,76.6,0.0,0.22,0.22,0.0,0.0,1,14.02,19.64,33.72,1,-11,25.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,7.0184000000000015
2025-03-09 21:43:05-07:00,9.05,199.81500000000003,10.179,11.655,33.192,421.98,9.6,76.7,0.0,0.14,0.14,0.0,0.0,1,13.98,5.55,32.77,1,-8,24.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.750400000000001
2025-03-09 21:44:04-07:00,9.05,201.091,9.828,10.2375,33.888,421.99,9.6,76.6,0.0,0.05,0.05,0.0,0.0,1,13.91,1.57,34.98,1,-8,24.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.8176
2025-03-09 21:45:04-07:00,9.05,199.199,7.191000000000001,11.172,34.644,422.0,9.6,76.5,0.0,0.02,0.02,0.0,0.0,1,14.16,97.22,31.01,1,-7,26.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.9448
