DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,104,31,-32,1188523235,120,-3,-35,4251534673,AQI
2025-03-20 13:36:09-07:00,6.46,186.087,8.838000000000001,16.7475,38.147999999999996,420.62,7.9,75.2,0.01,1.58,1.8,16.0,0.0,STAT,,,,,,8.8936
2025-03-20 13:37:09-07:00,6.46,187.726,7.659,15.350999999999999,39.6,420.29,7.9,75.0,0.0,1.13,1.5,16.0,0.0,STAT,,,,,,8.824000000000002
2025-03-20 13:38:09-07:00,6.46,185.27300000000002,8.325000000000001,14.553,36.516,420.1,7.9,75.0,0.0,0.91,1.04,16.0,0.0,STAT,,,,,,8.0312
2025-03-20 13:39:09-07:00,6.45,184.41500000000002,9.432,16.401,36.047999999999995,420.04,7.9,75.2,0.0,1.1,1.25,16.0,0.0,STAT,,,,,,8.089599999999999
2025-03-20 13:40:09-07:00,6.44,185.14100000000002,8.955,17.9445,34.152,420.01,8.0,75.1,0.0,1.37,1.84,17.0,0.0,STAT,,,,,,7.926400000000001
2025-03-20 13:41:09-07:00,6.43,184.162,9.567,15.813,37.104,420.0,7.9,74.7,0.0,1.5,1.76,16.0,0.0,STAT,,,,,,8.6208
2025-03-20 13:42:09-07:00,6.42,184.536,9.855,16.3065,38.724000000000004,420.0,8.0,74.9,0.05,1.35,1.5,16.0,0.0,STAT,,,,,,8.824800000000002
2025-03-20 13:43:09-07:00,6.42,187.594,10.206,14.920500000000002,43.068,420.0,7.9,74.4,0.14,1.17,1.27,16.0,0.0,STAT,,,,,,9.5496
2025-03-20 13:44:09-07:00,6.42,187.23100000000002,8.973,16.2015,38.808,420.0,7.9,74.5,0.26,0.91,1.0,17.0,0.0,STAT,,,,,,8.489600000000001
2025-03-20 13:45:09-07:00,6.42,183.887,9.243,15.1515,39.156,419.65,7.8,74.4,0.09,1.21,1.24,16.0,0.0,STAT,,,,,,8.799199999999999
2025-03-20 13:46:09-07:00,6.42,184.712,8.046,14.553,38.916,419.16,7.8,74.6,0.03,1.07,1.08,17.0,0.0,STAT,,,,,,8.6392
2025-03-20 13:47:09-07:00,6.42,188.40800000000002,7.785,15.8445,38.784,419.06,7.8,74.5,0.01,0.86,0.87,17.0,0.0,STAT,,,,,,8.4448
2025-03-20 13:48:10-07:00,6.41,191.983,8.82,13.345500000000001,41.268,419.02,7.8,74.4,0.0,0.81,0.81,16.0,0.0,STAT,,,,,,8.9016
2025-03-20 13:49:10-07:00,6.41,190.39900000000003,8.136,14.332500000000001,39.108000000000004,419.01,7.8,74.5,0.0,0.96,0.96,18.0,0.0,STAT,,,,,,8.5896
2025-03-20 13:50:10-07:00,6.41,201.97100000000003,8.19,16.674000000000003,36.732,419.0,7.8,74.5,0.09,1.03,1.28,17.0,0.0,STAT,,,,,,8.1704
2025-03-20 13:51:05-07:00,6.41,222.97,9.18,17.7975,37.332,419.0,7.8,74.7,0.28,1.05,1.52,16.0,0.0,STAT,,,,,,8.3064
2025-03-20 13:52:06-07:00,6.41,223.35500000000002,8.82,19.6875,35.196,419.35,7.8,74.9,0.33,1.2,1.37,17.0,0.0,STAT,,,,,,7.9992
2025-03-20 13:53:06-07:00,6.4,208.758,9.054,21.3885,33.252,419.77,7.8,75.1,0.59,1.23,1.62,17.0,0.0,STAT,,,,,,7.634400000000001
2025-03-20 13:54:06-07:00,6.39,205.568,8.604000000000001,24.003,29.82,420.8,7.8,75.3,0.87,1.75,1.88,17.0,0.0,STAT,,,,,,7.364000000000001
2025-03-20 13:55:06-07:00,6.38,204.07200000000003,8.901000000000002,25.357499999999998,26.076,422.91,7.8,75.3,0.72,2.0,2.04,17.0,0.0,STAT,,,,,,6.815200000000001
2025-03-20 13:56:07-07:00,6.35,202.37800000000001,8.982000000000001,25.756500000000003,27.312,424.26,7.8,75.3,0.74,1.54,1.55,16.0,0.0,STAT,,,,,,6.694400000000001
2025-03-20 13:57:07-07:00,6.33,213.18000000000004,8.424,25.777500000000003,26.676,424.97,7.9,75.2,0.92,1.98,1.98,16.0,0.0,STAT,,,,,,6.9192
2025-03-20 13:58:07-07:00,6.32,214.42300000000003,8.973,25.599,25.62,425.3,7.8,75.2,0.38,1.69,1.93,16.0,0.0,STAT,,,,,,6.476000000000001
2025-03-20 13:59:07-07:00,6.32,213.675,9.135,23.9295,26.736,425.75,7.9,75.2,0.5,1.35,1.43,16.0,0.0,STAT,,,,,,6.427200000000001
2025-03-20 14:00:07-07:00,6.31,218.06400000000002,9.054,22.953,29.687999999999995,425.47,7.9,75.0,0.42,1.64,1.98,15.0,0.0,STAT,,,,,,7.2496
2025-03-20 14:01:09-07:00,6.3,213.07,9.495000000000001,23.982,31.008,425.16,7.9,74.7,0.34,1.1,1.21,16.0,0.0,STAT,,,,,,7.0816
2025-03-20 14:02:09-07:00,6.3,213.07,8.055,22.9845,32.916,425.06,7.9,74.7,0.18,1.15,1.19,16.0,0.0,STAT,,,,,,7.5032
2025-03-20 14:03:09-07:00,6.3,219.57100000000003,8.658,22.785,33.852,424.8,7.8,74.6,0.39,1.18,1.19,17.0,0.0,STAT,,,,,,7.7143999999999995
2025-03-20 14:04:09-07:00,6.29,213.88400000000001,9.243,22.449,34.632,424.31,7.8,74.5,0.22,1.06,1.06,16.0,0.0,STAT,,,,,,7.7744
2025-03-20 14:05:09-07:00,6.26,216.38100000000003,9.585,23.509500000000003,32.004,424.11,7.8,74.7,0.16,0.91,1.08,16.0,0.0,STAT,,,,,,7.1288
2025-03-20 14:06:10-07:00,6.23,216.75500000000002,9.882000000000001,22.585500000000003,31.571999999999996,424.04,7.8,74.6,0.2,0.98,1.33,16.0,0.0,STAT,,,,,,7.098399999999999
2025-03-20 14:07:10-07:00,6.22,223.80600000000004,10.395000000000001,23.509500000000003,30.479999999999997,424.01,7.8,74.6,0.34,1.28,1.43,14.0,0.0,STAT,,,,,,7.12
2025-03-20 14:08:10-07:00,6.21,231.00000000000003,9.702,22.480500000000003,31.607999999999997,424.0,7.8,74.6,0.16,1.04,1.09,16.0,0.0,STAT,,,,,,7.1536
2025-03-20 14:09:10-07:00,6.21,272.34900000000005,9.684,22.26,29.868,423.91,7.8,74.5,0.3,1.09,1.3,16.0,0.0,STAT,,,,,,6.8456
2025-03-20 14:10:10-07:00,6.2,270.479,8.649,20.3595,30.36,423.97,7.8,74.5,0.44,1.3,1.49,18.0,0.0,STAT,,,,,,7.112
2025-03-20 14:11:10-07:00,6.2,247.69800000000004,9.270000000000001,19.1835,31.428,423.99,7.7,74.6,0.48,1.63,1.69,16.0,0.0,STAT,,,,,,7.589600000000001
2025-03-20 14:12:10-07:00,6.19,228.37100000000004,10.395000000000001,18.396,33.288,424.0,7.7,74.4,0.16,0.91,0.93,14.0,0.0,STAT,,,,,,7.385599999999999
2025-03-20 14:13:11-07:00,6.17,215.14900000000003,10.881,18.501,34.176,423.7,7.7,74.3,0.06,0.81,0.82,13.0,0.0,STAT,,,,,,7.4832
2025-03-20 14:14:11-07:00,6.13,203.511,9.675,18.1755,36.047999999999995,423.25,7.7,74.4,0.13,1.39,1.4,15.0,0.0,STAT,,,,,,8.321599999999998
2025-03-20 14:15:11-07:00,6.12,205.502,8.847,19.194000000000003,33.995999999999995,423.09,7.6,74.5,0.13,0.74,1.09,16.0,0.0,STAT,,,,,,7.391199999999999
2025-03-20 14:16:11-07:00,6.11,207.33900000000003,9.072000000000001,19.834500000000002,32.855999999999995,423.03,7.6,74.8,0.04,0.53,0.65,16.0,0.0,STAT,,,,,,6.9952
2025-03-20 14:17:12-07:00,6.1,209.16500000000002,8.955,20.9055,30.647999999999996,423.24,7.6,74.8,0.36,0.91,0.95,17.0,0.0,STAT,,,,,,6.8576
2025-03-20 14:18:12-07:00,6.09,205.07300000000004,9.099,21.084,29.928,423.73,7.6,74.8,0.12,0.66,0.68,16.0,0.0,STAT,,,,,,6.5136
2025-03-20 14:19:12-07:00,6.08,201.49800000000002,8.955,20.7165,33.204,423.91,7.6,74.8,0.04,0.63,0.91,15.0,0.0,STAT,,,,,,7.1448
2025-03-20 14:20:12-07:00,6.03,202.19100000000003,10.206,21.325499999999998,32.364,423.42,7.6,74.9,0.01,0.83,0.93,14.0,0.0,STAT,,,,,,7.136799999999999
2025-03-20 14:21:12-07:00,6.02,199.77100000000004,9.819,22.480500000000003,29.087999999999997,423.48,7.6,74.9,0.05,0.9,1.17,15.0,0.0,STAT,,,,,,6.537599999999999
2025-03-20 14:22:12-07:00,6.01,198.71500000000003,9.315,22.228500000000004,28.188,423.2,7.6,75.0,0.42,1.37,1.54,16.0,0.0,STAT,,,,,,6.7336
2025-03-20 14:23:13-07:00,6.0,203.01600000000002,8.784,23.625,29.616,423.07,7.6,75.0,0.14,1.46,1.88,16.0,0.0,STAT,,,,,,7.091200000000001
2025-03-20 14:24:13-07:00,6.0,203.412,8.937,23.2155,28.38,423.03,7.6,75.1,0.04,1.1,1.24,15.0,0.0,STAT,,,,,,6.556
2025-03-20 14:25:13-07:00,5.99,204.46800000000002,8.883,22.47,29.412,423.08,7.6,75.1,0.35,1.28,1.38,15.0,0.0,STAT,,,,,,6.9064000000000005
2025-03-20 14:26:13-07:00,5.95,208.14200000000002,9.288,22.2075,30.804000000000002,423.25,7.6,75.2,0.12,1.15,1.25,15.0,0.0,STAT,,,,,,7.080800000000001
2025-03-20 14:27:13-07:00,5.92,210.63900000000004,8.604000000000001,22.8585,30.816,423.51,7.6,75.3,0.18,0.79,0.82,16.0,0.0,STAT,,,,,,6.7951999999999995
2025-03-20 14:28:13-07:00,5.91,218.43800000000005,9.441,25.840500000000002,27.552,423.83,7.6,75.5,0.5,0.94,1.11,15.0,0.0,STAT,,,,,,6.2624
2025-03-20 14:29:13-07:00,5.9,225.511,10.035,28.087500000000002,25.812,425.06,7.5,75.5,0.22,1.19,1.24,15.0,0.0,STAT,,,,,,6.114400000000001
2025-03-20 14:30:14-07:00,5.9,221.727,10.737,27.489,29.232,425.67,7.5,75.7,0.72,1.71,1.85,14.0,0.0,STAT,,,,,,7.2144
2025-03-20 14:31:14-07:00,5.89,216.60100000000003,8.712,25.494000000000003,31.212,425.83,7.5,75.9,0.29,1.18,1.23,14.0,0.0,STAT,,,,,,7.1864
2025-03-20 14:32:09-07:00,5.89,211.508,8.613000000000001,23.247,34.368,425.71,7.5,76.0,0.1,1.32,1.38,15.0,0.0,STAT,,,,,,7.929600000000001
2025-03-20 14:33:09-07:00,5.89,217.41500000000002,8.469000000000001,24.433500000000002,32.592,424.85,7.4,76.2,0.42,1.43,1.46,17.0,0.0,STAT,,,,,,7.6624
2025-03-20 14:34:09-07:00,5.89,223.59700000000004,9.225,24.633000000000003,28.548,424.33,7.4,76.4,0.42,1.4,1.65,16.0,0.0,STAT,,,,,,6.8296
2025-03-20 14:35:09-07:00,5.88,222.002,9.099,23.0895,30.131999999999998,424.12,7.4,76.5,0.26,1.62,1.7,15.0,0.0,STAT,,,,,,7.3224
2025-03-20 14:36:10-07:00,5.89,215.82,9.819,23.352,29.255999999999997,424.04,7.5,76.6,0.55,1.57,1.66,15.0,0.0,STAT,,,,,,7.1072
2025-03-20 14:37:10-07:00,5.88,214.15900000000002,9.585,22.491000000000003,31.139999999999997,424.17,7.5,76.5,0.2,1.32,1.47,15.0,0.0,STAT,,,,,,7.284
2025-03-20 14:38:10-07:00,5.88,213.961,9.414000000000001,21.535500000000003,34.668,424.71,7.5,76.4,0.07,1.64,1.99,15.0,0.0,STAT,,,,,,8.2456
2025-03-20 14:39:11-07:00,5.88,219.08700000000002,11.241,21.651000000000003,35.172,424.9,7.5,76.5,0.02,0.89,1.1,13.0,0.0,STAT,,,,,,7.7463999999999995
2025-03-20 14:40:11-07:00,5.88,239.591,10.431000000000001,21.5775,32.988,424.96,7.4,76.5,0.36,1.22,1.29,14.0,0.0,STAT,,,,,,7.5736
2025-03-20 14:41:11-07:00,5.88,239.34900000000002,9.711,20.7165,30.708,424.99,7.4,76.6,0.31,1.19,1.21,15.0,0.0,STAT,,,,,,7.0936
2025-03-20 14:42:11-07:00,5.88,232.63900000000004,9.693,20.097,31.044,424.72,7.5,76.6,0.53,1.52,1.53,15.0,0.0,STAT,,,,,,7.4248
2025-03-20 14:43:12-07:00,5.88,231.89100000000002,10.998000000000001,21.2835,31.895999999999997,424.35,7.5,76.5,0.84,1.65,1.65,13.0,0.0,STAT,,,,,,7.6992
2025-03-20 14:44:12-07:00,5.88,224.235,9.783,21.147000000000002,33.228,424.12,7.4,76.6,0.49,0.93,1.16,14.0,0.0,STAT,,,,,,7.389600000000001
2025-03-20 14:45:13-07:00,5.88,218.735,9.207,20.349,35.16,424.04,7.4,76.5,0.23,1.2,1.35,16.0,0.0,STAT,,,,,,7.992
2025-03-20 14:46:13-07:00,5.88,222.97,10.044,22.459500000000002,30.036,423.67,7.5,76.3,0.15,1.24,1.29,15.0,0.0,STAT,,,,,,6.999200000000001
2025-03-20 14:47:13-07:00,5.87,212.87200000000004,9.747,19.4985,33.012,423.23,7.4,76.2,0.32,1.72,1.87,15.0,0.0,STAT,,,,,,7.978400000000001
2025-03-20 14:48:14-07:00,5.87,208.95600000000002,9.495000000000001,17.913,34.824,422.17,7.5,76.0,0.24,1.53,1.58,15.0,0.0,STAT,,,,,,8.1888
2025-03-20 14:49:14-07:00,5.87,206.51400000000004,11.061,18.0915,34.524,421.41,7.5,75.8,0.15,0.91,0.92,13.0,0.0,STAT,,,,,,7.6328000000000005
2025-03-20 14:50:14-07:00,5.88,324.841,10.674,19.151999999999997,33.395999999999994,420.57,7.5,76.0,0.13,0.97,0.98,15.0,0.0,STAT,,,,,,7.455199999999999
2025-03-20 14:51:14-07:00,5.88,289.25600000000003,9.504000000000001,18.616500000000002,35.784,420.2,7.5,75.7,0.1,0.99,1.25,15.0,-1.0,STAT,,,,,,7.9488
2025-03-20 14:52:15-07:00,5.88,301.10300000000007,8.757000000000001,18.06,35.855999999999995,420.07,7.4,75.7,0.03,0.51,0.6,15.0,-1.0,STAT,,,,,,7.579199999999999
2025-03-20 14:53:15-07:00,5.88,481.338,11.817,18.1545,36.587999999999994,420.03,7.4,75.6,0.71,1.67,1.7,15.0,0.0,STAT,,,,,,8.653599999999999
2025-03-20 14:54:15-07:00,5.88,402.34700000000004,11.664000000000001,19.005000000000003,34.848,420.01,7.5,75.5,0.23,1.47,1.48,14.0,0.0,STAT,,,,,,8.1456
