DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,123,29,1675992722,32,-32,3231686381,AQI
2025-03-19 15:06:40-07:00,7.11,236.11500000000004,10.908,31.5945,8.592,434.42,8.4,61.6,1.12,1.95,2.19,17.0,0.0,,,,,3.2784000000000004
2025-03-19 15:07:40-07:00,7.12,231.616,10.836,31.815,10.584,433.89,8.4,61.7,1.14,1.95,2.03,17.0,0.0,,,,,3.6768
2025-03-19 15:08:40-07:00,7.12,230.703,10.251000000000001,29.6415,10.991999999999999,433.46,8.4,61.5,1.07,1.78,1.81,18.0,-1.0,,,,,3.6224
2025-03-19 15:09:40-07:00,7.12,231.82500000000002,10.944,28.2345,12.395999999999999,433.24,8.4,61.2,1.05,1.88,2.16,17.0,0.0,,,,,3.9832
2025-03-19 15:10:36-07:00,7.12,228.78900000000002,9.657,27.426000000000002,11.856,432.51,8.4,61.4,1.02,1.83,1.98,18.0,0.0,,,,,3.8352000000000004
2025-03-19 15:11:36-07:00,7.12,234.06900000000002,10.584,28.917,11.484,432.18,8.4,61.2,1.07,1.94,1.99,18.0,0.0,,,,,3.8488
2025-03-19 15:12:36-07:00,7.12,239.99800000000002,8.694,26.334,14.52,431.52,8.3,61.0,1.02,1.63,1.65,19.0,-1.0,,,,,4.208
2025-03-19 15:13:36-07:00,7.12,232.08900000000003,8.901000000000002,26.680500000000002,13.835999999999999,430.6,8.3,60.9,0.97,1.41,1.55,18.0,0.0,,,,,3.8952
2025-03-19 15:14:37-07:00,7.13,222.959,9.198,25.8195,14.904,429.92,8.3,60.9,0.88,1.33,1.45,18.0,0.0,,,,,4.0448
2025-03-19 15:15:37-07:00,7.12,226.952,7.443,25.683000000000003,16.896,429.36,8.3,60.9,0.83,1.23,1.27,19.0,0.0,,,,,4.363200000000001
2025-03-19 15:16:37-07:00,7.12,227.63400000000001,9.981,26.775000000000002,14.568,429.13,8.3,61.3,0.84,1.08,1.09,16.0,0.0,,,,,3.7776000000000005
2025-03-19 15:17:37-07:00,7.13,222.81600000000003,9.612,27.132,12.96,429.04,8.3,61.3,0.95,1.65,1.66,17.0,0.0,,,,,3.912000000000001
2025-03-19 15:18:37-07:00,7.13,218.82300000000004,10.674,27.6885,13.331999999999999,429.02,8.4,61.3,0.95,1.43,1.43,17.0,0.0,,,,,3.8103999999999996
2025-03-19 15:19:37-07:00,7.13,217.34900000000002,11.097,27.993000000000002,12.588,429.01,8.4,61.4,0.88,1.52,1.52,17.0,0.0,,,,,3.7336
2025-03-19 15:20:38-07:00,7.15,217.437,11.538,27.541500000000003,13.415999999999999,429.0,8.5,61.1,0.96,1.83,1.83,17.0,0.0,,,,,4.1472
2025-03-19 15:21:38-07:00,7.19,219.23000000000002,11.007000000000001,27.825000000000003,12.024,429.0,8.5,61.2,0.99,1.93,2.12,17.0,0.0,,,,,3.9488
2025-03-19 15:22:38-07:00,7.2,226.886,11.034,29.578500000000002,11.472,429.66,8.5,61.5,1.0,1.98,2.04,18.0,-1.0,,,,,3.8784
2025-03-19 15:23:38-07:00,7.21,234.90500000000003,13.437,28.0455,14.843999999999998,430.53,8.5,61.3,1.0,2.13,2.15,17.0,0.0,,,,,4.6728
2025-03-19 15:24:38-07:00,7.22,238.75500000000002,12.312,28.413,12.047999999999998,431.34,8.5,60.8,0.92,1.92,1.93,18.0,0.0,,,,,3.9455999999999998
2025-03-19 15:25:39-07:00,7.23,238.63400000000001,11.754000000000001,27.667500000000004,13.692,431.36,8.5,61.1,1.14,2.17,2.4,18.0,0.0,,,,,4.4744
2025-03-19 15:26:40-07:00,7.23,234.90500000000003,12.537,26.5545,12.864,431.13,8.5,61.1,1.05,2.33,2.41,16.0,-1.0,,,,,4.436800000000001
2025-03-19 15:27:40-07:00,7.24,261.36,12.860999999999999,27.594,12.96,430.64,8.5,60.8,1.06,2.12,2.15,16.0,-1.0,,,,,4.288
2025-03-19 15:28:40-07:00,7.26,265.54,10.539000000000001,26.439,13.427999999999999,430.22,8.5,60.8,1.44,2.58,2.88,18.0,-1.0,,,,,4.7496
2025-03-19 15:29:40-07:00,7.29,266.79400000000004,10.512,28.245,11.819999999999999,430.08,8.5,61.2,1.7,2.7,3.01,18.0,-1.0,,,,,4.524
2025-03-19 15:30:40-07:00,7.31,256.97100000000006,9.234,28.549500000000002,12.828,430.11,8.5,61.2,1.44,2.48,2.64,20.0,0.0,,,,,4.5496
2025-03-19 15:31:40-07:00,7.32,247.62100000000004,9.423,29.253,11.28,430.5,8.5,61.2,1.21,2.12,2.23,20.0,0.0,,,,,3.952
2025-03-19 15:32:41-07:00,7.32,241.54900000000004,9.531,30.387000000000004,9.911999999999999,430.82,8.6,61.4,1.07,1.86,1.9,19.0,-1.0,,,,,3.4704
2025-03-19 15:33:41-07:00,7.32,239.51400000000004,9.684,29.872500000000002,10.296,430.39,8.6,61.0,1.05,1.92,1.93,19.0,0.0,,,,,3.5952
2025-03-19 15:34:41-07:00,7.33,243.36400000000003,9.9,28.686,12.768,430.14,8.6,61.3,1.37,2.07,2.27,20.0,0.0,,,,,4.2096
2025-03-19 15:35:41-07:00,7.33,241.01000000000002,9.621,29.19,12.143999999999998,430.05,8.6,61.0,1.2,2.42,2.49,20.0,-1.0,,,,,4.3648
2025-03-19 15:36:41-07:00,7.33,236.55500000000004,10.143,29.494500000000002,11.712,430.02,8.5,60.8,1.1,2.13,2.16,19.0,-1.0,,,,,4.0464
2025-03-19 15:37:41-07:00,7.34,228.93200000000002,10.701,30.744000000000003,11.016,429.74,8.5,60.7,1.33,2.51,2.52,18.0,0.0,,,,,4.2112
2025-03-19 15:38:41-07:00,7.34,231.36300000000003,11.304,30.628500000000003,13.536,429.63,8.6,60.8,1.11,2.24,2.24,18.0,0.0,,,,,4.4992
2025-03-19 15:39:41-07:00,7.34,229.03100000000003,10.610999999999999,28.6755,13.319999999999999,429.72,8.5,61.0,1.04,1.98,2.12,18.0,0.0,,,,,4.247999999999999
2025-03-19 15:40:41-07:00,7.35,228.75600000000003,11.196,29.3685,10.884,429.9,8.6,60.7,1.03,2.01,2.34,18.0,-1.0,,,,,3.7847999999999997
2025-03-19 15:41:42-07:00,7.38,231.341,11.574,27.384,13.344,429.97,8.6,60.7,1.07,2.27,2.39,18.0,-1.0,,,,,4.4848
2025-03-19 15:42:42-07:00,7.4,238.216,10.512,30.471,8.544,429.99,8.6,60.7,0.99,2.09,2.42,18.0,-1.0,,,,,3.3808
2025-03-19 15:43:42-07:00,7.41,240.00900000000001,10.053,31.164,9.768,429.85,8.6,60.6,1.0,2.15,2.26,19.0,0.0,,,,,3.6736000000000004
2025-03-19 15:44:42-07:00,7.41,239.10700000000003,9.819,29.421,12.216,429.72,8.6,60.3,1.0,2.16,2.3,20.0,0.0,,,,,4.171200000000001
2025-03-19 15:45:42-07:00,7.41,237.28100000000003,11.501999999999999,29.253,11.604,429.54,8.6,60.5,1.0,2.22,2.4,18.0,-1.0,,,,,4.0968
2025-03-19 15:46:42-07:00,7.42,238.79900000000004,11.979000000000001,28.6965,11.796,429.4,8.6,60.3,1.02,1.94,2.21,18.0,-1.0,,,,,3.9112
2025-03-19 15:47:42-07:00,7.43,238.40300000000002,12.726,29.442,11.88,429.69,8.6,60.3,1.01,1.94,2.03,19.0,-1.0,,,,,3.9280000000000004
2025-03-19 15:48:42-07:00,7.43,239.25000000000003,13.887,30.1875,11.688,429.89,8.6,59.9,1.0,2.18,2.21,18.0,0.0,,,,,4.0816
2025-03-19 15:49:42-07:00,7.43,240.911,11.394,25.451999999999998,17.664,429.96,8.5,59.8,0.79,1.86,1.87,18.0,-1.0,,,,,5.0208
2025-03-19 15:50:43-07:00,7.43,237.99600000000004,10.557,27.279,16.116,429.99,8.5,60.2,0.93,1.62,1.63,19.0,0.0,,,,,4.5192000000000005
2025-03-19 15:51:43-07:00,7.44,234.85000000000002,10.620000000000001,28.3395,12.839999999999998,430.64,8.5,60.5,0.82,1.83,1.85,19.0,0.0,,,,,4.032
2025-03-19 15:52:43-07:00,7.44,232.55100000000002,11.501999999999999,28.4235,12.264000000000001,430.87,8.6,60.4,0.91,1.64,1.95,18.0,0.0,,,,,3.7648
2025-03-19 15:53:43-07:00,7.44,231.57200000000003,10.962,26.565,13.043999999999999,430.96,8.6,60.0,1.04,1.96,2.51,18.0,-1.0,,,,,4.1768
2025-03-19 15:54:43-07:00,7.44,231.25300000000001,12.870000000000001,27.489,12.168000000000001,430.44,8.6,59.8,1.01,1.47,1.69,18.0,0.0,,,,,3.6096000000000004
2025-03-19 15:55:43-07:00,7.47,227.90900000000002,11.385,26.691000000000003,13.356,430.16,8.6,59.5,1.0,1.76,1.83,18.0,-1.0,,,,,4.0792
2025-03-19 15:56:44-07:00,7.5,224.598,11.601,22.323000000000004,18.336,429.7,8.6,59.1,0.71,1.68,1.86,18.0,-1.0,,,,,5.0112
2025-03-19 15:57:44-07:00,7.51,233.68400000000003,9.792000000000002,20.0445,20.376,428.51,8.6,58.7,0.81,1.68,1.93,20.0,-1.0,,,,,5.419200000000001
2025-03-19 15:58:44-07:00,7.52,247.09300000000002,9.882000000000001,22.365000000000002,18.96,427.53,8.6,58.8,0.89,1.48,1.59,19.0,-1.0,,,,,4.976
2025-03-19 15:59:44-07:00,7.52,241.51600000000002,10.458,21.9555,17.52,427.19,8.6,58.8,0.66,1.24,1.66,18.0,0.0,,,,,4.496
2025-03-19 16:00:45-07:00,7.52,231.91300000000004,8.883,22.543499999999998,16.247999999999998,426.66,8.7,58.8,0.72,1.6,1.82,19.0,-1.0,,,,,4.5296
2025-03-19 16:01:45-07:00,7.53,225.08200000000002,9.765,21.399,19.008,426.23,8.7,58.9,0.79,1.65,1.92,19.0,-1.0,,,,,5.1216
2025-03-19 16:02:45-07:00,7.53,227.11700000000002,11.286,23.131500000000003,15.66,426.54,8.7,58.8,0.93,1.59,2.05,18.0,0.0,,,,,4.404
2025-03-19 16:03:40-07:00,7.54,235.543,10.656,24.6855,15.264,426.24,8.7,58.9,0.87,1.54,1.7,18.0,0.0,,,,,4.284800000000001
2025-03-19 16:04:41-07:00,7.54,234.70700000000002,10.53,24.139499999999998,16.823999999999998,426.0,8.7,58.8,0.96,1.71,1.84,19.0,-1.0,,,,,4.7328
2025-03-19 16:05:41-07:00,7.55,230.38400000000001,9.864,21.987000000000002,17.664,425.58,8.7,58.7,0.99,1.77,1.82,20.0,-1.0,,,,,4.9488
2025-03-19 16:06:43-07:00,7.59,227.76600000000002,9.107999999999999,22.7955,14.879999999999999,425.75,8.7,58.8,0.91,1.79,1.91,20.0,-1.0,,,,,4.408
2025-03-19 16:07:43-07:00,7.6,225.11500000000004,10.458,24.213,13.116,425.71,8.8,58.8,0.97,1.88,1.97,19.0,-1.0,,,,,4.1272
2025-03-19 16:08:43-07:00,7.62,221.98000000000002,11.997,26.302500000000002,12.552000000000001,425.9,8.8,58.8,0.99,2.23,2.26,18.0,-1.0,,,,,4.2944
2025-03-19 16:09:43-07:00,7.63,223.97100000000003,9.081,24.276000000000003,15.347999999999999,425.96,8.8,58.9,1.0,2.05,2.06,21.0,-1.0,,,,,4.7096
2025-03-19 16:10:43-07:00,7.63,229.46,11.376000000000001,24.654,14.783999999999999,425.99,8.8,58.8,1.0,1.93,2.03,20.0,-1.0,,,,,4.5008
2025-03-19 16:11:44-07:00,7.64,228.41500000000002,10.413,25.777500000000003,14.411999999999999,426.64,8.8,58.9,1.03,2.42,2.47,21.0,0.0,,,,,4.8184000000000005
2025-03-19 16:12:43-07:00,7.64,234.57500000000002,10.944,27.3735,13.991999999999999,426.87,8.9,58.9,1.01,2.15,2.17,20.0,-1.0,,,,,4.5184
2025-03-19 16:13:43-07:00,7.64,246.24600000000004,13.833,28.14,11.076,427.06,8.9,59.0,1.18,2.23,2.23,18.0,0.0,,,,,3.9992
2025-03-19 16:14:43-07:00,7.68,248.193,11.583,28.245,11.243999999999998,427.67,8.9,58.9,1.14,1.82,1.82,20.0,0.0,,,,,3.7047999999999996
2025-03-19 16:15:43-07:00,7.7,244.904,12.816,27.342,12.024,427.88,8.9,58.8,1.05,2.02,2.02,19.0,-1.0,,,,,4.0207999999999995
2025-03-19 16:16:43-07:00,7.72,242.341,13.004999999999999,27.867,13.476,428.12,8.9,58.9,1.28,2.31,2.54,19.0,-1.0,,,,,4.543200000000001
2025-03-19 16:17:44-07:00,7.73,238.18300000000002,13.985999999999999,28.8645,12.372,428.69,8.9,58.9,1.34,2.31,2.39,17.0,-1.0,,,,,4.3224
2025-03-19 16:18:44-07:00,7.74,243.012,13.32,30.5025,11.723999999999998,428.89,8.9,58.7,1.11,2.23,2.25,18.0,-1.0,,,,,4.1288
2025-03-19 16:19:44-07:00,7.74,244.15600000000003,12.042000000000002,29.8935,11.831999999999999,428.96,9.0,58.9,1.33,2.26,2.26,20.0,0.0,,,,,4.1744
2025-03-19 16:20:45-07:00,7.74,241.12,12.195,30.408,11.232,428.99,8.9,58.8,1.26,2.09,2.26,19.0,0.0,,,,,3.9184
2025-03-19 16:21:45-07:00,7.75,240.61400000000003,12.447000000000001,28.8435,10.62,429.0,9.0,58.9,1.09,1.74,1.79,19.0,0.0,,,,,3.516
2025-03-19 16:22:46-07:00,7.78,248.31400000000002,11.205,26.922,13.835999999999999,428.91,9.0,58.7,1.28,2.29,2.43,21.0,-1.0,,,,,4.5992
2025-03-19 16:23:46-07:00,7.81,236.643,11.97,25.809,13.752,428.32,9.0,58.8,1.01,1.81,1.86,19.0,-1.0,,,,,4.1984
2025-03-19 16:24:46-07:00,7.82,224.70800000000003,11.169,24.916500000000003,14.531999999999998,427.82,9.0,58.7,1.15,1.72,1.74,19.0,-1.0,,,,,4.2824
2025-03-19 16:25:46-07:00,7.83,222.99200000000002,11.466000000000001,25.221,15.18,427.29,8.9,58.8,1.05,1.44,1.44,18.0,-1.0,,,,,4.188
2025-03-19 16:26:46-07:00,7.83,222.70600000000002,11.655,26.082,14.364,427.1,9.0,58.9,1.19,1.7,1.7,20.0,0.0,,,,,4.2328
2025-03-19 16:27:46-07:00,7.84,219.98900000000003,10.062,25.546499999999998,14.292,426.42,8.9,59.0,0.88,1.49,1.49,20.0,0.0,,,,,4.0504
2025-03-19 16:28:46-07:00,7.84,221.49600000000004,9.954,24.7485,12.612,425.99,8.9,59.0,1.07,1.84,1.84,20.0,0.0,,,,,3.9944000000000006
2025-03-19 16:29:46-07:00,7.84,222.112,10.754999999999999,24.003,15.564,425.35,9.0,59.0,0.69,1.35,1.35,19.0,-1.0,,,,,4.1928
2025-03-19 16:30:46-07:00,7.85,222.728,10.881,23.152500000000003,16.452,424.86,9.0,59.0,0.84,1.46,1.46,20.0,-1.0,,,,,4.4584
2025-03-19 16:31:47-07:00,7.87,226.985,9.711,22.932000000000002,14.064,424.95,9.0,59.1,0.37,1.22,1.22,21.0,-1.0,,,,,3.7888
2025-03-19 16:32:47-07:00,7.9,226.336,9.585,23.037000000000003,14.268,424.98,9.0,58.8,0.78,1.58,1.63,20.0,-1.0,,,,,4.1176
2025-03-19 16:33:47-07:00,7.91,219.362,9.999,23.992500000000003,14.027999999999999,424.7,9.0,58.9,0.84,1.55,1.57,21.0,-1.0,,,,,4.0456
2025-03-19 16:34:48-07:00,7.92,216.75500000000002,11.133,25.357499999999998,11.196,424.3,9.0,58.9,0.82,1.62,1.63,20.0,-1.0,,,,,3.5352
2025-03-19 16:35:48-07:00,7.92,214.95100000000002,12.384,25.1475,13.056000000000001,424.24,9.0,58.9,0.99,2.12,2.12,19.0,0.0,,,,,4.3072
2025-03-19 16:36:48-07:00,7.93,214.258,12.825000000000001,26.145,11.424,424.47,9.0,59.0,0.86,1.66,1.66,18.0,-1.0,,,,,3.6128
2025-03-19 16:37:48-07:00,7.94,215.71,11.501999999999999,25.179000000000002,11.543999999999999,424.42,9.1,59.0,0.91,1.78,1.78,19.0,-1.0,,,,,3.7328
2025-03-19 16:38:48-07:00,7.94,216.04000000000002,11.313,22.953,14.196,424.69,9.1,59.0,0.82,1.56,1.56,20.0,-1.0,,,,,4.0872
2025-03-19 16:39:48-07:00,7.95,222.794,12.870000000000001,23.625,13.656,424.89,9.1,58.8,0.85,1.74,1.74,19.0,-1.0,,,,,4.123200000000001
2025-03-19 16:40:48-07:00,7.99,228.49200000000002,12.042000000000002,25.777500000000003,12.852,424.96,9.2,58.6,0.96,2.17,2.32,21.0,-1.0,,,,,4.3064
2025-03-19 16:41:48-07:00,8.01,227.92000000000002,11.538,29.589000000000002,10.043999999999999,424.99,9.1,58.8,1.31,2.3,2.35,21.0,-1.0,,,,,3.8487999999999998
2025-03-19 16:42:49-07:00,8.03,229.14100000000002,10.422,29.620500000000003,9.636,425.5,9.2,58.9,1.1,2.03,2.15,22.0,-1.0,,,,,3.5511999999999997
2025-03-19 16:43:49-07:00,8.04,227.018,11.501999999999999,28.381500000000003,8.508,425.47,9.2,58.7,0.9,1.71,2.32,21.0,-1.0,,,,,3.0696000000000003
2025-03-19 16:44:49-07:00,8.04,233.42000000000002,13.779,28.014,11.52,425.81,9.2,58.6,0.86,1.67,2.13,20.0,-1.0,,,,,3.6399999999999997
2025-03-19 16:45:49-07:00,8.05,233.33200000000002,12.942,30.985500000000002,9.972,425.93,9.2,58.5,1.09,2.28,2.84,22.0,-1.0,,,,,3.8183999999999996
2025-03-19 16:46:49-07:00,8.07,234.52,16.272,31.9095,10.547999999999998,425.98,9.3,58.3,1.24,2.52,2.69,20.0,0.0,,,,,4.1256
2025-03-19 16:47:49-07:00,8.11,230.51600000000002,16.965000000000003,30.303,11.508,425.99,9.2,58.4,1.2,2.26,2.32,19.0,-1.0,,,,,4.1096
2025-03-19 16:48:49-07:00,8.12,232.88100000000003,16.155,29.6625,11.04,426.5,9.3,58.6,1.62,2.74,2.88,19.0,-1.0,,,,,4.4
2025-03-19 16:49:49-07:00,8.12,241.80200000000002,16.191,32.046,10.368,426.82,9.3,58.4,1.69,3.06,3.16,20.0,-2.0,,,,,4.521600000000001
2025-03-19 16:50:49-07:00,8.14,242.39600000000004,16.272,32.97,7.548,426.94,9.2,58.5,1.24,2.54,2.57,20.0,-1.0,,,,,3.5416
2025-03-19 16:51:50-07:00,8.14,240.735,15.759000000000002,31.7205,9.072,426.98,9.3,58.7,1.08,2.88,3.07,21.0,-1.0,,,,,4.118399999999999
2025-03-19 16:52:50-07:00,8.15,242.693,17.181,34.450500000000005,6.371999999999999,427.54,9.2,58.5,1.03,2.42,2.55,20.0,-1.0,,,,,3.2104
2025-03-19 16:53:46-07:00,8.17,240.383,20.7,32.697,7.896,427.82,9.3,58.3,0.85,1.83,1.87,20.0,-1.0,,,,,3.0432000000000006
2025-03-19 16:54:46-07:00,8.2,237.97400000000002,20.898,33.915,6.648,427.94,9.2,58.3,1.15,2.14,2.15,20.0,-1.0,,,,,3.0416000000000003
2025-03-19 16:55:46-07:00,8.22,235.202,19.845000000000002,32.235,8.496,427.98,9.2,58.3,1.19,2.27,2.27,21.0,-1.0,,,,,3.5152
2025-03-19 16:56:46-07:00,8.23,233.211,20.394000000000002,33.936,8.712,427.99,9.2,58.3,0.81,1.92,2.32,21.0,-1.0,,,,,3.2784
2025-03-19 16:57:46-07:00,8.24,230.395,18.072,30.366000000000003,10.235999999999999,428.0,9.3,58.1,0.93,1.76,1.93,21.0,-2.0,,,,,3.4551999999999996
2025-03-19 16:58:47-07:00,8.25,239.23900000000003,15.947999999999999,30.576000000000004,9.815999999999999,428.0,9.3,58.1,0.96,1.69,2.25,22.0,-1.0,,,,,3.3152
2025-03-19 16:59:47-07:00,8.26,234.57500000000002,17.442,29.694000000000003,10.62,427.55,9.4,57.9,0.94,1.79,1.98,20.0,-1.0,,,,,3.556
2025-03-19 17:00:47-07:00,8.3,230.824,17.001,30.366000000000003,12.42,427.26,9.4,57.9,1.0,2.14,2.28,19.0,-1.0,,,,,4.196
2025-03-19 17:01:47-07:00,8.33,236.104,15.813,28.213500000000003,12.011999999999999,427.09,9.4,57.8,0.61,1.99,2.03,21.0,-2.0,,,,,3.9944
2025-03-19 17:02:47-07:00,8.34,227.99700000000004,16.533,28.917,11.676,427.03,9.4,58.0,0.46,1.59,1.6,19.0,-2.0,,,,,3.6072
2025-03-19 17:03:48-07:00,8.35,224.07,14.562,27.9195,11.136,427.01,9.4,57.9,0.84,1.62,1.78,20.0,-1.0,,,,,3.5232
2025-03-19 17:04:48-07:00,8.38,223.00300000000001,13.329,26.523000000000003,13.2,426.71,9.5,58.0,0.95,1.59,2.01,21.0,-1.0,,,,,3.9120000000000004
2025-03-19 17:05:48-07:00,8.41,216.86500000000004,11.673,25.725,12.672,425.83,9.5,57.8,-1.0,-1.0,-1.0,21.0,-1.0,,,,,1.7344000000000002
2025-03-19 17:06:49-07:00,8.44,230.13100000000003,12.321,25.494000000000003,13.452,425.29,9.5,57.8,-1.0,-1.0,-1.0,22.0,-2.0,,,,,1.8904000000000003
2025-03-19 17:07:49-07:00,8.45,234.35500000000002,12.816,24.6015,13.043999999999999,424.6,9.5,57.8,-1.0,-1.0,-1.0,21.0,-2.0,,,,,1.8088
2025-03-19 17:08:49-07:00,8.49,240.845,11.916,22.6065,15.719999999999999,424.21,9.6,57.6,0.72,1.62,1.82,21.0,-2.0,,,,,4.44
2025-03-19 17:09:49-07:00,8.52,241.912,11.808,22.753500000000003,16.619999999999997,423.78,9.6,57.6,0.8,1.85,1.91,21.0,-2.0,,,,,4.804
2025-03-19 17:10:49-07:00,8.54,242.31900000000002,10.665,21.619500000000002,18.384,423.27,9.6,57.6,0.75,1.58,1.6,22.0,-2.0,,,,,4.9408
2025-03-19 17:11:49-07:00,8.55,239.668,11.142000000000001,22.491000000000003,16.452,423.1,9.6,57.6,0.64,1.55,1.55,21.0,-1.0,,,,,4.5304
2025-03-19 17:12:49-07:00,8.59,236.80800000000002,8.757000000000001,19.95,19.968,423.03,9.6,57.4,0.29,0.92,0.92,23.0,-2.0,,,,,4.7296000000000005
2025-03-19 17:13:50-07:00,8.62,239.20600000000002,8.892000000000001,20.454,18.983999999999998,423.01,9.7,57.4,0.46,1.12,1.12,23.0,-2.0,,,,,4.6928
2025-03-19 17:14:50-07:00,8.64,253.352,10.431000000000001,20.706,18.816,422.65,9.7,57.7,0.49,1.17,1.17,21.0,-1.0,,,,,4.699199999999999
