DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,147,16,-4,-31,470444153,128,21,1955474069,AQI
2025-03-11 04:06:59-07:00,5.33,224.05900000000003,7.947,15.141,13.607999999999999,410.37,6.7,72.6,0.45,1.36,1.65,12.0,0.0,-2,STAT,,,,,3.8096
2025-03-11 04:07:59-07:00,5.32,229.88900000000004,5.7509999999999994,16.443,12.839999999999998,410.78,6.8,72.7,0.73,1.92,2.28,14.0,1.0,-2,STAT,,,,,4.103999999999999
2025-03-11 04:08:59-07:00,5.3,226.919,6.57,15.162,14.447999999999999,410.92,6.7,72.6,0.91,1.8,1.92,14.0,0.0,-2,STAT,,,,,4.3296
2025-03-11 04:10:00-07:00,5.29,229.14100000000002,5.877000000000001,15.057,14.292,410.97,6.7,72.5,1.01,1.97,2.01,15.0,0.0,-2,STAT,,,,,4.4344
2025-03-11 04:11:00-07:00,5.28,226.58900000000003,8.325000000000001,14.784,13.356,410.99,6.7,72.5,1.31,2.58,2.75,13.0,0.0,-2,STAT,,,,,4.735200000000001
2025-03-11 04:12:00-07:00,5.28,226.28100000000003,7.083,14.322000000000001,14.639999999999999,411.0,6.7,72.5,1.14,2.5,2.55,14.0,0.0,-2,STAT,,,,,4.928
2025-03-11 04:13:00-07:00,5.28,232.61700000000002,7.245000000000001,15.6975,14.904,410.35,6.7,72.4,1.05,2.48,2.62,13.0,0.0,-2,STAT,,,,,4.9648
2025-03-11 04:14:00-07:00,5.28,233.64000000000001,6.372,15.592500000000001,14.664,410.12,6.7,72.4,1.29,2.87,3.07,14.0,0.0,-2,STAT,,,,,5.228800000000001
2025-03-11 04:15:01-07:00,5.28,234.92700000000002,7.65,14.395500000000002,14.988,410.4,6.7,72.4,1.74,3.92,4.08,14.0,-1.0,-2,STAT,,,,,6.1336
2025-03-11 04:16:01-07:00,5.28,231.836,7.704000000000001,15.498000000000001,13.847999999999999,410.79,6.7,72.5,1.43,2.65,2.7,13.0,0.0,-2,STAT,,,,,4.8896
2025-03-11 04:17:01-07:00,5.28,234.311,8.604000000000001,15.025500000000001,13.368,411.57,6.7,72.5,1.18,2.15,2.17,13.0,0.0,-3,STAT,,,,,4.3936
2025-03-11 04:18:01-07:00,5.28,231.275,5.877000000000001,15.582,13.788,411.85,6.7,72.4,1.08,2.0,2.03,14.0,0.0,-3,STAT,,,,,4.3576
2025-03-11 04:19:01-07:00,5.28,231.12100000000004,4.455,14.4585,13.452,411.95,6.7,72.4,1.05,2.01,2.1,15.0,0.0,-3,STAT,,,,,4.2984
2025-03-11 04:20:01-07:00,5.27,237.46800000000002,4.716,14.931000000000001,13.860000000000001,411.98,6.7,72.4,1.37,2.22,3.25,15.0,0.0,-3,STAT,,,,,4.548
2025-03-11 04:21:01-07:00,5.26,232.991,6.012,15.5085,11.556000000000001,411.99,6.7,72.3,1.4,2.39,2.74,14.0,0.0,-3,STAT,,,,,4.2232
2025-03-11 04:22:01-07:00,5.26,235.554,5.796,14.7105,12.647999999999998,412.0,6.7,72.4,1.61,2.49,2.6,14.0,0.0,-3,STAT,,,,,4.5216
2025-03-11 04:23:02-07:00,5.26,240.80100000000002,6.381,15.2985,12.024,412.0,6.7,72.4,1.39,2.37,2.55,13.0,0.0,-3,STAT,,,,,4.3008
2025-03-11 04:24:02-07:00,5.26,239.38200000000003,6.822,15.120000000000001,11.04,412.0,6.7,72.4,1.46,2.45,3.19,13.0,0.0,-3,STAT,,,,,4.168
2025-03-11 04:24:58-07:00,5.26,238.40300000000002,5.607,15.5085,10.368,412.0,6.7,72.3,1.6,3.59,3.83,14.0,0.0,-3,STAT,,,,,4.945600000000001
2025-03-11 04:25:58-07:00,5.26,242.935,6.606,16.8105,11.004,412.29,6.7,72.4,1.73,3.04,3.24,15.0,0.0,-3,STAT,,,,,4.6328000000000005
2025-03-11 04:26:58-07:00,5.26,240.779,8.154,17.293499999999998,10.908,412.83,6.7,72.3,1.91,3.27,3.34,13.0,0.0,-3,STAT,,,,,4.7976
2025-03-11 04:27:58-07:00,5.26,241.30700000000002,7.524,16.642500000000002,10.212,413.75,6.7,72.4,1.93,3.22,3.24,13.0,0.0,-2,STAT,,,,,4.618400000000001
2025-03-11 04:28:58-07:00,5.24,241.73600000000002,7.245000000000001,16.5165,9.96,414.56,6.7,72.4,1.98,4.28,4.29,14.0,0.0,-2,STAT,,,,,5.416
2025-03-11 04:29:59-07:00,5.24,236.709,6.291,16.7895,11.844,414.85,6.7,72.6,1.96,3.73,4.64,14.0,0.0,-2,STAT,,,,,5.3528
2025-03-11 04:30:59-07:00,5.24,234.04700000000003,7.416,15.267,11.424,414.95,6.8,72.4,1.99,3.84,4.39,14.0,-1.0,-3,STAT,,,,,5.3568
2025-03-11 04:32:00-07:00,5.25,234.56400000000002,6.399,15.5715,12.0,415.46,6.8,72.5,1.88,4.18,4.64,15.0,-1.0,-3,STAT,,,,,5.744
2025-03-11 04:33:00-07:00,5.25,237.29200000000003,5.904,15.592500000000001,14.652000000000001,415.81,6.8,72.5,1.88,3.66,3.89,15.0,-1.0,-3,STAT,,,,,5.858400000000001
