DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,411,32,-10,-23,6,0,0.00000,0.00000.1,0.1,1717728189,142,30,-2,-25,3248859254,AQI
2025-03-07 05:06:34-08:00,3.62,375.62800000000004,16.416,22.291500000000003,4.728,470.05,5.5,72.8,3.89,6.92,7.52,0.0,0.0,1,13.95,57.02,41.49,1,-9,12.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4816
2025-03-07 05:07:34-08:00,3.61,378.697,17.262,21.441000000000003,5.376,471.89,5.5,72.9,3.65,6.68,6.98,0.0,0.0,1,13.91,16.1,36.86,1,-10,10.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.4192
2025-03-07 05:08:34-08:00,3.6,385.06600000000003,16.434,20.695500000000003,6.263999999999999,473.26,5.5,73.0,3.62,6.67,6.76,0.0,0.0,1,13.87,4.55,39.32,1,-9,11.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,6.5888
2025-03-07 05:09:34-08:00,3.59,386.15500000000003,15.840000000000002,22.365000000000002,6.6,473.74,5.4,73.2,3.38,5.84,6.35,0.0,0.0,1,14.12,93.19,33.37,1,-6,11.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.992
2025-03-07 05:10:34-08:00,3.55,383.53700000000003,16.029,22.26,4.572,473.66,5.4,73.4,3.1,5.81,6.11,0.0,0.0,1,13.98,46.95,33.3,1,-11,10.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.5624
2025-03-07 05:11:34-08:00,3.52,380.886,15.507000000000001,22.134,3.0839999999999996,473.3,5.4,73.3,2.98,5.4,5.62,0.0,0.0,1,13.91,13.26,43.69,1,-11,11.0,1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.9368
2025-03-07 05:12:34-08:00,3.51,376.079,17.325,21.514499999999998,5.255999999999999,473.11,5.4,73.4,2.99,5.35,6.12,0.0,0.0,1,13.87,3.74,35.68,1,-11,10.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,5.3312
2025-03-07 05:13:34-08:00,3.5,372.933,15.741,21.252,3.48,473.04,5.4,73.4,3.07,5.01,6.07,0.0,0.0,1,14.12,94.8,34.84,1,-9,11.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.704
2025-03-07 05:14:35-08:00,3.5,368.324,14.112,21.126,3.192,473.01,5.4,73.4,2.52,4.14,4.96,0.0,0.0,1,13.95,47.89,37.4,1,-10,12.0,1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9504
2025-03-07 05:15:35-08:00,3.49,366.355,16.253999999999998,20.023500000000002,3.0839999999999996,473.0,5.4,73.2,2.82,4.43,4.7,0.0,0.0,1,13.91,13.52,32.49,1,-12,11.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,4.1608
