DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,86,27,-31,2745486701,94,32,-1,-34,1032398259,AQI
2025-03-19 17:55:01-07:00,9.18,181.87400000000002,8.874,22.365000000000002,16.619999999999997,416.06,9.9,57.2,0.01,0.38,0.63,24.0,0.0,STAT,,,,,,,3.628
2025-03-19 17:56:01-07:00,9.21,180.08100000000002,7.731,20.349,17.927999999999997,416.67,9.9,57.2,0.0,0.44,0.52,24.0,0.0,STAT,,,,,,,3.9375999999999993
2025-03-19 17:57:02-07:00,9.23,180.103,11.286,19.288500000000003,17.291999999999998,416.27,9.9,57.2,0.0,0.66,0.93,21.0,0.0,STAT,,,,,,,3.9863999999999997
2025-03-19 17:58:02-07:00,9.24,186.53800000000004,11.187,20.8425,15.6,416.09,9.9,57.1,0.0,0.21,0.3,22.0,0.0,STAT,,,,,,,3.2880000000000003
2025-03-19 17:59:03-07:00,9.24,198.726,12.482999999999999,19.257,16.68,416.44,9.9,57.2,0.0,0.44,0.55,20.0,0.0,STAT,,,,,,,3.688
2025-03-19 18:00:03-07:00,9.25,205.469,11.763,20.664,17.76,416.8,9.9,57.2,0.0,0.45,0.55,21.0,0.0,STAT,,,,,,,3.9120000000000004
2025-03-19 18:01:03-07:00,9.25,220.84700000000004,10.944,21.105000000000004,17.22,416.93,10.0,57.1,0.09,0.81,0.84,22.0,0.0,STAT,,,,,,,4.0920000000000005
2025-03-19 18:02:03-07:00,9.25,221.12200000000004,9.441,20.149500000000003,17.604,416.98,9.9,57.0,0.32,1.03,1.04,24.0,0.0,STAT,,,,,,,4.3448
2025-03-19 18:03:03-07:00,9.28,203.14800000000002,8.649,20.118000000000002,18.887999999999998,416.64,10.0,57.0,0.15,0.78,0.98,26.0,0.0,STAT,,,,,,,4.4016
2025-03-19 18:04:03-07:00,9.31,211.079,10.26,21.672,17.747999999999998,416.0,10.0,56.9,0.31,0.96,1.05,24.0,0.0,STAT,,,,,,,4.3176
2025-03-19 18:05:03-07:00,9.32,211.36500000000004,9.855,21.514499999999998,16.116,415.54,10.0,57.2,0.1,0.34,0.37,23.0,0.0,STAT,,,,,,,3.4952000000000005
2025-03-19 18:06:03-07:00,9.34,203.335,9.171,20.4435,18.096,415.43,10.0,56.8,0.04,0.6,0.61,22.0,0.0,STAT,,,,,,,4.0992
2025-03-19 18:07:03-07:00,9.35,191.752,9.504000000000001,19.3725,20.724,415.73,10.0,56.8,0.01,0.63,0.63,23.0,0.0,STAT,,,,,,,4.6488
2025-03-19 18:08:04-07:00,9.35,191.63100000000003,9.819,18.837000000000003,19.308,415.91,10.1,56.7,0.0,0.75,0.75,23.0,-1.0,STAT,,,,,,,4.461600000000001
2025-03-19 18:09:05-07:00,9.35,193.204,11.115,19.603500000000004,18.372,415.97,10.1,56.7,0.07,0.34,0.34,23.0,0.0,STAT,,,,,,,3.9464000000000006
2025-03-19 18:10:05-07:00,9.39,195.28300000000002,10.953,20.181,16.656,415.99,10.1,56.5,0.07,0.77,0.77,23.0,0.0,STAT,,,,,,,3.9472
2025-03-19 18:11:06-07:00,9.42,184.195,11.700000000000001,20.37,18.887999999999998,416.0,10.1,56.3,0.04,0.43,0.43,21.0,0.0,STAT,,,,,,,4.1216
2025-03-19 18:12:06-07:00,9.43,179.59700000000004,10.215,20.307000000000002,19.068,416.0,10.1,56.3,0.01,0.53,0.58,22.0,0.0,STAT,,,,,,,4.2376000000000005
2025-03-19 18:13:06-07:00,9.44,180.312,8.262,20.6325,16.08,416.26,10.1,55.9,0.0,0.51,0.63,25.0,0.0,STAT,,,,,,,3.6239999999999997
2025-03-19 18:14:05-07:00,9.45,175.56,9.279,18.837000000000003,19.884,416.16,10.1,55.6,0.0,0.33,0.36,25.0,0.0,STAT,,,,,,,4.2408
2025-03-19 18:15:05-07:00,9.45,177.353,9.558,18.207,19.74,416.06,10.1,55.3,0.0,0.14,0.15,25.0,0.0,STAT,,,,,,,4.06
2025-03-19 18:16:05-07:00,9.46,175.23000000000002,8.649,16.5375,22.344,416.02,10.1,55.4,0.0,0.13,0.34,25.0,0.0,STAT,,,,,,,4.572800000000001
2025-03-19 18:17:05-07:00,9.46,173.085,8.793,17.293499999999998,22.895999999999997,416.01,10.1,55.5,0.0,0.29,0.36,25.0,0.0,STAT,,,,,,,4.8111999999999995
2025-03-19 18:18:05-07:00,9.46,175.58200000000002,8.766,18.7215,20.496,415.94,10.1,55.6,0.0,0.79,0.81,24.0,0.0,STAT,,,,,,,4.731199999999999
2025-03-19 18:19:06-07:00,9.47,175.043,10.683,19.456500000000002,19.104,415.98,10.1,55.6,0.0,0.4,0.41,22.0,0.0,STAT,,,,,,,4.1408000000000005
2025-03-19 18:20:07-07:00,9.5,176.352,11.808,19.288500000000003,20.16,415.99,10.1,55.7,0.0,0.67,0.67,23.0,0.0,STAT,,,,,,,4.568
2025-03-19 18:21:07-07:00,9.52,172.65600000000003,8.073,20.296499999999998,18.131999999999998,416.0,10.1,55.7,0.0,0.7,0.7,25.0,0.0,STAT,,,,,,,4.1864
2025-03-19 18:22:07-07:00,9.53,181.42300000000003,9.558,19.341,21.156,416.0,10.1,55.8,0.13,0.5,0.5,23.0,0.0,STAT,,,,,,,4.631200000000001
2025-03-19 18:23:07-07:00,9.53,189.01300000000003,10.935,19.0575,20.928,416.0,10.1,55.7,0.04,0.17,0.17,21.0,0.0,STAT,,,,,,,4.3216
2025-03-19 18:24:07-07:00,9.54,194.59000000000003,8.001000000000001,18.616500000000002,21.264,416.0,10.1,56.0,0.01,0.61,0.63,25.0,0.0,STAT,,,,,,,4.7408
