DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,93,43,1,-1,1737978310,134,53,997008311,AQI
2025-03-10 18:36:34-07:00,21.4,523.1600000000001,16.578000000000003,16.065,12.252,450.02,20.5,32.4,0.04,0.48,0.49,26.0,0.0,1.0,STAT,,,,,2.8344
2025-03-10 18:37:34-07:00,21.39,524.898,17.325,17.041500000000003,11.4,450.01,20.6,32.4,0.13,0.51,0.51,26.0,1.0,2.0,STAT,,,,,2.688
2025-03-10 18:38:29-07:00,21.4,521.488,16.794,16.180500000000002,11.376,449.42,20.6,32.5,0.3,0.56,0.76,27.0,1.0,1.0,STAT,,,,,2.7232
2025-03-10 18:39:29-07:00,21.4,512.182,16.929,16.4325,10.427999999999999,448.25,20.6,32.5,0.3,0.74,0.9,26.0,1.0,1.0,STAT,,,,,2.6776
2025-03-10 18:40:29-07:00,21.4,510.40000000000003,16.938000000000002,16.233,12.612,447.44,20.6,32.5,0.13,0.69,0.74,27.0,0.0,2.0,STAT,,,,,3.0744000000000002
2025-03-10 18:41:29-07:00,21.4,505.8350000000001,17.046000000000003,16.0125,12.431999999999999,447.66,20.6,32.5,0.27,0.84,0.86,25.0,0.0,2.0,STAT,,,,,3.1584
2025-03-10 18:42:30-07:00,21.4,505.78000000000003,16.596,16.7055,11.388,447.88,20.6,32.5,0.1,0.55,0.56,25.0,1.0,2.0,STAT,,,,,2.7176
2025-03-10 18:43:31-07:00,21.4,507.26500000000004,16.533,15.886500000000002,12.576,447.96,20.6,32.5,0.03,0.37,0.38,26.0,0.0,1.0,STAT,,,,,2.8112
2025-03-10 18:44:31-07:00,21.4,498.83900000000006,16.299,15.414,13.164,448.86,20.6,32.5,0.28,0.87,0.87,27.0,0.0,2.0,STAT,,,,,3.3288
2025-03-10 18:45:31-07:00,21.4,505.0210000000001,16.253999999999998,16.4745,11.543999999999999,449.83,20.6,32.5,0.53,1.28,1.28,27.0,0.0,2.0,STAT,,,,,3.3327999999999998
2025-03-10 18:46:31-07:00,21.4,501.1600000000001,16.533,16.8,11.411999999999999,450.59,20.6,32.5,0.21,0.98,1.08,27.0,1.0,2.0,STAT,,,,,3.0664
2025-03-10 18:47:31-07:00,21.4,500.995,15.192,16.4325,12.456000000000001,450.94,20.6,32.5,0.26,1.06,1.09,27.0,1.0,2.0,STAT,,,,,3.339200000000001
2025-03-10 18:48:32-07:00,21.41,494.3070000000001,15.795000000000002,16.296,12.395999999999999,451.63,20.6,32.5,0.46,0.89,0.91,26.0,1.0,2.0,STAT,,,,,3.1912000000000003
2025-03-10 18:49:32-07:00,21.43,494.17500000000007,14.832,15.8655,13.764000000000001,451.87,20.6,32.5,0.4,0.88,0.88,28.0,1.0,2.0,STAT,,,,,3.4568000000000008
2025-03-10 18:50:32-07:00,21.45,499.7850000000001,15.381,15.550500000000001,12.78,451.95,20.6,32.5,0.19,0.84,0.84,26.0,1.0,1.0,STAT,,,,,3.228
2025-03-10 18:51:32-07:00,21.47,504.60300000000007,15.264000000000001,15.2355,12.96,451.98,20.6,32.5,0.06,0.63,0.68,26.0,0.0,1.0,STAT,,,,,3.0960000000000005
2025-03-10 18:52:32-07:00,21.47,499.829,16.326,15.7605,12.347999999999999,451.99,20.6,32.5,0.02,0.51,0.64,25.0,0.0,2.0,STAT,,,,,2.8775999999999997
2025-03-10 18:53:32-07:00,21.48,488.87300000000005,16.191,15.2565,12.732,452.0,20.6,32.5,0.01,0.64,0.68,26.0,1.0,2.0,STAT,,,,,3.0584000000000002
2025-03-10 18:54:31-07:00,21.48,493.18500000000006,15.039000000000001,14.805,13.776,452.0,20.6,32.6,0.02,0.4,0.57,27.0,1.0,2.0,STAT,,,,,3.0752000000000006
2025-03-10 18:55:32-07:00,21.49,491.72200000000004,15.885,15.550500000000001,12.264000000000001,452.58,20.6,32.5,0.09,0.53,0.59,27.0,1.0,2.0,STAT,,,,,2.8768000000000002
2025-03-10 18:56:32-07:00,21.48,490.68800000000005,15.390000000000002,15.277500000000002,12.815999999999999,452.56,20.6,32.5,0.03,0.33,0.35,26.0,1.0,2.0,STAT,,,,,2.8272000000000004
2025-03-10 18:57:32-07:00,21.49,491.90900000000005,16.326,15.802500000000002,12.612,452.2,20.6,32.5,0.28,0.64,0.85,26.0,1.0,2.0,STAT,,,,,3.0344
2025-03-10 18:58:32-07:00,21.49,469.05100000000004,15.741,15.9495,12.984,452.07,20.6,32.5,0.09,0.4,0.89,26.0,1.0,3.0,STAT,,,,,2.9168000000000003
2025-03-10 18:59:33-07:00,21.49,499.136,13.554,16.8105,11.639999999999999,452.02,20.6,32.6,0.03,0.26,0.44,27.0,1.0,2.0,STAT,,,,,2.536
2025-03-10 19:00:33-07:00,21.49,483.10900000000004,12.726,16.3065,11.652000000000001,452.01,20.6,32.5,0.29,0.82,1.06,28.0,1.0,2.0,STAT,,,,,2.9864000000000006
2025-03-10 19:01:33-07:00,21.49,483.01000000000005,13.751999999999999,16.453500000000002,11.568,452.0,20.6,32.5,0.12,0.54,0.62,28.0,1.0,2.0,STAT,,,,,2.7456
2025-03-10 19:02:33-07:00,21.5,485.6170000000001,14.966999999999999,16.107,11.688,452.0,20.6,32.5,0.04,0.32,0.35,27.0,0.0,2.0,STAT,,,,,2.5936000000000003
2025-03-10 19:03:33-07:00,21.5,486.40900000000005,13.860000000000001,15.456000000000001,13.092,452.0,20.6,32.5,0.41,0.56,0.82,28.0,0.0,2.0,STAT,,,,,3.0664000000000002
2025-03-10 19:04:35-07:00,21.5,478.1260000000001,15.903000000000002,16.002000000000002,12.792,452.0,20.7,32.5,0.18,0.57,0.71,26.0,0.0,2.0,STAT,,,,,3.0144
2025-03-10 19:05:35-07:00,21.5,480.557,15.290999999999999,14.741999999999999,14.016,451.85,20.6,32.4,0.11,0.25,0.3,26.0,1.0,2.0,STAT,,,,,3.0032000000000005
2025-03-10 19:06:36-07:00,21.5,482.69100000000003,15.444,15.1515,12.984,451.95,20.7,32.5,0.1,0.18,0.19,26.0,1.0,2.0,STAT,,,,,2.7408
2025-03-10 19:07:36-07:00,21.5,489.44500000000005,12.708,15.372000000000002,12.935999999999998,452.21,20.6,32.5,0.15,0.31,0.31,27.0,1.0,2.0,STAT,,,,,2.8351999999999995
2025-03-10 19:08:36-07:00,21.5,486.46400000000006,13.689000000000002,14.920500000000002,13.872,452.56,20.7,32.5,0.07,0.34,0.48,27.0,1.0,2.0,STAT,,,,,3.0464
2025-03-10 19:09:35-07:00,21.5,470.8550000000001,12.798,15.834000000000001,11.976,452.44,20.6,32.5,0.02,0.76,0.81,28.0,1.0,2.0,STAT,,,,,3.0032000000000005
2025-03-10 19:10:35-07:00,21.5,469.33700000000005,13.572000000000001,15.498000000000001,12.216,452.16,20.7,32.5,0.01,0.77,0.78,27.0,1.0,2.0,STAT,,,,,3.0592
2025-03-10 19:11:35-07:00,21.5,464.82700000000006,13.734,15.939,11.304,452.05,20.7,32.5,0.3,0.75,0.76,26.0,0.0,2.0,STAT,,,,,2.8608000000000002
2025-03-10 19:12:35-07:00,21.5,462.13200000000006,13.824,15.5295,14.064,452.02,20.7,32.4,0.1,0.8,0.8,27.0,0.0,2.0,STAT,,,,,3.4528000000000003
2025-03-10 19:13:35-07:00,21.5,465.454,12.933,15.0675,14.352,452.01,20.7,32.5,0.03,0.43,0.43,27.0,1.0,2.0,STAT,,,,,3.2144
2025-03-10 19:14:37-07:00,21.51,444.53200000000004,14.22,14.605500000000001,14.388,451.6,20.7,32.4,0.22,0.77,0.97,27.0,1.0,2.0,STAT,,,,,3.4936000000000003
2025-03-10 19:15:37-07:00,21.54,476.982,13.527,15.7815,12.66,451.21,20.7,32.4,0.15,0.97,1.03,27.0,0.0,2.0,STAT,,,,,3.308
2025-03-10 19:16:37-07:00,21.56,467.84100000000007,12.645000000000001,15.3195,12.372,451.07,20.7,32.4,0.35,0.89,0.92,27.0,1.0,2.0,STAT,,,,,3.1864000000000003
2025-03-10 19:17:37-07:00,21.57,467.04900000000004,13.716000000000001,16.443,12.132,451.03,20.7,32.4,0.23,0.58,0.92,26.0,0.0,2.0,STAT,,,,,2.8904
2025-03-10 19:18:37-07:00,21.57,463.21000000000004,12.942,15.802500000000002,12.924,451.01,20.7,32.4,0.13,0.35,0.48,27.0,0.0,2.0,STAT,,,,,2.8648
2025-03-10 19:19:37-07:00,21.58,454.25600000000003,13.878,15.025500000000001,13.08,451.41,20.7,32.4,0.34,0.76,0.88,25.0,0.0,1.0,STAT,,,,,3.224
2025-03-10 19:20:37-07:00,21.58,454.322,12.357000000000001,15.6555,11.639999999999999,451.63,20.7,32.4,0.31,0.77,0.84,28.0,1.0,1.0,STAT,,,,,2.944
2025-03-10 19:21:37-07:00,21.58,443.058,13.635,15.9915,12.372,451.87,20.7,32.4,0.32,1.0,1.02,26.0,0.0,2.0,STAT,,,,,3.2744
2025-03-10 19:22:38-07:00,21.59,449.713,14.067,15.3195,12.876,451.37,20.7,32.4,0.18,1.07,1.08,25.0,1.0,2.0,STAT,,,,,3.4312000000000005
2025-03-10 19:23:38-07:00,21.59,436.28200000000004,13.374,14.721,15.0,451.48,20.7,32.4,0.2,0.76,0.77,25.0,1.0,2.0,STAT,,,,,3.608
2025-03-10 19:24:38-07:00,21.59,458.41400000000004,12.582,15.3195,14.52,451.82,20.7,32.4,0.07,0.45,0.45,27.0,1.0,2.0,STAT,,,,,3.264
2025-03-10 19:25:35-07:00,21.59,440.55,13.428,14.847000000000001,14.687999999999999,451.93,20.7,32.4,0.02,0.43,0.43,26.0,1.0,2.0,STAT,,,,,3.2815999999999996
2025-03-10 19:26:35-07:00,21.6,441.815,13.149,15.099000000000002,14.004,451.98,20.7,32.4,0.32,0.81,1.11,26.0,1.0,2.0,STAT,,,,,3.4488000000000003
2025-03-10 19:27:36-07:00,21.6,448.71200000000005,11.538,15.466500000000002,13.596,451.99,20.8,32.4,0.11,0.52,0.63,27.0,0.0,2.0,STAT,,,,,3.1352
2025-03-10 19:28:36-07:00,21.6,443.399,13.077,15.267,15.18,452.87,20.7,32.4,0.04,0.21,0.24,26.0,1.0,2.0,STAT,,,,,3.204
2025-03-10 19:29:36-07:00,21.6,434.68700000000007,12.213000000000001,15.687,13.511999999999999,453.57,20.8,32.4,0.06,0.58,0.59,27.0,1.0,2.0,STAT,,,,,3.1664
2025-03-10 19:30:35-07:00,21.6,437.9100000000001,12.258,15.959999999999999,12.324,453.85,20.8,32.4,0.35,0.66,0.66,27.0,0.0,2.0,STAT,,,,,2.9928000000000003
2025-03-10 19:31:35-07:00,21.6,417.01000000000005,11.664000000000001,15.2985,13.656,453.95,20.8,32.4,0.12,0.48,0.63,26.0,1.0,3.0,STAT,,,,,3.1152
2025-03-10 19:32:36-07:00,21.6,449.69100000000003,10.998000000000001,16.3485,11.819999999999999,453.98,20.8,32.4,0.04,0.32,0.44,28.0,0.0,2.0,STAT,,,,,2.62
2025-03-10 19:33:36-07:00,21.6,445.77500000000003,11.079,15.771,12.312,454.94,20.8,32.4,0.09,0.45,0.48,28.0,1.0,2.0,STAT,,,,,2.8224
2025-03-10 19:34:36-07:00,21.6,439.94500000000005,11.916,16.2225,11.364,457.0,20.8,32.4,0.3,0.74,0.82,28.0,1.0,2.0,STAT,,,,,2.8648000000000002
2025-03-10 19:35:36-07:00,21.61,443.13500000000005,12.177,16.6215,10.68,458.64,20.8,32.4,0.14,0.7,0.76,27.0,1.0,2.0,STAT,,,,,2.696
2025-03-10 19:36:36-07:00,21.63,439.197,12.348,16.5165,10.092,460.02,20.8,32.4,0.05,0.42,0.44,26.0,1.0,1.0,STAT,,,,,2.3544
2025-03-10 19:37:36-07:00,21.66,428.516,12.069,16.0545,11.376,461.31,20.8,32.4,0.01,0.28,0.28,26.0,1.0,1.0,STAT,,,,,2.4992
2025-03-10 19:38:36-07:00,21.67,424.886,12.195,16.779,12.384,461.25,20.8,32.4,0.0,0.41,0.41,25.0,1.0,2.0,STAT,,,,,2.8048
2025-03-10 19:39:36-07:00,21.67,424.65500000000003,11.493,16.8105,11.268,460.71,20.8,32.4,0.0,0.4,0.41,26.0,1.0,2.0,STAT,,,,,2.5736
2025-03-10 19:40:38-07:00,21.68,418.924,12.708,16.149,11.531999999999998,460.98,20.8,32.4,0.0,0.48,0.69,27.0,1.0,2.0,STAT,,,,,2.6903999999999995
2025-03-10 19:41:38-07:00,21.68,423.23600000000005,12.276000000000002,15.970500000000001,12.384,462.01,20.8,32.3,0.05,0.44,0.51,27.0,1.0,2.0,STAT,,,,,2.8288
2025-03-10 19:42:38-07:00,21.69,417.406,10.278,15.823500000000001,12.276,462.65,20.8,32.4,0.01,0.5,0.52,28.0,1.0,1.0,STAT,,,,,2.8552
2025-03-10 19:43:38-07:00,21.69,419.716,12.375,15.3405,12.312,462.52,20.9,32.3,0.03,0.63,0.94,26.0,1.0,1.0,STAT,,,,,2.9664
2025-03-10 19:44:38-07:00,21.69,420.057,12.942,15.025500000000001,14.364,461.83,20.8,32.3,0.01,0.24,0.34,25.0,1.0,1.0,STAT,,,,,3.0648000000000004
2025-03-10 19:45:38-07:00,21.69,420.233,12.105,16.149,13.116,461.29,20.8,32.3,0.0,0.13,0.16,26.0,1.0,2.0,STAT,,,,,2.7272000000000003
2025-03-10 19:46:38-07:00,21.69,423.23600000000005,12.051,15.739500000000001,14.016,460.49,20.9,32.3,0.0,0.58,0.59,27.0,1.0,2.0,STAT,,,,,3.2672000000000003
2025-03-10 19:47:38-07:00,21.7,420.64,11.295000000000002,15.8445,13.536,459.79,20.9,32.3,0.0,0.6,0.6,28.0,1.0,2.0,STAT,,,,,3.1872000000000003
2025-03-10 19:48:38-07:00,21.7,398.75000000000006,10.476,15.456000000000001,13.991999999999999,459.77,20.8,32.3,0.0,0.42,0.42,28.0,1.0,2.0,STAT,,,,,3.1344
2025-03-10 19:49:39-07:00,21.7,419.056,9.387,15.928500000000001,12.756,459.92,20.8,32.4,0.0,0.23,0.23,29.0,0.0,2.0,STAT,,,,,2.7352000000000003
2025-03-10 19:50:39-07:00,21.7,419.22100000000006,12.366,15.592500000000001,13.464,459.97,20.9,32.4,0.0,0.09,0.45,26.0,1.0,2.0,STAT,,,,,2.7648
2025-03-10 19:51:41-07:00,21.7,412.76400000000007,11.520000000000001,16.548000000000002,13.272,460.28,20.9,32.5,0.0,0.52,0.65,27.0,1.0,2.0,STAT,,,,,3.0704000000000002
2025-03-10 19:52:41-07:00,21.7,412.731,12.564000000000002,15.771,14.723999999999998,461.64,20.9,32.4,0.0,0.44,0.48,26.0,1.0,3.0,STAT,,,,,3.2967999999999997
2025-03-10 19:53:41-07:00,21.7,407.44,11.772,14.6265,15.864,462.82,20.9,32.5,0.07,0.47,0.65,27.0,1.0,3.0,STAT,,,,,3.5488000000000004
2025-03-10 19:54:36-07:00,21.71,407.583,11.322000000000001,16.254,12.564,463.51,20.9,32.6,0.04,0.38,0.5,27.0,1.0,2.0,STAT,,,,,2.8168000000000006
2025-03-10 19:55:37-07:00,21.74,408.265,9.774,16.4955,12.443999999999999,464.06,20.9,32.7,0.01,0.42,0.46,28.0,1.0,2.0,STAT,,,,,2.8247999999999998
2025-03-10 19:56:36-07:00,21.76,385.12100000000004,9.855,15.2985,13.607999999999999,465.42,20.9,32.6,0.0,0.69,0.74,29.0,1.0,2.0,STAT,,,,,3.2736
2025-03-10 19:57:36-07:00,21.77,419.232,10.224,15.1725,14.328,467.6,20.9,32.4,0.0,0.55,0.77,29.0,1.0,2.0,STAT,,,,,3.3056
2025-03-10 19:58:36-07:00,21.77,408.8260000000001,11.772,14.8995,14.411999999999999,467.87,20.9,32.5,0.0,0.18,0.34,28.0,1.0,2.0,STAT,,,,,3.0264
2025-03-10 19:59:37-07:00,21.78,415.69,11.952,15.739500000000001,12.299999999999999,467.31,20.9,32.5,0.0,0.26,0.34,27.0,1.0,1.0,STAT,,,,,2.668
2025-03-10 20:00:37-07:00,21.78,413.22600000000006,9.729000000000001,16.8735,11.435999999999998,467.11,20.9,32.6,0.0,0.44,0.47,29.0,1.0,2.0,STAT,,,,,2.6391999999999998
2025-03-10 20:01:37-07:00,21.79,403.28200000000004,11.511,16.1175,12.852,467.04,20.9,32.5,0.0,0.22,0.23,28.0,1.0,2.0,STAT,,,,,2.7464000000000004
2025-03-10 20:02:37-07:00,21.79,408.44100000000003,10.998000000000001,15.435,13.5,467.01,20.9,32.5,0.03,0.37,0.38,28.0,1.0,1.0,STAT,,,,,2.996
2025-03-10 20:03:37-07:00,21.79,403.05100000000004,10.08,14.868,13.308,466.6,20.9,32.4,0.01,0.12,0.12,28.0,1.0,2.0,STAT,,,,,2.7576
2025-03-10 20:04:37-07:00,21.79,401.42300000000006,10.287,15.309000000000001,11.94,466.21,20.9,32.4,0.0,0.1,0.1,27.0,1.0,1.0,STAT,,,,,2.468
2025-03-10 20:05:38-07:00,21.79,391.49,10.656,15.162,12.527999999999999,465.54,20.9,32.4,0.0,0.15,0.15,27.0,1.0,1.0,STAT,,,,,2.6256
2025-03-10 20:06:40-07:00,21.79,420.44200000000006,11.79,14.952000000000002,14.568,465.19,21.0,32.5,0.06,0.85,1.1,27.0,1.0,2.0,STAT,,,,,3.5936000000000003
2025-03-10 20:07:40-07:00,21.8,417.0760000000001,12.276000000000002,15.057,12.924,465.11,21.0,32.4,0.02,0.55,0.63,26.0,1.0,2.0,STAT,,,,,3.0248
2025-03-10 20:08:40-07:00,21.8,429.53900000000004,10.314000000000002,15.498000000000001,12.815999999999999,465.33,21.0,32.5,0.01,0.24,0.27,27.0,1.0,2.0,STAT,,,,,2.7552000000000003
2025-03-10 20:09:40-07:00,21.8,424.523,11.799,15.75,12.864,465.76,21.0,32.4,0.0,0.43,0.44,27.0,1.0,2.0,STAT,,,,,2.9168000000000003
2025-03-10 20:10:40-07:00,21.8,434.874,11.205,15.0045,12.828,465.92,21.0,32.5,0.0,0.34,0.53,27.0,1.0,2.0,STAT,,,,,2.8376
2025-03-10 20:11:40-07:00,21.8,443.949,10.485000000000001,15.1725,13.668000000000001,466.13,21.0,32.5,0.0,0.31,0.38,27.0,1.0,3.0,STAT,,,,,2.9816000000000003
2025-03-10 20:12:39-07:00,21.8,449.69100000000003,9.81,15.309000000000001,12.719999999999999,468.47,21.0,32.6,0.0,0.39,0.41,26.0,1.0,2.0,STAT,,,,,2.856
2025-03-10 20:13:40-07:00,21.8,437.22800000000007,10.701,15.403500000000001,13.716,475.66,21.0,32.6,0.0,0.13,0.14,26.0,1.0,2.0,STAT,,,,,2.8472
2025-03-10 20:14:40-07:00,21.84,475.25500000000005,10.754999999999999,15.267,13.116,480.47,21.0,32.5,0.0,0.41,0.48,26.0,0.0,2.0,STAT,,,,,2.9512
2025-03-10 20:15:40-07:00,21.86,480.634,11.196,16.149,13.116,482.36,21.0,32.4,0.0,0.22,0.25,25.0,1.0,2.0,STAT,,,,,2.7992000000000004
2025-03-10 20:16:40-07:00,21.87,471.17400000000004,11.322000000000001,15.7815,12.096,482.77,21.0,32.4,0.0,0.15,0.21,23.0,1.0,2.0,STAT,,,,,2.5392
2025-03-10 20:17:40-07:00,21.87,483.725,10.998000000000001,15.9075,12.815999999999999,482.23,21.0,32.5,0.0,0.07,0.25,23.0,1.0,2.0,STAT,,,,,2.6192
2025-03-10 20:18:40-07:00,21.88,494.197,10.386,15.078,14.136,481.23,21.0,32.5,0.0,0.26,0.43,24.0,2.0,2.0,STAT,,,,,3.0352
2025-03-10 20:19:40-07:00,21.88,501.43500000000006,12.123000000000001,15.897000000000002,12.708,481.52,21.0,32.5,0.0,0.14,0.19,23.0,1.0,2.0,STAT,,,,,2.6536000000000004
2025-03-10 20:20:40-07:00,21.89,502.656,13.59,14.605500000000001,14.676,481.37,21.0,32.4,0.0,0.15,0.17,22.0,1.0,2.0,STAT,,,,,3.0552
2025-03-10 20:21:40-07:00,21.89,513.3370000000001,13.41,13.923,14.315999999999999,479.98,21.0,32.3,0.0,0.21,0.22,21.0,0.0,1.0,STAT,,,,,3.0312
2025-03-10 20:22:43-07:00,21.89,516.2520000000001,11.97,13.6815,15.096,476.75,21.0,32.3,0.0,0.55,0.55,22.0,1.0,2.0,STAT,,,,,3.4592
2025-03-10 20:23:43-07:00,21.89,528.506,12.825000000000001,14.5425,14.088,474.97,21.0,32.3,0.0,0.43,0.43,21.0,1.0,2.0,STAT,,,,,3.1616
2025-03-10 20:24:39-07:00,21.89,535.799,11.862,14.490000000000002,13.296,474.87,21.1,32.2,0.0,0.19,0.25,22.0,1.0,2.0,STAT,,,,,2.8112000000000004
2025-03-10 20:25:39-07:00,21.89,530.585,11.151000000000002,14.259,14.268,474.18,21.0,32.2,-1.0,-1.0,-1.0,22.0,1.0,2.0,STAT,,,,,2.0536000000000003
2025-03-10 20:26:39-07:00,21.89,535.7330000000001,12.816,14.059500000000002,15.515999999999998,473.42,21.0,32.2,-1.0,-1.0,-1.0,21.0,0.0,2.0,STAT,,,,,2.3031999999999995
2025-03-10 20:27:40-07:00,21.89,541.6840000000001,11.259,14.049000000000001,14.04,473.15,21.1,32.2,0.0,0.11,0.12,22.0,1.0,2.0,STAT,,,,,2.896
2025-03-10 20:28:41-07:00,21.9,549.9340000000001,10.197000000000001,14.427000000000001,14.639999999999999,473.55,21.0,32.2,0.0,0.2,0.2,23.0,1.0,2.0,STAT,,,,,3.088
2025-03-10 20:29:41-07:00,21.9,550.264,11.718,14.238000000000001,15.0,473.84,21.1,32.1,0.0,0.37,0.37,21.0,1.0,2.0,STAT,,,,,3.296
2025-03-10 20:30:41-07:00,21.9,553.729,11.313,13.7655,16.008,473.94,21.1,32.0,0.0,0.25,0.25,21.0,1.0,2.0,STAT,,,,,3.4016
2025-03-10 20:31:41-07:00,21.91,557.447,13.131,14.3745,13.584,473.98,21.1,31.9,0.0,0.19,0.19,21.0,1.0,2.0,STAT,,,,,2.8688000000000002
2025-03-10 20:32:40-07:00,21.93,564.1020000000001,13.734,13.881000000000002,13.776,473.91,21.1,32.0,0.0,0.13,0.13,20.0,1.0,1.0,STAT,,,,,2.8592000000000004
2025-03-10 20:33:41-07:00,21.96,560.219,11.952,14.4375,13.272,473.32,21.1,32.0,0.0,0.04,0.04,21.0,1.0,1.0,STAT,,,,,2.6864000000000003
2025-03-10 20:34:41-07:00,21.97,569.0520000000001,12.762,14.7735,13.632,472.88,21.1,32.1,0.0,0.02,0.02,20.0,1.0,2.0,STAT,,,,,2.7424
2025-03-10 20:35:41-07:00,21.98,569.1840000000001,13.257000000000001,13.902000000000001,14.927999999999999,472.31,21.1,32.0,0.0,0.48,0.48,21.0,1.0,2.0,STAT,,,,,3.3695999999999997
2025-03-10 20:36:41-07:00,21.98,578.446,13.329,14.416500000000001,14.868,472.03,21.1,32.0,0.0,0.16,0.16,21.0,1.0,3.0,STAT,,,,,3.1016000000000004
2025-03-10 20:37:41-07:00,21.98,576.961,12.96,15.193500000000002,13.692,472.01,21.1,32.1,0.0,0.06,0.06,20.0,0.0,2.0,STAT,,,,,2.7864000000000004
2025-03-10 20:38:41-07:00,21.99,581.68,13.419,14.868,13.248,472.0,21.1,32.0,0.0,0.09,0.49,21.0,0.0,2.0,STAT,,,,,2.7216
2025-03-10 20:39:41-07:00,21.98,572.2200000000001,12.897,14.8155,14.232,471.84,21.1,32.0,0.0,0.12,0.42,21.0,0.0,2.0,STAT,,,,,2.9424
2025-03-10 20:40:41-07:00,21.99,582.186,14.139000000000001,13.755,15.768,471.41,21.1,31.9,0.0,0.13,0.23,19.0,1.0,2.0,STAT,,,,,3.2576000000000005
2025-03-10 20:41:41-07:00,21.99,585.112,14.427000000000001,13.797,16.116,471.14,21.1,31.9,0.0,0.13,0.16,19.0,1.0,2.0,STAT,,,,,3.3272000000000004
2025-03-10 20:42:41-07:00,21.99,579.128,12.987,13.755,14.892,471.05,21.1,31.8,0.0,0.04,0.19,20.0,0.0,2.0,STAT,,,,,3.0104
2025-03-10 20:43:43-07:00,21.99,570.2620000000001,12.807,13.839,14.424,471.02,21.1,31.8,0.0,0.16,0.31,19.0,1.0,2.0,STAT,,,,,3.0128000000000004
2025-03-10 20:44:43-07:00,21.99,576.9390000000001,12.933,13.8495,13.272,471.01,21.2,31.8,0.0,0.12,0.16,20.0,1.0,1.0,STAT,,,,,2.7504000000000004
2025-03-10 20:45:43-07:00,21.99,574.376,13.779,14.1225,14.411999999999999,470.83,21.1,31.9,0.0,0.25,0.29,20.0,1.0,2.0,STAT,,,,,3.0824000000000003
2025-03-10 20:46:43-07:00,21.99,568.1170000000001,14.453999999999999,14.532,14.796,469.83,21.1,31.8,0.0,0.08,0.29,19.0,1.0,2.0,STAT,,,,,3.0232
2025-03-10 20:47:43-07:00,21.99,568.7880000000001,13.607999999999999,14.301,15.684,469.06,21.2,31.8,0.0,0.03,0.1,20.0,1.0,3.0,STAT,,,,,3.1608
2025-03-10 20:48:43-07:00,21.99,582.9340000000001,13.356,14.4375,13.884,469.02,21.1,31.9,0.0,0.19,0.22,20.0,1.0,2.0,STAT,,,,,2.9288000000000003
2025-03-10 20:49:43-07:00,21.99,588.676,13.536,14.784,11.58,469.3,21.1,31.9,0.0,0.09,0.09,20.0,1.0,1.0,STAT,,,,,2.3880000000000003
2025-03-10 20:50:43-07:00,22.0,575.2450000000001,13.329,14.059500000000002,13.692,469.67,21.2,31.9,0.0,0.03,0.03,20.0,1.0,2.0,STAT,,,,,2.7624000000000004
2025-03-10 20:51:43-07:00,22.03,582.076,13.374,14.5635,13.943999999999999,470.34,21.2,31.9,0.0,0.05,0.05,20.0,1.0,2.0,STAT,,,,,2.8288
2025-03-10 20:52:44-07:00,22.06,581.119,13.779,14.038499999999999,16.043999999999997,470.56,21.2,32.0,0.0,0.02,0.02,20.0,1.0,2.0,STAT,,,,,3.2247999999999997
2025-03-10 20:53:45-07:00,22.07,584.1659999999999,14.337,13.618500000000001,15.707999999999998,470.2,21.2,31.9,0.0,0.07,0.07,19.0,1.0,2.0,STAT,,,,,3.1976
2025-03-10 20:54:45-07:00,22.07,567.655,12.897,13.534500000000001,14.652000000000001,470.07,21.2,31.8,0.0,0.02,0.02,20.0,1.0,2.0,STAT,,,,,2.9464000000000006
2025-03-10 20:55:45-07:00,22.08,570.878,14.571000000000002,13.912500000000001,14.411999999999999,470.02,21.2,31.9,0.0,0.01,0.01,19.0,1.0,2.0,STAT,,,,,2.8904
2025-03-10 20:56:45-07:00,22.08,547.2170000000001,10.863000000000001,13.587,14.543999999999999,470.01,21.2,31.8,0.0,0.11,0.11,21.0,1.0,2.0,STAT,,,,,2.9968
2025-03-10 20:57:45-07:00,22.08,572.726,11.07,13.450500000000002,14.7,470.23,21.2,32.0,0.0,0.04,0.04,22.0,1.0,2.0,STAT,,,,,2.972
2025-03-10 20:58:46-07:00,22.09,562.6940000000001,11.952,13.009500000000001,15.323999999999998,470.73,21.2,32.0,0.0,0.01,0.01,21.0,1.0,2.0,STAT,,,,,3.0728
2025-03-10 20:59:46-07:00,22.09,568.183,12.024,13.618500000000001,14.399999999999999,470.9,21.2,32.0,0.0,0.0,0.0,20.0,0.0,2.0,STAT,,,,,2.88
2025-03-10 21:00:46-07:00,22.09,561.484,12.735000000000001,13.7445,14.915999999999999,470.97,21.2,32.0,0.0,0.27,0.27,21.0,1.0,3.0,STAT,,,,,3.1992000000000003
2025-03-10 21:01:46-07:00,22.09,565.9390000000001,12.195,13.3665,14.627999999999998,470.99,21.2,31.9,0.0,0.14,0.14,21.0,1.0,2.0,STAT,,,,,3.0376
2025-03-10 21:02:46-07:00,22.09,569.305,12.582,13.23,15.18,471.05,21.2,32.0,0.0,0.22,0.22,21.0,1.0,2.0,STAT,,,,,3.212
