DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,91,47,3,-28,6,0,0.00000,0.00000.1,0.1,1804016167,108,24,-29,0.2,348142736,AQI
2025-03-09 08:10:40-07:00,10.56,150.953,9.018,4.389,39.815999999999995,426.08,11.1,67.6,0.35,1.63,1.97,0.0,0.0,1,13.84,1.14,34.43,1,-23,32.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.267199999999999
2025-03-09 08:11:40-07:00,10.6,150.23800000000003,8.208,4.305,38.724000000000004,426.03,11.1,67.5,0.57,2.26,2.59,0.0,0.0,1,14.05,109.13,32.12,1,-21,32.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.552800000000001
2025-03-09 08:12:40-07:00,10.62,151.404,9.225,3.4755000000000003,40.572,426.01,11.1,67.5,0.63,2.11,2.31,0.0,0.0,1,13.98,30.82,30.78,1,-21,32.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.802400000000002
2025-03-09 08:13:41-07:00,10.63,149.01700000000002,9.629999999999999,4.5045,38.4,426.0,11.1,67.6,0.4,1.48,1.74,0.0,0.0,1,13.91,8.7,30.46,1,-22,32.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.863999999999999
2025-03-09 08:14:41-07:00,10.63,149.31400000000002,8.172,3.4545000000000003,40.368,425.71,11.2,67.4,0.62,1.4,1.57,0.0,0.0,1,13.87,2.46,32.37,1,-21,34.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.1936
2025-03-09 08:15:42-07:00,10.64,148.45600000000002,9.081,4.116,40.224000000000004,425.48,11.1,67.3,0.85,1.74,1.8,0.0,0.0,1,14.05,127.15,38.18,1,-20,32.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.4368
2025-03-09 08:16:42-07:00,10.65,152.72400000000002,10.620000000000001,4.1475,38.352,425.82,11.1,67.3,0.55,1.82,1.9,0.0,0.0,1,14.02,78.75,33.8,1,-24,30.0,0.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.1264
2025-03-09 08:17:42-07:00,10.64,151.657,8.838000000000001,4.683,38.123999999999995,425.48,11.1,67.2,0.4,1.49,1.96,0.0,0.0,1,13.95,22.24,30.85,1,-23,32.0,1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.816799999999999
2025-03-09 08:18:42-07:00,10.65,155.98000000000002,8.991,5.6385000000000005,39.01199999999999,425.35,11.2,67.1,0.17,1.64,1.8,0.0,0.0,1,13.91,6.28,28.74,1,-23,32.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.114399999999998
2025-03-09 08:19:42-07:00,10.65,158.42200000000003,9.576,6.132,38.076,425.65,11.1,67.0,0.61,1.59,1.91,0.0,0.0,1,13.87,1.77,29.66,1,-24,32.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.8872
2025-03-09 08:20:41-07:00,10.65,154.38500000000002,10.323,3.192,40.332,425.88,11.1,67.0,0.85,1.58,1.69,0.0,0.0,1,14.09,150.24,38.65,1,-23,30.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.330400000000001
2025-03-09 08:21:42-07:00,10.65,151.976,9.360000000000001,3.4125,42.036,425.31,11.1,66.8,0.89,1.72,1.75,0.0,0.0,1,13.98,42.43,34.72,1,-24,32.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.7832
2025-03-09 08:22:42-07:00,10.65,152.57,8.604000000000001,4.966500000000001,39.467999999999996,425.11,11.1,67.0,0.94,2.13,2.23,0.0,0.0,1,13.95,11.98,31.78,1,-25,33.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.5976
2025-03-09 08:23:42-07:00,10.65,152.889,9.324,5.2605,38.04,425.04,11.1,67.0,0.76,2.01,2.1,0.0,0.0,1,13.87,3.38,29.38,1,-24,33.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.216000000000001
2025-03-09 08:24:42-07:00,10.65,154.693,8.955,5.628000000000001,39.684,425.01,11.1,66.9,0.81,2.12,2.46,0.0,0.0,1,13.84,0.96,31.09,1,-25,32.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.6328
2025-03-09 08:25:44-07:00,10.65,156.46400000000003,9.585,5.365500000000001,39.852,425.0,11.1,66.9,1.17,2.54,2.83,0.0,0.0,1,14.05,110.76,35.77,1,-24,31.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.0024
2025-03-09 08:26:44-07:00,10.65,152.361,8.109,5.795999999999999,39.732,425.0,11.1,66.9,0.81,2.05,2.47,0.0,0.0,1,13.98,31.28,31.2,1,-25,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.586400000000001
2025-03-09 08:27:44-07:00,10.65,147.092,8.451,5.7855,39.275999999999996,425.0,11.1,66.6,0.78,1.98,2.16,0.0,0.0,1,13.95,8.84,29.03,1,-23,34.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.4392
2025-03-09 08:28:44-07:00,10.65,151.42600000000002,8.046,4.7355,40.248,425.0,11.1,66.6,0.87,2.24,2.63,0.0,0.0,1,13.87,2.5,31.99,1,-24,34.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.8416
2025-03-09 08:29:45-07:00,10.65,156.22200000000004,8.757000000000001,4.41,41.663999999999994,425.0,11.1,66.8,0.8,1.61,1.73,0.0,0.0,1,13.84,0.7,33.6,1,-24,33.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.6208
2025-03-09 08:30:45-07:00,10.65,157.311,8.784,4.914,38.315999999999995,425.0,11.1,66.6,0.38,1.99,2.05,0.0,0.0,1,14.09,193.16,38.94,1,-23,33.0,1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.2552
2025-03-09 08:31:41-07:00,10.65,151.03000000000003,9.225,5.5125,38.699999999999996,425.0,11.1,66.4,0.19,1.49,1.51,0.0,0.0,1,14.02,60.61,33.09,1,-24,33.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.931999999999999
2025-03-09 08:32:41-07:00,10.66,152.636,9.594000000000001,5.1555,37.92,424.92,11.1,66.4,0.4,1.4,1.56,0.0,0.0,1,13.95,17.12,33.18,1,-25,33.0,1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.704
2025-03-09 08:33:41-07:00,10.66,147.79600000000002,8.136,6.006,40.248,424.9,11.1,66.5,0.81,1.88,2.19,0.0,0.0,1,13.91,4.83,30.43,1,-24,34.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.5536
2025-03-09 08:34:41-07:00,10.66,145.904,8.172,7.035,36.348,424.97,11.2,66.7,0.88,1.97,2.14,0.0,0.0,1,13.84,1.37,33.16,1,-21,34.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.845600000000001
2025-03-09 08:35:42-07:00,10.66,148.74200000000002,8.109,6.09,37.355999999999995,424.99,11.2,66.4,0.74,1.94,1.99,0.0,0.0,1,14.09,118.32,46.11,1,-20,33.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.0232
2025-03-09 08:36:42-07:00,10.66,151.195,8.721,5.292000000000001,41.376,425.0,11.2,66.3,0.36,1.4,1.42,0.0,0.0,1,14.02,43.24,35.3,1,-25,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.395199999999999
2025-03-09 08:37:43-07:00,10.66,149.336,7.542000000000001,5.1765,42.516,425.0,11.2,66.1,0.77,1.51,1.55,0.0,0.0,1,13.95,12.21,31.28,1,-25,34.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.7112
2025-03-09 08:38:43-07:00,10.66,149.127,8.73,5.9115,39.564,425.0,11.1,66.2,1.08,1.75,1.76,0.0,0.0,1,13.91,3.45,31.05,1,-23,33.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.312800000000001
2025-03-09 08:39:43-07:00,10.67,151.8,8.838000000000001,7.549500000000001,37.812,425.0,11.2,66.2,0.91,2.17,2.17,0.0,0.0,1,13.84,0.97,31.43,1,-24,33.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.2984
2025-03-09 08:40:44-07:00,10.68,151.03000000000003,9.522,7.7595,39.01199999999999,425.0,11.1,66.2,0.61,1.93,2.11,0.0,0.0,1,14.12,78.66,31.74,1,-23,32.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.3464
2025-03-09 08:41:44-07:00,10.68,150.44700000000003,8.559,6.7620000000000005,37.368,425.0,11.2,66.3,0.77,1.87,1.94,0.0,0.0,1,14.02,47.96,30.68,1,-23,32.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.969600000000002
2025-03-09 08:42:44-07:00,10.68,148.478,8.388,4.924500000000001,39.815999999999995,424.63,11.2,66.4,0.91,2.31,2.5,0.0,0.0,1,13.95,13.55,33.46,1,-22,33.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.8112
2025-03-09 08:43:44-07:00,10.68,148.632,8.388,5.670000000000001,38.339999999999996,424.22,11.2,66.1,0.75,2.36,2.42,0.0,0.0,1,13.91,3.83,32.06,1,-21,33.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.556
2025-03-09 08:44:44-07:00,10.68,148.31300000000002,8.126999999999999,4.662000000000001,40.884,424.08,11.2,66.1,0.82,2.59,2.61,0.0,0.0,1,13.87,1.08,31.64,1,-23,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.2488
2025-03-09 08:45:45-07:00,10.68,148.654,8.514000000000001,5.292000000000001,41.22,424.03,11.2,65.9,0.87,2.09,2.18,0.0,0.0,1,14.09,94.82,29.82,1,-25,32.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.916
2025-03-09 08:46:45-07:00,10.68,150.678,7.641,5.04,41.196,424.01,11.2,66.1,0.61,1.85,2.17,0.0,0.0,1,14.02,55.32,36.76,1,-25,33.0,0.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.7192
2025-03-09 08:47:45-07:00,10.67,152.68000000000004,6.984,6.2265,39.72,424.0,11.2,66.0,0.87,1.88,1.98,0.0,0.0,1,13.95,15.62,33.87,1,-24,35.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.448
2025-03-09 08:48:45-07:00,10.67,150.77700000000002,8.397,4.3260000000000005,40.967999999999996,424.18,11.2,65.8,0.71,1.86,2.55,0.0,0.0,1,13.91,4.41,30.07,1,-25,32.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.6816
2025-03-09 08:49:46-07:00,10.68,151.404,6.768,5.103000000000001,40.368,424.06,11.2,65.9,0.78,2.03,2.51,0.0,0.0,1,13.87,1.25,30.42,1,-24,34.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.697600000000001
2025-03-09 08:50:46-07:00,10.68,153.978,7.2,5.187,39.0,424.29,11.2,65.9,0.73,1.96,2.12,0.0,0.0,1,14.09,92.29,30.79,1,-24,34.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.368
2025-03-09 08:51:47-07:00,10.68,150.997,7.578,6.132,38.052,424.75,11.2,65.9,0.83,1.99,2.4,0.0,0.0,1,13.98,53.7,35.9,1,-23,33.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.2024
2025-03-09 08:52:47-07:00,10.68,152.262,7.488,6.216,37.536,424.91,11.2,65.7,0.59,1.59,1.72,0.0,0.0,1,13.95,15.17,30.48,1,-24,34.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.779200000000001
2025-03-09 08:53:47-07:00,10.69,152.68000000000004,9.279,4.83,41.208000000000006,424.97,11.2,65.7,0.6,1.57,1.61,0.0,0.0,1,13.87,4.28,31.11,1,-25,32.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.497600000000002
2025-03-09 08:54:47-07:00,10.7,151.56900000000002,9.495000000000001,5.7330000000000005,40.583999999999996,425.07,11.2,65.6,0.78,2.13,2.14,0.0,0.0,1,13.84,1.21,34.57,1,-24,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.8208
2025-03-09 08:55:47-07:00,10.7,153.40600000000003,7.668,4.5045,42.504,425.1,11.2,65.5,0.83,2.26,2.72,0.0,0.0,1,14.12,137.67,31.67,1,-23,34.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.3088
2025-03-09 08:56:47-07:00,10.71,151.712,9.306000000000001,5.187,41.22,425.03,11.2,65.7,0.64,1.78,2.01,0.0,0.0,1,13.98,38.88,34.13,1,-23,31.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.668
2025-03-09 08:57:43-07:00,10.72,154.209,8.226,5.4495000000000005,40.992,425.01,11.2,65.8,0.75,2.24,2.46,0.0,0.0,1,13.95,12.2,31.35,1,-24,32.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.9904
2025-03-09 08:58:43-07:00,10.72,150.23800000000003,8.658,5.7225,38.52,425.0,11.2,65.5,0.93,2.31,2.56,0.0,0.0,1,13.87,3.45,31.94,1,-23,32.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.552000000000001
2025-03-09 08:59:43-07:00,10.72,148.14800000000002,8.154,6.3315,37.775999999999996,424.73,11.2,65.8,0.81,1.85,2.03,0.0,0.0,1,13.84,0.97,31.18,1,-23,33.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.0352
2025-03-09 09:00:44-07:00,10.72,145.87100000000004,8.235000000000001,5.838,40.044,424.26,11.1,66.0,0.77,2.45,2.72,0.0,0.0,1,14.09,214.75,30.67,1,-20,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.9688
2025-03-09 09:01:44-07:00,10.71,150.59000000000003,8.082,6.027,39.948,424.32,11.1,66.5,0.39,1.96,2.14,0.0,0.0,1,13.98,60.65,38.43,1,-23,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.5576
2025-03-09 09:02:44-07:00,10.7,149.512,8.226,5.9535,38.64,424.28,11.2,66.7,0.81,2.14,2.19,0.0,0.0,1,13.91,17.13,34.41,1,-21,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.440000000000001
2025-03-09 09:03:44-07:00,10.68,149.853,8.217,7.213500000000001,36.552,424.71,11.2,66.6,0.93,1.86,2.05,0.0,0.0,1,13.87,4.84,34.17,1,-21,33.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,8.7984
2025-03-09 09:04:44-07:00,10.66,148.34600000000003,8.424,7.423500000000001,39.0,424.9,11.2,66.5,1.16,2.43,2.69,0.0,0.0,1,13.84,1.37,31.22,1,-21,31.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.744000000000002
2025-03-09 09:05:45-07:00,10.66,148.995,8.226,7.119000000000001,37.692,424.96,11.2,66.7,1.05,2.41,2.51,0.0,0.0,1,14.05,101.28,29.97,1,-22,33.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.4664
2025-03-09 09:06:46-07:00,10.66,148.566,7.965,6.1530000000000005,40.224000000000004,424.9,11.1,66.8,1.06,2.52,2.84,0.0,0.0,1,13.98,28.6,43.07,1,-23,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.0608
2025-03-09 09:07:46-07:00,10.65,150.007,8.145000000000001,7.266,37.62,424.32,11.1,67.0,0.72,2.15,2.25,0.0,0.0,1,13.91,8.08,36.09,1,-23,31.0,1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.244
2025-03-09 09:08:46-07:00,10.65,149.07200000000003,7.947,6.594,39.624,424.11,11.1,67.1,0.66,1.92,2.07,0.0,0.0,1,13.87,2.28,30.98,1,-22,33.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.4608
2025-03-09 09:09:46-07:00,10.65,152.71300000000002,7.308,7.6545000000000005,39.42,424.04,11.1,66.9,0.71,2.1,2.18,0.0,0.0,1,13.84,0.64,32.58,1,-25,33.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.564
2025-03-09 09:10:46-07:00,10.64,149.336,7.119000000000001,6.8985,39.57599999999999,424.29,11.1,67.1,0.89,1.91,1.94,0.0,0.0,1,14.05,74.31,31.32,1,-23,33.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.4432
2025-03-09 09:11:47-07:00,10.64,150.24900000000002,7.2989999999999995,7.6754999999999995,38.52,424.1,11.1,67.3,0.96,2.09,2.14,0.0,0.0,1,13.95,20.99,46.82,1,-26,33.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.376000000000001
2025-03-09 09:12:47-07:00,10.63,145.47500000000002,7.614000000000001,7.7595,38.339999999999996,424.49,11.1,67.4,0.78,2.02,2.21,0.0,0.0,1,13.91,5.93,35.14,1,-23,33.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.283999999999999
2025-03-09 09:13:47-07:00,10.58,149.204,9.045000000000002,8.568000000000001,38.459999999999994,424.82,11.1,67.4,1.12,2.39,2.64,0.0,0.0,1,13.87,1.67,31.82,1,-24,31.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.604
2025-03-09 09:14:47-07:00,10.57,146.83900000000003,9.144,8.599499999999999,38.4,424.74,11.1,67.3,1.18,2.94,3.3,0.0,0.0,1,13.84,0.47,31.35,1,-24,32.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.032
2025-03-09 09:15:47-07:00,10.56,146.98200000000003,8.019,7.224,41.088,424.72,11.1,67.1,0.88,2.15,2.32,0.0,0.0,1,14.02,106.58,30.85,1,-25,33.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.937600000000002
2025-03-09 09:16:48-07:00,10.56,148.80800000000002,9.261,7.3185,40.152,424.79,11.1,67.1,0.96,2.25,2.69,0.0,0.0,1,13.95,30.1,40.94,1,-26,31.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.830400000000001
2025-03-09 09:17:48-07:00,10.55,148.66500000000002,9.009,7.2975,40.583999999999996,424.55,11.1,67.0,1.12,2.77,3.06,0.0,0.0,1,13.91,8.5,34.72,1,-25,31.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.332799999999999
2025-03-09 09:18:48-07:00,10.55,150.161,6.462,7.9275,40.836,424.84,11.0,67.3,1.24,2.31,2.41,0.0,0.0,1,13.87,2.4,31.49,1,-25,35.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.0152
2025-03-09 09:19:48-07:00,10.54,147.04800000000003,7.443,8.484,38.748,424.88,11.0,67.4,1.08,2.7,3.0,0.0,0.0,1,14.12,184.9,30.13,1,-22,34.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.909600000000001
2025-03-09 09:20:48-07:00,10.54,148.35700000000003,7.893,7.854000000000001,37.884,424.96,11.0,67.3,1.03,2.85,3.24,0.0,0.0,1,14.02,73.36,30.26,1,-22,32.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.8568
2025-03-09 09:21:49-07:00,10.53,148.58800000000002,7.578,7.9590000000000005,39.395999999999994,424.63,11.0,67.4,1.01,2.96,3.23,0.0,0.0,1,13.91,20.72,39.13,1,-23,30.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.2472
2025-03-09 09:22:50-07:00,10.51,150.24900000000002,7.623000000000001,7.4865,37.8,424.43,11.0,67.7,0.66,2.53,2.62,0.0,0.0,1,13.87,5.85,33.9,1,-24,31.0,2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.584
2025-03-09 09:23:50-07:00,10.47,150.55700000000002,8.181000000000001,7.623,38.244,424.18,11.0,67.6,0.78,2.26,2.29,0.0,0.0,1,13.84,1.65,32.37,1,-25,32.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.456800000000001
2025-03-09 09:24:50-07:00,10.46,150.10600000000002,9.081,7.2975,39.372,424.06,11.0,67.3,0.97,2.62,2.63,0.0,0.0,1,14.05,174.6,32.77,1,-24,31.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.970400000000001
2025-03-09 09:25:50-07:00,10.46,147.169,8.082,8.2635,40.248,424.32,11.0,67.3,1.09,3.26,3.42,0.0,0.0,1,13.98,49.31,32.69,1,-25,31.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,10.6576
2025-03-09 09:26:50-07:00,10.45,148.775,8.451,7.8645000000000005,39.876,424.52,11.0,67.4,1.03,2.14,2.19,0.0,0.0,1,13.91,13.93,32.28,1,-27,30.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.6872
2025-03-09 09:27:45-07:00,10.45,145.70600000000002,8.109,7.413,40.211999999999996,424.82,11.0,67.3,1.01,1.94,2.33,0.0,0.0,1,13.87,4.37,36.87,1,-23,31.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.594399999999998
2025-03-09 09:28:45-07:00,10.45,149.93000000000004,8.01,7.0875,41.04,424.56,10.9,67.3,0.76,1.78,1.92,0.0,0.0,1,13.84,1.23,32.38,1,-27,31.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,9.632
