DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,124,25,-7,4061057892,154,27,-24,4223782705,AQI
2025-03-12 20:54:11-07:00,9.15,184.811,5.643,12.999,24.348,413.0,10.0,73.4,-1.0,-1.0,-1.0,28.0,-1.0,-2,,,,,,4.0696
2025-03-12 20:55:11-07:00,9.15,181.86300000000003,5.031,13.198500000000001,23.063999999999997,413.0,10.0,73.4,-1.0,-1.0,-1.0,28.0,-1.0,-3,,,,,,3.8127999999999993
2025-03-12 20:56:12-07:00,9.15,187.57200000000003,4.4910000000000005,13.398,25.068,413.0,10.2,72.7,0.4,1.08,1.16,30.0,-1.0,-3,,,,,,5.8776
2025-03-12 20:57:12-07:00,9.16,194.084,6.723,14.553,23.004,412.42,10.1,72.9,0.51,1.03,1.05,26.0,0.0,-4,,,,,,5.4248
2025-03-12 20:58:12-07:00,9.16,187.594,5.967,13.020000000000001,24.96,412.57,10.1,72.9,0.51,0.97,0.98,28.0,-1.0,-4,,,,,,5.768000000000001
2025-03-12 20:59:12-07:00,9.16,188.716,5.481,13.4085,24.876,412.35,10.1,73.1,0.39,0.99,0.99,28.0,0.0,-3,,,,,,5.767200000000001
2025-03-12 21:00:12-07:00,9.16,181.76400000000004,4.851,14.3745,22.704,412.12,10.1,73.1,0.39,0.98,0.98,29.0,0.0,-3,,,,,,5.3248
2025-03-12 21:01:11-07:00,9.16,182.32500000000002,7.2,12.81,24.912000000000003,412.04,10.1,72.8,0.24,0.98,0.98,26.0,-1.0,-3,,,,,,5.766400000000001
2025-03-12 21:02:11-07:00,9.16,187.352,5.678999999999999,14.469,23.508,412.02,10.1,73.3,0.26,0.95,0.99,29.0,0.0,-3,,,,,,5.4616
2025-03-12 21:03:11-07:00,9.16,192.23600000000002,6.066000000000001,14.248500000000002,23.255999999999997,412.01,10.1,73.4,0.34,0.98,1.22,27.0,0.0,-3,,,,,,5.435199999999999
2025-03-12 21:04:12-07:00,9.16,196.86700000000002,5.247,14.700000000000001,22.176,412.0,10.1,73.5,0.15,0.97,1.16,27.0,0.0,-3,,,,,,5.2112
2025-03-12 21:05:12-07:00,9.16,195.23900000000003,6.381,13.902000000000001,23.471999999999998,412.41,10.1,73.8,0.35,1.02,1.21,26.0,0.0,-3,,,,,,5.5104
2025-03-12 21:06:14-07:00,9.16,190.74,4.599,13.429499999999999,24.095999999999997,412.79,10.1,74.1,0.11,1.01,1.07,28.0,-1.0,-3,,,,,,5.627199999999999
2025-03-12 21:07:14-07:00,9.16,185.49300000000002,6.318,13.6395,22.295999999999996,412.93,10.1,73.9,0.23,0.79,0.81,27.0,-1.0,-4,,,,,,5.091199999999999
2025-03-12 21:08:14-07:00,9.16,186.86800000000002,5.7509999999999994,13.870500000000002,22.344,412.39,10.2,73.6,0.45,0.97,0.97,28.0,0.0,-2,,,,,,5.244800000000001
2025-03-12 21:09:14-07:00,9.16,190.223,6.687,13.9545,22.956,412.22,10.2,73.8,0.18,0.95,0.96,26.0,0.0,-2,,,,,,5.3511999999999995
2025-03-12 21:10:14-07:00,9.16,187.96800000000002,5.4,13.4085,23.063999999999997,412.11,10.2,74.0,0.32,0.92,0.92,27.0,-1.0,-3,,,,,,5.348799999999999
2025-03-12 21:11:09-07:00,9.16,186.703,4.014,14.196,23.291999999999998,412.62,10.1,73.9,0.23,0.85,1.04,28.0,0.0,-2,,,,,,5.338399999999999
2025-03-12 21:12:09-07:00,9.17,190.52,5.175,13.177500000000002,23.304000000000002,412.87,10.2,74.1,0.43,1.12,1.7,27.0,0.0,-3,,,,,,5.556800000000001
2025-03-12 21:13:09-07:00,9.2,193.27,4.59,13.723500000000001,22.884,412.95,10.2,74.1,0.64,1.51,1.7,29.0,0.0,-3,,,,,,5.784800000000001
2025-03-12 21:14:09-07:00,9.22,198.407,5.7330000000000005,15.025500000000001,21.264,412.98,10.2,74.0,0.87,1.88,2.02,27.0,0.0,-3,,,,,,5.7568
2025-03-12 21:15:09-07:00,9.23,199.15500000000003,5.508,14.973,21.912000000000003,412.99,10.3,73.7,1.16,2.31,2.36,28.0,0.0,-3,,,,,,6.2304
2025-03-12 21:16:11-07:00,9.24,202.466,4.86,15.634500000000001,21.636,413.0,10.2,73.5,1.47,2.5,2.74,29.0,0.0,-3,,,,,,6.3272
2025-03-12 21:17:11-07:00,9.24,203.79700000000003,5.571000000000001,15.162,22.295999999999996,413.0,10.3,73.8,1.68,2.8,3.31,28.0,-1.0,-3,,,,,,6.699199999999999
2025-03-12 21:18:12-07:00,9.24,204.54500000000002,6.57,14.931000000000001,19.704,413.0,10.3,74.1,1.65,2.75,3.31,27.0,-1.0,-3,,,,,,6.1408000000000005
2025-03-12 21:19:12-07:00,9.25,200.98100000000002,6.345,13.923,20.328,413.05,10.3,74.1,1.29,2.47,2.81,27.0,0.0,-4,,,,,,6.0416
2025-03-12 21:20:12-07:00,9.25,192.52200000000002,4.3020000000000005,12.9675,20.195999999999998,413.02,10.3,74.1,1.01,2.16,2.34,28.0,-1.0,-4,,,,,,5.767200000000001
2025-03-12 21:21:12-07:00,9.25,187.143,4.167,13.293000000000001,19.776,413.01,10.3,74.3,1.14,2.61,2.85,28.0,-1.0,-3,,,,,,6.043200000000001
2025-03-12 21:22:12-07:00,9.26,191.928,4.742999999999999,13.104000000000001,20.772,413.0,10.4,73.9,0.86,2.07,2.34,28.0,-1.0,-3,,,,,,5.8104
2025-03-12 21:23:12-07:00,9.26,193.52300000000002,4.3740000000000006,13.7025,22.212,413.0,10.4,74.0,0.64,1.49,1.67,28.0,-2.0,-3,,,,,,5.6344
2025-03-12 21:24:13-07:00,9.3,196.19600000000003,3.9240000000000004,13.398,22.823999999999998,413.0,10.4,73.3,0.54,1.36,1.66,28.0,-1.0,-3,,,,,,5.6528
2025-03-12 21:25:13-07:00,9.32,196.504,6.048,12.169500000000001,25.644000000000002,413.0,10.4,72.7,0.32,0.99,1.13,28.0,-1.0,-3,,,,,,5.920800000000001
2025-03-12 21:26:13-07:00,9.33,195.56900000000002,7.443,12.621,22.871999999999996,413.0,10.3,72.4,0.46,1.4,1.45,26.0,-1.0,-4,,,,,,5.6944
2025-03-12 21:27:13-07:00,9.34,192.181,6.372,15.025500000000001,21.912000000000003,413.0,10.3,72.6,0.14,1.13,1.4,26.0,-1.0,-3,,,,,,5.2864
2025-03-12 21:28:14-07:00,9.34,187.36300000000003,6.984,14.007,23.4,413.0,10.3,72.8,0.05,0.83,0.92,26.0,0.0,-3,,,,,,5.343999999999999
2025-03-12 21:29:14-07:00,9.35,192.181,6.111,13.8495,22.992,413.0,10.3,73.1,0.02,0.5,0.72,28.0,-1.0,-3,,,,,,4.998400000000001
2025-03-12 21:30:14-07:00,9.35,193.82,7.236,12.306000000000001,24.779999999999998,413.0,10.3,72.5,0.16,0.67,1.08,28.0,-1.0,-3,,,,,,5.491999999999999
2025-03-12 21:31:14-07:00,9.35,194.13900000000004,5.328,12.232500000000002,26.04,413.0,10.2,72.6,0.06,0.36,0.54,29.0,-2.0,-2,,,,,,5.496
2025-03-12 21:32:15-07:00,9.35,200.31,5.859,12.8835,23.76,413.35,10.2,72.8,0.02,0.72,0.95,28.0,-1.0,-4,,,,,,5.328
2025-03-12 21:33:15-07:00,9.35,196.779,5.418,14.007,24.072,413.77,10.3,73.1,0.01,0.48,0.56,28.0,-1.0,-2,,,,,,5.1984
2025-03-12 21:34:15-07:00,9.35,198.418,4.707000000000001,13.912500000000001,22.979999999999997,413.76,10.2,73.1,0.0,0.62,0.65,29.0,0.0,-3,,,,,,5.091999999999999
2025-03-12 21:35:15-07:00,9.35,199.54000000000002,5.931,12.348,24.468,413.77,10.2,71.9,0.0,0.37,0.64,29.0,-1.0,-3,,,,,,5.1896
2025-03-12 21:36:16-07:00,9.35,195.69000000000003,7.182,12.4635,25.26,413.81,10.2,71.8,0.0,0.17,0.26,27.0,0.0,-2,,,,,,5.188000000000001
2025-03-12 21:37:16-07:00,9.35,187.275,7.38,10.269,26.76,413.77,10.1,71.5,0.0,0.34,0.37,26.0,-1.0,-3,,,,,,5.6240000000000006
2025-03-12 21:38:16-07:00,9.35,184.54700000000003,5.678999999999999,11.434500000000002,25.572,413.27,10.1,71.2,0.0,0.12,0.13,27.0,-1.0,-3,,,,,,5.2104
2025-03-12 21:39:16-07:00,9.35,183.436,5.283,12.2745,25.428,413.1,10.0,71.8,0.0,0.04,0.05,27.0,0.0,-3,,,,,,5.1176
2025-03-12 21:40:16-07:00,9.35,180.51000000000002,4.932,13.041,24.12,412.49,10.0,72.5,0.0,0.2,0.2,27.0,-1.0,-4,,,,,,4.984000000000001
2025-03-12 21:41:17-07:00,9.35,182.17100000000002,5.922000000000001,13.429499999999999,22.631999999999998,412.17,10.1,72.4,0.0,0.11,0.37,27.0,0.0,-3,,,,,,4.6144
2025-03-12 21:42:17-07:00,9.34,181.17000000000002,8.73,14.3115,21.947999999999997,412.06,10.1,72.8,0.0,0.06,0.4,25.0,0.0,-3,,,,,,4.4376
2025-03-12 21:43:17-07:00,9.34,178.893,7.875,14.1225,20.04,412.12,10.1,72.4,0.0,0.05,0.16,26.0,0.0,-4,,,,,,4.048
