DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,124,-9,-38,1210444717,120,17,-11,-39,275004749,AQI
2025-03-21 19:23:22-07:00,8.24,194.07300000000004,7.479000000000001,15.372000000000002,23.34,420.88,9.2,73.1,0.57,1.78,1.89,22.0,-3.0,STAT,,,,,,,6.0920000000000005
2025-03-21 19:24:22-07:00,8.29,188.36400000000003,7.353,13.629000000000001,27.023999999999997,420.96,9.2,72.2,0.8,2.26,2.3,22.0,-2.0,STAT,,,,,,,7.2128
2025-03-21 19:25:23-07:00,8.32,183.55700000000002,6.111,15.025500000000001,26.496,421.06,9.2,72.4,0.77,1.86,1.87,21.0,-1.0,STAT,,,,,,,6.7872
2025-03-21 19:26:23-07:00,8.34,179.59700000000004,6.39,14.038499999999999,27.432,421.37,9.3,72.2,0.74,1.54,1.62,21.0,-2.0,STAT,,,,,,,6.7184
2025-03-21 19:27:23-07:00,8.35,177.43000000000004,6.867,12.736500000000001,27.228,421.78,9.3,71.5,0.68,1.9,2.07,21.0,-2.0,STAT,,,,,,,6.9656
2025-03-21 19:28:23-07:00,8.39,175.626,5.229,13.356000000000002,26.939999999999998,421.92,9.3,71.4,0.34,1.48,1.68,22.0,-2.0,STAT,,,,,,,6.572
2025-03-21 19:29:23-07:00,8.41,175.06500000000003,6.795,15.0045,25.26,421.97,9.3,71.4,0.51,1.44,1.5,21.0,-3.0,STAT,,,,,,,6.204000000000001
2025-03-21 19:30:24-07:00,8.43,176.693,6.444,14.3115,25.212,421.58,9.3,71.8,0.64,1.61,1.63,22.0,-3.0,STAT,,,,,,,6.330400000000001
2025-03-21 19:31:24-07:00,8.44,172.073,6.075,14.332500000000001,22.679999999999996,421.21,9.3,72.8,0.83,1.6,1.69,22.0,-4.0,STAT,,,,,,,5.816
2025-03-21 19:32:23-07:00,8.45,176.77,5.931,13.1565,26.304000000000002,421.07,9.3,70.6,0.74,1.36,1.38,22.0,-3.0,STAT,,,,,,,6.348800000000001
2025-03-21 19:33:23-07:00,8.46,179.41,6.066000000000001,13.398,26.676,421.03,9.3,72.2,0.7,1.52,1.69,22.0,-3.0,STAT,,,,,,,6.551200000000001
2025-03-21 19:34:23-07:00,8.5,181.62100000000004,6.992999999999999,13.65,25.968,421.01,9.3,72.0,0.61,1.55,1.61,21.0,-2.0,STAT,,,,,,,6.4336
2025-03-21 19:35:23-07:00,8.52,180.994,7.677,14.3745,24.744,421.0,9.3,72.5,0.89,2.32,2.34,20.0,-3.0,STAT,,,,,,,6.8048
2025-03-21 19:36:23-07:00,8.53,177.452,6.642,13.8495,25.764,421.38,9.3,71.7,0.53,1.92,1.93,22.0,-3.0,STAT,,,,,,,6.6888000000000005
2025-03-21 19:37:25-07:00,8.55,174.768,5.346,13.345500000000001,26.496,421.13,9.3,72.0,0.89,2.06,2.28,22.0,-3.0,STAT,,,,,,,6.9472000000000005
2025-03-21 19:38:21-07:00,8.55,179.06900000000002,5.904,13.902000000000001,26.987999999999996,421.05,9.3,71.1,0.96,2.18,2.25,23.0,-2.0,STAT,,,,,,,7.1416
2025-03-21 19:39:21-07:00,8.58,175.912,6.444,14.3115,25.044,421.52,9.3,72.2,1.11,2.11,2.43,22.0,-2.0,STAT,,,,,,,6.6968000000000005
2025-03-21 19:40:21-07:00,8.61,181.56600000000003,4.257000000000001,13.65,26.016,421.25,9.4,71.8,1.08,2.28,2.39,24.0,-2.0,STAT,,,,,,,7.0272
2025-03-21 19:41:21-07:00,8.63,184.8,3.096,15.2985,23.952,421.09,9.4,72.4,0.9,2.19,2.33,25.0,-2.0,STAT,,,,,,,6.542400000000001
2025-03-21 19:42:21-07:00,8.64,188.98000000000002,5.7780000000000005,15.928500000000001,21.456,421.03,9.4,72.9,0.94,2.14,2.19,22.0,-3.0,STAT,,,,,,,6.0032
2025-03-21 19:43:20-07:00,8.66,201.894,5.742,16.464,22.907999999999998,421.01,9.5,72.5,0.95,2.12,2.13,23.0,-3.0,STAT,,,,,,,6.2776
2025-03-21 19:44:20-07:00,8.7,196.779,5.364,14.395500000000002,25.584,421.0,9.5,70.7,0.89,1.94,1.94,26.0,-2.0,STAT,,,,,,,6.668800000000001
2025-03-21 19:45:21-07:00,8.73,185.69100000000003,5.193,14.049000000000001,26.220000000000002,421.0,9.5,71.8,0.82,1.73,1.73,24.0,-3.0,STAT,,,,,,,6.628000000000001
2025-03-21 19:46:21-07:00,8.77,180.51000000000002,6.579,13.9545,25.692,421.03,9.6,70.3,0.94,1.8,1.8,24.0,-3.0,STAT,,,,,,,6.578400000000001
2025-03-21 19:47:21-07:00,8.82,181.34600000000003,4.527,16.453500000000002,23.987999999999996,421.28,9.7,73.7,0.74,1.47,1.65,24.0,-4.0,STAT,,,,,,,5.973599999999999
2025-03-21 19:48:21-07:00,8.88,182.94100000000003,6.381,16.4955,25.452,421.1,9.7,72.4,0.61,2.04,2.14,24.0,-3.0,STAT,,,,,,,6.7224
2025-03-21 19:49:21-07:00,8.93,184.008,7.6049999999999995,14.637,27.887999999999998,420.23,9.8,71.3,0.85,2.23,2.45,23.0,-3.0,STAT,,,,,,,7.3616
2025-03-21 19:50:21-07:00,9.0,186.64800000000002,7.128,13.923,28.884,419.51,9.9,70.1,0.95,2.34,2.42,25.0,-3.0,STAT,,,,,,,7.6488000000000005
2025-03-21 19:51:21-07:00,9.06,196.977,6.210000000000001,12.8625,30.444,419.18,9.9,70.5,0.98,1.84,1.99,25.0,-3.0,STAT,,,,,,,7.5608
2025-03-21 19:52:21-07:00,9.12,192.36800000000002,5.706,14.07,29.387999999999998,419.13,9.9,70.4,1.12,2.27,2.43,25.0,-3.0,STAT,,,,,,,7.6936
2025-03-21 19:53:23-07:00,9.19,187.209,6.12,13.261500000000002,26.136,419.55,10.0,70.4,0.85,1.87,1.93,26.0,-3.0,STAT,,,,,,,6.7232
2025-03-21 19:54:24-07:00,9.24,185.00900000000001,4.86,13.692,26.844,420.46,10.0,69.8,0.49,1.76,2.13,27.0,-3.0,STAT,,,,,,,6.776800000000001
2025-03-21 19:55:24-07:00,9.31,186.85700000000003,4.59,13.7025,27.12,421.16,10.1,69.2,0.32,2.05,2.41,27.0,-3.0,STAT,,,,,,,7.064
2025-03-21 19:56:24-07:00,9.36,182.99600000000004,5.328,12.9045,28.272,421.16,10.1,69.2,0.51,1.91,2.26,25.0,-3.0,STAT,,,,,,,7.1823999999999995
2025-03-21 19:57:24-07:00,9.41,184.723,6.12,13.4715,28.212,421.06,10.2,69.2,0.61,1.7,1.9,25.0,-3.0,STAT,,,,,,,7.002400000000001
2025-03-21 19:58:24-07:00,9.45,193.28100000000003,8.154,12.684000000000001,28.907999999999998,421.02,10.2,68.3,0.36,1.49,1.83,22.0,-2.0,STAT,,,,,,,6.9736
2025-03-21 19:59:24-07:00,9.51,188.144,8.334,10.300500000000001,31.631999999999998,421.01,10.2,66.8,0.71,1.44,1.82,24.0,-3.0,STAT,,,,,,,7.4784
2025-03-21 20:00:24-07:00,9.54,185.51500000000001,6.093,12.043500000000002,29.232,421.0,10.2,68.7,0.86,1.59,1.87,24.0,-3.0,STAT,,,,,,,7.1184
2025-03-21 20:01:24-07:00,9.57,184.811,6.651,13.125,27.24,421.0,10.2,67.4,0.95,1.91,2.1,24.0,-3.0,STAT,,,,,,,6.976000000000001
2025-03-21 20:02:25-07:00,9.62,190.01400000000004,9.504000000000001,11.151,29.124,421.0,10.2,65.9,0.71,1.22,1.56,24.0,-3.0,STAT,,,,,,,6.8008
2025-03-21 20:03:26-07:00,9.64,184.96500000000003,7.848000000000001,11.55,29.339999999999996,421.0,10.2,66.1,0.51,1.45,1.84,24.0,-3.0,STAT,,,,,,,7.028
2025-03-21 20:04:26-07:00,9.65,176.09900000000002,4.742999999999999,13.398,26.496,421.0,10.2,67.4,0.87,2.22,2.34,25.0,-3.0,STAT,,,,,,,7.075200000000001
2025-03-21 20:05:26-07:00,9.69,174.691,5.391,14.322000000000001,25.212,421.0,10.3,67.7,0.63,1.67,1.71,25.0,-2.0,STAT,,,,,,,6.378400000000001
2025-03-21 20:06:26-07:00,9.73,167.244,5.031,13.776,24.648,421.0,10.3,68.0,0.41,1.45,1.46,27.0,-3.0,STAT,,,,,,,6.089600000000001
2025-03-21 20:07:26-07:00,9.75,172.44700000000003,5.3100000000000005,13.65,24.432,421.0,10.3,67.4,0.76,1.76,1.84,26.0,-4.0,STAT,,,,,,,6.2944
2025-03-21 20:08:25-07:00,9.77,172.348,5.481,12.7995,24.708,420.92,10.4,67.6,0.87,1.89,1.91,26.0,-4.0,STAT,,,,,,,6.4536
2025-03-21 20:09:25-07:00,9.82,172.55700000000002,6.75,11.55,27.036,420.32,10.4,65.3,0.86,1.6,1.97,26.0,-4.0,STAT,,,,,,,6.687200000000001
2025-03-21 20:10:26-07:00,9.84,180.092,4.742999999999999,12.747000000000002,27.708,420.34,10.4,67.5,1.0,1.9,2.02,27.0,-3.0,STAT,,,,,,,7.0616
2025-03-21 20:11:26-07:00,9.87,188.837,4.779,15.592500000000001,24.804000000000002,420.28,10.5,68.8,0.95,1.94,1.98,26.0,-2.0,STAT,,,,,,,6.5128
2025-03-21 20:12:26-07:00,9.92,190.32200000000003,7.479000000000001,11.634,27.924,420.41,10.5,65.1,0.98,2.31,2.32,25.0,-3.0,STAT,,,,,,,7.4328
2025-03-21 20:13:26-07:00,9.94,184.48100000000002,4.977,13.9755,25.224,420.14,10.5,67.8,1.15,2.51,2.52,26.0,-3.0,STAT,,,,,,,7.0528
2025-03-21 20:14:23-07:00,9.98,177.74900000000002,3.978,13.334999999999999,24.36,420.06,10.6,66.7,1.0,1.88,1.88,28.0,-3.0,STAT,,,,,,,6.3759999999999994
2025-03-21 20:15:23-07:00,10.02,174.306,4.347,13.356000000000002,24.468,419.87,10.6,65.9,0.97,1.89,2.03,29.0,-3.0,STAT,,,,,,,6.4056
2025-03-21 20:16:23-07:00,10.04,175.45000000000002,5.7780000000000005,12.243,25.74,419.3,10.7,65.2,0.96,1.93,2.12,29.0,-3.0,STAT,,,,,,,6.692
2025-03-21 20:17:23-07:00,10.07,176.0,7.074000000000001,13.1355,26.076,419.11,10.7,65.8,0.62,1.61,1.68,27.0,-3.0,STAT,,,,,,,6.5032000000000005
2025-03-21 20:18:24-07:00,10.12,186.98900000000003,7.226999999999999,14.3745,24.228,419.04,10.7,65.8,0.77,1.59,1.61,26.0,-3.0,STAT,,,,,,,6.117600000000001
2025-03-21 20:19:25-07:00,10.14,188.342,6.642,10.7415,28.32,419.01,10.7,64.0,0.34,1.11,1.11,27.0,-3.0,STAT,,,,,,,6.5520000000000005
2025-03-21 20:20:25-07:00,10.17,177.991,6.066000000000001,10.762500000000001,28.055999999999997,419.0,10.7,64.0,0.43,1.26,1.26,27.0,-2.0,STAT,,,,,,,6.6192
2025-03-21 20:21:25-07:00,10.21,174.24,3.9600000000000004,13.9335,24.996,419.0,10.8,66.2,0.55,1.74,1.98,28.0,-3.0,STAT,,,,,,,6.3912
2025-03-21 20:22:25-07:00,10.24,176.341,4.059,15.561000000000002,22.956,419.0,10.9,66.7,0.75,1.55,1.63,28.0,-3.0,STAT,,,,,,,5.8312
2025-03-21 20:23:25-07:00,10.29,179.28900000000002,5.589,12.736500000000001,24.971999999999998,419.0,10.9,66.1,0.46,1.82,1.85,28.0,-3.0,STAT,,,,,,,6.4504
2025-03-21 20:24:24-07:00,10.33,180.686,2.556,13.4085,24.732,419.58,11.0,65.5,0.63,1.39,1.4,33.0,-3.0,STAT,,,,,,,6.058400000000001
2025-03-21 20:25:25-07:00,10.37,179.036,4.131,12.81,25.884,419.85,11.0,64.9,0.73,1.22,1.42,32.0,-3.0,STAT,,,,,,,6.1528
2025-03-21 20:26:25-07:00,10.41,179.26700000000002,2.457,12.495000000000001,25.295999999999996,419.99,11.1,64.9,0.53,1.21,1.28,32.0,-3.0,STAT,,,,,,,6.0272
2025-03-21 20:27:25-07:00,10.46,181.577,3.9240000000000004,11.613000000000001,28.128,420.0,11.1,63.6,0.57,1.26,1.29,30.0,-2.0,STAT,,,,,,,6.6336
2025-03-21 20:28:25-07:00,10.51,181.973,6.615,10.521,27.96,420.41,11.1,62.9,0.24,1.2,1.21,28.0,-4.0,STAT,,,,,,,6.5520000000000005
2025-03-21 20:29:27-07:00,10.54,177.02300000000002,6.912,11.413499999999999,28.236,420.17,11.1,62.6,0.19,1.23,1.23,29.0,-3.0,STAT,,,,,,,6.631200000000001
2025-03-21 20:30:27-07:00,10.6,178.28800000000004,7.398000000000001,10.248,29.22,420.36,11.1,62.1,0.07,0.96,0.96,29.0,-3.0,STAT,,,,,,,6.612
2025-03-21 20:31:27-07:00,10.64,179.223,6.7410000000000005,8.631,31.439999999999998,420.77,11.1,61.9,0.28,1.41,1.48,29.0,-3.0,STAT,,,,,,,7.416
2025-03-21 20:32:27-07:00,10.67,177.26500000000001,4.734,11.6445,28.464,420.92,11.1,63.7,0.26,1.45,1.49,29.0,-3.0,STAT,,,,,,,6.8528
2025-03-21 20:33:27-07:00,10.72,174.119,5.436,9.975,30.768,420.69,11.0,62.0,0.09,1.35,1.42,29.0,-3.0,STAT,,,,,,,7.233600000000001
2025-03-21 20:34:27-07:00,10.74,171.24800000000002,5.967,11.8755,29.531999999999996,420.84,11.1,63.4,0.08,0.94,0.96,28.0,-2.0,STAT,,,,,,,6.658399999999999
2025-03-21 20:35:27-07:00,10.76,170.643,6.534,10.668000000000001,28.104000000000003,420.53,11.1,62.5,0.37,0.87,0.88,29.0,-3.0,STAT,,,,,,,6.316800000000001
2025-03-21 20:36:28-07:00,10.81,171.66600000000003,4.95,13.0935,22.944,420.59,11.2,63.6,0.22,0.97,0.97,29.0,-3.0,STAT,,,,,,,5.3648
2025-03-21 20:37:28-07:00,10.84,172.89800000000002,3.519,12.495000000000001,26.483999999999998,420.5,11.3,63.7,0.19,1.51,1.51,30.0,-3.0,STAT,,,,,,,6.5048
2025-03-21 20:38:28-07:00,10.85,170.74200000000002,5.355,11.5815,27.432,420.68,11.3,62.9,0.11,1.16,1.46,30.0,-3.0,STAT,,,,,,,6.4144
2025-03-21 20:39:28-07:00,10.9,173.88800000000003,4.509,11.9175,27.048,420.32,11.3,63.6,0.32,1.29,1.4,31.0,-2.0,STAT,,,,,,,6.4416
2025-03-21 20:40:28-07:00,10.93,180.07,5.598,8.862,31.464,420.27,11.3,61.9,0.1,0.73,0.92,30.0,-2.0,STAT,,,,,,,6.876799999999999
2025-03-21 20:41:28-07:00,10.95,180.862,5.886,6.9510000000000005,34.344,420.71,11.3,60.2,0.03,0.49,0.55,30.0,-2.0,STAT,,,,,,,7.260800000000001
2025-03-21 20:42:28-07:00,10.99,176.78100000000003,5.526,8.736,31.715999999999998,420.9,11.2,60.5,0.17,0.84,0.86,30.0,-1.0,STAT,,,,,,,7.015199999999999
2025-03-21 20:43:28-07:00,11.03,171.25900000000001,5.328,11.245500000000002,27.732,420.72,11.3,62.5,0.37,1.03,1.03,29.0,-2.0,STAT,,,,,,,6.3704
2025-03-21 20:44:30-07:00,11.04,170.236,3.447,14.059500000000002,23.82,420.9,11.4,62.9,0.25,0.67,0.89,32.0,-3.0,STAT,,,,,,,5.300000000000001
2025-03-21 20:45:31-07:00,11.05,180.36700000000002,5.463,10.4685,26.939999999999998,420.96,11.4,61.2,0.36,0.92,1.0,31.0,-3.0,STAT,,,,,,,6.124
2025-03-21 20:46:31-07:00,11.1,172.095,5.9399999999999995,10.248,26.255999999999997,420.49,11.4,60.1,0.12,0.36,0.38,30.0,-3.0,STAT,,,,,,,5.5392
2025-03-21 20:47:31-07:00,11.12,174.03100000000003,5.067,11.2245,26.171999999999997,420.17,11.5,61.6,0.37,0.73,0.87,31.0,-2.0,STAT,,,,,,,5.8184
2025-03-21 20:48:31-07:00,11.14,167.574,5.193,10.773,27.0,420.06,11.6,60.0,0.14,0.32,0.41,31.0,-3.0,STAT,,,,,,,5.656000000000001
2025-03-21 20:49:31-07:00,11.17,172.403,6.651,8.9355,29.004,419.79,11.6,59.9,0.05,0.72,0.75,30.0,-3.0,STAT,,,,,,,6.3768
2025-03-21 20:50:26-07:00,11.21,171.10500000000002,5.7330000000000005,10.9725,25.8,419.3,11.6,60.5,0.08,0.88,0.89,30.0,-3.0,STAT,,,,,,,5.864
2025-03-21 20:51:26-07:00,11.24,173.162,4.329,13.083000000000002,24.168,419.11,11.7,61.7,0.33,1.12,1.12,31.0,-3.0,STAT,,,,,,,5.7296000000000005
2025-03-21 20:52:27-07:00,11.29,183.39200000000002,4.761,9.2295,28.944,419.04,11.6,59.3,0.4,1.8,1.8,33.0,-2.0,STAT,,,,,,,7.228800000000001
2025-03-21 20:53:27-07:00,11.33,182.479,7.434,8.4315,30.24,419.01,11.6,57.8,0.39,1.38,1.38,31.0,-2.0,STAT,,,,,,,7.152
2025-03-21 20:54:27-07:00,11.34,181.09300000000002,4.572,11.55,27.432,418.96,11.6,61.3,0.28,1.23,1.43,31.0,-2.0,STAT,,,,,,,6.4704
2025-03-21 20:55:28-07:00,11.38,178.904,3.825,9.7965,28.38,418.91,11.6,59.7,0.49,1.22,1.28,32.0,-2.0,STAT,,,,,,,6.652
2025-03-21 20:56:28-07:00,11.42,173.99800000000002,1.8900000000000001,12.316500000000001,25.979999999999997,418.97,11.7,61.8,0.24,1.04,1.28,33.0,-2.0,STAT,,,,,,,6.028
2025-03-21 20:57:28-07:00,11.44,176.77,5.463,9.009,29.232,418.99,11.7,58.2,0.13,0.94,1.04,33.0,-3.0,STAT,,,,,,,6.5984
2025-03-21 20:58:28-07:00,11.45,202.57600000000002,6.408,6.804000000000001,31.092,419.0,11.6,57.6,0.04,0.88,0.94,32.0,-4.0,STAT,,,,,,,6.9224
2025-03-21 20:59:28-07:00,11.49,210.17700000000002,5.112,8.893500000000001,29.304000000000002,419.65,11.6,58.1,0.24,1.19,1.21,33.0,-2.0,STAT,,,,,,,6.812800000000001
2025-03-21 21:00:30-07:00,11.51,187.77,5.274,8.19,32.076,419.88,11.6,58.0,0.08,0.86,0.86,31.0,-1.0,STAT,,,,,,,7.1032
2025-03-21 21:01:30-07:00,11.53,175.57100000000003,2.529,9.586500000000001,29.772,419.87,11.6,58.7,0.35,1.17,1.17,34.0,-2.0,STAT,,,,,,,6.8904
2025-03-21 21:02:30-07:00,11.54,169.37800000000001,4.266,10.195500000000001,28.656,419.31,11.7,58.7,0.21,1.14,1.14,34.0,-2.0,STAT,,,,,,,6.6432
2025-03-21 21:03:30-07:00,11.55,174.46,5.004,9.177000000000001,29.58,419.11,11.7,57.9,0.07,0.94,1.04,33.0,-2.0,STAT,,,,,,,6.668
2025-03-21 21:04:30-07:00,11.55,173.074,4.662,10.668000000000001,28.895999999999997,419.12,11.8,59.4,0.25,1.24,1.27,32.0,-2.0,STAT,,,,,,,6.771199999999999
2025-03-21 21:05:31-07:00,11.59,176.803,4.293,9.166500000000001,30.768,419.53,11.7,58.3,0.16,0.83,0.85,33.0,-2.0,STAT,,,,,,,6.8176000000000005
2025-03-21 21:06:31-07:00,11.62,176.68200000000002,2.871,10.111500000000001,29.268,419.84,11.7,59.4,0.07,0.9,1.0,33.0,-2.0,STAT,,,,,,,6.5736
2025-03-21 21:07:31-07:00,11.64,172.282,5.22,10.9305,26.532,419.94,11.8,59.2,0.4,1.11,1.15,32.0,-2.0,STAT,,,,,,,6.1944
2025-03-21 21:08:31-07:00,11.64,171.677,5.697,9.975,28.679999999999996,419.98,11.8,57.7,0.16,1.17,1.18,32.0,-2.0,STAT,,,,,,,6.672
2025-03-21 21:09:31-07:00,11.65,174.735,3.6,11.298,28.452,419.99,11.8,59.6,0.25,0.97,0.97,34.0,-2.0,STAT,,,,,,,6.4664
2025-03-21 21:10:31-07:00,11.68,170.67600000000002,6.03,9.8175,29.663999999999998,419.35,11.8,58.4,0.22,1.03,1.03,32.0,-1.0,STAT,,,,,,,6.7568
2025-03-21 21:11:32-07:00,11.71,165.561,5.274,12.116999999999999,25.932,419.12,11.9,59.8,0.56,1.34,1.34,31.0,-2.0,STAT,,,,,,,6.2584
2025-03-21 21:12:32-07:00,11.73,170.764,3.9509999999999996,11.634,26.363999999999997,419.04,12.0,60.0,0.65,1.63,1.93,34.0,-2.0,STAT,,,,,,,6.5768
2025-03-21 21:13:32-07:00,11.74,174.394,5.688000000000001,7.623,30.407999999999998,419.02,12.0,56.1,0.21,1.02,1.12,34.0,-2.0,STAT,,,,,,,6.8976
2025-03-21 21:14:32-07:00,11.79,175.868,5.229,8.3055,31.176,419.01,12.1,57.3,0.33,1.35,1.38,34.0,-2.0,STAT,,,,,,,7.3152
2025-03-21 21:15:32-07:00,11.82,172.55700000000002,3.4019999999999997,10.2375,27.779999999999998,419.0,12.1,58.4,0.69,1.71,1.72,35.0,-2.0,STAT,,,,,,,6.924
2025-03-21 21:16:32-07:00,11.84,178.035,4.742999999999999,9.7335,27.552,419.0,12.1,57.2,0.74,1.53,1.54,34.0,-3.0,STAT,,,,,,,6.734400000000001
2025-03-21 21:17:32-07:00,11.87,176.57200000000003,5.085000000000001,10.647,27.708,419.0,12.2,57.8,0.39,1.22,1.23,35.0,-2.0,STAT,,,,,,,6.5176
2025-03-21 21:18:32-07:00,11.91,188.91400000000002,5.463,9.366,29.316,419.0,12.2,56.5,0.17,1.08,1.08,36.0,-3.0,STAT,,,,,,,6.7272
2025-03-21 21:19:32-07:00,11.93,183.425,7.029,7.056,31.752,419.23,12.2,55.5,0.05,1.02,1.02,34.0,-3.0,STAT,,,,,,,7.1664
2025-03-21 21:20:33-07:00,11.94,173.052,5.904,10.1325,27.624,419.67,12.2,56.5,0.09,1.12,1.12,34.0,-3.0,STAT,,,,,,,6.4208
2025-03-21 21:21:30-07:00,11.98,178.91500000000002,4.104,10.552500000000002,30.312,419.88,12.2,56.8,0.06,1.02,1.02,35.0,-1.0,STAT,,,,,,,6.8784
2025-03-21 21:22:30-07:00,12.01,178.27700000000002,4.914,10.164,30.563999999999997,419.96,12.2,57.1,0.25,0.94,0.94,34.0,-2.0,STAT,,,,,,,6.8648
2025-03-21 21:23:30-07:00,12.03,175.16400000000002,3.636,9.586500000000001,31.32,419.82,12.1,57.6,0.41,1.33,1.39,34.0,-1.0,STAT,,,,,,,7.328
2025-03-21 21:24:30-07:00,12.04,170.52200000000002,4.509,9.681000000000001,29.831999999999997,419.79,12.1,56.9,0.57,1.82,2.14,35.0,-2.0,STAT,,,,,,,7.4224000000000006
2025-03-21 21:25:30-07:00,12.04,162.96500000000003,2.142,12.232500000000002,27.084,419.93,12.2,58.8,0.2,1.38,1.49,35.0,-2.0,STAT,,,,,,,6.5208
2025-03-21 21:26:31-07:00,12.04,161.51300000000003,3.4290000000000003,13.293000000000001,24.42,419.97,12.2,58.4,0.65,1.41,1.44,36.0,-2.0,STAT,,,,,,,6.0120000000000005
2025-03-21 21:27:31-07:00,12.06,160.578,3.258,13.0515,23.316,419.99,12.3,59.3,0.4,1.43,1.44,35.0,-3.0,STAT,,,,,,,5.8072
