DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,132,28,-38,2886922366,147,21,-3,204134460,AQI
2025-03-20 19:14:32-07:00,10.83,181.269,4.221,9.4815,27.504,417.0,11.2,56.0,0.0,0.58,0.76,26.0,-1.0,STAT,,,,,,5.9648
2025-03-20 19:15:32-07:00,10.84,180.48800000000003,5.193,10.08,25.188,416.79,11.2,55.6,0.0,0.65,0.89,26.0,0.0,STAT,,,,,,5.557600000000001
2025-03-20 19:16:32-07:00,10.84,185.41600000000003,6.5520000000000005,10.332,26.76,416.28,11.3,55.1,0.0,0.54,0.81,27.0,0.0,STAT,,,,,,5.784000000000001
2025-03-20 19:17:32-07:00,10.85,181.478,7.218,9.240000000000002,26.436,416.6,11.3,54.8,0.0,0.25,0.85,25.0,0.0,STAT,,,,,,5.4872000000000005
2025-03-20 19:18:32-07:00,10.85,185.92200000000003,7.434,9.513000000000002,25.416,416.33,11.4,54.6,0.0,0.58,0.77,25.0,-1.0,STAT,,,,,,5.5472
2025-03-20 19:19:33-07:00,10.89,188.61700000000002,5.949000000000001,9.575999999999999,26.831999999999997,416.18,11.4,54.8,0.0,0.21,0.27,25.0,-1.0,STAT,,,,,,5.5344
2025-03-20 19:20:33-07:00,10.92,191.70800000000003,3.7350000000000003,9.575999999999999,27.479999999999997,416.57,11.4,55.1,0.0,0.07,0.09,26.0,-1.0,STAT,,,,,,5.552
2025-03-20 19:21:33-07:00,10.94,189.25500000000002,5.706,8.61,28.008,416.85,11.5,54.7,0.0,0.02,0.26,26.0,-1.0,STAT,,,,,,5.6176
2025-03-20 19:22:34-07:00,10.95,189.497,6.633,8.337000000000002,26.532,416.95,11.5,54.2,0.0,0.22,0.3,25.0,0.0,STAT,,,,,,5.4824
2025-03-20 19:23:34-07:00,10.97,187.803,7.047000000000001,8.442,26.148,416.98,11.6,54.4,0.0,0.07,0.09,25.0,-1.0,STAT,,,,,,5.2856000000000005
2025-03-20 19:24:34-07:00,11.01,188.63900000000004,7.0649999999999995,8.8725,25.487999999999996,416.99,11.6,54.5,0.0,0.24,0.25,24.0,-1.0,STAT,,,,,,5.2896
2025-03-20 19:25:34-07:00,11.03,186.769,6.489,8.799000000000001,25.836000000000002,417.0,11.6,54.1,0.0,0.12,0.39,26.0,-1.0,STAT,,,,,,5.263200000000001
