DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,374,28,-15,-22,6,0,0.00000,0.00000.1,0.1,3894755223,AQI
2025-03-07 05:27:20-08:00,3.19,471.43800000000005,19.782,25.168499999999998,-3.048,475.42,5.2,72.4,2.74,6.25,6.27,0.0,0.0,1,13.87,62.32,40.1,1,-12,14,0,-1,STAT,0,LAT,LON,W,CRC,,4.3904
2025-03-07 05:28:20-08:00,3.19,473.033,19.494,24.423000000000002,-1.68,476.8,5.2,72.4,2.66,5.72,5.72,0.0,0.0,1,13.8,17.6,39.23,1,-15,13,0,-1,STAT,0,LAT,LON,W,CRC,,4.239999999999999
2025-03-07 05:29:20-08:00,3.17,474.738,18.639000000000003,25.809,-3.168,478.39,5.1,72.4,2.63,5.66,5.98,0.0,0.0,1,13.77,4.97,34.88,1,-13,13,0,-1,STAT,0,LAT,LON,W,CRC,,3.8944000000000005
2025-03-07 05:30:20-08:00,3.15,470.96500000000003,16.83,25.368000000000002,-1.512,479.11,5.2,72.3,2.58,5.72,5.85,0.0,0.0,1,13.73,1.4,34.53,1,-14,14,0,0,STAT,0,LAT,LON,W,CRC,,4.2736
2025-03-07 05:31:20-08:00,3.11,469.183,19.737000000000002,26.0085,-3.144,479.12,5.1,72.3,3.16,6.4,6.45,0.0,0.0,1,13.84,79.91,34.68,1,-14,12,0,0,STAT,0,LAT,LON,W,CRC,,4.491200000000001
2025-03-07 05:32:20-08:00,3.09,461.516,20.493,25.273500000000002,-2.244,479.69,5.1,72.3,3.02,5.73,5.93,0.0,0.0,1,13.8,22.57,39.3,1,-15,11,0,0,STAT,0,LAT,LON,W,CRC,,4.1352
2025-03-07 05:33:20-08:00,3.07,457.72100000000006,21.573,24.948000000000004,-1.896,479.89,5.1,72.3,2.85,5.37,5.57,0.0,0.0,1,13.77,6.37,36.65,1,-13,10,0,0,STAT,0,LAT,LON,W,CRC,,3.9168000000000003
2025-03-07 05:34:20-08:00,3.06,453.772,19.287,24.444000000000003,-2.5319999999999996,480.54,5.1,72.3,2.68,5.37,5.85,0.0,0.0,1,13.95,132.34,34.36,1,-11,12,0,0,STAT,0,LAT,LON,W,CRC,,3.7896
2025-03-07 05:35:21-08:00,3.05,451.649,18.036,24.822000000000003,-0.528,480.84,5.1,72.4,2.79,5.5,5.67,0.0,0.0,1,13.84,57.34,34.34,1,-14,13,0,0,STAT,0,LAT,LON,W,CRC,,4.2944
2025-03-07 05:36:21-08:00,3.01,452.947,19.053,26.8275,-1.608,480.94,5.1,72.5,3.29,6.29,6.35,0.0,0.0,1,13.77,16.19,42.53,1,-12,13,0,0,STAT,0,LAT,LON,W,CRC,,4.7104
2025-03-07 05:37:21-08:00,2.99,456.15900000000005,21.348,25.451999999999998,-2.016,480.98,5.0,72.7,2.75,5.92,6.22,0.0,0.0,1,13.73,4.57,43.05,1,-14,12,0,0,STAT,0,LAT,LON,W,CRC,,4.3328
2025-03-07 05:38:21-08:00,2.97,458.39200000000005,22.005,25.473000000000003,-1.692,480.99,5.0,72.8,3.01,6.06,6.41,0.0,0.0,1,13.91,102.88,35.17,1,-13,12,0,-1,STAT,0,LAT,LON,W,CRC,,4.5096
2025-03-07 05:39:21-08:00,2.96,453.17800000000005,21.933,25.399500000000003,-1.572,481.0,5.0,72.7,3.19,6.1,6.56,0.0,0.0,1,13.84,29.05,35.13,1,-17,11,0,0,STAT,0,LAT,LON,W,CRC,,4.5656
2025-03-07 05:40:21-08:00,2.94,448.8,22.86,25.200000000000003,-2.688,481.0,5.0,72.6,3.06,6.15,6.6,0.0,0.0,1,13.77,8.21,35.13,1,-13,10,0,0,STAT,0,LAT,LON,W,CRC,,4.3824000000000005
2025-03-07 05:41:21-08:00,2.89,448.5690000000001,22.257,24.528,-3.192,481.0,5.0,72.5,3.02,5.89,6.15,0.0,0.0,1,13.73,2.32,36.89,1,-14,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.0736
2025-03-07 05:42:22-08:00,2.87,449.427,23.436,24.244500000000002,-2.52,481.65,5.0,72.5,2.8,5.06,6.01,0.0,0.0,1,13.87,95.4,38.07,1,-14,11,0,-1,STAT,0,LAT,LON,W,CRC,,3.544
2025-03-07 05:43:22-08:00,2.86,455.02600000000007,23.805,25.0635,-3.312,481.88,4.9,72.5,2.78,4.91,5.52,0.0,0.0,1,13.8,26.94,36.06,1,-14,11,0,-1,STAT,0,LAT,LON,W,CRC,,3.2656000000000005
2025-03-07 05:44:22-08:00,2.85,454.81700000000006,23.022,25.168499999999998,-2.82,481.96,5.0,72.6,2.83,5.7,6.41,0.0,0.0,1,13.77,7.61,38.33,1,-12,12,0,0,STAT,0,LAT,LON,W,CRC,,3.9960000000000004
2025-03-07 05:45:22-08:00,2.8,450.69200000000006,22.455,24.633000000000003,-2.34,481.98,4.9,72.6,2.87,5.78,6.02,0.0,0.0,1,13.73,2.15,35.52,1,-15,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.156000000000001
2025-03-07 05:46:22-08:00,2.77,447.96400000000006,21.276,25.231500000000004,-3.7199999999999998,481.49,4.9,72.6,2.93,5.7,5.77,0.0,0.0,1,13.87,98.45,37.9,1,-13,12,0,0,STAT,0,LAT,LON,W,CRC,,3.8160000000000007
2025-03-07 05:47:22-08:00,2.76,452.474,23.121000000000002,24.2655,-4.02,483.03,4.9,72.8,2.65,5.11,5.25,0.0,0.0,1,13.77,27.8,44.9,1,-15,12,0,-1,STAT,0,LAT,LON,W,CRC,,3.2840000000000003
2025-03-07 05:48:22-08:00,2.75,445.33500000000004,23.931,23.331,-2.6279999999999997,486.03,4.9,72.6,2.83,4.96,5.28,0.0,0.0,1,13.77,7.85,38.46,1,-14,12,0,-1,STAT,0,LAT,LON,W,CRC,,3.4424
2025-03-07 05:49:23-08:00,2.74,446.57800000000003,23.913,23.183999999999997,-4.38,487.31,4.9,72.6,2.74,5.63,5.98,0.0,0.0,1,13.73,2.22,40.02,1,-16,12,0,0,STAT,0,LAT,LON,W,CRC,,3.6280000000000006
2025-03-07 05:50:23-08:00,2.69,454.3,23.58,23.7195,-4.284,487.76,4.9,72.6,2.88,5.86,6.2,0.0,0.0,1,13.87,83.95,37.83,1,-13,11,0,-1,STAT,0,LAT,LON,W,CRC,,3.831200000000001
2025-03-07 05:51:23-08:00,2.67,452.8260000000001,24.282,24.276000000000003,-5.484,487.91,4.9,72.8,3.16,6.31,6.42,0.0,0.0,1,13.8,23.71,34.05,1,-13,11,0,-1,STAT,0,LAT,LON,W,CRC,,3.9512
2025-03-07 05:52:24-08:00,2.66,444.8620000000001,22.446,24.108,-4.656,488.59,4.9,72.7,3.0,5.87,5.91,0.0,0.0,1,13.73,6.7,39.42,1,-15,12,0,-1,STAT,0,LAT,LON,W,CRC,,3.7648000000000006
2025-03-07 05:53:24-08:00,2.64,447.161,21.969,23.688,-6.071999999999999,488.85,4.8,72.8,3.17,5.98,6.26,0.0,0.0,1,13.98,115.02,38.05,1,-14,12,0,-1,STAT,0,LAT,LON,W,CRC,,3.5696000000000008
2025-03-07 05:54:24-08:00,2.64,455.12500000000006,25.146,22.585500000000003,-5.3999999999999995,489.03,4.8,72.7,3.26,5.87,6.41,0.0,0.0,1,13.84,49.5,33.72,1,-13,11,0,-1,STAT,0,LAT,LON,W,CRC,,3.6160000000000005
2025-03-07 05:55:24-08:00,2.63,460.26200000000006,25.497,21.378,-3.1079999999999997,489.89,4.8,72.7,2.83,5.86,6.43,0.0,0.0,1,13.8,13.98,31.88,1,-12,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.066400000000001
2025-03-07 05:56:24-08:00,2.59,454.13500000000005,23.013,21.808500000000002,-2.4599999999999995,490.61,4.8,72.6,2.83,5.89,6.19,0.0,0.0,1,13.77,3.95,33.46,1,-13,12,0,0,STAT,0,LAT,LON,W,CRC,,4.22
2025-03-07 05:57:21-08:00,2.56,454.564,23.607,22.512000000000004,-2.94,490.56,4.8,72.6,3.07,6.66,6.95,0.0,0.0,1,13.98,150.67,55.54,1,-10,12,0,-1,STAT,0,LAT,LON,W,CRC,,4.74
2025-03-07 05:58:21-08:00,2.55,456.17,25.362000000000002,24.2865,-3.348,491.57,4.8,72.6,3.26,6.4,6.74,0.0,0.0,1,13.84,50.45,37.91,1,-12,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.450400000000001
2025-03-07 05:59:21-08:00,2.55,462.8690000000001,25.191,23.992500000000003,-3.588,493.64,4.7,72.8,3.8,7.49,7.62,0.0,0.0,1,13.8,14.25,35.6,1,-12,11,0,-1,STAT,0,LAT,LON,W,CRC,,5.274400000000001
2025-03-07 06:00:21-08:00,2.54,460.26200000000006,25.290000000000003,22.995,-4.823999999999999,495.15,4.7,72.7,3.25,6.91,7.54,0.0,0.0,1,13.77,4.02,33.92,1,-14,9,0,-1,STAT,0,LAT,LON,W,CRC,,4.5632
2025-03-07 06:01:21-08:00,2.53,449.41600000000005,23.751,22.974,-5.4719999999999995,496.35,4.7,72.7,3.08,6.58,7.08,0.0,0.0,1,13.98,114.33,33.92,1,-9,10,0,-1,STAT,0,LAT,LON,W,CRC,,4.1696
2025-03-07 06:02:21-08:00,2.52,458.557,23.931,23.4465,-3.252,496.77,4.7,72.7,4.0,6.76,7.17,0.0,0.0,1,13.8,49.51,38.07,1,-14,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.7576
2025-03-07 06:03:21-08:00,2.48,471.05300000000005,24.174,23.583000000000002,-3.852,496.92,4.7,72.8,3.95,6.18,6.3,0.0,0.0,1,13.77,13.98,37.75,1,-14,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.1736
2025-03-07 06:04:21-08:00,2.45,476.52000000000004,24.642,23.646,-3.0599999999999996,496.97,4.7,72.8,3.92,6.78,7.24,0.0,0.0,1,13.73,3.95,34.55,1,-15,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.812
2025-03-07 06:05:22-08:00,2.44,477.53200000000004,22.158,24.706500000000002,-4.152,496.99,4.7,73.0,3.54,6.4,6.54,0.0,0.0,1,13.87,101.84,34.84,1,-12,12,0,-1,STAT,0,LAT,LON,W,CRC,,4.289600000000001
2025-03-07 06:06:22-08:00,2.44,474.463,23.832,23.4465,-2.772,497.0,4.7,73.0,3.71,8.3,8.58,0.0,0.0,1,13.8,28.76,38.18,1,-14,10,0,-1,STAT,0,LAT,LON,W,CRC,,6.0856
2025-03-07 06:07:24-08:00,2.43,477.89500000000004,22.338,23.226000000000003,-2.82,496.92,4.7,73.0,3.64,6.87,6.97,0.0,0.0,1,13.77,8.12,40.22,1,-12,12,0,-2,STAT,0,LAT,LON,W,CRC,,4.932
2025-03-07 06:08:24-08:00,2.42,477.38900000000007,23.958000000000002,23.961000000000002,-3.252,495.97,4.6,73.0,3.9,6.68,7.2,0.0,0.0,1,13.95,98.23,39.34,1,-10,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.6936
2025-03-07 06:09:24-08:00,2.4,474.21000000000004,26.235,26.0925,-2.208,494.84,4.6,73.2,3.59,6.48,6.73,0.0,0.0,1,13.84,59.73,38.83,1,-12,10,0,-1,STAT,0,LAT,LON,W,CRC,,4.742400000000001
2025-03-07 06:10:24-08:00,2.36,467.29100000000005,26.766,25.053,-2.268,496.88,4.6,73.3,3.94,6.51,6.86,0.0,0.0,1,13.8,16.87,36.75,1,-11,12,0,-1,STAT,0,LAT,LON,W,CRC,,4.7544
2025-03-07 06:11:24-08:00,2.34,465.454,24.921000000000003,25.746000000000002,-1.9799999999999998,498.02,4.6,73.3,3.38,6.58,7.01,0.0,0.0,1,13.77,4.76,31.18,1,-12,11,0,-1,STAT,0,LAT,LON,W,CRC,,4.868
2025-03-07 06:12:26-08:00,2.34,455.95000000000005,26.046000000000003,25.5255,-2.568,497.04,4.6,73.3,3.11,6.53,6.66,0.0,0.0,1,13.95,87.57,35.84,1,-10,10,0,0,STAT,0,LAT,LON,W,CRC,,4.7104
2025-03-07 06:13:24-08:00,2.33,446.699,26.793,24.244500000000002,-2.94,496.21,4.6,73.3,2.9,6.4,7.01,0.0,0.0,1,13.84,57.79,39.75,1,-14,9,0,-1,STAT,0,LAT,LON,W,CRC,,4.532000000000001
2025-03-07 06:14:24-08:00,2.32,445.47800000000007,25.641,24.7695,-3.096,495.49,4.6,73.3,5.38,9.57,9.96,0.0,0.0,1,13.8,16.32,34.62,1,-14,11,0,-1,STAT,0,LAT,LON,W,CRC,,7.0368
2025-03-07 06:15:25-08:00,2.32,458.821,24.327,24.906,-3.396,495.17,4.6,73.3,8.02,13.93,14.49,0.0,0.0,1,13.77,4.61,33.89,1,-11,12,0,-1,STAT,0,LAT,LON,W,CRC,,10.4648
2025-03-07 06:16:25-08:00,2.31,463.96900000000005,22.941,25.2945,-4.032,495.14,4.6,73.2,9.19,15.39,15.81,0.0,0.0,1,13.91,56.14,36.4,1,-12,12,0,0,STAT,0,LAT,LON,W,CRC,,11.505600000000001
2025-03-07 06:17:25-08:00,2.29,454.85,23.31,24.864,-3.6599999999999997,495.12,4.6,73.3,6.85,11.63,11.94,0.0,0.0,1,13.84,64.56,33.79,1,-13,12,0,-1,STAT,0,LAT,LON,W,CRC,,8.572000000000001
2025-03-07 06:18:26-08:00,2.25,462.572,25.470000000000002,24.087000000000003,-3.024,495.04,4.6,73.3,6.05,10.51,11.14,0.0,0.0,1,13.77,18.23,41.21,1,-14,10,0,-1,STAT,0,LAT,LON,W,CRC,,7.8031999999999995
2025-03-07 06:19:26-08:00,2.24,456.26900000000006,24.363,24.6225,-2.844,495.6,4.6,73.3,5.73,9.73,10.16,0.0,0.0,1,13.73,5.15,33.85,1,-14,10,0,0,STAT,0,LAT,LON,W,CRC,,7.215200000000001
2025-03-07 06:20:26-08:00,2.23,451.20900000000006,22.518,25.032,-1.944,495.97,4.5,73.4,5.5,9.19,9.34,0.0,0.0,1,13.87,105.01,32.98,1,-13,10,0,-1,STAT,0,LAT,LON,W,CRC,,6.9632000000000005
2025-03-07 06:21:26-08:00,2.23,443.81700000000006,23.471999999999998,25.105500000000003,-1.788,494.0,4.5,73.5,4.75,8.76,8.98,0.0,0.0,1,13.8,29.66,33.29,1,-13,10,0,-1,STAT,0,LAT,LON,W,CRC,,6.6504
2025-03-07 06:22:27-08:00,2.22,439.42800000000005,20.43,25.451999999999998,-2.172,490.58,4.5,73.6,5.22,9.3,9.4,0.0,0.0,1,13.77,8.38,35.07,1,-12,11,0,-1,STAT,0,LAT,LON,W,CRC,,7.005600000000001
2025-03-07 06:23:26-08:00,2.22,442.81600000000003,21.573,26.0085,-2.496,486.74,4.5,73.7,5.17,8.39,8.8,0.0,0.0,1,13.87,96.15,45.11,1,-12,10,0,-1,STAT,0,LAT,LON,W,CRC,,6.2128000000000005
2025-03-07 06:24:26-08:00,2.22,447.62300000000005,21.429,25.599,-3.6599999999999997,483.21,4.5,73.9,5.43,9.29,9.46,0.0,0.0,1,13.8,27.15,35.41,1,-14,11,0,-2,STAT,0,LAT,LON,W,CRC,,6.699999999999999
2025-03-07 06:25:26-08:00,2.21,440.12100000000004,23.247,24.675,-3.6959999999999997,480.14,4.5,74.0,5.62,9.42,9.56,0.0,0.0,1,13.77,7.67,39.11,1,-14,10,0,-1,STAT,0,LAT,LON,W,CRC,,6.7968
2025-03-07 06:26:26-08:00,2.2,435.19300000000004,21.159000000000002,24.948000000000004,-2.928,478.75,4.5,74.0,5.62,9.38,9.6,0.0,0.0,1,13.73,2.17,38.32,1,-11,11,0,-1,STAT,0,LAT,LON,W,CRC,,6.918400000000001
2025-03-07 06:27:26-08:00,2.2,426.899,20.943,24.2655,-2.568,478.27,4.5,73.9,5.34,9.6,10.07,0.0,0.0,1,13.87,111.85,35.18,1,-10,13,0,-1,STAT,0,LAT,LON,W,CRC,,7.166399999999999
2025-03-07 06:28:26-08:00,2.2,427.40500000000003,23.553,25.788,-2.568,478.59,4.5,73.9,5.99,10.5,11.15,0.0,0.0,1,13.8,31.59,42.17,1,-12,11,0,-1,STAT,0,LAT,LON,W,CRC,,7.8864
2025-03-07 06:29:26-08:00,2.18,422.7300000000001,22.32,26.019000000000002,-1.9559999999999997,478.86,4.5,74.0,6.82,11.08,11.94,0.0,0.0,1,13.77,8.92,34.14,1,-14,12,0,-1,STAT,0,LAT,LON,W,CRC,,8.472800000000001
2025-03-07 06:30:26-08:00,2.16,421.487,22.346999999999998,25.767,-2.544,478.95,4.5,74.0,6.79,11.42,12.39,0.0,0.0,1,13.98,110.06,40.3,1,-10,10,0,-1,STAT,0,LAT,LON,W,CRC,,8.6272
2025-03-07 06:31:27-08:00,2.14,423.42300000000006,22.401,26.649,-2.928,478.33,4.5,74.0,7.39,12.44,12.78,0.0,0.0,1,13.84,39.48,37.36,1,-14,11,0,-1,STAT,0,LAT,LON,W,CRC,,9.3664
2025-03-07 06:32:28-08:00,2.13,428.4170000000001,21.114,26.061,-3.408,478.12,4.5,73.9,9.66,15.8,16.25,0.0,0.0,1,13.77,11.15,35.08,1,-13,11,-1,-1,STAT,0,LAT,LON,W,CRC,,11.958400000000001
2025-03-07 06:33:28-08:00,2.12,426.86600000000004,23.688000000000002,24.822000000000003,-2.5079999999999996,478.04,4.5,73.9,12.24,20.3,20.93,0.0,0.0,1,13.98,111.39,43.87,1,-11,10,0,-1,STAT,0,LAT,LON,W,CRC,,15.738400000000002
2025-03-07 06:34:28-08:00,2.12,415.42600000000004,23.796000000000003,24.538500000000003,-2.088,478.01,4.5,73.8,12.71,21.16,21.36,0.0,0.0,1,13.84,39.86,36.44,1,-11,9,-1,-2,STAT,0,LAT,LON,W,CRC,,16.5104
2025-03-07 06:35:28-08:00,2.12,405.999,24.012,24.055500000000002,-1.38,478.01,4.5,73.7,11.25,19.44,19.85,0.0,0.0,1,13.77,11.26,36.72,1,-13,9,0,-1,STAT,0,LAT,LON,W,CRC,,15.276000000000002
2025-03-07 06:36:28-08:00,2.11,397.958,22.185,24.276000000000003,-1.776,478.0,4.5,73.7,10.1,17.12,18.06,0.0,0.0,1,13.77,3.18,34.38,1,-13,9,0,-2,STAT,0,LAT,LON,W,CRC,,13.340800000000002
2025-03-07 06:37:28-08:00,2.11,385.3190000000001,24.579,25.494000000000003,-4.464,477.46,4.5,73.7,10.4,16.72,17.02,0.0,0.0,1,13.98,118.51,34.38,1,-12,8,0,-1,STAT,0,LAT,LON,W,CRC,,12.4832
2025-03-07 06:38:28-08:00,2.11,380.446,23.229,26.0925,-3.396,476.81,4.5,73.7,10.18,16.49,16.63,0.0,0.0,1,13.77,33.47,50.08,1,-15,10,0,-1,STAT,0,LAT,LON,W,CRC,,12.5128
2025-03-07 06:39:28-08:00,2.11,382.404,22.41,25.830000000000002,-4.8,476.12,4.5,73.7,10.52,17.5,17.77,0.0,0.0,1,13.77,9.45,41.5,1,-15,10,0,-1,STAT,0,LAT,LON,W,CRC,,13.04
2025-03-07 06:40:29-08:00,2.1,390.29100000000005,21.735,25.095,-4.859999999999999,475.4,4.5,73.6,12.69,21.64,22.25,0.0,0.0,1,13.73,2.67,37.18,1,-13,11,0,-2,STAT,0,LAT,LON,W,CRC,,16.34
2025-03-07 06:41:29-08:00,2.1,400.158,20.079,25.2525,-1.236,474.73,4.5,73.6,15.05,26.05,27.18,0.0,0.0,1,13.87,70.72,33.84,1,-15,11,-1,-2,STAT,0,LAT,LON,W,CRC,,20.592800000000004
2025-03-07 06:42:29-08:00,2.09,396.011,23.121000000000002,23.226000000000003,0.288,475.31,4.4,73.5,13.4,22.97,23.91,0.0,0.0,1,13.8,19.97,35.01,1,-13,10,-1,-1,STAT,0,LAT,LON,W,CRC,,18.433600000000002
