DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,131,26,-9,-26,4059919247,120,29,-6,-31,3568808861,AQI
2025-03-19 14:24:41-07:00,6.82,217.47,13.761,22.428,12.431999999999999,424.29,8.4,60.1,0.88,1.63,2.22,17.0,0.0,0.0,STAT,,,,,,,3.7904
2025-03-19 14:25:41-07:00,6.83,210.95800000000003,14.193,22.617,11.064,424.75,8.4,60.1,0.96,1.44,1.91,16.0,-1.0,-1.0,STAT,,,,,,,3.3648
2025-03-19 14:26:41-07:00,6.83,212.00300000000001,12.915,23.709,9.647999999999998,424.91,8.4,60.3,0.97,1.32,1.47,18.0,-1.0,-1.0,STAT,,,,,,,2.9856
2025-03-19 14:27:41-07:00,6.83,208.85700000000003,13.464,25.788,8.544,425.55,8.5,60.4,0.94,1.1,1.39,17.0,0.0,0.0,STAT,,,,,,,2.5888
2025-03-19 14:28:43-07:00,6.83,211.585,12.645000000000001,25.378500000000003,7.859999999999999,425.93,8.5,60.4,0.95,1.47,1.57,19.0,0.0,-1.0,STAT,,,,,,,2.748
2025-03-19 14:29:41-07:00,6.83,224.345,12.465,26.7435,6.851999999999999,426.62,8.5,60.6,0.88,1.62,1.89,19.0,0.0,-1.0,STAT,,,,,,,2.6664000000000003
2025-03-19 14:30:42-07:00,6.83,246.43300000000002,13.004999999999999,25.788,7.608,426.87,8.5,60.7,0.96,1.58,1.66,19.0,-1.0,0.0,STAT,,,,,,,2.7856000000000005
2025-03-19 14:31:42-07:00,6.83,234.67400000000004,13.239,25.725,7.596,426.95,8.5,60.8,0.99,1.63,1.77,18.0,-1.0,-1.0,STAT,,,,,,,2.8232
2025-03-19 14:32:42-07:00,6.83,221.36400000000003,12.860999999999999,26.260500000000004,6.9479999999999995,427.56,8.5,61.0,0.76,1.56,1.61,19.0,-1.0,-1.0,STAT,,,,,,,2.6376
2025-03-19 14:33:42-07:00,6.83,218.57,13.671,27.699,5.7,428.39,8.5,61.2,0.69,1.38,1.47,18.0,-1.0,-1.0,STAT,,,,,,,2.2439999999999998
2025-03-19 14:34:43-07:00,6.83,214.62100000000004,13.446,27.898500000000002,5.988,429.43,8.5,61.2,0.9,1.62,1.65,19.0,-1.0,-1.0,STAT,,,,,,,2.4936000000000007
2025-03-19 14:35:43-07:00,6.83,214.918,14.175,27.930000000000003,7.644,430.26,8.5,61.2,0.72,1.53,1.82,17.0,-1.0,0.0,STAT,,,,,,,2.7528000000000006
2025-03-19 14:36:43-07:00,6.83,214.126,13.950000000000001,28.8015,6.0360000000000005,430.74,8.5,61.3,0.85,1.54,1.85,18.0,0.0,0.0,STAT,,,,,,,2.4392000000000005
2025-03-19 14:37:43-07:00,6.83,210.903,15.039000000000001,28.8015,3.552,430.91,8.5,61.6,0.74,1.61,1.71,15.0,0.0,-1.0,STAT,,,,,,,1.9984000000000002
2025-03-19 14:38:44-07:00,6.83,210.144,14.940000000000001,28.35,2.928,431.05,8.5,61.7,0.91,1.72,1.86,16.0,0.0,-1.0,STAT,,,,,,,1.9616000000000002
2025-03-19 14:39:44-07:00,6.83,221.16600000000003,13.887,27.804000000000002,4.74,431.67,8.5,61.8,0.93,1.67,1.83,17.0,0.0,0.0,STAT,,,,,,,2.2840000000000003
2025-03-19 14:40:44-07:00,6.83,223.377,13.662,27.2055,5.196,431.88,8.5,61.7,0.98,1.84,1.89,18.0,0.0,-1.0,STAT,,,,,,,2.5112
2025-03-19 14:41:44-07:00,6.83,222.33200000000002,14.409000000000002,26.544000000000004,5.244,431.96,8.5,61.8,0.99,2.35,2.36,18.0,0.0,-1.0,STAT,,,,,,,2.9288
2025-03-19 14:42:44-07:00,6.83,219.38400000000001,13.275,27.069000000000003,5.0760000000000005,432.49,8.5,61.9,1.0,2.05,2.32,19.0,0.0,-1.0,STAT,,,,,,,2.6552
2025-03-19 14:43:44-07:00,6.82,220.143,13.788,29.0955,4.344,432.82,8.5,61.9,0.94,1.85,1.94,18.0,0.0,0.0,STAT,,,,,,,2.3488
2025-03-19 14:44:44-07:00,6.82,222.662,14.4,29.578500000000002,3.828,433.23,8.5,61.8,1.06,2.27,2.64,18.0,0.0,0.0,STAT,,,,,,,2.5816
2025-03-19 14:45:44-07:00,6.82,231.484,14.670000000000002,29.7255,3.444,433.73,8.5,61.9,1.02,2.04,2.65,18.0,0.0,0.0,STAT,,,,,,,2.3208
2025-03-19 14:46:44-07:00,6.82,231.16500000000002,15.444,29.200499999999998,4.919999999999999,434.45,8.5,61.8,1.01,2.01,2.2,17.0,0.0,0.0,STAT,,,,,,,2.5919999999999996
2025-03-19 14:47:45-07:00,6.83,229.053,14.994,28.4235,5.436,434.81,8.5,61.6,1.0,2.11,2.17,17.0,-1.0,-1.0,STAT,,,,,,,2.7752
2025-03-19 14:48:45-07:00,6.82,226.578,15.246000000000002,27.478500000000004,6.588,434.93,8.5,61.7,1.06,1.65,1.83,17.0,-1.0,-1.0,STAT,,,,,,,2.6376
2025-03-19 14:49:45-07:00,6.82,225.03800000000004,15.371999999999998,27.887999999999998,5.351999999999999,434.98,8.5,61.8,0.89,1.71,1.82,17.0,-1.0,-1.0,STAT,,,,,,,2.4384
2025-03-19 14:50:45-07:00,6.82,225.07100000000003,15.246000000000002,28.455000000000002,4.9079999999999995,434.99,8.5,61.8,0.96,2.01,2.05,17.0,-1.0,-1.0,STAT,,,,,,,2.5896
2025-03-19 14:51:45-07:00,6.82,228.657,14.895000000000001,29.442,4.728,435.0,8.5,61.9,0.95,1.77,2.09,19.0,-1.0,0.0,STAT,,,,,,,2.3616
2025-03-19 14:52:45-07:00,6.82,245.97100000000003,14.976,28.927500000000002,3.504,435.65,8.6,61.8,1.11,1.67,1.83,18.0,-1.0,-1.0,STAT,,,,,,,2.0368000000000004
2025-03-19 14:53:45-07:00,6.83,258.764,15.462,29.127,3.1559999999999997,435.88,8.6,61.8,0.96,1.72,1.77,18.0,-1.0,-2.0,STAT,,,,,,,2.0072
2025-03-19 14:54:45-07:00,6.83,404.37100000000004,16.335,29.631,3.6719999999999997,436.02,8.6,61.8,2.97,4.64,4.66,19.0,-1.0,-1.0,STAT,,,,,,,4.4464
2025-03-19 14:55:45-07:00,6.82,623.3590000000002,17.199,29.8935,2.6039999999999996,436.24,8.6,61.8,4.76,7.2,7.41,18.0,-1.0,-1.0,STAT,,,,,,,6.280800000000001
2025-03-19 14:56:46-07:00,6.83,519.97,16.587,28.329,3.24,436.73,8.6,61.8,2.99,4.57,4.65,18.0,-1.0,-1.0,STAT,,,,,,,4.304
2025-03-19 14:57:46-07:00,6.83,386.045,16.506,29.3475,2.6759999999999997,436.91,8.6,61.5,1.65,2.88,2.98,17.0,-1.0,-2.0,STAT,,,,,,,2.8392
2025-03-19 14:58:46-07:00,6.83,316.73400000000004,16.371000000000002,29.053500000000003,4.164,436.97,8.6,61.5,1.33,2.05,2.09,16.0,-1.0,-1.0,STAT,,,,,,,2.4728
2025-03-19 14:59:46-07:00,6.85,293.37,14.373000000000001,27.352500000000003,6.48,436.99,8.6,61.5,1.19,2.0,2.01,19.0,-1.0,-1.0,STAT,,,,,,,2.8960000000000004
