timestamp_local,co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,url,AQHI
2025-04-04 16:59:31-07:00,885.9730000000001,532.54,"{'lat': None, 'lon': None}","{'rh': 39.2, 'temp': 19.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.142,8.568000000000001,51.132,12.8,27.35,13.86,354933789,39.2,MOD-00628,19.3,2025-04-04T23:59:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354933691,4.048232758224276
2025-04-04 16:58:31-07:00,881.3420000000001,534.47,"{'lat': None, 'lon': None}","{'rh': 39.5, 'temp': 19.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.133,8.4525,50.388,12.21,24.37,13.5,354933788,39.5,MOD-00628,19.4,2025-04-04T23:58:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354933690,4.015133703638194
2025-04-04 16:57:31-07:00,878.4820000000001,525.55,"{'lat': None, 'lon': None}","{'rh': 39.7, 'temp': 19.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.133,9.775500000000001,50.352,10.41,13.57,12.04,354933787,39.7,MOD-00628,19.4,2025-04-04T23:57:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354933689,4.017742102261442
2025-04-04 16:56:31-07:00,884.994,532.66,"{'lat': None, 'lon': None}","{'rh': 39.6, 'temp': 19.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.133,8.841000000000001,50.364,10.0,32.21,10.88,354933786,39.6,MOD-00628,19.5,2025-04-04T23:56:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354933688,3.985828461408389
2025-04-04 16:55:31-07:00,878.6800000000001,531.34,"{'lat': None, 'lon': None}","{'rh': 39.6, 'temp': 19.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.133,9.1875,50.711999999999996,10.57,13.48,11.69,354931509,39.6,MOD-00628,19.5,2025-04-04T23:55:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354931412,3.9838572990370267
2025-04-04 16:54:31-07:00,872.1020000000001,530.73,"{'lat': None, 'lon': None}","{'rh': 39.5, 'temp': 19.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.142,8.473500000000001,50.388,10.26,13.41,11.18,354931512,39.5,MOD-00628,19.6,2025-04-04T23:54:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354931417,3.9656304283553787
2025-04-04 16:53:31-07:00,871.5850000000002,532.9,"{'lat': None, 'lon': None}","{'rh': 39.0, 'temp': 19.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.196,8.547,50.832,9.74,13.28,10.57,354931511,39.0,MOD-00628,19.6,2025-04-04T23:53:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354931416,3.9527589959924385
2025-04-04 16:52:31-07:00,870.0340000000001,529.89,"{'lat': None, 'lon': None}","{'rh': 39.4, 'temp': 19.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.142,8.3265,50.064,10.33,20.13,10.96,354931510,39.4,MOD-00628,19.7,2025-04-04T23:52:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354931411,3.9379828625839806
2025-04-04 16:51:31-07:00,872.3770000000002,533.26,"{'lat': None, 'lon': None}","{'rh': 39.3, 'temp': 19.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.142,8.106,50.424,10.75,14.31,12.08,354929102,39.3,MOD-00628,19.7,2025-04-04T23:51:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354929004,3.9324064466365987
2025-04-04 16:50:31-07:00,875.3030000000001,533.14,"{'lat': None, 'lon': None}","{'rh': 38.6, 'temp': 19.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.205,8.505,50.22,10.01,18.2,10.78,354929103,38.6,MOD-00628,19.8,2025-04-04T23:50:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354929005,3.924107598259554
2025-04-04 16:49:31-07:00,884.191,529.05,"{'lat': None, 'lon': None}","{'rh': 38.2, 'temp': 19.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.205,6.93,50.304,10.7,15.05,11.73,354929101,38.2,MOD-00628,19.8,2025-04-04T23:49:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354929003,3.9097087300193256
2025-04-04 16:48:31-07:00,881.672,532.3,"{'lat': None, 'lon': None}","{'rh': 38.1, 'temp': 19.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.205,7.1295,49.644,10.73,14.83,11.65,354929100,38.1,MOD-00628,19.9,2025-04-04T23:48:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354929002,3.8958818279521537
2025-04-04 16:47:31-07:00,879.4060000000001,532.9,"{'lat': None, 'lon': None}","{'rh': 38.7, 'temp': 19.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13513, 'co2': 13276, 'no': 13601, 'no2': 13782, 'o3': 13760}, 'pm': {'pm1': 13245, 'pm10': 13247, 'pm25': 13246}}",2.205,8.064,48.827999999999996,9.58,27.24,10.63,354926777,38.7,MOD-00628,19.9,2025-04-04T23:47:31,https://api.quant-aq.com/v1/devices/MOD-00628/data/354926679,3.883222328113521
