DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,91,46,0,-30,6,0.1,0.00000,0.00000.1,0.2,3486807047,103,22,-3,-32,1214779424,AQI
2025-03-09 11:33:49-07:00,10.45,150.568,4.644,10.006499999999999,34.632,359.16,10.8,65.7,0.57,1.96,2.06,0.0,0.0,1,13.77,0.94,36.3,1,-25,32.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.4944
2025-03-09 11:34:49-07:00,10.45,150.51300000000003,6.237,10.395000000000001,35.052,359.7,10.7,65.6,0.63,2.47,2.56,0.0,0.0,1,13.98,86.88,34.5,1,-26,31.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.986400000000001
2025-03-09 11:35:50-07:00,10.45,153.20800000000003,7.452,10.552500000000002,34.967999999999996,359.39,10.7,65.5,0.86,2.51,2.93,0.0,0.0,1,13.91,24.54,34.38,1,-29,30.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.0016
2025-03-09 11:36:51-07:00,10.45,148.698,5.211,11.697000000000001,34.044,359.14,10.8,65.6,0.71,2.55,2.74,0.0,0.0,1,13.84,6.93,41.13,1,-25,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.8488
2025-03-09 11:37:51-07:00,10.45,148.08200000000002,7.5600000000000005,11.098500000000001,33.96,359.05,10.8,65.7,0.84,2.44,2.51,0.0,0.0,1,13.8,1.96,37.25,1,-24,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.744
2025-03-09 11:38:51-07:00,10.46,148.181,5.328,10.206000000000001,35.808,359.02,10.8,65.5,0.95,1.86,1.88,0.0,0.0,1,14.09,171.64,34.79,1,-20,33.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.6496
2025-03-09 11:39:51-07:00,10.45,149.83100000000002,8.595,9.4815,36.587999999999994,359.01,10.8,65.4,0.98,2.14,2.72,0.0,0.0,1,13.98,56.37,35.21,1,-26,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.029599999999999
2025-03-09 11:40:51-07:00,10.46,153.23000000000002,5.7330000000000005,11.2875,35.196,359.0,10.8,65.5,0.67,2.13,2.83,0.0,0.0,1,13.91,15.92,33.02,1,-28,33.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.7432
2025-03-09 11:41:51-07:00,10.45,148.775,5.517,10.006499999999999,36.312,359.35,10.8,65.5,0.49,1.99,2.26,0.0,0.0,1,13.84,4.5,40.25,1,-24,33.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.8544
2025-03-09 11:42:51-07:00,10.45,150.865,5.004,9.6495,35.904,359.77,10.8,65.3,0.58,2.19,2.38,0.0,0.0,1,13.8,1.27,37.34,1,-26,33.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.932800000000002
2025-03-09 11:43:51-07:00,10.45,148.22500000000002,5.607,10.626,36.036,359.92,10.7,65.1,0.56,2.23,2.4,0.0,0.0,1,14.05,165.59,34.63,1,-24,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.991200000000001
2025-03-09 11:44:52-07:00,10.45,150.216,6.309,9.366,37.379999999999995,359.36,10.7,65.4,0.79,3.03,3.21,0.0,0.0,1,13.95,46.77,34.14,1,-27,32.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.899999999999999
2025-03-09 11:45:52-07:00,10.46,154.528,5.867999999999999,9.544500000000001,38.436,359.13,10.8,65.5,0.63,2.46,2.63,0.0,0.0,1,13.87,13.21,34.34,1,-26,31.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.6552
2025-03-09 11:46:54-07:00,10.45,149.24800000000002,6.327,10.647,36.324,359.04,10.8,65.4,0.53,2.51,2.56,0.0,0.0,1,13.84,3.73,38.84,1,-22,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.2728
2025-03-09 11:47:54-07:00,10.45,148.14800000000002,7.3709999999999996,11.161500000000002,33.408,359.02,10.8,65.5,0.62,2.11,2.13,0.0,0.0,1,13.8,1.05,35.15,1,-24,30.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.3696
2025-03-09 11:48:50-07:00,10.46,149.842,5.6160000000000005,11.5395,33.192,359.01,10.8,65.6,0.59,1.48,2.15,0.0,0.0,1,14.02,137.52,33.46,1,-25,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,7.822400000000001
2025-03-09 11:49:50-07:00,10.46,154.627,5.364,13.482000000000001,32.315999999999995,359.0,10.7,65.6,0.68,1.33,1.6,0.0,0.0,1,13.95,38.84,33.67,1,-25,31.0,2.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.5272
2025-03-09 11:50:50-07:00,10.46,154.561,3.582,12.0015,34.728,359.0,10.7,65.8,0.61,1.71,1.8,0.0,0.0,1,13.87,10.97,35.17,1,-26,33.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.313600000000001
2025-03-09 11:51:51-07:00,10.46,155.199,5.877000000000001,9.6075,36.779999999999994,359.0,10.8,65.9,0.84,1.59,1.62,0.0,0.0,1,13.84,3.1,40.2,1,-25,32.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.628
2025-03-09 11:52:51-07:00,10.46,169.191,7.263000000000001,10.709999999999999,35.712,359.0,10.8,65.8,0.95,1.72,1.84,0.0,0.0,1,13.8,0.88,36.79,1,-26,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.518400000000002
2025-03-09 11:53:51-07:00,10.46,164.032,7.128,8.6625,36.839999999999996,359.0,10.8,65.9,0.42,2.1,2.61,0.0,0.0,1,13.98,76.33,34.44,1,-26,32.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.048
2025-03-09 11:54:51-07:00,10.46,154.25300000000001,6.75,11.403,34.212,359.16,10.7,65.7,0.71,2.26,2.87,0.0,0.0,1,13.91,21.56,34.17,1,-27,32.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.650400000000001
2025-03-09 11:55:51-07:00,10.46,153.428,6.507000000000001,11.7495,34.464,359.67,10.7,65.6,0.69,1.58,1.85,0.0,0.0,1,13.87,6.09,34.1,1,-27,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.1568
2025-03-09 11:56:51-07:00,10.45,152.51500000000001,7.29,10.7835,36.552,359.84,10.7,65.7,1.07,2.2,2.29,0.0,0.0,1,13.84,1.72,34.46,1,-28,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.070400000000001
2025-03-09 11:57:51-07:00,10.46,148.269,7.029,11.2665,35.436,359.86,10.7,65.7,1.01,2.14,2.34,0.0,0.0,1,14.09,202.7,38.2,1,-19,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.7992
2025-03-09 11:58:51-07:00,10.45,146.33300000000003,7.542000000000001,10.689,35.772,359.76,10.7,65.6,0.62,1.82,2.37,0.0,0.0,1,13.95,57.25,35.09,1,-25,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.6104
2025-03-09 11:59:52-07:00,10.45,150.535,6.84,10.08,36.612,359.92,10.7,65.7,0.72,1.92,2.15,0.0,0.0,1,13.91,16.17,34.11,1,-25,32.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.858400000000001
2025-03-09 12:00:52-07:00,10.45,150.05100000000002,7.416,11.277000000000001,35.592,359.97,10.7,65.7,0.82,1.75,2.73,0.0,0.0,1,13.84,4.57,32.85,1,-27,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.5184
2025-03-09 12:01:52-07:00,10.45,149.127,7.506,10.7415,34.92,359.99,10.7,65.8,0.62,1.66,2.09,0.0,0.0,1,13.8,1.29,35.03,1,-26,31.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.312000000000001
2025-03-09 12:02:53-07:00,10.45,152.306,6.246,10.5,35.424,359.94,10.7,65.8,0.94,1.92,2.08,0.0,0.0,1,13.98,126.65,42.83,1,-24,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.620800000000001
2025-03-09 12:03:53-07:00,10.45,148.566,7.002000000000001,10.794,35.244,359.57,10.7,65.7,0.88,2.06,2.33,0.0,0.0,1,13.95,35.77,35.69,1,-24,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.6968
2025-03-09 12:04:53-07:00,10.45,150.425,4.977,10.636500000000002,34.536,359.72,10.7,65.8,0.83,2.04,2.23,0.0,0.0,1,13.87,10.1,35.63,1,-24,33.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.539200000000001
2025-03-09 12:05:54-07:00,10.45,152.889,7.956,9.6495,36.684,359.9,10.7,65.8,0.46,1.64,2.13,0.0,0.0,1,13.84,2.85,33.87,1,-26,31.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.6488
2025-03-09 12:06:54-07:00,10.45,151.811,6.714,11.844,34.404,359.97,10.7,65.7,0.48,2.05,2.46,0.0,0.0,1,13.8,0.81,34.31,1,-26,31.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.520800000000001
2025-03-09 12:07:55-07:00,10.45,153.252,7.443,10.920000000000002,35.028,359.6,10.7,65.8,0.42,2.05,2.27,0.0,0.0,1,14.02,123.99,39.81,1,-27,29.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.6456
2025-03-09 12:08:55-07:00,10.45,152.03100000000003,6.642,10.8885,35.916,359.24,10.7,66.0,0.5,1.9,1.97,0.0,0.0,1,13.95,35.02,35.38,1,-27,30.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.703199999999999
2025-03-09 12:09:55-07:00,10.45,155.419,6.615,11.4975,35.868,359.29,10.7,65.9,0.95,2.71,2.85,0.0,0.0,1,13.87,9.89,33.46,1,-28,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.3416
2025-03-09 12:10:55-07:00,10.45,154.24200000000002,6.408,11.172,36.384,359.72,10.7,65.9,1.06,2.61,2.7,0.0,0.0,1,13.84,2.79,34.52,1,-26,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.3648
2025-03-09 12:11:55-07:00,10.45,153.85700000000003,7.623000000000001,12.012,36.587999999999994,359.9,10.7,65.9,0.82,2.12,2.15,0.0,0.0,1,13.8,0.79,34.16,1,-27,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.013599999999999
2025-03-09 12:12:54-07:00,10.45,152.779,6.885000000000001,13.334999999999999,35.232,359.97,10.7,66.0,0.47,1.98,1.99,0.0,0.0,1,14.02,125.89,39.1,1,-27,32.0,3.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.6304
2025-03-09 12:13:54-07:00,10.45,153.50500000000002,4.644,12.054,34.632,359.99,10.7,66.2,0.8,2.08,2.1,0.0,0.0,1,13.95,35.55,33.64,1,-27,34.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.5904
2025-03-09 12:14:54-07:00,10.45,150.986,6.606,11.025,35.052,360.0,10.7,66.3,0.93,2.55,2.64,0.0,0.0,1,13.87,10.04,33.98,1,-26,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.0504
2025-03-09 12:15:55-07:00,10.45,151.17300000000003,5.067,13.0305,32.052,360.0,10.7,66.5,0.81,2.35,2.46,0.0,0.0,1,13.84,2.84,33.45,1,-26,32.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.2904
2025-03-09 12:16:55-07:00,10.44,152.72400000000002,7.362,12.6105,33.623999999999995,360.0,10.7,66.7,0.42,2.08,2.11,0.0,0.0,1,13.8,0.8,35.12,1,-24,30.0,2.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.3888
2025-03-09 12:17:56-07:00,10.44,147.785,5.049,12.925500000000001,35.256,359.5,10.7,66.9,0.98,3.0,3.01,0.0,0.0,1,13.98,127.59,40.31,1,-21,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.4512
2025-03-09 12:18:56-07:00,10.44,150.96400000000003,4.923,12.096,35.507999999999996,359.21,10.7,67.0,1.05,3.3,3.67,0.0,0.0,1,13.91,36.04,34.07,1,-26,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.7416
2025-03-09 12:19:56-07:00,10.44,151.89900000000003,7.3709999999999996,12.264,36.168,359.23,10.6,67.0,0.81,2.85,3.4,0.0,0.0,1,13.87,10.18,33.04,1,-26,29.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.5136
2025-03-09 12:20:56-07:00,10.43,151.42600000000002,7.218,12.2535,35.495999999999995,359.73,10.6,67.2,0.94,2.62,2.91,0.0,0.0,1,13.84,2.87,33.22,1,-25,29.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.1952
2025-03-09 12:21:56-07:00,10.43,148.907,7.596,11.8755,34.488,359.67,10.6,67.2,0.98,2.13,2.23,0.0,0.0,1,13.8,0.81,35.04,1,-26,29.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.601600000000001
2025-03-09 12:22:55-07:00,10.4,153.032,7.335000000000001,10.353,35.172,359.24,10.6,67.5,0.99,2.68,2.82,0.0,0.0,1,13.98,75.85,41.11,1,-26,30.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.1784
2025-03-09 12:23:55-07:00,10.37,152.768,6.912,11.046,32.663999999999994,359.08,10.6,67.3,1.14,2.8,3.04,0.0,0.0,1,13.91,21.42,34.57,1,-26,33.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.772799999999998
2025-03-09 12:24:56-07:00,10.36,154.39600000000002,5.7509999999999994,11.298,35.339999999999996,359.03,10.6,67.5,1.09,2.96,3.22,0.0,0.0,1,13.87,6.05,33.48,1,-26,33.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.436
2025-03-09 12:25:56-07:00,10.36,152.19600000000003,5.8229999999999995,13.0305,34.812,359.01,10.6,67.5,1.15,2.64,2.89,0.0,0.0,1,13.84,1.71,33.34,1,-27,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.0744
2025-03-09 12:26:56-07:00,10.36,154.352,6.363,13.198500000000001,33.036,359.0,10.6,67.5,1.1,2.47,2.76,0.0,0.0,1,13.77,0.48,35.86,1,-27,29.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.583200000000001
2025-03-09 12:27:57-07:00,10.36,151.76700000000002,5.58,11.781,32.916,359.0,10.6,67.4,0.86,2.48,2.71,0.0,0.0,1,13.95,94.23,40.15,1,-26,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.5672
2025-03-09 12:28:57-07:00,10.35,152.449,5.328,11.466000000000001,35.196,359.0,10.5,67.1,0.87,2.38,2.64,0.0,0.0,1,13.91,26.61,34.59,1,-28,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.943200000000001
2025-03-09 12:29:57-07:00,10.35,149.53400000000002,4.6259999999999994,11.676,34.476,359.0,10.6,67.1,0.29,1.92,2.08,0.0,0.0,1,13.84,7.52,33.29,1,-25,33.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.4312
2025-03-09 12:30:57-07:00,10.34,152.33900000000003,8.694,11.823,35.46,358.68,10.6,67.2,0.27,2.33,2.52,0.0,0.0,1,13.8,2.12,36.89,1,-27,29.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.956000000000001
2025-03-09 12:31:57-07:00,10.34,145.167,6.138000000000001,11.781,36.48,358.27,10.5,67.2,0.58,2.31,2.43,0.0,0.0,1,14.09,208.3,36.3,1,-17,32.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,,9.144
2025-03-09 12:32:53-07:00,10.33,151.42600000000002,3.258,11.256000000000002,36.516,358.1,10.6,67.3,0.83,2.37,2.41,0.0,0.0,1,13.95,75.38,35.71,1,-25,33.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.199200000000001
2025-03-09 12:33:53-07:00,10.33,151.91,5.409,11.3505,36.467999999999996,358.04,10.6,67.3,1.1,3.21,3.39,0.0,0.0,1,13.91,21.29,36.39,1,-25,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.8616
2025-03-09 12:34:53-07:00,10.33,151.27200000000002,4.59,12.495000000000001,35.699999999999996,358.01,10.6,67.5,1.04,2.92,3.37,0.0,0.0,1,13.84,6.01,34.43,1,-25,33.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.475999999999999
2025-03-09 12:35:53-07:00,10.33,149.96300000000002,4.095,12.852,36.839999999999996,358.0,10.5,67.6,1.01,2.45,3.01,0.0,0.0,1,13.8,1.7,33.56,1,-25,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.328
2025-03-09 12:36:53-07:00,10.3,153.252,6.219,13.083000000000002,36.408,358.0,10.5,67.9,0.94,2.49,2.85,0.0,0.0,1,14.05,174.22,33.69,1,-23,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.273600000000002
2025-03-09 12:37:58-07:00,10.27,153.087,6.318,12.936000000000002,35.04,358.0,10.5,68.0,0.99,3.02,3.39,0.0,0.0,1,13.98,44.29,35.9,1,-27,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.424
2025-03-09 12:38:53-07:00,10.26,149.886,5.931,13.314,35.64,358.0,10.5,68.0,1.0,2.64,3.01,0.0,0.0,1,13.87,13.9,35.68,1,-26,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.24
2025-03-09 12:39:53-07:00,10.25,150.63400000000001,3.528,13.1355,34.056,358.0,10.5,68.1,1.0,2.9,3.24,0.0,0.0,1,13.84,3.92,34.84,1,-25,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.1312
2025-03-09 12:40:53-07:00,10.25,148.984,6.543,13.020000000000001,34.332,357.92,10.4,67.9,1.13,2.91,3.3,0.0,0.0,1,13.8,1.11,33.51,1,-27,29.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.194400000000002
2025-03-09 12:41:54-07:00,10.25,151.448,5.373,13.4925,34.955999999999996,357.51,10.4,68.0,1.05,2.76,2.89,0.0,0.0,1,14.02,144.19,34.29,1,-27,32.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,,9.1992
2025-03-09 12:42:54-07:00,10.24,149.754,5.7330000000000005,12.6945,34.092,357.22,10.5,68.3,0.99,2.34,2.38,0.0,0.0,1,13.95,40.72,33.94,1,-28,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.6904
2025-03-09 12:43:55-07:00,10.23,152.383,6.939,12.747000000000002,35.256,357.66,10.4,68.1,1.22,3.01,3.03,0.0,0.0,1,13.87,11.5,36.43,1,-26,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.459200000000001
2025-03-09 12:44:55-07:00,10.22,150.744,7.344,12.6945,34.379999999999995,357.88,10.4,68.0,1.09,2.46,2.46,0.0,0.0,1,13.84,3.25,34.89,1,-26,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.844
2025-03-09 12:45:55-07:00,10.18,152.537,4.194,11.3085,36.876,357.96,10.4,67.9,0.7,2.71,3.03,0.0,0.0,1,13.8,0.92,33.02,1,-25,31.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.543199999999999
2025-03-09 12:46:55-07:00,10.17,152.603,5.571000000000001,10.605,37.224,357.99,10.4,68.0,0.9,3.29,3.4,0.0,0.0,1,13.98,122.9,34.06,1,-28,31.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,10.0768
2025-03-09 12:47:55-07:00,10.16,154.82500000000002,5.67,11.613000000000001,37.536,357.99,10.4,68.2,0.64,2.62,2.82,0.0,0.0,1,13.91,34.71,35.0,1,-28,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.603200000000001
2025-03-09 12:48:54-07:00,10.16,151.778,3.645,12.915000000000001,35.568,358.0,10.4,68.1,0.55,2.03,2.28,0.0,0.0,1,13.84,9.8,39.45,1,-26,33.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,,8.7376
2025-03-09 12:49:54-07:00,10.16,150.205,4.221,13.429499999999999,35.592,358.0,10.4,68.1,0.59,2.07,2.34,0.0,0.0,1,13.8,2.77,34.18,1,-24,31.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,,8.7744
2025-03-09 12:50:55-07:00,10.16,149.941,4.644,12.159,34.68,358.0,10.4,68.2,0.72,2.39,2.48,0.0,0.0,1,14.05,205.94,34.57,1,-22,30.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,,8.848
2025-03-09 12:51:55-07:00,10.15,150.887,5.769,11.0775,35.94,358.0,10.4,68.2,1.01,2.73,2.76,0.0,0.0,1,13.98,84.27,33.52,1,-28,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.372
2025-03-09 12:52:55-07:00,10.15,152.80100000000002,6.723,11.4765,36.336,358.0,10.4,68.4,0.74,2.26,2.26,0.0,0.0,1,13.91,23.8,37.57,1,-27,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.075199999999999
2025-03-09 12:53:56-07:00,10.14,152.559,6.588,12.127500000000001,32.904,358.0,10.4,68.2,0.92,2.71,2.71,0.0,0.0,1,13.84,6.72,43.22,1,-26,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.748800000000001
2025-03-09 12:54:56-07:00,10.14,153.78000000000003,4.671,13.0725,32.904,358.0,10.4,68.2,0.95,2.77,2.98,0.0,0.0,1,13.8,1.9,35.05,1,-27,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.796800000000001
2025-03-09 12:55:56-07:00,10.14,150.75500000000002,5.976,13.387500000000001,32.495999999999995,358.0,10.4,68.1,1.04,3.17,3.24,0.0,0.0,1,14.05,186.68,33.98,1,-23,33.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.0352
2025-03-09 12:56:56-07:00,10.14,153.38400000000001,4.527,14.6265,32.532,358.0,10.4,68.1,0.98,3.14,3.17,0.0,0.0,1,13.95,52.72,33.45,1,-27,33.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.0184
2025-03-09 12:57:56-07:00,10.14,152.977,7.857,14.2695,33.239999999999995,358.0,10.4,68.1,1.12,3.0,3.06,0.0,0.0,1,13.91,14.89,35.1,1,-26,29.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.048
2025-03-09 12:58:56-07:00,10.13,151.118,5.832000000000001,14.3535,31.787999999999997,358.0,10.4,67.8,1.04,2.62,2.78,0.0,0.0,1,13.84,4.21,39.14,1,-25,31.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.4536
2025-03-09 12:59:56-07:00,10.13,152.06400000000002,3.285,14.1015,33.275999999999996,358.0,10.4,68.0,1.01,2.56,2.81,0.0,0.0,1,13.8,1.19,34.95,1,-26,34.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.703199999999999
2025-03-09 13:00:56-07:00,10.13,154.63800000000003,6.768,14.28,33.647999999999996,358.0,10.4,68.1,1.01,1.9,2.23,0.0,0.0,1,14.02,125.34,34.78,1,-26,31.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.2496
2025-03-09 13:01:57-07:00,10.13,158.08100000000002,6.723,16.7265,29.616,358.0,10.4,68.1,1.0,2.08,2.33,0.0,0.0,1,13.95,35.4,35.52,1,-28,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,7.587200000000001
2025-03-09 13:02:57-07:00,10.13,155.353,6.4350000000000005,15.246,31.236,358.0,10.4,67.9,0.92,2.3,2.44,0.0,0.0,1,13.87,10.0,32.76,1,-27,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.0872
2025-03-09 13:03:59-07:00,10.13,154.0,6.768,14.994,31.404,358.0,10.4,68.0,0.77,2.18,2.28,0.0,0.0,1,13.84,2.82,40.85,1,-26,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.0248
2025-03-09 13:04:59-07:00,10.13,156.167,6.471,11.9595,35.292,358.0,10.4,67.9,0.93,2.87,2.97,0.0,0.0,1,13.8,0.8,37.95,1,-27,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.354400000000002
2025-03-09 13:05:59-07:00,10.11,155.68300000000002,7.074000000000001,11.318999999999999,34.176,358.0,10.5,68.0,0.98,2.57,2.75,0.0,0.0,1,13.98,93.97,35.82,1,-27,28.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.891200000000001
2025-03-09 13:06:59-07:00,10.1,155.133,6.39,12.264,32.652,358.0,10.5,67.8,0.99,2.61,3.01,0.0,0.0,1,13.91,26.54,36.38,1,-28,31.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.618400000000001
2025-03-09 13:07:59-07:00,10.08,152.966,6.327,11.634,32.808,358.0,10.5,67.9,0.72,2.39,2.63,0.0,0.0,1,13.87,7.5,35.01,1,-25,30.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.473600000000001
2025-03-09 13:08:59-07:00,10.07,151.778,5.517,12.1065,34.355999999999995,357.92,10.5,67.8,0.95,2.8,3.24,0.0,0.0,1,13.8,2.12,38.56,1,-25,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.111199999999998
2025-03-09 13:09:59-07:00,10.06,154.198,6.255,12.915000000000001,34.812,357.42,10.5,67.6,0.96,2.65,2.99,0.0,0.0,1,14.02,102.86,36.94,1,-23,30.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.0824
2025-03-09 13:10:59-07:00,10.06,153.43900000000002,4.518,12.348,36.708,357.15,10.5,67.8,0.82,2.45,2.75,0.0,0.0,1,13.98,71.88,34.59,1,-26,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.3016
2025-03-09 13:11:59-07:00,10.06,153.71400000000003,6.210000000000001,13.198500000000001,35.087999999999994,357.05,10.5,67.9,0.94,2.98,3.19,0.0,0.0,1,13.91,20.3,34.34,1,-25,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.401599999999998
2025-03-09 13:12:59-07:00,10.06,153.58200000000002,5.517,11.172,34.391999999999996,357.02,10.5,68.0,0.9,2.79,3.4,0.0,0.0,1,13.87,5.73,32.48,1,-24,31.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.110399999999998
2025-03-09 13:13:59-07:00,10.06,158.01500000000001,5.256,12.232500000000002,34.656,357.01,10.5,67.8,0.96,2.75,3.41,0.0,0.0,1,13.8,1.62,43.43,1,-25,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.1312
2025-03-09 13:15:00-07:00,10.06,154.066,5.715,10.5,37.14,357.0,10.5,67.8,0.76,2.44,2.69,0.0,0.0,1,14.05,213.9,38.19,1,-22,30.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,,9.38
