DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,126,25,-7,3231751158,134,18,-11,-27,3412541006,AQI
2025-03-10 07:07:54-07:00,3.61,332.156,14.463000000000001,18.6375,7.247999999999999,438.6,5.5,76.8,0.0,0.13,0.15,13.0,0.0,0.0,,,,,,,1.5536
2025-03-10 07:08:54-07:00,3.59,283.71200000000005,14.697,16.7475,8.184,438.86,5.5,76.8,0.0,0.04,0.05,12.0,0.0,0.0,,,,,,,1.6688
2025-03-10 07:09:54-07:00,3.54,254.40800000000002,15.290999999999999,17.976000000000003,8.376,438.95,5.4,76.7,0.0,0.01,0.02,12.0,0.0,0.0,,,,,,,1.6832
2025-03-10 07:10:54-07:00,3.51,245.26700000000002,13.824,16.3485,10.188,438.85,5.4,76.8,0.0,0.0,0.1,14.0,0.0,0.0,,,,,,,2.0376000000000003
2025-03-10 07:11:54-07:00,3.49,222.56300000000005,14.301,16.0335,10.62,438.4,5.4,76.9,0.0,0.0,0.03,13.0,0.0,1.0,,,,,,,2.124
2025-03-10 07:12:54-07:00,3.44,209.704,14.193,16.758000000000003,9.276,438.14,5.3,76.9,0.0,0.0,0.01,13.0,0.0,0.0,,,,,,,1.8552
2025-03-10 07:13:54-07:00,3.41,208.351,14.373000000000001,17.041500000000003,9.251999999999999,438.05,5.4,77.0,0.0,0.27,0.27,13.0,0.0,0.0,,,,,,,2.0664
2025-03-10 07:14:54-07:00,3.39,209.077,14.31,18.4065,7.704,438.02,5.3,77.1,0.0,0.1,0.1,14.0,0.0,0.0,,,,,,,1.6208
2025-03-10 07:15:54-07:00,3.35,225.203,14.526000000000002,19.572000000000003,7.788,438.17,5.3,77.2,0.48,0.96,1.63,12.0,0.0,0.0,,,,,,,2.3256
2025-03-10 07:16:55-07:00,3.31,282.95300000000003,14.382000000000001,19.32,7.4159999999999995,439.0,5.3,77.2,0.44,0.72,0.94,13.0,0.0,0.0,,,,,,,2.0592
2025-03-10 07:17:55-07:00,3.3,291.33500000000004,13.419,17.913,8.064,439.65,5.2,77.2,0.69,1.18,1.25,15.0,0.0,0.0,,,,,,,2.5568
2025-03-10 07:18:55-07:00,3.28,295.81200000000007,14.094000000000001,17.451,7.752,440.52,5.2,77.3,0.59,1.01,1.03,15.0,0.0,0.0,,,,,,,2.3584
2025-03-10 07:19:55-07:00,3.23,287.947,14.661,19.656,6.9239999999999995,441.8,5.2,77.2,0.57,0.85,0.9,13.0,0.0,1.0,,,,,,,2.0648
2025-03-10 07:20:54-07:00,3.2,311.058,15.93,20.023500000000002,6.9959999999999996,443.07,5.2,77.1,0.19,0.95,1.14,11.0,0.0,0.0,,,,,,,2.1592000000000002
2025-03-10 07:21:54-07:00,3.18,320.584,16.092,19.908,7.704,445.22,5.2,77.2,0.06,0.5,0.72,11.0,0.0,0.0,,,,,,,1.9407999999999999
2025-03-10 07:22:54-07:00,3.16,293.04,15.597,19.3725,6.588,446.99,5.2,77.3,0.02,0.44,0.81,13.0,0.0,0.0,,,,,,,1.6696000000000002
2025-03-10 07:23:54-07:00,3.11,315.029,16.578000000000003,19.0365,8.819999999999999,447.8,5.1,77.3,0.01,0.55,0.68,11.0,0.0,0.0,,,,,,,2.2039999999999997
2025-03-10 07:24:54-07:00,3.09,302.77500000000003,16.029,20.265,7.092,449.74,5.1,77.7,0.0,0.62,0.66,12.0,0.0,0.0,,,,,,,1.9144
2025-03-10 07:25:56-07:00,3.07,286.0,15.966,20.454,7.308,451.56,5.1,77.7,0.0,0.81,0.87,12.0,-1.0,0.0,,,,,,,2.1096000000000004
2025-03-10 07:26:56-07:00,3.06,277.66200000000003,15.065999999999999,22.291500000000003,5.976,453.37,5.1,78.1,0.0,0.93,0.95,12.0,0.0,0.0,,,,,,,1.9392
2025-03-10 07:27:56-07:00,3.01,276.276,15.768,23.268,6.215999999999999,455.55,5.1,78.0,0.0,0.57,0.57,12.0,0.0,0.0,,,,,,,1.6991999999999998
2025-03-10 07:28:56-07:00,2.98,279.87300000000005,14.283,22.942500000000003,5.412,457.75,5.1,78.2,0.0,0.43,0.43,13.0,-1.0,0.0,,,,,,,1.4264000000000001
2025-03-10 07:29:56-07:00,2.97,298.49600000000004,15.561,21.241500000000002,5.736,458.56,5.1,78.3,0.2,0.85,0.85,11.0,-1.0,0.0,,,,,,,1.8272
2025-03-10 07:30:55-07:00,2.96,298.595,15.156,20.37,5.604,458.26,5.1,78.1,0.07,0.52,0.52,13.0,0.0,0.0,,,,,,,1.5368
2025-03-10 07:31:55-07:00,2.93,317.90000000000003,15.399,19.3095,6.192,457.93,5.1,78.0,0.02,0.49,0.49,12.0,0.0,0.0,,,,,,,1.6304000000000003
2025-03-10 07:32:55-07:00,2.89,340.329,15.146999999999998,20.454,5.207999999999999,457.33,5.1,77.8,0.04,0.79,0.79,12.0,0.0,0.0,,,,,,,1.6736
2025-03-10 07:33:55-07:00,2.87,316.25,16.2,20.706,5.052,457.61,5.0,77.8,0.01,0.43,0.43,11.0,0.0,0.0,,,,,,,1.3544
2025-03-10 07:34:56-07:00,2.85,310.53000000000003,15.021,20.475,6.144,458.51,5.0,77.8,0.17,1.01,1.01,13.0,-1.0,0.0,,,,,,,2.0368000000000004
2025-03-10 07:35:57-07:00,2.84,321.58500000000004,13.635,20.832,6.792,458.91,5.0,77.9,0.12,0.64,0.64,15.0,0.0,0.0,,,,,,,1.8704
2025-03-10 07:36:57-07:00,2.79,311.0690000000001,15.561,22.365000000000002,4.884,459.67,5.0,77.8,0.04,0.5,0.52,12.0,0.0,0.0,,,,,,,1.3768000000000002
2025-03-10 07:37:57-07:00,2.77,297.04400000000004,15.840000000000002,21.2625,5.436,460.94,5.0,77.7,0.01,0.63,0.64,12.0,0.0,0.0,,,,,,,1.5912
2025-03-10 07:38:57-07:00,2.76,302.313,15.741,20.695500000000003,6.071999999999999,461.92,4.9,77.6,0.11,0.75,0.75,12.0,0.0,0.0,,,,,,,1.8144
2025-03-10 07:39:57-07:00,2.74,297.836,16.002000000000002,20.37,5.22,462.62,4.9,77.6,0.04,0.3,0.31,12.0,0.0,0.0,,,,,,,1.284
