DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-07-16T05:41:00Z,0.21192098520243327,13.19799666650006,10.818989110851737,15.747009555478819,450.54003834868683,3.1806135675849005,,,,,
2025-07-16T05:56:00Z,0.2027197629707,13.155164444325296,10.438383110936195,15.80522177767671,448.6697146098434,3.180271545670526,,,,,
2025-07-16T06:11:00Z,0.20582243704649997,13.280566666499995,10.329951777622426,15.338876666599111,450.838003780927,3.1825037182626397,,,,,
2025-07-16T06:26:00Z,0.20103674075486666,12.920203110992594,10.17326288873232,16.575656444400053,448.12285274673025,3.17860323586683,,,,,
2025-07-16T06:41:00Z,0.20217514075486667,12.950485555440158,10.233104222082856,16.617656666650415,448.62352605061693,3.181075156757439,,,,,
2025-07-16T06:56:00Z,0.21341500742273328,13.290299777595694,11.015328666288767,13.603292333400592,451.2636493214633,3.176191353374206,,,,,
2025-07-16T07:11:00Z,0.20403773335136668,13.138055555463493,10.493812444166123,15.807424888814612,450.06652456612676,3.168294721145205,,,,,
2025-07-16T07:26:00Z,0.20864542964643326,12.772560888732789,10.894872666276864,15.979658777780347,450.0271680883367,3.153340602807221,,,,,
2025-07-16T07:41:00Z,0.20567531855046675,12.778605555475092,10.202811333068887,16.522213111031945,448.51624693983007,3.1289533024391956,,,,,
2025-07-16T07:56:00Z,0.20173828895039983,10.894292444450892,10.0191521366099,13.401509777836443,450.39269410859333,3.0665144040880588,,,,,
2025-07-16T08:11:00Z,0.1660442481925665,7.849622443578302,6.21767377774604,14.415311111007261,429.30962374592997,3.1019647055856843,,,,,
2025-07-16T08:26:00Z,0.16909669635276658,8.713344666037862,7.406460222181534,14.197915555301728,431.23467958251337,3.120424923529354,2,0.4678395379148088,0.44879141395505096,0.08336904813014023,NO2
2025-07-16T08:41:00Z,0.16940458893523316,7.613677332528136,5.892208222152435,14.941743333052365,430.43922621825004,3.14195317971215,2,0.45817683606624837,0.456698086523374,0.08512507741037766,NO2
2025-07-16T08:56:00Z,0.17689468525536656,7.737135776908374,7.294944222129465,16.96672733343709,432.59922012717044,3.215961853724278,2,0.44981202254800334,0.46414149267086535,0.08604648478113128,O3
2025-07-16T09:11:00Z,0.17334627785326664,7.679931999154738,6.892349777792967,18.898003111383243,435.34811904540686,3.3082977754621945,2,0.4378265109805572,0.47542370563482633,0.0867497833846165,O3
2025-07-16T09:26:00Z,0.16721915932139989,7.608744665855037,5.799139777715866,19.58946511142573,432.9760189464999,3.3584980037200194,2,0.42403241394857094,0.4879310426314323,0.08803654341999675,O3
2025-07-16T09:41:00Z,0.15965755932569994,5.651369332850106,5.147548444281798,26.268621555711203,437.1245059345633,3.410403063900913,2,0.40122136197107816,0.510579138823573,0.08819949920534889,O3
2025-07-16T09:56:00Z,0.15316948151163337,4.522899332955899,4.438313999899336,29.391446666832472,432.71813312602626,3.3834344620401744,2,0.36897127923523904,0.5435456588746298,0.08748306189013116,O3
2025-07-16T10:11:00Z,0.15097515928516678,3.712110888640665,3.8024706666303016,31.246879555993075,433.7682254039331,3.3991468125227193,2,0.33754736793221857,0.5755066163067732,0.08694601576100815,O3
2025-07-16T10:26:00Z,0.1560229259492667,3.2384035553396666,3.243420444412465,31.45541755604607,439.9211473372936,3.5013093020611232,2,0.3041077810405362,0.6089122448578399,0.08697997410162392,O3
2025-07-16T10:41:00Z,0.1638670444742666,1.5976204443324662,3.4585882222090647,32.25241266725759,436.2538641010572,3.489803650773425,2,0.27366690594534693,0.6396629106060205,0.08667018344863252,O3
2025-07-16T10:56:00Z,0.15755937781143334,1.324553110946766,4.225942444481599,33.19924466716137,435.55439584151026,3.6202759458573706,2,0.24428252131392747,0.6701284610228695,0.08558901766320307,O3
2025-07-16T11:11:00Z,0.18273648896920006,1.683445333116431,9.473212666804288,32.64689844361091,435.87044979952674,3.538916108416462,2,0.24294660444779081,0.6751892593594148,0.08186413619279442,O3
2025-07-16T11:26:00Z,0.1926097630466333,2.844709555723864,12.091027555665294,28.244112000302014,450.19451909367393,3.650547184919312,2,0.24762449058641137,0.6733736498531959,0.07900185956039274,O3
2025-07-16T11:41:00Z,0.23122108890473328,4.908705778063668,13.511911555666314,18.8038906666203,458.99505083515027,3.6705656738721046,2,0.26454945595774215,0.6581880746705262,0.07726246937173163,O3
2025-07-16T11:56:00Z,0.2155351740821665,2.623829111185868,12.258673111033698,21.476145110922463,445.7427750406704,3.883966397950802,2,0.2736958196637819,0.6498779340893793,0.0764262462468387,O3
2025-07-16T12:11:00Z,0.2352460851811663,2.7049577778249674,12.166189777822453,21.14370466638653,444.4445484070435,4.117862097312032,2,0.28427555286758266,0.639596037548704,0.07612840958371339,O3
2025-07-16T12:26:00Z,0.24237608147653308,3.220577111197265,12.476436222340359,19.72848511101086,446.6148502591605,4.131213720070679,2,0.2986912721046723,0.6255467149165628,0.07576201297876502,O3
2025-07-16T12:41:00Z,0.25786406665563316,3.1203515556448638,13.184586666853868,14.490372666767868,447.57084828112374,4.203618681223177,2,0.3225455359229171,0.6005979097649036,0.07685655431217929,O3
2025-07-16T12:56:00Z,0.24839346665743314,2.649211555625901,12.317814222528876,20.718922222336438,450.35280415491354,4.187193164696919,2,0.34385913370453663,0.5786069832492836,0.07753388304617974,O3
2025-07-16T13:11:00Z,0.22390374445189984,2.795704000088967,12.282789111409473,21.736282889022192,453.3239566678101,4.190157250582859,2,0.366545731235766,0.55529616969984,0.078158099064394,O3
2025-07-16T13:26:00Z,0.2351600296455332,3.616212000135067,12.418669778091845,20.8308813337734,451.52238461305336,4.238097387037357,2,0.39095447652255577,0.5303616554923457,0.07868386798509854,O3
2025-07-16T13:41:00Z,0.21042996303139988,4.157694444650106,12.152364000243214,21.730934222749877,450.0344776216733,4.215765663992865,2,0.41401218439662957,0.5067070512635395,0.07928076433983092,O3
