DATE,CO,NO,NO2,O3,CO2,PM2.5,AQHI,NO2_contrib,O3_contrib,PM25_contrib,Top_AQHI_Contributor
2025-07-23T06:44:00Z,0.21396569631573328,13.045632222050259,10.941070221834428,13.632145333425585,449.8936332260065,3.154969089876904,,,,,
2025-07-23T06:59:00Z,0.21033834076049993,13.043765110985492,10.88732444415573,16.165631555511947,450.2679252727201,3.140195233054299,,,,,
2025-07-23T07:14:00Z,0.21153495558039992,12.98352399989696,10.950281555176263,15.915954444370175,450.05500186277675,3.1238483473259655,,,,,
2025-07-23T07:29:00Z,0.20533210373523336,12.86946755548309,10.27172888853066,16.010538222119372,452.1258107751768,3.1043533238162246,,,,,
2025-07-23T07:44:00Z,0.20435145930346674,11.360559555614355,10.900193332799224,14.644994888822042,453.3956771988966,3.076222779162636,,,,,
2025-07-23T07:59:00Z,0.1928493408107,10.780788000076283,9.846177247567445,15.311607555355708,449.0628117241936,3.0527413414365037,,,,,
2025-07-23T08:14:00Z,0.18345478523659992,10.299619333395226,8.854514000003903,16.114888888756056,432.5917418811435,3.0641798815255736,,,,,
2025-07-23T08:29:00Z,0.1681383407871667,8.099822666366338,7.683824000060439,14.38083955524039,430.70491677637006,3.0705727047468967,,,,,
2025-07-23T08:44:00Z,0.16306859634259988,7.2198924441823396,6.151998888861105,15.81892888860178,428.93918482683324,3.0648864526462853,,,,,
2025-07-23T08:59:00Z,0.16834182968056668,8.967666221614529,7.074169111125102,14.489627999648086,432.03658408557686,3.067114904804694,,,,,
2025-07-23T09:14:00Z,0.1728737630195666,8.379573554991467,7.15061688880923,17.136677555492874,432.5391723003267,3.161652631700894,,,,,
2025-07-23T09:29:00Z,0.1663443111653999,8.358569110568068,6.630399555510262,20.79391088920145,433.9267214731367,3.2828364608205516,2,0.43704679485633274,0.47816164630166036,0.08479155884200687,O3
2025-07-23T09:44:00Z,0.1585322926453333,6.719865555183067,5.921477110950932,26.138430000290068,433.2807424862936,3.3668370828858016,2,0.41179134436047166,0.503906721431159,0.08430193420836939,O3
2025-07-23T09:59:00Z,0.1591873185673667,5.959946444174466,5.806498444308198,27.703281333584382,433.4628773616202,3.386821283904836,2,0.3878497740623054,0.5280366564268254,0.08411356951086918,O3
2025-07-23T10:14:00Z,0.15880071116199998,4.159989333179659,5.59905488879347,31.38476555577233,433.36535705917015,3.389202529328319,2,0.36014727252039774,0.5566020560618441,0.08325067141775819,O3
2025-07-23T10:29:00Z,0.15805297326966666,2.5313913331902635,5.187161777688737,31.496531778080666,433.25526776423993,3.388865807584793,2,0.33403504189482375,0.5836012942474385,0.08236366385773783,O3
2025-07-23T10:44:00Z,0.16319241856536668,2.1518906665237005,6.220124820429035,32.292274000339276,435.6611533072771,3.420451622832692,2,0.30829866742647244,0.6106163961358403,0.08108493643768729,O3
2025-07-23T10:59:00Z,0.17229357781903326,2.225558666493967,7.407506221933034,32.3281117779971,436.7538254346835,3.4586057772868806,2,0.2900065875643787,0.6305534756862774,0.0794399367493439,O3
2025-07-23T11:14:00Z,0.19277663341769996,1.9455648887734978,10.121147999840176,29.248512444389736,434.7737335785269,3.455545219914694,2,0.28461661945340944,0.6378749621161295,0.07750841843046105,O3
2025-07-23T11:29:00Z,0.2028113371186333,2.4004084443440292,12.27833533342261,25.538785111079715,442.25850830066014,3.4201699647350763,2,0.288880870792832,0.6360278683411941,0.07509126086597398,O3
